osmid,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,junction
148985382,residential,False,False,215.13299999999998,"LINESTRING (-2.1588406 34.3139573, -2.1581228 34.3138357, -2.1579505 34.3138103, -2.1578839 34.3137934, -2.1578263 34.3137637, -2.1577956 34.3137119, -2.1577623 34.3136262, -2.1577277 34.31353, -2.1575996 34.3130688, -2.1575035 34.3127278)",,,,
461956723,secondary,False,False,77.655,"LINESTRING (-2.1588406 34.3139573, -2.1588497 34.3137338, -2.1588636 34.3132592)",2,RR607,60,
461956723,secondary,False,True,71.836,"LINESTRING (-2.1588406 34.3139573, -2.1588376 34.3143231, -2.1588325 34.3146033)",2,RR607,60,
461956723,secondary,False,True,22.769,"LINESTRING (-2.1617505 34.309242, -2.1617264 34.3094458)",2,RR607,60,
408503781,secondary,True,False,44.339,"LINESTRING (-2.1617505 34.309242, -2.1618256 34.3091323, -2.1618712 34.3090764, -2.1619201 34.3090204, -2.1620146 34.3089087)",1,RR607,40,
461956723,secondary,False,False,34.222,"LINESTRING (-2.1602401 34.3110068, -2.1605336 34.3108172)",2,RR607,60,
461956723,secondary,False,True,108.078,"LINESTRING (-2.1602401 34.3110068, -2.1592971 34.3115882)",2,RR607,60,
148985345,residential,False,True,66.12299999999999,"LINESTRING (-2.1615735 34.310065, -2.1618766 34.3102812, -2.1620947 34.310474)",,,,
461956723,secondary,False,False,70.51100000000001,"LINESTRING (-2.1615735 34.310065, -2.1616191 34.3099654, -2.161662 34.3098144, -2.1617036 34.3096075, -2.1617264 34.3094458)",2,RR607,60,
461956723,secondary,False,True,16.703,"LINESTRING (-2.1615735 34.310065, -2.1615239 34.3101304, -2.1614683 34.3101872)",2,RR607,60,
461956723,secondary,False,True,3.109,"LINESTRING (-2.1613554 34.3102787, -2.1613291 34.3102963)",2,RR607,60,
296909679,residential,False,True,286.933,"LINESTRING (-2.1613554 34.3102787, -2.1614698 34.3104359, -2.161489 34.3104698, -2.1614941 34.3104994, -2.1614941 34.3105174, -2.1610689 34.3111457, -2.1608884 34.3114059, -2.1607693 34.3115297, -2.1607338 34.3115495, -2.1606822 34.3115783, -2.1606002 34.3116037, -2.1600995 34.3117021, -2.1594465 34.3118077)",,,,
461956723,secondary,False,False,14.541,"LINESTRING (-2.1613554 34.3102787, -2.1613929 34.3102446, -2.1614683 34.3101872)",2,RR607,60,
147222822,residential,False,False,17.162,"LINESTRING (-2.1583853 34.3096976, -2.1581993 34.3096829)",,,,
296909692,residential,False,True,45.576,"LINESTRING (-2.1583853 34.3096976, -2.1583591 34.3101069)",,,,
296909692,residential,False,False,65.422,"LINESTRING (-2.1583853 34.3096976, -2.15861 34.3095701, -2.1586925 34.3095233, -2.1589482 34.3093387)",,,,
147222817,residential,False,True,112.584,"LINESTRING (-2.1575046 34.31065, -2.1570777 34.3097009)",,,,
296909695,residential,False,False,11.967,"LINESTRING (-2.1575046 34.31065, -2.1576163 34.3105946)",,,,
296909695,residential,False,True,48.974,"LINESTRING (-2.1575046 34.31065, -2.157008 34.3108104)",,,,
147222826,residential,False,False,117.777,"LINESTRING (-2.156933 34.3083655, -2.1577199 34.3092018)",,,,
147222834,residential,False,False,47.19,"LINESTRING (-2.156933 34.3083655, -2.1566101 34.3086956)",,,,
147222834,residential,False,True,55.339,"LINESTRING (-2.156933 34.3083655, -2.1574222 34.308075)",,,,
585511132,residential,False,False,95.671,"LINESTRING (-2.156933 34.3083655, -2.1563318 34.3076629)",,,,
147222830,residential,False,False,175.162,"LINESTRING (-2.1608372 34.3082195, -2.161088 34.3088809, -2.1612583 34.3092885, -2.1613227 34.3093782, -2.1613897 34.3094148, -2.1614675 34.3094292, -2.1617264 34.3094458)",,,,
147222830,residential,False,True,82.467,"LINESTRING (-2.1608372 34.3082195, -2.1608613 34.308142, -2.1608533 34.3080666, -2.1608399 34.3079991, -2.1608064 34.3079104, -2.1607313 34.3077487, -2.1606843 34.3076601, -2.1605743 34.3075349)",,,,
585511142,residential,False,False,81.511,"LINESTRING (-2.1608372 34.3082195, -2.1605207 34.308358, -2.1600553 34.3085662)",,,,
585511142,residential,False,True,60.095,"LINESTRING (-2.1608372 34.3082195, -2.1611014 34.3081398, -2.1611711 34.3081215, -2.1612489 34.3081121, -2.1613187 34.3081137, -2.1614683 34.308133)",,,,
296909692,residential,False,False,45.576,"LINESTRING (-2.1583591 34.3101069, -2.1583853 34.3096976)",,,,
296909695,residential,False,True,89.009,"LINESTRING (-2.1583591 34.3101069, -2.1583155 34.3101831, -2.1582733 34.3102349, -2.1582195 34.3102815, -2.1581362 34.3103386, -2.1576163 34.3105946)",,,,
