osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,name
160545920,False,2,residential,50,True,29.933,"LINESTRING (22.4856825 40.4811487, 22.4853295 40.4811294)",
160545920,False,2,residential,50,False,57.504999999999995,"LINESTRING (22.4856825 40.4811487, 22.4857828 40.481158, 22.485866 40.4811743, 22.4859572 40.4812069, 22.4861637 40.4813008, 22.4862916 40.4813627)",
160545937,False,2,residential,50,True,128.411,"LINESTRING (22.4856825 40.4811487, 22.4856407 40.4816558, 22.4856246 40.4818231, 22.4856326 40.4819801, 22.4856434 40.4821372, 22.4856841 40.4822988)",
160545885,False,2,residential,50,False,59.809,"LINESTRING (22.4803823 40.4784736, 22.480346 40.478724, 22.4803326 40.4788281, 22.4803353 40.4789158, 22.4803419 40.4790093)",
160545901,False,2,residential,50,False,22.729,"LINESTRING (22.4803823 40.4784736, 22.4804667 40.4784649, 22.4805928 40.4784425, 22.4806414 40.4784245)",
160545901,False,2,residential,50,True,36.955,"LINESTRING (22.4803823 40.4784736, 22.4803165 40.4784649, 22.4802467 40.4784466, 22.4801636 40.4784139, 22.4801207 40.4783752, 22.4800885 40.4783242, 22.4800536 40.4782854)",
160975960,False,2,residential,50,True,7.264,"LINESTRING (22.4838275 40.4782731, 22.4838329 40.4782079)",
160545943,False,2,residential,50,True,22.534999999999997,"LINESTRING (22.4838275 40.4782731, 22.4838865 40.4782834, 22.4839482 40.4782997, 22.4839965 40.4783344, 22.4840448 40.4783772)",
160975960,False,2,residential,50,False,25.384,"LINESTRING (22.4838275 40.4782731, 22.4838114 40.4783221, 22.4837215 40.4784862)",
160545896,False,2,residential,50,False,62.646,"LINESTRING (22.4870488 40.4801644, 22.4868235 40.4801705, 22.486566 40.4801726, 22.4864266 40.4801685, 22.4863085 40.4801644)",
160545913,False,2,residential,50,False,40.452,"LINESTRING (22.4870488 40.4801644, 22.4870408 40.4802419, 22.4870488 40.4803786, 22.4870596 40.4805276)",
160545913,False,2,residential,50,True,59.615,"LINESTRING (22.4870488 40.4801644, 22.4870676 40.4800971, 22.4871105 40.4800094, 22.4873063 40.4796666)",
160545884,False,2,tertiary,80,False,45.388999999999996,"LINESTRING (22.4857801 40.4791953, 22.4858311 40.4791076, 22.485866 40.4790239, 22.4858982 40.4789444, 22.485933 40.4788056)",
160545884,False,2,tertiary,80,True,111.263,"LINESTRING (22.4857801 40.4791953, 22.4857426 40.4792831, 22.4857211 40.4793769, 22.4857104 40.4794504, 22.485697 40.4795238, 22.4856782 40.4796238, 22.4856594 40.4797054, 22.4855039 40.4801718)",
160545914,False,2,residential,50,True,95.51599999999999,"LINESTRING (22.4857801 40.4791953, 22.4856621 40.4791443, 22.4856273 40.479126, 22.4856031 40.47913, 22.4855602 40.4791443, 22.4854771 40.4791708, 22.4853939 40.4791953, 22.4853161 40.479228, 22.4852303 40.4792627, 22.4851418 40.4792933, 22.4850452 40.4793259, 22.4848548 40.4793728, 22.4847931 40.479381, 22.4847542 40.4793588)",
160545940,False,2,residential,50,True,146.056,"LINESTRING (22.4847854 40.4798743, 22.4844364 40.4801297, 22.4843157 40.4802195, 22.4842486 40.4802623, 22.4841628 40.4802991, 22.4839562 40.4803562, 22.4837443 40.4804031, 22.4835539 40.4804562, 22.4833608 40.4805112, 22.4833246 40.4805204)",
998012604,False,2,secondary,50,False,26.631999999999998,"LINESTRING (22.4847854 40.4798743, 22.4846173 40.4797894, 22.4845198 40.4797458)",Αιγινίου - Κολινδρού
998012604,False,2,secondary,50,True,48.481,"LINESTRING (22.4847854 40.4798743, 22.4849299 40.4799298, 22.4852847 40.4800881)",Αιγινίου - Κολινδρού
160545906,False,2,residential,50,False,11.61,"LINESTRING (22.4882878 40.4798528, 22.4881552 40.4798258)",
160545906,False,2,residential,50,True,28.347,"LINESTRING (22.4882878 40.4798528, 22.4886116 40.4799186)",
998012605,False,2,residential,50,True,34.55,"LINESTRING (22.4882878 40.4798528, 22.4883363 40.4799747, 22.4883712 40.4800502, 22.488406 40.4801093, 22.4884335 40.4801417)",
160545885,False,2,residential,50,True,5.301,"LINESTRING (22.4803453 40.4790569, 22.4803419 40.4790093)",
333876261,False,2,secondary,50,False,27.808,"LINESTRING (22.4803453 40.4790569, 22.4800241 40.4790035)",Κολινδρός - Ρυάκια
333876261,False,2,secondary,50,True,6.226,"LINESTRING (22.4803453 40.4790569, 22.4804172 40.4790689)",Κολινδρός - Ρυάκια
160545883,False,2,residential,50,False,38.129,"LINESTRING (22.480346 40.4794075, 22.4804172 40.4790689)",
160545911,False,2,residential,50,False,33.362,"LINESTRING (22.480346 40.4794075, 22.4805472 40.4794442, 22.4807269 40.479485)",
160545911,False,2,residential,50,True,40.804,"LINESTRING (22.480346 40.4794075, 22.4801448 40.4793789, 22.4798706 40.4793452)",
160545886,False,2,residential,50,False,106.598,"LINESTRING (22.4853295 40.4811294, 22.4855271 40.4801826)",
160545920,False,2,residential,50,False,29.933,"LINESTRING (22.4853295 40.4811294, 22.4856825 40.4811487)",
