osmid,oneway,highway,maxspeed,reversed,length,name,geometry,ref,lanes,junction,tunnel
298337447,True,residential,40,False,106.859,Γληνού,"LINESTRING (23.3214765 38.3186193, 23.3214802 38.3176583)",,,,
298334703,False,residential,,True,37.489000000000004,,"LINESTRING (23.3214765 38.3186193, 23.3211563 38.3187933, 23.3211215 38.3188091)",,,,
298337448,False,residential,,False,73.008,,"LINESTRING (23.3214765 38.3186193, 23.3215299 38.3186318, 23.321911 38.3190828, 23.3219875 38.3191221)",,,,
48298178,True,secondary,30,False,5.461,Αντιγόνης,"LINESTRING (23.3179752 38.3204047, 23.3179126 38.3204048)",,1,,
378568069,True,secondary,,False,85.955,Πινδάρου,"LINESTRING (23.3179752 38.3204047, 23.3179918 38.3211776)",ΕΟ3,1,,
298320556,False,residential,,True,47.896,Παναγιώτη Δράκου,"LINESTRING (23.320068 38.317655, 23.319519 38.3176566)",,,,
298321179,False,residential,30,False,111.225,,"LINESTRING (23.320068 38.317655, 23.3201015 38.3175772, 23.3201122 38.3175172, 23.3201283 38.317353, 23.3202611 38.316668)",,,,
298335225,False,residential,,True,96.94300000000001,,"LINESTRING (23.320068 38.317655, 23.3200063 38.3177813, 23.3197532 38.3184906)",,,,
385149549,False,residential,,False,75.898,Δημητρίου Βουρδουμπά,"LINESTRING (23.3154739 38.3212196, 23.3163439 38.3212155)",,1,,
385149563,False,residential,30,True,60.501,Ηλέκτρας,"LINESTRING (23.3154739 38.3212196, 23.3154511 38.3206758)",,1,,
733476643,False,residential,,True,20.311,Ηλέκτρας,"LINESTRING (23.3154739 38.3212196, 23.3154837 38.3214021)",,1,,
733479774,False,residential,,True,15.312,,"LINESTRING (23.3154739 38.3212196, 23.3152984 38.3212177)",,,,
298336358,True,residential,,False,35.264,,"LINESTRING (23.3154537 38.3192493, 23.3150495 38.3192519)",,,,
298336360,False,residential,,False,90.785,Ηλέκτρας,"LINESTRING (23.3154537 38.3192493, 23.3154842 38.3184332)",,1,,
385149548,False,residential,30,False,58.524,Ηλέκτρας,"LINESTRING (23.3154537 38.3192493, 23.3154594 38.3197756)",,1,,
298312025,True,residential,30,False,74.885,Αγγελίδη,"LINESTRING (23.3179953 38.3220444, 23.3188537 38.3220481)",,,,
298327983,True,residential,,False,6.063,Κέβητος,"LINESTRING (23.3179953 38.3220444, 23.3179258 38.322044)",,,,
378568069,True,secondary,,False,60.123,Πινδάρου,"LINESTRING (23.3179953 38.3220444, 23.3179943 38.3225851)",ΕΟ3,1,,
298334372,True,secondary,20,False,131.66799999999998,Πινδάρου,"LINESTRING (23.3179571 38.3192207, 23.3179583 38.3193582, 23.3179626 38.319843, 23.3179726 38.3201701, 23.3179752 38.3204047)",ΕΟ3,1,,
298320556,False,residential,,False,47.896,Παναγιώτη Δράκου,"LINESTRING (23.319519 38.3176566, 23.320068 38.317655)",,,,
102826365,True,residential,20,False,102.323,,"LINESTRING (23.319519 38.3176566, 23.3194997 38.3177866, 23.3194748 38.3178414, 23.3194095 38.3178946, 23.3192271 38.3179818, 23.3190614 38.3180851, 23.318884 38.3182292, 23.3187711 38.318315)",,,,
298334710,False,residential,,False,50.265,Ηλέκτρας,"LINESTRING (23.3154842 38.3184332, 23.3154919 38.3179812)",,1,,
298334711,False,residential,,False,33.711,,"LINESTRING (23.3154842 38.3184332, 23.3150978 38.3184357)",,,,
298336360,False,residential,,True,90.785,Ηλέκτρας,"LINESTRING (23.3154842 38.3184332, 23.3154537 38.3192493)",,1,,
298334709,True,residential,,False,76.576,,"LINESTRING (23.3154842 38.3184332, 23.3159952 38.31843, 23.3163618 38.3184376)",,,,
298336352,True,secondary,30,False,89.647,Κάδμου,"LINESTRING (23.3163664 38.3192438, 23.3163674 38.319038, 23.3163618 38.3184376)",,,,
385149560,True,residential,,False,79.626,,"LINESTRING (23.3163664 38.3192438, 23.3158395 38.319247, 23.3154537 38.3192493)",,,,
251532355,False,primary,,False,25.553,Οπλαρχηγού Βόγλη,"LINESTRING (23.3228575 38.3198499, 23.3228749 38.3196205)",,2,,
251532355,False,primary,,True,97.364,Οπλαρχηγού Βόγλη,"LINESTRING (23.3228575 38.3198499, 23.3229205 38.3200993, 23.3229795 38.3203265, 23.3230676 38.3205644, 23.3231351 38.3206959)",,2,,
143346614,False,tertiary,,True,92.65700000000001,,"LINESTRING (23.3231456 38.3155893, 23.3228037 38.3157282, 23.3222344 38.3160157)",,,,
251532355,False,primary,,True,146.952,Οπλαρχηγού Βόγλη,"LINESTRING (23.3231456 38.3155893, 23.3232284 38.3158609, 23.3232494 38.3161529, 23.3231969 38.3169016)",,2,,
143346581,False,residential,,False,52.295,,"LINESTRING (23.3231969 38.3169016, 23.3225984 38.3168756)",,,,
251532355,False,primary,,False,146.952,Οπλαρχηγού Βόγλη,"LINESTRING (23.3231969 38.3169016, 23.3232494 38.3161529, 23.3232284 38.3158609, 23.3231456 38.3155893)",,2,,
251532355,False,primary,,True,49.713,Οπλαρχηγού Βόγλη,"LINESTRING (23.3231969 38.3169016, 23.3231846 38.3170163, 23.323149 38.3173471)",,2,,
138626522,False,secondary,,True,26.496,Αυλίδος,"LINESTRING (23.3205999 38.3215452, 23.3206171 38.3217831)",ΕΟ44,,,
298325354,False,secondary,30,True,53.739999999999995,Αυλίδος,"LINESTRING (23.3205999 38.3215452, 23.3205813 38.3213509, 23.320547 38.3212668, 23.3204937 38.3211829, 23.3203927 38.3211119)",ΕΟ44,,,
"[138626523, 385149574]",False,residential,,True,192.553,Μενοίκεως,"LINESTRING (23.3205999 38.3215452, 23.3204777 38.321555, 23.3203038 38.3216622, 23.3201362 38.3219447, 23.3198568 38.3225342, 23.319586 38.3230102)",,,,
138626522,False,secondary,,False,30.245,Αυλίδος,"LINESTRING (23.3206333 38.3220548, 23.3206171 38.3217831)",ΕΟ44,,,
138626522,False,secondary,,True,110.945,Αυλίδος,"LINESTRING (23.3206333 38.3220548, 23.320644 38.3224076, 23.320696 38.3226941, 23.320813 38.3230375)",ΕΟ44,,,
138626524,False,residential,,True,142.614,Πλάτωνος,"LINESTRING (23.3206333 38.3220548, 23.3204444 38.3220595, 23.3204038 38.3220679, 23.3203709 38.3220827, 23.3201797 38.3224076, 23.3201044 38.3226135, 23.3200823 38.3227659, 23.3201093 38.3231114)",,,,
138626523,False,residential,,False,44.151,Μενοίκεως,"LINESTRING (23.3193528 38.3233626, 23.319586 38.3230102)",,,,
138626523,False,residential,,True,108.501,Μενοίκεως,"LINESTRING (23.3193528 38.3233626, 23.3190921 38.3235629, 23.3189153 38.3237395, 23.3186835 38.3241674)",,,,
138742693,False,residential,,False,71.363,,"LINESTRING (23.3193528 38.3233626, 23.3198421 38.3234516, 23.3201552 38.3234838)",,,,
138626522,False,secondary,,False,18.681,Αυλίδος,"LINESTRING (23.3214425 38.3240153, 23.3212852 38.3239013)",ΕΟ44,,,
251532362,False,secondary,,True,29.329,Αυλίδος,"LINESTRING (23.3214425 38.3240153, 23.321756 38.3241106)",ΕΟ44,,,
138626524,False,residential,,False,70.07,Πλάτωνος,"LINESTRING (23.3202473 38.3241098, 23.3201552 38.3234838)",,,,
730196332,True,tertiary,,False,40.785,Αγίου Αθανασίου,"LINESTRING (23.3202473 38.3241098, 23.3207138 38.3240854)",,,,
730196332,True,tertiary,,False,43.765,Αγίου Αθανασίου,"LINESTRING (23.3196715 38.3241321, 23.3201727 38.3241147)",,,,
138742663,False,residential,,True,44.18,Εθνικής Αντιστάσεως,"LINESTRING (23.3186835 38.3241674, 23.3187139 38.324564)",,,,
138626523,False,residential,,False,108.501,Μενοίκεως,"LINESTRING (23.3186835 38.3241674, 23.3189153 38.3237395, 23.3190921 38.3235629, 23.3193528 38.3233626)",,,,
730196332,True,tertiary,,False,86.279,Αγίου Αθανασίου,"LINESTRING (23.3186835 38.3241674, 23.3190304 38.3241578, 23.3196715 38.3241321)",,,,
350676456,False,secondary,,False,21.411,Λοξής Φάλαγγος,"LINESTRING (23.3181068 38.316044, 23.3180154 38.3162227)",ΕΟ3,2,,
200494739,False,residential,,True,33.704,Ηρακλέους,"LINESTRING (23.3181068 38.316044, 23.3180151 38.3158626, 23.3179941 38.3157559)",,,,
298335228,True,residential,,False,63.843,,"LINESTRING (23.3178063 38.3166869, 23.3171189 38.31649)",,,,
138742661,True,secondary,30,False,19.018,Επαμεινώνδα,"LINESTRING (23.3178063 38.3166869, 23.3178025 38.3167595, 23.3178131 38.3167868, 23.3178493 38.3168506)",ΕΟ3,,,
1014176098,True,residential,,False,43.997,,"LINESTRING (23.3178063 38.3166869, 23.3179632 38.3167428, 23.3181141 38.3167882, 23.3182712 38.3168399)",,,,
143346606,True,residential,,False,37.064,,"LINESTRING (23.3178493 38.3168506, 23.3179737 38.3168621, 23.3180632 38.3168616, 23.3181468 38.3168569, 23.3182712 38.3168399)",,,,
298334705,True,secondary,,False,91.858,Πινδάρου,"LINESTRING (23.3178493 38.3168506, 23.3179204 38.3169754, 23.3179447 38.3170429, 23.3179571 38.3171153, 23.3179433 38.3176614)",ΕΟ3,,,
138626523,False,residential,,True,44.151,Μενοίκεως,"LINESTRING (23.319586 38.3230102, 23.3193528 38.3233626)",,,,
138742691,False,residential,,False,47.017,,"LINESTRING (23.319586 38.3230102, 23.3201093 38.3231114)",,,,
"[138626523, 385149574]",False,residential,,False,192.553,Μενοίκεως,"LINESTRING (23.319586 38.3230102, 23.3198568 38.3225342, 23.3201362 38.3219447, 23.3203038 38.3216622, 23.3204777 38.321555, 23.3205999 38.3215452)",,,,
138742681,False,residential,,False,40.167,,"LINESTRING (23.320813 38.3230375, 23.32036 38.3231022)",,,,
138626522,False,secondary,,False,110.94500000000001,Αυλίδος,"LINESTRING (23.320813 38.3230375, 23.320696 38.3226941, 23.320644 38.3224076, 23.3206333 38.3220548)",ΕΟ44,,,
138626522,False,secondary,,True,105.171,Αυλίδος,"LINESTRING (23.320813 38.3230375, 23.3209396 38.3233749, 23.321121 38.323696, 23.3212125 38.323825, 23.3212852 38.3239013)",ΕΟ44,,,
138742681,False,residential,,True,40.167,,"LINESTRING (23.32036 38.3231022, 23.320813 38.3230375)",,,,
138626524,False,residential,,True,41.602,Πλάτωνος,"LINESTRING (23.3201093 38.3231114, 23.3201552 38.3234838)",,,,
138742691,False,residential,,True,47.017,,"LINESTRING (23.3201093 38.3231114, 23.319586 38.3230102)",,,,
138626524,False,residential,,False,142.614,Πλάτωνος,"LINESTRING (23.3201093 38.3231114, 23.3200823 38.3227659, 23.3201044 38.3226135, 23.3201797 38.3224076, 23.3203709 38.3220827, 23.3204038 38.3220679, 23.3204444 38.3220595, 23.3206333 38.3220548)",,,,
143346543,False,residential,,True,6.487,,"LINESTRING (23.3179862 38.3232018, 23.317989 38.3232601)",,,,
1268649665,False,secondary,,True,6.578,Θρεψιάδη,"LINESTRING (23.3179862 38.3232018, 23.3179255 38.3232369)",ΕΟ3,2,,
138626524,False,residential,,False,41.602,Πλάτωνος,"LINESTRING (23.3201552 38.3234838, 23.3201093 38.3231114)",,,,
138626524,False,residential,,True,70.07,Πλάτωνος,"LINESTRING (23.3201552 38.3234838, 23.3202473 38.3241098)",,,,
138742693,False,residential,,True,71.363,,"LINESTRING (23.3201552 38.3234838, 23.3198421 38.3234516, 23.3193528 38.3233626)",,,,
138742685,False,residential,,False,46.192,,"LINESTRING (23.3212641 38.3240515, 23.321281 38.3244667)",,,,
730196331,True,tertiary,,False,16.075,Αγίου Αθανασίου,"LINESTRING (23.3212641 38.3240515, 23.3214425 38.3240153)",,,,
138742659,False,residential,,False,44.94,Αγίας Ελένης,"LINESTRING (23.3207138 38.3240854, 23.3207355 38.3244892)",,,,
730196332,True,tertiary,,False,48.153,Αγίου Αθανασίου,"LINESTRING (23.3207138 38.3240854, 23.3212641 38.3240515)",,,,
251532362,False,secondary,,False,29.329,Αυλίδος,"LINESTRING (23.321756 38.3241106, 23.3214425 38.3240153)",ΕΟ44,,,
138742685,False,residential,,True,46.192,,"LINESTRING (23.321281 38.3244667, 23.3212641 38.3240515)",,,,
138742697,False,residential,,False,31.995,,"LINESTRING (23.321281 38.3244667, 23.3216465 38.3244427)",,,,
138742697,False,residential,,True,47.652,,"LINESTRING (23.321281 38.3244667, 23.3207355 38.3244892)",,,,
138742697,False,residential,,True,31.995,,"LINESTRING (23.3216465 38.3244427, 23.321281 38.3244667)",,,,
138742659,False,residential,,True,44.94,Αγίας Ελένης,"LINESTRING (23.3207355 38.3244892, 23.3207138 38.3240854)",,,,
138742697,False,residential,,False,47.652,,"LINESTRING (23.3207355 38.3244892, 23.321281 38.3244667)",,,,
"[966589061, 855246775]",False,trunk,30,True,224.85799999999998,Περιφερειακή Οδός Θήβας,"LINESTRING (23.3138739 38.315741, 23.3139093 38.315787, 23.3139383 38.3158159, 23.3140024 38.3158854, 23.3143458 38.3162915, 23.314424 38.3164179, 23.3144451 38.3164614, 23.3144736 38.3165536, 23.3144844 38.3166471, 23.3145088 38.3169421, 23.3145216 38.3172464, 23.3145106 38.317422, 23.3145 38.317528, 23.3144683 38.3176254)",,2,,
138743651,False,residential,,True,14.756,Κασσάνδρου,"LINESTRING (23.3139659 38.3172624, 23.3139867 38.3173941)",,2,,
733227562,True,residential,,False,171.388,Κασσάνδρου,"LINESTRING (23.3139659 38.3172624, 23.3139512 38.3171456, 23.3139269 38.3169098, 23.3138569 38.3164007, 23.3138036 38.3160147, 23.3138117 38.3158241, 23.3138739 38.315741)",,2,,
138743651,False,residential,,True,45.222,Κασσάνδρου,"LINESTRING (23.3132454 38.321079, 23.313493 38.3214363)",,2,,
138743651,False,residential,,False,92.032,Κασσάνδρου,"LINESTRING (23.3132454 38.321079, 23.3132269 38.3208768, 23.3131843 38.3206564, 23.3130992 38.3204309, 23.3130316 38.3202727)",,2,,
200341702,False,residential,,True,59.879000000000005,,"LINESTRING (23.3132454 38.321079, 23.3131843 38.3210238, 23.3131226 38.3209425, 23.3130743 38.3208668, 23.3130341 38.3208352, 23.3129659 38.3208253, 23.3128855 38.3208316, 23.3127291 38.3208471)",,,,
138743651,False,residential,,False,58.33,Κασσάνδρου,"LINESTRING (23.3141056 38.3223005, 23.3137849 38.3218402)",,2,,
138743651,False,residential,,True,10.596,Κασσάνδρου,"LINESTRING (23.3141056 38.3223005, 23.3141632 38.3223844)",,2,,
143346564,False,residential,,False,51.464,,"LINESTRING (23.3141056 38.3223005, 23.3146342 38.322095)",,,,
138743651,False,residential,,False,2.936,Κασσάνδρου,"LINESTRING (23.3143465 38.323529, 23.3143466 38.3235026)",,2,,
138743651,False,residential,,True,49.873999999999995,Κασσάνδρου,"LINESTRING (23.3143465 38.323529, 23.314328 38.3236371, 23.3142915 38.3237365, 23.3142546 38.3238727, 23.3141938 38.3239569)",,2,,
143346562,False,residential,,False,42.631,,"LINESTRING (23.3143465 38.323529, 23.3144236 38.3236517, 23.3145693 38.3238702)",,,,
358277277,False,trunk,30,False,55.181,Περιφερειακή Οδός Θήβας,"LINESTRING (23.3151079 38.3241209, 23.3151397 38.3240123, 23.3151568 38.3239621, 23.3152976 38.3236481)",,2,,
358277284,True,trunk,30,False,34.972,Περιφερειακή Οδός Θήβας,"LINESTRING (23.3151079 38.3241209, 23.315191 38.3242778, 23.31521 38.3243593, 23.3152183 38.3244207)",,1,,
143346614,False,tertiary,,False,92.65700000000001,,"LINESTRING (23.3222344 38.3160157, 23.3228037 38.3157282, 23.3231456 38.3155893)",,,,
143346614,False,tertiary,,True,62.620999999999995,,"LINESTRING (23.3222344 38.3160157, 23.3218006 38.3162523, 23.3216449 38.316337)",,,,
143346611,True,secondary,,False,63.393,Αγίας Τριάδος,"LINESTRING (23.3173046 38.3161044, 23.3180154 38.3162227)",,1,,
298335227,True,secondary,,False,54.746,Επαμεινώνδα,"LINESTRING (23.3180154 38.3162227, 23.3178063 38.3166869)",ΕΟ3,,,
350676456,False,secondary,,True,21.411,Λοξής Φάλαγγος,"LINESTRING (23.3180154 38.3162227, 23.3181068 38.316044)",ΕΟ3,2,,
143346614,False,tertiary,,True,11.595,,"LINESTRING (23.3216449 38.316337, 23.321524 38.3163803)",,,,
143346614,False,tertiary,,False,62.620999999999995,,"LINESTRING (23.3216449 38.316337, 23.3218006 38.3162523, 23.3222344 38.3160157)",,,,
777428578,True,tertiary,,False,181.76999999999998,Κύπρου,"LINESTRING (23.3200852 38.3163247, 23.3195262 38.3163234, 23.3185852 38.3163212, 23.3180154 38.3162227)",,1,,
1014177190,False,tertiary,,True,15.187,Πουλιοπούλου,"LINESTRING (23.3206052 38.3163235, 23.3205481 38.3163345, 23.3204944 38.3163513, 23.3204439 38.3163728)",,,,
1014177191,True,tertiary,,False,92.255,Πουλιοπούλου,"LINESTRING (23.3206052 38.3163235, 23.3206715 38.3163145, 23.3207238 38.3163008, 23.3207667 38.316284, 23.3207881 38.3162603, 23.3208512 38.3161556, 23.3209035 38.3159862, 23.3209558 38.3156116)",,,,
143346532,True,tertiary,,False,12.081999999999999,Κόμβος Ζωγράφου,"LINESTRING (23.3204439 38.3163728, 23.3204785 38.3163741, 23.3205111 38.3163833, 23.3205388 38.3163996, 23.3205592 38.3164215)",,,roundabout,
1014177190,False,tertiary,,False,15.186999999999998,Πουλιοπούλου,"LINESTRING (23.3204439 38.3163728, 23.3204944 38.3163513, 23.3205481 38.3163345, 23.3206052 38.3163235)",,,,
143346614,False,tertiary,,False,11.595,,"LINESTRING (23.321524 38.3163803, 23.3216449 38.316337)",,,,
143346614,False,tertiary,,True,84.384,,"LINESTRING (23.321524 38.3163803, 23.321344 38.3163961, 23.3209237 38.3163974, 23.3205592 38.3164215)",,,,
143346532,True,tertiary,,False,10.086,Κόμβος Ζωγράφου,"LINESTRING (23.3205592 38.3164215, 23.3205713 38.3164502, 23.3205707 38.3164805, 23.3205577 38.3165089)",,,roundabout,
143346614,False,tertiary,,False,84.38399999999999,,"LINESTRING (23.3205592 38.3164215, 23.3209237 38.3163974, 23.321344 38.3163961, 23.321524 38.3163803)",,,,
143346532,True,tertiary,,False,16.267999999999997,Κόμβος Ζωγράφου,"LINESTRING (23.3203399 38.3164762, 23.3203409 38.3164469, 23.3203536 38.3164194, 23.3203767 38.3163965, 23.3204079 38.3163804, 23.3204439 38.3163728)",,,roundabout,
777428578,True,tertiary,,False,32.187,Κύπρου,"LINESTRING (23.3203399 38.3164762, 23.3203234 38.316411, 23.3202988 38.3163747, 23.320251 38.3163433, 23.3201894 38.3163264, 23.3200852 38.3163247)",,1,,
143346532,True,tertiary,,False,13.706,Κόμβος Ζωγράφου,"LINESTRING (23.3205577 38.3165089, 23.320533 38.3165329, 23.3204996 38.3165491, 23.3204612 38.3165557, 23.3204223 38.3165519)",,,roundabout,
384694247,True,residential,,False,27.095,,"LINESTRING (23.3205577 38.3165089, 23.3206429 38.316657, 23.3206749 38.3167342)",,,,
1014176099,False,residential,,True,18.235,,"LINESTRING (23.3203754 38.3165307, 23.3202611 38.316668)",,,,
143346532,True,tertiary,,False,6.904999999999999,Κόμβος Ζωγράφου,"LINESTRING (23.3203754 38.3165307, 23.3203517 38.3165058, 23.3203399 38.3164762)",,,roundabout,
143346532,True,tertiary,,False,4.755000000000001,Κόμβος Ζωγράφου,"LINESTRING (23.3204223 38.3165519, 23.3203973 38.3165435, 23.3203754 38.3165307)",,,roundabout,
298335663,True,secondary,30,False,33.63,Μεταμορφώσεως Σωτήρος,"LINESTRING (23.316947 38.3167607, 23.3171189 38.31649)",,,,
733475565,False,residential,,False,20.62,,"LINESTRING (23.316947 38.3167607, 23.316895 38.3169416)",,,,
384694246,True,residential,,False,15.748000000000001,,"LINESTRING (23.3206749 38.3167342, 23.3205996 38.3167034, 23.3205205 38.3166613)",,,,
255812307,True,residential,40,False,44.24,Γληνού,"LINESTRING (23.3215056 38.3167779, 23.321524 38.3163803)",,,,
143346530,False,residential,,False,43.925,,"LINESTRING (23.3215056 38.3167779, 23.321601 38.3167855, 23.3217581 38.3168033, 23.3219402 38.3168405, 23.3219934 38.3168634)",,,,
143346559,True,residential,,False,175.74200000000002,,"LINESTRING (23.3182712 38.3168399, 23.3187819 38.3168311, 23.3193116 38.3168375, 23.3194363 38.3168175, 23.3197837 38.3167533, 23.3202611 38.316668)",,,,
