osmid,oneway,lanes,highway,maxspeed,reversed,length,name,geometry,bridge
"[59741153, 970261226, 378868567]",False,,unclassified,,False,106.685,,"LINESTRING (25.1569829 35.2388132, 25.15701 35.2388017, 25.1572189 35.2387362, 25.1572876 35.2387061, 25.1573557 35.2386683, 25.157467 35.2386228, 25.1575709 35.2385987, 25.157705 35.2385856, 25.1578324 35.2385894, 25.1579766 35.2386064, 25.1580946 35.2386212)",yes
368820966,False,,residential,,False,75.321,Νεραιδοσπηλιου,"LINESTRING (25.1580946 35.2386212, 25.1580866 35.2387734, 25.158096 35.2389629, 25.1581107 35.239102, 25.1581308 35.2392066, 25.1581603 35.2392932)",
378868567,False,,unclassified,,False,142.358,,"LINESTRING (25.1580946 35.2386212, 25.1583736 35.238642, 25.1586713 35.2386442, 25.1588289 35.2386365, 25.1589724 35.2386212, 25.159082 35.2385973, 25.1591977 35.2385664, 25.159311 35.2385177, 25.1594572 35.2384462, 25.1595859 35.238378)",
"[59741153, 970261226, 378868567]",False,,unclassified,,True,106.68499999999999,,"LINESTRING (25.1580946 35.2386212, 25.1579766 35.2386064, 25.1578324 35.2385894, 25.157705 35.2385856, 25.1575709 35.2385987, 25.157467 35.2386228, 25.1573557 35.2386683, 25.1572876 35.2387061, 25.1572189 35.2387362, 25.15701 35.2388017, 25.1569829 35.2388132)",yes
529552374,False,2,tertiary,30,True,22.57,,"LINESTRING (25.1595859 35.238378, 25.1597241 35.2385467)",
378868567,False,,unclassified,,True,142.358,,"LINESTRING (25.1595859 35.238378, 25.1594572 35.2384462, 25.159311 35.2385177, 25.1591977 35.2385664, 25.159082 35.2385973, 25.1589724 35.2386212, 25.1588289 35.2386365, 25.1586713 35.2386442, 25.1583736 35.238642, 25.1580946 35.2386212)",
529552374,False,2,tertiary,30,False,69.026,,"LINESTRING (25.1595859 35.238378, 25.1595041 35.2381578, 25.1593995 35.2377766)",
83521602,False,,residential,,True,72.39,,"LINESTRING (25.1564141 35.2324726, 25.1564779 35.2325197, 25.1570107 35.2327675, 25.1570858 35.2328188)",
100309748,False,,residential,,False,160.61499999999998,,"LINESTRING (25.1564141 35.2324726, 25.1562801 35.2322733, 25.1561487 35.2321331, 25.155918 35.2319491, 25.1556927 35.2317804, 25.1553842 35.2314978, 25.1552609 35.2313882)",
83521598,False,,residential,,False,86.556,,"LINESTRING (25.1556498 35.2348563, 25.1547258 35.2350469)",
100309736,False,,residential,,True,33.51,,"LINESTRING (25.1556498 35.2348563, 25.1557812 35.2351379)",
83521598,False,,residential,,True,168.381,,"LINESTRING (25.1556498 35.2348563, 25.1566368 35.2346855, 25.1572812 35.2345743, 25.1574643 35.2345458)",
556874019,False,,residential,,False,51.518,,"LINESTRING (25.1556498 35.2348563, 25.1555861 35.2347572, 25.1554412 35.2345754, 25.155344 35.2344669)",
96711454,False,,residential,,False,71.428,,"LINESTRING (25.1630635 35.2326927, 25.1632053 35.23254, 25.1633155 35.232444, 25.1635886 35.2322158)",
96711454,False,,residential,,True,29.005,,"LINESTRING (25.1630635 35.2326927, 25.1628965 35.2328249, 25.1628251 35.2328652)",
"[767872317, 368821423]",False,,residential,,False,214.433,,"LINESTRING (25.1630635 35.2326927, 25.1631241 35.2328223, 25.1631722 35.2329404, 25.1632098 35.2331144, 25.1632241 35.233266, 25.1632427 35.2333001, 25.1632714 35.2333156, 25.1633124 35.2333173, 25.1637314 35.2332459, 25.1637531 35.2332392, 25.163771 35.2332276, 25.1637824 35.2332109, 25.1637873 35.2331924, 25.1637853 35.2331653, 25.1636726 35.2323856)",
966692849,False,,residential,,False,13.092,,"LINESTRING (25.164493 35.2314633, 25.1645534 35.2313564)",
96711454,False,,residential,,True,118.088,,"LINESTRING (25.164493 35.2314633, 25.1641159 35.2318391, 25.1640077 35.2319524, 25.1638869 35.2320399, 25.1635886 35.2322158)",
966692849,False,,residential,,True,13.092,,"LINESTRING (25.1645534 35.2313564, 25.164493 35.2314633)",
100309736,False,,residential,,False,25.779,,"LINESTRING (25.155861 35.2357321, 25.1558778 35.2356932, 25.1558865 35.2356401, 25.1558865 35.2355925, 25.1558737 35.2355037)",
100309736,False,,residential,,True,69.02199999999999,,"LINESTRING (25.155861 35.2357321, 25.1557946 35.2357831, 25.1557262 35.2358247, 25.1556404 35.2358581, 25.1555137 35.2358893, 25.1553279 35.2359255, 25.1551677 35.2359583)",
100309745,False,,residential,,True,131.328,Βιαννου,"LINESTRING (25.155861 35.2357321, 25.1558965 35.235811, 25.1559623 35.2359594, 25.156038 35.2360826, 25.1560602 35.2361156, 25.1560806 35.2361329, 25.1561017 35.2361433, 25.1561202 35.2361496, 25.1561452 35.2361526, 25.1561797 35.2361534, 25.1563619 35.236144, 25.1563876 35.2361456, 25.1564063 35.2361485, 25.1564172 35.2361545, 25.1564256 35.2361644, 25.1564295 35.2361781, 25.1564367 35.2362286, 25.1564605 35.2363894, 25.1565021 35.2366057)",
100309736,False,,residential,,False,41.676,,"LINESTRING (25.1558737 35.2355037, 25.1558583 35.2353997, 25.1558308 35.2352627, 25.1557812 35.2351379)",
100309736,False,,residential,,True,25.779,,"LINESTRING (25.1558737 35.2355037, 25.1558865 35.2355925, 25.1558865 35.2356401, 25.1558778 35.2356932, 25.155861 35.2357321)",
100309740,False,,residential,,False,144.16400000000002,Αντωνιου Πλουμιδη,"LINESTRING (25.1558737 35.2355037, 25.1559951 35.235507, 25.1560803 35.2355213, 25.1562077 35.2355432, 25.1563458 35.235558, 25.1565497 35.23557, 25.1569661 35.2355662, 25.1572055 35.2355766, 25.1572638 35.2355878, 25.1573114 35.2356001, 25.1573506 35.2356122, 25.1573949 35.2356174, 25.1574472 35.2356187)",
100309736,False,,residential,,False,33.51,,"LINESTRING (25.1557812 35.2351379, 25.1556498 35.2348563)",
100309736,False,,residential,,True,41.676,,"LINESTRING (25.1557812 35.2351379, 25.1558308 35.2352627, 25.1558583 35.2353997, 25.1558737 35.2355037)",
100309742,False,,residential,,False,158.647,,"LINESTRING (25.1557812 35.2351379, 25.1559958 35.2351132, 25.1563693 35.2350836, 25.156661 35.2350579, 25.1568581 35.2350469, 25.157062 35.2350502, 25.157363 35.2350398, 25.1575206 35.235025)",
83522378,False,,tertiary,,False,46.42700000000001,Ηρώων Πολυτεχνείου,"LINESTRING (25.157636 35.2355936, 25.1577003 35.2356511, 25.1577305 35.2356965, 25.1577412 35.2357546, 25.1577379 35.2358187, 25.157703 35.2359813)",
83522378,False,,tertiary,,True,65.926,Ηρώων Πολυτεχνείου,"LINESTRING (25.157636 35.2355936, 25.1575676 35.2355065, 25.157526 35.2354183, 25.1575045 35.2352606, 25.1575099 35.235093, 25.1575206 35.235025)",
100309740,False,,residential,,True,17.405,Αντωνιου Πλουμιδη,"LINESTRING (25.157636 35.2355936, 25.1575401 35.2356111, 25.1574472 35.2356187)",
100428136,False,,residential,,True,129.114,Μιχαηλ Καλοχριστιανακη,"LINESTRING (25.157636 35.2355936, 25.1578002 35.2355684, 25.1578988 35.2355393, 25.1579887 35.2355004, 25.1580872 35.2354309, 25.1581939 35.2353005, 25.1582783 35.2352145, 25.1583528 35.2351636, 25.1584601 35.2351242, 25.1585929 35.2350989, 25.1586853 35.2350891, 25.1588316 35.2350954)",
83522378,False,,tertiary,,False,65.92599999999999,Ηρώων Πολυτεχνείου,"LINESTRING (25.1575206 35.235025, 25.1575099 35.235093, 25.1575045 35.2352606, 25.157526 35.2354183, 25.1575676 35.2355065, 25.157636 35.2355936)",
83522378,False,,tertiary,,True,42.516000000000005,Ηρώων Πολυτεχνείου,"LINESTRING (25.1575206 35.235025, 25.1575401 35.2348777, 25.1575604 35.2346441)",
100309742,False,,residential,,True,158.647,,"LINESTRING (25.1575206 35.235025, 25.157363 35.2350398, 25.157062 35.2350502, 25.1568581 35.2350469, 25.156661 35.2350579, 25.1563693 35.2350836, 25.1559958 35.2351132, 25.1557812 35.2351379)",
27195549,False,,unclassified,,False,93.569,,"LINESTRING (25.1575018 35.2366462, 25.157406 35.2368565, 25.1572014 35.2372388, 25.15711 35.2374242)",
27195549,False,,unclassified,,True,47.986999999999995,,"LINESTRING (25.1575018 35.2366462, 25.1575119 35.2365728, 25.1575347 35.2364764, 25.1575642 35.2363844, 25.1575991 35.2363045, 25.1576487 35.236236)",
100309745,False,,residential,,False,31.966,Βιαννου,"LINESTRING (25.1575018 35.2366462, 25.157357 35.2366369, 25.1571505 35.2366292)",
100309745,False,,residential,,False,131.328,Βιαννου,"LINESTRING (25.1565021 35.2366057, 25.1564605 35.2363894, 25.1564367 35.2362286, 25.1564295 35.2361781, 25.1564256 35.2361644, 25.1564172 35.2361545, 25.1564063 35.2361485, 25.1563876 35.2361456, 25.1563619 35.236144, 25.1561797 35.2361534, 25.1561452 35.2361526, 25.1561202 35.2361496, 25.1561017 35.2361433, 25.1560806 35.2361329, 25.1560602 35.2361156, 25.156038 35.2360826, 25.1559623 35.2359594, 25.1558965 35.235811, 25.155861 35.2357321)",
100309745,False,,residential,,True,58.969,Βιαννου,"LINESTRING (25.1565021 35.2366057, 25.1566134 35.236615, 25.1569004 35.2366205, 25.1571505 35.2366292)",
969988256,False,,residential,,True,87.465,,"LINESTRING (25.1565021 35.2366057, 25.1563626 35.2365871, 25.1562419 35.2365827, 25.1561433 35.2365887, 25.156038 35.2366019, 25.1558134 35.236655, 25.1555653 35.2367229)",
100309748,False,,residential,,True,160.615,,"LINESTRING (25.1552609 35.2313882, 25.1553842 35.2314978, 25.1556927 35.2317804, 25.155918 35.2319491, 25.1561487 35.2321331, 25.1562801 35.2322733, 25.1564141 35.2324726)",
523651961,False,,tertiary,,False,97.235,Βαθυπετρου,"LINESTRING (25.157416 35.2315098, 25.1574654 35.2316308, 25.1575754 35.2317921, 25.1578069 35.2320467, 25.1578943 35.2321576, 25.1579437 35.2322634)",
529552379,False,,tertiary,,True,35.322,Βαθυπετρου,"LINESTRING (25.157416 35.2315098, 25.1574736 35.2313526, 25.1575446 35.2312104)",
372797262,False,,residential,,False,36.797,Τσικριτζη Δημητριου,"LINESTRING (25.1595678 35.2342906, 25.1591825 35.2343929)",
"[523650937, 100309774]",False,,residential,,False,57.278999999999996,Αινικολιωτη,"LINESTRING (25.1595678 35.2342906, 25.1595844 35.2345612, 25.1595809 35.2347072, 25.1595784 35.2347628, 25.1595712 35.2348049)",
372797262,False,,residential,,True,34.092,Τσικριτζη Δημητριου,"LINESTRING (25.1595678 35.2342906, 25.1596842 35.234287, 25.1597365 35.2342769, 25.159766 35.2342695, 25.159807 35.2342562, 25.1598458 35.2342374, 25.1599121 35.2341939)",
96711435,False,,residential,,False,107.178,Νικολαου Μαρκομιχελακη,"LINESTRING (25.1595712 35.2348049, 25.1596282 35.2348246, 25.1596691 35.2348399, 25.1597143 35.2348594, 25.1597613 35.2348862, 25.159887 35.2349692, 25.1599507 35.2349944, 25.1600261 35.2350092, 25.1600892 35.2350127, 25.1601391 35.2350094, 25.1601841 35.2349977, 25.1602166 35.2349807, 25.1602598 35.2349601, 25.1603011 35.2349451, 25.1603477 35.2349355, 25.1604965 35.2349232, 25.160577 35.2349199, 25.1606591 35.2349161)",
523650933,False,,residential,,False,77.461,Αινικολιωτη,"LINESTRING (25.1595712 35.2348049, 25.1595645 35.2348503, 25.1595531 35.2348725, 25.1595443 35.2348921, 25.1595291 35.2349092, 25.159507 35.2349197, 25.1594699 35.2349347, 25.159458 35.2349448, 25.1594448 35.23497, 25.1594223 35.2350431, 25.1593781 35.2351874, 25.1593224 35.2353263, 25.1593016 35.2353832, 25.1592889 35.2354413)",
"[523650937, 100309774]",False,,residential,,True,57.278999999999996,Αινικολιωτη,"LINESTRING (25.1595712 35.2348049, 25.1595784 35.2347628, 25.1595809 35.2347072, 25.1595844 35.2345612, 25.1595678 35.2342906)",
372796629,False,,residential,,False,37.179,Αινικολιωτη,"LINESTRING (25.1592889 35.2354413, 25.1592352 35.2354895, 25.1591219 35.2355629, 25.1589797 35.2356595)",
373434340,False,,residential,,True,30.023,Μινωα,"LINESTRING (25.1592889 35.2354413, 25.1593502 35.2354668, 25.1593774 35.2354791, 25.1594025 35.2354996, 25.1594146 35.23553, 25.1594213 35.2355758, 25.1594089 35.2356565)",
523650933,False,,residential,,True,77.46099999999998,Αινικολιωτη,"LINESTRING (25.1592889 35.2354413, 25.1593016 35.2353832, 25.1593224 35.2353263, 25.1593781 35.2351874, 25.1594223 35.2350431, 25.1594448 35.23497, 25.159458 35.2349448, 25.1594699 35.2349347, 25.159507 35.2349197, 25.1595291 35.2349092, 25.1595443 35.2348921, 25.1595531 35.2348725, 25.1595645 35.2348503, 25.1595712 35.2348049)",
100428125,False,,residential,,False,123.245,Ναπολεωντος Σουκατζιδη,"LINESTRING (25.1588946 35.2354681, 25.1587974 35.235507, 25.1587176 35.2355339, 25.1586337 35.2355503, 25.1585546 35.2355755, 25.158444 35.2356171, 25.1583139 35.2356943, 25.1581375 35.2358044, 25.1580121 35.2358663, 25.1578499 35.2359348, 25.157703 35.2359813)",
523651960,True,1,tertiary,30,False,22.741,Γεωργίου Καπετανάκη,"LINESTRING (25.1588946 35.2354681, 25.1589489 35.2355738, 25.1589704 35.2356157, 25.1589797 35.2356595)",
523651960,True,1,tertiary,30,False,40.783,Γεωργίου Καπετανάκη,"LINESTRING (25.1589395 35.2362979, 25.1589596 35.2366643)",
100428156,False,,residential,,False,107.525,Δημ Και Ιωαν Ψαραδακη,"LINESTRING (25.1589395 35.2362979, 25.1588441 35.2362972, 25.158729 35.2363132, 25.1585915 35.2363483, 25.1584171 35.2364102, 25.1581858 35.2365109, 25.1579887 35.2366019, 25.1578691 35.2366745)",
100309784,False,,residential,,True,59.422,Δρακονικολαου,"LINESTRING (25.1596671 35.2368149, 25.1590495 35.2369913)",
100309788,False,,residential,,False,131.368,Σακελλαρακη Γιαννη,"LINESTRING (25.1596671 35.2368149, 25.1595967 35.2366057, 25.1595256 35.2363757, 25.1594894 35.2362639, 25.1594532 35.2360963, 25.1594344 35.2359479, 25.1594149 35.2357732, 25.1594089 35.2356565)",
378749176,False,,residential,,False,90.49400000000001,Δρακονικολαου,"LINESTRING (25.1596671 35.2368149, 25.159713 35.236873, 25.1597301 35.2368878, 25.159745 35.236895, 25.1597621 35.2368998, 25.1597814 35.2368998, 25.1598085 35.2368938, 25.159999 35.2368259, 25.1601358 35.2367454, 25.1602441 35.2366933, 25.1604362 35.236615, 25.1605143 35.2365833)",
100309792,False,,residential,,True,40.012,Ελενης Δουνδουλακη,"LINESTRING (25.1605143 35.2365833, 25.1606374 35.2369288)",
378753193,False,,residential,,False,13.634,Ελενης Δουνδουλακη,"LINESTRING (25.1605143 35.2365833, 25.1604664 35.2364671)",
378749176,False,,residential,,True,90.494,Δρακονικολαου,"LINESTRING (25.1605143 35.2365833, 25.1604362 35.236615, 25.1602441 35.2366933, 25.1601358 35.2367454, 25.159999 35.2368259, 25.1598085 35.2368938, 25.1597814 35.2368998, 25.1597621 35.2368998, 25.159745 35.236895, 25.1597301 35.2368878, 25.159713 35.236873, 25.1596671 35.2368149)",
100309788,False,,residential,,True,131.368,Σακελλαρακη Γιαννη,"LINESTRING (25.1594089 35.2356565, 25.1594149 35.2357732, 25.1594344 35.2359479, 25.1594532 35.2360963, 25.1594894 35.2362639, 25.1595256 35.2363757, 25.1595967 35.2366057, 25.1596671 35.2368149)",
373434340,False,,residential,,False,30.023,Μινωα,"LINESTRING (25.1594089 35.2356565, 25.1594213 35.2355758, 25.1594146 35.23553, 25.1594025 35.2354996, 25.1593774 35.2354791, 25.1593502 35.2354668, 25.1592889 35.2354413)",
"[373480339, 378741476, 373480341]",False,,residential,,"[False, True]",80.46900000000001,"['Μανδηλαρα', 'Παπακωσταντη', 'Πλατεια Εβανς']","LINESTRING (25.1594089 35.2356565, 25.159492 35.2356571, 25.1595578 35.2356554, 25.1596308 35.2356461, 25.1596825 35.2357135, 25.1597301 35.2357935, 25.1597697 35.2358619, 25.1597837 35.2358856, 25.1597958 35.2358986, 25.159809 35.2359063, 25.1598233 35.2359094, 25.1598391 35.2359104, 25.1598568 35.2359092, 25.1599879 35.235869, 25.1600888 35.2358389)",
100309792,False,,residential,,False,45.385,Ελενης Δουνδουλακη,"LINESTRING (25.1607701 35.2373223, 25.1606374 35.2369288)",
100309792,False,,residential,,True,27.994,Ελενης Δουνδουλακη,"LINESTRING (25.1607701 35.2373223, 25.1608761 35.2375587)",
100309792,False,,residential,,False,40.012,Ελενης Δουνδουλακη,"LINESTRING (25.1606374 35.2369288, 25.1605143 35.2365833)",
100309792,False,,residential,,True,45.385,Ελενης Δουνδουλακη,"LINESTRING (25.1606374 35.2369288, 25.1607701 35.2373223)",
100309867,False,,residential,,True,139.471,Ευστρατιου Σαβιολη,"LINESTRING (25.1606374 35.2369288, 25.1604348 35.2370055, 25.1602404 35.237057, 25.1599815 35.2371249, 25.1595081 35.2372125, 25.1593113 35.2372344, 25.1592476 35.2372366, 25.1591595 35.2372317)",
373480341,False,,residential,,True,14.887,Παπακωσταντη,"LINESTRING (25.1600888 35.2358389, 25.1602404 35.235788)",
"[373480339, 378741476, 373480341]",False,,residential,,"[False, True]",80.46900000000001,"['Μανδηλαρα', 'Παπακωσταντη', 'Πλατεια Εβανς']","LINESTRING (25.1600888 35.2358389, 25.1599879 35.235869, 25.1598568 35.2359092, 25.1598391 35.2359104, 25.1598233 35.2359094, 25.159809 35.2359063, 25.1597958 35.2358986, 25.1597837 35.2358856, 25.1597697 35.2358619, 25.1597301 35.2357935, 25.1596825 35.2357135, 25.1596308 35.2356461, 25.1595578 35.2356554, 25.159492 35.2356571, 25.1594089 35.2356565)",
378753193,False,,residential,,True,77.878,Ελενης Δουνδουλακη,"LINESTRING (25.1600888 35.2358389, 25.1602954 35.2361544, 25.1603933 35.2363231, 25.1604664 35.2364671)",
529552374,False,2,tertiary,30,False,15.27,,"LINESTRING (25.1593995 35.2377766, 25.1593606 35.237643)",
100309863,True,1,residential,20,False,134.695,Ηλία Βουτιερίδη,"LINESTRING (25.1593995 35.2377766, 25.1596991 35.2377136, 25.1599933 35.237619, 25.1602647 35.2375163, 25.1605636 35.2374012, 25.1607701 35.2373223)",
529552374,False,2,tertiary,30,True,69.026,,"LINESTRING (25.1593995 35.2377766, 25.1595041 35.2381578, 25.1595859 35.238378)",
100309784,False,,residential,,False,59.422,Δρακονικολαου,"LINESTRING (25.1590495 35.2369913, 25.1596671 35.2368149)",
523651960,True,1,tertiary,30,False,28.537,Γεωργίου Καπετανάκη,"LINESTRING (25.1590495 35.2369913, 25.1591595 35.2372317)",
529552374,False,2,tertiary,30,True,15.27,,"LINESTRING (25.1593606 35.237643, 25.1593995 35.2377766)",
529552374,False,2,tertiary,30,False,49.255,,"LINESTRING (25.1593606 35.237643, 25.159195 35.2372963, 25.1591595 35.2372317)",
"[970557368, 970089979]",False,,residential,,True,98.981,,"LINESTRING (25.1593606 35.237643, 25.1591534 35.2376748, 25.1589382 35.2376255, 25.1588731 35.2375948, 25.1588316 35.2375713, 25.1588067 35.2375442, 25.1587987 35.2375072, 25.1588094 35.2374502, 25.1588282 35.2373971, 25.1589342 35.2371643)",
100309812,False,,residential,,False,30.085,Νικολαου Παχακη,"LINESTRING (25.1590058 35.2400259, 25.1590415 35.2398093, 25.1590586 35.2397592)",
100309812,False,,residential,,False,17.861,Νικολαου Παχακη,"LINESTRING (25.1592291 35.2392312, 25.1593177 35.2390878)",
100309812,False,,residential,,True,38.087999999999994,Νικολαου Παχακη,"LINESTRING (25.1592291 35.2392312, 25.1591426 35.2395131, 25.1591255 35.2395631)",
100309816,False,,residential,,False,96.00299999999999,,"LINESTRING (25.1592291 35.2392312, 25.1591501 35.2392329, 25.159022 35.2392373, 25.1588704 35.2392461, 25.1587618 35.2392663, 25.1586002 35.2393255, 25.1584098 35.2393934, 25.1582321 35.2394712)",
100309812,False,,residential,,False,8.013,Νικολαου Παχακη,"LINESTRING (25.1593177 35.2390878, 25.15939 35.2390465)",
100309812,False,,residential,,True,17.861,Νικολαου Παχακη,"LINESTRING (25.1593177 35.2390878, 25.1592291 35.2392312)",
100309827,False,,residential,,False,108.229,,"LINESTRING (25.1593177 35.2390878, 25.1591662 35.2390971, 25.1589905 35.2391113, 25.1587685 35.239142, 25.1585506 35.2391825, 25.1582522 35.2392543, 25.1581603 35.2392932)",
100309812,False,,residential,,True,8.013,Νικολαου Παχακη,"LINESTRING (25.15939 35.2390465, 25.1593177 35.2390878)",
