osmid,oneway,lanes,name,highway,reversed,length,geometry,bridge,ref,maxspeed,junction
26967911,False,2,13ης Οκτωβρίου,secondary,False,56.685,"LINESTRING (21.4252185 40.0818064, 21.42552 40.082261)",,,,
997667829,False,2,13ης Οκτωβρίου,secondary,True,12.53,"LINESTRING (21.4252185 40.0818064, 21.4251576 40.0817038)",,,,
160026433,False,,Δημητρίου Αγοραστή,residential,True,94.28999999999999,"LINESTRING (21.4252185 40.0818064, 21.4254735 40.0816732, 21.4256265 40.0815995, 21.4257391 40.0815685, 21.4262183 40.0814619)",,,,
677479598,False,,,tertiary,True,78.601,"LINESTRING (21.4249875 40.0814062, 21.4255801 40.0808639)",,,,
997667829,False,2,13ης Οκτωβρίου,secondary,False,36.118,"LINESTRING (21.4249875 40.0814062, 21.4251576 40.0817038)",,,,
997667829,False,2,13ης Οκτωβρίου,secondary,True,15.932,"LINESTRING (21.4249875 40.0814062, 21.4249031 40.0812783)",,,,
964294368,False,,,residential,True,101.827,"LINESTRING (21.4245729 40.0819248, 21.4237502 40.0812597)",,,,
26967912,False,2,Θερμοπυλών,residential,False,86.10600000000001,"LINESTRING (21.4245729 40.0819248, 21.4245155 40.0819792, 21.4244149 40.0821381, 21.4242424 40.0824087, 21.4241139 40.0826131)",,,,
26967912,False,2,Θερμοπυλών,residential,True,55.503,"LINESTRING (21.4245729 40.0819248, 21.4246762 40.0818803, 21.425027 40.08175, 21.4251576 40.0817038)",,,,
159935205,False,2,Εικοστής Ογδόης Οκτωβρίου,residential,False,13.106,"LINESTRING (21.4241139 40.0826131, 21.4242198 40.0826987)",,,,
26967912,False,2,Θερμοπυλών,residential,True,86.106,"LINESTRING (21.4241139 40.0826131, 21.4242424 40.0824087, 21.4244149 40.0821381, 21.4245155 40.0819792, 21.4245729 40.0819248)",,,,
"[159933387, 159933397, 159933422]",False,,Θερμοπυλών,residential,True,94.357,"LINESTRING (21.4241139 40.0826131, 21.4239995 40.0826697, 21.4238309 40.0827519, 21.4237518 40.0827889, 21.4236676 40.0828597, 21.4235426 40.0829861, 21.4233248 40.0831937)",yes,,,
159935205,False,2,Εικοστής Ογδόης Οκτωβρίου,residential,True,13.106,"LINESTRING (21.4242198 40.0826987, 21.4241139 40.0826131)",,,,
159927222,False,,Εικοστής Πέμπτης Μαρτίου,residential,False,121.975,"LINESTRING (21.4242198 40.0826987, 21.4244218 40.0826323, 21.4245227 40.082609, 21.4247302 40.0825862, 21.4248097 40.082568, 21.4248714 40.0825433, 21.42552 40.082261)",,,,
159935205,False,2,Εικοστής Ογδόης Οκτωβρίου,residential,False,61.046,"LINESTRING (21.4242198 40.0826987, 21.4243871 40.0828419, 21.4247081 40.0831009)",,,,
"[159925800, 159935205, 159925799]",False,2,Εικοστής Ογδόης Οκτωβρίου,residential,True,33.449999999999996,"LINESTRING (21.4251647 40.0836178, 21.4251572 40.0835348, 21.4251486 40.0833437, 21.4251497 40.0833173)",yes,,,
159925801,False,2,,tertiary,False,61.403000000000006,"LINESTRING (21.4251647 40.0836178, 21.4254126 40.0835812, 21.4255942 40.0835616, 21.4258797 40.0835504)",,,,
159933364,False,,Θωμά Λαδά,tertiary,False,75.112,"LINESTRING (21.4251647 40.0836178, 21.4249448 40.0837091, 21.4243878 40.0839387)",,,,
382445259,True,,Κωνσταντίνου Ταλιαδούρη,secondary,False,36.829,"LINESTRING (21.4290914 40.0838492, 21.4291854 40.0839179, 21.4293424 40.0841161)",,,,
439324970,False,2,Κωνσταντίνου Ταλιαδούρη,secondary,True,63.07599999999999,"LINESTRING (21.4290914 40.0838492, 21.4289609 40.0837352, 21.4288686 40.0836531, 21.4287381 40.0835555, 21.4285526 40.083466)",,,,
159933413,False,,,residential,False,46.9,"LINESTRING (21.4247081 40.0831009, 21.4251833 40.0828871)",,,,
"[159933413, 159933399]",False,,,residential,True,229.041,"LINESTRING (21.4247081 40.0831009, 21.4244154 40.0832513, 21.4241968 40.0834032, 21.4238579 40.0836778, 21.4238441 40.0837028, 21.4238626 40.0837315, 21.4240158 40.0837982, 21.424315 40.0836551, 21.4251497 40.0833173)",,,,
159935205,False,2,Εικοστής Ογδόης Οκτωβρίου,residential,False,40.628,"LINESTRING (21.4247081 40.0831009, 21.4248151 40.0831385, 21.4250296 40.0832, 21.4251544 40.0832298)",,,,
159935205,False,2,Εικοστής Ογδόης Οκτωβρίου,residential,True,61.046,"LINESTRING (21.4247081 40.0831009, 21.4243871 40.0828419, 21.4242198 40.0826987)",,,,
26967913,False,2,Κωνσταντίνου Ταλιαδούρη,secondary,False,60.207,"LINESTRING (21.4258797 40.0835504, 21.4265342 40.0834895, 21.4265822 40.083485)",,,,
131838652,False,2,13ης Οκτωβρίου,tertiary,False,41.251,"LINESTRING (21.4258797 40.0835504, 21.4258938 40.0836457, 21.4259309 40.0839193)",,,,
"[26967914, 159925797, 159925798]",False,2,13ης Οκτωβρίου,secondary,True,33.118,"LINESTRING (21.4258797 40.0835504, 21.4258653 40.0834561, 21.4258452 40.0832861, 21.425846 40.0832539)",yes,,,
159925801,False,2,,tertiary,True,61.403,"LINESTRING (21.4258797 40.0835504, 21.4255942 40.0835616, 21.4254126 40.0835812, 21.4251647 40.0836178)",,,,
"[159933410, 159933395]",False,,,residential,"[False, True]",181.382,"LINESTRING (21.4299999 40.0816067, 21.4307058 40.0816366, 21.4307521 40.0816321, 21.4308017 40.0816029, 21.4308393 40.0815593, 21.4308554 40.081353, 21.4308397 40.0813242, 21.4308004 40.0813048, 21.4299112 40.0812804)",,,,
467644384,False,2,Τρικάλων - Γρεβενών,secondary,True,37.104,"LINESTRING (21.4299999 40.0816067, 21.4299747 40.0814749, 21.4299112 40.0812804)",,ΕΟ15,,
467644384,False,2,Τρικάλων - Γρεβενών,secondary,False,56.855999999999995,"LINESTRING (21.4299999 40.0816067, 21.4300024 40.0817337, 21.4299766 40.0821175)",,ΕΟ15,,
"[159933410, 159933395]",False,,,residential,"[False, True]",181.382,"LINESTRING (21.4299112 40.0812804, 21.4308004 40.0813048, 21.4308397 40.0813242, 21.4308554 40.081353, 21.4308393 40.0815593, 21.4308017 40.0816029, 21.4307521 40.0816321, 21.4307058 40.0816366, 21.4299999 40.0816067)",,,,
467644384,False,2,Τρικάλων - Γρεβενών,secondary,False,37.104,"LINESTRING (21.4299112 40.0812804, 21.4299747 40.0814749, 21.4299999 40.0816067)",,ΕΟ15,,
467644384,False,2,Τρικάλων - Γρεβενών,secondary,True,17.232,"LINESTRING (21.4299112 40.0812804, 21.4298845 40.0811933, 21.429875 40.0811282)",,ΕΟ15,,
160026440,True,,Μακεδονομάχων,tertiary,False,43.005,"LINESTRING (21.4286308 40.0844279, 21.428397 40.084085)",,,,
159935200,False,,Ηλία Φάσσα,residential,False,58.647000000000006,"LINESTRING (21.4288869 40.0848443, 21.4288024 40.0848619, 21.4287291 40.0853189)",,,,
160026440,True,,Μακεδονομάχων,tertiary,False,51.185,"LINESTRING (21.4288869 40.0848443, 21.4288481 40.0847896, 21.4286444 40.0844505, 21.4286308 40.0844279)",,,,
382445190,True,1,Θ. Ζιάκα,tertiary,False,62.347,"LINESTRING (21.4306892 40.0850455, 21.4314075 40.0851567)",,,,
150296238,True,,Αθανασίου Διάκου,residential,False,33.059,"LINESTRING (21.429443 40.0850449, 21.4293411 40.0853318)",,,,
382445189,False,,Αθανασίου Διάκου,tertiary,False,21.475,"LINESTRING (21.429443 40.0850449, 21.4294421 40.0850027, 21.4294389 40.0848518)",,,,
382445253,True,,Μεγάλου Αλεξάνδρου,tertiary,False,52.497,"LINESTRING (21.429443 40.0850449, 21.4292457 40.0849719, 21.4289378 40.0848755, 21.4288869 40.0848443)",,,,
150296240,True,,Κύπρου,residential,False,47.211,"LINESTRING (21.4314075 40.0851567, 21.4314931 40.0847372)",,,,
382445190,True,1,Θ. Ζιάκα,tertiary,False,25.46,"LINESTRING (21.4314075 40.0851567, 21.4317008 40.0852022)",,,,
159933377,True,,Πίνδου,residential,False,61.266,"LINESTRING (21.4305576 40.0855872, 21.4306892 40.0850455)",,,,
382445180,True,,Μεγάλου Αλεξάνδρου,tertiary,False,114.481,"LINESTRING (21.4305576 40.0855872, 21.4301263 40.0854741, 21.4299917 40.0854225, 21.4298444 40.0853396, 21.429443 40.0850449)",,,,
126269971,True,,Αριστείδου,residential,False,76.771,"LINESTRING (21.4330189 40.0861105, 21.4331736 40.0854303)",,,,
382445180,True,,Μεγάλου Αλεξάνδρου,tertiary,False,3.442,"LINESTRING (21.4330189 40.0861105, 21.4329785 40.0861089)",,,,
126269972,True,,Ιπποκράτους,residential,False,81.57,"LINESTRING (21.4324973 40.0845771, 21.4323033 40.0852955)",,,,
382445169,False,2,Κωνσταντίνου Ταλιαδούρη,primary,False,66.498,"LINESTRING (21.4324973 40.0845771, 21.4332628 40.084698)",,ΕΟ15,,
382445169,False,2,Κωνσταντίνου Ταλιαδούρη,primary,True,81.821,"LINESTRING (21.4324973 40.0845771, 21.4315552 40.0844291)",,ΕΟ15,,
382445169,False,2,Κωνσταντίνου Ταλιαδούρη,primary,True,66.498,"LINESTRING (21.4332628 40.084698, 21.4324973 40.0845771)",,ΕΟ15,,
126271580,True,,Φασούλα,residential,False,71.57300000000001,"LINESTRING (21.432216 40.0856188, 21.4325248 40.0857376, 21.4326136 40.0858042, 21.4326618 40.0859017, 21.4326753 40.0859827, 21.4326639 40.0860805)",,,,
382445190,True,1,Θ. Ζιάκα,tertiary,False,23.851,"LINESTRING (21.4317008 40.0852022, 21.4319756 40.0852447)",,,,
126271579,True,,Φασούλα,residential,False,33.887,"LINESTRING (21.4319756 40.0852447, 21.4322592 40.0854587)",,,,
382445190,True,1,Θ. Ζιάκα,tertiary,False,28.445,"LINESTRING (21.4319756 40.0852447, 21.4323033 40.0852955)",,,,
126269972,True,,Ιπποκράτους,residential,False,18.178,"LINESTRING (21.4322592 40.0854587, 21.432216 40.0856188)",,,,
126271575,True,,Βελισσαρίου,residential,False,54.109,"LINESTRING (21.4316064 40.08548, 21.432216 40.0856188)",,,,
192751099,True,,Πολυτεχνείου,residential,False,31.917,"LINESTRING (21.4316064 40.08548, 21.4317008 40.0852022)",,,,
126271578,False,,Πολυτεχνείου,residential,True,69.367,"LINESTRING (21.4315008 40.0857953, 21.4313369 40.0864064)",,,,
192751099,True,,Πολυτεχνείου,residential,False,36.193,"LINESTRING (21.4315008 40.0857953, 21.4316064 40.08548)",,,,
382445180,True,,Μεγάλου Αλεξάνδρου,tertiary,False,83.514,"LINESTRING (21.4315008 40.0857953, 21.4312852 40.0857447, 21.4305576 40.0855872)",,,,
382445180,True,,Μεγάλου Αλεξάνδρου,tertiary,False,103.985,"LINESTRING (21.4326639 40.0860805, 21.4325788 40.086068, 21.4323874 40.086025, 21.4322181 40.0859764, 21.4315008 40.0857953)",,,,
159933411,False,,Αγίου Δημητρίου,residential,False,75.783,"LINESTRING (21.4273183 40.081305, 21.4266506 40.0808539)",,,,
"[159925403, 159925404, 160026422]",False,,"['Δημητρίου Αγοραστή', 'Αγίου Δημητρίου']",residential,True,49.003,"LINESTRING (21.4273183 40.081305, 21.4273918 40.0813294, 21.4274464 40.0813474, 21.427724 40.0814905, 21.4277655 40.0815141, 21.4278084 40.0815337)",yes,,,
