osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry,access
447990192,True,,40 Εκκλησιών,residential,,False,82.251,,"LINESTRING (26.534242 41.4997452, 26.5332554 41.4997791)",
447990193,False,,Ευριπίδου Ζιγκμπουργκ,residential,,False,75.339,,"LINESTRING (26.534242 41.4997452, 26.5342059 41.4990682)",
449418853,False,,40 Εκκλησιών,residential,,True,86.813,,"LINESTRING (26.534242 41.4997452, 26.5352833 41.4997091)",
447990192,True,,40 Εκκλησιών,residential,,False,47.834,,"LINESTRING (26.5332554 41.4997791, 26.5326817 41.4998)",
978319007,True,,Πανταζίδου,residential,,False,74.363,,"LINESTRING (26.5332554 41.4997791, 26.5332885 41.5004474)",
447990192,True,,40 Εκκλησιών,residential,,False,86.706,,"LINESTRING (26.5321773 41.4998184, 26.5311373 41.4998547)",
978931873,False,,Κωνσταντινουπόλεως,primary,50,False,73.71,ΕΟ51,"LINESTRING (26.5321773 41.4998184, 26.5322147 41.5004807)",
978931873,False,,Κωνσταντινουπόλεως,primary,50,True,74.756,ΕΟ51,"LINESTRING (26.5321773 41.4998184, 26.5321394 41.4991467)",
447990192,True,,40 Εκκλησιών,residential,,False,82.632,,"LINESTRING (26.5311373 41.4998547, 26.5301457 41.4998808)",
978933231,True,,Αγίων Θεοδώρων,residential,GR:urban,False,74.842,,"LINESTRING (26.5311373 41.4998547, 26.5311037 41.4991821)",yes
447990192,True,,40 Εκκλησιών,residential,,False,86.453,,"LINESTRING (26.5301457 41.4998808, 26.5291085 41.499913)",
978319003,True,,Ανδριανουπόλεως,residential,,False,74.241,,"LINESTRING (26.5301457 41.4998808, 26.5301791 41.500548)",
447990192,True,,40 Εκκλησιών,residential,,False,84.544,,"LINESTRING (26.5291085 41.499913, 26.5280942 41.4999446)",
978933227,True,,Αναγεννήσεως,residential,50,False,75.014,,"LINESTRING (26.5291085 41.499913, 26.529077 41.4992388)",
447990192,True,,40 Εκκλησιών,residential,,False,85.641,,"LINESTRING (26.5280942 41.4999446, 26.5270669 41.4999793)",
978318999,True,,Πατριάρχου Γρηγορίου,residential,50,False,74.612,,"LINESTRING (26.5280942 41.4999446, 26.5281287 41.5006151)",
620710713,True,,Εθνομαρτύρων,residential,,False,75.125,,"LINESTRING (26.5270669 41.4999793, 26.5270285 41.4993043)",
123407350,False,,Πευκώνα,residential,,False,75.559,,"LINESTRING (26.5365847 41.5003489, 26.5364965 41.4996726)",
620710712,False,,Τάκη Τσονίδη,residential,,False,47.873,,"LINESTRING (26.5365847 41.5003489, 26.5360103 41.5003658)",
123407350,False,,Πευκώνα,residential,,True,285.878,,"LINESTRING (26.5365847 41.5003489, 26.5369377 41.5025105, 26.5369655 41.5029032)",
123407345,False,,Πατρ.Ιωάσαφ Β΄,residential,,True,76.084,,"LINESTRING (26.5360103 41.5003658, 26.5359553 41.4996828)",
620710712,False,,Τάκη Τσονίδη,residential,,False,58.068,,"LINESTRING (26.5360103 41.5003658, 26.5353137 41.5003886)",
620710712,False,,Τάκη Τσονίδη,residential,,True,47.873,,"LINESTRING (26.5360103 41.5003658, 26.5365847 41.5003489)",
123407327,True,2,Ορέστου,residential,,False,75.091,,"LINESTRING (26.5353137 41.5003886, 26.5353451 41.5010635)",
620710712,False,,Τάκη Τσονίδη,residential,,True,58.068,,"LINESTRING (26.5353137 41.5003886, 26.5360103 41.5003658)",
620710711,True,,Τάκη Τσονίδη,residential,,False,85.898,,"LINESTRING (26.534283 41.5004178, 26.5353137 41.5003886)",
978933235,True,,Ευριπίδου Ζιγκμπουργκ,residential,,False,74.868,,"LINESTRING (26.534283 41.5004178, 26.534242 41.4997452)",
620710711,True,,Τάκη Τσονίδη,residential,,False,82.887,,"LINESTRING (26.5332885 41.5004474, 26.534283 41.5004178)",
978319007,True,,Πανταζίδου,residential,,False,75.275,,"LINESTRING (26.5332885 41.5004474, 26.5333221 41.5011239)",
620710711,True,,Τάκη Τσονίδη,residential,,False,89.502,,"LINESTRING (26.5322147 41.5004807, 26.5332885 41.5004474)",
977344202,False,,Κωνσταντινουπόλεως,primary,50,False,75.135,ΕΟ51,"LINESTRING (26.5322147 41.5004807, 26.5322528 41.5011558)",
978931873,False,,Κωνσταντινουπόλεως,primary,50,True,73.71,ΕΟ51,"LINESTRING (26.5322147 41.5004807, 26.5321773 41.4998184)",
977344203,True,,Μεγάλου Αλεξάνδρου,residential,,False,87.162,,"LINESTRING (26.5311693 41.5005186, 26.5322147 41.5004807)",
978933231,True,,Αγίων Θεοδώρων,residential,GR:urban,False,73.871,,"LINESTRING (26.5311693 41.5005186, 26.5311373 41.4998547)",yes
978319003,True,,Ανδριανουπόλεως,residential,,False,74.405,,"LINESTRING (26.5301791 41.500548, 26.5302149 41.5012166)",
978931869,True,,Μεγάλου Αλεξάνδρου,residential,,False,82.528,,"LINESTRING (26.5301791 41.500548, 26.5311693 41.5005186)",
978931869,True,,Μεγάλου Αλεξάνδρου,residential,,False,85.851,,"LINESTRING (26.5291492 41.5005817, 26.5301791 41.500548)",
978933227,True,,Αναγεννήσεως,residential,50,False,74.433,,"LINESTRING (26.5291492 41.5005817, 26.5291085 41.499913)",
978318999,True,,Πατριάρχου Γρηγορίου,residential,50,False,73.74,,"LINESTRING (26.5281287 41.5006151, 26.5281651 41.5012777)",
978931869,True,,Μεγάλου Αλεξάνδρου,residential,,False,85.068,,"LINESTRING (26.5281287 41.5006151, 26.5291492 41.5005817)",
620710713,True,,Εθνομαρτύρων,residential,,False,75.009,,"LINESTRING (26.5271041 41.5006533, 26.5270669 41.4999793)",
978931869,True,,Μεγάλου Αλεξάνδρου,residential,,False,85.434,,"LINESTRING (26.5271041 41.5006533, 26.5281287 41.5006151)",
123407324,True,,Λοχαγού Διαμαντή,residential,,False,83.187,,"LINESTRING (26.5343202 41.5010941, 26.5333221 41.5011239)",
978933235,True,,Ευριπίδου Ζιγκμπουργκ,residential,,False,75.265,,"LINESTRING (26.5343202 41.5010941, 26.534283 41.5004178)",
123407324,True,,Λοχαγού Διαμαντή,residential,,False,89.121,,"LINESTRING (26.5333221 41.5011239, 26.5322528 41.5011558)",
978319007,True,,Πανταζίδου,residential,,False,105.686,,"LINESTRING (26.5333221 41.5011239, 26.5333691 41.5020737)",
123407324,True,,Λοχαγού Διαμαντή,residential,,False,87.42,,"LINESTRING (26.5322528 41.5011558, 26.5312039 41.5011871)",
977344202,False,,Κωνσταντινουπόλεως,primary,50,False,105.952,ΕΟ51,"LINESTRING (26.5322528 41.5011558, 26.5323064 41.5021078)",
977344202,False,,Κωνσταντινουπόλεως,primary,50,True,75.135,ΕΟ51,"LINESTRING (26.5322528 41.5011558, 26.5322147 41.5004807)",
123407324,True,,Λοχαγού Διαμαντή,residential,,False,82.428,,"LINESTRING (26.5312039 41.5011871, 26.5302149 41.5012166)",
978933231,True,,Αγίων Θεοδώρων,residential,GR:urban,False,74.39,,"LINESTRING (26.5312039 41.5011871, 26.5311693 41.5005186)",yes
123407324,True,,Λοχαγού Διαμαντή,residential,,False,85.253,,"LINESTRING (26.5302149 41.5012166, 26.529192 41.5012471)",
978319003,True,,Ανδριανουπόλεως,residential,,False,106.26,,"LINESTRING (26.5302149 41.5012166, 26.5302645 41.5021715)",
123407324,True,,Λοχαγού Διαμαντή,residential,,False,85.586,,"LINESTRING (26.529192 41.5012471, 26.5281651 41.5012777)",
978933227,True,,Αναγεννήσεως,residential,50,False,74.075,,"LINESTRING (26.529192 41.5012471, 26.5291492 41.5005817)",
123407324,True,,Λοχαγού Διαμαντή,residential,,False,84.537,,"LINESTRING (26.5281651 41.5012777, 26.5271508 41.501308)",
978318999,True,,Πατριάρχου Γρηγορίου,residential,50,False,75.533,,"LINESTRING (26.5281651 41.5012777, 26.5282027 41.5019564)",
620710714,True,,Εθνομαρτύρων,residential,,False,72.903,,"LINESTRING (26.5271508 41.501308, 26.5271041 41.5006533)",
978318999,True,,Πατριάρχου Γρηγορίου,residential,50,False,31.021,,"LINESTRING (26.5282027 41.5019564, 26.5282161 41.5022352)",
620710714,True,,Εθνομαρτύρων,residential,,False,75.486,,"LINESTRING (26.5271908 41.5019862, 26.5271508 41.501308)",
978931876,True,,Κανάρη,residential,,False,84.334,,"LINESTRING (26.5271908 41.5019862, 26.5282027 41.5019564)",
123407327,True,2,Ορέστου,residential,,False,103.75,,"LINESTRING (26.5354034 41.5020122, 26.5354564 41.5029444)",
123407394,True,,Εμμανουήλ Ρήγα,residential,,False,85.942,,"LINESTRING (26.5343722 41.5020426, 26.5354034 41.5020122)",
978933235,True,,Ευριπίδου Ζιγκμπουργκ,residential,,False,105.557,,"LINESTRING (26.5343722 41.5020426, 26.5343202 41.5010941)",
123407394,True,,Εμμανουήλ Ρήγα,residential,,False,83.607,,"LINESTRING (26.5333691 41.5020737, 26.5343722 41.5020426)",
123407394,True,,Εμμανουήλ Ρήγα,residential,,False,88.58,,"LINESTRING (26.5323064 41.5021078, 26.5333691 41.5020737)",
977344202,False,,Κωνσταντινουπόλεως,primary,50,True,105.952,ΕΟ51,"LINESTRING (26.5323064 41.5021078, 26.5322528 41.5011558)",
977344202,False,,Κωνσταντινουπόλεως,primary,50,False,108.777,ΕΟ51,"LINESTRING (26.5323064 41.5021078, 26.5323355 41.502624, 26.5323501 41.5028214, 26.5323692 41.5030849)",
123407394,True,,Εμμανουήλ Ρήγα,residential,,False,87.814,,"LINESTRING (26.5312531 41.5021451, 26.5323064 41.5021078)",
978933231,True,,Αγίων Θεοδώρων,residential,GR:urban,False,106.604,,"LINESTRING (26.5312531 41.5021451, 26.5312039 41.5011871)",yes
123407394,True,,Εμμανουήλ Ρήγα,residential,,False,82.38,,"LINESTRING (26.5302645 41.5021715, 26.5312531 41.5021451)",
978319003,True,,Ανδριανουπόλεως,residential,,False,108.623,,"LINESTRING (26.5302645 41.5021715, 26.5303162 41.5031476)",
123407394,True,,Εμμανουήλ Ρήγα,residential,,False,84.402,,"LINESTRING (26.5292519 41.5022035, 26.5302645 41.5021715)",
978933227,True,,Αναγεννήσεως,residential,50,False,106.464,,"LINESTRING (26.5292519 41.5022035, 26.529192 41.5012471)",
123407394,True,,Εμμανουήλ Ρήγα,residential,,False,86.331,,"LINESTRING (26.5282161 41.5022352, 26.5292519 41.5022035)",
978318999,True,,Πατριάρχου Γρηγορίου,residential,50,False,43.847,,"LINESTRING (26.5282161 41.5022352, 26.5282339 41.5026293)",
978318999,True,,Πατριάρχου Γρηγορίου,residential,50,False,9.224,,"LINESTRING (26.5282339 41.5026293, 26.528238 41.5027122)",
978931875,True,,Σοφοκλέους,residential,,False,84.534,,"LINESTRING (26.5282339 41.5026293, 26.5272196 41.5026595)",
620710714,True,,Εθνομαρτύρων,residential,,False,74.906,,"LINESTRING (26.5272196 41.5026595, 26.5271908 41.5019862)",
123407350,False,,Πευκώνα,residential,,True,16.28,,"LINESTRING (26.5369655 41.5029032, 26.5369759 41.5030494)",
123407350,False,,Πευκώνα,residential,,False,285.878,,"LINESTRING (26.5369655 41.5029032, 26.5369377 41.5025105, 26.5365847 41.5003489)",
123407327,True,2,Ορέστου,residential,,False,17.371,,"LINESTRING (26.5354564 41.5029444, 26.5354597 41.5031006)",
822915837,True,,Βασιλέως Κωνσταντίνου,residential,,False,125.756,,"LINESTRING (26.5354564 41.5029444, 26.5369655 41.5029032)",
123407350,False,,Πευκώνα,residential,,False,16.28,,"LINESTRING (26.5369759 41.5030494, 26.5369655 41.5029032)",
1092570628,True,,Βασιλέως Κωνσταντίνου,residential,,False,126.392,,"LINESTRING (26.5369759 41.5030494, 26.5354597 41.5031006)",
123407350,False,,Πευκώνα,residential,,True,281.062,,"LINESTRING (26.5369759 41.5030494, 26.5369763 41.5036844, 26.5368135 41.505089, 26.5367328 41.5051958, 26.5362542 41.5051616)",
977344202,False,,Κωνσταντινουπόλεως,primary,50,False,10.861,ΕΟ51,"LINESTRING (26.5323692 41.5030849, 26.532377 41.5031824)",
977344202,False,,Κωνσταντινουπόλεως,primary,50,True,108.777,ΕΟ51,"LINESTRING (26.5323692 41.5030849, 26.5323501 41.5028214, 26.5323355 41.502624, 26.5323064 41.5021078)",
123407400,True,2,Βασιλέως Κωνσταντίνου,secondary,GR:urban,False,88.773,,"LINESTRING (26.5313041 41.5031179, 26.5323692 41.5030849)",
978933231,True,,Αγίων Θεοδώρων,residential,GR:urban,False,108.254,,"LINESTRING (26.5313041 41.5031179, 26.5312895 41.5028526, 26.53128 41.5026679, 26.5312531 41.5021451)",yes
123407327,True,2,Ορέστου,residential,,False,105.97,,"LINESTRING (26.5354597 41.5031006, 26.5355053 41.504053)",
123407400,True,2,Βασιλέως Κωνσταντίνου,secondary,GR:urban,False,82.335,,"LINESTRING (26.5303162 41.5031476, 26.5313041 41.5031179)",
978319003,True,,Ανδριανουπόλεως,residential,,False,10.09,,"LINESTRING (26.5303162 41.5031476, 26.5303198 41.5032383)",
123407400,True,2,Βασιλέως Κωνσταντίνου,secondary,GR:urban,False,85.585,,"LINESTRING (26.5292893 41.5031785, 26.5303162 41.5031476)",
978933227,True,,Αναγεννήσεως,residential,50,False,33.174,,"LINESTRING (26.5292893 41.5031785, 26.5292828 41.5028802)",
123407400,True,2,Βασιλέως Κωνσταντίνου,secondary,GR:urban,False,85.135,,"LINESTRING (26.5282678 41.5032092, 26.5292893 41.5031785)",
978318999,True,,Πατριάρχου Γρηγορίου,residential,50,False,9.463,,"LINESTRING (26.5282678 41.5032092, 26.5282734 41.5032942)",
123407402,True,2,Βασιλέως Κωνσταντίνου,secondary,GR:urban,False,82.339,,"LINESTRING (26.5313079 41.5032114, 26.5303198 41.5032383)",
978933231,True,,Αγίων Θεοδώρων,residential,GR:urban,False,10.402,,"LINESTRING (26.5313079 41.5032114, 26.5313041 41.5031179)",yes
123407400,True,2,Βασιλέως Κωνσταντίνου,secondary,GR:urban,False,85.135,,"LINESTRING (26.5272463 41.50324, 26.5282678 41.5032092)",
620710714,True,,Εθνομαρτύρων,residential,,False,64.587,,"LINESTRING (26.5272463 41.50324, 26.5272196 41.5026595)",
123407402,True,2,Βασιλέως Κωνσταντίνου,secondary,GR:urban,False,85.54,,"LINESTRING (26.5303198 41.5032383, 26.5292933 41.5032664)",
978319003,True,,Ανδριανουπόλεως,residential,,False,106.627,,"LINESTRING (26.5303198 41.5032383, 26.5303695 41.5041965)",
123407402,True,2,Βασιλέως Κωνσταντίνου,secondary,GR:urban,False,84.989,,"LINESTRING (26.5292933 41.5032664, 26.5282734 41.5032942)",
978933227,True,,Αναγεννήσεως,residential,50,False,9.78,,"LINESTRING (26.5292933 41.5032664, 26.5292893 41.5031785)",
123407402,True,2,Βασιλέως Κωνσταντίνου,secondary,GR:urban,False,85.098,,"LINESTRING (26.5282734 41.5032942, 26.5272522 41.503322)",
978318999,True,,Πατριάρχου Γρηγορίου,residential,50,False,61.913,,"LINESTRING (26.5282734 41.5032942, 26.5283016 41.5038506)",
978933223,True,,Εθνομαρτύρων,residential,,False,9.131,,"LINESTRING (26.5272522 41.503322, 26.5272463 41.50324)",
123407385,False,,Σταθάτου,residential,,False,21.796,,"LINESTRING (26.5362542 41.5051616, 26.5362419 41.5049658)",
123407385,False,,Σταθάτου,residential,,True,53.984,,"LINESTRING (26.5362542 41.5051616, 26.5362834 41.5056466)",
123407350,False,,Πευκώνα,residential,,False,281.06199999999995,,"LINESTRING (26.5362542 41.5051616, 26.5367328 41.5051958, 26.5368135 41.505089, 26.5369763 41.5036844, 26.5369759 41.5030494)",
978318999,True,,Πατριάρχου Γρηγορίου,residential,50,False,44.853,,"LINESTRING (26.5283016 41.5038506, 26.5283247 41.5042536)",
123407384,True,1,Ηρακλέους,residential,40,False,85.021,,"LINESTRING (26.5272816 41.5038838, 26.5283016 41.5038506)",
978933223,True,,Εθνομαρτύρων,residential,,False,62.517,,"LINESTRING (26.5272816 41.5038838, 26.5272522 41.503322)",
123407327,True,2,Ορέστου,residential,,False,103.836,,"LINESTRING (26.5355053 41.504053, 26.5355574 41.504986)",
123407401,True,,Σωτηρίου Τσερκέζη(Πρώην Σκρα),residential,,False,85.099,,"LINESTRING (26.5355053 41.504053, 26.5344841 41.5040815)",
"[123407385, 620710715]",False,,Σταθάτου,residential,,True,160.991,,"LINESTRING (26.5355053 41.504053, 26.5361852 41.5040287, 26.5362419 41.5049658)",
123407401,True,,Σωτηρίου Τσερκέζη(Πρώην Σκρα),residential,,False,84.266,,"LINESTRING (26.5344841 41.5040815, 26.5334729 41.5041098)",
978933235,True,,Ευριπίδου Ζιγκμπουργκ,residential,,False,226.90699999999998,,"LINESTRING (26.5344841 41.5040815, 26.5344374 41.5032055, 26.5343722 41.5020426)",
123407338,True,,Πανταζίδου,residential,40,False,104.663,,"LINESTRING (26.5334729 41.5041098, 26.5335233 41.5050503)",
123407401,True,,Σωτηρίου Τσερκέζη(Πρώην Σκρα),residential,,False,87.666,,"LINESTRING (26.5334729 41.5041098, 26.5324209 41.5041392)",
123407401,True,,Σωτηρίου Τσερκέζη(Πρώην Σκρα),residential,,False,88.649,,"LINESTRING (26.5324209 41.5041392, 26.5313571 41.5041689)",
977344202,False,,Κωνσταντινουπόλεως,primary,50,False,105.319,ΕΟ51,"LINESTRING (26.5324209 41.5041392, 26.5324745 41.5050855)",
977344202,False,,Κωνσταντινουπόλεως,primary,50,True,106.456,ΕΟ51,"LINESTRING (26.5324209 41.5041392, 26.5324003 41.50361, 26.5323891 41.5034016, 26.532377 41.5031824)",
123407401,True,,Σωτηρίου Τσερκέζη(Πρώην Σκρα),residential,,False,82.299,,"LINESTRING (26.5313571 41.5041689, 26.5303695 41.5041965)",
978933231,True,,Αγίων Θεοδώρων,residential,GR:urban,False,106.548,,"LINESTRING (26.5313571 41.5041689, 26.5313308 41.5036406, 26.5313185 41.50343, 26.5313079 41.5032114)",yes
123407401,True,,Σωτηρίου Τσερκέζη(Πρώην Σκρα),residential,,False,86.566,,"LINESTRING (26.5303695 41.5041965, 26.5293307 41.5042255)",
978319003,True,,Ανδριανουπόλεως,residential,,False,106.26,,"LINESTRING (26.5303695 41.5041965, 26.5304191 41.5051514)",
123407401,True,,Σωτηρίου Τσερκέζη(Πρώην Σκρα),residential,,False,83.833,,"LINESTRING (26.5293307 41.5042255, 26.5283247 41.5042536)",
978933227,True,,Αναγεννήσεως,residential,50,False,106.693,,"LINESTRING (26.5293307 41.5042255, 26.5292933 41.5032664)",
978318999,True,,Πατριάρχου Γρηγορίου,residential,50,False,30.312,,"LINESTRING (26.5283247 41.5042536, 26.5283388 41.504526)",
123407382,True,,Μιαούλη,residential,,False,85.216,,"LINESTRING (26.5283388 41.504526, 26.5273163 41.5045566)",
978318999,True,,Πατριάρχου Γρηγορίου,residential,50,False,76.968,,"LINESTRING (26.5283388 41.504526, 26.5283768 41.5052176)",
978933223,True,,Εθνομαρτύρων,residential,,False,74.868,,"LINESTRING (26.5273163 41.5045566, 26.5272816 41.5038838)",
123407385,False,,Σταθάτου,residential,,True,21.796,,"LINESTRING (26.5362419 41.5049658, 26.5362542 41.5051616)",
620710717,False,,11ης Διλοχίας,residential,,False,57.045,,"LINESTRING (26.5362419 41.5049658, 26.5355574 41.504986)",
"[123407385, 620710715]",False,,Σταθάτου,residential,,False,160.991,,"LINESTRING (26.5362419 41.5049658, 26.5361852 41.5040287, 26.5355053 41.504053)",
123407327,True,2,Ορέστου,residential,,False,74.662,,"LINESTRING (26.5355574 41.504986, 26.5355937 41.5056569)",
620710717,False,,11ης Διλοχίας,residential,,True,57.045,,"LINESTRING (26.5355574 41.504986, 26.5362419 41.5049658)",
123407326,True,,11ης Διλοχίας Μηχανικού,residential,,False,85.161,,"LINESTRING (26.5345356 41.5050174, 26.5355574 41.504986)",
978933235,True,,Ευριπίδου Ζιγκμπουργκ,residential,,False,104.156,,"LINESTRING (26.5345356 41.5050174, 26.5344841 41.5040815)",
123407326,True,,11ης Διλοχίας Μηχανικού,residential,,False,84.377,,"LINESTRING (26.5335233 41.5050503, 26.5345356 41.5050174)",
123407338,True,,Πανταζίδου,residential,40,False,74.583,,"LINESTRING (26.5335233 41.5050503, 26.5335591 41.5057205)",
123407326,True,,11ης Διλοχίας Μηχανικού,residential,,False,87.425,,"LINESTRING (26.5324745 41.5050855, 26.5335233 41.5050503)",
977344202,False,,Κωνσταντινουπόλεως,primary,50,False,74.991,ΕΟ51,"LINESTRING (26.5324745 41.5050855, 26.5325095 41.5057594)",
977344202,False,,Κωνσταντινουπόλεως,primary,50,True,105.319,ΕΟ51,"LINESTRING (26.5324745 41.5050855, 26.5324209 41.5041392)",
123407326,True,,11ης Διλοχίας Μηχανικού,residential,,False,89.056,,"LINESTRING (26.5314063 41.5051241, 26.5324745 41.5050855)",
978933231,True,,Αγίων Θεοδώρων,residential,GR:urban,False,106.293,,"LINESTRING (26.5314063 41.5051241, 26.5313571 41.5041689)",yes
123407326,True,,11ης Διλοχίας Μηχανικού,residential,,False,82.264,,"LINESTRING (26.5304191 41.5051514, 26.5314063 41.5051241)",
978319003,True,,Ανδριανουπόλεως,residential,,False,74.68,,"LINESTRING (26.5304191 41.5051514, 26.530454 41.5058225)",
123407326,True,,11ης Διλοχίας Μηχανικού,residential,,False,86.594,,"LINESTRING (26.5293802 41.5051851, 26.5304191 41.5051514)",
978933227,True,,Αναγεννήσεως,residential,50,False,106.782,,"LINESTRING (26.5293802 41.5051851, 26.5293307 41.5042255)",
123407326,True,,11ης Διλοχίας Μηχανικού,residential,,False,83.635,,"LINESTRING (26.5283768 41.5052176, 26.5293802 41.5051851)",
978318999,True,,Πατριάρχου Γρηγορίου,residential,50,False,74.224,,"LINESTRING (26.5283768 41.5052176, 26.5284118 41.5058846)",
123407326,True,,11ης Διλοχίας Μηχανικού,residential,,False,85.407,,"LINESTRING (26.527352 41.5052483, 26.5283768 41.5052176)",
978933223,True,,Εθνομαρτύρων,residential,,False,76.971,,"LINESTRING (26.527352 41.5052483, 26.5273163 41.5045566)",
123407385,False,,Σταθάτου,residential,,False,53.984,,"LINESTRING (26.5362834 41.5056466, 26.5362542 41.5051616)",
123407385,False,,Σταθάτου,residential,,True,73.285,,"LINESTRING (26.5362834 41.5056466, 26.5363258 41.5063049)",
620710719,False,,Περικλέους,residential,,False,57.445,,"LINESTRING (26.5362834 41.5056466, 26.5355937 41.5056569)",
123407327,True,2,Ορέστου,residential,,False,74.61,,"LINESTRING (26.5355937 41.5056569, 26.535631 41.5063273)",
620710719,False,,Περικλέους,residential,,False,85.209,,"LINESTRING (26.5355937 41.5056569, 26.5345713 41.5056881)",
