osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,junction
"[25919363, 996851164, 996851165]",False,2,Κωνσταντίνου Καραμανλή,secondary,False,159.71399999999997,"LINESTRING (24.7004202 40.9852052, 24.6996032 40.9856101, 24.6992652 40.9857923, 24.699147 40.9858641, 24.698898 40.9860154, 24.6988678 40.9860337)",,
207469717,True,,,secondary,False,39.845,"LINESTRING (24.7004202 40.9852052, 24.7006489 40.9850526, 24.7006887 40.9850197, 24.7007137 40.9849874, 24.7007206 40.9849625, 24.7007234 40.9849421)",,
163119184,True,,Ελευθερίου Βενιζέλου,tertiary,False,11.426,"LINESTRING (24.7035965 40.984485, 24.7035753 40.9843835)",,
207469823,False,2,Ελευθερίου Βενιζέλου,tertiary,True,46.73,"LINESTRING (24.7035965 40.984485, 24.7030403 40.984503)",,
28119288,False,2,Γιαϊλόγλου,tertiary,False,88.52199999999999,"LINESTRING (24.7035965 40.984485, 24.7040623 40.9846301, 24.7045666 40.9847971)",,
161786492,True,,Αγίου Δημητρίου,residential,False,59.959,"LINESTRING (24.705712 40.9833071, 24.7063377 40.9835672)",50,
214739248,True,,Ελευθερίου Βενιζέλου,tertiary,False,127.19,"LINESTRING (24.705712 40.9833071, 24.7064211 40.98288, 24.7068324 40.9825419)",,
214739248,True,,Ελευθερίου Βενιζέλου,tertiary,False,92.243,"LINESTRING (24.7071732 40.9822892, 24.7082412 40.9820939)",,
229871011,False,,Κύπρου,tertiary,True,108.97200000000001,"LINESTRING (24.7071732 40.9822892, 24.7070717 40.9822433, 24.7069052 40.9821634, 24.7067216 40.9820916, 24.7064791 40.9820129, 24.7062241 40.9819653, 24.7059765 40.9819443)",50,
229871062,False,,,residential,True,33.344,"LINESTRING (24.7068707 40.983098, 24.7071703 40.9832949)",50,
161786492,True,,Αγίου Δημητρίου,residential,False,98.302,"LINESTRING (24.7063377 40.9835672, 24.7073112 40.9840586)",50,
"[161786490, 673691119]",False,,,residential,"[False, True]",57.292,"LINESTRING (24.7063377 40.9835672, 24.7065891 40.983357, 24.7068504 40.9834792)",50,
161786491,True,,Ηφαίστου,residential,False,145.022,"LINESTRING (24.7063377 40.9835672, 24.7056818 40.9840267, 24.7053421 40.9842575, 24.70507 40.9844532)",50,
28119288,False,2,Γιαϊλόγλου,tertiary,True,88.52199999999999,"LINESTRING (24.7045666 40.9847971, 24.7040623 40.9846301, 24.7035965 40.984485)",,
673623216,False,2,Ξάνθης,tertiary,False,44.688,"LINESTRING (24.7045666 40.9847971, 24.7047503 40.984866, 24.7050469 40.9849704)",50,
673624411,False,,Ελευθερίας,residential,True,83.928,"LINESTRING (24.7045666 40.9847971, 24.7043936 40.9848933, 24.7041441 40.9850664, 24.7040141 40.9851758, 24.7039457 40.9852416, 24.7038776 40.9853345)",50,
207469660,False,,Κομνηνών,residential,True,69.785,"LINESTRING (24.6980513 40.9803053, 24.6982849 40.9809076)",50,
207905665,False,,Υψηλάντη Αλέξανδρου,residential,True,86.232,"LINESTRING (24.7000278 40.980373, 24.7006954 40.9809624)",50,
207469797,False,,Νικηταρά,residential,False,58.169,"LINESTRING (24.7000278 40.980373, 24.6998732 40.980466, 24.6997902 40.9805175, 24.6997178 40.9805432, 24.6996135 40.9805721, 24.6994238 40.9806114)",50,
