osmid,highway,oneway,reversed,length,lanes,name,geometry,bridge
792602571,tertiary,False,False,37.601,,,"LINESTRING (24.9316479 41.1457417, 24.9320854 41.1458179)",
117595590,secondary,False,False,99.84300000000002,2,Ξάνθης - Ιάσμου,"LINESTRING (24.9316479 41.1457417, 24.9318985 41.1456701, 24.9321654 41.1456129, 24.9325991 41.1455578, 24.9328057 41.1455478)",
401680358,residential,False,True,96.03999999999999,,,"LINESTRING (24.9316479 41.1457417, 24.9310979 41.1455738, 24.9305748 41.1454376)",
"[876250888, 876250887]",residential,False,False,129.78500000000003,,,"LINESTRING (24.9316479 41.1457417, 24.9316722 41.1458087, 24.9316756 41.1459041, 24.9316671 41.1462082, 24.9316688 41.14631, 24.9316799 41.1463431, 24.9317719 41.1462655, 24.9318107 41.1461738, 24.9318445 41.1460771, 24.9319155 41.1459817, 24.9319577 41.1459448, 24.9320118 41.145927, 24.932087 41.1459091)",
407742102,residential,False,False,21.814,,,"LINESTRING (24.9377091 41.147133, 24.9374764 41.1472212)",
"[293512705, 28136418, 117595590]",secondary,False,"[False, True]",82.008,2,Ξάνθης - Ιάσμου,"LINESTRING (24.9377091 41.147133, 24.9378002 41.1472437, 24.9379563 41.1473423, 24.9384333 41.147517, 24.9384993 41.1475392)",yes
117595590,secondary,False,True,140.632,2,Ξάνθης - Ιάσμου,"LINESTRING (24.9377091 41.147133, 24.9376363 41.1469753, 24.9375996 41.1467998, 24.9375735 41.1466297, 24.9375211 41.1465226, 24.9374593 41.1464192, 24.9373548 41.1462964, 24.9372938 41.1462292, 24.9372433 41.1461818, 24.937043 41.1460424, 24.9370145 41.1460245)",
293512705,secondary,False,False,5.638,2,Ξάνθης - Ιάσμου,"LINESTRING (24.938742 41.1476229, 24.9386822 41.1475996)",
293512705,secondary,False,True,10.568,2,Ξάνθης - Ιάσμου,"LINESTRING (24.938742 41.1476229, 24.9388662 41.1476398)",
654898311,residential,False,False,64.552,,,"LINESTRING (24.938742 41.1476229, 24.9387033 41.1476723, 24.9386899 41.1477208, 24.9386819 41.1477733, 24.9386912 41.147844, 24.9387489 41.1479884, 24.9387892 41.1480934, 24.9388026 41.1481394, 24.9388321 41.1481757)",
293512705,secondary,False,False,6.494,2,Ξάνθης - Ιάσμου,"LINESTRING (24.9389437 41.1476421, 24.9388662 41.1476398)",
28136752,tertiary,False,True,260.712,2,,"LINESTRING (24.938834 41.1473745, 24.9399593 41.1452184, 24.9399731 41.1451924)",
376452172,secondary_link,True,False,10.247,,,"LINESTRING (24.938834 41.1473745, 24.938816 41.1474446, 24.938814 41.1474653)",
376452182,secondary_link,True,False,10.992999999999999,,,"LINESTRING (24.9387436 41.1474458, 24.938779 41.1474231, 24.938834 41.1473745)",
293571092,secondary_link,True,False,18.941,,,"LINESTRING (24.938814 41.1474653, 24.9387913 41.147506, 24.9387382 41.1475646, 24.9387121 41.1475855, 24.9386822 41.1475996)",
376452172,secondary_link,True,False,20.369,,,"LINESTRING (24.938814 41.1474653, 24.9388084 41.1475239, 24.9388369 41.1475982, 24.9388662 41.1476398)",
293512705,secondary,False,True,16.723,2,Ξάνθης - Ιάσμου,"LINESTRING (24.9384993 41.1475392, 24.9386822 41.1475996)",
"[293512705, 28136418, 117595590]",secondary,False,"[False, True]",82.008,2,Ξάνθης - Ιάσμου,"LINESTRING (24.9384993 41.1475392, 24.9384333 41.147517, 24.9379563 41.1473423, 24.9378002 41.1472437, 24.9377091 41.147133)",yes
376452182,secondary_link,True,False,23.56,,,"LINESTRING (24.9384993 41.1475392, 24.938574 41.1475317, 24.93863 41.1475139, 24.9387097 41.1474674, 24.9387436 41.1474458)",
293512705,secondary,False,False,16.723,2,Ξάνθης - Ιάσμου,"LINESTRING (24.9386822 41.1475996, 24.9384993 41.1475392)",
293512705,secondary,False,True,5.638,2,Ξάνθης - Ιάσμου,"LINESTRING (24.9386822 41.1475996, 24.938742 41.1476229)",
293571093,secondary_link,True,False,18.311999999999998,,,"LINESTRING (24.9386822 41.1475996, 24.9386784 41.1475689, 24.9386879 41.1475389, 24.9387021 41.1474989, 24.9387436 41.1474458)",
293512705,secondary,False,False,10.568,2,Ξάνθης - Ιάσμου,"LINESTRING (24.9388662 41.1476398, 24.938742 41.1476229)",
293512705,secondary,False,True,6.494,2,Ξάνθης - Ιάσμου,"LINESTRING (24.9388662 41.1476398, 24.9389437 41.1476421)",
799788879,residential,False,False,202.45000000000005,,,"LINESTRING (24.9346349 41.1498684, 24.9348423 41.149896, 24.9349576 41.1499526, 24.9350917 41.1500536, 24.9351829 41.150201, 24.9352849 41.1503706, 24.9353465 41.1504232, 24.935419 41.1504373, 24.9354859 41.1504046, 24.9355021 41.1503338, 24.935537 41.1501182, 24.9355262 41.149999, 24.935478 41.1498274, 24.9353868 41.1496941, 24.9352956 41.1495648)",
117595590,secondary,False,False,7.708,2,Ξάνθης - Ιάσμου,"LINESTRING (24.9363498 41.1456953, 24.9364354 41.1457208)",
117595590,secondary,False,True,297.553,2,Ξάνθης - Ιάσμου,"LINESTRING (24.9363498 41.1456953, 24.9362688 41.1456729, 24.935856 41.1456494, 24.9343779 41.1456021, 24.9343065 41.1455998, 24.9342219 41.1455969, 24.9339911 41.1455889, 24.9328057 41.1455478)",
799788199,residential,False,False,80.239,,,"LINESTRING (24.9363498 41.1456953, 24.9361364 41.1460171, 24.935946 41.1463494)",
751547954,residential,False,False,10.142,,,"LINESTRING (24.9320854 41.1458179, 24.932087 41.1459091)",
792602571,tertiary,False,True,37.601,,,"LINESTRING (24.9320854 41.1458179, 24.9316479 41.1457417)",
792602571,tertiary,False,False,62.416000000000004,,,"LINESTRING (24.9320854 41.1458179, 24.9325209 41.1459242, 24.9326804 41.1459747, 24.932778 41.1460199)",
751500577,residential,False,False,154.698,,,"LINESTRING (24.935946 41.1463494, 24.9354833 41.1462848, 24.9354738 41.1462835, 24.9354698 41.1462772, 24.9354681 41.1462657, 24.9354629 41.1462186, 24.9354477 41.1461335, 24.9354455 41.1461155, 24.9354404 41.1461016, 24.9354216 41.1460946, 24.9353998 41.1460902, 24.9352747 41.1460684, 24.9349107 41.1460111, 24.9347111 41.1459908, 24.934334 41.1459787)",
751500577,residential,False,True,56.873000000000005,,,"LINESTRING (24.935946 41.1463494, 24.9360793 41.1463812, 24.9361342 41.1463956, 24.9362008 41.1464061, 24.9363181 41.1463999, 24.9366125 41.1463797)",
799788199,residential,False,False,58.566,,,"LINESTRING (24.935946 41.1463494, 24.9358454 41.1466029, 24.9357569 41.1468564)",
799788199,residential,False,True,80.239,,,"LINESTRING (24.935946 41.1463494, 24.9361364 41.1460171, 24.9363498 41.1456953)",
401680359,residential,False,True,4.145,,,"LINESTRING (24.9321373 41.1468665, 24.9320884 41.1468607)",
401680359,residential,False,False,52.652,,,"LINESTRING (24.9321373 41.1468665, 24.9323479 41.1468907, 24.9325142 41.1469392, 24.9326745 41.1470711)",
751547954,residential,False,True,106.569,,,"LINESTRING (24.9321373 41.1468665, 24.9320944 41.1463251, 24.932087 41.1459091)",
792602571,tertiary,False,True,22.181,,,"LINESTRING (24.9343684 41.1468891, 24.9341326 41.1467982)",
792602575,tertiary,True,False,57.94199999999999,,,"LINESTRING (24.9343684 41.1468891, 24.9344077 41.1468481, 24.9344658 41.1468294, 24.9348567 41.1468902, 24.9349077 41.1469041, 24.9349455 41.1469165, 24.9349756 41.1469314, 24.934994 41.1469502)",
401680359,residential,False,False,82.37700000000001,,,"LINESTRING (24.93111 41.1467998, 24.9316714 41.1468109, 24.9320884 41.1468607)",
