osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry
24844457,False,2,ΕΟ9,Φιλελλήνων,primary,30,False,73.858,"LINESTRING (21.6961137 36.9137213, 21.6957593 36.913674, 21.6955451 36.9136441, 21.6952953 36.9136073)"
942091009,True,2,ΕΟ9,Τριών Ναυάρχων,primary,,False,66.076,"LINESTRING (21.6961137 36.9137213, 21.6963038 36.9132111, 21.6963395 36.9131562)"
24844467,False,,,Ρενό Πυώ,residential,,False,7.565,"LINESTRING (21.6950929 36.9107655, 21.6951767 36.9107773)"
813731232,False,2,ΕΟ9,Μεθώνης,primary,50,True,43.859,"LINESTRING (21.6950929 36.9107655, 21.694897 36.9111275)"
813731232,False,2,ΕΟ9,Μεθώνης,primary,50,False,52.962999999999994,"LINESTRING (21.6950929 36.9107655, 21.6952481 36.9103741, 21.6952609 36.9103092)"
623763187,False,,,Γρ. Επισκόπου Μεθώνης,residential,,True,35.543,"LINESTRING (21.6953048 36.9093293, 21.6957042 36.909343)"
813731232,False,2,ΕΟ9,Μεθώνης,primary,50,True,109.073,"LINESTRING (21.6953048 36.9093293, 21.6952761 36.9102058, 21.6952609 36.9103092)"
24861340,False,,,Σαχίνη,residential,,True,62.69,"LINESTRING (21.6934366 36.913007, 21.694128 36.9131177)"
509464347,False,,,Σαχίνη,residential,,False,108.285,"LINESTRING (21.6934366 36.913007, 21.6922751 36.9127139)"
"[509464346, 836010359]",False,2,ΕΟ9,Μεθώνης,primary,"['30', '50']",False,43.326,"LINESTRING (21.6934366 36.913007, 21.6936612 36.912752, 21.6937254 36.9126936)"
"[689316593, 24844457]",False,2,ΕΟ9,Φιλελλήνων,primary,30,True,85.66900000000001,"LINESTRING (21.6934366 36.913007, 21.6934149 36.9130401, 21.6934023 36.9130846, 21.6934005 36.913132, 21.6934094 36.9131725, 21.6934196 36.9131948, 21.6934491 36.913234, 21.6934937 36.9132767, 21.6935582 36.9133116, 21.6936258 36.9133315, 21.6936947 36.9133466, 21.6937496 36.9133584, 21.6940567 36.9134121)"
120946887,False,,,,residential,,False,32.742,"LINESTRING (21.6946785 36.9115275, 21.6950391 36.9115873)"
813731232,False,2,ΕΟ9,Μεθώνης,primary,50,False,48.535,"LINESTRING (21.6946785 36.9115275, 21.694897 36.9111275)"
836010359,False,2,ΕΟ9,Μεθώνης,primary,50,True,46.487,"LINESTRING (21.6946785 36.9115275, 21.6944274 36.9118942)"
24844457,False,2,ΕΟ9,Φιλελλήνων,primary,30,False,52.498,"LINESTRING (21.6946361 36.9135032, 21.6940567 36.9134121)"
813732706,False,,,Ρενό Πυώ,residential,,False,43.246,"LINESTRING (21.6946361 36.9135032, 21.6945403 36.9138845)"
813732706,False,,,Ρενό Πυώ,residential,,True,36.029,"LINESTRING (21.6946361 36.9135032, 21.6947099 36.9131846)"
24844457,False,2,ΕΟ9,Φιλελλήνων,primary,30,True,59.739,"LINESTRING (21.6946361 36.9135032, 21.6951238 36.9135803, 21.6952953 36.9136073)"
623763187,False,,,Γρ. Επισκόπου Μεθώνης,residential,,False,35.543,"LINESTRING (21.6957042 36.909343, 21.6953048 36.9093293)"
623763187,False,,,Γρ. Επισκόπου Μεθώνης,residential,,True,26.213,"LINESTRING (21.6957042 36.909343, 21.695999 36.9093399)"
24844455,False,,,,residential,,True,117.08800000000001,"LINESTRING (21.6957042 36.909343, 21.6956323 36.9095658, 21.6955358 36.9098004, 21.6954378 36.9101569, 21.6954043 36.9102052, 21.6953686 36.9102414, 21.6952609 36.9103092)"
"[120941937, 689316594]",False,,,Τσαμαδού,residential,,"[False, True]",71.503,"LINESTRING (21.6951066 36.9145144, 21.6949431 36.9144297, 21.6945609 36.914147, 21.6944886 36.9141058)"
121116955,False,,,,residential,,False,71.261,"LINESTRING (21.6980513 36.9152776, 21.698037 36.9153248, 21.6980356 36.9154349, 21.6980326 36.9156827, 21.6981177 36.915907)"
813612259,False,2,ΕΟ9,Καλαμάτας - Πύλου,primary,30,False,41.867000000000004,"LINESTRING (21.6980513 36.9152776, 21.6980052 36.9151673, 21.6979608 36.9150269, 21.6979338 36.9149727, 21.6979086 36.9149193)"
"[836010360, 813612259, 813613203]",False,2,ΕΟ9,Καλαμάτας - Πύλου,primary,30,True,181.17700000000005,"LINESTRING (21.6980513 36.9152776, 21.6981215 36.9153865, 21.698226 36.9155827, 21.6985872 36.916144, 21.6986097 36.9161663, 21.6986398 36.9161818, 21.6986744 36.9161891, 21.6987102 36.9161873, 21.6987434 36.9161767, 21.6987728 36.9161564, 21.6987919 36.9161294, 21.6987999 36.916102, 21.6987942 36.9160571, 21.6987704 36.9160078, 21.6987511 36.9159809, 21.6986932 36.9158943, 21.6986834 36.915861, 21.6986862 36.9158334, 21.6986959 36.9158114, 21.6987057 36.9157981, 21.6987261 36.91578, 21.6987519 36.9157663, 21.6987913 36.9157567, 21.6988152 36.9157563)"
74314859,True,,,Παπαφλέσσα,residential,,False,18.458,"LINESTRING (21.6978491 36.9144471, 21.6979255 36.9144357, 21.69805 36.9144061)"
120936239,False,,,,residential,,False,52.993,"LINESTRING (21.6978491 36.9144471, 21.6978499 36.9146586, 21.6978707 36.9147788, 21.6979086 36.9149193)"
120946885,False,,,Μανιακίου,residential,,False,93.289,"LINESTRING (21.69805 36.9144061, 21.6981304 36.9144727, 21.6985114 36.9150204, 21.6985842 36.915125)"
120936237,False,,,Πολλάτου,residential,,False,68.57,"LINESTRING (21.6979512 36.9140947, 21.6980173 36.9140819, 21.6981393 36.9140451, 21.6982613 36.9140384, 21.6983556 36.9140123, 21.6984667 36.9139495, 21.6986527 36.9138637)"
509464341,True,,,Κρασσανού,residential,,False,35.723,"LINESTRING (21.6979512 36.9140947, 21.6979925 36.9142248, 21.69805 36.9144061)"
443256097,True,,,Γρ. Επισκόπου Μεθώνης,residential,,False,133.12099999999998,"LINESTRING (21.6970727 36.9119177, 21.6970604 36.911884, 21.6968123 36.9113097, 21.6966942 36.9110259, 21.6965907 36.9107843)"
509464341,True,,,Κρασσανού,residential,,False,299.00699999999995,"LINESTRING (21.6970727 36.9119177, 21.6970922 36.9117433, 21.6971248 36.9117198, 21.6971671 36.9117355, 21.6972323 36.911975, 21.6973169 36.912238, 21.6974332 36.9125508, 21.6975237 36.9128072, 21.6975814 36.912966, 21.6977274 36.9134134, 21.697795 36.9136204, 21.6979512 36.9140947)"
120936249,False,,,Βότση,residential,,False,122.175,"LINESTRING (21.695999 36.9093399, 21.6960336 36.9104383)"
623763187,False,,,Γρ. Επισκόπου Μεθώνης,residential,,False,26.213,"LINESTRING (21.695999 36.9093399, 21.6957042 36.909343)"
623763187,False,,,Γρ. Επισκόπου Μεθώνης,residential,,True,136.68699999999998,"LINESTRING (21.695999 36.9093399, 21.6963155 36.9093387, 21.6963086 36.9098832, 21.6963176 36.9099905, 21.6963332 36.9100922, 21.6964266 36.9103009)"
