osmid,oneway,lanes,highway,reversed,length,geometry,name,maxspeed
92696080,False,2,residential,False,68.388,"LINESTRING (23.5990318 40.4854174, 23.5991518 40.4854266, 23.5991867 40.4854235, 23.5992497 40.4854245, 23.5994107 40.4854439, 23.5996118 40.4854745, 23.5998331 40.4854633)",,
92696086,False,2,residential,False,97.708,"LINESTRING (23.5990318 40.4854174, 23.5990499 40.4853031, 23.5989802 40.4851512, 23.5988608 40.4849696, 23.5987589 40.4847891, 23.5986663 40.4846483, 23.5986516 40.4846039)",,
92696095,False,2,residential,False,149.024,"LINESTRING (23.5990318 40.4854174, 23.5988286 40.4853735, 23.5986033 40.4853246, 23.5983297 40.4852328, 23.5981527 40.4851226, 23.5980092 40.4850155, 23.5980038 40.4849563, 23.5979837 40.4849033, 23.5979421 40.4848564, 23.5978979 40.4848125, 23.5976739 40.4846723)",,
92696129,False,2,residential,True,72.212,"LINESTRING (23.5990318 40.4854174, 23.5992216 40.485651, 23.5994241 40.4859927)",,
319371184,False,2,residential,True,69.92899999999999,"LINESTRING (23.5990318 40.4854174, 23.5988379 40.4855373, 23.5985825 40.4857295, 23.598494 40.4857632, 23.5983753 40.4857632)",Φιλιππου,
92696080,False,2,residential,False,40.56699999999999,"LINESTRING (23.5998331 40.4854633, 23.6000638 40.4854245, 23.6001576 40.4853796, 23.6002609 40.4853164)",,
92696080,False,2,residential,True,68.388,"LINESTRING (23.5998331 40.4854633, 23.5996118 40.4854745, 23.5994107 40.4854439, 23.5992497 40.4854245, 23.5991867 40.4854235, 23.5991518 40.4854266, 23.5990318 40.4854174)",,
870503766,False,,residential,True,280.251,"LINESTRING (23.5998331 40.4854633, 23.5997674 40.4852817, 23.5997553 40.4851593, 23.5997674 40.484992, 23.5997875 40.4849074, 23.5998385 40.4847319, 23.599876 40.484532, 23.5999082 40.4843566, 23.5999344 40.4842247, 23.6000484 40.4839652, 23.5998026 40.4835524, 23.5997918 40.483447, 23.5998683 40.4833708, 23.6001492 40.4831125)",,
92696086,False,2,residential,False,37.094,"LINESTRING (23.5986516 40.4846039, 23.5986115 40.4842717)",,
92696086,False,2,residential,True,97.708,"LINESTRING (23.5986516 40.4846039, 23.5986663 40.4846483, 23.5987589 40.4847891, 23.5988608 40.4849696, 23.5989802 40.4851512, 23.5990499 40.4853031, 23.5990318 40.4854174)",,
