osmid,highway,oneway,reversed,length,lanes,geometry,name
220985782,residential,False,False,6.205,,"LINESTRING (23.1579366 37.3817193, 23.1579357 37.3817751)",
258652100,tertiary,False,False,21.708,2,"LINESTRING (23.1579366 37.3817193, 23.1576942 37.3817511)",
220985782,residential,False,True,50.113,,"LINESTRING (23.1579366 37.3817193, 23.1579811 37.3816447, 23.1581796 37.3814473, 23.1582616 37.381352)",
258652100,tertiary,False,True,112.52199999999999,2,"LINESTRING (23.1579366 37.3817193, 23.1582912 37.3816771, 23.1587003 37.3816098, 23.1589327 37.3815331, 23.1591687 37.3814793)",
179122323,tertiary,False,True,32.548,2,"LINESTRING (23.1603488 37.3783974, 23.1606116 37.3781923)",
220985778,residential,False,False,46.183,,"LINESTRING (23.1603488 37.3783974, 23.1599107 37.3786239)",
179122323,tertiary,False,False,82.652,2,"LINESTRING (23.1603488 37.3783974, 23.1602528 37.3785632, 23.1599073 37.3790522)",
220986268,residential,False,True,76.723,,"LINESTRING (23.1598524 37.3801231, 23.1589869 37.3800676)",
220985789,residential,False,True,137.074,,"LINESTRING (23.1598524 37.3801231, 23.1600426 37.3800818, 23.1602625 37.3799837, 23.1603055 37.3796811, 23.1604717 37.3796512, 23.1605737 37.3794807, 23.1607771 37.379294)",
258652101,tertiary,False,False,39.985,2,"LINESTRING (23.1598524 37.3801231, 23.1600206 37.3804075, 23.1600558 37.3804432)",
"[179122323, 258652101]",tertiary,False,True,121.447,2,"LINESTRING (23.1598524 37.3801231, 23.1597858 37.3792796, 23.1599073 37.3790522)",
258652100,tertiary,False,False,41.898,2,"LINESTRING (23.1600558 37.3804432, 23.1601158 37.3804565, 23.1602526 37.3804789, 23.1603421 37.3805198, 23.1604122 37.3805791, 23.1604402 37.3806271)",
258652101,tertiary,False,True,39.985,2,"LINESTRING (23.1600558 37.3804432, 23.1600206 37.3804075, 23.1598524 37.3801231)",
220986115,residential,False,True,59.858000000000004,,"LINESTRING (23.1604402 37.3806271, 23.1606278 37.3806676, 23.1606805 37.3807042, 23.1606917 37.3810323)",
258652100,tertiary,False,False,108.244,2,"LINESTRING (23.1604402 37.3806271, 23.1604484 37.3806825, 23.1604068 37.3807773, 23.1602079 37.3810256, 23.160074 37.381164, 23.1598886 37.3812675, 23.1597065 37.3813535)",
258652100,tertiary,False,True,41.897999999999996,2,"LINESTRING (23.1604402 37.3806271, 23.1604122 37.3805791, 23.1603421 37.3805198, 23.1602526 37.3804789, 23.1601158 37.3804565, 23.1600558 37.3804432)",
179122323,tertiary,False,False,32.548,2,"LINESTRING (23.1606116 37.3781923, 23.1603488 37.3783974)",
179122323,tertiary,False,True,6.789,2,"LINESTRING (23.1606116 37.3781923, 23.1606638 37.3781475)",
808424175,residential,False,False,98.549,,"LINESTRING (23.1606116 37.3781923, 23.1605862 37.3785361, 23.1606765 37.3790732)",
220973739,secondary,False,False,230.321,2,"LINESTRING (23.1631082 37.3845974, 23.1632316 37.3845824, 23.1634944 37.3846017, 23.1643849 37.384704, 23.1654741 37.3848971, 23.1656685 37.3849417)",Κρανίδι - Ερμιόνη
255729012,residential,False,True,124.455,,"LINESTRING (23.1631082 37.3845974, 23.1630034 37.3845583, 23.1628355 37.3845571, 23.1626344 37.3845934, 23.1617238 37.3846901)",
70517543,tertiary,False,True,74.081,,"LINESTRING (23.1609221 37.3772475, 23.1608413 37.3771965, 23.1605264 37.3767413, 23.1605045 37.3766789)",
165250088,tertiary,True,False,99.178,,"LINESTRING (23.1609221 37.3772475, 23.1610966 37.3772678, 23.1612414 37.3773019, 23.1613755 37.3773701, 23.1614991 37.3774886, 23.1615816 37.3776297, 23.1616141 37.3777273, 23.1616444 37.377819)",Αγίου Δημητρίου
165288605,tertiary,True,False,16.031,,"LINESTRING (23.1616398 37.3780008, 23.1614602 37.3780212)",
179122314,tertiary,False,False,7.962,,"LINESTRING (23.1616398 37.3780008, 23.1617285 37.3780134)",
179122314,tertiary,False,True,43.168,,"LINESTRING (23.1635986 37.3783731, 23.1631292 37.3782655)",
808423551,residential,False,False,39.413,,"LINESTRING (23.1635986 37.3783731, 23.1635107 37.3787206)",
179122314,tertiary,False,False,28.304,,"LINESTRING (23.1635986 37.3783731, 23.1637529 37.3783699, 23.1639178 37.378355)",
179122314,tertiary,False,False,21.951,,"LINESTRING (23.1653286 37.3778818, 23.1655499 37.3777921)",
179122314,tertiary,False,True,13.007,,"LINESTRING (23.1653286 37.3778818, 23.1651932 37.3779277)",
179122323,tertiary,False,False,6.789,2,"LINESTRING (23.1606638 37.3781475, 23.1606116 37.3781923)",
179122325,tertiary,True,False,103.458,,"LINESTRING (23.1606638 37.3781475, 23.1608147 37.3778385, 23.1608721 37.377671, 23.1608947 37.3774925, 23.1609221 37.3772475)",
220985781,residential,False,True,57.259,,"LINESTRING (23.1605045 37.3766789, 23.1602006 37.3771337)",
70517543,tertiary,False,False,74.08099999999999,,"LINESTRING (23.1605045 37.3766789, 23.1605264 37.3767413, 23.1608413 37.3771965, 23.1609221 37.3772475)",
220985781,residential,False,False,21.894,,"LINESTRING (23.1583359 37.3783738, 23.1585591 37.3782883)",
220985781,residential,False,True,12.127,,"LINESTRING (23.1583359 37.3783738, 23.1582313 37.3784444)",
220985801,residential,False,True,121.30999999999999,,"LINESTRING (23.1583359 37.3783738, 23.1582557 37.3783241, 23.1581559 37.3782949, 23.1580946 37.3783066, 23.1580293 37.3783446, 23.1579684 37.3783876, 23.1578873 37.3784265, 23.1573762 37.3785455, 23.1570692 37.37859)",
224886100,residential,False,False,24.337,,"LINESTRING (23.1563183 37.378399, 23.1565021 37.378236)",
224886100,residential,False,True,38.27,,"LINESTRING (23.1563183 37.378399, 23.1559206 37.3785353)",
220985976,residential,False,False,72.2,,"LINESTRING (23.1563183 37.378399, 23.1565998 37.378559, 23.1570692 37.37859)",
220985976,residential,False,False,21.438,,"LINESTRING (23.1570692 37.37859, 23.1570848 37.3783976)",
220985801,residential,False,False,121.31,,"LINESTRING (23.1570692 37.37859, 23.1573762 37.3785455, 23.1578873 37.3784265, 23.1579684 37.3783876, 23.1580293 37.3783446, 23.1580946 37.3783066, 23.1581559 37.3782949, 23.1582557 37.3783241, 23.1583359 37.3783738)",
220985976,residential,False,True,72.2,,"LINESTRING (23.1570692 37.37859, 23.1565998 37.378559, 23.1563183 37.378399)",
220986113,residential,False,True,44.162,,"LINESTRING (23.1616444 37.377819, 23.1619772 37.3775227)",
165250088,tertiary,True,False,20.244999999999997,,"LINESTRING (23.1616444 37.377819, 23.1616472 37.3779297, 23.1616398 37.3780008)",Αγίου Δημητρίου
220986109,residential,False,True,67.47,,"LINESTRING (23.1640219 37.3764077, 23.1640108 37.3763802, 23.1640243 37.3763239, 23.1640081 37.3762911, 23.1639702 37.376273, 23.1634208 37.3761631)",
220986111,residential,False,False,149.35399999999998,,"LINESTRING (23.1640219 37.3764077, 23.1640648 37.376442, 23.1648767 37.3768076, 23.1655668 37.3768807)",
220986113,residential,False,False,71.733,,"LINESTRING (23.1640219 37.3764077, 23.1638739 37.3764286, 23.1636813 37.3764773, 23.1632794 37.3766541)",
808423550,residential,False,True,19.43,,"LINESTRING (23.1638169 37.3790786, 23.1636174 37.3791521)",
220986114,residential,False,False,134.722,,"LINESTRING (23.1638169 37.3790786, 23.1640425 37.3791053, 23.1643885 37.3790989, 23.1647749 37.3790134, 23.165314 37.3789292)",
220986116,residential,False,False,38.927,,"LINESTRING (23.1638169 37.3790786, 23.1639157 37.3792654, 23.1639417 37.3794114)",
734865814,residential,False,False,42.361,,"LINESTRING (23.1638169 37.3790786, 23.1641432 37.3789328, 23.1642209 37.3788766)",
220986113,residential,False,False,19.825,,"LINESTRING (23.1621294 37.3773917, 23.1619772 37.3775227)",
220986113,residential,False,True,45.857,,"LINESTRING (23.1621294 37.3773917, 23.1625499 37.37715)",
220986344,residential,False,True,39.071,,"LINESTRING (23.1621294 37.3773917, 23.1618504 37.3771191)",
808423550,residential,False,False,19.43,,"LINESTRING (23.1636174 37.3791521, 23.1638169 37.3790786)",
220928042,residential,False,False,63.403,,"LINESTRING (23.1636174 37.3791521, 23.163154 37.3793912, 23.1630713 37.3795047)",
808423551,residential,False,True,48.92,,"LINESTRING (23.1636174 37.3791521, 23.1635521 37.3789226, 23.1635107 37.3787206)",
220985781,residential,False,False,131.878,,"LINESTRING (23.1551726 37.3798128, 23.1555159 37.3798299, 23.1559665 37.3799024, 23.1562026 37.3798938, 23.1564654 37.3797532, 23.1565606 37.3796764)",
"[220928046, 783038118]",residential,False,"[False, True]",180.16299999999998,,"LINESTRING (23.1551726 37.3798128, 23.1550384 37.3801092, 23.155279 37.3802096, 23.1555365 37.3802267, 23.1558691 37.3802182, 23.1561427 37.3802736, 23.1564323 37.3803418, 23.1566147 37.3803972)",
783038118,residential,False,True,126.011,,"LINESTRING (23.1551726 37.3798128, 23.1553763 37.3794796, 23.1555856 37.379275, 23.1561823 37.3791191)",
220986110,residential,False,False,32.897,,"LINESTRING (23.165542 37.3789217, 23.1657518 37.3791661)",
220986114,residential,False,True,20.163,,"LINESTRING (23.165542 37.3789217, 23.165314 37.3789292)",
783037551,residential,False,True,315.85,,"LINESTRING (23.1553754 37.3846059, 23.1552414 37.3843614, 23.155102 37.3840502, 23.1551073 37.3836538, 23.1550161 37.3832617, 23.1548445 37.3828738, 23.1546728 37.3826479, 23.1546299 37.3824901, 23.154668 37.3823533, 23.154882 37.3821406, 23.1550039 37.3819663)",
808424175,residential,False,True,41.912,,"LINESTRING (23.1613817 37.3809561, 23.1614746 37.3808903, 23.1615475 37.3808007, 23.1615886 37.3806325)",
891870121,residential,False,False,90.53999999999999,,"LINESTRING (23.1613817 37.3809561, 23.1610902 37.381065, 23.1610273 37.3810942, 23.1609906 37.3811525, 23.1609906 37.3813108, 23.1609644 37.3813774, 23.1608595 37.3814941, 23.1608093 37.3815438)",
891870122,residential,False,False,91.23100000000001,,"LINESTRING (23.1613817 37.3809561, 23.1613962 37.3812867, 23.1613661 37.3815372, 23.1613437 37.3816457, 23.1612854 37.3817651)",
220986266,residential,False,False,92.58900000000001,,"LINESTRING (23.1615886 37.3806325, 23.1611477 37.3807638, 23.1608794 37.3808703, 23.1606917 37.3810323)",
220986266,residential,False,True,54.787,,"LINESTRING (23.1615886 37.3806325, 23.1617348 37.3805771, 23.1618479 37.380483, 23.1620211 37.3802939)",
808424175,residential,False,False,41.912,,"LINESTRING (23.1615886 37.3806325, 23.1615475 37.3808007, 23.1614746 37.3808903, 23.1613817 37.3809561)",
808424175,residential,False,True,166.65,,"LINESTRING (23.1615886 37.3806325, 23.1614855 37.3803543, 23.1613597 37.3801049, 23.1611549 37.3799089, 23.160956 37.379627, 23.1607771 37.379294)",
258652100,tertiary,False,True,27.452,2,"LINESTRING (23.1572308 37.3818043, 23.1575383 37.381769)",
