osmid,oneway,lanes,highway,maxspeed,reversed,length,name,geometry
119944743,False,2,residential,50,False,61.722,,"LINESTRING (21.2037521 37.8628822, 21.2037125 37.862328)"
119949368,False,2,secondary,50,False,81.389,Γαστούνη - Λουτρά Κυλλήνης,"LINESTRING (21.2037521 37.8628822, 21.2041437 37.8628854, 21.2043542 37.8628949, 21.2044689 37.8629055, 21.204678 37.8629099)"
120772097,False,2,secondary,50,False,25.811,Βαρθολομιό - Θύνες,"LINESTRING (21.20779 37.8608586, 21.2080024 37.8610191)"
120772097,False,2,secondary,50,True,14.819,Βαρθολομιό - Θύνες,"LINESTRING (21.20779 37.8608586, 21.2078722 37.8607422)"
119944740,False,2,residential,50,False,91.237,,"LINESTRING (21.2077179 37.8646228, 21.2076669 37.8646269, 21.2075945 37.8646396, 21.2073397 37.8646968, 21.207227 37.8647264, 21.2071412 37.8647391, 21.20705 37.8647391, 21.2066996 37.8647149)"
119944764,False,2,residential,50,False,141.186,,"LINESTRING (21.2077179 37.8646228, 21.2081017 37.8646361, 21.2082278 37.8646424, 21.2083324 37.8646382, 21.208429 37.8646255, 21.2086024 37.864584, 21.2088098 37.8645344, 21.2092849 37.8644186)"
1063776859,False,2,secondary,50,False,61.086,Βαρθολομιό - Νεοχώρι,"LINESTRING (21.2077179 37.8646228, 21.2077336 37.8644338, 21.2077667 37.8640748)"
119695670,False,2,residential,50,False,9.353,,"LINESTRING (21.2031246 37.8642568, 21.2032299 37.8642696)"
119695665,False,2,residential,50,False,234.004,,"LINESTRING (21.2031246 37.8642568, 21.2031528 37.8642252, 21.2031942 37.8641767, 21.2032391 37.8640786, 21.2032793 37.8639548, 21.203331 37.8638711, 21.2033719 37.8638309, 21.2034503 37.8637991, 21.2040371 37.8636694, 21.2042181 37.8636048, 21.2044206 37.8635032, 21.2046741 37.8633423, 21.2048357 37.8632258, 21.2049644 37.8630961, 21.2050663 37.8629824)"
119695670,False,2,residential,50,True,9.353,,"LINESTRING (21.2032299 37.8642696, 21.2031246 37.8642568)"
119695670,False,2,residential,50,False,147.103,,"LINESTRING (21.2032299 37.8642696, 21.2033734 37.8642538, 21.2037038 37.8642518, 21.203844 37.864248, 21.2039801 37.8642549, 21.2040994 37.8642809, 21.2042684 37.8643412, 21.2044517 37.8643981, 21.2048404 37.8645186)"
119949368,False,2,secondary,50,True,77.814,Γαστούνη - Λουτρά Κυλλήνης,"LINESTRING (21.2078136 37.8631787, 21.2069272 37.8631774)"
1063776859,False,2,secondary,50,True,99.727,Βαρθολομιό - Νεοχώρι,"LINESTRING (21.2078136 37.8631787, 21.2077667 37.8640748)"
120772091,False,2,secondary,50,False,72.675,Γαστούνη - Λουτρά Κυλλήνης,"LINESTRING (21.2078136 37.8631787, 21.2083628 37.8632034, 21.2086402 37.8632149)"
120772097,False,2,secondary,50,True,61.534,Βαρθολομιό - Θύνες,"LINESTRING (21.2078136 37.8631787, 21.2078524 37.8627009, 21.2078539 37.8626263)"
137406252,False,,residential,,False,91.392,,"LINESTRING (21.2054311 37.8655228, 21.2056491 37.8650035, 21.2057376 37.8647377)"
119944730,False,2,residential,50,False,86.947,,"LINESTRING (21.2077667 37.8640748, 21.2067824 37.8639878)"
1063776859,False,2,secondary,50,False,99.727,Βαρθολομιό - Νεοχώρι,"LINESTRING (21.2077667 37.8640748, 21.2078136 37.8631787)"
1063776859,False,2,secondary,50,True,61.086,Βαρθολομιό - Νεοχώρι,"LINESTRING (21.2077667 37.8640748, 21.2077336 37.8644338, 21.2077179 37.8646228)"
119695670,False,2,residential,50,True,82.442,,"LINESTRING (21.2057376 37.8647377, 21.2048404 37.8645186)"
119944740,False,2,residential,50,True,84.487,,"LINESTRING (21.2057376 37.8647377, 21.2066996 37.8647149)"
137406252,False,,residential,,False,91.285,,"LINESTRING (21.2057376 37.8647377, 21.2057718 37.864302, 21.2057617 37.864094, 21.2057457 37.8639182)"
137406252,False,,residential,,True,91.392,,"LINESTRING (21.2057376 37.8647377, 21.2056491 37.8650035, 21.2054311 37.8655228)"
119949368,False,2,secondary,50,False,13.763,Γαστούνη - Λουτρά Κυλλήνης,"LINESTRING (21.2050663 37.8629824, 21.2052185 37.8630121)"
119949368,False,2,secondary,50,True,35.028,Γαστούνη - Λουτρά Κυλλήνης,"LINESTRING (21.2050663 37.8629824, 21.204678 37.8629099)"
119695665,False,2,residential,50,True,234.00400000000002,,"LINESTRING (21.2050663 37.8629824, 21.2049644 37.8630961, 21.2048357 37.8632258, 21.2046741 37.8633423, 21.2044206 37.8635032, 21.2042181 37.8636048, 21.2040371 37.8636694, 21.2034503 37.8637991, 21.2033719 37.8638309, 21.203331 37.8638711, 21.2032793 37.8639548, 21.2032391 37.8640786, 21.2031942 37.8641767, 21.2031528 37.8642252, 21.2031246 37.8642568)"
1075169968,False,2,tertiary,50,False,69.416,,"LINESTRING (21.2050663 37.8629824, 21.2051547 37.8628626, 21.2052345 37.8627599, 21.2053386 37.8625942, 21.2053795 37.8625164, 21.2054073 37.862423)"
119695670,False,2,residential,50,False,82.442,,"LINESTRING (21.2048404 37.8645186, 21.2057376 37.8647377)"
119695670,False,2,residential,50,True,147.103,,"LINESTRING (21.2048404 37.8645186, 21.2044517 37.8643981, 21.2042684 37.8643412, 21.2040994 37.8642809, 21.2039801 37.8642549, 21.203844 37.864248, 21.2037038 37.8642518, 21.2033734 37.8642538, 21.2032299 37.8642696)"
965566962,False,2,residential,50,False,170.815,,"LINESTRING (21.2048404 37.8645186, 21.2049155 37.8641575, 21.2050603 37.8635678, 21.2052185 37.8630121)"
119949368,False,2,secondary,50,True,13.763,Γαστούνη - Λουτρά Κυλλήνης,"LINESTRING (21.2052185 37.8630121, 21.2050663 37.8629824)"
119949368,False,2,secondary,50,False,40.434,Γαστούνη - Λουτρά Κυλλήνης,"LINESTRING (21.2052185 37.8630121, 21.2054544 37.8630544, 21.2056704 37.8630814)"
965566962,False,2,residential,50,True,170.815,,"LINESTRING (21.2052185 37.8630121, 21.2050603 37.8635678, 21.2049155 37.8641575, 21.2048404 37.8645186)"
119944731,False,2,tertiary,50,True,65.848,,"LINESTRING (21.2117002 37.8633166, 21.2115216 37.8630098, 21.2114652 37.8628891, 21.2114116 37.8628002, 21.211395 37.8627761)"
120772082,False,2,tertiary,50,True,127.72099999999999,,"LINESTRING (21.2117002 37.8633166, 21.2120874 37.8642312, 21.2121444 37.8643757, 21.2121526 37.864408)"
"[120772091, 988822852, 988822853]",False,2,secondary,50,True,142.32600000000002,Γαστούνη - Λουτρά Κυλλήνης,"LINESTRING (21.2117002 37.8633166, 21.2115571 37.863306, 21.211197 37.8632943, 21.2108795 37.8632839, 21.2100808 37.8632579)"
119944730,False,2,residential,50,False,91.335,,"LINESTRING (21.2067824 37.8639878, 21.2057457 37.8639182)"
119944730,False,2,residential,50,True,86.947,,"LINESTRING (21.2067824 37.8639878, 21.2077667 37.8640748)"
119944739,False,2,residential,50,False,81.176,,"LINESTRING (21.2067824 37.8639878, 21.2066996 37.8647149)"
119944739,False,2,residential,50,True,91.005,,"LINESTRING (21.2067824 37.8639878, 21.2069272 37.8631774)"
119944727,False,2,residential,50,True,105.89099999999999,,"LINESTRING (21.2100818 37.8642102, 21.2100817 37.8641161, 21.2100814 37.863788, 21.2100808 37.8632579)"
119944764,False,2,residential,50,False,215.487,,"LINESTRING (21.2100818 37.8642102, 21.2101723 37.8641806, 21.2103789 37.864113, 21.2103955 37.8641076, 21.210741 37.8639944, 21.2108832 37.8639457, 21.2109771 37.8639309, 21.2110629 37.8639309, 21.21113 37.8639457, 21.2111863 37.8639627, 21.2112426 37.8639987, 21.2113365 37.8640749, 21.2116492 37.8643767, 21.2117485 37.8644465, 21.2118343 37.8644847, 21.2119067 37.864491, 21.2119791 37.8644783, 21.2120884 37.8644368, 21.2121526 37.864408)"
119944764,False,2,residential,50,True,48.594,,"LINESTRING (21.2100818 37.8642102, 21.2098133 37.8642921, 21.2095618 37.8643598)"
119944734,True,2,tertiary,50,False,58.701,,"LINESTRING (21.2058315 37.8617869, 21.2063261 37.8616207, 21.2064471 37.8615808)"
119944736,False,2,residential,50,False,70.798,,"LINESTRING (21.2058315 37.8617869, 21.2058965 37.8621374, 21.2059186 37.8623518, 21.2059456 37.8624157)"
119944736,False,2,residential,50,True,110.77199999999999,,"LINESTRING (21.2058315 37.8617869, 21.2057792 37.8614174, 21.2057416 37.8612363, 21.2056477 37.8610384, 21.2055371 37.8608261)"
175984605,False,,residential,,False,64.669,,"LINESTRING (21.2059456 37.8624157, 21.2066772 37.8623477)"
119944736,False,2,residential,50,False,75.745,,"LINESTRING (21.2059456 37.8624157, 21.2059761 37.8624444, 21.2060499 37.8624995, 21.2061571 37.8625736, 21.2062725 37.8626435, 21.2063985 37.8626964, 21.2065058 37.8627324, 21.2066682 37.8627616)"
119944736,False,2,residential,50,True,70.798,,"LINESTRING (21.2059456 37.8624157, 21.2059186 37.8623518, 21.2058965 37.8621374, 21.2058315 37.8617869)"
119944766,False,2,residential,50,False,47.269999999999996,,"LINESTRING (21.2059456 37.8624157, 21.2058502 37.8624152, 21.2056156 37.862421, 21.2054613 37.8624237, 21.2054073 37.862423)"
120772091,False,2,secondary,50,True,42.013,Γαστούνη - Λουτρά Κυλλήνης,"LINESTRING (21.2100808 37.8632579, 21.2096035 37.8632302)"
119944727,False,2,residential,50,False,105.89099999999999,,"LINESTRING (21.2100808 37.8632579, 21.2100814 37.863788, 21.2100817 37.8641161, 21.2100818 37.8642102)"
119944741,False,2,residential,50,False,94.56,,"LINESTRING (21.2100808 37.8632579, 21.2101003 37.862694, 21.2101093 37.8624078)"
"[120772091, 988822852, 988822853]",False,2,secondary,50,False,142.326,Γαστούνη - Λουτρά Κυλλήνης,"LINESTRING (21.2100808 37.8632579, 21.2108795 37.8632839, 21.211197 37.8632943, 21.2115571 37.863306, 21.2117002 37.8633166)"
