osmid,highway,oneway,reversed,length,geometry,name,bridge,lanes
166463937,secondary,False,False,8.603,"LINESTRING (22.3572386 39.7461303, 22.3572692 39.7460566)",,,
166463936,secondary,True,False,24.374,"LINESTRING (22.3572386 39.7461303, 22.3571932 39.7462768, 22.3571576 39.7463397)",,,
641379147,residential,False,False,12.224,"LINESTRING (22.3604694 39.7450502, 22.3604899 39.7449414)",,,
654086391,secondary,True,False,86.838,"LINESTRING (22.3604694 39.7450502, 22.3594647 39.7449357)",Αγίου Κωνσταντίνου,,
451898908,secondary,False,False,61.385,"LINESTRING (22.364542 39.7455328, 22.3638359 39.7454328)",,,
451898908,secondary,False,True,88.757,"LINESTRING (22.364542 39.7455328, 22.3655736 39.7456222)",,,
640669962,residential,False,False,146.149,"LINESTRING (22.364542 39.7455328, 22.3642936 39.7468332)",,,
640669962,residential,False,True,49.418,"LINESTRING (22.364542 39.7455328, 22.3646252 39.745093)",,,
166463155,secondary,False,True,23.368,"LINESTRING (22.367126 39.7457598, 22.367398 39.7457804)",,,
377916454,secondary,False,False,53.352,"LINESTRING (22.367126 39.7457598, 22.3665056 39.7457082)",,,
223402503,secondary,False,True,40.766,"LINESTRING (22.367126 39.7457598, 22.3672561 39.7456628, 22.3673809 39.7455865, 22.3674855 39.7455195)",,,
223400379,residential,False,False,99.048,"LINESTRING (22.3591843 39.7462572, 22.3590023 39.7471369)",,,
223400406,tertiary,False,False,82.106,"LINESTRING (22.3591843 39.7462572, 22.3601305 39.7463835)",,,
"[223400404, 965537654, 965537655]",tertiary,False,True,17.685,"LINESTRING (22.3591843 39.7462572, 22.3591371 39.7462527, 22.359009 39.7462398, 22.3589792 39.7462366)",,yes,
223400386,residential,False,False,98.119,"LINESTRING (22.3601305 39.7463835, 22.3599305 39.7472524)",,,
223400406,tertiary,False,False,87.954,"LINESTRING (22.3601305 39.7463835, 22.3611472 39.7465042)",,,
223400406,tertiary,False,True,82.106,"LINESTRING (22.3601305 39.7463835, 22.3591843 39.7462572)",,,
166463157,tertiary,False,False,39.36,"LINESTRING (22.3611472 39.7465042, 22.3616036 39.7465506)",,,2
223400406,tertiary,False,True,87.954,"LINESTRING (22.3611472 39.7465042, 22.3601305 39.7463835)",,,
377916447,tertiary,False,False,99.005,"LINESTRING (22.3611472 39.7465042, 22.360835 39.7473616)",Αμπελώνας - Δελέρια,,
135077592,residential,False,False,86.07,"LINESTRING (22.3605723 39.7482204, 22.3615691 39.7483289)",,,
223400400,residential,False,False,67.241,"LINESTRING (22.3605723 39.7482204, 22.3597955 39.7481257)",,,
377916447,tertiary,False,False,85.828,"LINESTRING (22.3605723 39.7482204, 22.3603534 39.7489737)",Αμπελώνας - Δελέρια,,
377916447,tertiary,False,True,98.1,"LINESTRING (22.3605723 39.7482204, 22.360835 39.7473616)",Αμπελώνας - Δελέρια,,
135077592,residential,False,False,85.868,"LINESTRING (22.3649796 39.7487046, 22.3659745 39.7488105)",,,
135077592,residential,False,True,86.028,"LINESTRING (22.3649796 39.7487046, 22.3639818 39.7486045)",,,
135077606,residential,False,False,91.253,"LINESTRING (22.3649796 39.7487046, 22.3648673 39.7495207)",,,
135077606,residential,False,True,98.06,"LINESTRING (22.3649796 39.7487046, 22.3651236 39.7478297)",,,
377916447,tertiary,False,False,52.472,"LINESTRING (22.3597758 39.7508511, 22.3596372 39.7513108)",Αμπελώνας - Δελέρια,,
377916447,tertiary,False,True,104.596,"LINESTRING (22.3597758 39.7508511, 22.3600596 39.7499361)",Αμπελώνας - Δελέρια,,
135077595,tertiary,False,False,109.58800000000001,"LINESTRING (22.3597758 39.7508511, 22.3603868 39.7508984, 22.3606491 39.7509072, 22.3609581 39.750907, 22.3610537 39.7508985)",Μάρκου Μπότσαρη,,
223402489,residential,False,True,86.99,"LINESTRING (22.3636442 39.7511198, 22.3637581 39.7503424)",,,
135077595,tertiary,False,False,86.519,"LINESTRING (22.3636442 39.7511198, 22.3640045 39.751211, 22.3641977 39.7512529, 22.3642809 39.7512696, 22.3646198 39.7513232)",Μάρκου Μπότσαρη,,
135077595,tertiary,False,True,74.329,"LINESTRING (22.3636442 39.7511198, 22.3633476 39.7510369, 22.3631146 39.7509757, 22.3628815 39.7509114, 22.3628237 39.7508991)",Μάρκου Μπότσαρη,,
135077593,tertiary,False,False,128.702,"LINESTRING (22.3595881 39.7514673, 22.3581367 39.7511599)",,,
