osmid,ref,name,highway,oneway,reversed,length,geometry,width
1262602236,881,Rynek,secondary,False,True,6.433,"LINESTRING (22.515554 49.9061318, 22.5156438 49.9061302)",
186248503,,Księdza Bronisława Markiewicza,tertiary,False,True,203.782,"LINESTRING (22.515554 49.9061318, 22.5154883 49.9061045, 22.5152706 49.9060384, 22.5152115 49.9060214, 22.5147575 49.9058903, 22.5142707 49.905754, 22.5131739 49.9054508, 22.5129527 49.9053908)",
186248511,881,Kańczudzka,secondary,False,False,107.034,"LINESTRING (22.515554 49.9061318, 22.5155161 49.9061403, 22.5154521 49.9061823, 22.5153945 49.9062352, 22.5146337 49.9068843)",
186248511,881,Kańczudzka,secondary,False,False,281.217,"LINESTRING (22.5146337 49.9068843, 22.513965 49.9074401, 22.5133981 49.9079889, 22.5132282 49.9081259, 22.5131017 49.9081969, 22.5129169 49.9082862, 22.5125692 49.9084399, 22.5123726 49.9085242, 22.5123121 49.9085509, 22.5120861 49.9086507, 22.5119728 49.9086984)",
186248511,881,Kańczudzka,secondary,False,True,107.03399999999999,"LINESTRING (22.5146337 49.9068843, 22.5153945 49.9062352, 22.5154521 49.9061823, 22.5155161 49.9061403, 22.515554 49.9061318)",
186248711,,Kościelna,residential,False,True,46.077999999999996,"LINESTRING (22.5146337 49.9068843, 22.5146912 49.9069005, 22.5152229 49.9070508)",
32521659,,Bieszczadzka,tertiary,False,False,177.51000000000002,"LINESTRING (22.5119728 49.9086984, 22.5117638 49.9087897, 22.5116667 49.9088148, 22.5114836 49.9088622, 22.5112189 49.9089218, 22.5109278 49.9089534, 22.5108719 49.9089551, 22.5107185 49.9089597, 22.5101397 49.9089161, 22.5098882 49.9088788, 22.5096533 49.9088439, 22.5095975 49.9088356)",
186248511,881,Kańczudzka,secondary,False,True,281.217,"LINESTRING (22.5119728 49.9086984, 22.5120861 49.9086507, 22.5123121 49.9085509, 22.5123726 49.9085242, 22.5125692 49.9084399, 22.5129169 49.9082862, 22.5131017 49.9081969, 22.5132282 49.9081259, 22.5133981 49.9079889, 22.513965 49.9074401, 22.5146337 49.9068843)",
694591060,881,Kańczudzka,secondary,False,False,184.767,"LINESTRING (22.5119728 49.9086984, 22.5120614 49.9088005, 22.5121619 49.908906, 22.5125283 49.9093608, 22.5125901 49.9094311, 22.5131972 49.9101607)",
"[32521682, 393186755]",,Wałowa,"['unclassified', 'residential']",False,"[False, True]",424.362,"LINESTRING (22.5131972 49.9101607, 22.5132289 49.9101476, 22.5132693 49.9101077, 22.5133068 49.9100523, 22.5133363 49.9099657, 22.5134236 49.9096559, 22.5135543 49.9094485, 22.5135852 49.909412, 22.5136611 49.9093225, 22.5137634 49.9092408, 22.5147332 49.9089705, 22.5149199 49.9088604, 22.5150025 49.9087643, 22.5151138 49.9085617, 22.5151835 49.9084836, 22.5154377 49.9083006, 22.5156616 49.9081603, 22.5157515 49.9081137, 22.5161878 49.9079514, 22.5167168 49.9077935, 22.5169066 49.9074883)",
694591060,881,Kańczudzka,secondary,False,False,16.398,"LINESTRING (22.5131972 49.9101607, 22.5132154 49.9102269, 22.5132372 49.9103059)",
694591060,881,Kańczudzka,secondary,False,True,184.767,"LINESTRING (22.5131972 49.9101607, 22.5125901 49.9094311, 22.5125283 49.9093608, 22.5121619 49.908906, 22.5120614 49.9088005, 22.5119728 49.9086984)",
186248510,881,Jana Pawła II,secondary,False,True,113.875,"LINESTRING (22.5163739 49.9063707, 22.5177531 49.9068804)",
1131182313,,Kościelna,residential,False,False,50.07,"LINESTRING (22.5163739 49.9063707, 22.5163339 49.9064157, 22.5160285 49.9067622)",
1262602236,881,Rynek,secondary,False,False,59.06399999999999,"LINESTRING (22.5163739 49.9063707, 22.5162907 49.9063405, 22.5159631 49.9062219, 22.5159367 49.9062117, 22.51578 49.9061514, 22.5156438 49.9061302)",
186248712,,Kościelna,residential,True,False,73.679,"LINESTRING (22.5160285 49.9067622, 22.5158819 49.9067659, 22.5155079 49.9067902, 22.5153634 49.9068651, 22.5152229 49.9070508)",
1131182313,,Kościelna,residential,False,True,50.07,"LINESTRING (22.5160285 49.9067622, 22.5163339 49.9064157, 22.5163739 49.9063707)",
186248520,,Rynek,residential,True,False,52.453,"LINESTRING (22.5161039 49.9054717, 22.5165373 49.9055944, 22.5167716 49.9056655)",
186248528,,,residential,False,False,50.091,"LINESTRING (22.5161039 49.9054717, 22.5159905 49.9056249, 22.5158994 49.9057479, 22.5158657 49.9057934, 22.5158028 49.9058783)",
186248526,,,residential,True,False,76.063,"LINESTRING (22.5167716 49.9056655, 22.5172253 49.905047)",
186248521,,Rynek,residential,True,False,107.41099999999999,"LINESTRING (22.5167716 49.9056655, 22.516749 49.9057484, 22.5166622 49.9058884, 22.5165853 49.9059971, 22.5165678 49.9060218, 22.5164956 49.9060834, 22.5164618 49.9060947, 22.5163574 49.9060903, 22.5161966 49.9060288, 22.5158825 49.9059088, 22.5158028 49.9058783)",
186248528,,,residential,False,False,30.241,"LINESTRING (22.5158028 49.9058783, 22.5156989 49.9060393, 22.5156639 49.9060936, 22.5156438 49.9061302)",
186248528,,,residential,False,True,50.091,"LINESTRING (22.5158028 49.9058783, 22.5158657 49.9057934, 22.5158994 49.9057479, 22.5159905 49.9056249, 22.5161039 49.9054717)",
365769925,,Długa,residential,False,True,56.931,"LINESTRING (22.5172253 49.905047, 22.5164953 49.9048443)",
365828828,,Długa,residential,False,False,102.07,"LINESTRING (22.5172253 49.905047, 22.5177515 49.9052517, 22.5181162 49.9054825, 22.5183497 49.905603)",
186248505,,Długa,residential,False,True,47.891,"LINESTRING (22.5164953 49.9048443, 22.5159205 49.9046242)",
365769925,,Długa,residential,False,False,56.931,"LINESTRING (22.5164953 49.9048443, 22.5172253 49.905047)",
186248519,,Rynek,residential,True,False,75.362,"LINESTRING (22.5164953 49.9048443, 22.5161338 49.9053848, 22.5161269 49.9053951, 22.5161039 49.9054717)",
139039928,,,residential,False,True,168.656,"LINESTRING (22.5174322 49.9035681, 22.5173146 49.9035899, 22.5171547 49.9036698, 22.5169561 49.9037039, 22.5168922 49.9037149, 22.5166277 49.9038315, 22.5165814 49.9038519, 22.5162986 49.9040664, 22.5159205 49.9046242)",
"[249317208, 186248533]",,Parkowa,residential,False,False,311.241,"LINESTRING (22.5174322 49.9035681, 22.5180872 49.9038768, 22.5184832 49.9039942, 22.5190866 49.9042756, 22.5193192 49.9044537, 22.5196875 49.904795, 22.5198063 49.9049051, 22.5199437 49.9049812, 22.5202264 49.9050637, 22.5204195 49.9051911, 22.5206145 49.905394)",5
249317205,,Parkowa,residential,False,False,134.17700000000002,"LINESTRING (22.5174322 49.9035681, 22.5174075 49.9034759, 22.5173525 49.9034, 22.5165126 49.902936, 22.5163829 49.9028825, 22.5160839 49.9027815)",
32521623,,Boczna,residential,True,False,126.44000000000001,"LINESTRING (22.5183497 49.905603, 22.5182524 49.9056343, 22.5181014 49.9056823, 22.5178229 49.905811, 22.5177145 49.9058657, 22.5176062 49.9058738, 22.5169035 49.9056782, 22.5167716 49.9056655)",
186248514,,Przemyska,residential,False,False,170.661,"LINESTRING (22.5183497 49.905603, 22.518772 49.9056857, 22.5191187 49.9057236, 22.5195047 49.9056857, 22.5202569 49.905475, 22.5203419 49.9054593, 22.5205138 49.9054181, 22.5206145 49.905394)",
365828828,,Długa,residential,False,True,102.07,"LINESTRING (22.5183497 49.905603, 22.5181162 49.9054825, 22.5177515 49.9052517, 22.5172253 49.905047)",
173277234,881,Jarosławska,secondary,False,False,17.293,"LINESTRING (22.5195903 49.9075782, 22.5194996 49.9075798, 22.519436 49.9075771, 22.5193502 49.9075678)",
183692347,,Ogrodowa,residential,False,False,112.88999999999999,"LINESTRING (22.5195903 49.9075782, 22.5195954 49.907544, 22.5197452 49.9071611, 22.5197774 49.9070982, 22.5200472 49.9066083)",
173280017,,Grunwaldzka,tertiary,False,True,9.919,"LINESTRING (22.5220094 49.9098946, 22.521922 49.9098254)",
314929016,,Długa,residential,False,False,131.975,"LINESTRING (22.5137304 49.9022906, 22.513635 49.9028769, 22.5136312 49.9030492, 22.5136219 49.9034742)",
183692021,,Sportowa,residential,False,True,137.735,"LINESTRING (22.5136219 49.9034742, 22.5132693 49.9032823, 22.5131981 49.9032516, 22.5130184 49.9031741, 22.5125563 49.9029747, 22.5120056 49.9028159)",
186248505,,Długa,residential,False,False,65.55799999999999,"LINESTRING (22.5136219 49.9034742, 22.5137339 49.9036486, 22.5139101 49.9037937, 22.5141553 49.903942)",
314929016,,Długa,residential,False,True,131.97500000000002,"LINESTRING (22.5136219 49.9034742, 22.5136312 49.9030492, 22.513635 49.9028769, 22.5137304 49.9022906)",
183692027,,Mieczysława Orłowicza,residential,False,False,183.231,"LINESTRING (22.5141553 49.903942, 22.5136775 49.9044107, 22.5132761 49.9048312, 22.5129873 49.9051758, 22.5129262 49.9052519, 22.5128443 49.9053555)",
186248505,,Długa,residential,False,False,147.717,"LINESTRING (22.5141553 49.903942, 22.5142806 49.9039933, 22.5145972 49.9040996, 22.5151536 49.9043575, 22.5157409 49.90456, 22.5159205 49.9046242)",
186248505,,Długa,residential,False,True,65.558,"LINESTRING (22.5141553 49.903942, 22.5139101 49.9037937, 22.5137339 49.9036486, 22.5136219 49.9034742)",
183692021,,Sportowa,residential,False,True,88.684,"LINESTRING (22.5120056 49.9028159, 22.5109209 49.9024312)",
183692021,,Sportowa,residential,False,False,137.735,"LINESTRING (22.5120056 49.9028159, 22.5125563 49.9029747, 22.5130184 49.9031741, 22.5131981 49.9032516, 22.5132693 49.9032823, 22.5136219 49.9034742)",
