osmid,name,highway,oneway,reversed,length,geometry,bridge,tunnel
65446791,Fryderyka Chopina,tertiary,False,True,16.427,"LINESTRING (15.5103587 51.0115158, 15.510577 51.0115702)",,
65446786,Stogryna,residential,False,False,143.41600000000003,"LINESTRING (15.5103587 51.0115158, 15.5104708 51.0113875, 15.5105991 51.0112138, 15.5108964 51.0108276, 15.5112312 51.0104404, 15.5113081 51.0103743)",,
65446791,Fryderyka Chopina,tertiary,False,False,82.471,"LINESTRING (15.5103587 51.0115158, 15.5102083 51.0114858, 15.5099 51.0114386, 15.5096616 51.0114138, 15.5094844 51.0114153, 15.5091995 51.0114146)",,
"[65446769, 376015774]",Partyzantów,residential,True,False,691.513,"LINESTRING (15.5086304 51.0106669, 15.508492 51.0106414, 15.5084077 51.0106411, 15.5082629 51.0106406, 15.5079589 51.010637, 15.507592 51.0106252, 15.5073222 51.0106232, 15.5071362 51.0106324, 15.5069584 51.0106594, 15.5067454 51.0107118, 15.5065545 51.0107566, 15.5063862 51.01081, 15.5062371 51.0108788, 15.506033 51.0109621, 15.5058134 51.0110439, 15.5055746 51.0111169, 15.5052181 51.0111931, 15.5047638 51.0112845, 15.5044541 51.0113382, 15.5042139 51.0114173, 15.5039817 51.0114994, 15.5038564 51.0115556, 15.5037507 51.0116223, 15.5037521 51.0116969, 15.5037664 51.0117786, 15.5038864 51.0120662, 15.5040095 51.0123693, 15.5040146 51.0124384, 15.5039709 51.0125165, 15.5038851 51.0126112, 15.5038196 51.0126966, 15.5038075 51.0127949, 15.5038236 51.012891, 15.5038666 51.0129811, 15.503924 51.0130554, 15.5040411 51.0131271, 15.5041731 51.0131559, 15.5043202 51.0131833, 15.504547 51.0132849, 15.5047316 51.0133894, 15.5052196 51.0136674, 15.5054661 51.0137934, 15.5055727 51.0138524, 15.5056718 51.0139128)",,
423828006,Tadeusza Kościuszki,tertiary,False,False,24.448,"LINESTRING (15.5086304 51.0106669, 15.5086158 51.0106901, 15.5086083 51.0107177, 15.5086039 51.0107773, 15.5085952 51.0108844)",,
423828006,Tadeusza Kościuszki,tertiary,False,True,117.455,"LINESTRING (15.5086304 51.0106669, 15.5086889 51.0106207, 15.5087932 51.0105503, 15.5088858 51.0104568, 15.5089256 51.0103703, 15.5089336 51.0102657, 15.5089096 51.0101446, 15.5088391 51.0100014, 15.5088294 51.0099834, 15.5087674 51.0098678, 15.5087022 51.0097549, 15.5086681 51.0096957)",,
173103320,Plac Kościelny,residential,False,False,77.24499999999999,"LINESTRING (15.509794 51.0126496, 15.5095631 51.012569, 15.5093118 51.0125381, 15.5090155 51.012527, 15.5088112 51.0124958, 15.5087427 51.0124737)",,
423828004,Plac Wolności,living_street,False,False,72.289,"LINESTRING (15.509794 51.0126496, 15.509525 51.012686, 15.5089044 51.0127964, 15.5088014 51.012826)",,
"[959034257, 174292847]","['Plac Wolności', 'Wacława Kowalskiego']",living_street,False,"[False, True]",117.02000000000001,"LINESTRING (15.509794 51.0126496, 15.5098971 51.0126427, 15.509993 51.0126384, 15.5100313 51.0127353, 15.5100721 51.0128676, 15.510079 51.0128962, 15.510078 51.0129061, 15.5100736 51.0129143, 15.5100679 51.0129219, 15.5100571 51.0129286, 15.5099562 51.0129592, 15.5098327 51.0129864, 15.5095714 51.0130453, 15.5093884 51.0130774, 15.5093468 51.0130832, 15.5093175 51.0130845, 15.5092943 51.0130832, 15.5092561 51.0130782, 15.5092007 51.0130709, 15.5091532 51.0130633, 15.5091098 51.0130544)",,
"[65446771, 1168256431]",Hieronima Wietora,"['living_street', 'tertiary']",False,False,143.93300000000002,"LINESTRING (15.509794 51.0126496, 15.5096254 51.0123325, 15.5095402 51.0121717, 15.5095332 51.0121584, 15.509519 51.0121357, 15.5093823 51.0119166, 15.5092929 51.0117501, 15.5092347 51.011585, 15.5092204 51.0115026, 15.5092154 51.0114725, 15.5091995 51.0114146)",,
