osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,access
140300709,292,Mikołaja Kopernika,secondary,False,False,117.474,"LINESTRING (15.8299364 51.7276462, 15.8297345 51.7277083, 15.8292355 51.727892, 15.8287361 51.7281016, 15.8284948 51.7282083)",,
140300736,,Słoneczna,residential,False,False,279.632,"LINESTRING (15.8299364 51.7276462, 15.8299817 51.7276755, 15.8303398 51.7279137, 15.8306515 51.7281221, 15.8309012 51.7282548, 15.830934 51.7282722, 15.831235 51.7283709, 15.831869 51.7285178, 15.8327194 51.7286802, 15.8332415 51.72879, 15.8333884 51.7288539)",,
140300697,292,Kożuchowska,secondary,False,False,32.303,"LINESTRING (15.820326 51.7318207, 15.8199883 51.7318792, 15.8198715 51.7318912)",50,
140300709,292,Mikołaja Kopernika,secondary,False,True,148.97799999999998,"LINESTRING (15.820326 51.7318207, 15.8205245 51.7317675, 15.8215886 51.7313948, 15.8217902 51.7313191, 15.8220382 51.7312275, 15.8222099 51.731164)",,
140300683,,Dworcowa,residential,False,False,90.772,"LINESTRING (15.8253719 51.7296254, 15.8252607 51.7295379, 15.8246132 51.7290283, 15.8245568 51.7289839)",,
140300683,,Dworcowa,residential,False,True,79.89500000000001,"LINESTRING (15.8253719 51.7296254, 15.8254199 51.7296653, 15.8254728 51.7297047, 15.8260891 51.7301901)",,
140300709,292,Mikołaja Kopernika,secondary,False,False,73.988,"LINESTRING (15.8253719 51.7296254, 15.8252685 51.7296791, 15.8245371 51.7300442)",,
140300709,292,Mikołaja Kopernika,secondary,False,True,103.66,"LINESTRING (15.8253719 51.7296254, 15.825458 51.7295851, 15.8256019 51.7295195, 15.8263306 51.7291871, 15.8265831 51.729072)",,
140300724,,Polna,residential,False,False,33.483,"LINESTRING (15.8264382 51.726809, 15.8269104 51.7267374)",,
140300724,,Polna,residential,False,True,25.128999999999998,"LINESTRING (15.8264382 51.726809, 15.8261661 51.7268692, 15.8260952 51.726886)",,
140300683,,Dworcowa,residential,False,False,4.346,"LINESTRING (15.8229846 51.7277393, 15.8229513 51.7277061)",,
140300683,,Dworcowa,residential,False,True,61.932,"LINESTRING (15.8229846 51.7277393, 15.8235567 51.728169)",,
104903069,,Adama Mickiewicza,residential,False,True,260.035,"LINESTRING (15.8229846 51.7277393, 15.822858 51.7278675, 15.8225647 51.728167, 15.8219009 51.7288595, 15.8218409 51.7289455, 15.8217621 51.7291956, 15.8216814 51.7294898, 15.8216028 51.7297482, 15.8215623 51.7297984, 15.821495 51.7298504)",,
140300723,,Polna,residential,False,False,198.962,"LINESTRING (15.8229846 51.7277393, 15.8238507 51.7272602, 15.8240089 51.7271912, 15.8241204 51.7271528, 15.8244253 51.7270914, 15.8247209 51.7270408, 15.8250057 51.726996, 15.8252573 51.7269606, 15.8254797 51.7269314)",,
140300722,,Polna,tertiary,False,False,42.699,"LINESTRING (15.8254797 51.7269314, 15.8257697 51.7269068, 15.8259016 51.7268978, 15.8260952 51.726886)",,
140300723,,Polna,residential,False,True,198.962,"LINESTRING (15.8254797 51.7269314, 15.8252573 51.7269606, 15.8250057 51.726996, 15.8247209 51.7270408, 15.8244253 51.7270914, 15.8241204 51.7271528, 15.8240089 51.7271912, 15.8238507 51.7272602, 15.8229846 51.7277393)",,
140300724,,Polna,residential,False,True,33.483,"LINESTRING (15.8269104 51.7267374, 15.8264382 51.726809)",,
140300687,,Henryka Sienkiewicza,residential,False,True,71.795,"LINESTRING (15.8269104 51.7267374, 15.8269306 51.7267654, 15.8270314 51.7268803, 15.8274547 51.7272874)",,
140300724,,Polna,residential,False,False,57.877,"LINESTRING (15.8269104 51.7267374, 15.8272407 51.7266831, 15.8274534 51.7266055, 15.8276681 51.7265241)",,
140300722,,Polna,tertiary,False,True,42.699,"LINESTRING (15.8260952 51.726886, 15.8259016 51.7268978, 15.8257697 51.7269068, 15.8254797 51.7269314)",,
140300724,,Polna,residential,False,False,25.128999999999998,"LINESTRING (15.8260952 51.726886, 15.8261661 51.7268692, 15.8264382 51.726809)",,
140300754,,Szeroka,tertiary,False,True,247.86399999999998,"LINESTRING (15.8260952 51.726886, 15.8261694 51.726947, 15.8262922 51.7271708, 15.8263329 51.7274567, 15.826366 51.7277346, 15.8265353 51.729028, 15.8265831 51.729072)",,
140300737,,Topolowa,residential,False,False,57.31,"LINESTRING (15.8203491 51.727044, 15.8205464 51.7275447)",,
"[140300683, 1102651491, 140300692]",,"['Kolejowa', 'Dworcowa']",residential,False,True,271.968,"LINESTRING (15.8203491 51.727044, 15.8215839 51.7267283, 15.8216822 51.7267068, 15.82217 51.7265834, 15.8222142 51.72668, 15.82223 51.7267087, 15.8224668 51.7271382, 15.8224884 51.7271774, 15.8226831 51.7274055, 15.8229513 51.7277061)",,
140300687,,Henryka Sienkiewicza,residential,False,False,71.795,"LINESTRING (15.8274547 51.7272874, 15.8270314 51.7268803, 15.8269306 51.7267654, 15.8269104 51.7267374)",,
140300688,,Henryka Sienkiewicza,residential,False,True,125.00599999999999,"LINESTRING (15.8274547 51.7272874, 15.8282809 51.7279994, 15.828379 51.7280952, 15.8284948 51.7282083)",,
235008596,,Botaniczna,residential,False,False,105.132,"LINESTRING (15.8274547 51.7272874, 15.8278533 51.7271346, 15.8279271 51.7270958, 15.8279237 51.7270588, 15.8277291 51.7266209, 15.8276681 51.7265241)",,
140300768,,8 Maja,residential,False,True,94.374,"LINESTRING (15.8246967 51.7277167, 15.8244351 51.727759, 15.8235567 51.728169)",,
140300737,,Topolowa,residential,False,True,61.953,"LINESTRING (15.8207621 51.7280856, 15.8205464 51.7275447)",,
140300741,,Dębowa,residential,False,False,156.597,"LINESTRING (15.8207621 51.7280856, 15.8211847 51.7280214, 15.8218244 51.727904, 15.822393 51.7278013, 15.8229513 51.7277061)",,
