osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,bridge,junction,maxspeed
173998406,Jerzego Grodzińskiego,residential,False,True,100.90799999999999,"LINESTRING (23.3506853 54.1032684, 23.3505701 54.1032832, 23.3495659 54.1034253, 23.3491802 54.1034799)",,,,,
173998831,1 Maja,secondary,False,True,140.59099999999998,"LINESTRING (23.3506853 54.1032684, 23.3507017 54.1033091, 23.3508483 54.1036739, 23.3510057 54.1040654, 23.3510249 54.1041131, 23.351141 54.104386, 23.3511837 54.1044985)",2,663,,,
173998406,Jerzego Grodzińskiego,residential,False,False,107.28,"LINESTRING (23.3453121 54.1038409, 23.3454061 54.1038333, 23.3469462 54.1037276)",,,,,
173998406,Jerzego Grodzińskiego,residential,False,True,133.618,"LINESTRING (23.3453121 54.1038409, 23.3451709 54.1038508, 23.3432802 54.103998)",,,,,
173998412,Wacława Zawadzkiego,tertiary,False,False,228.479,"LINESTRING (23.3453121 54.1038409, 23.3453098 54.1037245, 23.3452902 54.102876, 23.345271 54.1028155, 23.3452187 54.1027534, 23.3451437 54.1027078, 23.3439897 54.1022884, 23.3438385 54.1022431)",2,,,,
173998412,Wacława Zawadzkiego,tertiary,False,True,237.88399999999996,"LINESTRING (23.3453121 54.1038409, 23.3453146 54.1039463, 23.3453227 54.1046849, 23.3453314 54.1054951, 23.3453348 54.1057911, 23.3453357 54.1058672, 23.3453364 54.1059802)",2,,,,
173998406,Jerzego Grodzińskiego,residential,False,False,76.589,"LINESTRING (23.342113 54.1040702, 23.342298 54.1040696, 23.3432802 54.103998)",,,,,
964087686,Wojska Polskiego,residential,False,True,209.01900000000003,"LINESTRING (23.342113 54.1040702, 23.3423547 54.1033354, 23.3426102 54.1025424, 23.3426686 54.1023075, 23.3426887 54.1022213)",2,,,,
173998413,Strażacka,residential,False,True,214.298,"LINESTRING (23.3524676 54.1043346, 23.3525139 54.1044339, 23.3525458 54.1045045, 23.3525619 54.1046005, 23.3525623 54.1046799, 23.3523617 54.1060136, 23.3523263 54.1062492)",,,,,
"[174890442, 260603924, 260603925]",Powstańców Sejneńskich,secondary,False,False,74.35600000000001,"LINESTRING (23.3524676 54.1043346, 23.3529216 54.1042609, 23.3532799 54.1042001, 23.3534349 54.1041846, 23.3535739 54.104189)",,653,yes,,
174890442,Powstańców Sejneńskich,secondary,False,True,81.358,"LINESTRING (23.3524676 54.1043346, 23.3521218 54.104391, 23.3515053 54.1044916, 23.3514461 54.1045012, 23.3512638 54.1045273)",,653,,,
338446169,Józefa Piłsudskiego,secondary,False,True,36.57,"LINESTRING (23.3512095 54.1045767, 23.3512201 54.1046107, 23.3512436 54.1047163, 23.3512443 54.1048136, 23.3512313 54.1049038)",2,653,,,
1181341105,Józefa Piłsudskiego,secondary,True,False,6.652,"LINESTRING (23.3512095 54.1045767, 23.351184 54.1045764, 23.3511605 54.1045705, 23.3511423 54.1045601, 23.351132 54.1045464)",,653,,roundabout,
180680393,Juliusza Słowackiego,residential,False,True,127.20599999999999,"LINESTRING (23.3512313 54.1049038, 23.3512912 54.1049213, 23.3513128 54.1049322, 23.3513841 54.1049682, 23.3514293 54.1050211, 23.3514703 54.1050972, 23.351485 54.1051643, 23.3515009 54.1052372, 23.3514883 54.1053121, 23.3514624 54.1053784, 23.3514079 54.1054654, 23.3513156 54.1055703, 23.3512419 54.1056275, 23.3508544 54.1058628)",,,,,
338446169,Józefa Piłsudskiego,secondary,False,False,36.57000000000001,"LINESTRING (23.3512313 54.1049038, 23.3512443 54.1048136, 23.3512436 54.1047163, 23.3512201 54.1046107, 23.3512095 54.1045767)",2,653,,,
338446169,Józefa Piłsudskiego,secondary,False,True,93.822,"LINESTRING (23.3512313 54.1049038, 23.3511732 54.1050156, 23.3511024 54.1051173, 23.351027 54.1052004, 23.3509495 54.1052694, 23.3506609 54.1054803, 23.3504713 54.1056088)",2,653,,,
173998412,Wacława Zawadzkiego,tertiary,False,False,237.88400000000001,"LINESTRING (23.3453364 54.1059802, 23.3453357 54.1058672, 23.3453348 54.1057911, 23.3453314 54.1054951, 23.3453227 54.1046849, 23.3453146 54.1039463, 23.3453121 54.1038409)",2,,,,
173998412,Wacława Zawadzkiego,tertiary,False,True,203.558,"LINESTRING (23.3453364 54.1059802, 23.3453379 54.1060889, 23.3453384 54.106142, 23.345342 54.1065392, 23.3453438 54.1067383, 23.3453448 54.1068488, 23.3453454 54.1069082, 23.3453456 54.1069306, 23.3453463 54.1072953, 23.3454047 54.1076093, 23.3454315 54.1077151, 23.3454082 54.1078068)",2,,,,
261429680,Emilii Plater,tertiary,False,True,102.85799999999999,"LINESTRING (23.3453364 54.1059802, 23.3455754 54.1059862, 23.3467186 54.1059903, 23.3469139 54.1059885)",2,,,,
173998405,Parkowa,tertiary,False,True,68.16999999999999,"LINESTRING (23.3469139 54.1059885, 23.3470956 54.1059773, 23.3472995 54.105949, 23.3474697 54.1059136, 23.3476045 54.1058712, 23.3477764 54.1057992, 23.3478613 54.1057595)",2,,,,40
179703117,Emilii Plater,residential,False,False,43.471000000000004,"LINESTRING (23.3469139 54.1059885, 23.3469452 54.1061322, 23.3469984 54.1063763)",,,,,
261429680,Emilii Plater,tertiary,False,False,102.85799999999999,"LINESTRING (23.3469139 54.1059885, 23.3467186 54.1059903, 23.3455754 54.1059862, 23.3453364 54.1059802)",2,,,,
"[964087675, 1177862391]",,residential,False,"[False, True]",251.75400000000002,"LINESTRING (23.3469139 54.1059885, 23.3469056 54.1059049, 23.3468964 54.1058125, 23.3468987 54.1057225, 23.3469381 54.1054004, 23.3469614 54.1052106, 23.3469827 54.1038805, 23.3469659 54.1038101, 23.3469462 54.1037276)",,,,,
180680393,Juliusza Słowackiego,residential,False,False,42.025,"LINESTRING (23.3507821 54.1062275, 23.3507551 54.1060325, 23.3507749 54.105949, 23.3508544 54.1058628)",,,,,
180680408,Ogrodowa,residential,False,False,104.77199999999999,"LINESTRING (23.3507821 54.1062275, 23.3511485 54.1063083, 23.3513127 54.1063421, 23.3514162 54.1063561, 23.3515098 54.1063515, 23.3516117 54.1063394, 23.3519367 54.1062802, 23.3520677 54.1062619, 23.3521914 54.1062446, 23.3522595 54.1062446, 23.3523263 54.1062492)",,,,,
180680408,Ogrodowa,residential,False,True,91.139,"LINESTRING (23.3507821 54.1062275, 23.3499565 54.1066651, 23.3498522 54.1067195, 23.3497344 54.1067695)",,,,,
180680408,Ogrodowa,residential,False,False,23.039,"LINESTRING (23.3494514 54.1068936, 23.3497344 54.1067695)",,,,,
173998413,Strażacka,residential,False,False,296.637,"LINESTRING (23.3494514 54.1068936, 23.3495236 54.1069341, 23.3496623 54.1069664, 23.3505012 54.1071638, 23.3513688 54.1073679, 23.3515219 54.1073902, 23.3516598 54.1073935, 23.3517579 54.1073807, 23.3518539 54.1073507, 23.3519202 54.1072966, 23.3519787 54.1072216, 23.3520907 54.1070276, 23.3522112 54.1067785, 23.3522608 54.1066432, 23.3522983 54.1065089, 23.3523131 54.1063719, 23.3523263 54.1062492)",,,,,
1242214995,Strażacka,residential,True,False,97.45100000000001,"LINESTRING (23.3494514 54.1068936, 23.3490815 54.1070419, 23.3485053 54.1072591, 23.3484561 54.1072776, 23.3483005 54.1073312, 23.3481799 54.1073448)",,,,,
173998398,,tertiary,False,False,12.203,"LINESTRING (23.348056 54.107264, 23.3481249 54.1072974, 23.3481799 54.1073448)",,,,,
338446169,Józefa Piłsudskiego,secondary,False,False,31.826,"LINESTRING (23.348056 54.107264, 23.3482422 54.1071348, 23.3483693 54.1070445)",2,653,,,
338446169,Józefa Piłsudskiego,secondary,False,True,87.775,"LINESTRING (23.348056 54.107264, 23.3477366 54.1074896, 23.3471985 54.1078726)",2,653,,,
173998398,,tertiary,False,True,12.203,"LINESTRING (23.3481799 54.1073448, 23.3481249 54.1072974, 23.348056 54.107264)",,,,,
177368985,,tertiary,False,False,120.17299999999999,"LINESTRING (23.3481799 54.1073448, 23.3481745 54.1074145, 23.3481191 54.1075746, 23.34803 54.1077826, 23.3480016 54.107851, 23.3479294 54.1080036, 23.3478723 54.1081341, 23.3478369 54.1082088, 23.3478026 54.1082866, 23.347766 54.1083963)",,,,,
"[338446169, 180680387]","['Plac Świętej Agaty', 'Józefa Piłsudskiego']",secondary,False,False,83.035,"LINESTRING (23.3463481 54.1084167, 23.3464176 54.1084076, 23.3464818 54.1083768, 23.3467315 54.1081992, 23.3469026 54.1080838, 23.3471985 54.1078726)",2,653,,,
180680394,Plac Świętej Agaty,tertiary,False,False,119.89500000000001,"LINESTRING (23.3463481 54.1084167, 23.3463379 54.1084611, 23.3463503 54.1084975, 23.3465062 54.1086207, 23.3466143 54.1086819, 23.3466629 54.1086976, 23.3467154 54.1086891, 23.3467656 54.108678, 23.3468351 54.108656, 23.3473845 54.108466, 23.3474798 54.1084341, 23.3475767 54.1084092, 23.3476865 54.1083961, 23.347766 54.1083963)",,,,,
180680395,Wacława Zawadzkiego,secondary,False,True,92.806,"LINESTRING (23.3463481 54.1084167, 23.3462902 54.1084076, 23.3462296 54.108386, 23.3461568 54.1083398, 23.3459921 54.1082138, 23.3456626 54.1079452, 23.3455477 54.1078641, 23.3454534 54.1078226, 23.3454082 54.1078068)",,653,,,
177368985,,tertiary,False,True,120.17299999999999,"LINESTRING (23.347766 54.1083963, 23.3478026 54.1082866, 23.3478369 54.1082088, 23.3478723 54.1081341, 23.3479294 54.1080036, 23.3480016 54.107851, 23.34803 54.1077826, 23.3481191 54.1075746, 23.3481745 54.1074145, 23.3481799 54.1073448)",,,,,
180680382,Wileńska,tertiary,False,False,26.278000000000002,"LINESTRING (23.347766 54.1083963, 23.3477831 54.1085003, 23.3478123 54.1085516, 23.3478648 54.108623)",,,,,
180680394,Plac Świętej Agaty,tertiary,False,True,119.89500000000001,"LINESTRING (23.347766 54.1083963, 23.3476865 54.1083961, 23.3475767 54.1084092, 23.3474798 54.1084341, 23.3473845 54.108466, 23.3468351 54.108656, 23.3467656 54.108678, 23.3467154 54.1086891, 23.3466629 54.1086976, 23.3466143 54.1086819, 23.3465062 54.1086207, 23.3463503 54.1084975, 23.3463379 54.1084611, 23.3463481 54.1084167)",,,,,
