osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,junction
40731293,2,Rynek,tertiary,False,True,76.494,"LINESTRING (20.634944 49.5641323, 20.6351044 49.5641348, 20.6358397 49.5641832, 20.6360001 49.564193)",,,
74309314,,Rynek,unclassified,True,False,105.349,"LINESTRING (20.634944 49.5641323, 20.6349941 49.564051, 20.6350143 49.5639747, 20.6350864 49.563649, 20.6351814 49.5631998)",,,
229442045,2,Stefana Batorego,tertiary,False,False,60.900000000000006,"LINESTRING (20.634944 49.5641323, 20.6348523 49.5641281, 20.6342688 49.5640853, 20.6341077 49.5641092)",,,
229442045,2,Stefana Batorego,tertiary,False,True,60.9,"LINESTRING (20.6341077 49.5641092, 20.6342688 49.5640853, 20.6348523 49.5641281, 20.634944 49.5641323)",,,
229442046,,Stefana Batorego,tertiary,False,False,55.504000000000005,"LINESTRING (20.6341077 49.5641092, 20.6340691 49.5641744, 20.6339747 49.5644457, 20.633899 49.5645887)",,,
352958707,2,Jana Pawła II,tertiary,False,True,6.443,"LINESTRING (20.6360001 49.564193, 20.6360883 49.5642022)",,,
40731293,2,Rynek,tertiary,False,False,76.494,"LINESTRING (20.6360001 49.564193, 20.6358397 49.5641832, 20.6351044 49.5641348, 20.634944 49.5641323)",,,
91172469,2,Rynek,tertiary,False,False,103.58699999999999,"LINESTRING (20.6360001 49.564193, 20.6360276 49.5640468, 20.636064 49.5637533, 20.636166 49.5633303, 20.6362296 49.5632844)",40,,
291290058,,Jana III Sobieskiego,tertiary,False,False,85.2,"LINESTRING (20.63638 49.56275, 20.636576 49.5619944)",40,,
291290058,,Jana III Sobieskiego,tertiary,False,True,60.405,"LINESTRING (20.63638 49.56275, 20.6362296 49.5632844)",40,,
101454107,,Kazimierza Wielkiego,residential,False,False,26.614,"LINESTRING (20.6370922 49.5597857, 20.63673 49.55974)",,,
291290058,,Jana III Sobieskiego,tertiary,False,True,162.8,"LINESTRING (20.6370922 49.5597857, 20.636913 49.5605479, 20.6367483 49.5612327)",40,,
101454145,,Powstańców Chochołowskich,tertiary,False,True,82.17099999999999,"LINESTRING (20.6298535 49.5662068, 20.6298623 49.5662789, 20.629866 49.5663239, 20.62979 49.56668, 20.6297747 49.5667725, 20.6298047 49.5668318, 20.6298228 49.5669378)",,,
"[318135969, 996342187]",,Stefana Batorego,tertiary,False,True,179.65300000000002,"LINESTRING (20.6298535 49.5662068, 20.63002 49.5661243, 20.6303034 49.5659765, 20.6304828 49.5658835, 20.6305739 49.5658375, 20.6306657 49.5657936, 20.6307606 49.565754, 20.6308648 49.565721, 20.6309677 49.5656974, 20.631073 49.5656777, 20.6311452 49.5656657, 20.6318414 49.5655634, 20.6319226 49.5655463, 20.6320444 49.565505)",,,
352958707,2,Jana Pawła II,tertiary,False,False,206.64100000000002,"LINESTRING (20.6392836 49.5653097, 20.6391582 49.565232, 20.6391098 49.5651885, 20.639065 49.5651416, 20.6389769 49.5650175, 20.6388705 49.5648519, 20.6388475 49.5648213, 20.6388192 49.5647959, 20.6387898 49.5647722, 20.6387542 49.5647525, 20.638683 49.5647126, 20.6385982 49.5646756, 20.6385049 49.5646455, 20.6379472 49.5645127, 20.6370404 49.5643341)",,,
