osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,access,junction,ref
175147426,2,Podgórna,residential,20,False,True,336.496,"LINESTRING (16.8574945 52.288188, 16.8574049 52.2882272, 16.8573359 52.2882582, 16.8572515 52.2882933, 16.856758 52.2884983, 16.8559303 52.2888408, 16.8556228 52.288966, 16.8552462 52.2891193, 16.8548256 52.2892942, 16.854766 52.2893195, 16.8545482 52.2894104, 16.8542808 52.2895219, 16.8538654 52.2896924, 16.8536809 52.2897684, 16.8536214 52.2897926, 16.8534901 52.2898483, 16.8533989 52.2898854)",yes,,
219742425,2,Poznańska,tertiary,40,False,False,183.43200000000002,"LINESTRING (16.8574945 52.288188, 16.857386 52.288068, 16.8572609 52.2879297, 16.857004 52.2876457, 16.8568696 52.2874971, 16.8567924 52.2874132, 16.8567758 52.2873951, 16.8566523 52.2872578, 16.8565564 52.2871511, 16.8565038 52.2870926, 16.8564255 52.2870055, 16.8563695 52.2869433, 16.8562813 52.2868449, 16.8561903 52.2867441)",yes,,
219742425,2,Poznańska,tertiary,40,False,True,124.64500000000001,"LINESTRING (16.8574945 52.288188, 16.8577579 52.288483, 16.8580896 52.2888546, 16.858105 52.2888713, 16.8583358 52.2891301, 16.8583729 52.2891718)",yes,,
219742425,2,Poznańska,tertiary,40,False,False,18.494,"LINESTRING (16.8585081 52.2893161, 16.8583729 52.2891718)",yes,,
175146676,2,Wiosenna,residential,,False,False,402.9870000000001,"LINESTRING (16.8585081 52.2893161, 16.8585684 52.2892932, 16.8586223 52.2892712, 16.8593751 52.2889537, 16.8599844 52.2886998, 16.8604209 52.2885163, 16.8622106 52.2877591, 16.8628699 52.2874818, 16.8630022 52.2874272, 16.8631376 52.2873735, 16.8632921 52.2873174, 16.8634051 52.287277)",yes,,
219742425,2,Poznańska,tertiary,40,False,True,113.17999999999999,"LINESTRING (16.8585081 52.2893161, 16.8586316 52.2894529, 16.8588455 52.28969, 16.8588573 52.2897031, 16.8589881 52.2898488, 16.8590858 52.2899576, 16.8591976 52.2900825, 16.8593099 52.290208)",yes,,
175146676,2,Wiosenna,residential,,False,True,402.9869999999999,"LINESTRING (16.8634051 52.287277, 16.8632921 52.2873174, 16.8631376 52.2873735, 16.8630022 52.2874272, 16.8628699 52.2874818, 16.8622106 52.2877591, 16.8604209 52.2885163, 16.8599844 52.2886998, 16.8593751 52.2889537, 16.8586223 52.2892712, 16.8585684 52.2892932, 16.8585081 52.2893161)",yes,,
389973843,,Podleśna,residential,50,False,False,156.309,"LINESTRING (16.8634051 52.287277, 16.8634296 52.2873589, 16.8635686 52.2878245, 16.8638414 52.2886571)",,,
"[389973843, 175146223]",2,"['Słoneczna', 'Podleśna']",residential,"['20', '50']",False,"[False, True]",606.5319999999999,"LINESTRING (16.8634051 52.287277, 16.8633894 52.2872216, 16.8630828 52.2861886, 16.8630092 52.2859127, 16.8606908 52.2868705, 16.8588806 52.2876111, 16.8576237 52.2881342, 16.8575722 52.2881558, 16.8574945 52.288188)",yes,,
17100750,2,Wysoka,secondary,40,False,True,7.635,"LINESTRING (16.8533989 52.2898854, 16.8534582 52.2899437)",,,430
175147426,2,Podgórna,residential,20,False,False,336.496,"LINESTRING (16.8533989 52.2898854, 16.8534901 52.2898483, 16.8536214 52.2897926, 16.8536809 52.2897684, 16.8538654 52.2896924, 16.8542808 52.2895219, 16.8545482 52.2894104, 16.854766 52.2893195, 16.8548256 52.2892942, 16.8552462 52.2891193, 16.8556228 52.288966, 16.8559303 52.2888408, 16.856758 52.2884983, 16.8572515 52.2882933, 16.8573359 52.2882582, 16.8574049 52.2882272, 16.8574945 52.288188)",yes,,
219742425,2,Poznańska,tertiary,40,False,True,18.494,"LINESTRING (16.8583729 52.2891718, 16.8585081 52.2893161)",yes,,
175147573,,Działkowa,residential,,False,True,225.808,"LINESTRING (16.8583729 52.2891718, 16.8583198 52.2891958, 16.8582787 52.2892147, 16.8578541 52.2893912, 16.8572369 52.2896591, 16.8568144 52.2898328, 16.8556333 52.2903186)",,,
219742425,2,Poznańska,tertiary,40,False,False,124.64500000000001,"LINESTRING (16.8583729 52.2891718, 16.8583358 52.2891301, 16.858105 52.2888713, 16.8580896 52.2888546, 16.8577579 52.288483, 16.8574945 52.288188)",yes,,
175147573,,Działkowa,residential,,False,False,225.808,"LINESTRING (16.8556333 52.2903186, 16.8568144 52.2898328, 16.8572369 52.2896591, 16.8578541 52.2893912, 16.8582787 52.2892147, 16.8583198 52.2891958, 16.8583729 52.2891718)",,,
175148272,,Działkowa,residential,,False,False,129.78199999999998,"LINESTRING (16.8556333 52.2903186, 16.8560701 52.2907391, 16.8565801 52.2912242, 16.8566075 52.291249, 16.8566628 52.2913013)",,,
175148272,,Działkowa,residential,,False,True,26.907,"LINESTRING (16.8556333 52.2903186, 16.8555877 52.2902725, 16.8554226 52.2901138)",,,
219742425,2,Poznańska,tertiary,40,False,True,29.042,"LINESTRING (16.8593099 52.290208, 16.8595173 52.2904363)",yes,,
175147596,2,Zielona,residential,,False,True,217.257,"LINESTRING (16.8593099 52.290208, 16.859262 52.2902251, 16.8592226 52.2902389, 16.8591862 52.2902529, 16.859132 52.2902747, 16.8566628 52.2913013)",,,
219742425,2,Poznańska,tertiary,40,False,False,113.17999999999999,"LINESTRING (16.8593099 52.290208, 16.8591976 52.2900825, 16.8590858 52.2899576, 16.8589881 52.2898488, 16.8588573 52.2897031, 16.8588455 52.28969, 16.8586316 52.2894529, 16.8585081 52.2893161)",yes,,
17100750,2,Wysoka,secondary,40,False,False,246.73000000000002,"LINESTRING (16.855343 52.2918396, 16.853522 52.2900067, 16.8534582 52.2899437)",,,430
175147596,2,Zielona,residential,,False,False,89.02,"LINESTRING (16.855343 52.2918396, 16.8553945 52.2918212, 16.8554418 52.2918031, 16.8554847 52.291785, 16.8556136 52.2917321, 16.8564334 52.2913969)",,,
175147628,,Miodowa,living_street,,False,False,169.094,"LINESTRING (16.862141 52.2902116, 16.8616894 52.2903886, 16.8615891 52.2904303, 16.8614656 52.2904836, 16.86128 52.2905644, 16.8609415 52.2907113, 16.860671 52.2908222, 16.8601798 52.291022, 16.8601391 52.291038, 16.8600805 52.2910621)",,,
175147628,,Miodowa,living_street,,False,True,169.094,"LINESTRING (16.8600805 52.2910621, 16.8601391 52.291038, 16.8601798 52.291022, 16.860671 52.2908222, 16.8609415 52.2907113, 16.86128 52.2905644, 16.8614656 52.2904836, 16.8615891 52.2904303, 16.8616894 52.2903886, 16.862141 52.2902116)",,,
219742425,2,Poznańska,tertiary,40,False,False,79.432,"LINESTRING (16.8600805 52.2910621, 16.8597856 52.2907344, 16.8595173 52.2904363)",yes,,
219742425,2,Poznańska,tertiary,40,False,True,77.41,"LINESTRING (16.8600805 52.2910621, 16.8601731 52.2911659, 16.8602056 52.291202, 16.8602666 52.2912698, 16.8603343 52.2913452, 16.8604347 52.2914569, 16.8606284 52.2916723)",yes,,
705837431,2,Robocza,residential,20,True,False,123.01800000000001,"LINESTRING (16.8600805 52.2910621, 16.8599879 52.2911031, 16.859898 52.2911395, 16.8586922 52.2916425, 16.8586565 52.2916557, 16.8586191 52.2916669, 16.8586108 52.2916692, 16.8585793 52.291678)",,,
175147684,2,Robocza,residential,,False,False,101.981,"LINESTRING (16.8573369 52.2921915, 16.8573867 52.292171, 16.8574301 52.292153, 16.8580219 52.2919081, 16.8585793 52.291678)",,,
175148249,2,Wierzbowa,residential,,False,False,80.56200000000001,"LINESTRING (16.8573369 52.2921915, 16.857415 52.2922585, 16.857747 52.2925676, 16.8579646 52.2927692, 16.8579924 52.2927949)",,,
175148249,2,Wierzbowa,residential,,False,True,107.623,"LINESTRING (16.8573369 52.2921915, 16.8570101 52.2919044, 16.8569129 52.2918188, 16.8565061 52.2914601, 16.8564334 52.2913969)",,,
219742425,2,Poznańska,tertiary,40,False,True,21.009,"LINESTRING (16.8606284 52.2916723, 16.8607786 52.2918374)",yes,,
175147759,2,Jodłowa,living_street,,False,True,218.472,"LINESTRING (16.8606284 52.2916723, 16.8605741 52.2916921, 16.8605158 52.291715, 16.8602403 52.2918339, 16.8598808 52.2919865, 16.8587612 52.2924678, 16.8580429 52.2927751, 16.8579924 52.2927949)",,,
219742425,2,Poznańska,tertiary,40,False,False,77.41,"LINESTRING (16.8606284 52.2916723, 16.8604347 52.2914569, 16.8603343 52.2913452, 16.8602666 52.2912698, 16.8602056 52.291202, 16.8601731 52.2911659, 16.8600805 52.2910621)",yes,,
219742425,2,Poznańska,tertiary,40,False,False,72.083,"LINESTRING (16.8612906 52.292405, 16.8610694 52.2921597, 16.8610343 52.2921209, 16.860982 52.2920629, 16.8609745 52.2920546, 16.8609419 52.2920185, 16.8609166 52.2919904, 16.8607786 52.2918374)",yes,,
219742425,2,Poznańska,tertiary,40,False,True,48.974000000000004,"LINESTRING (16.8612906 52.292405, 16.861526 52.2926675, 16.8615385 52.2926814, 16.86164 52.2927901)",yes,,
175147596,2,Zielona,residential,,False,False,18.880000000000003,"LINESTRING (16.8564334 52.2913969, 16.8565339 52.2913548, 16.8566628 52.2913013)",,,
175147596,2,Zielona,residential,,False,True,89.02,"LINESTRING (16.8564334 52.2913969, 16.8556136 52.2917321, 16.8554847 52.291785, 16.8554418 52.2918031, 16.8553945 52.2918212, 16.855343 52.2918396)",,,
175148249,2,Wierzbowa,residential,,False,False,107.623,"LINESTRING (16.8564334 52.2913969, 16.8565061 52.2914601, 16.8569129 52.2918188, 16.8570101 52.2919044, 16.8573369 52.2921915)",,,
175147596,2,Zielona,residential,,False,False,217.257,"LINESTRING (16.8566628 52.2913013, 16.859132 52.2902747, 16.8591862 52.2902529, 16.8592226 52.2902389, 16.859262 52.2902251, 16.8593099 52.290208)",,,
175147596,2,Zielona,residential,,False,True,18.880000000000003,"LINESTRING (16.8566628 52.2913013, 16.8565339 52.2913548, 16.8564334 52.2913969)",,,
175148272,,Działkowa,residential,,False,True,129.782,"LINESTRING (16.8566628 52.2913013, 16.8566075 52.291249, 16.8565801 52.2912242, 16.8560701 52.2907391, 16.8556333 52.2903186)",,,
175148272,,Działkowa,residential,,False,False,26.907,"LINESTRING (16.8554226 52.2901138, 16.8555877 52.2902725, 16.8556333 52.2903186)",,,
175332191,,Jasna,living_street,,False,False,132.619,"LINESTRING (16.863189 52.2921196, 16.8632251 52.2921047, 16.8644259 52.2916017, 16.8647521 52.291473, 16.864805 52.2914523)",,,
175332191,,Jasna,living_street,,False,True,129.094,"LINESTRING (16.863189 52.2921196, 16.8617948 52.2927294, 16.8617557 52.2927465, 16.8617152 52.2927639, 16.8616788 52.2927775, 16.86164 52.2927901)",,,
186050884,,Akacjowa,living_street,,False,True,140.68800000000002,"LINESTRING (16.8531518 52.2859663, 16.8547086 52.2853424, 16.8547808 52.2853127, 16.8548813 52.2852724)",,,
219742425,2,Poznańska,tertiary,40,False,False,29.042,"LINESTRING (16.8595173 52.2904363, 16.8593099 52.290208)",yes,,
175147214,2,Cienista,residential,20,False,False,354.497,"LINESTRING (16.8595173 52.2904363, 16.8595937 52.290409, 16.8596654 52.2903804, 16.8597291 52.290355, 16.8601692 52.2901779, 16.8608812 52.2898803, 16.8618398 52.2894823, 16.8626042 52.2891725, 16.8633634 52.2888453, 16.8637445 52.2886938, 16.8638414 52.2886571)",yes,,
219742425,2,Poznańska,tertiary,40,False,True,79.432,"LINESTRING (16.8595173 52.2904363, 16.8597856 52.2907344, 16.8600805 52.2910621)",yes,,
175332191,,Jasna,living_street,,False,False,129.094,"LINESTRING (16.86164 52.2927901, 16.8616788 52.2927775, 16.8617152 52.2927639, 16.8617557 52.2927465, 16.8617948 52.2927294, 16.863189 52.2921196)",,,
219742425,2,Poznańska,tertiary,40,False,False,48.974,"LINESTRING (16.86164 52.2927901, 16.8615385 52.2926814, 16.861526 52.2926675, 16.8612906 52.292405)",yes,,
175147759,2,Jodłowa,living_street,,False,False,218.47199999999998,"LINESTRING (16.8579924 52.2927949, 16.8580429 52.2927751, 16.8587612 52.2924678, 16.8598808 52.2919865, 16.8602403 52.2918339, 16.8605158 52.291715, 16.8605741 52.2916921, 16.8606284 52.2916723)",,,
175148249,2,Wierzbowa,residential,,False,True,80.56200000000001,"LINESTRING (16.8579924 52.2927949, 16.8579646 52.2927692, 16.857747 52.2925676, 16.857415 52.2922585, 16.8573369 52.2921915)",,,
210008394,1,Rynek,living_street,20,True,False,97.84899999999998,"LINESTRING (16.8566069 52.2866047, 16.8567187 52.2865666, 16.8568432 52.2865235, 16.8569339 52.2864922, 16.8572318 52.2863892, 16.8572027 52.2863574, 16.8571355 52.2862841, 16.8571299 52.2862776, 16.857071 52.2862088, 16.8570594 52.2861953, 16.8570062 52.2861333, 16.8569748 52.2860904, 16.8569556 52.2860615, 16.8569532 52.2860572, 16.8569365 52.2860288, 16.8569201 52.2859927)",,,
210008395,1,Rynek,living_street,20,True,False,100.9,"LINESTRING (16.8566069 52.2866047, 16.8565452 52.2865352, 16.856478 52.28646, 16.8564417 52.2864205, 16.8563061 52.2862719, 16.8562554 52.2862178, 16.8563713 52.2861785, 16.8564967 52.2861361, 16.8567666 52.2860446, 16.8569201 52.2859927)",,,
210008394,1,Rynek,living_street,20,True,False,45.687999999999995,"LINESTRING (16.8569201 52.2859927, 16.856909 52.2859693, 16.8568951 52.2859475, 16.8568085 52.2858459, 16.8567817 52.2858145, 16.8567718 52.285803, 16.8567343 52.2857617, 16.8567072 52.2857327, 16.8566786 52.285703, 16.8566486 52.2856742, 16.8566337 52.2856616, 16.8565992 52.2856333)",,,
210008394,1,Rynek,living_street,20,True,False,32.301,"LINESTRING (16.8561903 52.2867441, 16.8563229 52.286698, 16.856558 52.2866202, 16.8566069 52.2866047)",,,
219742425,2,Poznańska,tertiary,40,False,False,70.316,"LINESTRING (16.8561903 52.2867441, 16.8561439 52.2866925, 16.8559927 52.2865243, 16.8559371 52.2864613, 16.8557762 52.2862792, 16.8556991 52.2861877)",yes,,
219742425,2,Poznańska,tertiary,40,False,True,183.432,"LINESTRING (16.8561903 52.2867441, 16.8562813 52.2868449, 16.8563695 52.2869433, 16.8564255 52.2870055, 16.8565038 52.2870926, 16.8565564 52.2871511, 16.8566523 52.2872578, 16.8567758 52.2873951, 16.8567924 52.2874132, 16.8568696 52.2874971, 16.857004 52.2876457, 16.8572609 52.2879297, 16.857386 52.288068, 16.8574945 52.288188)",yes,,
172419758,2,Kościelna,residential,,False,False,28.523,"LINESTRING (16.8565992 52.2856333, 16.8566905 52.285589, 16.8567733 52.2855481, 16.8568507 52.2855093, 16.856924 52.2854711)",,,
172419758,2,Kościelna,residential,,False,True,69.44200000000001,"LINESTRING (16.8565992 52.2856333, 16.8564831 52.2856883, 16.8563118 52.2857713, 16.8559693 52.2859319, 16.8557901 52.2860141)",,,
172419758,2,Kościelna,residential,,False,False,10.641,"LINESTRING (16.856924 52.2854711, 16.8569832 52.2854386, 16.8570413 52.2854078)",,,
172419758,2,Kościelna,residential,,False,True,28.523,"LINESTRING (16.856924 52.2854711, 16.8568507 52.2855093, 16.8567733 52.2855481, 16.8566905 52.285589, 16.8565992 52.2856333)",,,
259250365,2,Sportowa,residential,,False,False,164.62900000000002,"LINESTRING (16.856924 52.2854711, 16.8569674 52.285504, 16.8570012 52.2855299, 16.8570321 52.2855551, 16.8570744 52.2855946, 16.857112 52.2856298, 16.857118 52.2856354, 16.8571946 52.2857163, 16.8574624 52.2859963, 16.8577553 52.286298, 16.857852 52.2863975, 16.8578755 52.2864206, 16.8578913 52.2864409, 16.8579014 52.2864578, 16.857907 52.2864765, 16.8579068 52.2864953, 16.8579008 52.2865119, 16.8578918 52.2865303, 16.8578843 52.2865444, 16.8578232 52.2866593, 16.8578022 52.2866952, 16.8577889 52.2867131, 16.8577722 52.286728, 16.8577541 52.2867387, 16.8577208 52.2867523)",,,
259250365,2,Sportowa,residential,,False,True,164.629,"LINESTRING (16.8577208 52.2867523, 16.8577541 52.2867387, 16.8577722 52.286728, 16.8577889 52.2867131, 16.8578022 52.2866952, 16.8578232 52.2866593, 16.8578843 52.2865444, 16.8578918 52.2865303, 16.8579008 52.2865119, 16.8579068 52.2864953, 16.857907 52.2864765, 16.8579014 52.2864578, 16.8578913 52.2864409, 16.8578755 52.2864206, 16.857852 52.2863975, 16.8577553 52.286298, 16.8574624 52.2859963, 16.8571946 52.2857163, 16.857118 52.2856354, 16.857112 52.2856298, 16.8570744 52.2855946, 16.8570321 52.2855551, 16.8570012 52.2855299, 16.8569674 52.285504, 16.856924 52.2854711)",,,
"[705805953, 269789511]",2,Kwiatowa,living_street,,False,False,201.18599999999995,"LINESTRING (16.8632391 52.2908343, 16.861852 52.2914077, 16.8612131 52.2916762, 16.8611447 52.2917051, 16.8610737 52.2917341, 16.860985 52.2917676, 16.8609404 52.2917843, 16.8608977 52.2917993, 16.8608499 52.2918157, 16.8607786 52.2918374)",,,
219742425,2,Poznańska,tertiary,40,False,False,21.009,"LINESTRING (16.8607786 52.2918374, 16.8606284 52.2916723)",yes,,
219742425,2,Poznańska,tertiary,40,False,True,72.083,"LINESTRING (16.8607786 52.2918374, 16.8609166 52.2919904, 16.8609419 52.2920185, 16.8609745 52.2920546, 16.860982 52.2920629, 16.8610343 52.2921209, 16.8610694 52.2921597, 16.8612906 52.292405)",yes,,
"[705805953, 269789511]",2,Kwiatowa,living_street,,False,True,201.18599999999998,"LINESTRING (16.8607786 52.2918374, 16.8608499 52.2918157, 16.8608977 52.2917993, 16.8609404 52.2917843, 16.860985 52.2917676, 16.8610737 52.2917341, 16.8611447 52.2917051, 16.8612131 52.2916762, 16.861852 52.2914077, 16.8632391 52.2908343)",,,
175147684,2,Robocza,residential,,False,True,101.981,"LINESTRING (16.8585793 52.291678, 16.8580219 52.2919081, 16.8574301 52.292153, 16.8573867 52.292171, 16.8573369 52.2921915)",,,
17100750,2,Wysoka,secondary,40,False,False,7.635,"LINESTRING (16.8534582 52.2899437, 16.8533989 52.2898854)",,,430
17100750,2,Wysoka,secondary,40,False,True,246.73000000000002,"LINESTRING (16.8534582 52.2899437, 16.853522 52.2900067, 16.855343 52.2918396)",,,430
175147214,2,Cienista,residential,20,False,True,354.497,"LINESTRING (16.8638414 52.2886571, 16.8637445 52.2886938, 16.8633634 52.2888453, 16.8626042 52.2891725, 16.8618398 52.2894823, 16.8608812 52.2898803, 16.8601692 52.2901779, 16.8597291 52.290355, 16.8596654 52.2903804, 16.8595937 52.290409, 16.8595173 52.2904363)",yes,,
175150955,,Podleśna,residential,50,False,False,317.90099999999995,"LINESTRING (16.8638414 52.2886571, 16.8638876 52.2887946, 16.863984 52.289123, 16.8644374 52.2905538, 16.8645387 52.2908865, 16.8645414 52.2908956, 16.8645679 52.2909565, 16.8645913 52.2910005, 16.8646059 52.2910251, 16.8646242 52.2910571, 16.8647234 52.291274, 16.8647474 52.2913303, 16.8647731 52.2913916, 16.864805 52.2914523)",destination,,
389973843,,Podleśna,residential,50,False,True,156.309,"LINESTRING (16.8638414 52.2886571, 16.8635686 52.2878245, 16.8634296 52.2873589, 16.8634051 52.287277)",,,
