osmid,oneway,name,highway,reversed,length,geometry,bridge,width,lanes,maxspeed,junction
38154981,True,Sądowa,residential,False,253.11400000000003,"LINESTRING (15.5356157 51.56372, 15.535787 51.5637217, 15.5360912 51.5637574, 15.536391 51.5638366, 15.5364979 51.5638648, 15.5372846 51.5642114, 15.5383896 51.5647252, 15.5387268 51.5648529)",,,,,
"[391176977, 373633922, 391176978]",False,Muzealna,tertiary,False,30.049,"LINESTRING (15.5356157 51.56372, 15.5355886 51.5636834, 15.5354789 51.5635352, 15.535434 51.5634745)",yes,,,,
373633922,False,Muzealna,tertiary,True,103.47,"LINESTRING (15.5356157 51.56372, 15.5357495 51.5638891, 15.535902 51.5640309, 15.536085 51.5642009, 15.5364132 51.5645059)",,,,,
38154972,True,Plac Komuny Paryskiej,residential,False,32.113,"LINESTRING (15.5413166 51.5657098, 15.5414142 51.5657916, 15.5415335 51.5658917, 15.5415933 51.5659418)",,,,,
171874375,False,Tadeusza Kościuszki,tertiary,False,204.47199999999998,"LINESTRING (15.5413166 51.5657098, 15.5414191 51.5656414, 15.5417015 51.5654437, 15.541881 51.565318, 15.5422583 51.5651175, 15.542293 51.5651012, 15.5426415 51.5649376, 15.5427229 51.564901, 15.5428204 51.5648579, 15.5429801 51.5647859, 15.5431346 51.5647191, 15.5433743 51.5646423, 15.5435049 51.5646121, 15.5436182 51.5645859)",,,2,,
617570914,True,Tadeusza Kościuszki,tertiary,False,26.512999999999998,"LINESTRING (15.5413166 51.5657098, 15.5412238 51.5658013, 15.5411821 51.5658552, 15.5411606 51.565895, 15.5411514 51.5659229)",,,2,,
"[1155647603, 253841308, 164214509]",False,"['Targowa', 'Plac Ewangelicki']",residential,False,95.392,"LINESTRING (15.5388414 51.5652388, 15.53897 51.565274, 15.5390584 51.5653126, 15.5390971 51.5653199, 15.5393497 51.5653674, 15.5395377 51.5654196, 15.5396077 51.5654684, 15.5397344 51.5656985, 15.539757 51.5657228, 15.5397832 51.5657696)",,,,,
253841308,False,Plac Ewangelicki,residential,True,50.482,"LINESTRING (15.5388414 51.5652388, 15.5385008 51.5651505, 15.5381673 51.5650641)",,,,,
1155647604,False,Sądowa,residential,True,44.521,"LINESTRING (15.5388414 51.5652388, 15.5388389 51.5651519, 15.5388352 51.5650219, 15.5387971 51.5649307, 15.5387268 51.5648529)",,,,,
172074921,False,Henryka Sienkiewicza,residential,False,158.178,"LINESTRING (15.5415933 51.5659418, 15.5417039 51.5659069, 15.54192 51.5658591, 15.5421503 51.5658705, 15.5424449 51.5659326, 15.542973 51.5660897, 15.5436774 51.5663351)",,,,,
617570908,True,Henryka Sienkiewicza,residential,False,30.937,"LINESTRING (15.5415933 51.5659418, 15.5413013 51.5660478, 15.5411959 51.5660661)",,,,,
171874375,False,Tadeusza Kościuszki,tertiary,True,204.472,"LINESTRING (15.5436182 51.5645859, 15.5435049 51.5646121, 15.5433743 51.5646423, 15.5431346 51.5647191, 15.5429801 51.5647859, 15.5428204 51.5648579, 15.5427229 51.564901, 15.5426415 51.5649376, 15.542293 51.5651012, 15.5422583 51.5651175, 15.541881 51.565318, 15.5417015 51.5654437, 15.5414191 51.5656414, 15.5413166 51.5657098)",,,2,,
253841308,False,Plac Ewangelicki,residential,False,50.482,"LINESTRING (15.5381673 51.5650641, 15.5385008 51.5651505, 15.5388414 51.5652388)",,,,,
"[654437776, 253841289]",False,Jana Karola Chodkiewicza,residential,False,230.465,"LINESTRING (15.5332626 51.5654265, 15.5334135 51.5655403, 15.5334378 51.5657139, 15.5334653 51.56581, 15.533472 51.5658312, 15.5335788 51.5661693, 15.5337025 51.5664392, 15.5337239 51.5664859, 15.5338001 51.566652, 15.5338595 51.5667814, 15.5339433 51.5669643, 15.5340601 51.5671954, 15.5340917 51.5672708, 15.5341059 51.5673877, 15.5340984 51.5674103)",,,,,
"[1157061936, 1061375772]",False,"['Juliusza Słowackiego', 'Niepodległości']",tertiary,"[False, True]",51.297000000000004,"LINESTRING (15.5332626 51.5654265, 15.5333215 51.5653532, 15.5333858 51.5652521, 15.5334398 51.5651566, 15.5334508 51.565129, 15.5334806 51.5650541, 15.5333836 51.5650331)",,,,40,
"[253841291, 1061375772]",False,"['Koszarowa', 'Juliusza Słowackiego']","['residential', 'tertiary']",True,265.228,"LINESTRING (15.5332626 51.5654265, 15.5331712 51.5654998, 15.5326846 51.5657783, 15.5321912 51.5659731, 15.5318775 51.5660982, 15.5317264 51.5661616, 15.5315337 51.5662425, 15.5312047 51.5661775, 15.5306373 51.5660655, 15.5299568 51.5659312)",,,,,
253841312,False,Poprzeczna,residential,True,33.191,"LINESTRING (15.5386851 51.5664286, 15.5386422 51.5661313)",,,,,
253841286,False,1 Armii,residential,False,42.387,"LINESTRING (15.5386851 51.5664286, 15.5388095 51.5664176, 15.5389555 51.5664046, 15.5392886 51.5663619)",,,,,
"[171874378, 253841286]",False,"['Jana Kasprowicza', '1 Armii']",residential,True,64.924,"LINESTRING (15.5386851 51.5664286, 15.5385048 51.5664302, 15.538274 51.5664235, 15.538076 51.5664164, 15.5379529 51.566411, 15.5377643 51.5663592)",,,,,
38155049,False,Katedralna,tertiary,True,114.088,"LINESTRING (15.5364132 51.5645059, 15.5363485 51.5645304, 15.5361213 51.5646166, 15.5360758 51.564634, 15.5359703 51.5646743, 15.5357399 51.5647837, 15.5356578 51.5648313, 15.5355856 51.5648952, 15.5355299 51.5649682, 15.5354912 51.5650374, 15.5354633 51.56511, 15.5354551 51.5652157, 15.535452 51.5652563)",,,,,
253841290,False,Muzealna,residential,True,49.605,"LINESTRING (15.5364132 51.5645059, 15.536596 51.5647133, 15.5366319 51.564754, 15.5367215 51.5649074)",,,,,
373633922,False,Muzealna,tertiary,False,103.47,"LINESTRING (15.5364132 51.5645059, 15.536085 51.5642009, 15.535902 51.5640309, 15.5357495 51.5638891, 15.5356157 51.56372)",,,,,
38155006,False,Mikołaja Kopernika,tertiary,True,315.117,"LINESTRING (15.5352199 51.5680254, 15.5356519 51.5681681, 15.5359342 51.5682197, 15.5363186 51.5682539, 15.5369725 51.5683258, 15.5373368 51.5683659, 15.5391724 51.5685677, 15.5396477 51.56864)",,,,40,
"[38155064, 177869002, 177869003]",False,Romualda Traugutta,residential,False,157.50000000000003,"LINESTRING (15.5352199 51.5680254, 15.5359264 51.5674283, 15.5359525 51.5674062, 15.5361629 51.5672777, 15.5363071 51.5671706, 15.5364429 51.567046, 15.5365855 51.5668959)",yes,,,,
1154698131,False,Mikołaja Kopernika,tertiary,False,89.907,"LINESTRING (15.5352199 51.5680254, 15.5350177 51.5679507, 15.5346338 51.5678086, 15.5343759 51.5677132, 15.5343375 51.5676981, 15.5341025 51.5676115)",,,,40,
253841297,False,Marii Konopnickiej,residential,True,31.832,"LINESTRING (15.5303967 51.563497, 15.5304402 51.5635008, 15.5306453 51.5635188, 15.5308527 51.563537)",,,,,
255130231,False,Plac Młodych,residential,True,109.194,"LINESTRING (15.5303967 51.563497, 15.5303572 51.5638262, 15.530365 51.5639681, 15.5304317 51.5640984, 15.5305568 51.5643666, 15.5305989 51.5644568)",,,,,
1154698131,False,Mikołaja Kopernika,tertiary,False,11.546,"LINESTRING (15.5341025 51.5676115, 15.5339529 51.5675653)",,,,40,
253841289,False,Jana Karola Chodkiewicza,residential,True,22.395000000000003,"LINESTRING (15.5341025 51.5676115, 15.5340931 51.567486, 15.5340984 51.5674103)",,,,,
1154698131,False,Mikołaja Kopernika,tertiary,True,89.907,"LINESTRING (15.5341025 51.5676115, 15.5343375 51.5676981, 15.5343759 51.5677132, 15.5346338 51.5678086, 15.5350177 51.5679507, 15.5352199 51.5680254)",,,,40,
1154698129,False,Mikołaja Kopernika,tertiary,False,43.263999999999996,"LINESTRING (15.5315787 51.5674826, 15.5310419 51.5674897, 15.5309529 51.5674911)",,,,,
1154698129,False,Mikołaja Kopernika,tertiary,True,165.555,"LINESTRING (15.5315787 51.5674826, 15.5317356 51.5674811, 15.5319969 51.5674786, 15.5321381 51.5674772, 15.5326154 51.5674726, 15.5326488 51.5674729, 15.5327859 51.5674743, 15.5332015 51.5674784, 15.5334364 51.5674808, 15.533682 51.5675092, 15.533749 51.5675169, 15.5338001 51.5675228, 15.5339529 51.5675653)",,,,,
1155647604,False,Sądowa,residential,False,44.521,"LINESTRING (15.5387268 51.5648529, 15.5387971 51.5649307, 15.5388352 51.5650219, 15.5388389 51.5651519, 15.5388414 51.5652388)",,,,,
38155006,False,Mikołaja Kopernika,tertiary,False,315.117,"LINESTRING (15.5396477 51.56864, 15.5391724 51.5685677, 15.5373368 51.5683659, 15.5369725 51.5683258, 15.5363186 51.5682539, 15.5359342 51.5682197, 15.5356519 51.5681681, 15.5352199 51.5680254)",,,,40,
255130219,False,Bolesława Prusa,residential,True,187.93699999999998,"LINESTRING (15.5396477 51.56864, 15.5397373 51.5685737, 15.5409392 51.5683632, 15.5410275 51.5683477, 15.5416361 51.5682827, 15.5417941 51.5682709, 15.5422535 51.5682366)",,,,,
1154698130,False,Mikołaja Kopernika,tertiary,True,200.767,"LINESTRING (15.5396477 51.56864, 15.5399036 51.5686835, 15.5409789 51.568884, 15.541241 51.5689325, 15.5417037 51.5690182, 15.542115 51.5690944, 15.5422798 51.5691236, 15.5424322 51.569154)",,,,,
177871769,False,,residential,False,103.36999999999999,"LINESTRING (15.5422535 51.5682366, 15.5423661 51.5686693, 15.5424637 51.5690441, 15.5424322 51.569154)",,,,,
255130219,False,Bolesława Prusa,residential,False,187.937,"LINESTRING (15.5422535 51.5682366, 15.5417941 51.5682709, 15.5416361 51.5682827, 15.5410275 51.5683477, 15.5409392 51.5683632, 15.5397373 51.5685737, 15.5396477 51.56864)",,,,,
255130219,False,Bolesława Prusa,residential,True,190.05399999999997,"LINESTRING (15.5422535 51.5682366, 15.5423353 51.5682291, 15.543032 51.5681652, 15.5431699 51.5681221, 15.5432582 51.5680445, 15.543866 51.5672563, 15.5438913 51.5671021)",,,,,
177869005,False,Basztowa,tertiary,False,86.194,"LINESTRING (15.5357998 51.5663124, 15.5358771 51.5663887, 15.5359884 51.5664991, 15.5360394 51.5665497, 15.5361932 51.5666954, 15.5362699 51.5667551, 15.5362986 51.5667774, 15.5363633 51.5668176, 15.5364388 51.5668478, 15.5364738 51.5668593, 15.5365855 51.5668959)",,,,,
177869005,False,Basztowa,tertiary,True,76.53,"LINESTRING (15.5357998 51.5663124, 15.5355351 51.5659993, 15.5352846 51.5657032)",,,,,
151583696,False,Parkowa,residential,False,197.168,"LINESTRING (15.5354475 51.5609066, 15.5353113 51.5608778, 15.5347189 51.5607528, 15.5342039 51.5606611, 15.5339247 51.5606268, 15.5338765 51.5606219, 15.5336128 51.5605952, 15.53334 51.5606063, 15.5326778 51.5606811)",,,,,
"[373633921, 1157067970, 1157067971]",False,3 Maja,tertiary,False,168.90599999999998,"LINESTRING (15.5354475 51.5609066, 15.5354378 51.5610713, 15.5354012 51.5612105, 15.5352866 51.561523, 15.5352591 51.5616298, 15.53526 51.5617498, 15.5353188 51.5618538, 15.5353691 51.5619026, 15.5354588 51.5619898, 15.5355302 51.5620591, 15.5356295 51.5621556, 15.5356836 51.5622464, 15.535719 51.562343)",yes,,,,
151583696,False,Parkowa,residential,False,215.591,"LINESTRING (15.5326778 51.5606811, 15.5321977 51.5607778, 15.5317524 51.5608411, 15.531283 51.5608745, 15.5308159 51.5608882, 15.5297205 51.560881, 15.5295988 51.5608802)",,,,,
151583696,False,Parkowa,residential,True,197.16800000000003,"LINESTRING (15.5326778 51.5606811, 15.53334 51.5606063, 15.5336128 51.5605952, 15.5338765 51.5606219, 15.5339247 51.5606268, 15.5342039 51.5606611, 15.5347189 51.5607528, 15.5353113 51.5608778, 15.5354475 51.5609066)",,,,,
151583696,False,Parkowa,residential,True,215.591,"LINESTRING (15.5295988 51.5608802, 15.5297205 51.560881, 15.5308159 51.5608882, 15.531283 51.5608745, 15.5317524 51.5608411, 15.5321977 51.5607778, 15.5326778 51.5606811)",,,,,
253841314,False,Rynek,residential,True,58.665,"LINESTRING (15.536851 51.5657912, 15.5368367 51.5660586, 15.5368367 51.5662612, 15.5367992 51.5663137)",,,,,
164214510,False,,residential,True,46.549,"LINESTRING (15.5378218 51.5659421, 15.5377643 51.5663592)",,,,,
164214510,False,,residential,False,46.549,"LINESTRING (15.5377643 51.5663592, 15.5378218 51.5659421)",,,,,
"[171874378, 253841286]",False,"['Jana Kasprowicza', '1 Armii']",residential,False,64.924,"LINESTRING (15.5377643 51.5663592, 15.5379529 51.566411, 15.538076 51.5664164, 15.538274 51.5664235, 15.5385048 51.5664302, 15.5386851 51.5664286)",,,,,
171874378,False,Jana Kasprowicza,residential,True,67.598,"LINESTRING (15.5377643 51.5663592, 15.5375719 51.566339, 15.5372996 51.5663155, 15.5369487 51.5662912, 15.5368485 51.5663008, 15.5367992 51.5663137)",,,,,
253841286,False,1 Armii,residential,True,42.387,"LINESTRING (15.5392886 51.5663619, 15.5389555 51.5664046, 15.5388095 51.5664176, 15.5386851 51.5664286)",,,,,
177869001,False,Zygmunta Krasińskiego,residential,False,163.96599999999998,"LINESTRING (15.5338267 51.5635925, 15.5338057 51.5636554, 15.5336125 51.5639902, 15.5335263 51.5642442, 15.5334655 51.5644179, 15.5334066 51.5648607, 15.5333987 51.56492, 15.5333836 51.5650331)",,,,,
"[177869000, 177869001, 38155059]",False,Zygmunta Krasińskiego,residential,True,113.72899999999998,"LINESTRING (15.5338267 51.5635925, 15.5340506 51.5635239, 15.5343448 51.5634857, 15.5345704 51.5634681, 15.534786 51.5634633, 15.5351005 51.5634806, 15.5352514 51.5634893, 15.5353108 51.5634888, 15.535434 51.5634745)",yes,,,,
253841297,False,Marii Konopnickiej,residential,False,206.38199999999998,"LINESTRING (15.5338267 51.5635925, 15.5336278 51.5636185, 15.5334108 51.5636317, 15.5333081 51.5636341, 15.5329 51.5636308, 15.5325366 51.563621, 15.5323616 51.5636141, 15.5317642 51.5635864, 15.5313693 51.5635687, 15.5309901 51.5635503, 15.5308527 51.563537)",,,,,
177869001,False,Zygmunta Krasińskiego,residential,True,163.96599999999998,"LINESTRING (15.5333836 51.5650331, 15.5333987 51.56492, 15.5334066 51.5648607, 15.5334655 51.5644179, 15.5335263 51.5642442, 15.5336125 51.5639902, 15.5338057 51.5636554, 15.5338267 51.5635925)",,,,,
"[1157061936, 1061375772]",False,"['Juliusza Słowackiego', 'Niepodległości']",tertiary,"[False, True]",51.297,"LINESTRING (15.5333836 51.5650331, 15.5334806 51.5650541, 15.5334508 51.565129, 15.5334398 51.5651566, 15.5333858 51.5652521, 15.5333215 51.5653532, 15.5332626 51.5654265)",,,,40,
1157061936,False,Niepodległości,tertiary,True,202.87300000000002,"LINESTRING (15.5333836 51.5650331, 15.5332281 51.565, 15.5332022 51.5649945, 15.5328927 51.5649287, 15.5312944 51.5646, 15.5306684 51.5644712, 15.5305989 51.5644568)",,,,40,
"[171874376, 177868998, 177868999]",False,Jana Kochanowskiego,residential,True,251.816,"LINESTRING (15.5410131 51.5662793, 15.5410596 51.5663808, 15.5411069 51.5664754, 15.5411718 51.5665759, 15.5412489 51.5666737, 15.5413617 51.566784, 15.5415188 51.5668822, 15.5416679 51.5669335, 15.5418004 51.5669467, 15.5421805 51.5669475, 15.5422901 51.5669272, 15.5423439 51.566915, 15.5426836 51.5668382, 15.5428424 51.5668182, 15.5429641 51.566828, 15.5437031 51.5670637, 15.5437279 51.5670716, 15.5438913 51.5671021)",yes,,,,
617570915,True,Jana Kochanowskiego,residential,False,19.363,"LINESTRING (15.5410131 51.5662793, 15.5409827 51.5662115, 15.5409729 51.566153, 15.5409654 51.5661083)",,,,,
177871769,False,,residential,True,103.37,"LINESTRING (15.5424322 51.569154, 15.5424637 51.5690441, 15.5423661 51.5686693, 15.5422535 51.5682366)",,,,,
1154698130,False,Mikołaja Kopernika,tertiary,False,200.767,"LINESTRING (15.5424322 51.569154, 15.5422798 51.5691236, 15.542115 51.5690944, 15.5417037 51.5690182, 15.541241 51.5689325, 15.5409789 51.568884, 15.5399036 51.5686835, 15.5396477 51.56864)",,,,,
"[177868992, 177868993, 1157067970, 172074919, 172074920, 1157068630]",False,3 Maja,tertiary,False,127.48399999999998,"LINESTRING (15.535719 51.562343, 15.5357124 51.5624291, 15.5356125 51.5627666, 15.5355667 51.5629216, 15.5355181 51.5630857, 15.5355081 51.563132, 15.5354732 51.5632485, 15.5354488 51.5633534, 15.535434 51.5634745)",yes,,,,
"[373633921, 1157067970, 1157067971]",False,3 Maja,tertiary,True,168.906,"LINESTRING (15.535719 51.562343, 15.5356836 51.5622464, 15.5356295 51.5621556, 15.5355302 51.5620591, 15.5354588 51.5619898, 15.5353691 51.5619026, 15.5353188 51.5618538, 15.53526 51.5617498, 15.5352591 51.5616298, 15.5352866 51.561523, 15.5354012 51.5612105, 15.5354378 51.5610713, 15.5354475 51.5609066)",yes,,,,
253841305,False,Osiedle Słoneczne,residential,False,47.444,"LINESTRING (15.5309247 51.5631896, 15.5309601 51.5630469, 15.5309683 51.5630138, 15.5310292 51.5627679)",,,,,
253841305,False,Osiedle Słoneczne,residential,True,38.948,"LINESTRING (15.5309247 51.5631896, 15.5308581 51.5635109, 15.5308527 51.563537)",,,,,
253841297,False,Marii Konopnickiej,residential,False,31.832,"LINESTRING (15.5308527 51.563537, 15.5306453 51.5635188, 15.5304402 51.5635008, 15.5303967 51.563497)",,,,,
253841297,False,Marii Konopnickiej,residential,True,206.382,"LINESTRING (15.5308527 51.563537, 15.5309901 51.5635503, 15.5313693 51.5635687, 15.5317642 51.5635864, 15.5323616 51.5636141, 15.5325366 51.563621, 15.5329 51.5636308, 15.5333081 51.5636341, 15.5334108 51.5636317, 15.5336278 51.5636185, 15.5338267 51.5635925)",,,,,
253841305,False,Osiedle Słoneczne,residential,False,38.948,"LINESTRING (15.5308527 51.563537, 15.5308581 51.5635109, 15.5309247 51.5631896)",,,,,
"[164214508, 38155007]",False,"['Plac Kościelny', 'Piastowska']",residential,"[False, True]",65.59,"LINESTRING (15.53579 51.564855, 15.5363007 51.5649196, 15.5363579 51.5649268, 15.5365656 51.5649291, 15.536613 51.5649296, 15.5367215 51.5649074)",,,,,
38155007,False,Plac Kościelny,residential,True,10.352,"LINESTRING (15.5368637 51.5648782, 15.5367215 51.5649074)",,,,,
253841312,False,Poprzeczna,residential,False,33.191,"LINESTRING (15.5386422 51.5661313, 15.5386851 51.5664286)",,,,,
253841294,False,Lubelska,residential,False,38.725,"LINESTRING (15.5379634 51.5666277, 15.5379783 51.5669328, 15.5379804 51.5669758)",,,,,
253841278,False,Bronka Kozaka,tertiary,False,81.234,"LINESTRING (15.5379804 51.5669758, 15.5381891 51.5669717, 15.5382181 51.5669711, 15.5384487 51.5669563, 15.5385311 51.5669496, 15.5387056 51.5669354, 15.5389644 51.5669072, 15.5390719 51.5668881, 15.5391411 51.5668758)",,,,,
253841278,False,Bronka Kozaka,tertiary,True,96.943,"LINESTRING (15.5379804 51.5669758, 15.5378769 51.566975, 15.5376994 51.5669735, 15.5376451 51.566973, 15.5374561 51.5669644, 15.536948 51.5669297, 15.5367715 51.5669132, 15.5365855 51.5668959)",,,,,
253841294,False,Lubelska,residential,True,38.725,"LINESTRING (15.5379804 51.5669758, 15.5379783 51.5669328, 15.5379634 51.5666277)",,,,,
253841305,False,Osiedle Słoneczne,residential,True,47.444,"LINESTRING (15.5310292 51.5627679, 15.5309683 51.5630138, 15.5309601 51.5630469, 15.5309247 51.5631896)",,,,,
"[38155040, 177868994, 177868995, 177868996, 177868997]",False,Młynarska,residential,True,695.6569999999998,"LINESTRING (15.540862 51.5658032, 15.540727 51.5655781, 15.5406793 51.5654572, 15.5406413 51.5653586, 15.5406135 51.5652864, 15.5405999 51.565251, 15.5405612 51.5651459, 15.5405587 51.5650752, 15.5405573 51.5650358, 15.5405586 51.5649405, 15.5405706 51.5648451, 15.5405767 51.5648268, 15.5406194 51.5646984, 15.5408425 51.5642625, 15.5408777 51.5641937, 15.5409281 51.56399, 15.540908 51.5638228, 15.5407977 51.5635728, 15.5407395 51.5633836, 15.5406682 51.5631515, 15.540622 51.563072, 15.5405846 51.5630449, 15.5405317 51.5630066, 15.5402826 51.5628619, 15.5401661 51.5628135, 15.5400411 51.5627871, 15.5398764 51.5627955, 15.5386119 51.5630077, 15.538097 51.5630703, 15.5377977 51.5631087, 15.5366622 51.5631619, 15.5365758 51.5631767, 15.5364941 51.5631907, 15.5361421 51.5633478, 15.5357093 51.5634364, 15.535434 51.5634745)",yes,10,,,
617570909,True,Młynarska,residential,False,15.362,"LINESTRING (15.540862 51.5658032, 15.540923 51.5658366, 15.540985 51.5658724, 15.5410156 51.5659018)",,,,,
"[1155647603, 253841308, 164214509]",False,"['Targowa', 'Plac Ewangelicki']",residential,True,95.392,"LINESTRING (15.5397832 51.5657696, 15.539757 51.5657228, 15.5397344 51.5656985, 15.5396077 51.5654684, 15.5395377 51.5654196, 15.5393497 51.5653674, 15.5390971 51.5653199, 15.5390584 51.5653126, 15.53897 51.565274, 15.5388414 51.5652388)",,,,,
38155007,False,Plac Kościelny,residential,False,10.352,"LINESTRING (15.5367215 51.5649074, 15.5368637 51.5648782)",,,,,
"[164214508, 38155007]",False,"['Plac Kościelny', 'Piastowska']",residential,"[False, True]",65.59,"LINESTRING (15.5367215 51.5649074, 15.536613 51.5649296, 15.5365656 51.5649291, 15.5363579 51.5649268, 15.5363007 51.5649196, 15.53579 51.564855)",,,,,
253841290,False,Muzealna,residential,False,49.605000000000004,"LINESTRING (15.5367215 51.5649074, 15.5366319 51.564754, 15.536596 51.5647133, 15.5364132 51.5645059)",,,,,
617570912,True,Młynarska,residential,False,17.096,"LINESTRING (15.540892 51.5659544, 15.5408598 51.5658767, 15.540862 51.5658032)",,,,,
617570917,True,Głogowska,tertiary,False,10.655,"LINESTRING (15.540892 51.5659544, 15.5409242 51.5659295, 15.5409666 51.5659115, 15.5410156 51.5659018)",,,,,roundabout
617570917,True,Głogowska,tertiary,False,11.022,"LINESTRING (15.5411959 51.5660661, 15.5411622 51.5660917, 15.5411178 51.5661098, 15.5410667 51.5661189)",,,,,roundabout
617570913,True,Tadeusza Kościuszki,tertiary,False,29.966,"LINESTRING (15.5410156 51.5659018, 15.5410664 51.5658551, 15.5411813 51.565781, 15.5413166 51.5657098)",,,2,,
617570917,True,Głogowska,tertiary,False,9.919,"LINESTRING (15.5410156 51.5659018, 15.5410634 51.565901, 15.5411098 51.5659082, 15.5411514 51.5659229)",,,,,roundabout
617570917,True,Głogowska,tertiary,False,19.933,"LINESTRING (15.5409654 51.5661083, 15.5409217 51.5660892, 15.540886 51.5660589, 15.5408687 51.5660228, 15.5408721 51.5659853, 15.540892 51.5659544)",,,,,roundabout
617570917,True,Głogowska,tertiary,False,17.676000000000002,"LINESTRING (15.5411514 51.5659229, 15.5411871 51.5659457, 15.5412108 51.5659739, 15.5412205 51.5660051, 15.5412154 51.5660367, 15.5411959 51.5660661)",,,,,roundabout
