osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,access,bridge,junction
164374297,True,,Gabriela Narutowicza,tertiary,50,False,111.19699999999999,"LINESTRING (19.48288 51.7729644, 19.4829612 51.7729833, 19.4830631 51.7730071, 19.4830893 51.7730131, 19.4831234 51.7730162, 19.4837634 51.7730731, 19.483893 51.7730848, 19.4839373 51.7730887, 19.4841222 51.7731039, 19.4843287 51.7731236, 19.4843982 51.7731424, 19.4844573 51.7731583)",,,,
172901094,True,3,Doktora Stefana Kopcińskiego,primary,50,False,13.368,"LINESTRING (19.48288 51.7729644, 19.4828713 51.7729893, 19.4828651 51.773007, 19.4828562 51.7730324, 19.4828389 51.7730819)",14,,,
281999015,False,4,Gabriela Narutowicza,tertiary,50,False,162.54600000000002,"LINESTRING (19.4787566 51.7726572, 19.4790329 51.7726806, 19.4793623 51.7727098, 19.479833 51.7727517, 19.4800809 51.7727731, 19.4802281 51.7727869, 19.4803856 51.7728007, 19.4808446 51.7728408, 19.4809738 51.7728521, 19.4810955 51.7728628)",,,,
"[553318890, 384437267]",False,,Wierzbowa,tertiary,40,"[False, True]",346.34800000000007,"LINESTRING (19.4787566 51.7726572, 19.4787559 51.7726426, 19.4787539 51.7725986, 19.4787607 51.7725425, 19.4788067 51.7723092, 19.4788148 51.7722677, 19.4788312 51.7721941, 19.4789058 51.7718604, 19.4789771 51.7715335, 19.4790095 51.771396, 19.4790839 51.7710631, 19.4791139 51.7709286, 19.4791546 51.7707466, 19.4791772 51.7706454, 19.4791958 51.7705619, 19.4792895 51.7701426, 19.4793101 51.7700578, 19.4793684 51.7698178, 19.4793952 51.7697207, 19.479409 51.7696714, 19.4794196 51.7696175, 19.4794348 51.769572)",,,,
425500790,False,4,Gabriela Narutowicza,tertiary,50,True,28.091,"LINESTRING (19.4787566 51.7726572, 19.4785724 51.7726394, 19.4783528 51.77262)",,,,
487646256,False,2,Wierzbowa,tertiary,,True,223.91600000000003,"LINESTRING (19.4787566 51.7726572, 19.4787569 51.7726693, 19.478758 51.7727129, 19.4787441 51.7727893, 19.4787292 51.7728559, 19.4786842 51.7730568, 19.4786621 51.7731614, 19.4786013 51.7734245, 19.4785728 51.7735486, 19.4785011 51.7738512, 19.4784489 51.7740704, 19.4783882 51.7743477, 19.478386 51.7743582, 19.4783484 51.7745413, 19.4783451 51.774559, 19.4783324 51.7746066, 19.4783215 51.7746521)",,,,
27802733,False,2,Wierzbowa,tertiary,50,True,192.61199999999997,"LINESTRING (19.4783215 51.7746521, 19.4783079 51.7747029, 19.4783043 51.7747221, 19.4782478 51.7749603, 19.4781897 51.7752301, 19.4781337 51.7754966, 19.4781141 51.7755812, 19.4780847 51.7757329, 19.4780657 51.7758225, 19.4780366 51.7759537, 19.47802 51.7760191, 19.4780104 51.7760507, 19.4779767 51.7761297, 19.4779405 51.7761967, 19.4779082 51.7762452, 19.4778595 51.7763027, 19.4778103 51.7763431)",,,,
487646256,False,2,Wierzbowa,tertiary,,False,223.91599999999997,"LINESTRING (19.4783215 51.7746521, 19.4783324 51.7746066, 19.4783451 51.774559, 19.4783484 51.7745413, 19.478386 51.7743582, 19.4783882 51.7743477, 19.4784489 51.7740704, 19.4785011 51.7738512, 19.4785728 51.7735486, 19.4786013 51.7734245, 19.4786621 51.7731614, 19.4786842 51.7730568, 19.4787292 51.7728559, 19.4787441 51.7727893, 19.478758 51.7727129, 19.4787569 51.7726693, 19.4787566 51.7726572)",,,,
"[671164091, 536432511]",True,"['1', '2']",Stefana Jaracza,tertiary,50,False,180.43100000000004,"LINESTRING (19.4783215 51.7746521, 19.4782045 51.7746425, 19.4778587 51.774614, 19.4775614 51.7745894, 19.4766043 51.7745113, 19.4765411 51.7745062, 19.4762172 51.7744625, 19.4761823 51.7744599, 19.4761284 51.7744551, 19.4758371 51.7744334, 19.4757258 51.7744258)",,,,
"[27171152, 671164091]",True,1,Stefana Jaracza,tertiary,50,False,268.04100000000005,"LINESTRING (19.4821829 51.7749691, 19.4821058 51.7749682, 19.4819971 51.7749611, 19.481983 51.7749604, 19.4819659 51.7749589, 19.4819321 51.7749561, 19.4818974 51.7749531, 19.4817212 51.7749383, 19.4816916 51.7749355, 19.481595 51.7749276, 19.4814209 51.774913, 19.4810329 51.7748803, 19.4809068 51.7748697, 19.4807472 51.7748562, 19.4806603 51.7748489, 19.4804974 51.7748352, 19.4801918 51.7748094, 19.4800894 51.7748008, 19.4797675 51.7747736, 19.4793987 51.7747426, 19.4788134 51.7746932, 19.4785252 51.7746689, 19.478448 51.7746626, 19.4783215 51.7746521)",,,,
"[524041161, 1054250425, 171978988]",True,3,Doktora Stefana Kopcińskiego,primary,50,False,215.73899999999998,"LINESTRING (19.4821829 51.7749691, 19.4822245 51.7747705, 19.4822921 51.7744342, 19.4823183 51.7743321, 19.4823937 51.7740601, 19.4824408 51.773908, 19.4824708 51.7737866, 19.4824894 51.7736989, 19.4825448 51.7734292, 19.4825819 51.7732667, 19.4825869 51.7732392, 19.4825925 51.7732137, 19.4825981 51.7731879, 19.482605 51.7731562, 19.4826166 51.7730483)",14,,,
27801595,False,,Stefana Banacha,residential,,True,44.3,"LINESTRING (19.4820719 51.7765188, 19.4821463 51.7765221, 19.4821966 51.7765228, 19.482226 51.7765214, 19.4822558 51.7765185, 19.4822781 51.7765162, 19.4823005 51.776514, 19.4824389 51.7765004, 19.4827094 51.7764737)",,destination,,
462022973,True,,Rewolucji 1905 r.,tertiary,,False,11.978,"LINESTRING (19.4776879 51.7764197, 19.4778103 51.7763431)",,,,
"[536432513, 165082278]",True,2,Uniwersytecka,secondary,50,False,216.33499999999995,"LINESTRING (19.4776879 51.7764197, 19.4774092 51.7762226, 19.4773855 51.7762058, 19.4773348 51.7761684, 19.4771741 51.7760431, 19.4770251 51.7759223, 19.4768828 51.7757999, 19.476514 51.7754687, 19.4762013 51.775163, 19.4758726 51.7748351)",,,,
"[362039619, 290731239]",True,2,Rewolucji 1905 r.,tertiary,50,False,55.245,"LINESTRING (19.4765398 51.7765831, 19.4765574 51.7765843, 19.4768299 51.7766083, 19.4770097 51.7766236, 19.4770393 51.7766259, 19.4771089 51.7766313, 19.4771809 51.7766329, 19.47723 51.7766302, 19.4772695 51.776626, 19.4773329 51.7766123)",,,,
27802804,True,,Plac Pokoju,residential,,False,41.565000000000005,"LINESTRING (19.4778413 51.7767897, 19.4775807 51.7767205, 19.4774549 51.7766888, 19.4774223 51.7766814, 19.4773853 51.7766679, 19.4773754 51.7766638, 19.4773558 51.7766503, 19.4773431 51.7766343, 19.4773329 51.7766123)",,,,
27802804,True,,Plac Pokoju,residential,,False,39.545,"LINESTRING (19.4783703 51.7769285, 19.4782296 51.7768888, 19.4780165 51.7768371, 19.4779873 51.77683, 19.4778413 51.7767897)",,,,
404866112,True,2,Uniwersytecka,secondary,50,False,73.519,"LINESTRING (19.4783703 51.7769285, 19.4780415 51.7766828, 19.4776879 51.7764197)",,,,
290731239,True,2,Rewolucji 1905 r.,tertiary,50,False,32.486000000000004,"LINESTRING (19.4773329 51.7766123, 19.4775524 51.7764908, 19.4775763 51.7764783, 19.4776879 51.7764197)",,,,
151476346,True,2,,tertiary_link,,False,28.308000000000003,"LINESTRING (19.4824801 51.7747972, 19.4823619 51.7748858, 19.4823298 51.7749084, 19.4822588 51.774941, 19.4822243 51.7749563, 19.4821829 51.7749691)",,,,
173487571,True,3,Doktora Stefana Kopcińskiego,primary,50,False,193.516,"LINESTRING (19.4824801 51.7747972, 19.4824381 51.7749485, 19.482419 51.7750187, 19.4824141 51.7750362, 19.4824111 51.7750456, 19.4824081 51.7750549, 19.4823994 51.7750822, 19.482394 51.7750989, 19.4823556 51.775235, 19.4823151 51.7753964, 19.4822441 51.775723, 19.4820925 51.7764205, 19.4820719 51.7765188)",14,,,
27801595,False,,Stefana Banacha,residential,,False,31.066,"LINESTRING (19.4836238 51.7763834, 19.4831779 51.7764274)",,destination,,
140368064,False,,Mieczysława Siewierskiego,residential,,True,92.36099999999999,"LINESTRING (19.4836238 51.7763834, 19.4836298 51.7763555, 19.4836359 51.7763274, 19.483732 51.7758506, 19.4837989 51.7755599)",,,,
27801595,False,,Stefana Banacha,residential,,True,31.066,"LINESTRING (19.4831779 51.7764274, 19.4836238 51.7763834)",,destination,,
27801595,False,,Stefana Banacha,residential,,False,32.641999999999996,"LINESTRING (19.4831779 51.7764274, 19.4829941 51.7764455, 19.4827094 51.7764737)",,destination,,
140368073,False,,Józefa Pilarskiego,residential,,True,68.874,"LINESTRING (19.4831779 51.7764274, 19.4831733 51.7764006, 19.4831743 51.7763721, 19.4831911 51.7762924, 19.4831976 51.7762617, 19.4832922 51.7758129)",,,,
140368073,False,,Józefa Pilarskiego,residential,,False,68.874,"LINESTRING (19.4832922 51.7758129, 19.4831976 51.7762617, 19.4831911 51.7762924, 19.4831743 51.7763721, 19.4831733 51.7764006, 19.4831779 51.7764274)",,,,
140368057,False,,Stefanii Sempołowskiej,residential,,True,78.281,"LINESTRING (19.4828635 51.7757762, 19.4827352 51.7763568, 19.4827222 51.7764158, 19.4827156 51.7764458, 19.4827094 51.7764737)",,,,
27801595,False,,Stefana Banacha,residential,,False,44.300000000000004,"LINESTRING (19.4827094 51.7764737, 19.4824389 51.7765004, 19.4823005 51.776514, 19.4822781 51.7765162, 19.4822558 51.7765185, 19.482226 51.7765214, 19.4821966 51.7765228, 19.4821463 51.7765221, 19.4820719 51.7765188)",,destination,,
27801595,False,,Stefana Banacha,residential,,True,32.641999999999996,"LINESTRING (19.4827094 51.7764737, 19.4829941 51.7764455, 19.4831779 51.7764274)",,destination,,
140368057,False,,Stefanii Sempołowskiej,residential,,False,78.281,"LINESTRING (19.4827094 51.7764737, 19.4827156 51.7764458, 19.4827222 51.7764158, 19.4827352 51.7763568, 19.4828635 51.7757762)",,,,
163795155,True,1,Gabriela Narutowicza,tertiary,50,False,122.52799999999998,"LINESTRING (19.4748356 51.7723094, 19.4749384 51.7723053, 19.4753379 51.7722987, 19.475514 51.7723059, 19.4757896 51.7723298, 19.4761804 51.7723647, 19.4762543 51.7723706, 19.4763203 51.7723756, 19.4763831 51.7723824, 19.4764598 51.7723918, 19.4766022 51.7724104)",,,,
654273919,False,4,Gabriela Narutowicza,tertiary,50,True,34.151,"LINESTRING (19.4748356 51.7723094, 19.4745613 51.7722867, 19.4743438 51.772268)",,,,
202261679,True,,Gabriela Narutowicza,tertiary,50,False,112.265,"LINESTRING (19.4844573 51.7731583, 19.4843282 51.7731624, 19.4840417 51.7731714, 19.4839336 51.7731741, 19.4838533 51.7731761, 19.4831705 51.7731251, 19.4830626 51.7731144, 19.4830056 51.7731083, 19.4828389 51.7730819)",,,,
373734649,True,2,Stefana Jaracza,tertiary,50,False,19.227,"LINESTRING (19.4757258 51.7744258, 19.4754475 51.7744101)",,,,
"[1085072736, 373734646]",True,2,Uniwersytecka,secondary,50,False,257.279,"LINESTRING (19.4757258 51.7744258, 19.4759218 51.7746236, 19.4763995 51.7751275, 19.4766491 51.7753682, 19.4769195 51.7756114, 19.4771098 51.7757772, 19.4773244 51.7759641, 19.4775339 51.7761272, 19.4775577 51.7761458, 19.4778103 51.7763431)",,,,
"[541872488, 165082277]",True,"['2', '3']",Uniwersytecka,secondary,50,False,312.27799999999996,"LINESTRING (19.4754475 51.7744101, 19.475327 51.7742966, 19.4753001 51.7742698, 19.4752194 51.7741952, 19.4748158 51.7738266, 19.4745916 51.7736244, 19.4745358 51.7735744, 19.4743674 51.7734234, 19.4740358 51.7731489, 19.4738594 51.7730105, 19.4736704 51.772864, 19.4734947 51.7727255, 19.4732872 51.7725618, 19.4730891 51.7723951, 19.473003 51.7723227, 19.4729588 51.7722859, 19.4729221 51.7722554, 19.4728576 51.7721945, 19.4728134 51.7721446, 19.4728012 51.7721309)",,,,
263497438,True,,Składowa,living_street,20,False,98.957,"LINESTRING (19.4717625 51.7720419, 19.4717647 51.7720272, 19.4717765 51.7719504, 19.4717967 51.771898, 19.4718998 51.771644, 19.4719084 51.7716215, 19.4720228 51.7715395, 19.4720685 51.7714396, 19.4720916 51.771389, 19.4721269 51.7713119, 19.472129 51.7712692, 19.4721233 51.7712535, 19.4721193 51.7712425, 19.4721044 51.7712206, 19.4720866 51.7712034)",,,,
281999022,False,5,Gabriela Narutowicza,tertiary,50,False,44.978,"LINESTRING (19.4717625 51.7720419, 19.4719007 51.7720527, 19.4722283 51.7720797, 19.4722755 51.7720836, 19.4723174 51.7720871, 19.4723719 51.7720915, 19.472393 51.7720932, 19.4724106 51.7720947)",,,,
"[955236868, 553308213]",False,5,Gabriela Narutowicza,tertiary,50,True,37.606,"LINESTRING (19.4717625 51.7720419, 19.4716544 51.7720343, 19.4715547 51.7720274, 19.4713281 51.7720116, 19.4712197 51.7720025)",,,,
203339714,True,,Harcmistrza Aleksandra Kamińskiego,residential,30,False,197.901,"LINESTRING (19.4758726 51.7748351, 19.4758283 51.7748314, 19.4757721 51.7748305, 19.4757176 51.7748324, 19.4756705 51.7748417, 19.475636 51.7748561, 19.4755988 51.7748794, 19.4755819 51.7749544, 19.4755705 51.7750005, 19.4755209 51.7752454, 19.4755192 51.775254, 19.4755091 51.7753079, 19.4754785 51.7754563, 19.4754166 51.7757639, 19.4753954 51.7758668, 19.4753809 51.7759375, 19.4753416 51.7761298, 19.4752845 51.776385, 19.4752798 51.7764125, 19.4752707 51.7764608)",,,,
536432513,True,2,Uniwersytecka,secondary,50,False,55.577000000000005,"LINESTRING (19.4758726 51.7748351, 19.4757383 51.7746987, 19.4757027 51.7746626, 19.4754475 51.7744101)",,,,
482651490,True,1,Gabriela Narutowicza,tertiary,50,False,122.69200000000001,"LINESTRING (19.4765694 51.7725372, 19.4763112 51.7725177, 19.4762237 51.7725112, 19.4761608 51.7725055, 19.4754083 51.7724377, 19.4752628 51.7724184, 19.4749448 51.7723373, 19.4748356 51.7723094)",,,,
27802733,False,2,Wierzbowa,tertiary,50,False,192.612,"LINESTRING (19.4778103 51.7763431, 19.4778595 51.7763027, 19.4779082 51.7762452, 19.4779405 51.7761967, 19.4779767 51.7761297, 19.4780104 51.7760507, 19.47802 51.7760191, 19.4780366 51.7759537, 19.4780657 51.7758225, 19.4780847 51.7757329, 19.4781141 51.7755812, 19.4781337 51.7754966, 19.4781897 51.7752301, 19.4782478 51.7749603, 19.4783043 51.7747221, 19.4783079 51.7747029, 19.4783215 51.7746521)",,,,
181714077,False,,Williama H. Lindleya,living_street,20,True,105.62499999999999,"LINESTRING (19.4745665 51.7713282, 19.4745558 51.7713737, 19.4745522 51.7713853, 19.4745111 51.7715569, 19.4744761 51.7717126, 19.4744676 51.7717569, 19.4744275 51.7719329, 19.4743892 51.7720893, 19.4743692 51.7721724, 19.4743475 51.772254, 19.4743438 51.772268)",,destination,,
181714077,False,,Williama H. Lindleya,living_street,20,False,105.62500000000001,"LINESTRING (19.4743438 51.772268, 19.4743475 51.772254, 19.4743692 51.7721724, 19.4743892 51.7720893, 19.4744275 51.7719329, 19.4744676 51.7717569, 19.4744761 51.7717126, 19.4745111 51.7715569, 19.4745522 51.7713853, 19.4745558 51.7713737, 19.4745665 51.7713282)",,destination,,
"[281999021, 202269719]",False,"['4', '5']",Gabriela Narutowicza,tertiary,50,True,39.354,"LINESTRING (19.4743438 51.772268, 19.4741074 51.7722471, 19.4737776 51.7722179)",,,,
654273919,False,4,Gabriela Narutowicza,tertiary,50,False,34.151,"LINESTRING (19.4743438 51.772268, 19.4745613 51.7722867, 19.4748356 51.7723094)",,,,
292240772,True,2,Aleja Rodziny Scheiblerów,tertiary,,False,16.313,"LINESTRING (19.4730088 51.7699772, 19.4729217 51.770027, 19.4728845 51.7700565, 19.4728435 51.7700819)",,,yes,
"[292240773, 686122750]",True,2,Aleja Rodziny Scheiblerów,secondary,,False,34.702,"LINESTRING (19.4730088 51.7699772, 19.4730167 51.7700567, 19.4730139 51.7700933, 19.4730017 51.7701492, 19.4729914 51.7701762, 19.4729786 51.7702101, 19.4729399 51.7702831)",,,yes,
624384267,True,2,Aleja Rodziny Poznańskich,tertiary,,False,9.998999999999999,"LINESTRING (19.4728435 51.7700819, 19.4727826 51.770113, 19.4727236 51.7701318)",,,yes,
"[624384268, 686122749]",True,1,Aleja Rodziny Scheiblerów,tertiary,,False,24.340000000000003,"LINESTRING (19.4728435 51.7700819, 19.4728874 51.7701185, 19.4729227 51.7701576, 19.4729373 51.7701789, 19.4729477 51.7702091, 19.4729503 51.7702398, 19.4729399 51.7702831)",,,yes,
"[314533979, 541872486]",True,"['2', '3']",Aleja Rodziny Scheiblerów,secondary,,False,218.41199999999998,"LINESTRING (19.4729399 51.7702831, 19.4729321 51.7702938, 19.4729244 51.7703045, 19.4728996 51.7703387, 19.4728821 51.7703645, 19.4728174 51.7704617, 19.4727737 51.7705434, 19.4727369 51.7706284, 19.4727109 51.7707085, 19.4726885 51.7708084, 19.4726748 51.7708865, 19.4726528 51.7710857, 19.4726494 51.7711724, 19.4726517 51.7713623, 19.4726572 51.7714398, 19.4726707 51.7715247, 19.4727013 51.7716332, 19.4727302 51.7717031, 19.4727674 51.7717741, 19.4728174 51.7718571, 19.4728689 51.771925, 19.4729226 51.7719882, 19.4729925 51.7720579, 19.4730921 51.7721427, 19.4731083 51.7721565)",,,,
267388822,True,,Gabriela Narutowicza,tertiary,50,False,15.745,"LINESTRING (19.4828389 51.7730819, 19.4826166 51.7730483)",,,,
"[1054250424, 324467777, 524041162, 267388821]",True,"['4', '3', '5']",Doktora Stefana Kopcińskiego,primary,50,False,192.49900000000002,"LINESTRING (19.4828389 51.7730819, 19.4828055 51.7731774, 19.4827966 51.7732027, 19.482785 51.7732344, 19.4827254 51.773442, 19.4826549 51.7737681, 19.4826249 51.7739293, 19.4826114 51.7740073, 19.4826027 51.7740939, 19.4825838 51.774284, 19.4825779 51.7743244, 19.4825623 51.7744213, 19.4825262 51.7745885, 19.4824927 51.7747427, 19.4824801 51.7747972)",14,,,
"[1222954040, 584641461, 202261678]",True,2,Gabriela Narutowicza,tertiary,50,False,105.291,"LINESTRING (19.4810955 51.7728628, 19.4811069 51.7728627, 19.4811225 51.7728633, 19.4812193 51.7728617, 19.4813256 51.7728599, 19.4813819 51.7728593, 19.4816719 51.7728583, 19.4818073 51.7728549, 19.4818552 51.7728548, 19.4819013 51.772856, 19.48196 51.7728597, 19.4820142 51.7728631, 19.4822926 51.7728886, 19.4823352 51.7728925, 19.4824091 51.7728993, 19.4824559 51.7729036, 19.4825945 51.7729171, 19.4826181 51.7729194)",,,,
281999015,False,4,Gabriela Narutowicza,tertiary,50,True,162.546,"LINESTRING (19.4810955 51.7728628, 19.4809738 51.7728521, 19.4808446 51.7728408, 19.4803856 51.7728007, 19.4802281 51.7727869, 19.4800809 51.7727731, 19.479833 51.7727517, 19.4793623 51.7727098, 19.4790329 51.7726806, 19.4787566 51.7726572)",,,,
"[267388822, 584641455]",True,,Gabriela Narutowicza,tertiary,50,False,106.933,"LINESTRING (19.4826166 51.7730483, 19.4824309 51.7730196, 19.4823823 51.773016, 19.4823413 51.7730125, 19.4816576 51.7729532, 19.4815788 51.7729464, 19.4815224 51.7729403, 19.4814654 51.7729323, 19.4814199 51.7729252, 19.4813952 51.7729214, 19.4813536 51.7729136, 19.4813158 51.7729063, 19.4812236 51.7728878, 19.4811075 51.7728646, 19.4810955 51.7728628)",,,,
365468934,True,3,Doktora Stefana Kopcińskiego,primary,50,False,14.332999999999998,"LINESTRING (19.4826166 51.7730483, 19.482617 51.7730112, 19.4826173 51.7729847, 19.4826176 51.7729585, 19.4826181 51.7729194)",14,,,
"[362039618, 362039606]",True,1,Rewolucji 1905 r.,tertiary,"['50', '30']",False,88.446,"LINESTRING (19.4752707 51.7764608, 19.4753628 51.7764688, 19.4756146 51.7764907, 19.4758093 51.7765076, 19.4758841 51.7765141, 19.4760292 51.7765267, 19.4762449 51.7765455, 19.4764018 51.7765591, 19.4765398 51.7765831)",,,,
"[553308212, 373734653]",True,"['2', '3']",Aleja Rodziny Scheiblerów,secondary,,False,177.29699999999997,"LINESTRING (19.4726586 51.771905, 19.472648 51.7718798, 19.4726223 51.7718192, 19.4726002 51.7717546, 19.4725786 51.7716691, 19.4725595 51.7715659, 19.472551 51.7714291, 19.4725479 51.7713495, 19.4725456 51.7712945, 19.4725476 51.7711673, 19.4725601 51.7710009, 19.472595 51.7707472, 19.4726266 51.7705963, 19.4726729 51.7703703, 19.4726831 51.7703213)",,,,
4695074,False,6,Gabriela Narutowicza,tertiary,50,False,21.321,"LINESTRING (19.4728012 51.7721309, 19.4731083 51.7721565)",,,,
484925284,False,5,Gabriela Narutowicza,tertiary,50,True,27.176,"LINESTRING (19.4728012 51.7721309, 19.4724106 51.7720947)",,,,
484925282,True,2,Aleja Rodziny Scheiblerów,secondary,,False,26.985999999999997,"LINESTRING (19.4728012 51.7721309, 19.4727903 51.772116, 19.4727558 51.7720692, 19.4727279 51.7720247, 19.472688 51.7719581, 19.4726586 51.771905)",,,,
140368064,False,,Mieczysława Siewierskiego,residential,,False,92.361,"LINESTRING (19.4837989 51.7755599, 19.483732 51.7758506, 19.4836359 51.7763274, 19.4836298 51.7763555, 19.4836238 51.7763834)",,,,
281999014,True,1,Gabriela Narutowicza,tertiary,50,False,124.793,"LINESTRING (19.4783528 51.77262, 19.4783258 51.7726309, 19.4782662 51.772655, 19.4780036 51.7726571, 19.4779647 51.7726567, 19.4779384 51.7726557, 19.477909 51.7726535, 19.4778643 51.7726491, 19.4778357 51.7726466, 19.4778071 51.7726441, 19.4774069 51.7726077, 19.4768505 51.7725596, 19.4767781 51.7725533, 19.4767185 51.7725482, 19.4765694 51.7725372)",,,,
425500790,False,4,Gabriela Narutowicza,tertiary,50,False,28.091,"LINESTRING (19.4783528 51.77262, 19.4785724 51.7726394, 19.4787566 51.7726572)",,,,
415740883,True,1,Gabriela Narutowicza,tertiary,50,False,124.043,"LINESTRING (19.4766022 51.7724104, 19.4766946 51.772423, 19.4767448 51.7724303, 19.4768052 51.7724392, 19.4769111 51.7724526, 19.4771849 51.7724779, 19.4773328 51.7724919, 19.4776814 51.7725219, 19.4780169 51.7725514, 19.4782808 51.7725748, 19.4783282 51.7726046, 19.4783528 51.77262)",,,,
563883237,True,1,Tramwajowa,tertiary,,False,14.280999999999999,"LINESTRING (19.4766022 51.7724104, 19.4765932 51.7724507, 19.4765895 51.772467, 19.4765855 51.7724821, 19.4765694 51.7725372)",,,,
"[287957520, 1081124670]",False,,Tramwajowa,tertiary,,True,317.92600000000004,"LINESTRING (19.4766022 51.7724104, 19.4766222 51.7723275, 19.4766263 51.7723105, 19.4766352 51.7722693, 19.4766697 51.7720985, 19.4766857 51.7720196, 19.4767199 51.7718582, 19.4767567 51.7716798, 19.4767811 51.7715383, 19.4768506 51.7712282, 19.4769688 51.7706619, 19.4769843 51.77059, 19.4770021 51.7705072, 19.4770069 51.7704845, 19.477041 51.7703173, 19.4770802 51.7701308, 19.4771123 51.7699765, 19.4771684 51.7697071, 19.4771723 51.7696886, 19.4771806 51.7696504, 19.4771825 51.7696414, 19.477197 51.7695751)",,,,
413168473,False,,Williama H. Lindleya,living_street,20,False,182.70799999999997,"LINESTRING (19.4746189 51.7711366, 19.4746611 51.7709691, 19.4747553 51.7705695, 19.4747686 51.77055, 19.4747957 51.7705256, 19.4748069 51.7704997, 19.474841 51.7703549, 19.4748426 51.7703481, 19.4749048 51.7700894, 19.4749398 51.7699367, 19.4749559 51.7698614, 19.4749632 51.7698274, 19.4749774 51.769716, 19.4749787 51.7696445, 19.474979 51.7696233, 19.4749785 51.7695886, 19.4749766 51.7695148)",,,,
