osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry
23753862,151,Grunwaldzka,secondary,50,False,True,9.473,,"LINESTRING (15.5576019 53.5374906, 15.5576156 53.5374058)"
23753841,151,Grunwaldzka,secondary,50,False,True,117.30299999999998,2,"LINESTRING (15.5576019 53.5374906, 15.5575671 53.5376725, 15.5575473 53.5377847, 15.5575132 53.537978, 15.5575125 53.5381456, 15.5575543 53.5383137, 15.5576689 53.538492, 15.5576907 53.5385259)"
23753843,,Rynek,tertiary,50,True,False,63.388999999999996,1,"LINESTRING (15.5585439 53.5375756, 15.55839 53.5375843, 15.5578679 53.5375112, 15.5576959 53.5374979, 15.5576019 53.5374906)"
23753858,,Drawska,tertiary,,False,False,16.093,2,"LINESTRING (15.5585439 53.5375756, 15.5587027 53.5375928, 15.5587835 53.5376015)"
23753870,,Księdza Fortunata Sosnowskiego,residential,,True,False,125.34700000000001,,"LINESTRING (15.5585439 53.5375756, 15.5584836 53.5376925, 15.558295 53.5380577, 15.5582131 53.538218, 15.5581339 53.5383322, 15.5579713 53.5384381, 15.5578638 53.5384741, 15.5578021 53.5384947, 15.5576907 53.5385259)"
23753841,151,Grunwaldzka,secondary,50,False,False,117.303,2,"LINESTRING (15.5576907 53.5385259, 15.5576689 53.538492, 15.5575543 53.5383137, 15.5575125 53.5381456, 15.5575132 53.537978, 15.5575473 53.5377847, 15.5575671 53.5376725, 15.5576019 53.5374906)"
384666620,151,Grunwaldzka,secondary,40,False,True,33.046,2,"LINESTRING (15.5576907 53.5385259, 15.5577817 53.5386432, 15.5579057 53.5387942)"
228476575,,Łąkowa,residential,,False,False,124.626,,"LINESTRING (15.5579057 53.5387942, 15.5577554 53.5388124, 15.5576969 53.5388195, 15.557186 53.5388813, 15.5570882 53.5388931, 15.5567861 53.5389234, 15.5565232 53.5388659, 15.5562906 53.5386265)"
384666620,151,Grunwaldzka,secondary,40,False,False,33.046,2,"LINESTRING (15.5579057 53.5387942, 15.5577817 53.5386432, 15.5576907 53.5385259)"
"[228495410, 384666620]",151,Grunwaldzka,secondary,40,False,True,230.372,2,"LINESTRING (15.5579057 53.5387942, 15.5581969 53.5391136, 15.558515 53.5393693, 15.5586562 53.5394766, 15.5587633 53.539558, 15.5590088 53.5397446, 15.5591914 53.5399438, 15.5592587 53.5401349, 15.5593111 53.5404818, 15.5593176 53.5405248, 15.5593275 53.5405709, 15.5593472 53.5406237)"
23753858,,Drawska,tertiary,,False,True,16.093,2,"LINESTRING (15.5587835 53.5376015, 15.5587027 53.5375928, 15.5585439 53.5375756)"
"[228495410, 384666620]",151,Grunwaldzka,secondary,40,False,False,230.37200000000004,2,"LINESTRING (15.5593472 53.5406237, 15.5593275 53.5405709, 15.5593176 53.5405248, 15.5593111 53.5404818, 15.5592587 53.5401349, 15.5591914 53.5399438, 15.5590088 53.5397446, 15.5587633 53.539558, 15.5586562 53.5394766, 15.558515 53.5393693, 15.5581969 53.5391136, 15.5579057 53.5387942)"
305128811,151,Jagiellońska,secondary,,False,True,33.977,2,"LINESTRING (15.5593472 53.5406237, 15.5593745 53.5406668, 15.5594067 53.5407059, 15.5595962 53.5408902)"
173196923,,Jana Matejki,residential,,False,True,85.648,,"LINESTRING (15.5615984 53.5444184, 15.5616253 53.5443695, 15.5616524 53.5443203, 15.5616951 53.5442453, 15.5619997 53.543686)"
228495411,151,Jagiellońska,secondary,50,False,False,73.08600000000001,2,"LINESTRING (15.5615984 53.5444184, 15.5615007 53.5443193, 15.5613731 53.5442473, 15.5612156 53.5441856, 15.5610071 53.5441292, 15.5607049 53.5440682)"
305128808,,Runowska,tertiary,,True,False,50.230000000000004,,"LINESTRING (15.5595962 53.5408902, 15.5593623 53.5408674, 15.5592788 53.5408632, 15.5591805 53.5408626, 15.5588413 53.5408836)"
305128811,151,Jagiellońska,secondary,,False,False,33.977,2,"LINESTRING (15.5595962 53.5408902, 15.5594067 53.5407059, 15.5593745 53.5406668, 15.5593472 53.5406237)"
328728019,151,Jagiellońska,secondary,,False,True,89.914,2,"LINESTRING (15.5595962 53.5408902, 15.5596664 53.5409753, 15.5597212 53.5410658, 15.5598817 53.5414352, 15.5599109 53.5415413, 15.559934 53.5416692)"
228495414,,Przemysłowa,residential,,True,False,192.605,,"LINESTRING (15.559934 53.5416692, 15.5602097 53.5420822, 15.5602359 53.5421214, 15.5605117 53.5425428, 15.5606101 53.5427154, 15.5609482 53.5432927)"
305128810,151,Jagiellońska,secondary,50,False,True,63.006,2,"LINESTRING (15.559934 53.5416692, 15.5599097 53.5418941, 15.5598718 53.5420984, 15.5598467 53.5422333)"
328728019,151,Jagiellońska,secondary,,False,False,89.914,2,"LINESTRING (15.559934 53.5416692, 15.5599109 53.5415413, 15.5598817 53.5414352, 15.5597212 53.5410658, 15.5596664 53.5409753, 15.5595962 53.5408902)"
228495411,151,Jagiellońska,secondary,50,False,False,104.62899999999999,2,"LINESTRING (15.5607049 53.5440682, 15.5603136 53.5439857, 15.5600842 53.5439373, 15.5596932 53.543857, 15.5595826 53.5438267, 15.5594403 53.543756, 15.5593786 53.5436957, 15.5593427 53.5436498)"
228495411,151,Jagiellońska,secondary,50,False,True,73.08600000000001,2,"LINESTRING (15.5607049 53.5440682, 15.5610071 53.5441292, 15.5612156 53.5441856, 15.5613731 53.5442473, 15.5615007 53.5443193, 15.5615984 53.5444184)"
228495412,,Juliusza Słowackiego,residential,,False,False,106.859,,"LINESTRING (15.5607049 53.5440682, 15.5606882 53.5441029, 15.5606781 53.544124, 15.5602616 53.5449924)"
228495409,,Boczna,residential,,False,False,341.55099999999993,2,"LINESTRING (15.5593427 53.5436498, 15.5592657 53.5436519, 15.5592147 53.5436533, 15.5586303 53.5436694, 15.5575003 53.543791, 15.5566176 53.5438999, 15.5554753 53.5441322, 15.5550629 53.5442556, 15.5548064 53.5443464, 15.5545071 53.5445369)"
