osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,access,junction
"[1083169418, 1212099628]",False,2,Tadeusza Kościuszki,tertiary,"['50', '30']",True,59.65,"LINESTRING (16.8737283 52.3482002, 16.8736691 52.3482315, 16.8733819 52.3483824, 16.8731163 52.3485243, 16.8730649 52.3485517)",7,,
1212099628,False,2,Tadeusza Kościuszki,tertiary,30,False,12.653,"LINESTRING (16.8729248 52.3486267, 16.8730649 52.3485517)",7,,
26610119,True,1,Henryka Sienkiewicza,residential,,False,128.135,"LINESTRING (16.8729248 52.3486267, 16.8729089 52.3485981, 16.8728907 52.3485739, 16.8717187 52.3477447)",,,
"[141318129, 1212099627]",False,2,Tadeusza Kościuszki,tertiary,"['30', '50']",True,149.453,"LINESTRING (16.8729248 52.3486267, 16.8727762 52.3487117, 16.8722946 52.3489674, 16.8719875 52.3491321, 16.8713719 52.349459, 16.8712697 52.3495122)",7,,
172343476,False,,Juliusza Słowackiego,residential,,False,85.948,"LINESTRING (16.8735541 52.3456104, 16.8735487 52.3456723, 16.8735324 52.3458472, 16.8735312 52.3459062, 16.8735339 52.345962, 16.8735443 52.3460209, 16.8735621 52.3460849, 16.8735838 52.3461455, 16.8736074 52.3461985, 16.8736385 52.3462503, 16.8736732 52.3462956, 16.8737033 52.346332, 16.8737314 52.3463612)",,,
188361702,False,2,11 Listopada,tertiary,,False,66.72,"LINESTRING (16.8735541 52.3456104, 16.873855 52.3456241, 16.8745336 52.345655)",,,
188361702,False,2,11 Listopada,tertiary,,True,20.136,"LINESTRING (16.8735541 52.3456104, 16.87345 52.3456056, 16.8732585 52.3455968)",,,
188361702,False,2,11 Listopada,tertiary,,True,49.135,"LINESTRING (16.8752543 52.3456927, 16.8745336 52.345655)",,,
172343496,True,,Adama Mickiewicza,residential,,False,149.961,"LINESTRING (16.8752543 52.3456927, 16.8752482 52.3457456, 16.8752434 52.3457839, 16.8752443 52.3458127, 16.8752499 52.3458348, 16.8752615 52.3458583, 16.8752795 52.3458795, 16.8753037 52.345903, 16.8753821 52.345974, 16.8762423 52.3467712, 16.8762747 52.3468019, 16.8763221 52.3468461)",,,
188361702,False,2,11 Listopada,tertiary,,False,87.296,"LINESTRING (16.8752543 52.3456927, 16.8761595 52.3457365, 16.8764192 52.3457498, 16.8765346 52.3457594)",,,
188361702,False,2,11 Listopada,tertiary,,False,49.135,"LINESTRING (16.8745336 52.345655, 16.8752543 52.3456927)",,,
"[680905312, 172343474]",False,,Wisławy Szymborskiej,residential,,False,107.206,"LINESTRING (16.8745336 52.345655, 16.8745361 52.3456167, 16.8745375 52.34559, 16.8745475 52.3454514, 16.874565 52.3452092, 16.8745791 52.3450145, 16.8745959 52.3447823, 16.8745973 52.3447621, 16.8746024 52.3446918)",,,
188361702,False,2,11 Listopada,tertiary,,True,66.72,"LINESTRING (16.8745336 52.345655, 16.873855 52.3456241, 16.8735541 52.3456104)",,,
172343475,False,2,Jana Kasprowicza,residential,,True,181.599,"LINESTRING (16.8728218 52.3429574, 16.8728093 52.3430038, 16.8727865 52.3430886, 16.8727499 52.3432198, 16.8727245 52.3433111, 16.8727073 52.3433728, 16.8726673 52.3435161, 16.8726311 52.3436461, 16.8726229 52.3436754, 16.8725349 52.3439911, 16.8725205 52.3440427, 16.8724965 52.3441288, 16.872482 52.3441808, 16.8724705 52.3442222, 16.8723742 52.3445675)",,,
172343486,False,2,Wojska Polskiego,tertiary,,False,92.354,"LINESTRING (16.8728218 52.3429574, 16.8723308 52.3429381, 16.8722862 52.3429364, 16.8720815 52.3429284, 16.872038 52.3429267, 16.8718369 52.3429188, 16.871769 52.3429161, 16.8714651 52.3429042)",,,
"[1207700108, 172343486]",False,2,Wojska Polskiego,tertiary,,True,174.51000000000002,"LINESTRING (16.8728218 52.3429574, 16.873104 52.3429701, 16.874614 52.3430374, 16.8748812 52.3430472, 16.8749518 52.3430482, 16.8750102 52.3430487, 16.8750639 52.3430488, 16.8750997 52.3430473, 16.8751333 52.3430445, 16.8751738 52.34304, 16.8752138 52.3430344, 16.8752496 52.3430283, 16.8752709 52.3430268, 16.875295 52.3430297, 16.8753295 52.3430406, 16.8753698 52.3430559)",,,
141499392,False,2,Żabikowska,tertiary,50,False,90.11399999999999,"LINESTRING (16.8753698 52.3430559, 16.8751622 52.3428721, 16.8748954 52.3426376, 16.8747411 52.3425016, 16.8746683 52.3424391, 16.8746133 52.3423902)",,,
172348031,False,2,Wschodnia,residential,,False,138.419,"LINESTRING (16.8753698 52.3430559, 16.8754313 52.3430821, 16.875451 52.3430889, 16.8754759 52.3430922, 16.8754967 52.3430916, 16.8755634 52.3430699, 16.8755823 52.3430642, 16.8756036 52.3430577, 16.8756305 52.3430524, 16.8756582 52.3430494, 16.8757011 52.3430473, 16.8759189 52.3430482, 16.8767658 52.3430567, 16.8772635 52.3430617, 16.8773747 52.3430621)",,,
356789707,False,2,Żabikowska,tertiary,50,True,139.50799999999998,"LINESTRING (16.8753698 52.3430559, 16.8757678 52.3434045, 16.8758693 52.3434933, 16.876536 52.3440886)",,,
"[1207700108, 172343486]",False,2,Wojska Polskiego,tertiary,,False,174.51,"LINESTRING (16.8753698 52.3430559, 16.8753295 52.3430406, 16.875295 52.3430297, 16.8752709 52.3430268, 16.8752496 52.3430283, 16.8752138 52.3430344, 16.8751738 52.34304, 16.8751333 52.3430445, 16.8750997 52.3430473, 16.8750639 52.3430488, 16.8750102 52.3430487, 16.8749518 52.3430482, 16.8748812 52.3430472, 16.874614 52.3430374, 16.873104 52.3429701, 16.8728218 52.3429574)",,,
1083169418,False,2,Tadeusza Kościuszki,tertiary,50,True,59.306,"LINESTRING (16.8756812 52.3471799, 16.8750183 52.347527)",7,,
172343481,True,,Wisławy Szymborskiej,residential,,False,193.688,"LINESTRING (16.8756812 52.3471799, 16.8756371 52.3471407, 16.8745696 52.3461745, 16.8745469 52.3461529, 16.8745265 52.3461302, 16.8745139 52.3461085, 16.8745081 52.3460845, 16.8745106 52.3460575, 16.8745298 52.3457335, 16.8745309 52.3457114, 16.8745336 52.345655)",,,
1083169418,False,2,Tadeusza Kościuszki,tertiary,50,False,25.227,"LINESTRING (16.8756812 52.3471799, 16.8758116 52.3471103, 16.8759631 52.3470322)",7,,
1083169418,False,2,Tadeusza Kościuszki,tertiary,50,False,59.306,"LINESTRING (16.8750183 52.347527, 16.8756812 52.3471799)",7,,
1083169418,False,2,Tadeusza Kościuszki,tertiary,50,True,56.807,"LINESTRING (16.8750183 52.347527, 16.8743835 52.3478596)",7,,
172343476,False,,Juliusza Słowackiego,residential,,True,156.35,"LINESTRING (16.8750183 52.347527, 16.8749697 52.3474829, 16.8749371 52.3474541, 16.8737314 52.3463612)",,,
1083169418,False,2,Tadeusza Kościuszki,tertiary,50,False,56.807,"LINESTRING (16.8743835 52.3478596, 16.8750183 52.347527)",7,,
1083169418,False,2,Tadeusza Kościuszki,tertiary,50,True,58.438,"LINESTRING (16.8743835 52.3478596, 16.8737283 52.3482002)",7,,
172343507,False,,Cypriana Kamila Norwida,residential,,True,218.956,"LINESTRING (16.8743835 52.3478596, 16.8743317 52.3478183, 16.8742915 52.3477839, 16.8730793 52.3467106, 16.8730624 52.3466876, 16.8730564 52.3466631, 16.8730626 52.3466406, 16.8730796 52.3466207, 16.8731054 52.3466062, 16.8736644 52.3463895, 16.8737314 52.3463612)",,,
27310702,False,,Mieczysława Karłowicza,residential,,False,96.642,"LINESTRING (16.8754277 52.3445698, 16.8754311 52.3445388, 16.8754356 52.3445088, 16.8754326 52.3444809, 16.8754215 52.3444603, 16.8754042 52.3444384, 16.8753814 52.344416, 16.874923 52.3439815, 16.8748953 52.3439575, 16.8748599 52.3439403, 16.8748159 52.3439343, 16.8746425 52.3439284)",,,
27310702,False,,Mieczysława Karłowicza,residential,,True,161.65599999999998,"LINESTRING (16.8754277 52.3445698, 16.8754352 52.3445951, 16.8754525 52.3446217, 16.8754811 52.3446529, 16.8755179 52.3446852, 16.8760835 52.3451803, 16.8766816 52.3456851, 16.8767061 52.3457047, 16.8767287 52.3457261, 16.8767463 52.3457484, 16.8767564 52.3457701)",,,
172343506,False,,Marcina Kasprzaka,residential,,False,58.52,"LINESTRING (16.8754277 52.3445698, 16.8753867 52.3445735, 16.8753436 52.3445786, 16.8752833 52.3445886, 16.8751971 52.344612, 16.8750464 52.344656, 16.874964 52.3446752, 16.8748776 52.3446865, 16.874795 52.3446914, 16.8747126 52.3446941, 16.8746024 52.3446918)",,,
"[172343506, 680905310]",False,2,Marcina Kasprzaka,residential,,False,152.07600000000002,"LINESTRING (16.8746024 52.3446918, 16.8745318 52.3446865, 16.8744612 52.344677, 16.8743738 52.3446674, 16.8741969 52.3446602, 16.8741472 52.3446581, 16.8738711 52.3446469, 16.8738477 52.3446459, 16.8736413 52.3446355, 16.8732143 52.344614, 16.8731435 52.3446104, 16.8729084 52.3445986, 16.8728364 52.344595, 16.872531 52.3445796, 16.8724913 52.3445772, 16.8724516 52.3445741, 16.8724141 52.3445708, 16.8723742 52.3445675)",,,
172343506,False,,Marcina Kasprzaka,residential,,True,58.519999999999996,"LINESTRING (16.8746024 52.3446918, 16.8747126 52.3446941, 16.874795 52.3446914, 16.8748776 52.3446865, 16.874964 52.3446752, 16.8750464 52.344656, 16.8751971 52.344612, 16.8752833 52.3445886, 16.8753436 52.3445786, 16.8753867 52.3445735, 16.8754277 52.3445698)",,,
"[680905312, 172343474]",False,,Wisławy Szymborskiej,residential,,True,107.20599999999999,"LINESTRING (16.8746024 52.3446918, 16.8745973 52.3447621, 16.8745959 52.3447823, 16.8745791 52.3450145, 16.874565 52.3452092, 16.8745475 52.3454514, 16.8745375 52.34559, 16.8745361 52.3456167, 16.8745336 52.345655)",,,
172343475,False,2,Jana Kasprowicza,residential,,True,8.319,"LINESTRING (16.8723742 52.3445675, 16.8723522 52.3446411)",,,
172343475,False,2,Jana Kasprowicza,residential,,False,181.59900000000005,"LINESTRING (16.8723742 52.3445675, 16.8724705 52.3442222, 16.872482 52.3441808, 16.8724965 52.3441288, 16.8725205 52.3440427, 16.8725349 52.3439911, 16.8726229 52.3436754, 16.8726311 52.3436461, 16.8726673 52.3435161, 16.8727073 52.3433728, 16.8727245 52.3433111, 16.8727499 52.3432198, 16.8727865 52.3430886, 16.8728093 52.3430038, 16.8728218 52.3429574)",,,
"[172343506, 680905310]",False,2,Marcina Kasprzaka,residential,,True,152.076,"LINESTRING (16.8723742 52.3445675, 16.8724141 52.3445708, 16.8724516 52.3445741, 16.8724913 52.3445772, 16.872531 52.3445796, 16.8728364 52.344595, 16.8729084 52.3445986, 16.8731435 52.3446104, 16.8732143 52.344614, 16.8736413 52.3446355, 16.8738477 52.3446459, 16.8738711 52.3446469, 16.8741472 52.3446581, 16.8741969 52.3446602, 16.8743738 52.3446674, 16.8744612 52.344677, 16.8745318 52.3446865, 16.8746024 52.3446918)",,,
1083169418,False,2,Tadeusza Kościuszki,tertiary,50,True,31.982,"LINESTRING (16.8763221 52.3468461, 16.8759631 52.3470322)",7,,
1083169418,False,2,Tadeusza Kościuszki,tertiary,50,False,112.374,"LINESTRING (16.8763221 52.3468461, 16.8768631 52.3465613, 16.8770602 52.3464558, 16.8771836 52.3463848, 16.877247 52.3463453, 16.8772952 52.3463112, 16.8773345 52.3462808, 16.8773631 52.3462557, 16.877401 52.3462166, 16.8774299 52.3461826, 16.8774466 52.3461626, 16.8774615 52.3461449, 16.8774721 52.3461315)",7,,
172343476,False,,Juliusza Słowackiego,residential,,False,156.35,"LINESTRING (16.8737314 52.3463612, 16.8749371 52.3474541, 16.8749697 52.3474829, 16.8750183 52.347527)",,,
172343476,False,,Juliusza Słowackiego,residential,,True,85.94800000000001,"LINESTRING (16.8737314 52.3463612, 16.8737033 52.346332, 16.8736732 52.3462956, 16.8736385 52.3462503, 16.8736074 52.3461985, 16.8735838 52.3461455, 16.8735621 52.3460849, 16.8735443 52.3460209, 16.8735339 52.345962, 16.8735312 52.3459062, 16.8735324 52.3458472, 16.8735487 52.3456723, 16.8735541 52.3456104)",,,
172343507,False,,Cypriana Kamila Norwida,residential,,False,218.956,"LINESTRING (16.8737314 52.3463612, 16.8736644 52.3463895, 16.8731054 52.3466062, 16.8730796 52.3466207, 16.8730626 52.3466406, 16.8730564 52.3466631, 16.8730624 52.3466876, 16.8730793 52.3467106, 16.8742915 52.3477839, 16.8743317 52.3478183, 16.8743835 52.3478596)",,,
172343503,False,2,Generała Władysława Sikorskiego,residential,20,False,29.108,"LINESTRING (16.8745091 52.3494961, 16.8745373 52.3495366, 16.8745579 52.3495748, 16.8745703 52.3496161, 16.8745719 52.3496541, 16.8745691 52.3496865, 16.874548 52.3497503)",,,
172343503,False,2,Generała Władysława Sikorskiego,residential,20,True,99.82,"LINESTRING (16.8745091 52.3494961, 16.8741491 52.3492634, 16.8740334 52.3491853, 16.8739645 52.3491391, 16.8736497 52.3489324, 16.8735776 52.3488906, 16.8734969 52.3488457)",,,
172404476,False,,Generała Władysława Sikorskiego,residential,20,True,32.172000000000004,"LINESTRING (16.8745091 52.3494961, 16.8745718 52.3495165, 16.874642 52.3495335, 16.874725 52.3495462, 16.8748019 52.3495561, 16.8749632 52.3495702)",,,
"[115907064, 189363798]",False,"['1', '2']",Osiedlowa,residential,50,False,38.534,"LINESTRING (16.8807827 52.3485052, 16.8806335 52.3485271, 16.8805484 52.3485398, 16.880495 52.3485469, 16.8803739 52.3485648, 16.880321 52.3485718, 16.8802709 52.348575, 16.8802284 52.3485754)",,,
141499388,False,2,Żabikowska,tertiary,50,True,31.314,"LINESTRING (16.8807827 52.3485052, 16.8808287 52.3486253, 16.8808309 52.3486311, 16.8808878 52.3487794)",,,
"[245437754, 245437755, 761317628, 413458397, 245437758]",False,"['2', '3']",Żabikowska,tertiary,50,False,215.01899999999998,"LINESTRING (16.8807827 52.3485052, 16.8807387 52.3483903, 16.8807239 52.3483518, 16.8806363 52.3481083, 16.8805224 52.3478141, 16.8805023 52.3477612, 16.880474 52.3476969, 16.8804362 52.3476365, 16.8804046 52.3475934, 16.8803643 52.3475451, 16.8802819 52.3474618, 16.880093 52.3472881, 16.8799762 52.3471821, 16.8796422 52.3468801, 16.8795758 52.3468217, 16.8795119 52.3467656)",,,
172343503,False,2,Generała Władysława Sikorskiego,residential,20,False,99.82,"LINESTRING (16.8734969 52.3488457, 16.8735776 52.3488906, 16.8736497 52.3489324, 16.8739645 52.3491391, 16.8740334 52.3491853, 16.8741491 52.3492634, 16.8745091 52.3494961)",,,
443255476,True,,Generała Władysława Sikorskiego,residential,50,False,46.815999999999995,"LINESTRING (16.8734969 52.3488457, 16.8734267 52.3488266, 16.8733505 52.3488059, 16.8731543 52.3487593, 16.8730891 52.3487347, 16.873055 52.3487175, 16.8730219 52.3486956, 16.8729248 52.3486267)",,,
172403776,False,,,residential,,False,81.88,"LINESTRING (16.8720359 52.3500784, 16.871997 52.3500345, 16.8718609 52.3499166, 16.8715575 52.3497085, 16.8714656 52.3496455, 16.8713668 52.3495789, 16.8712697 52.3495122)",,,
"[685509082, 172391899]",False,2,Karola Szymanowskiego,residential,,False,137.56099999999998,"LINESTRING (16.876536 52.3440886, 16.8766471 52.3440421, 16.8766871 52.3440252, 16.8772607 52.3437749, 16.8773066 52.3437591, 16.8773611 52.3437491, 16.8774174 52.3437471, 16.8783879 52.3437619)",,,
356789707,False,2,Żabikowska,tertiary,50,False,139.50799999999998,"LINESTRING (16.876536 52.3440886, 16.8758693 52.3434933, 16.8757678 52.3434045, 16.8753698 52.3430559)",,,
"[37755224, 356789707]",False,"['2', '3']",Żabikowska,tertiary,50,True,208.291,"LINESTRING (16.876536 52.3440886, 16.87767 52.3450978, 16.877865 52.3452757, 16.8781968 52.3455802, 16.8782276 52.3456087, 16.8782586 52.3456382)",,,
172403768,False,,Źródlana,residential,30,False,222.637,"LINESTRING (16.8811974 52.3495156, 16.8810641 52.3495366, 16.8805164 52.3496467, 16.8800422 52.3497481, 16.8795843 52.3498468, 16.8795041 52.3498651, 16.8793624 52.3498954, 16.8790311 52.3499662, 16.8789852 52.3499758, 16.8784815 52.3500837, 16.8783053 52.3501215, 16.8780989 52.3501677)",,,
"[245437752, 245437756]",False,4,Żabikowska,tertiary,50,False,84.52699999999999,"LINESTRING (16.8811974 52.3495156, 16.8811051 52.3493003, 16.8810433 52.34916, 16.8809491 52.3489395, 16.8809328 52.3488969, 16.8808878 52.3487794)",,,
26610117,False,2,Jana Kilińskiego,residential,,True,63.304,"LINESTRING (16.8720987 52.3455441, 16.8720914 52.3455942, 16.8720874 52.3456219, 16.8720501 52.3460159, 16.8720455 52.3460616, 16.8720415 52.3461123)",,,
172343475,False,2,Jana Kasprowicza,residential,,False,101.90399999999998,"LINESTRING (16.8720987 52.3455441, 16.8721056 52.3454965, 16.8721159 52.3454417, 16.8721555 52.3453074, 16.8721853 52.345206, 16.8722276 52.3450625, 16.8722754 52.3449013, 16.8722763 52.3448983, 16.8722869 52.3448624, 16.872296 52.3448317, 16.8723128 52.3447747, 16.8723159 52.3447643, 16.8723522 52.3446411)",,,
188361702,False,2,11 Listopada,tertiary,,False,79.001,"LINESTRING (16.8720987 52.3455441, 16.872316 52.3455534, 16.8725193 52.3455628, 16.8727853 52.345575, 16.8728583 52.3455784, 16.8732585 52.3455968)",,,
507103806,True,2,11 Listopada,tertiary,50,False,58.46,"LINESTRING (16.8767564 52.3457701, 16.877611 52.3458321)",,,
507103807,False,,Mieczysława Karłowicza,residential,,True,3.283,"LINESTRING (16.8767564 52.3457701, 16.876752 52.3457995)",,,
27310702,False,,Mieczysława Karłowicza,residential,,False,161.656,"LINESTRING (16.8767564 52.3457701, 16.8767463 52.3457484, 16.8767287 52.3457261, 16.8767061 52.3457047, 16.8766816 52.3456851, 16.8760835 52.3451803, 16.8755179 52.3446852, 16.8754811 52.3446529, 16.8754525 52.3446217, 16.8754352 52.3445951, 16.8754277 52.3445698)",,,
37755226,True,2,11 Listopada,tertiary,50,False,40.762,"LINESTRING (16.877611 52.3458321, 16.8777236 52.3458372, 16.8778168 52.3458381, 16.8779412 52.345833, 16.8780267 52.3458254, 16.8780959 52.3458169, 16.8781542 52.3458071, 16.8782032 52.3457968)",,,
561596558,False,2,Tadeusza Kościuszki,tertiary,50,True,8.658999999999999,"LINESTRING (16.877611 52.3458321, 16.8776028 52.3458701, 16.8775912 52.345909)",7,,
"[141318129, 1212099627]",False,2,Tadeusza Kościuszki,tertiary,"['50', '30']",False,149.453,"LINESTRING (16.8712697 52.3495122, 16.8713719 52.349459, 16.8719875 52.3491321, 16.8722946 52.3489674, 16.8727762 52.3487117, 16.8729248 52.3486267)",7,,
172403776,False,,,residential,,True,81.88,"LINESTRING (16.8712697 52.3495122, 16.8713668 52.3495789, 16.8714656 52.3496455, 16.8715575 52.3497085, 16.8718609 52.3499166, 16.871997 52.3500345, 16.8720359 52.3500784)",,,
116241909,False,,Generała Władysława Sikorskiego,residential,20,False,34.650999999999996,"LINESTRING (16.874548 52.3497503, 16.8745942 52.3497245, 16.8746559 52.3496937, 16.8746988 52.3496757, 16.8747288 52.3496631, 16.8749632 52.3495702)",,,
172343503,False,2,Generała Władysława Sikorskiego,residential,20,False,57.224,"LINESTRING (16.874548 52.3497503, 16.8744798 52.349794, 16.8744135 52.3498395, 16.8743219 52.34991, 16.8742189 52.3499896, 16.8741421 52.3500508, 16.8740182 52.35015)",,,
172343503,False,2,Generała Władysława Sikorskiego,residential,20,True,29.108000000000004,"LINESTRING (16.874548 52.3497503, 16.8745691 52.3496865, 16.8745719 52.3496541, 16.8745703 52.3496161, 16.8745579 52.3495748, 16.8745373 52.3495366, 16.8745091 52.3494961)",,,
116241909,False,,Generała Władysława Sikorskiego,residential,20,True,34.650999999999996,"LINESTRING (16.8749632 52.3495702, 16.8747288 52.3496631, 16.8746988 52.3496757, 16.8746559 52.3496937, 16.8745942 52.3497245, 16.874548 52.3497503)",,,
172404476,False,,Generała Władysława Sikorskiego,residential,20,False,32.172000000000004,"LINESTRING (16.8749632 52.3495702, 16.8748019 52.3495561, 16.874725 52.3495462, 16.874642 52.3495335, 16.8745718 52.3495165, 16.8745091 52.3494961)",,,
"[643000747, 190061980]",False,1,Osiedlowa,residential,20,True,140.366,"LINESTRING (16.8749632 52.3495702, 16.8751255 52.3495044, 16.8755164 52.3493497, 16.8755475 52.3493374, 16.8756642 52.3492908, 16.8757583 52.3492526, 16.8758538 52.349212, 16.8761532 52.3490859, 16.8762581 52.3490451, 16.8763418 52.3490154, 16.8764247 52.3489882, 16.8764877 52.3489714, 16.8765151 52.3489641, 16.8766136 52.3489431, 16.876726 52.3489206)",,,
1212099628,False,2,Tadeusza Kościuszki,tertiary,30,True,12.653,"LINESTRING (16.8730649 52.3485517, 16.8729248 52.3486267)",7,,
116243743,True,1,Generała Władysława Sikorskiego,residential,50,False,43.931,"LINESTRING (16.8730649 52.3485517, 16.8731636 52.3486193, 16.873313 52.348723, 16.8733468 52.3487464, 16.8734969 52.3488457)",,,
"[1083169418, 1212099628]",False,2,Tadeusza Kościuszki,tertiary,"['30', '50']",False,59.65,"LINESTRING (16.8730649 52.3485517, 16.8731163 52.3485243, 16.8733819 52.3483824, 16.8736691 52.3482315, 16.8737283 52.3482002)",7,,
172343475,False,2,Jana Kasprowicza,residential,,False,8.319,"LINESTRING (16.8723522 52.3446411, 16.8723742 52.3445675)",,,
172343475,False,2,Jana Kasprowicza,residential,,True,101.90400000000002,"LINESTRING (16.8723522 52.3446411, 16.8723159 52.3447643, 16.8723128 52.3447747, 16.872296 52.3448317, 16.8722869 52.3448624, 16.8722763 52.3448983, 16.8722754 52.3449013, 16.8722276 52.3450625, 16.8721853 52.345206, 16.8721555 52.3453074, 16.8721159 52.3454417, 16.8721056 52.3454965, 16.8720987 52.3455441)",,,
172343486,False,2,Wojska Polskiego,tertiary,,True,92.354,"LINESTRING (16.8714651 52.3429042, 16.871769 52.3429161, 16.8718369 52.3429188, 16.872038 52.3429267, 16.8720815 52.3429284, 16.8722862 52.3429364, 16.8723308 52.3429381, 16.8728218 52.3429574)",,,
674760584,False,,Jaśminowa,residential,,True,8.306,"LINESTRING (16.8714651 52.3429042, 16.8714583 52.342963, 16.8714564 52.3429787)",,,
172349677,False,2,Jana Ignacego Paderewskiego,residential,30,False,89.39900000000002,"LINESTRING (16.885757 52.3487395, 16.8857468 52.3487781, 16.8856474 52.3491175, 16.8856196 52.3492171, 16.885607 52.3492568, 16.8855868 52.3493147, 16.8855713 52.349354, 16.8855558 52.3493914, 16.8855415 52.3494261, 16.8855265 52.3494612, 16.8854963 52.349527)",,,
"[245437747, 172401333]",False,2,Powstańców Wielkopolskich,tertiary,,False,271.89,"LINESTRING (16.885757 52.3487395, 16.8841384 52.3486137, 16.8833371 52.3485533, 16.8827928 52.348509, 16.8827261 52.3485044, 16.8826622 52.3485016, 16.8825928 52.3484997, 16.8825226 52.3485, 16.8824561 52.3485017, 16.8823916 52.3485035, 16.8822834 52.3485114, 16.8821671 52.3485229, 16.8820645 52.3485359, 16.8819537 52.3485562, 16.8817966 52.348588)",,,
891946021,False,2,Wschodnia,residential,,False,98.201,"LINESTRING (16.8773747 52.3430621, 16.8788201 52.3430756)",,,
172348031,False,2,Wschodnia,residential,,True,138.41899999999998,"LINESTRING (16.8773747 52.3430621, 16.8772635 52.3430617, 16.8767658 52.3430567, 16.8759189 52.3430482, 16.8757011 52.3430473, 16.8756582 52.3430494, 16.8756305 52.3430524, 16.8756036 52.3430577, 16.8755823 52.3430642, 16.8755634 52.3430699, 16.8754967 52.3430916, 16.8754759 52.3430922, 16.875451 52.3430889, 16.8754313 52.3430821, 16.8753698 52.3430559)",,,
"[685509082, 172391899]",False,2,Karola Szymanowskiego,residential,,True,137.56099999999998,"LINESTRING (16.8783879 52.3437619, 16.8774174 52.3437471, 16.8773611 52.3437491, 16.8773066 52.3437591, 16.8772607 52.3437749, 16.8766871 52.3440252, 16.8766471 52.3440421, 16.876536 52.3440886)",,,
