osmid,lanes,highway,oneway,reversed,length,geometry,ref,name,maxspeed,bridge
120562969,2,tertiary,False,False,129.25799999999998,"LINESTRING (17.2612521 53.2585338, 17.2611595 53.2587258, 17.2611556 53.2587858, 17.2611311 53.2592109, 17.261116 53.2594562, 17.2611215 53.2595073, 17.2611449 53.2595558, 17.2611821 53.2595945, 17.261234 53.2596242, 17.2612885 53.2596514)",,,,
706155876,,residential,False,True,65.496,"LINESTRING (17.2612521 53.2585338, 17.2612078 53.2584629, 17.2611565 53.2584018, 17.2611951 53.2581155, 17.2612317 53.2579593)",,,,
"[896532817, 223575953]",2,secondary,False,False,57.938,"LINESTRING (17.2554998 53.2579835, 17.2555512 53.2579163, 17.25558 53.2578469, 17.2555702 53.2574713)",242,"['Wyrzyska', 'Plac Wolności']",,
223575953,2,secondary,False,True,38.497,"LINESTRING (17.2554998 53.2579835, 17.255425 53.2580751, 17.2552395 53.2582927)",242,Plac Wolności,,
167230572,,residential,False,False,194.94600000000003,"LINESTRING (17.2480009 53.2594006, 17.2477712 53.2585175, 17.2476844 53.2577505, 17.2476742 53.25766)",,Targowa,,
"[633682364, 167230573]",2,tertiary,False,True,371.06899999999996,"LINESTRING (17.2480009 53.2594006, 17.2482221 53.2593779, 17.2501058 53.2591542, 17.2503344 53.2591497, 17.2505447 53.2591694, 17.2508623 53.2592559, 17.2517108 53.2594822, 17.2522139 53.2596042, 17.252356 53.2596237, 17.2525094 53.2596159, 17.2526887 53.2595936, 17.2529337 53.2595643, 17.2532045 53.2595491, 17.2533711 53.2595496)",,Adama Mickiewicza,,
167230573,,tertiary,False,True,32.896,"LINESTRING (17.2533711 53.2595496, 17.2538656 53.2595543)",,Adama Mickiewicza,,
"[633682364, 167230573]",2,tertiary,False,False,371.069,"LINESTRING (17.2533711 53.2595496, 17.2532045 53.2595491, 17.2529337 53.2595643, 17.2526887 53.2595936, 17.2525094 53.2596159, 17.252356 53.2596237, 17.2522139 53.2596042, 17.2517108 53.2594822, 17.2508623 53.2592559, 17.2505447 53.2591694, 17.2503344 53.2591497, 17.2501058 53.2591542, 17.2482221 53.2593779, 17.2480009 53.2594006)",,Adama Mickiewicza,,
167230557,,residential,False,False,16.519,"LINESTRING (17.2562449 53.2594951, 17.2561753 53.2594109, 17.2561013 53.2593789)",,Spichrzowa,,
329086178,1,residential,True,False,76.38900000000001,"LINESTRING (17.2562449 53.2594951, 17.2564368 53.2594665, 17.2566631 53.2594328, 17.2571102 53.2593227, 17.2573246 53.2592667)",,Adama Mickiewicza,,
167230574,,residential,False,True,117.392,"LINESTRING (17.2552356 53.2589749, 17.2534711 53.2589958)",,Henryka Sienkiewicza,,
167230574,,residential,False,False,144.876,"LINESTRING (17.2552356 53.2589749, 17.2561505 53.25894, 17.256217 53.2589361, 17.2572309 53.2587981, 17.2573753 53.258765)",,Henryka Sienkiewicza,,
314591276,,secondary,True,False,76.52999999999999,"LINESTRING (17.2552356 53.2589749, 17.2551829 53.2584611, 17.2551912 53.2583746, 17.2552395 53.2582927)",242,1 Maja,,
87038548,1,secondary,True,False,96.172,"LINESTRING (17.257613 53.2608288, 17.2575559 53.2608717, 17.2573754 53.2610398, 17.2572972 53.2610888, 17.2572589 53.2611128, 17.2570971 53.2611686, 17.2568764 53.261235, 17.256646 53.2613072, 17.2565254 53.2613679)",242,Generała Władysława Sikorskiego,,
167230541,,residential,True,False,60.002,"LINESTRING (17.2535988 53.2584618, 17.2535579 53.2586795, 17.2534711 53.2589958)",,Ogrodowa,,
"[309621664, 309621665]",,residential,False,False,73.065,"LINESTRING (17.2535988 53.2584618, 17.2542971 53.2584419, 17.2545234 53.2583958, 17.2545889 53.2583083)",,"['Krótka', 'Plac Wolności']",,
309623240,,residential,False,True,166.661,"LINESTRING (17.2535988 53.2584618, 17.2535984 53.2584396, 17.2535948 53.2582503, 17.2536542 53.2578459, 17.2536932 53.2576803, 17.2538827 53.2573614, 17.2539458 53.2572858, 17.2540499 53.2572491, 17.2541799 53.2572347, 17.2544119 53.2572182)",,Ogrodowa,,
314591276,,secondary,True,False,37.99,"LINESTRING (17.2552528 53.2593164, 17.2552383 53.2590464, 17.2552356 53.2589749)",242,1 Maja,,
329086180,,residential,False,False,123.61599999999999,"LINESTRING (17.2552528 53.2593164, 17.2541971 53.259323, 17.2533947 53.2593356)",,Spichrzowa,,
329086180,,residential,False,True,49.81,"LINESTRING (17.2552528 53.2593164, 17.2558182 53.2593056, 17.2559917 53.2593407)",,Spichrzowa,,
167230570,,living_street,False,False,36.09,"LINESTRING (17.2512123 53.2576943, 17.2506698 53.2576898)",,Mennicza,,
62147987,2,tertiary,False,False,138.89,"LINESTRING (17.2557585 53.2622691, 17.2557967 53.2625379, 17.2558209 53.2626784, 17.2558519 53.26281, 17.2558966 53.2629594, 17.2559508 53.2631164, 17.2560273 53.2632696, 17.2561221 53.2634366, 17.256158 53.2634892)",,Złotowska,,
62147987,2,tertiary,False,True,51.340999999999994,"LINESTRING (17.2557585 53.2622691, 17.2557094 53.2619462, 17.255678 53.26181)",,Złotowska,,
167230542,,residential,False,False,159.08800000000002,"LINESTRING (17.2557585 53.2622691, 17.2551149 53.2623272, 17.2540504 53.2624198, 17.2534141 53.262536)",,Pawła Szczuki,,
167230536,,residential,True,False,24.694,"LINESTRING (17.2553222 53.2601288, 17.2556934 53.2601249)",,Plac Zwycięstwa,,
167230538,,residential,False,True,97.252,"LINESTRING (17.2553222 53.2601288, 17.2538601 53.2601262)",,Bartosza Głowackiego,,
314591276,,secondary,True,False,65.789,"LINESTRING (17.2553222 53.2601288, 17.2553137 53.2600739, 17.2552561 53.2595958, 17.2552512 53.2595387)",242,1 Maja,,
167230534,,residential,False,False,62.146,"LINESTRING (17.2570279 53.2569214, 17.2568404 53.2571174, 17.2567845 53.2571419, 17.2566959 53.2571487, 17.2562987 53.2571325)",,Olszowa,,
167230562,,residential,False,True,145.842,"LINESTRING (17.253676 53.2612338, 17.2534141 53.262536)",,600-lecia,,
