osmid,lanes,name,highway,oneway,reversed,length,bridge,geometry,ref,maxspeed,access
783344113,,Sądowa,residential,False,True,6.702,,"LINESTRING (16.8108837 52.6449104, 16.8109778 52.6448911)",,50,
186737157,,Rynek,residential,True,False,69.663,,"LINESTRING (16.8108837 52.6449104, 16.8109562 52.6450516, 16.8111744 52.6454765, 16.8111812 52.6455098)",,,
176658573,,Armii Poznań,tertiary,False,False,48.441,,"LINESTRING (16.8095184 52.6450116, 16.8094957 52.6449587, 16.8093863 52.644697, 16.8093414 52.6445894)",,50,
186737159,,Rynek,residential,True,False,74.271,,"LINESTRING (16.8095184 52.6450116, 16.8097502 52.6450267, 16.8106081 52.6449478)",,,
1104588357,1,Powstańców Wielkopolskich,tertiary,False,False,7.91,,"LINESTRING (16.8111812 52.6455098, 16.8112984 52.6455118)",,40,
181641239,2,Rynek,tertiary,False,True,21.041,,"LINESTRING (16.8111812 52.6455098, 16.8110162 52.6455052, 16.8108699 52.6455117)",,,
289941538,,Wjazdowa,residential,True,False,46.217,,"LINESTRING (16.8114995 52.6459091, 16.8113358 52.6455794, 16.8112984 52.6455118)",,,
783291129,,Ogrodowa,residential,True,False,104.26500000000001,,"LINESTRING (16.8114995 52.6459091, 16.8113135 52.6459406, 16.8100667 52.6461514, 16.81001 52.6461589)",,,
172106819,,Lipowa,residential,False,False,16.418,,"LINESTRING (16.8120889 52.647272, 16.8123103 52.6473333)",,,
367016992,,Kowalska,residential,True,False,16.872,,"LINESTRING (16.8120889 52.647272, 16.811978 52.647136)",,,
172106820,1,,residential,True,False,76.416,,"LINESTRING (16.8109534 52.6481747, 16.8109816 52.6482887, 16.8109678 52.6483229, 16.8109355 52.6483613, 16.8108785 52.6483778, 16.8108229 52.6483923, 16.8107565 52.6483976, 16.8106754 52.6483858, 16.8105304 52.6483503, 16.8102146 52.6482186)",,50,
1263198318,1,Marszałka Józefa Piłsudskiego,tertiary,True,False,80.798,,"LINESTRING (16.8109534 52.6481747, 16.8112932 52.6485801, 16.8114549 52.648774, 16.8114858 52.6488252)",,,
367017043,2,Księdza Stefana Szymańskiego,tertiary,True,False,348.11100000000005,,"LINESTRING (16.8102146 52.6482186, 16.8101341 52.6481544, 16.8099466 52.6479882, 16.8096314 52.6476911, 16.8095452 52.6476092, 16.8094624 52.6475464, 16.8093851 52.6474876, 16.8091084 52.6473138, 16.8089036 52.6472133, 16.8086825 52.6471228, 16.8084461 52.6470415, 16.8080486 52.6469219, 16.8077737 52.6468451, 16.8076281 52.6468016, 16.8075083 52.646758, 16.8074004 52.646713, 16.8073198 52.6466721, 16.8072349 52.6466271, 16.8071083 52.6465443, 16.8067532 52.6462263, 16.8066482 52.6461321, 16.8066022 52.6460837)",,40,
"[737739267, 1263189591]",1,Księdza Stefana Szymańskiego,tertiary,True,False,87.499,,"LINESTRING (16.8111854 52.6487351, 16.8110774 52.6486885, 16.8106147 52.648469, 16.8104613 52.648389, 16.8103349 52.6483143, 16.8102146 52.6482186)",,"['40', '50']",
"[27312760, 350676287]",2,Szamotulska,secondary,False,True,248.713,,"LINESTRING (16.8048357 52.6426501, 16.8058714 52.6427085, 16.8064014 52.6427423, 16.8069244 52.642768, 16.8074721 52.6427902, 16.8079542 52.6427969, 16.8080284 52.6427979, 16.8081714 52.6427953, 16.8083316 52.6427723, 16.8084999 52.6427424)",187,50,
186737159,,Rynek,residential,True,False,19.054,,"LINESTRING (16.8106081 52.6449478, 16.8108837 52.6449104)",,,
172107977,,Rynek,residential,True,False,65.151,,"LINESTRING (16.8106081 52.6449478, 16.8106537 52.6450431, 16.8106905 52.6451202, 16.8107246 52.645192, 16.8108291 52.6454106, 16.8108699 52.6455117)",,,
181641239,2,Rynek,tertiary,False,False,21.041,,"LINESTRING (16.8108699 52.6455117, 16.8110162 52.6455052, 16.8111812 52.6455098)",,,
"[172106816, 1018303738]","['2', '3']",Rynek,tertiary,False,True,75.57400000000001,,"LINESTRING (16.8108699 52.6455117, 16.8104021 52.6455605, 16.8099701 52.6456147, 16.809856 52.6456381, 16.8097766 52.6456546)",,50,
27312858,,Obrzycka,tertiary,True,False,14.767999999999999,,"LINESTRING (16.8036999 52.6467359, 16.8037976 52.6466935, 16.8038866 52.6466675)",,,
364747577,2,Obrzycka,tertiary,False,False,66.88900000000001,,"LINESTRING (16.8036999 52.6467359, 16.8033754 52.6468674, 16.8031773 52.6469589, 16.80291 52.6470981)",,,
"[668127825, 1267950715]",2,Czarnkowska,tertiary,False,False,86.09200000000001,,"LINESTRING (16.8040734 52.647902, 16.8040286 52.6476089, 16.8040181 52.6475344, 16.8040113 52.6474729, 16.8040019 52.6473744, 16.8039896 52.6471297)",,50,
"[1267950713, 1267950715]","['2', '3']",Czarnkowska,tertiary,False,True,183.68200000000002,,"LINESTRING (16.8040734 52.647902, 16.8041403 52.6483729, 16.8041709 52.648599, 16.8042258 52.6489586, 16.8042786 52.6492191, 16.8043055 52.6493526, 16.8043392 52.6495458)",,50,
176658566,,Zamkowa,residential,True,False,83.294,,"LINESTRING (16.8083021 52.6451263, 16.8087577 52.6450779, 16.8094447 52.6450048, 16.8095184 52.6450116)",,,
91821348,,Krótka,residential,False,True,81.18100000000001,,"LINESTRING (16.8070431 52.6452711, 16.8071384 52.6456453, 16.8071924 52.6458051, 16.8072414 52.6459468, 16.8072561 52.6459894)",,,
176658566,,Zamkowa,residential,True,False,86.458,,"LINESTRING (16.8070431 52.6452711, 16.8073971 52.645227, 16.8083021 52.6451263)",,,
"[1018303740, 152139110]","['2', '3']",Czarnkowska,tertiary,False,False,86.543,,"LINESTRING (16.8085281 52.6458294, 16.8088045 52.6457956, 16.8092412 52.6457422, 16.8096145 52.6456897, 16.8097766 52.6456546)",,,
152139110,2,Czarnkowska,tertiary,False,True,87.642,,"LINESTRING (16.8085281 52.6458294, 16.8083782 52.6458487, 16.8074352 52.6459657, 16.8072561 52.6459894)",,,
176658565,,Średnia,residential,True,False,79.655,,"LINESTRING (16.8085281 52.6458294, 16.8085126 52.6457769, 16.8084176 52.6454801, 16.8083257 52.6451987, 16.8083021 52.6451263)",,,
91821348,,Krótka,residential,False,False,81.18100000000001,,"LINESTRING (16.8072561 52.6459894, 16.8072414 52.6459468, 16.8071924 52.6458051, 16.8071384 52.6456453, 16.8070431 52.6452711)",,,
152139110,2,Czarnkowska,tertiary,False,False,87.642,,"LINESTRING (16.8072561 52.6459894, 16.8074352 52.6459657, 16.8083782 52.6458487, 16.8085281 52.6458294)",,,
152139110,2,Czarnkowska,tertiary,False,True,45.345,,"LINESTRING (16.8072561 52.6459894, 16.8068268 52.6460519, 16.8066022 52.6460837)",,,
176658572,,3 Maja,residential,True,False,63.13,,"LINESTRING (16.8122306 52.6461497, 16.8123214 52.6461404, 16.8126183 52.6461301, 16.8127992 52.6461287, 16.8130229 52.6461677, 16.813134 52.6462116)",,,
367016978,,Kowalska,residential,True,False,40.218,,"LINESTRING (16.8122306 52.6461497, 16.8121575 52.6460526, 16.8121183 52.6460071, 16.81206 52.6459576, 16.8119719 52.645909, 16.8118712 52.6458738)",,,
439353942,2,Lipowa,tertiary,True,False,87.11,,"LINESTRING (16.8135091 52.6470448, 16.8133544 52.6470917, 16.8131649 52.6471453, 16.8129445 52.647195, 16.8126252 52.6472605, 16.8123103 52.6473333)",,50,
172106814,,Marszałka Józefa Piłsudskiego,tertiary,False,True,40.531,,"LINESTRING (16.8129225 52.6497079, 16.8124825 52.6494597)",,20,
524174946,,Garażowa,residential,True,False,55.952,,"LINESTRING (16.8129225 52.6497079, 16.8130099 52.6496562, 16.8135163 52.6493566)",,50,
783291129,,Ogrodowa,residential,True,False,25.383,,"LINESTRING (16.8118712 52.6458738, 16.8114995 52.6459091)",,,
229949978,,Okrężna,residential,False,True,105.36000000000001,,"LINESTRING (16.8124167 52.6411094, 16.8123725 52.6414597, 16.8123062 52.6415349, 16.812188 52.6415839, 16.8115233 52.6417148)",,,
25877699,2,Armii Poznań,tertiary,False,True,62.165000000000006,,"LINESTRING (16.8085656 52.6412387, 16.8085222 52.6413902, 16.8084078 52.6417895)",,50,
229949964,2,Edwarda Sowiaka,residential,False,True,227.79199999999997,,"LINESTRING (16.8085656 52.6412387, 16.8086593 52.6412484, 16.809014 52.6412853, 16.8111543 52.6414363, 16.8115145 52.6414753, 16.8115238 52.6415599, 16.8114975 52.6416538, 16.8115233 52.6417148)",,,
229949964,2,Edwarda Sowiaka,residential,False,False,227.792,,"LINESTRING (16.8115233 52.6417148, 16.8114975 52.6416538, 16.8115238 52.6415599, 16.8115145 52.6414753, 16.8111543 52.6414363, 16.809014 52.6412853, 16.8086593 52.6412484, 16.8085656 52.6412387)",,,
229949978,,Okrężna,residential,False,False,105.36,,"LINESTRING (16.8115233 52.6417148, 16.812188 52.6415839, 16.8123062 52.6415349, 16.8123725 52.6414597, 16.8124167 52.6411094)",,,
229949978,,Okrężna,residential,False,True,214.398,,"LINESTRING (16.8115233 52.6417148, 16.8106233 52.6418937, 16.8102975 52.6419193, 16.8101902 52.6419142, 16.8100138 52.6419057, 16.8085139 52.6417972, 16.8084078 52.6417895)",,,
25877699,2,Armii Poznań,tertiary,False,False,62.165000000000006,,"LINESTRING (16.8084078 52.6417895, 16.8085222 52.6413902, 16.8085656 52.6412387)",,50,
"[25877699, 585760244]",2,Armii Poznań,tertiary,False,"[False, True]",106.35000000000002,,"LINESTRING (16.8084078 52.6417895, 16.8083905 52.6419824, 16.8083981 52.6421426, 16.808436 52.6423653, 16.808469 52.6425591, 16.8084783 52.6426134, 16.808494 52.6426988, 16.8084999 52.6427424)",,50,
229949978,,Okrężna,residential,False,False,214.398,,"LINESTRING (16.8084078 52.6417895, 16.8085139 52.6417972, 16.8100138 52.6419057, 16.8101902 52.6419142, 16.8102975 52.6419193, 16.8106233 52.6418937, 16.8115233 52.6417148)",,,
181641241,3,11 Listopada,primary,False,True,33.8,,"LINESTRING (16.8150731 52.646216, 16.8151796 52.6463166, 16.8153495 52.6464695)",11;187,50,
229949988,1,,secondary_link,True,False,51.413999999999994,,"LINESTRING (16.8150731 52.646216, 16.8151962 52.6462432, 16.8152786 52.6462593, 16.8153221 52.6462665, 16.8154075 52.6462776, 16.8154171 52.6462785, 16.8155132 52.6462875, 16.8156168 52.6462963, 16.8158157 52.6463117)",,50,
"[278849679, 278849680, 24048336, 24048335, 694489972, 694489973, 743631416, 229950041]","['2', '4', '3']","['11 Listopada', 'Mostowa']",primary,False,False,494.52700000000004,"['viaduct', 'yes']","LINESTRING (16.8150731 52.646216, 16.814848 52.6459929, 16.8146244 52.6457524, 16.8145137 52.645613, 16.8144187 52.645479, 16.8143269 52.645343, 16.8142362 52.6451396, 16.8141682 52.6449394, 16.814128 52.6448168, 16.8139154 52.6441746, 16.8133954 52.6426086, 16.8132947 52.6423221, 16.8132582 52.6422294, 16.8131504 52.6419559)",11;187,50,
"[278849676, 674376926]",3,Lipowa,secondary,False,False,36.019000000000005,,"LINESTRING (16.8158157 52.6463117, 16.8156309 52.6463723, 16.8155622 52.6463949, 16.8153495 52.6464695)",187,50,
229950017,1,,tertiary_link,True,False,59.397999999999996,,"LINESTRING (16.8156895 52.6467255, 16.8155311 52.6466999, 16.8153643 52.6466718, 16.8153123 52.6466627, 16.8152194 52.6466465, 16.8150409 52.6466199, 16.8149894 52.646617, 16.8149523 52.6466195, 16.8148347 52.6466333)",,50,
229950040,3,11 Listopada,primary,False,False,36.569,,"LINESTRING (16.8156895 52.6467255, 16.8155193 52.6466037, 16.8154844 52.6465763, 16.8153495 52.6464695)",11,50,
"[278849681, 230030398]","['2', '4']",11 Listopada,primary,False,True,113.907,,"LINESTRING (16.8156895 52.6467255, 16.8161452 52.6470301, 16.8162873 52.647121, 16.816813 52.64749)",11,50,
92149524,1,Powstańców Wielkopolskich,tertiary,True,False,60.566,,"LINESTRING (16.8120014 52.6454069, 16.8120686 52.6453967, 16.8121345 52.6453841, 16.8123188 52.6453449, 16.8124145 52.6453235, 16.8125038 52.6453036, 16.8128455 52.6452225)",,40,
368064005,,Klasztorna,residential,True,False,76.421,,"LINESTRING (16.8120014 52.6454069, 16.8119895 52.6453852, 16.8116432 52.6447549)",,50,
228942423,1,Marszałka Józefa Piłsudskiego,tertiary,True,False,21.771,,"LINESTRING (16.8099193 52.645971, 16.81001 52.6461589)",,50,
281159275,,Kościelna,residential,True,False,114.75099999999999,,"LINESTRING (16.8099193 52.645971, 16.809831 52.6459805, 16.8085961 52.6460506, 16.8085481 52.6458869, 16.8085281 52.6458294)",,,
281159261,1,Czarnkowska,tertiary,True,False,25.533,,"LINESTRING (16.8042815 52.6465862, 16.8046294 52.6464958)",,,
"[281159266, 281159268]",1,Czarnkowska,tertiary,True,False,26.244999999999997,,"LINESTRING (16.8043585 52.6466695, 16.8042253 52.6467802, 16.8041625 52.646849, 16.8041483 52.6468674)",,40,
367017062,,Obrzycka,tertiary,True,False,21.245,,"LINESTRING (16.8043585 52.6466695, 16.8042776 52.6467085, 16.8041999 52.6467361, 16.8041466 52.6467389, 16.8040787 52.6467361)",,40,
367016978,,Kowalska,residential,True,False,112.81,,"LINESTRING (16.811978 52.647136, 16.8120179 52.6470609, 16.8121734 52.6468028, 16.8122751 52.6465044, 16.8122702 52.6463597, 16.8122306 52.6461497)",,,
"[172107988, 1263189589]",2,Adama Mickiewicza,tertiary,True,False,67.814,,"LINESTRING (16.8127389 52.6484427, 16.8126801 52.6484617, 16.8125652 52.6484964, 16.8124566 52.6485293, 16.8121159 52.6486342, 16.8119667 52.6486858, 16.8118546 52.6487315)",,50,
281159299,,Cmentarna,residential,True,False,70.501,,"LINESTRING (16.8131861 52.6489909, 16.8125522 52.6494133, 16.8124825 52.6494597)",,50,
281159355,,Cmentarna,residential,True,False,68.065,,"LINESTRING (16.8131861 52.6489909, 16.8129076 52.6486756, 16.8127389 52.6484427)",,50,
281159355,,Cmentarna,residential,True,False,46.366,,"LINESTRING (16.8135163 52.6493566, 16.8131861 52.6489909)",,50,
"[735237875, 176658564]",,Garażowa,"['living_street', 'residential']",False,True,304.997,,"LINESTRING (16.8135163 52.6493566, 16.8136529 52.649286, 16.8137764 52.6492245, 16.8139433 52.6491744, 16.8148791 52.6485923, 16.8149778 52.6485309, 16.8150019 52.6485159, 16.8151077 52.6484501, 16.8153737 52.6482911, 16.8158108 52.6480236, 16.8159348 52.6479538, 16.8162586 52.6477748, 16.816813 52.64749)",,"['20', '30']",
172106814,,Marszałka Józefa Piłsudskiego,tertiary,False,False,40.531,,"LINESTRING (16.8124825 52.6494597, 16.8129225 52.6497079)",,20,
172106814,,Marszałka Józefa Piłsudskiego,tertiary,False,True,9.263,,"LINESTRING (16.8124825 52.6494597, 16.8123819 52.649403)",,20,
172106814,,Marszałka Józefa Piłsudskiego,tertiary,False,False,9.263,,"LINESTRING (16.8123819 52.649403, 16.8124825 52.6494597)",,20,
91821345,,Henryka Eichlera,living_street,True,False,66.616,,"LINESTRING (16.8123819 52.649403, 16.8123223 52.64944, 16.8117645 52.6498128, 16.8117041 52.6498369)",,,
1263189590,,Marszałka Józefa Piłsudskiego,tertiary,False,True,72.733,,"LINESTRING (16.8123819 52.649403, 16.8123149 52.6493638, 16.8119905 52.649174, 16.8117722 52.649032, 16.8116241 52.648938)",,,
228942423,1,Marszałka Józefa Piłsudskiego,tertiary,True,False,139.209,,"LINESTRING (16.81001 52.6461589, 16.810162 52.6465195, 16.8103953 52.6470616, 16.8104183 52.6471152, 16.8105483 52.6473672)",,50,
289941537,,Ogrodowa,living_street,True,False,115.304,,"LINESTRING (16.8128455 52.6452225, 16.812881 52.6452769, 16.8129061 52.6453185, 16.8129221 52.6453651, 16.8129251 52.6454137, 16.8129256 52.6454588, 16.8129008 52.6455186, 16.8128776 52.6455441, 16.8128431 52.6455683, 16.8127933 52.6455967, 16.8127304 52.6456212, 16.8124289 52.6457042, 16.8120512 52.645799, 16.8119857 52.6458359, 16.8119431 52.6458569, 16.8118712 52.6458738)",,20,
783292317,1,Powstańców Wielkopolskich,tertiary,True,False,42.432,,"LINESTRING (16.8128455 52.6452225, 16.8129982 52.6451856, 16.8134181 52.645065)",,40,
320507364,,Wąska,residential,False,False,76.97999999999999,,"LINESTRING (16.8134181 52.645065, 16.8134134 52.6450489, 16.8133383 52.6447509, 16.8132359 52.6443816)",,50,
783292317,1,Powstańców Wielkopolskich,tertiary,True,False,83.03800000000001,,"LINESTRING (16.8134181 52.645065, 16.8138636 52.6449446, 16.813895 52.6449376, 16.8143936 52.644827, 16.8145618 52.6447903)",,40,
320507364,,Wąska,residential,False,True,76.98,,"LINESTRING (16.8132359 52.6443816, 16.8133383 52.6447509, 16.8134134 52.6450489, 16.8134181 52.645065)",,50,
"[553216656, 320507370]",,Nad Wełną,residential,False,True,215.36,,"LINESTRING (16.8054591 52.6475533, 16.8054782 52.6476992, 16.8055232 52.6480433, 16.8055899 52.6485535, 16.8056043 52.6487014, 16.8056304 52.6488866, 16.8056813 52.6493392, 16.8056856 52.649378, 16.8057148 52.6494834)",,50,
281159268,1,Czarnkowska,tertiary,True,False,31.112000000000002,,"LINESTRING (16.8041483 52.6468674, 16.8041004 52.6469291, 16.8040616 52.6469939, 16.8039896 52.6471297)",,40,
367017260,,,residential,False,False,93.092,,"LINESTRING (16.8043392 52.6495458, 16.8045505 52.6495328, 16.8046347 52.6495289, 16.8047866 52.6495199, 16.8054808 52.649486, 16.8057148 52.6494834)",,50,
"[1267950713, 1267950715]","['2', '3']",Czarnkowska,tertiary,False,False,183.68199999999996,,"LINESTRING (16.8043392 52.6495458, 16.8043055 52.6493526, 16.8042786 52.6492191, 16.8042258 52.6489586, 16.8041709 52.648599, 16.8041403 52.6483729, 16.8040734 52.647902)",,50,
"[553216656, 320507370]",,Nad Wełną,residential,False,False,215.36,,"LINESTRING (16.8057148 52.6494834, 16.8056856 52.649378, 16.8056813 52.6493392, 16.8056304 52.6488866, 16.8056043 52.6487014, 16.8055899 52.6485535, 16.8055232 52.6480433, 16.8054782 52.6476992, 16.8054591 52.6475533)",,50,
367017260,,,residential,False,True,93.09200000000001,,"LINESTRING (16.8057148 52.6494834, 16.8054808 52.649486, 16.8047866 52.6495199, 16.8046347 52.6495289, 16.8045505 52.6495328, 16.8043392 52.6495458)",,50,
783344113,,Sądowa,residential,False,False,47.379000000000005,,"LINESTRING (16.8116432 52.6447549, 16.8114927 52.644786, 16.8110957 52.6448671, 16.8110407 52.6448783, 16.8109778 52.6448911)",,50,
"[783344113, 783290692]",,Sądowa,residential,False,"[False, True]",131.947,,"LINESTRING (16.8116432 52.6447549, 16.8116973 52.6447443, 16.8124715 52.6445862, 16.8128668 52.6451973)",,50,destination
1263189587,1,Adama Mickiewicza,tertiary,True,False,27.791,,"LINESTRING (16.8118546 52.6487315, 16.8117037 52.6488525, 16.8116241 52.648938)",,50,
