osmid,lanes,name,highway,maxspeed,width,oneway,reversed,length,bridge,tunnel,geometry,ref
147091450,,Wolności,residential,,7,False,False,6.575,,,"LINESTRING (14.7741052 51.7857388, 14.7741501 51.785791)",
147091450,,Wolności,residential,,7,False,True,8.477,,,"LINESTRING (14.7741052 51.7857388, 14.7740511 51.7856703)",
79274413,,Marii Konopnickiej,residential,,5,False,True,241.18599999999998,,,"LINESTRING (14.7769998 51.7894013, 14.7761318 51.7896783, 14.7739564 51.7903541, 14.7738678 51.7903763)",
79269152,,Plac Zamkowy,residential,,4,False,True,33.071,,,"LINESTRING (14.7745794 51.7856571, 14.7741501 51.785791)",
79269152,,Plac Zamkowy,residential,,4,False,False,33.071,,,"LINESTRING (14.7741501 51.785791, 14.7745794 51.7856571)",
147091450,,Wolności,residential,,7,False,True,6.575,,,"LINESTRING (14.7741501 51.785791, 14.7741052 51.7857388)",
147091450,,Wolności,residential,,7,False,False,157.35000000000002,,,"LINESTRING (14.7741501 51.785791, 14.7750974 51.7869165, 14.7752097 51.7870451)",
79269156,,Polna,residential,,5,False,False,145.18200000000002,,,"LINESTRING (14.7753619 51.7909837, 14.7750574 51.7909623, 14.7746885 51.7910309, 14.774504 51.7910245, 14.7744295 51.7909857, 14.7743807 51.7909354, 14.7739928 51.7904742, 14.7738678 51.7903763)",
79269158,,Plac Zamkowy,residential,,4,False,True,37.841,,,"LINESTRING (14.7745424 51.7855172, 14.7741615 51.7856369, 14.7740511 51.7856703)",
147091450,,Wolności,residential,,7,False,False,8.477,,,"LINESTRING (14.7740511 51.7856703, 14.7741052 51.7857388)",
79269158,,Plac Zamkowy,residential,,4,False,False,37.841,,,"LINESTRING (14.7740511 51.7856703, 14.7741615 51.7856369, 14.7745424 51.7855172)",
"[1226589088, 79274802, 79274803, 560821618]",3,Wolności,residential,40,"['7', '7 m']",False,"[False, True]",202.21,yes,yes,"LINESTRING (14.7740511 51.7856703, 14.7738242 51.7853896, 14.7732369 51.784663, 14.773048 51.7844292, 14.7730236 51.7843982, 14.7729699 51.7843355, 14.7727656 51.7840935, 14.7727365 51.7840442)",
635405343,,,residential,,4,False,True,68.269,,,"LINESTRING (14.7724633 51.7840444, 14.7724626 51.78401, 14.7724643 51.7839792, 14.7724642 51.7839379, 14.77258 51.7838002, 14.7727275 51.783689, 14.7729725 51.783546)",
635405345,,,secondary,,6,False,True,96.68700000000001,,,"LINESTRING (14.7724633 51.7840444, 14.7720509 51.7840521, 14.771986 51.7840542, 14.7713551 51.784075, 14.7710591 51.784082)",289
635405347,,,secondary,,6,False,False,18.793,,,"LINESTRING (14.7724633 51.7840444, 14.7725978 51.7840445, 14.7727365 51.7840442)",289
635405343,,,residential,,4,False,False,68.269,,,"LINESTRING (14.7729725 51.783546, 14.7727275 51.783689, 14.77258 51.7838002, 14.7724642 51.7839379, 14.7724643 51.7839792, 14.7724626 51.78401, 14.7724633 51.7840444)",
635405345,,,secondary,,6,False,False,96.687,,,"LINESTRING (14.7710591 51.784082, 14.7713551 51.784075, 14.771986 51.7840542, 14.7720509 51.7840521, 14.7724633 51.7840444)",289
83535591,,Szkolna,residential,,4,False,False,85.91399999999999,,,"LINESTRING (14.7735376 51.7867204, 14.7733217 51.7864339, 14.7733125 51.7863778, 14.7733254 51.7863216, 14.7733593 51.786231, 14.7733634 51.786174, 14.7733549 51.786117, 14.7732914 51.7859867)",
79262504,,Plac Zamkowy,living_street,,7,False,False,13.503,,,"LINESTRING (14.7732914 51.7859867, 14.7731151 51.7860401)",
79262504,,Plac Zamkowy,living_street,,7,False,True,62.397,,,"LINESTRING (14.7732914 51.7859867, 14.7741052 51.7857388)",
83535591,,Szkolna,residential,,4,False,True,85.914,,,"LINESTRING (14.7732914 51.7859867, 14.7733549 51.786117, 14.7733634 51.786174, 14.7733593 51.786231, 14.7733254 51.7863216, 14.7733125 51.7863778, 14.7733217 51.7864339, 14.7735376 51.7867204)",
83543589,,Plac Zamkowy,residential,,4,False,False,114.057,,,"LINESTRING (14.7732914 51.7859867, 14.7732308 51.7859165, 14.7731363 51.7858346, 14.7730171 51.7857867, 14.7729552 51.7857732, 14.772871 51.7857489, 14.7726016 51.7854261, 14.7724172 51.7851527)",
83543589,,Plac Zamkowy,residential,,4,False,True,114.05700000000003,,,"LINESTRING (14.7724172 51.7851527, 14.7726016 51.7854261, 14.772871 51.7857489, 14.7729552 51.7857732, 14.7730171 51.7857867, 14.7731363 51.7858346, 14.7732308 51.7859165, 14.7732914 51.7859867)",
79262504,,Plac Zamkowy,living_street,,7,False,True,13.503,,,"LINESTRING (14.7731151 51.7860401, 14.7732914 51.7859867)",
79273142,,Tadeusza Kościuszki,tertiary,,6,False,False,307.664,,,"LINESTRING (14.7752097 51.7870451, 14.7753031 51.7870102, 14.7753872 51.7869842, 14.7754868 51.7869543, 14.7755865 51.7869311, 14.7756714 51.7869162, 14.7757563 51.7869113, 14.7758377 51.7869096, 14.7760169 51.7869057, 14.7761524 51.7869009, 14.7763517 51.7868876, 14.7775219 51.7867814, 14.7785568 51.7866833, 14.7791512 51.7866082, 14.7791949 51.7865987, 14.7792625 51.7865809, 14.7793497 51.7865538, 14.7794383 51.7865031, 14.7795189 51.786459)",
"[83535596, 83535601, 79365809, 79273144, 83536186, 83536190]",2,"['Romualda Traugutta', 'Rynek', '1 Maja']",tertiary,40,6,False,True,451.349,yes,,"LINESTRING (14.7752097 51.7870451, 14.7749714 51.7871357, 14.7746766 51.7872478, 14.7741711 51.7874375, 14.7740337 51.787489, 14.7738961 51.7875373, 14.7736867 51.7876109, 14.7734396 51.787733, 14.7733837 51.787769, 14.7733476 51.7878058, 14.7733404 51.7878267, 14.7733254 51.7878974, 14.7733182 51.7879718, 14.7733754 51.7882684, 14.7735057 51.7887603, 14.7736038 51.7890252, 14.7736696 51.7892104, 14.7736961 51.7893307, 14.7736914 51.7893523, 14.7736827 51.7893789, 14.773666 51.789415, 14.7736345 51.7894686, 14.7735387 51.789586, 14.7734845 51.7896852, 14.7734731 51.7897347, 14.7734724 51.78979, 14.7734876 51.7898535, 14.7735511 51.78996, 14.7738068 51.7902682, 14.7738481 51.790323, 14.7738678 51.7903763)",
147091450,,Wolności,residential,,7,False,True,157.35000000000002,,,"LINESTRING (14.7752097 51.7870451, 14.7750974 51.7869165, 14.7741501 51.785791)",
635405347,,,secondary,,6,False,False,35.93,,,"LINESTRING (14.7791443 51.7862338, 14.7795189 51.786459)",289
560817954,1,,tertiary_link,50,,True,False,43.227,,,"LINESTRING (14.7791443 51.7862338, 14.7793203 51.7862419, 14.7793726 51.7862423, 14.7794262 51.7862402, 14.7794671 51.7862369, 14.7795107 51.7862303, 14.7795577 51.7862207, 14.7796059 51.7862079, 14.7796717 51.7861838, 14.7797382 51.7861548)",
635405347,,,secondary,,6,False,True,519.7439999999999,,,"LINESTRING (14.7791443 51.7862338, 14.7790419 51.7861728, 14.7789402 51.7861107, 14.7785006 51.7858416, 14.778279 51.7857052, 14.7781667 51.7856369, 14.7780573 51.7855703, 14.7778464 51.7854409, 14.7777424 51.7853781, 14.7776889 51.7853461, 14.7776307 51.7853112, 14.7775083 51.7852406, 14.7774124 51.7851856, 14.7772974 51.7851252, 14.7772108 51.7850796, 14.7769723 51.7849653, 14.7767431 51.7848585, 14.7765094 51.7847594, 14.7763888 51.7847117, 14.7762656 51.7846661, 14.7760852 51.7846036, 14.775903 51.7845435, 14.7757251 51.7844885, 14.7756324 51.7844602, 14.7755451 51.7844353, 14.7753519 51.7843845, 14.7752557 51.7843599, 14.7751629 51.7843371, 14.77498 51.7842945, 14.7747965 51.784257, 14.7746514 51.7842294, 14.7745724 51.7842147, 14.7744853 51.7841999, 14.7743656 51.7841816, 14.7742407 51.784163, 14.7740269 51.7841342, 14.7738123 51.7841095, 14.7736828 51.7840982, 14.7735515 51.7840868, 14.7734172 51.7840757, 14.7732842 51.7840661, 14.7731498 51.7840588, 14.7730968 51.7840558, 14.7730087 51.7840507, 14.7728735 51.7840474, 14.7728064 51.7840449, 14.7727365 51.7840442)",289
110468210,2,,tertiary,50,5,False,True,37.297,,,"LINESTRING (14.7797382 51.7861548, 14.7796416 51.786306, 14.7796045 51.7863514, 14.7795582 51.7863854, 14.7795189 51.786459)",
