osmid,lanes,ref,name,highway,maxspeed,width,oneway,reversed,length,bridge,geometry
170202843,2,,Plac Wolności,residential,50,,False,False,43.711,,"LINESTRING (14.2032636 52.8773783, 14.2032529 52.8774219, 14.2032312 52.8774547, 14.2032228 52.8774675, 14.2030826 52.8776323, 14.2029938 52.8777337)"
170203096,,,Plac Wolności,residential,,,False,True,49.940999999999995,,"LINESTRING (14.2032636 52.8773783, 14.2031176 52.8774108, 14.2028553 52.8774693, 14.2025655 52.8775339)"
665940166,2,,Tadeusza Kościuszki,residential,50,,False,False,61.934000000000005,,"LINESTRING (14.2032636 52.8773783, 14.2032564 52.877324, 14.2032296 52.8771225, 14.2031898 52.8768231)"
170202403,,,Zygmuntowska,residential,,,False,False,76.83,,"LINESTRING (14.2039775 52.8775135, 14.2040222 52.8775755, 14.2045129 52.878124)"
173086080,,,Bolesława Chrobrego,residential,,,False,False,302.437,,"LINESTRING (14.2039775 52.8775135, 14.2045266 52.8773754, 14.2050328 52.8772335, 14.2053855 52.8771232, 14.2057156 52.876966, 14.2059477 52.8768664, 14.2062031 52.8767917, 14.2065357 52.876755, 14.2069863 52.8766938, 14.2073267 52.8766481, 14.2076316 52.8765831, 14.2079367 52.8764796, 14.20806 52.8764333)"
173086080,,,Bolesława Chrobrego,residential,,,False,True,10.474,,"LINESTRING (14.2039775 52.8775135, 14.2039088 52.8775301, 14.2038319 52.8775474)"
170202403,,,Zygmuntowska,residential,,,False,True,175.26999999999998,,"LINESTRING (14.2046898 52.8795478, 14.2048984 52.8793418, 14.20507 52.8790958, 14.2051344 52.8788562, 14.2051076 52.878785, 14.2045129 52.878124)"
173787794,2,124;125,Mieszka I,secondary,50,6,False,False,72.726,,"LINESTRING (14.2046898 52.8795478, 14.2045659 52.8794955, 14.2044227 52.8794418, 14.2043788 52.8794253, 14.2042631 52.8793893, 14.2040863 52.8793411, 14.2039694 52.8793174, 14.2038522 52.8792993, 14.2037105 52.8792846)"
173787794,2,124;125,Mieszka I,secondary,50,6,False,True,330.54099999999994,,"LINESTRING (14.2046898 52.8795478, 14.2047107 52.8795586, 14.2048475 52.8796314, 14.2049666 52.8797084, 14.2051816 52.8798473, 14.2053924 52.8799992, 14.2055006 52.8800701, 14.2056163 52.8801341, 14.2056965 52.8801687, 14.2058066 52.8802122, 14.2059199 52.8802529, 14.2059607 52.8802669, 14.2060127 52.8802847, 14.2063783 52.8803982, 14.2066897 52.8804702, 14.2068993 52.880507, 14.207399 52.8805711, 14.2080232 52.8806528, 14.2083734 52.880704, 14.2085315 52.880737, 14.2085939 52.8807541, 14.2087058 52.8807849, 14.2089548 52.8808635)"
170202614,2,,Staromiejska,residential,50,,False,True,113.24300000000001,,"LINESTRING (14.2037105 52.8792846, 14.2037103 52.8792494, 14.2037022 52.8792098, 14.2036796 52.8791498, 14.2035855 52.8789378, 14.2035116 52.8787842, 14.2032889 52.8784152, 14.2032261 52.8783123)"
173787794,2,124;125,Mieszka I,secondary,50,6,False,True,72.726,,"LINESTRING (14.2037105 52.8792846, 14.2038522 52.8792993, 14.2039694 52.8793174, 14.2040863 52.8793411, 14.2042631 52.8793893, 14.2043788 52.8794253, 14.2044227 52.8794418, 14.2045659 52.8794955, 14.2046898 52.8795478)"
665944330,2,124;125,Mieszka I,secondary,50,6,False,False,70.53099999999999,,"LINESTRING (14.2037105 52.8792846, 14.2036478 52.8792814, 14.2035279 52.8792766, 14.2029165 52.8792686, 14.2026601 52.879269)"
"[170202843, 170202614]",2,,"['Staromiejska', 'Plac Wolności']",residential,50,,False,False,68.917,,"LINESTRING (14.2029938 52.8777337, 14.2029485 52.877791, 14.2029309 52.8778299, 14.2029364 52.8778719, 14.2031651 52.8782196, 14.2032261 52.8783123)"
170202843,2,,Plac Wolności,residential,50,,False,True,43.711,,"LINESTRING (14.2029938 52.8777337, 14.2030826 52.8776323, 14.2032228 52.8774675, 14.2032312 52.8774547, 14.2032529 52.8774219, 14.2032636 52.8773783)"
170203191,,,Plac Wolności,residential,,,False,False,37.375,,"LINESTRING (14.2029938 52.8777337, 14.2029082 52.8777181, 14.2027351 52.8776589, 14.2026881 52.8776329, 14.2025655 52.8775339)"
"[173086080, 1134561319]",,,"['Bolesława Chrobrego', 'Plac Wolności']",residential,,,False,False,59.968999999999994,,"LINESTRING (14.2029938 52.8777337, 14.2030531 52.8777246, 14.2032458 52.8776786, 14.2034368 52.877633, 14.2035099 52.8776172, 14.2038319 52.8775474)"
170203096,,,Plac Wolności,residential,,,False,False,49.940999999999995,,"LINESTRING (14.2025655 52.8775339, 14.2028553 52.8774693, 14.2031176 52.8774108, 14.2032636 52.8773783)"
170203191,,,Plac Wolności,residential,,,False,True,37.375,,"LINESTRING (14.2025655 52.8775339, 14.2026881 52.8776329, 14.2027351 52.8776589, 14.2029082 52.8777181, 14.2029938 52.8777337)"
170203340,,,Księdza Ignacego Skorupki,residential,,,False,False,132.01600000000002,,"LINESTRING (14.2025655 52.8775339, 14.2025265 52.8774998, 14.2025059 52.8774818, 14.2023607 52.8772616, 14.2021876 52.8770418, 14.2028491 52.8768861, 14.2031053 52.8768387, 14.2031898 52.8768231)"
170203340,,,Księdza Ignacego Skorupki,residential,,,False,True,132.016,,"LINESTRING (14.2031898 52.8768231, 14.2031053 52.8768387, 14.2028491 52.8768861, 14.2021876 52.8770418, 14.2023607 52.8772616, 14.2025059 52.8774818, 14.2025265 52.8774998, 14.2025655 52.8775339)"
665940166,2,,Tadeusza Kościuszki,residential,50,,False,False,76.932,,"LINESTRING (14.2031898 52.8768231, 14.2031075 52.8762997, 14.2030915 52.8762123, 14.2030507 52.8761381)"
665940166,2,,Tadeusza Kościuszki,residential,50,,False,True,61.934000000000005,,"LINESTRING (14.2031898 52.8768231, 14.2032296 52.8771225, 14.2032564 52.877324, 14.2032636 52.8773783)"
170202403,,,Zygmuntowska,residential,,,False,False,175.26999999999998,,"LINESTRING (14.2045129 52.878124, 14.2051076 52.878785, 14.2051344 52.8788562, 14.20507 52.8790958, 14.2048984 52.8793418, 14.2046898 52.8795478)"
170202403,,,Zygmuntowska,residential,,,False,True,76.83,,"LINESTRING (14.2045129 52.878124, 14.2040222 52.8775755, 14.2039775 52.8775135)"
170205551,2,,Marii Konopnickiej,residential,,,False,True,89.06700000000001,,"LINESTRING (14.2045129 52.878124, 14.2044573 52.878126, 14.204448 52.8781271, 14.2039454 52.8781861, 14.203737 52.8782119, 14.2032816 52.8783014, 14.2032261 52.8783123)"
170205948,,,Marii Konopnickiej,residential,,,False,True,166.739,,"LINESTRING (14.2045129 52.878124, 14.2045619 52.878121, 14.2046115 52.8781212, 14.2048435 52.878105, 14.2052095 52.8780703, 14.2052807 52.8780799, 14.2054309 52.8781525, 14.2058172 52.8785799, 14.206049 52.8787992, 14.2061329 52.8788597, 14.2062435 52.878919)"
170202614,2,,Staromiejska,residential,50,,False,False,113.243,,"LINESTRING (14.2032261 52.8783123, 14.2032889 52.8784152, 14.2035116 52.8787842, 14.2035855 52.8789378, 14.2036796 52.8791498, 14.2037022 52.8792098, 14.2037103 52.8792494, 14.2037105 52.8792846)"
"[170202843, 170202614]",2,,"['Staromiejska', 'Plac Wolności']",residential,50,,False,True,68.917,,"LINESTRING (14.2032261 52.8783123, 14.2031651 52.8782196, 14.2029364 52.8778719, 14.2029309 52.8778299, 14.2029485 52.877791, 14.2029938 52.8777337)"
170205551,2,,Marii Konopnickiej,residential,,,False,False,89.067,,"LINESTRING (14.2032261 52.8783123, 14.2032816 52.8783014, 14.203737 52.8782119, 14.2039454 52.8781861, 14.204448 52.8781271, 14.2044573 52.878126, 14.2045129 52.878124)"
518916264,,,Kazimierza Pułaskiego,residential,,,False,True,71.739,,"LINESTRING (14.2022993 52.8784983, 14.2026213 52.8791135)"
1203063654,,,Kazimierza Pułaskiego,residential,,,False,False,81.359,,"LINESTRING (14.2022993 52.8784983, 14.2018645 52.8778153)"
170205600,,,Marii Konopnickiej,residential,,,True,False,65.544,,"LINESTRING (14.2022993 52.8784983, 14.2031436 52.8783289, 14.2032261 52.8783123)"
"[170205816, 220138441, 220138440]",,,Marii Konopnickiej,residential,,,True,False,86.543,yes,"LINESTRING (14.2022993 52.8784983, 14.2022693 52.8785036, 14.2018948 52.8785702, 14.2017867 52.8785943, 14.201426 52.8786689, 14.2013757 52.8786782, 14.2013235 52.8786882, 14.2012843 52.8786968, 14.2010753 52.8787426)"
518916263,2,124;125,Mieszka I,secondary,50,6,False,False,15.547,,"LINESTRING (14.2026601 52.879269, 14.2024285 52.8792653)"
170205912,2,,Kazimierza Pułaskiego,residential,50,,False,False,17.557,,"LINESTRING (14.2026601 52.879269, 14.2026602 52.8792316, 14.2026481 52.8791839, 14.2026213 52.8791135)"
665944330,2,124;125,Mieszka I,secondary,50,6,False,True,70.53099999999999,,"LINESTRING (14.2026601 52.879269, 14.2029165 52.8792686, 14.2035279 52.8792766, 14.2036478 52.8792814, 14.2037105 52.8792846)"
1203063654,,,Kazimierza Pułaskiego,residential,,,False,True,81.359,,"LINESTRING (14.2018645 52.8778153, 14.2022993 52.8784983)"
170205328,,,Fryderyka Chopina,residential,,,False,False,107.27900000000001,,"LINESTRING (14.20806 52.8764333, 14.2077615 52.8764316, 14.2076986 52.8764313, 14.2064686 52.8765114)"
173086080,,,Bolesława Chrobrego,residential,,,False,True,302.43699999999995,,"LINESTRING (14.20806 52.8764333, 14.2079367 52.8764796, 14.2076316 52.8765831, 14.2073267 52.8766481, 14.2069863 52.8766938, 14.2065357 52.876755, 14.2062031 52.8767917, 14.2059477 52.8768664, 14.2057156 52.876966, 14.2053855 52.8771232, 14.2050328 52.8772335, 14.2045266 52.8773754, 14.2039775 52.8775135)"
175420596,,,,residential,,,False,False,26.499,,"LINESTRING (14.2037013 52.8773225, 14.2038319 52.8775474)"
290891523,,,Księdza Piotra Ściegiennego,residential,,,True,False,30.037,,"LINESTRING (14.2037013 52.8773225, 14.2035426 52.8773401, 14.2033294 52.8773717, 14.2032636 52.8773783)"
175420596,,,,residential,,,False,True,26.499,,"LINESTRING (14.2038319 52.8775474, 14.2037013 52.8773225)"
173086080,,,Bolesława Chrobrego,residential,,,False,False,10.474,,"LINESTRING (14.2038319 52.8775474, 14.2039088 52.8775301, 14.2039775 52.8775135)"
"[173086080, 1134561319]",,,"['Bolesława Chrobrego', 'Plac Wolności']",residential,,,False,True,59.969,,"LINESTRING (14.2038319 52.8775474, 14.2035099 52.8776172, 14.2034368 52.877633, 14.2032458 52.8776786, 14.2030531 52.8777246, 14.2029938 52.8777337)"
170201415,,,Czcibora,unclassified,50,,False,True,84.039,,"LINESTRING (14.2010753 52.8787426, 14.2009734 52.8787645, 14.2008032 52.878801, 14.2005964 52.878853, 14.2004858 52.8788875, 14.2003281 52.8789372, 14.1999781 52.8790952)"
"[220125392, 220125390, 220139678, 220139679]",2,124,Czcibora,secondary,50,6,False,True,103.349,yes,"LINESTRING (14.2010753 52.8787426, 14.2011201 52.8787827, 14.2012092 52.8788653, 14.201296 52.8789366, 14.2013994 52.8790023, 14.2014909 52.8790497, 14.2015567 52.8790801, 14.2016121 52.8791027, 14.201653 52.8791186, 14.2017012 52.879135, 14.201771 52.8791553, 14.2020489 52.8792227, 14.2022893 52.8792609)"
159761763,,,,residential,,,False,True,278.551,,"LINESTRING (14.1999781 52.8790952, 14.2000364 52.8791432, 14.2003334 52.8794388, 14.2008669 52.8800433, 14.2012991 52.8805223, 14.2015925 52.8808635, 14.2018086 52.8809829, 14.2021224 52.8811334, 14.2022237 52.8811594)"
170201415,,,Czcibora,unclassified,50,,False,False,84.039,,"LINESTRING (14.1999781 52.8790952, 14.2003281 52.8789372, 14.2004858 52.8788875, 14.2005964 52.878853, 14.2008032 52.878801, 14.2009734 52.8787645, 14.2010753 52.8787426)"
198238775,,,Widokowa,residential,,,False,False,77.491,,"LINESTRING (14.2032021 52.8749992, 14.2025383 52.8749152, 14.2022776 52.8749058, 14.2021374 52.874934, 14.2021305 52.8749354, 14.202079 52.8749542)"
198238775,,,Widokowa,residential,,,False,True,239.65499999999997,,"LINESTRING (14.2032021 52.8749992, 14.2032346 52.8750613, 14.2034559 52.8752477, 14.2035199 52.8753077, 14.2037477 52.8754256, 14.2037827 52.8754437, 14.2038916 52.8754558, 14.2041397 52.875463, 14.2046202 52.8754877, 14.2047833 52.8755431, 14.2049576 52.8756801, 14.2050541 52.8757804, 14.2052527 52.8759126, 14.2053357 52.8759577, 14.2054134 52.8759849, 14.2055181 52.8760022, 14.2056144 52.8760054, 14.2058283 52.8760038, 14.2059512 52.8760119, 14.2060157 52.8760314)"
"[1185707049, 198239387, 198238805, 198239311]",,,Cmentarna,residential,,,False,"[False, True]",742.427,,"LINESTRING (14.2032021 52.8749992, 14.2033472 52.874986, 14.2040483 52.8748679, 14.2046515 52.8747645, 14.2047607 52.8747458, 14.2053649 52.8746422, 14.2058005 52.8744955, 14.2059581 52.8743967, 14.2061539 52.8742, 14.2062557 52.8740936, 14.2064301 52.8739451, 14.2065991 52.8738248, 14.2069477 52.8736565, 14.2076076 52.8732388, 14.207688 52.8731999, 14.207747 52.8731999, 14.2077953 52.8732226, 14.2081175 52.8734429, 14.2080579 52.8736014, 14.2078681 52.874022, 14.2076797 52.8744141, 14.2075164 52.8746408, 14.2072079 52.8749715, 14.2064247 52.8757064, 14.2062182 52.8759035, 14.2060157 52.8760314)"
198238775,,,Widokowa,residential,,,False,True,77.491,,"LINESTRING (14.202079 52.8749542, 14.2021305 52.8749354, 14.2021374 52.874934, 14.2022776 52.8749058, 14.2025383 52.8749152, 14.2032021 52.8749992)"
665940166,2,,Tadeusza Kościuszki,residential,50,,False,True,146.92799999999997,,"LINESTRING (14.202079 52.8749542, 14.2021324 52.8750291, 14.2023829 52.8753301, 14.2026334 52.8756312, 14.2029653 52.8760301, 14.2030507 52.8761381)"
170205328,,,Fryderyka Chopina,residential,,,False,False,165.123,,"LINESTRING (14.2064686 52.8765114, 14.2062341 52.8765267, 14.2060611 52.87656, 14.2052964 52.8767142, 14.2050545 52.8767123, 14.2049501 52.8766912, 14.2045677 52.876614, 14.20422 52.8765329, 14.204122 52.8765044)"
170205328,,,Fryderyka Chopina,residential,,,False,True,107.27900000000001,,"LINESTRING (14.2064686 52.8765114, 14.2076986 52.8764313, 14.2077615 52.8764316, 14.20806 52.8764333)"
198238775,,,Widokowa,residential,,,False,False,66.315,,"LINESTRING (14.2064686 52.8765114, 14.2064676 52.8764543, 14.2064167 52.8764053, 14.2060573 52.8761989, 14.2060076 52.8761527, 14.2059848 52.8761139, 14.2059888 52.876071, 14.2060157 52.8760314)"
198238775,,,Widokowa,residential,,,False,False,239.65500000000003,,"LINESTRING (14.2060157 52.8760314, 14.2059512 52.8760119, 14.2058283 52.8760038, 14.2056144 52.8760054, 14.2055181 52.8760022, 14.2054134 52.8759849, 14.2053357 52.8759577, 14.2052527 52.8759126, 14.2050541 52.8757804, 14.2049576 52.8756801, 14.2047833 52.8755431, 14.2046202 52.8754877, 14.2041397 52.875463, 14.2038916 52.8754558, 14.2037827 52.8754437, 14.2037477 52.8754256, 14.2035199 52.8753077, 14.2034559 52.8752477, 14.2032346 52.8750613, 14.2032021 52.8749992)"
"[1185707049, 198239387, 198238805, 198239311]",,,Cmentarna,residential,,,False,"[False, True]",742.4269999999998,,"LINESTRING (14.2060157 52.8760314, 14.2062182 52.8759035, 14.2064247 52.8757064, 14.2072079 52.8749715, 14.2075164 52.8746408, 14.2076797 52.8744141, 14.2078681 52.874022, 14.2080579 52.8736014, 14.2081175 52.8734429, 14.2077953 52.8732226, 14.207747 52.8731999, 14.207688 52.8731999, 14.2076076 52.8732388, 14.2069477 52.8736565, 14.2065991 52.8738248, 14.2064301 52.8739451, 14.2062557 52.8740936, 14.2061539 52.8742, 14.2059581 52.8743967, 14.2058005 52.8744955, 14.2053649 52.8746422, 14.2047607 52.8747458, 14.2046515 52.8747645, 14.2040483 52.8748679, 14.2033472 52.874986, 14.2032021 52.8749992)"
198238775,,,Widokowa,residential,,,False,True,66.31499999999998,,"LINESTRING (14.2060157 52.8760314, 14.2059888 52.876071, 14.2059848 52.8761139, 14.2060076 52.8761527, 14.2060573 52.8761989, 14.2064167 52.8764053, 14.2064676 52.8764543, 14.2064686 52.8765114)"
518916263,2,124;125,Mieszka I,secondary,50,6,False,False,9.354,,"LINESTRING (14.2024285 52.8792653, 14.2022893 52.8792609)"
518916263,2,124;125,Mieszka I,secondary,50,6,False,True,15.547,,"LINESTRING (14.2024285 52.8792653, 14.2026601 52.879269)"
518916266,1,,Kazimierza Pułaskiego,residential,50,,True,False,21.721999999999998,,"LINESTRING (14.2024285 52.8792653, 14.2024939 52.8792349, 14.2025462 52.8792009, 14.2025918 52.8791604, 14.2026213 52.8791135)"
626636814,,,Fryderyka Chopina,residential,,,False,True,75.71199999999999,,"LINESTRING (14.2030507 52.8761381, 14.2031154 52.8761477, 14.2035627 52.8762321, 14.2037218 52.8763338, 14.2040078 52.8764669)"
665940166,2,,Tadeusza Kościuszki,residential,50,,False,False,146.928,,"LINESTRING (14.2030507 52.8761381, 14.2029653 52.8760301, 14.2026334 52.8756312, 14.2023829 52.8753301, 14.2021324 52.8750291, 14.202079 52.8749542)"
665940166,2,,Tadeusza Kościuszki,residential,50,,False,True,76.932,,"LINESTRING (14.2030507 52.8761381, 14.2030915 52.8762123, 14.2031075 52.8762997, 14.2031898 52.8768231)"
626636814,,,Fryderyka Chopina,residential,,,False,False,75.712,,"LINESTRING (14.2040078 52.8764669, 14.2037218 52.8763338, 14.2035627 52.8762321, 14.2031154 52.8761477, 14.2030507 52.8761381)"
170205948,,,Marii Konopnickiej,residential,,,False,False,166.73900000000003,,"LINESTRING (14.2062435 52.878919, 14.2061329 52.8788597, 14.206049 52.8787992, 14.2058172 52.8785799, 14.2054309 52.8781525, 14.2052807 52.8780799, 14.2052095 52.8780703, 14.2048435 52.878105, 14.2046115 52.8781212, 14.2045619 52.878121, 14.2045129 52.878124)"
518916264,,,Kazimierza Pułaskiego,residential,,,False,False,71.739,,"LINESTRING (14.2026213 52.8791135, 14.2022993 52.8784983)"
170205912,2,,Kazimierza Pułaskiego,residential,50,,False,True,17.557,,"LINESTRING (14.2026213 52.8791135, 14.2026481 52.8791839, 14.2026602 52.8792316, 14.2026601 52.879269)"
170205328,,,Fryderyka Chopina,residential,,,False,True,165.123,,"LINESTRING (14.204122 52.8765044, 14.20422 52.8765329, 14.2045677 52.876614, 14.2049501 52.8766912, 14.2050545 52.8767123, 14.2052964 52.8767142, 14.2060611 52.87656, 14.2062341 52.8765267, 14.2064686 52.8765114)"
