osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,bridge,junction
"[25102033, 1229759885]",False,Adama Mickiewicza,tertiary,False,164.19600000000003,"LINESTRING (21.1719055 50.5612495, 21.1719797 50.5612649, 21.1720678 50.561277, 21.1721518 50.5612885, 21.1726633 50.5613469, 21.173104 50.5613959, 21.1732678 50.5614152, 21.173405 50.5614317, 21.1734543 50.5614345, 21.173516 50.5614325, 21.1735592 50.5614274, 21.174047 50.5613539, 21.1741835 50.5613328)","['50', '30']",,,
25119233,True,Rytwiańska,residential,False,76.944,"LINESTRING (21.1678005 50.563447, 21.1688006 50.5631727)",,,,
25726694,True,Nowa,residential,False,79.735,"LINESTRING (21.1678005 50.563447, 21.1673432 50.5627914)",,,,
24362049,True,Kolejowa,residential,False,84.717,"LINESTRING (21.1673432 50.5627914, 21.1662433 50.5630952)",,,,
"[25487056, 25487055]",False,"['Nowa', 'Przejazdowa']",residential,False,165.886,"LINESTRING (21.1673432 50.5627914, 21.1673104 50.5627578, 21.1668442 50.5620612, 21.1668263 50.5620344, 21.1677635 50.5617353)",,,,
25487898,False,Wojska Polskiego,tertiary,True,22.583,"LINESTRING (21.169839 50.5589134, 21.1699167 50.5591104)",,,,
25117808,False,Kwiatowa,residential,False,50.379,"LINESTRING (21.1649003 50.5611238, 21.1648311 50.5611353, 21.1642118 50.561242)",,,,
25727898,False,Krakowska,tertiary,False,156.261,"LINESTRING (21.1649003 50.5611238, 21.1647654 50.5609103, 21.1644617 50.5604298, 21.164349 50.5603081, 21.1641895 50.560182, 21.1637877 50.559936)",,2,,
25727898,False,Krakowska,tertiary,True,78.952,"LINESTRING (21.1649003 50.5611238, 21.164945 50.5611962, 21.1653124 50.5617838)",,2,,
25745542,True,Parkowa,residential,False,148.279,"LINESTRING (21.1642118 50.561242, 21.1637877 50.559936)",,,,
25117808,False,Kwiatowa,residential,True,50.379,"LINESTRING (21.1642118 50.561242, 21.1648311 50.5611353, 21.1649003 50.5611238)",,,,
"[25745779, 25745780, 25118166]",False,Parkowa,residential,False,221.93300000000002,"LINESTRING (21.1642118 50.561242, 21.1642827 50.5614702, 21.1643283 50.5616328, 21.1645874 50.5624881, 21.1647812 50.5628633, 21.1648161 50.5629294, 21.1648663 50.5630184, 21.164954 50.5631769)",,,yes,
25118165,False,Szkolna,residential,False,24.521,"LINESTRING (21.1659222 50.5629453, 21.1655931 50.5630155)",,,,
180056564,False,Krakowska,tertiary,True,9.971,"LINESTRING (21.1659222 50.5629453, 21.1659459 50.5630337)",,2,,
"[25727897, 25727898, 180056564]",False,Krakowska,tertiary,False,136.489,"LINESTRING (21.1659222 50.5629453, 21.1658713 50.5627755, 21.1658327 50.5626752, 21.1657865 50.5625703, 21.1656586 50.5623343, 21.1656281 50.5622797, 21.1653124 50.5617838)",,2,yes,
25118165,False,Szkolna,residential,True,48.579,"LINESTRING (21.164954 50.5631769, 21.1655931 50.5630155)",,,,
25118167,False,Szkolna,residential,False,24.806,"LINESTRING (21.164954 50.5631769, 21.1649252 50.5631842, 21.1648921 50.5631947, 21.1648521 50.5632115, 21.1648149 50.5632324, 21.1647861 50.5632564, 21.1647125 50.5633306)",,,,
"[25745779, 25745780, 25118166]",False,Parkowa,residential,True,221.93300000000002,"LINESTRING (21.164954 50.5631769, 21.1648663 50.5630184, 21.1648161 50.5629294, 21.1647812 50.5628633, 21.1645874 50.5624881, 21.1643283 50.5616328, 21.1642827 50.5614702, 21.1642118 50.561242)",,,yes,
25118167,False,Szkolna,residential,True,24.806,"LINESTRING (21.1647125 50.5633306, 21.1647861 50.5632564, 21.1648149 50.5632324, 21.1648521 50.5632115, 21.1648921 50.5631947, 21.1649252 50.5631842, 21.164954 50.5631769)",,,,
25118168,True,Czysta,residential,False,105.129,"LINESTRING (21.1647125 50.5633306, 21.1653979 50.5638265, 21.1656939 50.5640414)",,,,
25118169,True,Józefa Piłsudskiego,residential,False,32.079,"LINESTRING (21.1656939 50.5640414, 21.1652796 50.5641596)",,,,
25118171,True,Złota,residential,False,55.733,"LINESTRING (21.1652796 50.5641596, 21.1655772 50.5646238)",,,,
25118169,True,Józefa Piłsudskiego,residential,False,120.87700000000001,"LINESTRING (21.1652796 50.5641596, 21.1646296 50.5643516, 21.1637188 50.5646053)",,,,
25118173,True,Krótka,residential,False,46.611,"LINESTRING (21.1637188 50.5646053, 21.1634492 50.5642227)",,,,
25118174,False,Krótka,residential,False,40.844,"LINESTRING (21.1637188 50.5646053, 21.163919 50.5649499)",,,,
25148845,False,Długa,residential,True,127.695,"LINESTRING (21.1659351 50.5651637, 21.1642479 50.5655763)",,,,
25118172,True,Długa,residential,False,78.78,"LINESTRING (21.1659351 50.5651637, 21.1668048 50.5649469, 21.1669734 50.5649049)",,,,
26980160,True,Szkolna,residential,False,138.363,"LINESTRING (21.1634492 50.5642227, 21.1636181 50.5641894, 21.163848 50.5640978, 21.1639803 50.5640427, 21.1640304 50.5639159, 21.164251 50.5637387, 21.1647125 50.5633306)",,,,
300825055,False,Szkolna,residential,False,23.483,"LINESTRING (21.1634492 50.5642227, 21.1631687 50.5642711, 21.1631277 50.5642763)",,,,
25148845,False,Długa,residential,False,127.695,"LINESTRING (21.1642479 50.5655763, 21.1659351 50.5651637)",,,,
25118174,False,Krótka,residential,True,73.524,"LINESTRING (21.1642479 50.5655763, 21.164241 50.5655457, 21.1642231 50.565494, 21.163919 50.5649499)",,,,
25119233,True,Rytwiańska,residential,False,59.579,"LINESTRING (21.1688006 50.5631727, 21.1695682 50.5629506)",,,,
25458791,False,Poprzeczna,residential,False,50.01,"LINESTRING (21.1688006 50.5631727, 21.1684882 50.5627691)",,,,
25119235,False,Poprzeczna,residential,False,118.64100000000002,"LINESTRING (21.1688006 50.5631727, 21.1688225 50.5632005, 21.1690377 50.5634867, 21.1695043 50.5641073, 21.1695254 50.5641352)",,,,
"[731766858, 25101395, 751813628, 25101397]",False,"['Szpitalna', '11 Listopada']",tertiary,False,245.474,"LINESTRING (21.1707447 50.5626079, 21.1712956 50.5632816, 21.1714697 50.5635028, 21.1715146 50.5635541, 21.1715536 50.5635799, 21.1715986 50.5635992, 21.1718116 50.5636596, 21.1725499 50.5638689, 21.1728973 50.5639738, 21.1730266 50.5640249, 21.17313 50.5640472)",30,3,,
25101395,False,Szpitalna,tertiary,True,75.636,"LINESTRING (21.1707447 50.5626079, 21.170709 50.5625599, 21.1703548 50.5621239, 21.170256 50.5620027)",30,,,
25145606,False,Niepodległości,residential,False,134.57600000000002,"LINESTRING (21.1703859 50.5638743, 21.1704476 50.5639571, 21.1708294 50.5644911, 21.1710625 50.5648172, 21.1711763 50.5649755)",,,,
25440730,False,Krakowska,tertiary,False,94.587,"LINESTRING (21.1632516 50.5593158, 21.1631091 50.5591394, 21.1626372 50.55856)",,2,,
"[25440729, 25440730]",False,Krakowska,tertiary,True,78.685,"LINESTRING (21.1632516 50.5593158, 21.1633994 50.5594795, 21.1635448 50.5596564, 21.1637877 50.559936)",,2,yes,
"[25440729, 25440730]",False,Krakowska,tertiary,False,78.685,"LINESTRING (21.1637877 50.559936, 21.1635448 50.5596564, 21.1633994 50.5594795, 21.1632516 50.5593158)",,2,yes,
25727898,False,Krakowska,tertiary,True,156.261,"LINESTRING (21.1637877 50.559936, 21.1641895 50.560182, 21.164349 50.5603081, 21.1644617 50.5604298, 21.1647654 50.5609103, 21.1649003 50.5611238)",,2,,
25441673,False,Niska,residential,False,6.072,"LINESTRING (21.1695726 50.5592492, 21.169504 50.5592821)",,,,
660845738,True,,residential,False,43.635999999999996,"LINESTRING (21.1695726 50.5592492, 21.1697119 50.5591742, 21.1697553 50.5591307, 21.1697813 50.5590978, 21.1697964 50.5590618, 21.169839 50.5589134)",,,,
24362049,True,Kolejowa,residential,False,73.795,"LINESTRING (21.1683055 50.562533, 21.1673432 50.5627914)",,,,
25458791,False,Poprzeczna,residential,True,29.253,"LINESTRING (21.1683055 50.562533, 21.1683583 50.5626009, 21.1684882 50.5627691)",,,,
25492339,False,Poprzeczna,residential,False,96.616,"LINESTRING (21.1683055 50.562533, 21.1682812 50.5625, 21.1677824 50.5617671, 21.1677635 50.5617353)",,,,
25458799,True,Partyzantów,residential,False,81.432,"LINESTRING (21.1680592 50.5651446, 21.168003 50.5651584, 21.1679825 50.5651736, 21.1679718 50.5651925, 21.1679629 50.5653371, 21.1679465 50.5653569, 21.167904 50.5653742, 21.1673337 50.565511, 21.1672324 50.5655317)",,,,
420454837,False,Opatowska,tertiary,False,72.24499999999999,"LINESTRING (21.1672324 50.5655317, 21.1670148 50.5650558, 21.1669909 50.5650038, 21.1669787 50.5649734, 21.1669751 50.5649462, 21.1669734 50.5649049)",50,2,,
25458801,True,Ogrodowa,residential,False,41.158,"LINESTRING (21.1686221 50.5650489, 21.1680592 50.5651446)",,,,
25118165,False,Szkolna,residential,False,48.579,"LINESTRING (21.1655931 50.5630155, 21.164954 50.5631769)",,,,
25118165,False,Szkolna,residential,True,24.521,"LINESTRING (21.1655931 50.5630155, 21.1659222 50.5629453)",,,,
25458941,False,,residential,False,67.473,"LINESTRING (21.1655931 50.5630155, 21.1659225 50.5634559, 21.1661043 50.5634855)",,,,
125675944,False,Krakowska,tertiary,False,19.518,"LINESTRING (21.1661043 50.5634855, 21.1660355 50.5633155)",,2,,
25458941,False,,residential,True,67.473,"LINESTRING (21.1661043 50.5634855, 21.1659225 50.5634559, 21.1655931 50.5630155)",,,,
125675944,False,Krakowska,tertiary,True,44.54600000000001,"LINESTRING (21.1661043 50.5634855, 21.1661466 50.5635624, 21.1661614 50.563588, 21.1663202 50.5638619)",,2,,
25487056,False,Przejazdowa,residential,False,181.332,"LINESTRING (21.1677635 50.5617353, 21.1688496 50.5615368, 21.1690728 50.5614913, 21.1692835 50.5614484, 21.1700362 50.5611968, 21.1701045 50.5611878, 21.1701652 50.561184)",,,,
"[25487056, 25487055]",False,"['Nowa', 'Przejazdowa']",residential,True,165.886,"LINESTRING (21.1677635 50.5617353, 21.1668263 50.5620344, 21.1668442 50.5620612, 21.1673104 50.5627578, 21.1673432 50.5627914)",,,,
25492339,False,Poprzeczna,residential,True,96.616,"LINESTRING (21.1677635 50.5617353, 21.1677824 50.5617671, 21.1682812 50.5625, 21.1683055 50.562533)",,,,
25115640,False,Szpitalna,tertiary,False,50.419,"LINESTRING (21.1701652 50.561184, 21.1703344 50.5607435)",,,,
25115640,False,Szpitalna,tertiary,True,92.277,"LINESTRING (21.1701652 50.561184, 21.1701398 50.5612935, 21.1701359 50.5613173, 21.1701353 50.5613362, 21.1701485 50.5615319, 21.1701824 50.5618653, 21.1702122 50.5619499, 21.170256 50.5620027)",,,,
25487056,False,Przejazdowa,residential,True,181.332,"LINESTRING (21.1701652 50.561184, 21.1701045 50.5611878, 21.1700362 50.5611968, 21.1692835 50.5614484, 21.1690728 50.5614913, 21.1688496 50.5615368, 21.1677635 50.5617353)",,,,
25727898,False,Krakowska,tertiary,False,78.952,"LINESTRING (21.1653124 50.5617838, 21.164945 50.5611962, 21.1649003 50.5611238)",,2,,
"[25727897, 25727898, 180056564]",False,Krakowska,tertiary,True,136.48899999999998,"LINESTRING (21.1653124 50.5617838, 21.1656281 50.5622797, 21.1656586 50.5623343, 21.1657865 50.5625703, 21.1658327 50.5626752, 21.1658713 50.5627755, 21.1659222 50.5629453)",,2,yes,
"[25487316, 669224927]",False,Łazienkowska,residential,True,220.51099999999997,"LINESTRING (21.1653124 50.5617838, 21.1653741 50.5617679, 21.1655939 50.5617105, 21.1656127 50.561704, 21.1656315 50.5616942, 21.1659058 50.5615361, 21.1661646 50.5613948, 21.166401 50.5612704, 21.1669769 50.560988, 21.167005 50.5609747, 21.1677983 50.5605978)",,,,
125677164,False,Tadeusza Kościuszki,residential,True,27.228,"LINESTRING (21.162783 50.5584879, 21.1628781 50.5582506)",,,,
25148476,False,Południowa,residential,False,135.788,"LINESTRING (21.162783 50.5584879, 21.162903 50.5584961, 21.16417 50.5585822, 21.1642454 50.5585854, 21.1643338 50.5585792, 21.1646877 50.5585285)",,,,
125677164,False,Tadeusza Kościuszki,residential,False,13.053,"LINESTRING (21.162783 50.5584879, 21.1627371 50.5585117, 21.1626372 50.55856)",,,,
25119233,True,Rytwiańska,residential,False,41.205,"LINESTRING (21.1702174 50.5627664, 21.1707447 50.5626079)",,,,
25536185,False,Staromiejska,residential,False,114.40799999999999,"LINESTRING (21.1702174 50.5627664, 21.1702458 50.5627947, 21.1710515 50.5635989, 21.1710871 50.5636344)",,,,
25536185,False,Staromiejska,residential,True,114.40799999999999,"LINESTRING (21.1710871 50.5636344, 21.1710515 50.5635989, 21.1702458 50.5627947, 21.1702174 50.5627664)",,,,
664293227,True,Rynek,tertiary,False,47.257999999999996,"LINESTRING (21.1668349 50.5639101, 21.1671115 50.5638248, 21.1674412 50.5637305)",,2,,roundabout
25115311,True,Nowa,residential,False,40.782000000000004,"LINESTRING (21.1674412 50.5637305, 21.1675504 50.56367, 21.1676272 50.5636174, 21.1676863 50.5635647, 21.167721 50.5635305, 21.1678005 50.563447)",,,,
664293227,True,Rynek,tertiary,False,73.354,"LINESTRING (21.1674412 50.5637305, 21.1675778 50.5637493, 21.1677215 50.5638072, 21.1678894 50.5640098, 21.1680342 50.5642248)",,2,,roundabout
"[112102772, 584227853]",True,Kościelna,residential,False,63.527,"LINESTRING (21.1680342 50.5642248, 21.168345 50.5644402, 21.168125 50.5644291, 21.1679102 50.5644553)",,,,
664293228,True,Rynek,tertiary,False,27.607,"LINESTRING (21.1680342 50.5642248, 21.1680257 50.5642894, 21.1680043 50.5643524, 21.1679102 50.5644553)",,2,,roundabout
584227855,True,Rynek,tertiary,False,21.962,"LINESTRING (21.1679102 50.5644553, 21.1676262 50.5645357)",,2,,roundabout
584227855,True,Rynek,tertiary,False,21.866,"LINESTRING (21.1676262 50.5645357, 21.1673507 50.5646254)",,2,,roundabout
25748485,True,Partyzantów,residential,False,74.294,"LINESTRING (21.1676262 50.5645357, 21.1677442 50.5646996, 21.1680592 50.5651446)",,,,
25748483,True,Rynek,tertiary,False,24.863999999999997,"LINESTRING (21.1673507 50.5646254, 21.1672184 50.5646182, 21.1670154 50.5645656)",,2,,roundabout
112102684,True,Opatowska,tertiary,False,31.999000000000002,"LINESTRING (21.1673507 50.5646254, 21.1671524 50.5647296, 21.1671346 50.5647415, 21.1670176 50.5648197)",,,,
664293224,True,Rynek,tertiary,False,56.135,"LINESTRING (21.1670154 50.5645656, 21.1668647 50.5643524, 21.1668442 50.5643199, 21.1666966 50.5641032)",,2,,roundabout
24362053,True,Krakowska,tertiary,False,25.953,"LINESTRING (21.1666966 50.5641032, 21.1666061 50.5640178, 21.16647 50.5639201)",,1,,
664293223,True,Rynek,tertiary,False,23.680999999999997,"LINESTRING (21.1666966 50.5641032, 21.166757 50.5639963, 21.1668349 50.5639101)",,2,,roundabout
25118171,True,Złota,residential,False,65.139,"LINESTRING (21.1655772 50.5646238, 21.1656016 50.5646606, 21.1657788 50.564928, 21.1659351 50.5651637)",,,,
35715044,False,Wesoła,residential,True,126.914,"LINESTRING (21.1655772 50.5646238, 21.1655305 50.5646354, 21.1653358 50.5646837, 21.1651979 50.5647072, 21.1648106 50.5647788, 21.1647635 50.5647869, 21.1647112 50.5647797, 21.164645 50.5647472, 21.164598 50.5647399, 21.1645545 50.5647445, 21.1639629 50.5649357, 21.163919 50.5649499)",,,,
25118174,False,Krótka,residential,True,40.844,"LINESTRING (21.163919 50.5649499, 21.1637188 50.5646053)",,,,
25118174,False,Krótka,residential,False,73.52399999999999,"LINESTRING (21.163919 50.5649499, 21.1642231 50.565494, 21.164241 50.5655457, 21.1642479 50.5655763)",,,,
35715044,False,Wesoła,residential,False,126.914,"LINESTRING (21.163919 50.5649499, 21.1639629 50.5649357, 21.1645545 50.5647445, 21.164598 50.5647399, 21.164645 50.5647472, 21.1647112 50.5647797, 21.1647635 50.5647869, 21.1648106 50.5647788, 21.1651979 50.5647072, 21.1653358 50.5646837, 21.1655305 50.5646354, 21.1655772 50.5646238)",,,,
25119233,True,Rytwiańska,residential,False,50.223,"LINESTRING (21.1695682 50.5629506, 21.1700262 50.5628207, 21.1702174 50.5627664)",,,,
35716232,False,Jasna,residential,True,133.25799999999998,"LINESTRING (21.1695682 50.5629506, 21.1695954 50.5629836, 21.1699585 50.563423, 21.1699805 50.5634394, 21.1700124 50.5634447, 21.1700374 50.5634417, 21.170172 50.5633932, 21.1701988 50.5633907, 21.170224 50.5633919, 21.1702444 50.5634042, 21.1705672 50.5637699, 21.1705966 50.5638025)",,,,
173809842,False,Rajska,residential,False,179.35199999999998,"LINESTRING (21.1687224 50.5653004, 21.1687672 50.5652944, 21.1691989 50.5652349, 21.1693411 50.56517, 21.1696882 50.5651253, 21.1704869 50.5650226, 21.1705662 50.565037, 21.1706316 50.5650492, 21.17112 50.5649841, 21.1711763 50.5649755)",,,,
25145606,False,Niepodległości,residential,False,81.79799999999999,"LINESTRING (21.1711763 50.5649755, 21.1711977 50.5650057, 21.1712309 50.5650563, 21.1713681 50.5652516, 21.1714231 50.5653286, 21.1715606 50.565548, 21.1715775 50.5656, 21.1715836 50.5656599)",,,,
25145606,False,Niepodległości,residential,True,134.576,"LINESTRING (21.1711763 50.5649755, 21.1710625 50.5648172, 21.1708294 50.5644911, 21.1704476 50.5639571, 21.1703859 50.5638743)",,,,
173809842,False,Rajska,residential,True,179.35199999999998,"LINESTRING (21.1711763 50.5649755, 21.17112 50.5649841, 21.1706316 50.5650492, 21.1705662 50.565037, 21.1704869 50.5650226, 21.1696882 50.5651253, 21.1693411 50.56517, 21.1691989 50.5652349, 21.1687672 50.5652944, 21.1687224 50.5653004)",,,,
35716232,False,Jasna,residential,False,133.25799999999998,"LINESTRING (21.1705966 50.5638025, 21.1705672 50.5637699, 21.1702444 50.5634042, 21.170224 50.5633919, 21.1701988 50.5633907, 21.170172 50.5633932, 21.1700374 50.5634417, 21.1700124 50.5634447, 21.1699805 50.5634394, 21.1699585 50.563423, 21.1695954 50.5629836, 21.1695682 50.5629506)",,,,
35711391,False,,residential,True,101.938,"LINESTRING (21.1716606 50.5603877, 21.1709916 50.5605933, 21.170782 50.5606523, 21.1705832 50.5607007, 21.1703926 50.5607324, 21.1703344 50.5607435)",,,,
25441673,False,Niska,residential,True,131.951,"LINESTRING (21.1677503 50.5594681, 21.167845 50.5594795, 21.1679873 50.5595171, 21.1681577 50.5595458, 21.1683856 50.5595503, 21.1685879 50.5595415, 21.1687674 50.5595207, 21.1689983 50.5594583, 21.169389 50.5593269, 21.169504 50.5592821)",,,,
"[660846770, 25441710]",True,Niska,residential,False,244.452,"LINESTRING (21.1677503 50.5594681, 21.1676979 50.5594654, 21.1676307 50.5594645, 21.166928 50.5594798, 21.1655054 50.5594492, 21.1643017 50.5593479)",,,,
25441710,True,Niska,residential,False,74.572,"LINESTRING (21.1643017 50.5593479, 21.1636222 50.5592982, 21.1633696 50.5593085, 21.1632516 50.5593158)",,,,
141803329,False,Wysoka,living_street,True,74.061,"LINESTRING (21.1643017 50.5593479, 21.1644161 50.5590211, 21.1647698 50.5587777)",,,,
35712533,False,Wysoka,living_street,False,28.31,"LINESTRING (21.1647698 50.5587777, 21.1646982 50.5585604, 21.1646877 50.5585285)",,,,
35712533,False,Wysoka,living_street,True,210.348,"LINESTRING (21.1647698 50.5587777, 21.1647839 50.5588236, 21.1648072 50.5588551, 21.1648433 50.5588811, 21.1652346 50.5590502, 21.1653703 50.5591034, 21.165627 50.5591722, 21.1656757 50.5591811, 21.1657275 50.5591813, 21.1658117 50.5591704, 21.1658902 50.5591513, 21.1660173 50.5591068, 21.1661304 50.559051, 21.1662004 50.5590069, 21.1662452 50.5589628, 21.1663389 50.5588451, 21.1663719 50.5588201, 21.1664158 50.5587997, 21.1664814 50.5587875, 21.1672221 50.5586802)",,,,
141803329,False,Wysoka,living_street,False,74.061,"LINESTRING (21.1647698 50.5587777, 21.1644161 50.5590211, 21.1643017 50.5593479)",,,,
25148476,False,Południowa,residential,False,79.613,"LINESTRING (21.1668866 50.5581941, 21.1672562 50.5581407, 21.1674385 50.5581266, 21.1679528 50.5581056, 21.1680017 50.5581042)",,,,
25148476,False,Południowa,residential,True,159.722,"LINESTRING (21.1668866 50.5581941, 21.1654133 50.5584195, 21.1646877 50.5585285)",,,,
35711063,True,Wysoka,residential,False,17.509999999999998,"LINESTRING (21.1674006 50.5587825, 21.167364 50.5587783, 21.1673243 50.5587589, 21.1672221 50.5586802)",,,,
441952230,False,Wysoka,residential,False,28.152,"LINESTRING (21.1674006 50.5587825, 21.1674303 50.5588219, 21.1675232 50.5590229)",,,,
25148476,False,Południowa,residential,False,159.722,"LINESTRING (21.1646877 50.5585285, 21.1654133 50.5584195, 21.1668866 50.5581941)",,,,
25148476,False,Południowa,residential,True,135.788,"LINESTRING (21.1646877 50.5585285, 21.1643338 50.5585792, 21.1642454 50.5585854, 21.16417 50.5585822, 21.162903 50.5584961, 21.162783 50.5584879)",,,,
35712533,False,Wysoka,living_street,True,28.31,"LINESTRING (21.1646877 50.5585285, 21.1646982 50.5585604, 21.1647698 50.5587777)",,,,
35714780,False,Wąska,residential,False,58.906,"LINESTRING (21.1644334 50.5569426, 21.1644711 50.5569818, 21.1646255 50.5571424, 21.1647904 50.557341, 21.1648328 50.5574068)",,,,
125670365,False,Tadeusza Kościuszki,tertiary,True,25.224000000000004,"LINESTRING (21.1644334 50.5569426, 21.164349 50.5569857, 21.1641552 50.5570848)",,2,,
125670365,False,Tadeusza Kościuszki,tertiary,True,46.117,"LINESTRING (21.1641552 50.5570848, 21.1636173 50.5573198)",,2,,
35716284,False,Place,residential,True,128.335,"LINESTRING (21.1641552 50.5570848, 21.1641899 50.5571246, 21.1642962 50.5572462, 21.1643286 50.5573026, 21.1644138 50.557517, 21.1644594 50.5576289, 21.1644887 50.5576846, 21.1645319 50.5577402, 21.1645555 50.557762, 21.1646122 50.5577954, 21.1646651 50.557838, 21.1646877 50.5578665, 21.1646966 50.5579017, 21.1646941 50.5579349, 21.1646481 50.5580677, 21.164645 50.558106, 21.1646653 50.5581513)",,,,
125670365,False,Tadeusza Kościuszki,tertiary,False,25.224000000000004,"LINESTRING (21.1641552 50.5570848, 21.164349 50.5569857, 21.1644334 50.5569426)",,2,,
25115640,False,Szpitalna,tertiary,True,50.419,"LINESTRING (21.1703344 50.5607435, 21.1701652 50.561184)",,,,
25115640,False,Szpitalna,tertiary,False,97.479,"LINESTRING (21.1703344 50.5607435, 21.170367 50.5606138, 21.1703894 50.5605244, 21.1704095 50.5603773, 21.1704123 50.5603262, 21.1704076 50.5602883, 21.1703604 50.560009, 21.170331 50.5598732)",,,,
35711391,False,,residential,False,101.93799999999999,"LINESTRING (21.1703344 50.5607435, 21.1703926 50.5607324, 21.1705832 50.5607007, 21.170782 50.5606523, 21.1709916 50.5605933, 21.1716606 50.5603877)",,,,
783767391,False,Akacjowa,residential,False,73.69399999999999,"LINESTRING (21.1661098 50.5568206, 21.1662183 50.5569348, 21.1662822 50.5570138, 21.1664982 50.5573458, 21.1665078 50.5573925, 21.1665077 50.5574267)",20,,,
35711063,True,Wysoka,residential,False,59.31100000000001,"LINESTRING (21.1672221 50.5586802, 21.1671623 50.5586293, 21.1670367 50.5584659, 21.1669038 50.5582253, 21.1668866 50.5581941)",,,,
35712533,False,Wysoka,living_street,False,210.34799999999998,"LINESTRING (21.1672221 50.5586802, 21.1664814 50.5587875, 21.1664158 50.5587997, 21.1663719 50.5588201, 21.1663389 50.5588451, 21.1662452 50.5589628, 21.1662004 50.5590069, 21.1661304 50.559051, 21.1660173 50.5591068, 21.1658902 50.5591513, 21.1658117 50.5591704, 21.1657275 50.5591813, 21.1656757 50.5591811, 21.165627 50.5591722, 21.1653703 50.5591034, 21.1652346 50.5590502, 21.1648433 50.5588811, 21.1648072 50.5588551, 21.1647839 50.5588236, 21.1647698 50.5587777)",,,,
35714780,False,Wąska,residential,True,58.906,"LINESTRING (21.1648328 50.5574068, 21.1647904 50.557341, 21.1646255 50.5571424, 21.1644711 50.5569818, 21.1644334 50.5569426)",,,,
125675944,False,Krakowska,tertiary,True,19.518,"LINESTRING (21.1660355 50.5633155, 21.1661043 50.5634855)",,2,,
180056564,False,Krakowska,tertiary,False,31.968,"LINESTRING (21.1660355 50.5633155, 21.1659788 50.5631372, 21.1659459 50.5630337)",,2,,
180056564,False,Krakowska,tertiary,False,9.971,"LINESTRING (21.1659459 50.5630337, 21.1659222 50.5629453)",,2,,
180056564,False,Krakowska,tertiary,True,31.968,"LINESTRING (21.1659459 50.5630337, 21.1659788 50.5631372, 21.1660355 50.5633155)",,2,,
