osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,junction
"[519938714, 176228958]",Ignacego Krasickiego,"['residential', 'living_street']",False,False,60.93,"LINESTRING (20.998043 53.5649616, 20.9979947 53.5650026, 20.9978568 53.5651199, 20.9975319 53.5654177)",,,,
388730201,1 Maja,primary,False,True,99.024,"LINESTRING (20.998043 53.5649616, 20.9986353 53.5652535, 20.9988865 53.5653951, 20.9991517 53.5655596)",58,50,,
519013728,1 Maja,primary,False,False,52.747,"LINESTRING (20.998043 53.5649616, 20.9975562 53.5647366, 20.9974033 53.5646781)",58,50,2,
296169358,1 Maja,primary,False,True,57.237,"LINESTRING (20.9962241 53.5642358, 20.9961216 53.5642009, 20.9959802 53.5641471, 20.9958422 53.564092, 20.9957475 53.5640498, 20.9956403 53.563996, 20.9955337 53.5639287)",58,50,2,
296169901,Stefana Żeromskiego,residential,True,False,24.553,"LINESTRING (20.9962241 53.5642358, 20.9963113 53.5641501, 20.9964225 53.5640491)",,,,
"[487401218, 487401219]",1 Maja,primary,False,False,92.106,"LINESTRING (20.9962241 53.5642358, 20.9969346 53.5645002, 20.9974033 53.5646781)",58,50,3,
309809091,Henryka Sienkiewicza,primary,True,False,50.563,"LINESTRING (20.9915209 53.566046, 20.9915373 53.5658787, 20.9915196 53.5657317, 20.9914949 53.5655927)",57,50,1,
175629001,Stanisława Wyspiańskiego,residential,False,True,175.97899999999998,"LINESTRING (20.9974033 53.5646781, 20.9974979 53.5646085, 20.9983745 53.5639939, 20.9990203 53.5636587, 20.9992464 53.5635414)",,,,
388727711,Stanisława Wyspiańskiego,residential,True,False,51.805,"LINESTRING (20.9974033 53.5646781, 20.9973167 53.5647518, 20.9969564 53.565061)",,,,
"[487401218, 487401219]",1 Maja,primary,False,True,92.106,"LINESTRING (20.9974033 53.5646781, 20.9969346 53.5645002, 20.9962241 53.5642358)",58,50,3,
519013728,1 Maja,primary,False,True,52.747,"LINESTRING (20.9974033 53.5646781, 20.9975562 53.5647366, 20.998043 53.5649616)",58,50,2,
487398834,Poznańska,primary,False,False,75.645,"LINESTRING (21.0030763 53.5676916, 21.0032288 53.567774, 21.0039294 53.5681456)",58,50,2,
"[175629099, 487398835]",Poznańska,primary,False,True,35.135999999999996,"LINESTRING (21.0030763 53.5676916, 21.0027239 53.5675013, 21.0026825 53.5674791)",58,50,"['2', '3']",
