osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,bridge,junction
296208525,True,1,,residential,50,False,39.894000000000005,"LINESTRING (16.9763901 51.1270847, 16.9766952 51.126978, 16.9768003 51.1269476, 16.976887 51.1269086)",Szybowcowa,,
186973283,True,1,,tertiary,50,False,41.021,"LINESTRING (16.9732006 51.1229507, 16.9732353 51.1229739, 16.9732572 51.1229886, 16.9732657 51.1229948, 16.9733178 51.123033, 16.9734174 51.1231325, 16.9734367 51.1231521, 16.9734803 51.1231806, 16.9735208 51.1231954, 16.973591 51.1232169)",Eugeniusza Horbaczewskiego,,
307654891,True,2,,residential,50,False,21.753,"LINESTRING (16.9750579 51.1271416, 16.9751182 51.1271849, 16.975162 51.1272372, 16.9752082 51.1272746, 16.9752399 51.1272993)",Eugeniusza Horbaczewskiego,,
"[825950883, 825950884, 825950886, 825950887, 825950888, 825950889]",False,"['2', '3', '4']",,residential,50,True,269.32599999999996,"LINESTRING (16.9750579 51.1271416, 16.9746559 51.1265997, 16.9744859 51.1263707, 16.9743984 51.1262535, 16.9741384 51.1259054, 16.974061 51.1258018, 16.9739954 51.1257193, 16.9736243 51.1252096, 16.973524 51.1250662, 16.9735099 51.1250372, 16.9734617 51.1249378)",Eugeniusza Horbaczewskiego,,
23321699,False,,,residential,30,True,150.92300000000003,"LINESTRING (16.9841071 51.1226479, 16.9830972 51.1228959, 16.9829435 51.1229338, 16.9822539 51.1231036, 16.9820935 51.1231428)",Kłodnicka,,
473160273,False,,,tertiary,30,True,148.24,"LINESTRING (16.9852864 51.1283333, 16.9853043 51.1279319, 16.9853555 51.1275788, 16.9853593 51.1274716, 16.9853433 51.1273349, 16.9853107 51.1272312, 16.9852848 51.1271566, 16.9852105 51.1270133)",Wejherowska,,
"[1025044473, 234553890]",False,"['2', '3']",,tertiary,30,True,160.721,"LINESTRING (16.9849688 51.1265642, 16.9849221 51.1264723, 16.9847765 51.1261997, 16.9846724 51.1260162, 16.9845543 51.1258618, 16.9841949 51.1254356, 16.984161 51.1253949, 16.9841461 51.1253778, 16.9841367 51.1253671, 16.9841278 51.1253565, 16.9840363 51.1252471)",Wejherowska,,
473160273,False,,,tertiary,30,False,52.71,"LINESTRING (16.9849688 51.1265642, 16.9851397 51.1268847, 16.9852105 51.1270133)",Wejherowska,,
22943576,False,4,,tertiary,50,False,100.18900000000001,"LINESTRING (16.9741597 51.1232423, 16.9743618 51.1232073, 16.9749289 51.1231092, 16.9752338 51.1230564, 16.9752689 51.1230503, 16.9752894 51.1230468, 16.9753062 51.1230443, 16.975341 51.1230383, 16.9755438 51.1230033)",Pułkownika Bolesława Orlińskiego,,
186973281,True,1,,tertiary,50,False,30.069000000000003,"LINESTRING (16.9741597 51.1232423, 16.9739331 51.1233145, 16.9738584 51.1233365, 16.9738282 51.1233505, 16.9737873 51.1233751)",Eugeniusza Horbaczewskiego,,
"[239014977, 239014978, 825950885, 31586807]",False,"['2', '3']",,residential,50,"[False, True]",136.085,"LINESTRING (16.9734617 51.1249378, 16.973433 51.1248663, 16.9734043 51.1247722, 16.9733957 51.1246999, 16.9733897 51.1245145, 16.9733945 51.1242746, 16.9734051 51.1242101, 16.9734195 51.124094, 16.9734501 51.1239118, 16.9734617 51.1238535, 16.9734953 51.123722)",Eugeniusza Horbaczewskiego,yes,
"[825950883, 825950884, 825950886, 825950887, 825950888, 825950889]",False,"['2', '3', '4']",,residential,50,False,269.32599999999996,"LINESTRING (16.9734617 51.1249378, 16.9735099 51.1250372, 16.973524 51.1250662, 16.9736243 51.1252096, 16.9739954 51.1257193, 16.974061 51.1258018, 16.9741384 51.1259054, 16.9743984 51.1262535, 16.9744859 51.1263707, 16.9746559 51.1265997, 16.9750579 51.1271416)",Eugeniusza Horbaczewskiego,,
26988216,False,2,,residential,30,False,52.488,"LINESTRING (16.9812916 51.1219769, 16.9815821 51.1224123)",Kwiska,,
"[186999753, 306995774]",True,"['2', '5']",5,primary,60,False,340.32,"LINESTRING (16.9820249 51.1297315, 16.9820226 51.129729, 16.981773 51.1294535, 16.9811291 51.1287428, 16.9809517 51.128547, 16.9799935 51.1274863, 16.979803 51.1272786, 16.9797867 51.1272591, 16.9797618 51.1272314, 16.9796097 51.1270727)",Milenijna,,
55468340,False,,,living_street,,True,109.018,"LINESTRING (16.9829709 51.1219844, 16.9822917 51.1221613, 16.9822267 51.1221858, 16.9821055 51.122267, 16.9820276 51.1222982, 16.9815821 51.1224123)",,,
173488366,True,3,5;94,primary,60,False,56.507999999999996,"LINESTRING (16.9790148 51.126448, 16.9790082 51.1264417, 16.9787987 51.1262199, 16.9787777 51.1261983, 16.9786076 51.1260088)",Na Ostatnim Groszu,,
26988216,False,2,,residential,30,True,52.488,"LINESTRING (16.9815821 51.1224123, 16.9812916 51.1219769)",Kwiska,,
26988216,False,2,,residential,30,False,88.726,"LINESTRING (16.9815821 51.1224123, 16.9818771 51.122841, 16.9820356 51.1230636, 16.9820935 51.1231428)",Kwiska,,
55468340,False,,,living_street,,False,109.018,"LINESTRING (16.9815821 51.1224123, 16.9820276 51.1222982, 16.9821055 51.122267, 16.9822267 51.1221858, 16.9822917 51.1221613, 16.9829709 51.1219844)",,,
"[1211582281, 185774623]",True,"['4', '3']",,secondary,50,False,302.876,"LINESTRING (16.9802186 51.1265116, 16.9802377 51.1265042, 16.9808443 51.1262684, 16.9814978 51.1260261, 16.9817407 51.1259265, 16.9817438 51.1259251, 16.9817462 51.1259241, 16.9821129 51.125764, 16.9835124 51.1251531, 16.9835682 51.1251304, 16.9836198 51.125109, 16.9836331 51.1251034, 16.983651 51.1250954, 16.9838394 51.1250122)",Legnicka,,
"[550226963, 55468283]",False,2,,residential,,True,295.23699999999997,"LINESTRING (16.9814211 51.1281933, 16.9815682 51.1281499, 16.9817199 51.1281023, 16.9821033 51.1279841, 16.9821631 51.1279652, 16.9825606 51.1278422, 16.9827801 51.127774, 16.9838087 51.1274462, 16.9841534 51.1273363, 16.9849673 51.1270797, 16.9850378 51.1270598, 16.9852105 51.1270133)",Księdza Marcina Lutra,,
296195279,True,,,residential,50,False,32.885999999999996,"LINESTRING (16.9775068 51.1267174, 16.9774562 51.126756, 16.9773621 51.1268277, 16.9772854 51.1268697, 16.9772419 51.1269063, 16.9772191 51.1269472)",Szybowcowa,,
"[625961632, 296195280, 185768119, 625963033, 309772158]",False,2,,residential,50,False,110.549,"LINESTRING (16.9775068 51.1267174, 16.9775702 51.1266786, 16.9777948 51.1265161, 16.9778894 51.1264479, 16.9779409 51.1264093, 16.9780148 51.1263576, 16.9781001 51.1262956, 16.9781927 51.1262235, 16.9783154 51.1261433, 16.9783968 51.126102, 16.9784382 51.1260818, 16.9786076 51.1260088)",Szybowcowa,,
175893173,True,,,residential,50,False,33.464,"LINESTRING (16.9770827 51.1268511, 16.9771657 51.1268426, 16.9772276 51.1268232, 16.9773037 51.1267918, 16.9775068 51.1267174)",Szybowcowa,,
175893178,True,,,residential,50,False,15.247,"LINESTRING (16.9770827 51.1268511, 16.9771172 51.1268584, 16.9771486 51.12687, 16.9771754 51.1268854, 16.9771967 51.126904, 16.9772115 51.1269248, 16.9772191 51.1269472)",rondo Praw Kobiet,,roundabout
175893178,True,,,residential,50,False,5.763,"LINESTRING (16.9772191 51.1269472, 16.9772198 51.1269645, 16.9772163 51.1269816, 16.9772086 51.1269982)",rondo Praw Kobiet,,roundabout
175893178,True,,,residential,50,False,16.194,"LINESTRING (16.976887 51.1269086, 16.9769162 51.1268827, 16.9769559 51.1268632, 16.9769857 51.1268546, 16.9770175 51.1268496, 16.9770502 51.1268485, 16.9770827 51.1268511)",rondo Praw Kobiet,,roundabout
175893178,True,,,residential,50,False,15.993000000000002,"LINESTRING (16.9772086 51.1269982, 16.9771869 51.1270235, 16.9771555 51.1270445, 16.9771166 51.1270597, 16.9770727 51.127068, 16.9770269 51.127069)",rondo Praw Kobiet,,roundabout
175893180,True,1,,residential,50,False,27.505,"LINESTRING (16.9772086 51.1269982, 16.9772082 51.1270627, 16.9772316 51.1271229, 16.9773013 51.1272356)",,,
175893178,True,,,residential,50,False,15.996,"LINESTRING (16.9769252 51.1270407, 16.9768956 51.1270187, 16.9768761 51.1269927, 16.9768679 51.1269644, 16.9768716 51.1269357, 16.976887 51.1269086)",rondo Praw Kobiet,,roundabout
175893179,True,1,,residential,50,False,38.269,"LINESTRING (16.9769252 51.1270407, 16.9768224 51.1270272, 16.9767329 51.1270325, 16.9766426 51.1270412, 16.976553 51.127053, 16.9763901 51.1270847)",Szybowcowa,,
175893178,True,,,residential,50,False,7.882,"LINESTRING (16.9770269 51.127069, 16.97699 51.1270642, 16.9769556 51.1270546, 16.9769252 51.1270407)",rondo Praw Kobiet,,roundabout
175893174,False,2,,residential,50,False,33.227,"LINESTRING (16.9773013 51.1272356, 16.977393 51.1273273, 16.9774108 51.1273494, 16.9774215 51.1273625, 16.9774292 51.1273721, 16.977487 51.1274434, 16.9775305 51.1274972)",,,
296208527,True,1,,residential,50,False,26.79,"LINESTRING (16.9773013 51.1272356, 16.9771759 51.1271462, 16.9771058 51.1271023, 16.9770269 51.127069)",,,
175893174,False,2,,residential,50,True,33.227000000000004,"LINESTRING (16.9775305 51.1274972, 16.977487 51.1274434, 16.9774292 51.1273721, 16.9774215 51.1273625, 16.9774108 51.1273494, 16.977393 51.1273273, 16.9773013 51.1272356)",,,
"[186973312, 353537463]",True,"['2', '5']",94,primary,60,False,87.83,"LINESTRING (16.9775305 51.1274972, 16.9778388 51.1273981, 16.9784283 51.1271655, 16.9785787 51.1271105, 16.9786148 51.1270973)",Lotnicza,,
"[353537465, 173488366]",True,"['4', '3']",5;94,primary,60,False,396.996,"LINESTRING (16.9786076 51.1260088, 16.9784658 51.1258645, 16.9780231 51.125394, 16.9778655 51.1252265, 16.9778482 51.1252081, 16.9774106 51.1247429, 16.9773986 51.1247302, 16.9772986 51.1246239, 16.9766409 51.1239787, 16.9766086 51.123947, 16.9765536 51.1238983, 16.9761021 51.1234988, 16.9758342 51.1232596, 16.9758047 51.1232333, 16.9757914 51.1232214, 16.975781 51.1232119, 16.9757518 51.123188, 16.9757235 51.1231629, 16.9755438 51.1230033)",Na Ostatnim Groszu,,
"[625961632, 296195280, 185768119, 625963033, 309772158]",False,2,,residential,50,True,110.549,"LINESTRING (16.9786076 51.1260088, 16.9784382 51.1260818, 16.9783968 51.126102, 16.9783154 51.1261433, 16.9781927 51.1262235, 16.9781001 51.1262956, 16.9780148 51.1263576, 16.9779409 51.1264093, 16.9778894 51.1264479, 16.9777948 51.1265161, 16.9775702 51.1266786, 16.9775068 51.1267174)",Szybowcowa,,
179461878,True,1,,residential,50,False,34.315,"LINESTRING (16.974623 51.1276114, 16.9749111 51.1274891, 16.9750017 51.1274442, 16.9750225 51.127432)",Szybowcowa,,
179699681,True,1,,tertiary,50,False,12.898,"LINESTRING (16.973591 51.1232169, 16.9736365 51.1232218, 16.9736793 51.1232328, 16.9737173 51.1232493, 16.9737488 51.1232705)",rondo Stanisława Szomańskiego,,roundabout
179699684,True,1,,tertiary,50,False,38.975,"LINESTRING (16.9734027 51.1232745, 16.9733951 51.1232359, 16.97339 51.1232131, 16.9733579 51.1231777, 16.9733457 51.1231633, 16.9733033 51.1231131, 16.9732368 51.1230079, 16.9732006 51.1229507)",Eugeniusza Horbaczewskiego,,
186973286,True,1,,tertiary,50,False,15.254999999999999,"LINESTRING (16.9734027 51.1232745, 16.9734311 51.1232536, 16.9734656 51.1232368, 16.9735049 51.1232248, 16.9735473 51.1232181, 16.973591 51.1232169)",rondo Stanisława Szomańskiego,,roundabout
179699687,True,1,,tertiary,50,False,28.909000000000002,"LINESTRING (16.9737488 51.1232705, 16.9737952 51.1232707, 16.9738316 51.1232708, 16.9739107 51.123267, 16.9741597 51.1232423)",Eugeniusza Horbaczewskiego,,
186973285,True,1,,tertiary,50,False,12.268,"LINESTRING (16.9737488 51.1232705, 16.9737674 51.1232892, 16.9737808 51.1233096, 16.9737887 51.1233311, 16.9737909 51.1233532, 16.9737873 51.1233751)",rondo Stanisława Szomańskiego,,roundabout
186973287,True,1,,tertiary,50,False,15.66,"LINESTRING (16.9737873 51.1233751, 16.9737771 51.1233977, 16.9737609 51.1234188, 16.9737389 51.1234379, 16.9737121 51.1234542, 16.9736811 51.1234673, 16.9736469 51.1234768)",rondo Stanisława Szomańskiego,,roundabout
186973287,True,1,,tertiary,50,False,23.877000000000002,"LINESTRING (16.9734641 51.1234632, 16.9734304 51.1234467, 16.9734027 51.1234262, 16.9733821 51.1234027, 16.9733694 51.1233771, 16.9733651 51.1233504, 16.9733694 51.1233236, 16.9733821 51.123298, 16.9734027 51.1232745)",rondo Stanisława Szomańskiego,,roundabout
179699688,True,1,,residential,50,False,29.377,"LINESTRING (16.9736469 51.1234768, 16.9736191 51.1235018, 16.9736055 51.1235183, 16.9734953 51.123722)",Eugeniusza Horbaczewskiego,,
186973287,True,1,,tertiary,50,False,13.26,"LINESTRING (16.9736469 51.1234768, 16.9736005 51.1234832, 16.973553 51.1234831, 16.9735068 51.1234763, 16.9734641 51.1234632)",rondo Stanisława Szomańskiego,,roundabout
186973282,True,1,,residential,50,False,29.041,"LINESTRING (16.9734953 51.123722, 16.9734888 51.1235147, 16.9734804 51.1234933, 16.9734641 51.1234632)",Eugeniusza Horbaczewskiego,,
"[239014977, 239014978, 825950885, 31586807]",False,"['2', '3']",,residential,50,"[False, True]",136.085,"LINESTRING (16.9734953 51.123722, 16.9734617 51.1238535, 16.9734501 51.1239118, 16.9734195 51.124094, 16.9734051 51.1242101, 16.9733945 51.1242746, 16.9733897 51.1245145, 16.9733957 51.1246999, 16.9734043 51.1247722, 16.973433 51.1248663, 16.9734617 51.1249378)",Eugeniusza Horbaczewskiego,yes,
55468236,True,1,,tertiary_link,50,False,26.174,"LINESTRING (16.9830636 51.1300418, 16.9830321 51.1300676, 16.983005 51.1300954, 16.9829824 51.1301246, 16.9829587 51.1301681, 16.982945 51.1302132, 16.9829416 51.1302591)",Popowicka,,
185774628,True,3,,tertiary,50,False,21.073999999999998,"LINESTRING (16.9830636 51.1300418, 16.9829709 51.1300511, 16.9829315 51.1300563, 16.9828996 51.1300598, 16.9827662 51.1300746)",Popowicka,,
239014975,False,2,,residential,50,True,50.239000000000004,"LINESTRING (16.9757441 51.1272841, 16.9758261 51.1272589, 16.9759592 51.1272181, 16.9763901 51.1270847)",Szybowcowa,,
307654890,True,1,,residential,50,False,32.819,"LINESTRING (16.9757441 51.1272841, 16.9754867 51.1273943, 16.9754077 51.1274281, 16.975358 51.1274525)",Szybowcowa,,
239014973,True,1,,residential,50,False,9.303,"LINESTRING (16.9752399 51.1272993, 16.9752822 51.12731, 16.9753191 51.1273273, 16.9753441 51.1273482)",rondo 27 Wołyńskiej Dywizji Piechoty Armii Krajowej,,roundabout
239014972,True,1,,residential,50,False,20.958,"LINESTRING (16.9750678 51.1273293, 16.9750712 51.1273007, 16.9750744 51.1272627, 16.97506 51.127199, 16.9750579 51.1271416)",Eugeniusza Horbaczewskiego,,
239014973,True,1,,residential,50,False,13.021,"LINESTRING (16.9750678 51.1273293, 16.9751101 51.1273092, 16.9751496 51.1272994, 16.9751918 51.1272957, 16.9752399 51.1272993)",rondo 27 Wołyńskiej Dywizji Piechoty Armii Krajowej,,roundabout
239014973,True,1,,residential,50,False,12.151,"LINESTRING (16.9753441 51.1273482, 16.975352 51.1273546, 16.9753682 51.1273812, 16.9753731 51.1274081, 16.9753687 51.1274321, 16.975358 51.1274525)",rondo 27 Wołyńskiej Dywizji Piechoty Armii Krajowej,,roundabout
239014974,True,1,,residential,50,False,28.896,"LINESTRING (16.9753441 51.1273482, 16.9753767 51.1273462, 16.9754473 51.1273406, 16.9754911 51.1273323, 16.9757441 51.1272841)",Szybowcowa,,
239014973,True,1,,residential,50,False,12.362,"LINESTRING (16.9750225 51.127432, 16.9750195 51.1274259, 16.9750173 51.1274019, 16.9750273 51.12737, 16.9750489 51.1273437, 16.9750678 51.1273293)",rondo 27 Wołyńskiej Dywizji Piechoty Armii Krajowej,,roundabout
239014973,True,1,,residential,50,False,18.633999999999997,"LINESTRING (16.975358 51.1274525, 16.9753195 51.1274873, 16.9752809 51.1275053, 16.9752353 51.1275163, 16.9751919 51.1275191, 16.9751497 51.1275154, 16.9751346 51.1275115)",rondo 27 Wołyńskiej Dywizji Piechoty Armii Krajowej,,roundabout
24004073,True,1,,residential,50,False,37.449,"LINESTRING (16.9751346 51.1275115, 16.9750596 51.1275194, 16.9749627 51.1275384, 16.974623 51.1276114)",Szybowcowa,,
239014973,True,1,,residential,50,False,12.347999999999999,"LINESTRING (16.9751346 51.1275115, 16.9751059 51.1275041, 16.9750641 51.1274831, 16.9750336 51.1274545, 16.9750225 51.127432)",rondo 27 Wołyńskiej Dywizji Piechoty Armii Krajowej,,roundabout
1065918009,True,3,,tertiary,50,False,15.656,"LINESTRING (16.9825919 51.1300918, 16.9823703 51.1301138)",Popowicka,,
1065918010,True,2,,tertiary_link,,False,16.346,"LINESTRING (16.9825919 51.1300918, 16.9826148 51.1300197, 16.9826467 51.129949)",,,
55468201,True,2,,secondary_link,50,False,73.22099999999999,"LINESTRING (16.979292 51.1262981, 16.9794456 51.1263918, 16.9795385 51.1264342, 16.9795881 51.1264561, 16.9796222 51.126472, 16.9796617 51.1264832, 16.9796901 51.1264912, 16.9797124 51.1264967, 16.9797294 51.1265019, 16.9797722 51.1265135, 16.9798588 51.1265297, 16.9799634 51.1265346, 16.9802186 51.1265116)",,,
306971837,True,3,5;94,primary,60,False,52.75699999999999,"LINESTRING (16.979292 51.1262981, 16.9795072 51.1265179, 16.9795343 51.1265456, 16.9795434 51.1265562, 16.9795526 51.1265658, 16.979584 51.1265984, 16.9796883 51.1267021)",Na Ostatnim Groszu,,
