osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes
173954689,Sobieskiego,residential,50,False,False,284.63500000000005,"LINESTRING (19.4555962 50.5498519, 19.4555442 50.5498171, 19.4552195 50.5496014, 19.4549009 50.5493856, 19.4545527 50.5491361, 19.4542084 50.5488886, 19.4541833 50.5488674, 19.4541621 50.5488443, 19.4541509 50.5488145, 19.4541627 50.5487847, 19.4541857 50.5487594, 19.4542163 50.5487362, 19.4555066 50.548034)",
"[682073456, 658482103]",Krakowska,tertiary,50,False,False,144.17999999999998,"LINESTRING (19.4555962 50.5498519, 19.455966 50.5495698, 19.456782 50.5489432, 19.4568676 50.5488732, 19.4568943 50.5488515)",2
682073456,Krakowska,tertiary,50,False,True,246.40599999999998,"LINESTRING (19.4555962 50.5498519, 19.455348 50.5500222, 19.4551168 50.550169, 19.4549756 50.550245, 19.4548145 50.5503218, 19.4547612 50.5503449, 19.454707 50.5503683, 19.4542354 50.5505442, 19.454033 50.5506197, 19.4538293 50.5506932, 19.4534944 50.550819, 19.4533066 50.5508956, 19.4531856 50.5509515, 19.4530697 50.551011, 19.4529967 50.5510496, 19.4527988 50.5511541)",2
682073456,Krakowska,tertiary,50,False,False,146.88299999999998,"LINESTRING (19.4509378 50.5517114, 19.4510086 50.551696, 19.4511798 50.5516529, 19.4512783 50.5516316, 19.4518604 50.5515186, 19.4519651 50.5514953, 19.4520747 50.551466, 19.4522135 50.5514198, 19.4524056 50.5513464, 19.4524233 50.5513387, 19.4525476 50.5512844, 19.4526442 50.5512358, 19.4527988 50.5511541)",2
698756846,Rynek,residential,,True,False,50.458,"LINESTRING (19.4509378 50.5517114, 19.4509408 50.5517954, 19.4509396 50.5518386, 19.4509363 50.5518793, 19.4508874 50.5521634)",
114717595,Dolna,residential,,False,False,73.547,"LINESTRING (19.4494475 50.5505891, 19.4496192 50.5506204, 19.4496964 50.5506358, 19.4497581 50.5506523, 19.4500406 50.5507343, 19.4504171 50.5508272)",
114717595,Dolna,residential,,False,True,73.547,"LINESTRING (19.4504171 50.5508272, 19.4500406 50.5507343, 19.4497581 50.5506523, 19.4496964 50.5506358, 19.4496192 50.5506204, 19.4494475 50.5505891)",
177272104,Dolna,residential,50,False,False,221.17499999999998,"LINESTRING (19.4504171 50.5508272, 19.4506733 50.5508261, 19.4508881 50.5508264, 19.451281 50.5508214, 19.4514075 50.5508147, 19.4515252 50.550804, 19.4517271 50.5507742, 19.4519425 50.5507425, 19.4520276 50.5507351, 19.4521126 50.5507299, 19.4522483 50.5507286, 19.4523966 50.5507326, 19.452452 50.5507384, 19.452502 50.5507476, 19.4526999 50.5507884, 19.4528914 50.5508338, 19.4529335 50.550851, 19.4529583 50.5508671, 19.4529684 50.5508868, 19.4529717 50.5509002, 19.4529709 50.5509135, 19.452967 50.5509325, 19.452955 50.5509502, 19.4529206 50.5509851, 19.452787 50.5510941, 19.4527688 50.551109, 19.4527641 50.5511178, 19.4527658 50.5511265, 19.4527702 50.5511328, 19.4527988 50.5511541)",
177272104,Dolna,residential,50,False,True,224.23100000000002,"LINESTRING (19.4504171 50.5508272, 19.4500015 50.550834, 19.4498831 50.5508291, 19.449763 50.5508198, 19.4497027 50.5508114, 19.449644 50.550801, 19.449043 50.5506657, 19.4482646 50.5504911, 19.4479526 50.55042, 19.4477346 50.5503758, 19.4476483 50.5503655, 19.4475967 50.550365, 19.4475482 50.5503684, 19.4475004 50.5503767, 19.4473757 50.5504087)",
892318633,Żarecka,tertiary,50,False,False,26.305,"LINESTRING (19.4516494 50.5558957, 19.4516721 50.555778, 19.4516846 50.5556798, 19.4516871 50.5556604)",2
