osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,ref,bridge
97514315,Pocztowa,residential,False,False,116.449,,"LINESTRING (22.1567181 53.3762721, 22.1550534 53.3759397)",,,
310925385,Łomżyńska,tertiary,False,False,111.941,50,"LINESTRING (22.1567181 53.3762721, 22.1566576 53.3763841, 22.1563855 53.376888, 22.1562006 53.3772303)",,,
1207086054,550-lecia Stawisk,residential,False,True,76.876,,"LINESTRING (22.1567181 53.3762721, 22.1568902 53.3763187, 22.1577881 53.3765375)",,,
97515897,Cedrowska,secondary,False,False,83.597,50,"LINESTRING (22.1608542 53.3792416, 22.1619281 53.3788481)",2,648,
97515897,Cedrowska,secondary,False,True,94.664,50,"LINESTRING (22.1608542 53.3792416, 22.1606606 53.37931, 22.1596389 53.3796879)",2,648,
97515932,Projektowana,residential,False,False,291.223,,"LINESTRING (22.1608542 53.3792416, 22.1609075 53.3792953, 22.1618217 53.3801927, 22.1618457 53.3802716, 22.1617513 53.3803767, 22.1605816 53.381482)",,,
97514239,Źródłowa,residential,False,True,81.088,,"LINESTRING (22.1521753 53.3800171, 22.1526902 53.3793557)",,,
97516683,Krótka,residential,False,False,46.955,,"LINESTRING (22.1521753 53.3800171, 22.1528336 53.3801724)",,,
97516683,Krótka,residential,False,True,124.826,,"LINESTRING (22.1521753 53.3800171, 22.1519259 53.3799593, 22.1513863 53.3790517)",,,
97516683,Krótka,residential,False,True,46.638,,"LINESTRING (22.1534837 53.3803322, 22.1528336 53.3801724)",,,
97516715,Długa,residential,False,False,42.862,,"LINESTRING (22.1534837 53.3803322, 22.1532311 53.380687)",,,
97515932,Projektowana,residential,False,True,291.223,,"LINESTRING (22.1605816 53.381482, 22.1617513 53.3803767, 22.1618457 53.3802716, 22.1618217 53.3801927, 22.1609075 53.3792953, 22.1608542 53.3792416)",,,
97516590,Polowa,tertiary,False,True,227.598,,"LINESTRING (22.1605816 53.381482, 22.1584511 53.3807919, 22.1578276 53.3805899, 22.1575661 53.3805052)",2,,
310925385,Łomżyńska,tertiary,False,False,53.747,50,"LINESTRING (22.1558742 53.3778926, 22.1556264 53.3783528)",,,
310925385,Łomżyńska,tertiary,False,True,76.761,50,"LINESTRING (22.1558742 53.3778926, 22.1562006 53.3772303)",,,
333552556,Spokojna,residential,False,True,95.614,,"LINESTRING (22.1558742 53.3778926, 22.1559917 53.3779189, 22.1572237 53.3781948)",,,
97516094,Tadeusza Kościuszki,residential,False,True,79.506,,"LINESTRING (22.1533399 53.3795243, 22.1528336 53.3801724)",,,
97516305,Wiejska,secondary,False,False,43.406,50,"LINESTRING (22.1533399 53.3795243, 22.15394 53.37968)",2,648,
97516305,Wiejska,secondary,False,True,46.995,50,"LINESTRING (22.1533399 53.3795243, 22.1526902 53.3793557)",2,648,
"[97516115, 97516094]","['Kościelna', 'Tadeusza Kościuszki']",residential,False,False,122.427,,"LINESTRING (22.1533399 53.3795243, 22.1538653 53.3788518, 22.1543374 53.3789677, 22.1544219 53.3789885)",,,
97514130,Strażacka,residential,False,False,80.699,,"LINESTRING (22.1532311 53.380687, 22.1521206 53.3803905)",,,
97514130,Strażacka,residential,False,True,48.078,,"LINESTRING (22.1532311 53.380687, 22.1539051 53.3808461)",,,
97516715,Długa,residential,False,True,42.862,,"LINESTRING (22.1532311 53.380687, 22.1534837 53.3803322)",,,
97516715,Długa,residential,False,False,173.752,,"LINESTRING (22.1532311 53.380687, 22.1532117 53.3807096, 22.1527507 53.381246, 22.1518937 53.3820282)",,,
97516305,Wiejska,secondary,False,False,35.113,50,"LINESTRING (22.1513863 53.3790517, 22.15187 53.37918)",2,648,
97516683,Krótka,residential,False,False,124.826,,"LINESTRING (22.1513863 53.3790517, 22.1519259 53.3799593, 22.1521753 53.3800171)",,,
856960758,Wiejska,secondary,False,True,25.267,50,"LINESTRING (22.1513863 53.3790517, 22.1511355 53.3789949, 22.1510461 53.378954)",2,648,
97514130,Strażacka,residential,False,True,23.137,,"LINESTRING (22.1518011 53.380307, 22.1521206 53.3803905)",,,
97514239,Źródłowa,residential,False,False,81.088,,"LINESTRING (22.1526902 53.3793557, 22.1521753 53.3800171)",,,
97516305,Wiejska,secondary,False,False,46.995,50,"LINESTRING (22.1526902 53.3793557, 22.1533399 53.3795243)",2,648,
97516305,Wiejska,secondary,False,True,57.815999999999995,50,"LINESTRING (22.1526902 53.3793557, 22.15263 53.37934, 22.15187 53.37918)",2,648,
