osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref,junction
373592332,Krzywa,residential,False,True,80.369,"LINESTRING (19.8519032 50.2322407, 19.8524816 50.232476, 19.8528567 50.2326285)",,,,
757878396,Wolbromska,tertiary,False,False,59.41,"LINESTRING (19.8519032 50.2322407, 19.8522652 50.2319145, 19.852367 50.2317971)",50,,,
757878396,Wolbromska,tertiary,False,True,152.018,"LINESTRING (19.8519032 50.2322407, 19.8511563 50.2328166, 19.8505841 50.2333156)",50,,,
22716610,Rynek,secondary,True,False,34.55,"LINESTRING (19.8534791 50.2302281, 19.8535975 50.2302589, 19.8539333 50.2303381)",50,2,773,roundabout
174695333,Przechodnia,residential,False,False,81.27,"LINESTRING (19.8534791 50.2302281, 19.8535253 50.2301648, 19.8539158 50.2295528)",,,,
491970522,Krakowska,tertiary,False,True,59.007,"LINESTRING (19.8567442 50.225931, 19.85639 50.2262673, 19.8562796 50.2263706)",40,,,
22716610,Rynek,secondary,True,False,43.928999999999995,"LINESTRING (19.8538542 50.2307693, 19.8537539 50.2307554, 19.8536553 50.2307347, 19.8534197 50.2306649, 19.8533346 50.230641, 19.8532817 50.2306249)",50,2,773,roundabout
174695336,Szewska,residential,False,True,13.664,"LINESTRING (19.8538542 50.2307693, 19.8538688 50.2308084, 19.8538758 50.2308236, 19.853895 50.2308893)",,,,
174696203,Olkuska,secondary,False,False,70.738,"LINESTRING (19.8501967 50.2294433, 19.85007 50.2294802, 19.84989 50.229542, 19.8496083 50.2296395, 19.849396 50.2297093, 19.8493158 50.2297381)",50,2,773,
174696203,Olkuska,secondary,False,True,104.969,"LINESTRING (19.8501967 50.2294433, 19.850259 50.2294285, 19.8503275 50.2294208, 19.8503898 50.2294228, 19.8504629 50.2294317, 19.8505456 50.2294499, 19.8506778 50.2294833, 19.8512801 50.2296431, 19.851576 50.2297231)",50,2,773,
174696864,,residential,True,False,19.47,"LINESTRING (19.8501967 50.2294433, 19.850145 50.2293485, 19.8501097 50.2292773)",,,,
174696213,Zagrodzka,residential,True,False,62.373000000000005,"LINESTRING (19.8501556 50.2298695, 19.8498265 50.229817, 19.8494134 50.2297843, 19.8493622 50.22976, 19.8493158 50.2297381)",30,,,
174696868,,residential,False,False,133.538,"LINESTRING (19.8501556 50.2298695, 19.8500275 50.2299692, 19.8498928 50.2300137, 19.8497559 50.2300515, 19.8496567 50.2300927, 19.8496154 50.2301523, 19.8495435 50.2302575, 19.8494101 50.2304207, 19.8490468 50.2307549, 19.8490177 50.2307817)",,,,
174696203,Olkuska,secondary,False,True,9.462,"LINESTRING (19.8491975 50.229777, 19.8493158 50.2297381)",50,2,773,
174695316,Skałeczna,residential,False,False,109.91400000000002,"LINESTRING (19.8491975 50.229777, 19.8491494 50.2297461, 19.8491372 50.2297382, 19.848949 50.2297271, 19.84833 50.229746, 19.8480806 50.2297069, 19.847844 50.2296359, 19.8477328 50.2295894)",,,,
174696203,Olkuska,secondary,False,False,129.688,"LINESTRING (19.8491975 50.229777, 19.8490718 50.229819, 19.8489434 50.2298547, 19.8487823 50.2298895, 19.8486106 50.2299082, 19.8484061 50.2299204, 19.8482127 50.2299295, 19.8480466 50.2299287, 19.8478585 50.229919, 19.8474186 50.2298853)",50,2,773,
815077803,Zagrodzka,residential,False,True,12.515,"LINESTRING (19.8529888 50.2305396, 19.8531556 50.2305754)",,,,
174696213,Zagrodzka,residential,True,False,40.001,"LINESTRING (19.8529888 50.2305396, 19.8529238 50.2305267, 19.8524484 50.2304401)",30,,,
42813429,Rzeźnicza,residential,False,True,22.541999999999998,"LINESTRING (19.8561622 50.2261823, 19.8562478 50.2263195, 19.8562796 50.2263706)",50,2,,
174695328,Lipowa,residential,False,False,108.166,"LINESTRING (19.8561622 50.2261823, 19.8561034 50.2261917, 19.8558649 50.2262299, 19.8557052 50.2263141, 19.8555652 50.2265053, 19.8552414 50.2268857)",,,,
