osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref,access,junction
"[97647570, 285684802]","['Onufrego Zagłoby', 'Jana Kochanowskiego']",residential,False,"[False, True]",116.66000000000001,"LINESTRING (21.8997967 52.7984203, 21.9003298 52.7986453, 21.9002798 52.7987145, 21.9001096 52.798803, 21.8996756 52.7990158, 21.8995434 52.7990869)",,,,,
97647139,Karola Fryczego,tertiary,False,False,46.787000000000006,"LINESTRING (21.8958734 52.7974878, 21.8959945 52.797699, 21.8960434 52.797894)",50,2,,,
97647139,Karola Fryczego,tertiary,False,True,204.04,"LINESTRING (21.8958734 52.7974878, 21.8957315 52.7972781, 21.89551 52.79697, 21.8952918 52.7963763, 21.8951302 52.7959185, 21.8950895 52.7957239)",50,2,,,
"[97644737, 97647474]","['Targowa', 'Mikołaja Kopernika']",residential,False,"[False, True]",650.866,"LINESTRING (21.8958734 52.7974878, 21.896566 52.7966443, 21.8967283 52.7964458, 21.8970376 52.7957903, 21.897095 52.7956814, 21.8971132 52.7956592, 21.8972687 52.7954978, 21.8980931 52.794795, 21.89922 52.79541, 21.899834 52.7957808, 21.8999806 52.7959367, 21.9001741 52.7962498, 21.9004765 52.7970951)",,,,,
97644266,Fryderyka Chopina,residential,False,True,229.53199999999998,"LINESTRING (21.8973627 52.8008379, 21.8974587 52.8008015, 21.900255 52.799741)",,,,,
285684803,Pułkownika Karola Piłata,tertiary,False,False,124.841,"LINESTRING (21.8973627 52.8008379, 21.8975442 52.8012424, 21.8977588 52.8017207, 21.8977709 52.8018473, 21.8977803 52.8019283)",50,2,,,
285684803,Pułkownika Karola Piłata,tertiary,False,True,128.481,"LINESTRING (21.8973627 52.8008379, 21.8973287 52.8007737, 21.8972423 52.8005951, 21.8968889 52.7998514, 21.8968304 52.7997282)",50,2,,,
285592070,Pocztowa,tertiary,False,False,56.536,"LINESTRING (21.8941379 52.8025602, 21.8938959 52.8025872, 21.8937122 52.8026077, 21.8933142 52.8026623)",,,,,
875503901,Pocztowa,tertiary,True,False,26.613999999999997,"LINESTRING (21.8941379 52.8025602, 21.8943894 52.8025185, 21.8945197 52.8024969)",,2,,,
97646521,Jaśminowa,residential,False,True,41.878,"LINESTRING (21.897539 52.7989661, 21.8979019 52.7992722)",,,,,
97644988,Inwalidów,residential,True,False,60.641000000000005,"LINESTRING (21.8926546 52.8022914, 21.8927482 52.8023584, 21.893056 52.8025237, 21.8933142 52.8026623)",,,,permissive,
246523572,Generała Władysława Sikorskiego,residential,True,False,80.14,"LINESTRING (21.8926546 52.8022914, 21.8926016 52.8023521, 21.8922259 52.8027333, 21.892181 52.8027762, 21.8921749 52.8028026, 21.8921835 52.8028282, 21.8922021 52.8028495, 21.8922338 52.802869, 21.892314 52.8028913)",,,,,
246523573,Plac Księżnej Anny Mazowieckiej,residential,False,True,79.833,"LINESTRING (21.8926546 52.8022914, 21.8925516 52.8022158, 21.8918603 52.8018801, 21.8917521 52.8018275)",,,,,
97644976,Ludwika Mieczkowskiego,residential,False,False,54.037,"LINESTRING (21.8947804 52.7995426, 21.894555 52.7996895, 21.8942294 52.7998964)",,,,,
"[97644976, 1230318282]",Ludwika Mieczkowskiego,residential,False,True,134.827,"LINESTRING (21.8947804 52.7995426, 21.8951658 52.7993119, 21.8952701 52.7992494, 21.8954383 52.7991549, 21.8956048 52.7990615, 21.8958684 52.7989623, 21.8961767 52.7988745, 21.8963674 52.7988239)",,,,,
97646686,Stanisława Dubois,secondary,True,False,33.099,"LINESTRING (21.8957445 52.8021949, 21.8961756 52.8020511)",50,1,627,,
97647954,Partyzantów,residential,True,False,250.693,"LINESTRING (21.8957445 52.8021949, 21.8957174 52.8021771, 21.8945626 52.8014985, 21.8941501 52.8012562, 21.8936681 52.8009814, 21.8932974 52.8007623, 21.8930655 52.8006267)",,,,,
97644337,Wspólna,residential,False,True,57.401,"LINESTRING (21.9041636 52.8002694, 21.9042604 52.800345, 21.9046854 52.800678)",,,,,
97647105,Małkińska,secondary,False,True,95.905,"LINESTRING (21.9041636 52.8002694, 21.9034121 52.8009591, 21.9033777 52.8009892)",50,2,627,,
246523573,Plac Księżnej Anny Mazowieckiej,residential,False,False,12.444,"LINESTRING (21.8916078 52.8017574, 21.8917521 52.8018275)",,,,,
97644455,Sielska,residential,False,False,61.617999999999995,"LINESTRING (21.8916078 52.8017574, 21.8915188 52.8018181, 21.8911685 52.8020771, 21.8910816 52.802132, 21.891001 52.8021711)",,,,,
97644513,Plac Księżnej Anny Mazowieckiej,residential,False,False,173.06199999999998,"LINESTRING (21.8916078 52.8017574, 21.8916873 52.8016933, 21.8922742 52.8012201, 21.8923645 52.8012716, 21.892605 52.8014088, 21.8928197 52.8015312, 21.8930429 52.8016586, 21.8932763 52.8017911, 21.8933387 52.8018273)",,,,,
97644192,Plac Ludwika Waryńskiego,tertiary,False,True,106.273,"LINESTRING (21.8963674 52.7988239, 21.8962901 52.798676, 21.8961192 52.7983493, 21.8960669 52.7981286, 21.8960434 52.797894)",50,2,,,
1230318281,Plac Ludwika Waryńskiego,tertiary,False,False,89.391,"LINESTRING (21.8963674 52.7988239, 21.8964422 52.7989566, 21.8966977 52.7994552, 21.8967596 52.7995919)",50,2,,,
"[97644976, 1230318282]",Ludwika Mieczkowskiego,residential,False,False,134.827,"LINESTRING (21.8963674 52.7988239, 21.8961767 52.7988745, 21.8958684 52.7989623, 21.8956048 52.7990615, 21.8954383 52.7991549, 21.8952701 52.7992494, 21.8951658 52.7993119, 21.8947804 52.7995426)",,,,,
97644556,,residential,False,False,36.847,"LINESTRING (21.8902583 52.7994579, 21.8903445 52.7994108, 21.8906649 52.7992357)",,,,,
285592077,3 Maja,tertiary,False,True,147.40200000000002,"LINESTRING (21.8902583 52.7994579, 21.8903633 52.7995319, 21.8910599 52.8000257, 21.8915442 52.8003537, 21.8916681 52.800432, 21.8917044 52.800454)",50,2,,,
285592077,3 Maja,tertiary,False,False,79.49600000000001,"LINESTRING (21.8925152 52.8009744, 21.8923753 52.8008853, 21.8921487 52.8007396, 21.8917044 52.800454)",50,2,,,
745225796,Ludwika Mieczkowskiego,residential,False,True,53.511,"LINESTRING (21.8925152 52.8009744, 21.8926818 52.8008692, 21.8930655 52.8006267)",,3,,,
"[875546467, 97646412]",3 Maja,tertiary,False,True,104.554,"LINESTRING (21.8925152 52.8009744, 21.8930499 52.8012727, 21.8931346 52.80132, 21.8936558 52.8016136)",50,3,,,
285592072,Stanisława Dubois,secondary,False,True,39.94799999999999,"LINESTRING (21.8966767 52.8018589, 21.8965012 52.801916, 21.8964779 52.8019258, 21.8962549 52.8020197, 21.8961756 52.8020511)",50,2,627,,
"[568778724, 1230318284]",Stanisława Dubois,secondary,False,False,75.154,"LINESTRING (21.8966767 52.8018589, 21.8968427 52.801845, 21.8970087 52.8018437, 21.8974791 52.8018905, 21.8975584 52.8019004, 21.8977803 52.8019283)",50,"['2', '3']",627,,
"[97647411, 97644963]","['Ignacego Mystkowskiego', 'Książęca']",residential,False,False,171.13,"LINESTRING (21.9037323 52.7981002, 21.90338 52.79792, 21.90234 52.79771, 21.90154 52.79736)",,,,,
288906356,Piotra Skargi,residential,False,False,135.63799999999998,"LINESTRING (21.9037323 52.7981002, 21.9031283 52.7983618, 21.9025176 52.798617, 21.9020799 52.7988)",20,,,,
97647859,Dolna,residential,False,True,181.59,"LINESTRING (21.9029082 52.7960887, 21.9016035 52.7966544, 21.9014378 52.7967742, 21.9017913 52.7970556, 21.9019216 52.7971865)",,,,,
97647256,Romana Rubinkowskiego,residential,False,False,319.997,"LINESTRING (21.9000751 52.8021496, 21.9001497 52.8022555, 21.9004302 52.8026237, 21.9006053 52.8028143, 21.9007912 52.8029627, 21.9016318 52.8034075, 21.9017388 52.8034649, 21.9018496 52.8035234, 21.9021657 52.8036909, 21.9024244 52.8038343, 21.9031077 52.8041902, 21.9031955 52.8042639)",,,,,
568778726,Stanisława Dubois,secondary,False,False,125.60400000000001,"LINESTRING (21.9000751 52.8021496, 21.9009022 52.8019549, 21.9018173 52.8017415)",50,2,627,,
"[1230318280, 568778725]",Stanisława Dubois,secondary,False,True,160.36999999999998,"LINESTRING (21.9000751 52.8021496, 21.8998802 52.8021941, 21.8997933 52.8022084, 21.8997008 52.8022236, 21.899576 52.8022279, 21.8994583 52.8022229, 21.89921 52.8021805, 21.898924 52.8021245, 21.8987692 52.8020945, 21.8986025 52.8020621, 21.8982115 52.8019901, 21.8980052 52.801957, 21.8977803 52.8019283)",50,"['2', '3']",627,,
745225796,Ludwika Mieczkowskiego,residential,False,False,53.511,"LINESTRING (21.8930655 52.8006267, 21.8926818 52.8008692, 21.8925152 52.8009744)",,3,,,
745225797,Partyzantów,residential,False,False,86.111,"LINESTRING (21.8930655 52.8006267, 21.8929956 52.8005881, 21.8921204 52.800104)",,,,,
1230318283,Ludwika Mieczkowskiego,residential,False,True,79.588,"LINESTRING (21.8930655 52.8006267, 21.8931805 52.8005567, 21.8938206 52.800165, 21.8938978 52.8001177)",,,,,
1230318279,Szkolna,residential,False,False,4.144,"LINESTRING (21.9031955 52.8042639, 21.9032548 52.8042537)",,,,,
97647256,Romana Rubinkowskiego,residential,False,True,319.997,"LINESTRING (21.9031955 52.8042639, 21.9031077 52.8041902, 21.9024244 52.8038343, 21.9021657 52.8036909, 21.9018496 52.8035234, 21.9017388 52.8034649, 21.9016318 52.8034075, 21.9007912 52.8029627, 21.9006053 52.8028143, 21.9004302 52.8026237, 21.9001497 52.8022555, 21.9000751 52.8021496)",,,,,
97646293,Stanisława Staszica,residential,False,False,34.967,"LINESTRING (21.8942071 52.7969602, 21.8940723 52.7969453, 21.8939229 52.796927, 21.8938332 52.7969135, 21.8937843 52.7968985, 21.8937171 52.7968687)",,,,,
427974156,Władysława Broniewskiego,residential,False,False,162.08100000000002,"LINESTRING (21.8942071 52.7969602, 21.8944154 52.7961643, 21.8944351 52.7960949, 21.8944744 52.7960434, 21.8945461 52.7959579, 21.8946187 52.7958669, 21.8947072 52.7958094, 21.8948351 52.7957618, 21.8950895 52.7957239)",,,,,
427974156,Władysława Broniewskiego,residential,False,True,133.265,"LINESTRING (21.8942071 52.7969602, 21.8940373 52.7977011, 21.8940301 52.7977582, 21.8940034 52.7981511)",,,,,
97647139,Karola Fryczego,tertiary,False,False,204.04,"LINESTRING (21.8950895 52.7957239, 21.8951302 52.7959185, 21.8952918 52.7963763, 21.89551 52.79697, 21.8957315 52.7972781, 21.8958734 52.7974878)",50,2,,,
427974156,Władysława Broniewskiego,residential,False,True,162.08100000000002,"LINESTRING (21.8950895 52.7957239, 21.8948351 52.7957618, 21.8947072 52.7958094, 21.8946187 52.7958669, 21.8945461 52.7959579, 21.8944744 52.7960434, 21.8944351 52.7960949, 21.8944154 52.7961643, 21.8942071 52.7969602)",,,,,
1230318281,Plac Ludwika Waryńskiego,tertiary,False,True,15.886,"LINESTRING (21.8968304 52.7997282, 21.8967596 52.7995919)",50,2,,,
97650150,Wiejska,residential,False,False,88.39399999999999,"LINESTRING (21.8968304 52.7997282, 21.8969719 52.7996936, 21.8979019 52.7992722)",,,,,
285684803,Pułkownika Karola Piłata,tertiary,False,False,128.481,"LINESTRING (21.8968304 52.7997282, 21.8968889 52.7998514, 21.8972423 52.8005951, 21.8973287 52.8007737, 21.8973627 52.8008379)",50,2,,,
568778726,Stanisława Dubois,secondary,False,True,53.593,"LINESTRING (21.9025601 52.8015665, 21.9018173 52.8017415)",50,2,627,,
568778728,Stanisława Dubois,secondary,True,False,32.473,"LINESTRING (21.9025601 52.8015665, 21.9026718 52.8015181, 21.9027811 52.8014685, 21.902872 52.8014128, 21.9029098 52.8013705)",50,1,627,,
97647885,Wiejska,residential,False,False,32.1,"LINESTRING (21.90154 52.79736, 21.9019216 52.7971865)",,,,,
97650150,Wiejska,residential,False,True,166.245,"LINESTRING (21.90154 52.79736, 21.8997967 52.7984203)",,,,,
97647411,Książęca,residential,False,False,77.38,"LINESTRING (21.90154 52.79736, 21.90145 52.79733, 21.9004765 52.7970951)",,,,,
"[97647411, 97644963]","['Ignacego Mystkowskiego', 'Książęca']",residential,False,True,171.13,"LINESTRING (21.90154 52.79736, 21.90234 52.79771, 21.90338 52.79792, 21.9037323 52.7981002)",,,,,
285684803,Pułkownika Karola Piłata,tertiary,False,True,124.841,"LINESTRING (21.8977803 52.8019283, 21.8977709 52.8018473, 21.8977588 52.8017207, 21.8975442 52.8012424, 21.8973627 52.8008379)",50,2,,,
"[1230318284, 568778724]",Stanisława Dubois,secondary,False,True,75.15400000000001,"LINESTRING (21.8977803 52.8019283, 21.8975584 52.8019004, 21.8974791 52.8018905, 21.8970087 52.8018437, 21.8968427 52.801845, 21.8966767 52.8018589)",50,"['2', '3']",627,,
"[1230318280, 568778725]",Stanisława Dubois,secondary,False,False,160.37,"LINESTRING (21.8977803 52.8019283, 21.8980052 52.801957, 21.8982115 52.8019901, 21.8986025 52.8020621, 21.8987692 52.8020945, 21.898924 52.8021245, 21.89921 52.8021805, 21.8994583 52.8022229, 21.899576 52.8022279, 21.8997008 52.8022236, 21.8997933 52.8022084, 21.8998802 52.8021941, 21.9000751 52.8021496)",50,"['2', '3']",627,,
"[989205713, 1230860730]",Tadeusza Kościuszki,tertiary,False,True,143.404,"LINESTRING (21.8977803 52.8019283, 21.8977672 52.8019901, 21.8977759 52.8020333, 21.8978683 52.8024923, 21.8979133 52.8026928, 21.8980042 52.8030979, 21.8980287 52.8032072)",,3,,,
285592070,Pocztowa,tertiary,False,False,71.89999999999999,"LINESTRING (21.8933142 52.8026623, 21.8929708 52.8027435, 21.8923928 52.8028736, 21.892314 52.8028913)",,,,,
285592070,Pocztowa,tertiary,False,True,56.535999999999994,"LINESTRING (21.8933142 52.8026623, 21.8937122 52.8026077, 21.8938959 52.8025872, 21.8941379 52.8025602)",,,,,
97644976,Ludwika Mieczkowskiego,residential,False,False,33.208999999999996,"LINESTRING (21.8942294 52.7998964, 21.8941084 52.7999753, 21.8939986 52.8000469, 21.8938978 52.8001177)",,,,,
97644976,Ludwika Mieczkowskiego,residential,False,True,54.037,"LINESTRING (21.8942294 52.7998964, 21.894555 52.7996895, 21.8947804 52.7995426)",,,,,
97648505,Władysława Broniewskiego,residential,True,False,197.676,"LINESTRING (21.8942294 52.7998964, 21.8941918 52.7998151, 21.89388 52.79913, 21.89388 52.79887, 21.8939388 52.7985272, 21.8940034 52.7981511)",,,,,
97644455,Sielska,residential,False,True,61.617999999999995,"LINESTRING (21.891001 52.8021711, 21.8910816 52.802132, 21.8911685 52.8020771, 21.8915188 52.8018181, 21.8916078 52.8017574)",,,,,
97648312,Bolesława Prusa,residential,False,False,104.943,"LINESTRING (21.891001 52.8021711, 21.8911539 52.8022893, 21.8916252 52.8026537, 21.8918182 52.8028116, 21.8919615 52.8029149)",,,,,
97648205,Krótka,residential,True,False,163.325,"LINESTRING (21.8940034 52.7981511, 21.89419 52.7985031, 21.8943555 52.7988151, 21.8947214 52.7994415, 21.8947804 52.7995426)",,,,,
427974156,Władysława Broniewskiego,residential,False,False,133.265,"LINESTRING (21.8940034 52.7981511, 21.8940301 52.7977582, 21.8940373 52.7977011, 21.8942071 52.7969602)",,,,,
568778726,Stanisława Dubois,secondary,False,False,53.593,"LINESTRING (21.9018173 52.8017415, 21.9025601 52.8015665)",50,2,627,,
97647459,Onufrego Zagłoby,residential,False,False,246.725,"LINESTRING (21.9018173 52.8017415, 21.9017843 52.8017, 21.9015108 52.801356, 21.9004104 52.7998451, 21.900255 52.799741)",,,,,
568778726,Stanisława Dubois,secondary,False,True,125.60400000000001,"LINESTRING (21.9018173 52.8017415, 21.9009022 52.8019549, 21.9000751 52.8021496)",50,2,627,,
97644192,Plac Ludwika Waryńskiego,tertiary,False,False,106.273,"LINESTRING (21.8960434 52.797894, 21.8960669 52.7981286, 21.8961192 52.7983493, 21.8962901 52.798676, 21.8963674 52.7988239)",50,2,,,
97647139,Karola Fryczego,tertiary,False,True,46.787000000000006,"LINESTRING (21.8960434 52.797894, 21.8959945 52.797699, 21.8958734 52.7974878)",50,2,,,
97648222,Książęca,residential,False,True,319.472,"LINESTRING (21.8960434 52.797894, 21.8961671 52.7978733, 21.8969572 52.7975043, 21.8973046 52.7973826, 21.8976096 52.797316, 21.89827 52.79729, 21.8986 52.79729, 21.8996798 52.7971686, 21.9003454 52.7971239, 21.9004765 52.7970951)",,,,,
97644513,Plac Księżnej Anny Mazowieckiej,residential,False,True,173.062,"LINESTRING (21.8933387 52.8018273, 21.8932763 52.8017911, 21.8930429 52.8016586, 21.8928197 52.8015312, 21.892605 52.8014088, 21.8923645 52.8012716, 21.8922742 52.8012201, 21.8916873 52.8016933, 21.8916078 52.8017574)",,,,,
97647168,Plac Księżnej Anny Mazowieckiej,residential,False,True,31.934,"LINESTRING (21.8933387 52.8018273, 21.893524 52.801708, 21.8936558 52.8016136)",,,,,
245302489,Plac Księżnej Anny Mazowieckiej,residential,True,False,69.261,"LINESTRING (21.8933387 52.8018273, 21.892729 52.8022209, 21.8926546 52.8022914)",,,,,
"[97644737, 97647474]","['Targowa', 'Mikołaja Kopernika']",residential,False,"[False, True]",650.866,"LINESTRING (21.9004765 52.7970951, 21.9001741 52.7962498, 21.8999806 52.7959367, 21.899834 52.7957808, 21.89922 52.79541, 21.8980931 52.794795, 21.8972687 52.7954978, 21.8971132 52.7956592, 21.897095 52.7956814, 21.8970376 52.7957903, 21.8967283 52.7964458, 21.896566 52.7966443, 21.8958734 52.7974878)",,,,,
97647411,Książęca,residential,False,True,77.38,"LINESTRING (21.9004765 52.7970951, 21.90145 52.79733, 21.90154 52.79736)",,,,,
97648222,Książęca,residential,False,False,319.47200000000004,"LINESTRING (21.9004765 52.7970951, 21.9003454 52.7971239, 21.8996798 52.7971686, 21.8986 52.79729, 21.89827 52.79729, 21.8976096 52.797316, 21.8973046 52.7973826, 21.8969572 52.7975043, 21.8961671 52.7978733, 21.8960434 52.797894)",,,,,
97646288,Generała Władysława Sikorskiego,tertiary,False,False,124.358,"LINESTRING (21.8919288 52.8029848, 21.8917155 52.8030642, 21.8916552 52.8030856, 21.8911927 52.8033355, 21.891085 52.8033937, 21.8905148 52.8037018)",,,,,
1230318272,Rondo NSZZ „Solidarność”,tertiary,True,False,8.643,"LINESTRING (21.8919288 52.8029848, 21.891922 52.8029658, 21.8919256 52.8029465, 21.8919392 52.8029289, 21.8919615 52.8029149)",,,,,roundabout
160137483,,living_street,False,False,41.230000000000004,"LINESTRING (21.8917044 52.800454, 21.8915939 52.8005232, 21.8914403 52.8005749, 21.8911619 52.8005757)",,,,,
285592077,3 Maja,tertiary,False,False,147.40200000000002,"LINESTRING (21.8917044 52.800454, 21.8916681 52.800432, 21.8915442 52.8003537, 21.8910599 52.8000257, 21.8903633 52.7995319, 21.8902583 52.7994579)",50,2,,,
285592077,3 Maja,tertiary,False,True,79.49600000000001,"LINESTRING (21.8917044 52.800454, 21.8921487 52.8007396, 21.8923753 52.8008853, 21.8925152 52.8009744)",50,2,,,
1198655207,,living_street,False,False,16.1,"LINESTRING (21.8911619 52.8005757, 21.8913236 52.8006825)",,,,,
160137483,,living_street,False,True,41.230000000000004,"LINESTRING (21.8911619 52.8005757, 21.8914403 52.8005749, 21.8915939 52.8005232, 21.8917044 52.800454)",,,,,
164977790,Rondo Księdza Józefa Obrębskiego,secondary,True,False,12.221,"LINESTRING (21.9030536 52.8012431, 21.903114 52.8012399, 21.903173 52.8012482, 21.9032249 52.8012671)",50,1,627,,roundabout
568778730,Małkińska,secondary,True,False,35.693,"LINESTRING (21.9030536 52.8012431, 21.9031912 52.8011306, 21.9032392 52.8011003, 21.9033777 52.8009892)",50,1,627,,
164977790,Rondo Księdza Józefa Obrębskiego,secondary,True,False,8.874,"LINESTRING (21.9032249 52.8012671, 21.9032672 52.8012977, 21.9032899 52.8013352)",50,1,627,,roundabout
164977790,Rondo Księdza Józefa Obrębskiego,secondary,True,False,9.365,"LINESTRING (21.9032899 52.8013352, 21.9032904 52.8013751, 21.9032767 52.8014029, 21.9032636 52.801416)",50,1,627,,roundabout
988953629,Stanisława Dubois,tertiary,True,False,32.767,"LINESTRING (21.9032899 52.8013352, 21.9033777 52.801342, 21.9034537 52.8013427, 21.9036249 52.8013205, 21.9037722 52.8013133)",,,,,
988953628,Stanisława Dubois,tertiary,True,False,36.532,"LINESTRING (21.9037722 52.8013133, 21.9036379 52.8013643, 21.9034644 52.8013959, 21.9033741 52.8014067, 21.9032636 52.801416)",,,,,
97644266,Fryderyka Chopina,residential,False,False,229.53199999999998,"LINESTRING (21.900255 52.799741, 21.8974587 52.8008015, 21.8973627 52.8008379)",,,,,
97647459,Onufrego Zagłoby,residential,False,True,246.725,"LINESTRING (21.900255 52.799741, 21.9004104 52.7998451, 21.9015108 52.801356, 21.9017843 52.8017, 21.9018173 52.8017415)",,,,,
275243974,Onufrego Zagłoby,residential,False,False,89.95599999999999,"LINESTRING (21.900255 52.799741, 21.8999095 52.7992561, 21.8998231 52.7991983, 21.8996461 52.799119, 21.8995434 52.7990869)",,,,,
285684802,Onufrego Zagłoby,residential,False,True,60.972,"LINESTRING (21.8995434 52.7990869, 21.8988494 52.7994399)",,,,,
275243974,Onufrego Zagłoby,residential,False,True,89.956,"LINESTRING (21.8995434 52.7990869, 21.8996461 52.799119, 21.8998231 52.7991983, 21.8999095 52.7992561, 21.900255 52.799741)",,,,,
"[97647570, 285684802]","['Onufrego Zagłoby', 'Jana Kochanowskiego']",residential,False,"[False, True]",116.66000000000001,"LINESTRING (21.8995434 52.7990869, 21.8996756 52.7990158, 21.9001096 52.798803, 21.9002798 52.7987145, 21.9003298 52.7986453, 21.8997967 52.7984203)",,,,,
"[875546467, 97646412]",3 Maja,tertiary,False,False,104.554,"LINESTRING (21.8936558 52.8016136, 21.8931346 52.80132, 21.8930499 52.8012727, 21.8925152 52.8009744)",50,3,,,
"[688488866, 97646412]",3 Maja,tertiary,False,"[False, True]",96.25099999999999,"LINESTRING (21.8936558 52.8016136, 21.8944623 52.8020561, 21.8947029 52.8022036)",50,4,,,
97647168,Plac Księżnej Anny Mazowieckiej,residential,False,False,31.934,"LINESTRING (21.8936558 52.8016136, 21.893524 52.801708, 21.8933387 52.8018273)",,,,,
568778723,Stanisława Dubois,secondary,True,False,32.049,"LINESTRING (21.8961756 52.8020511, 21.8957996 52.8022283)",50,1,627,,
285592072,Stanisława Dubois,secondary,False,False,39.948,"LINESTRING (21.8961756 52.8020511, 21.8962549 52.8020197, 21.8964779 52.8019258, 21.8965012 52.801916, 21.8966767 52.8018589)",50,2,627,,
97647954,Partyzantów,residential,True,False,5.245,"LINESTRING (21.8957996 52.8022283, 21.8957445 52.8021949)",,,,,
285592073,Stanisława Dubois,secondary,True,False,56.867999999999995,"LINESTRING (21.8957996 52.8022283, 21.8952407 52.8024406, 21.8950769 52.8024937)",50,3,627,,
688488866,3 Maja,tertiary,False,False,29.799999999999997,"LINESTRING (21.8947029 52.8022036, 21.8948715 52.802331, 21.8949808 52.8024124)",50,4,,,
