osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,junction,ref
72526007,False,Akacjowa,residential,False,70.54299999999999,"LINESTRING (20.2845794 53.5872355, 20.2849834 53.5872667, 20.2852177 53.5872594, 20.2856431 53.5872395)",,,,
300603738,False,Kasztanowa,residential,False,206.43599999999998,"LINESTRING (20.2845794 53.5872355, 20.2844443 53.586664, 20.2844188 53.5866076, 20.2843867 53.5865848, 20.2843208 53.5865624, 20.2842502 53.5865355, 20.284176 53.5865402, 20.2841264 53.5865561, 20.2837952 53.5867431, 20.2835052 53.5868896, 20.2827642 53.5871694)",,,,
72525868,False,Lipowa,residential,False,45.503,"LINESTRING (20.2831435 53.5875111, 20.2829194 53.5873093, 20.2828266 53.5872257, 20.2827642 53.5871694)",,,,
72525868,False,Lipowa,residential,True,200.685,"LINESTRING (20.2831435 53.5875111, 20.2831983 53.5875736, 20.2835378 53.5879506, 20.2835572 53.5879721, 20.2835861 53.5879805, 20.2836296 53.5879852, 20.284463 53.587953, 20.2844912 53.5879459, 20.2845247 53.5879316, 20.2845379 53.5879131, 20.2845484 53.5878877, 20.2845752 53.5873226, 20.2845794 53.5872355)",,,,
72526007,False,Akacjowa,residential,False,102.80199999999999,"LINESTRING (20.2831435 53.5875111, 20.2832975 53.5874629, 20.2836053 53.5873664, 20.2838641 53.5872791, 20.2838933 53.5872693, 20.2840515 53.5872294, 20.2842177 53.5872158, 20.2843753 53.5872156, 20.2845794 53.5872355)",,,,
72526274,False,Floriana,residential,False,162.88,"LINESTRING (20.2864917 53.5844272, 20.2864369 53.5844849, 20.2864365 53.5844853, 20.2863845 53.5845353, 20.2862478 53.5847416, 20.2860581 53.5849725, 20.2859647 53.5850651, 20.2857532 53.5852693, 20.2854714 53.5854895, 20.2851942 53.5856595)",,,,
"[72526482, 1010506462]",False,Krzysztofa Mrongowiusza,tertiary,False,131.712,"LINESTRING (20.2864917 53.5844272, 20.2863674 53.5843652, 20.2858231 53.5840934, 20.285149 53.5837698, 20.2851159 53.5837522, 20.2849541 53.5836724)",,,,
"[421688538, 72526482]",False,Krzysztofa Mrongowiusza,tertiary,True,172.134,"LINESTRING (20.2864917 53.5844272, 20.2866066 53.584492, 20.2868546 53.5846405, 20.2870496 53.5847806, 20.2872807 53.5849369, 20.2875299 53.5851055, 20.2878452 53.5853182, 20.2878991 53.5853554, 20.2882403 53.5855746)",,,,
421688539,False,Krzysztofa Mrongowiusza,tertiary,True,17.608,"LINESTRING (20.2882403 53.5855746, 20.2884083 53.5856976)",,50,,
"[421688538, 72526482]",False,Krzysztofa Mrongowiusza,tertiary,False,172.13400000000001,"LINESTRING (20.2882403 53.5855746, 20.2878991 53.5853554, 20.2878452 53.5853182, 20.2875299 53.5851055, 20.2872807 53.5849369, 20.2870496 53.5847806, 20.2868546 53.5846405, 20.2866066 53.584492, 20.2864917 53.5844272)",,,,
72526713,False,Niepodległości,tertiary,False,15.638,"LINESTRING (20.2857207 53.5832105, 20.2859348 53.5831503)",2,40,,
"[72526713, 1010506459]",False,Niepodległości,tertiary,True,69.39099999999999,"LINESTRING (20.2857207 53.5832105, 20.2856371 53.5832328, 20.2853587 53.5833039, 20.2852602 53.5833424, 20.2851317 53.5834198, 20.2850504 53.5834746, 20.2849383 53.5835955)",2,40,,
83112985,True,Wodociągowa,residential,False,46.471000000000004,"LINESTRING (20.2857207 53.5832105, 20.2857532 53.5832445, 20.2860486 53.5835803)",,,,
72526713,False,Niepodległości,tertiary,True,172.314,"LINESTRING (20.2883166 53.5825162, 20.2881269 53.5825667, 20.2859348 53.5831503)",2,40,,
238276808,False,Szkolna,residential,False,130.097,"LINESTRING (20.2883166 53.5825162, 20.2882783 53.5824653, 20.287388 53.5814844)",,,,
238276808,False,Szkolna,residential,True,44.857,"LINESTRING (20.2883166 53.5825162, 20.2883634 53.5825701, 20.2886469 53.5828687)",,,,
83112983,False,Warszawska,tertiary,False,13.93,"LINESTRING (20.2815545 53.581753, 20.2816229 53.5817725, 20.2816838 53.5817943, 20.2817329 53.5818187)",2,,,
83112983,False,Warszawska,tertiary,True,35.281,"LINESTRING (20.2815545 53.581753, 20.2814956 53.5817321, 20.2814434 53.58171, 20.2811694 53.5815356)",2,,,
"[83113016, 83113014]",False,"['Składowa', 'Krótka']",residential,"[False, True]",163.24099999999999,"LINESTRING (20.2815545 53.581753, 20.2816989 53.5816765, 20.2822057 53.5814201, 20.2827408 53.581779, 20.2831735 53.5820693, 20.2832763 53.5821367)",,,,
72527912,False,Grunwaldzka,residential,True,65.28800000000001,"LINESTRING (20.2808964 53.5813624, 20.2806606 53.5814006, 20.2805799 53.5814137, 20.2799446 53.5815219)",,,,
72527037,False,Warszawska,tertiary,True,66.253,"LINESTRING (20.2826765 53.582448, 20.2827967 53.582528, 20.2832702 53.5828437, 20.2833441 53.5828929)",,,,
83112983,False,Warszawska,tertiary,True,55.547,"LINESTRING (20.2826765 53.582448, 20.2825068 53.5823274, 20.2821329 53.5820667)",2,,,
83112984,False,Krzywa,residential,True,52.632999999999996,"LINESTRING (20.2826765 53.582448, 20.2827796 53.582402, 20.2830172 53.5822814, 20.2832763 53.5821367)",,,,
301445204,False,Ratusz,residential,True,36.866,"LINESTRING (20.2826765 53.582448, 20.2824522 53.5825655, 20.2822578 53.5826674)",,,,
72527037,False,Warszawska,tertiary,False,66.253,"LINESTRING (20.2833441 53.5828929, 20.2832702 53.5828437, 20.2827967 53.582528, 20.2826765 53.582448)",,,,
72527037,False,Warszawska,tertiary,True,45.175,"LINESTRING (20.2833441 53.5828929, 20.2835891 53.5830606, 20.2837278 53.583143, 20.2838177 53.5831848)",,,,
83113003,False,,residential,False,35.562999999999995,"LINESTRING (20.2833441 53.5828929, 20.2832819 53.5829258, 20.2831733 53.5829834, 20.2830667 53.5830478, 20.2829508 53.5831113)",,,,
72527037,False,Warszawska,tertiary,False,5.656,"LINESTRING (20.2838851 53.5832162, 20.2838177 53.5831848)",,,,
"[1010506460, 72527037]",False,Warszawska,tertiary,True,74.977,"LINESTRING (20.2838851 53.5832162, 20.2843353 53.583388, 20.2848115 53.5836053)",2,,,
1199797107,False,Zamkowa,residential,False,47.531000000000006,"LINESTRING (20.2838851 53.5832162, 20.2839767 53.5831537, 20.2843584 53.5829377, 20.2843991 53.5829174)",,,,
72527515,False,Ostródzka,residential,True,201.907,"LINESTRING (20.2808298 53.5833693, 20.2804953 53.5835364, 20.2802901 53.5836424, 20.2800952 53.583741, 20.2798166 53.5838728, 20.2791923 53.5841683, 20.2787449 53.5843801, 20.2785891 53.5844615, 20.2785101 53.5845434)",,,,
72527724,False,Mazurska,residential,True,222.851,"LINESTRING (20.2808298 53.5833693, 20.2807558 53.5832874, 20.280046 53.5825014, 20.2799451 53.5823897, 20.2798471 53.5822664, 20.279798 53.5821438, 20.2798046 53.5820679, 20.2798378 53.5819512, 20.2799549 53.5815571, 20.2799446 53.5815219)",,,,
1022829869,False,Ostródzka,residential,False,86.10300000000001,"LINESTRING (20.2808298 53.5833693, 20.2813942 53.5830951, 20.2815176 53.5830366, 20.2818261 53.5828699)",,,,
174024723,False,Olsztyńska,secondary,True,121.756,"LINESTRING (20.2785101 53.5845434, 20.2768139 53.5841132)",2,50,,
72527515,False,Ostródzka,residential,False,201.90699999999998,"LINESTRING (20.2785101 53.5845434, 20.2785891 53.5844615, 20.2787449 53.5843801, 20.2791923 53.5841683, 20.2798166 53.5838728, 20.2800952 53.583741, 20.2802901 53.5836424, 20.2804953 53.5835364, 20.2808298 53.5833693)",,,,
"[174024723, 6285750]",False,Olsztyńska,secondary,False,399.16600000000005,"LINESTRING (20.2785101 53.5845434, 20.2797362 53.5848497, 20.2807765 53.5850936, 20.2809891 53.5851356, 20.2818926 53.5853139, 20.2828 53.5854384, 20.2842524 53.5856384)",2,50,,
72527912,False,Grunwaldzka,residential,True,27.15,"LINESTRING (20.2799446 53.5815219, 20.2795451 53.5815799)",,,,
72527724,False,Mazurska,residential,False,222.851,"LINESTRING (20.2799446 53.5815219, 20.2799549 53.5815571, 20.2798378 53.5819512, 20.2798046 53.5820679, 20.279798 53.5821438, 20.2798471 53.5822664, 20.2799451 53.5823897, 20.280046 53.5825014, 20.2807558 53.5832874, 20.2808298 53.5833693)",,,,
72527912,False,Grunwaldzka,residential,False,65.28800000000001,"LINESTRING (20.2799446 53.5815219, 20.2805799 53.5814137, 20.2806606 53.5814006, 20.2808964 53.5813624)",,,,
72527912,False,Grunwaldzka,residential,False,27.15,"LINESTRING (20.2795451 53.5815799, 20.2799446 53.5815219)",,,,
72527912,False,Grunwaldzka,residential,True,256.546,"LINESTRING (20.2795451 53.5815799, 20.279391 53.5816027, 20.2787097 53.5816739, 20.2776857 53.581781, 20.2771738 53.5818335, 20.276098 53.5819438, 20.2759986 53.5819553, 20.2759216 53.5819588, 20.2757172 53.5819749)",,,,
83112986,False,Inwalidów,residential,False,108.932,"LINESTRING (20.2795451 53.5815799, 20.2795259 53.581531, 20.2793824 53.5811666, 20.2791736 53.5806781, 20.2791336 53.5806327)",,,,
174024728,False,Gdańska,tertiary,True,33.342,"LINESTRING (20.2757172 53.5819749, 20.2755206 53.5822511)",2,,,
72527912,False,Grunwaldzka,residential,False,256.546,"LINESTRING (20.2757172 53.5819749, 20.2759216 53.5819588, 20.2759986 53.5819553, 20.276098 53.5819438, 20.2771738 53.5818335, 20.2776857 53.581781, 20.2787097 53.5816739, 20.279391 53.5816027, 20.2795451 53.5815799)",,,,
83112989,False,Staromiejska,residential,False,79.651,"LINESTRING (20.2806143 53.5804242, 20.2806936 53.5804201, 20.2807622 53.5804194, 20.2808436 53.5804232, 20.2808779 53.5804321, 20.2809229 53.5804512, 20.2810143 53.5804956, 20.2814329 53.5807074, 20.2815131 53.5807597, 20.281571 53.5808057)",,,,
817164709,False,Władysława Jagiełły,tertiary,False,72.687,"LINESTRING (20.2806143 53.5804242, 20.2806857 53.580508, 20.2807386 53.5805701, 20.2807922 53.5806388, 20.280844 53.5807319, 20.2808524 53.5807665, 20.2808824 53.5808895, 20.2808985 53.5810464)",,,,
817164709,False,Władysława Jagiełły,tertiary,True,154.371,"LINESTRING (20.2806143 53.5804242, 20.2804684 53.580283, 20.2802998 53.5801039, 20.280084 53.5798745, 20.2797225 53.5794005, 20.2797146 53.5793902, 20.2795596 53.579187)",,,,
817164709,False,Władysława Jagiełły,tertiary,False,5.706,"LINESTRING (20.2808985 53.5810464, 20.280889 53.5810974)",,,,
83112978,False,Strażacka,tertiary,False,51.919,"LINESTRING (20.2808985 53.5810464, 20.2811857 53.5809379, 20.2814548 53.5808362, 20.281571 53.5808057)",,,,
817164709,False,Władysława Jagiełły,tertiary,True,72.68700000000001,"LINESTRING (20.2808985 53.5810464, 20.2808824 53.5808895, 20.2808524 53.5807665, 20.280844 53.5807319, 20.2807922 53.5806388, 20.2807386 53.5805701, 20.2806857 53.580508, 20.2806143 53.5804242)",,,,
83113001,True,Rynek,residential,False,67.304,"LINESTRING (20.2829508 53.5831113, 20.2823508 53.5827231, 20.2822578 53.5826674)",,,,
"[83113003, 257944565]",False,Wąska,residential,False,105.34700000000001,"LINESTRING (20.2829508 53.5831113, 20.2829213 53.5831282, 20.2828973 53.5831399, 20.2826126 53.5832877, 20.2825684 53.5833056, 20.2825166 53.5833178, 20.2824737 53.5833166, 20.2823219 53.5831979, 20.2823017 53.5831846, 20.2818666 53.5828989, 20.2818261 53.5828699)",,,,
83113003,False,,residential,True,35.563,"LINESTRING (20.2829508 53.5831113, 20.2830667 53.5830478, 20.2831733 53.5829834, 20.2832819 53.5829258, 20.2833441 53.5828929)",,,,
83112999,False,Stefana Żeromskiego,residential,True,228.80599999999998,"LINESTRING (20.2890044 53.5800692, 20.2886394 53.5798993, 20.2885804 53.5798773, 20.287978 53.5798056, 20.2879327 53.5798108, 20.2878857 53.5798231, 20.2878556 53.5798411, 20.2868939 53.5803896, 20.2867576 53.5804474, 20.2861659 53.5806424)",,,,
1022839808,False,Pionierów,residential,True,176.975,"LINESTRING (20.2890044 53.5800692, 20.2871787 53.5811653, 20.2871162 53.5811989)",,,,
1199797104,False,Zamkowa,residential,False,57.112,"LINESTRING (20.28325 53.5835595, 20.2835346 53.5834022, 20.2835564 53.5833861, 20.2835691 53.5833699, 20.2835745 53.5833538, 20.2835745 53.5833409, 20.2835772 53.5833301, 20.2835908 53.5833178, 20.2837467 53.5832275, 20.2838177 53.5831848)",,,,
83113002,False,Krzywa,residential,True,89.58800000000001,"LINESTRING (20.2839118 53.5814398, 20.2838142 53.5815542, 20.2837796 53.5816213, 20.2835704 53.5819496, 20.2835228 53.5819874, 20.2834558 53.5820294, 20.2832763 53.5821367)",,,,
83113008,False,Fryderyka Chopina,tertiary,True,125.57799999999997,"LINESTRING (20.2839118 53.5814398, 20.2840582 53.5815175, 20.2842633 53.581673, 20.2845753 53.581926, 20.2847695 53.5820802, 20.2850814 53.5823278)",,,,
258035217,False,Tadeusza Kościuszki,tertiary,False,95.507,"LINESTRING (20.2839118 53.5814398, 20.2840168 53.5813733, 20.2847211 53.5809275, 20.2849015 53.5808133)",,,,
"[83112978, 301445203]",False,"['Fryderyka Chopina', 'Strażacka']",tertiary,True,189.091,"LINESTRING (20.2839118 53.5814398, 20.2838216 53.5813977, 20.2832985 53.5811391, 20.2825293 53.5807183, 20.2824398 53.580691, 20.282382 53.5806758, 20.2823383 53.5806711, 20.2822292 53.5806743, 20.2819387 53.5807619, 20.2818666 53.5807807, 20.2818207 53.5807926, 20.2817134 53.5808007, 20.281571 53.5808057)",,,,
83112977,True,Mały Rynek,residential,False,38.403,"LINESTRING (20.2821329 53.5820667, 20.2820865 53.5820871, 20.2817219 53.5822815, 20.2816967 53.582295)",,,,
83112983,False,Warszawska,tertiary,False,55.547,"LINESTRING (20.2821329 53.5820667, 20.2825068 53.5823274, 20.2826765 53.582448)",2,,,
83112983,False,Warszawska,tertiary,True,38.18000000000001,"LINESTRING (20.2821329 53.5820667, 20.2819071 53.581926, 20.2817329 53.5818187)",2,,,
83112985,True,Wodociągowa,residential,False,105.03500000000001,"LINESTRING (20.2860486 53.5835803, 20.2866153 53.5842292, 20.2866181 53.5842539, 20.2865212 53.5843919, 20.2864917 53.5844272)",,,,
83113006,False,Inwalidów,residential,True,258.726,"LINESTRING (20.278597 53.5795102, 20.2783391 53.5795966, 20.2782321 53.5796334, 20.2780893 53.5796825, 20.2779279 53.5797394, 20.2778273 53.5797888, 20.2776647 53.5799171, 20.2775188 53.580059, 20.2774475 53.5801607, 20.2773459 53.5803487, 20.2773263 53.5804074, 20.2791336 53.5806327)",,,,
83112990,False,Kamienna,tertiary,False,24.034,"LINESTRING (20.2883898 53.5791837, 20.288087 53.5790637)",,,,
72526713,False,Niepodległości,tertiary,True,15.638,"LINESTRING (20.2859348 53.5831503, 20.2857207 53.5832105)",2,40,,
72526713,False,Niepodległości,tertiary,False,172.314,"LINESTRING (20.2859348 53.5831503, 20.2881269 53.5825667, 20.2883166 53.5825162)",2,40,,
83113008,False,Fryderyka Chopina,tertiary,False,38.806,"LINESTRING (20.2859348 53.5831503, 20.2858936 53.5830947, 20.2856868 53.5828339)",,,,
238276808,False,Szkolna,residential,True,47.467,"LINESTRING (20.2856611 53.5803405, 20.2856769 53.5803588, 20.285703 53.5803807, 20.2861659 53.5806424)",,,,
258035217,False,Tadeusza Kościuszki,tertiary,False,214.021,"LINESTRING (20.2856611 53.5803405, 20.2879958 53.5791129, 20.288087 53.5790637)",,,,
258035217,False,Tadeusza Kościuszki,tertiary,True,72.657,"LINESTRING (20.2856611 53.5803405, 20.2855702 53.5803937, 20.2849789 53.580765, 20.2849015 53.5808133)",,,,
83112981,True,Ratuszowa,residential,False,55.603,"LINESTRING (20.2822578 53.5826674, 20.2821387 53.5826003, 20.2816967 53.582295)",,,,
301445204,False,Ratusz,residential,False,36.866,"LINESTRING (20.2822578 53.5826674, 20.2824522 53.5825655, 20.2826765 53.582448)",,,,
1022829869,False,Ostródzka,residential,True,36.339,"LINESTRING (20.2822578 53.5826674, 20.282132 53.5827252, 20.2820029 53.5827807, 20.2818261 53.5828699)",,,,
83113010,False,Wąska,residential,False,123.741,"LINESTRING (20.2818261 53.5828699, 20.2817866 53.582848, 20.2814941 53.5826667, 20.2809678 53.5823404, 20.2809511 53.5823207, 20.2809464 53.5823046, 20.2809474 53.5822895, 20.2809566 53.5822745, 20.280979 53.5822631, 20.281296 53.58209, 20.281341 53.582067)",,,,
"[83113003, 257944565]",False,Wąska,residential,True,105.34699999999998,"LINESTRING (20.2818261 53.5828699, 20.2818666 53.5828989, 20.2823017 53.5831846, 20.2823219 53.5831979, 20.2824737 53.5833166, 20.2825166 53.5833178, 20.2825684 53.5833056, 20.2826126 53.5832877, 20.2828973 53.5831399, 20.2829213 53.5831282, 20.2829508 53.5831113)",,,,
1022829869,False,Ostródzka,residential,False,36.339,"LINESTRING (20.2818261 53.5828699, 20.2820029 53.5827807, 20.282132 53.5827252, 20.2822578 53.5826674)",,,,
1022829869,False,Ostródzka,residential,True,86.10300000000001,"LINESTRING (20.2818261 53.5828699, 20.2815176 53.5830366, 20.2813942 53.5830951, 20.2808298 53.5833693)",,,,
83112984,False,Krzywa,residential,False,52.632999999999996,"LINESTRING (20.2832763 53.5821367, 20.2830172 53.5822814, 20.2827796 53.582402, 20.2826765 53.582448)",,,,
83113002,False,Krzywa,residential,False,89.588,"LINESTRING (20.2832763 53.5821367, 20.2834558 53.5820294, 20.2835228 53.5819874, 20.2835704 53.5819496, 20.2837796 53.5816213, 20.2838142 53.5815542, 20.2839118 53.5814398)",,,,
"[83113016, 83113014]",False,"['Składowa', 'Krótka']",residential,"[False, True]",163.241,"LINESTRING (20.2832763 53.5821367, 20.2831735 53.5820693, 20.2827408 53.581779, 20.2822057 53.5814201, 20.2816989 53.5816765, 20.2815545 53.581753)",,,,
83113016,False,Składowa,residential,True,114.148,"LINESTRING (20.2832763 53.5821367, 20.2833543 53.5821926, 20.2841958 53.5827764, 20.2843991 53.5829174)",,,,
83112996,False,Klikowicza,residential,False,88.379,"LINESTRING (20.2862314 53.5818846, 20.2872886 53.5815217, 20.287388 53.5814844)",,,,
83112996,False,Klikowicza,residential,True,90.529,"LINESTRING (20.2862314 53.5818846, 20.2856061 53.5821155, 20.2851633 53.5822945, 20.2850814 53.5823278)",,,,
83112997,False,Kazimierza Pułaskiego,residential,False,148.581,"LINESTRING (20.2862314 53.5818846, 20.286204 53.5818584, 20.2858834 53.5815316, 20.2856685 53.5813441, 20.285387 53.5811204, 20.2849522 53.5808462, 20.2849015 53.5808133)",,,,
1199982248,False,Fryderyka Chopina,residential,False,57.302,"LINESTRING (20.2864438 53.5825817, 20.2857704 53.5828059, 20.2856868 53.5828339)",,,,
83112986,False,Inwalidów,residential,False,34.04,"LINESTRING (20.2791336 53.5806327, 20.2791112 53.580563, 20.2790864 53.5805084, 20.2790115 53.5803354)",,,,
83112986,False,Inwalidów,residential,True,108.932,"LINESTRING (20.2791336 53.5806327, 20.2791736 53.5806781, 20.2793824 53.5811666, 20.2795259 53.581531, 20.2795451 53.5815799)",,,,
83113006,False,Inwalidów,residential,False,258.726,"LINESTRING (20.2791336 53.5806327, 20.2773263 53.5804074, 20.2773459 53.5803487, 20.2774475 53.5801607, 20.2775188 53.580059, 20.2776647 53.5799171, 20.2778273 53.5797888, 20.2779279 53.5797394, 20.2780893 53.5796825, 20.2782321 53.5796334, 20.2783391 53.5795966, 20.278597 53.5795102)",,,,
"[83112987, 83112981]",True,"['Ratuszowa', 'Mały Rynek']",residential,False,41.851000000000006,"LINESTRING (20.281341 53.582067, 20.2812988 53.5820423, 20.2816464 53.5818633, 20.2817329 53.5818187)",,,,
83113010,False,Wąska,residential,True,123.741,"LINESTRING (20.281341 53.582067, 20.281296 53.58209, 20.280979 53.5822631, 20.2809566 53.5822745, 20.2809474 53.5822895, 20.2809464 53.5823046, 20.2809511 53.5823207, 20.2809678 53.5823404, 20.2814941 53.5826667, 20.2817866 53.582848, 20.2818261 53.5828699)",,,,
83112997,False,Kazimierza Pułaskiego,residential,True,148.58100000000002,"LINESTRING (20.2849015 53.5808133, 20.2849522 53.5808462, 20.285387 53.5811204, 20.2856685 53.5813441, 20.2858834 53.5815316, 20.286204 53.5818584, 20.2862314 53.5818846)",,,,
258035217,False,Tadeusza Kościuszki,tertiary,False,72.657,"LINESTRING (20.2849015 53.5808133, 20.2849789 53.580765, 20.2855702 53.5803937, 20.2856611 53.5803405)",,,,
258035217,False,Tadeusza Kościuszki,tertiary,True,95.50699999999999,"LINESTRING (20.2849015 53.5808133, 20.2847211 53.5809275, 20.2840168 53.5813733, 20.2839118 53.5814398)",,,,
83112981,True,Ratuszowa,residential,False,34.556,"LINESTRING (20.2816967 53.582295, 20.281341 53.582067)",,,,
72526274,False,Floriana,residential,True,162.88,"LINESTRING (20.2851942 53.5856595, 20.2854714 53.5854895, 20.2857532 53.5852693, 20.2859647 53.5850651, 20.2860581 53.5849725, 20.2862478 53.5847416, 20.2863845 53.5845353, 20.2864365 53.5844853, 20.2864369 53.5844849, 20.2864917 53.5844272)",,,,
238276808,False,Szkolna,residential,False,88.118,"LINESTRING (20.2871162 53.5811989, 20.2861659 53.5806424)",,,,
238276808,False,Szkolna,residential,True,36.466,"LINESTRING (20.2871162 53.5811989, 20.2873096 53.581402, 20.287388 53.5814844)",,,,
1022839808,False,Pionierów,residential,False,176.975,"LINESTRING (20.2871162 53.5811989, 20.2871787 53.5811653, 20.2890044 53.5800692)",,,,
83112983,False,Warszawska,tertiary,False,38.18000000000001,"LINESTRING (20.2817329 53.5818187, 20.2819071 53.581926, 20.2821329 53.5820667)",2,,,
83112983,False,Warszawska,tertiary,True,13.93,"LINESTRING (20.2817329 53.5818187, 20.2816838 53.5817943, 20.2816229 53.5817725, 20.2815545 53.581753)",2,,,
"[83112978, 301445203]",False,"['Fryderyka Chopina', 'Strażacka']",tertiary,False,189.091,"LINESTRING (20.281571 53.5808057, 20.2817134 53.5808007, 20.2818207 53.5807926, 20.2818666 53.5807807, 20.2819387 53.5807619, 20.2822292 53.5806743, 20.2823383 53.5806711, 20.282382 53.5806758, 20.2824398 53.580691, 20.2825293 53.5807183, 20.2832985 53.5811391, 20.2838216 53.5813977, 20.2839118 53.5814398)",,,,
83112978,False,Strażacka,tertiary,True,51.919,"LINESTRING (20.281571 53.5808057, 20.2814548 53.5808362, 20.2811857 53.5809379, 20.2808985 53.5810464)",,,,
83112989,False,Staromiejska,residential,True,79.651,"LINESTRING (20.281571 53.5808057, 20.2815131 53.5807597, 20.2814329 53.5807074, 20.2810143 53.5804956, 20.2809229 53.5804512, 20.2808779 53.5804321, 20.2808436 53.5804232, 20.2807622 53.5804194, 20.2806936 53.5804201, 20.2806143 53.5804242)",,,,
83113008,False,Fryderyka Chopina,tertiary,False,69.022,"LINESTRING (20.2856868 53.5828339, 20.2850814 53.5823278)",,,,
83113008,False,Fryderyka Chopina,tertiary,True,38.806,"LINESTRING (20.2856868 53.5828339, 20.2858936 53.5830947, 20.2859348 53.5831503)",,,,
83113016,False,Składowa,residential,False,93.74600000000001,"LINESTRING (20.2856868 53.5828339, 20.2855264 53.5828786, 20.2852478 53.5829561, 20.2849789 53.5830347, 20.2849306 53.5830449, 20.2848833 53.5830488, 20.2847897 53.5830355, 20.2844717 53.5829505, 20.2843991 53.5829174)",,,,
1199982248,False,Fryderyka Chopina,residential,True,57.302,"LINESTRING (20.2856868 53.5828339, 20.2857704 53.5828059, 20.2864438 53.5825817)",,,,
83113008,False,Fryderyka Chopina,tertiary,True,69.022,"LINESTRING (20.2850814 53.5823278, 20.2856868 53.5828339)",,,,
