osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed
41685784,2,751,Opatowska,secondary,False,True,69.446,"LINESTRING (21.0916213 50.8642344, 21.0923307 50.8642627, 21.0926094 50.8642635)",
175207075,,751,Rynek,secondary,True,False,33.932,"LINESTRING (21.0916213 50.8642344, 21.091454 50.8642373, 21.091138 50.8642427)",
35714846,,,Stanisława Staszica,secondary_link,True,False,11.333,"LINESTRING (21.0907143 50.864332, 21.0907171 50.8643052, 21.0907209 50.8642713, 21.0907393 50.8642319)",
124317458,,756,Stanisława Staszica,secondary,True,False,19.297,"LINESTRING (21.0907143 50.864332, 21.0906869 50.8643035, 21.0906298 50.8642454, 21.0905528 50.8641925)",
175207073,,756,Kielecka,secondary,True,False,73.578,"LINESTRING (21.0903104 50.8631283, 21.0900418 50.8634646, 21.0899395 50.8635877, 21.0899012 50.8636337, 21.0898735 50.863685, 21.0898784 50.8637248)",50
638187026,2,756,Kielecka,secondary,False,False,64.251,"LINESTRING (21.0903104 50.8631283, 21.0905274 50.8628966, 21.090611 50.8628013, 21.0906728 50.8627042, 21.0907149 50.8626129)",50
"[638187024, 638187025, 124317456, 1102205663]","['2', '3']",756,Kielecka,secondary,False,False,214.623,"LINESTRING (21.0907149 50.8626129, 21.0907245 50.8624838, 21.0906974 50.8623578, 21.0906633 50.8622715, 21.0906258 50.8622105, 21.0905528 50.8621092, 21.0900552 50.8614183, 21.0897052 50.8609447, 21.0896205 50.86083)",50
638187026,2,756,Kielecka,secondary,False,True,64.251,"LINESTRING (21.0907149 50.8626129, 21.0906728 50.8627042, 21.090611 50.8628013, 21.0905274 50.8628966, 21.0903104 50.8631283)",50
124317459,,751,Bodzentyńska,secondary,True,False,10.628,"LINESTRING (21.0899607 50.8639023, 21.0901085 50.8638815)",50
24569515,,756,Kielecka,secondary,True,False,23.002000000000002,"LINESTRING (21.0899607 50.8639023, 21.0898064 50.8637995, 21.0897578 50.8637419)",50
298787623,,,Świętokrzyska,residential,True,False,58.769,"LINESTRING (21.0890881 50.8633606, 21.0895639 50.8635828, 21.0897612 50.863675)",
"[591511379, 1102205662]",,,Świętokrzyska,residential,False,True,209.938,"LINESTRING (21.0890881 50.8633606, 21.0889311 50.8632728, 21.0877399 50.8626071, 21.0868571 50.862103)",
380258276,,756,Stanisława Staszica,secondary,False,True,131.768,"LINESTRING (21.0916474 50.8655264, 21.0916325 50.8654436, 21.0916069 50.8653399, 21.0915233 50.8652343, 21.090848 50.8644659)",
791532024,,,Chełmowa,residential,False,False,257.15200000000004,"LINESTRING (21.0916474 50.8655264, 21.0917286 50.8655835, 21.09178 50.8657, 21.0919477 50.8660492, 21.0923979 50.8667803, 21.0927666 50.8672169, 21.0931923 50.8676037)",
"[591511379, 1102205662]",,,Świętokrzyska,residential,False,False,209.93800000000002,"LINESTRING (21.0868571 50.862103, 21.0877399 50.8626071, 21.0889311 50.8632728, 21.0890881 50.8633606)",
"[876155786, 951673966]",2,,Świętokrzyska,residential,False,True,238.08999999999997,"LINESTRING (21.0868571 50.862103, 21.0863971 50.8618639, 21.0860163 50.8616608, 21.0859142 50.8616287, 21.0854247 50.8617277, 21.0850775 50.861781, 21.0848661 50.8617971, 21.0846376 50.8617962, 21.0844004 50.8617488, 21.0838336 50.8615868)",
41682699,,,Partyzantów,residential,False,False,558.0410000000002,"LINESTRING (21.0838336 50.8615868, 21.0838084 50.8616539, 21.0837558 50.8617939, 21.0837374 50.8620132, 21.0837596 50.8621469, 21.0838113 50.8622785, 21.0840544 50.862711, 21.0841539 50.8629386, 21.0842313 50.863324, 21.0842956 50.8635791, 21.0843351 50.8637355, 21.0843921 50.8639999, 21.0843737 50.8642542, 21.0842972 50.8645716, 21.0842249 50.8648853, 21.0841505 50.8650486, 21.0841048 50.8651488, 21.0840293 50.8653108, 21.0840082 50.8653861, 21.0840204 50.8654345, 21.0841273 50.8656113, 21.08419 50.8657336, 21.0842485 50.8657984, 21.0843966 50.8658256, 21.0847386 50.8657762, 21.0848113 50.8657657, 21.0849823 50.8657954, 21.0851465 50.8658576, 21.0852755 50.8659102)",
"[876155786, 951673966]",2,,Świętokrzyska,residential,False,False,238.09,"LINESTRING (21.0838336 50.8615868, 21.0844004 50.8617488, 21.0846376 50.8617962, 21.0848661 50.8617971, 21.0850775 50.861781, 21.0854247 50.8617277, 21.0859142 50.8616287, 21.0860163 50.8616608, 21.0863971 50.8618639, 21.0868571 50.862103)",
35711456,,,Radoszów,residential,True,False,189.10299999999998,"LINESTRING (21.0926044 50.8637565, 21.0925259 50.8635747, 21.0924015 50.863434, 21.0913096 50.8629036, 21.0910952 50.8627974, 21.0909319 50.8626855, 21.090822 50.8626338, 21.0907149 50.8626129)",
41682706,,,Strażacka,residential,True,False,102.80399999999999,"LINESTRING (21.0926044 50.8637565, 21.0915421 50.8639352, 21.0913126 50.8639839, 21.0911978 50.8640123)",
