osmid,oneway,name,highway,width,reversed,length,lanes,maxspeed,geometry,access,ref
159740758,True,Rynkowa,residential,,False,102.542,2,30,"LINESTRING (14.3975396 52.8563757, 14.3977721 52.8563282, 14.3987285 52.8561589, 14.3988668 52.8561178, 14.3989661 52.8560662)",,
159740809,False,Tadeusza Kościuszki,residential,,False,178.802,,,"LINESTRING (14.3975396 52.8563757, 14.3975374 52.8565044, 14.3975939 52.8567679, 14.3978371 52.8578633, 14.3978648 52.8579704)",,
560208616,False,Rynkowa,residential,,False,273.93399999999997,,,"LINESTRING (14.3975396 52.8563757, 14.3972763 52.8564252, 14.3967791 52.8565146, 14.39639 52.8565974, 14.3962019 52.8566444, 14.3960886 52.8566829, 14.3960378 52.8567038, 14.3960008 52.8567456, 14.3959707 52.8568227, 14.3959708 52.8569256, 14.3959651 52.8572518, 14.3959674 52.8575263, 14.3959523 52.8581267, 14.3959475 52.8581921)",,
159741641,True,Pszczelarska,residential,,False,207.51999999999998,,,"LINESTRING (14.3978198 52.8588254, 14.397759 52.858872, 14.3976574 52.8589203, 14.397552 52.8589567, 14.3970427 52.8589679, 14.3960057 52.8588733, 14.3959468 52.8588531, 14.3959016 52.8587972, 14.3958619 52.8585508, 14.3958248 52.8584253, 14.3957978 52.8582342, 14.3957915 52.8581897)",,
"[159741912, 560208618]",False,Pszczelarska,residential,,False,57.56700000000001,,30,"LINESTRING (14.3978198 52.8588254, 14.397851 52.85873, 14.3978946 52.8584212, 14.3979091 52.858311)",,
159742402,False,Świerkowa,living_street,,False,54.191,,20,"LINESTRING (14.3951328 52.8547856, 14.3948287 52.8547675, 14.394522 52.8547604, 14.3943274 52.8547609)",,
159742402,False,Świerkowa,living_street,,True,78.39,,20,"LINESTRING (14.3951328 52.8547856, 14.3961013 52.8548469, 14.3962908 52.8548711)",,
166280758,False,Jaśminowa,residential,,True,208.98,,,"LINESTRING (14.3951328 52.8547856, 14.3951345 52.8549097, 14.3951293 52.8550056, 14.3951106 52.8551257, 14.395125 52.8552239, 14.3951018 52.8553325, 14.3950136 52.8554907, 14.3948998 52.8556293, 14.3944467 52.8560569, 14.3943187 52.8561723, 14.3942185 52.8561557, 14.3940212 52.8561103, 14.3938191 52.8560597, 14.3937557 52.8560476)",,
159742402,False,Świerkowa,living_street,,True,54.191,,20,"LINESTRING (14.3943274 52.8547609, 14.394522 52.8547604, 14.3948287 52.8547675, 14.3951328 52.8547856)",,
257142279,False,Odrzańska,secondary,,False,254.803,,50,"LINESTRING (14.3943274 52.8547609, 14.3943559 52.854664, 14.3943746 52.8546002, 14.394461 52.8543246, 14.3945468 52.8540513, 14.3946104 52.8538617, 14.3946441 52.8537834, 14.3946862 52.8536858, 14.3947464 52.8535717, 14.394861 52.8533635, 14.3950456 52.853086, 14.3951879 52.8528668, 14.3952866 52.8527334, 14.395423 52.8525794)",,125
257142279,False,Odrzańska,secondary,,True,56.67,,50,"LINESTRING (14.3943274 52.8547609, 14.3943138 52.8548033, 14.3943126 52.854807, 14.3942623 52.8549635, 14.3941997 52.8551583, 14.3941596 52.8552603)",,125
78208631,False,Lipowa,residential,8.0,False,49.161,,,"LINESTRING (14.3984012 52.8551637, 14.3986363 52.8554972, 14.3986843 52.8555714)",,
78208631,False,Lipowa,residential,8.0,True,131.862,,,"LINESTRING (14.3984012 52.8551637, 14.3981928 52.8548421, 14.3979638 52.8545031, 14.3976672 52.8540638)",,
159742402,False,Świerkowa,living_street,,False,145.912,,20,"LINESTRING (14.3984012 52.8551637, 14.3982496 52.8551659, 14.3981962 52.8551667, 14.3974032 52.855034, 14.3970376 52.8549704, 14.3969105 52.8549523, 14.3965241 52.8549002, 14.3962908 52.8548711)",,
166279585,False,Wierzbowa,residential,,True,131.909,,,"LINESTRING (14.3894881 52.859397, 14.389537 52.8594417, 14.3898425 52.8596922, 14.3899205 52.8597443, 14.3900191 52.8597494, 14.3901103 52.8597348, 14.3903333 52.8595738, 14.3906631 52.859408, 14.3908708 52.8592997)",,
173790384,False,Dworcowa,secondary,,False,176.25,,50,"LINESTRING (14.3894881 52.859397, 14.390596 52.8588326, 14.3907645 52.8587512, 14.3909527 52.8586703, 14.3912154 52.858585, 14.3916182 52.8584932)",,125
166279857,False,Piaskowa,residential,,False,93.19500000000001,,,"LINESTRING (14.3902552 52.8584624, 14.390445 52.8584648, 14.3905656 52.8584638, 14.3910359 52.8584529, 14.3913494 52.8584445, 14.3914966 52.8584485, 14.391566 52.8584628, 14.3916182 52.8584932)",,
166280758,False,Jaśminowa,residential,,False,208.98000000000002,,,"LINESTRING (14.3937557 52.8560476, 14.3938191 52.8560597, 14.3940212 52.8561103, 14.3942185 52.8561557, 14.3943187 52.8561723, 14.3944467 52.8560569, 14.3948998 52.8556293, 14.3950136 52.8554907, 14.3951018 52.8553325, 14.395125 52.8552239, 14.3951106 52.8551257, 14.3951293 52.8550056, 14.3951345 52.8549097, 14.3951328 52.8547856)",,
257142279,False,Odrzańska,secondary,,False,91.65899999999999,,50,"LINESTRING (14.3937557 52.8560476, 14.3939544 52.8556686, 14.3941149 52.8553623, 14.3941596 52.8552603)",,125
257142279,False,Odrzańska,secondary,,True,185.588,,50,"LINESTRING (14.3937557 52.8560476, 14.3936707 52.8562149, 14.3933927 52.8567616, 14.3933529 52.8568451, 14.3931652 52.8572117, 14.3931246 52.8572904, 14.3929428 52.8576428)",,125
166281139,False,Stefana Żeromskiego,residential,,False,10.477,,,"LINESTRING (14.3959475 52.8581921, 14.3957915 52.8581897)",,
166281139,False,Stefana Żeromskiego,residential,,True,132.113,,,"LINESTRING (14.3959475 52.8581921, 14.3977025 52.858243, 14.397913 52.8582492)",,
560208616,False,Rynkowa,residential,,True,273.934,,,"LINESTRING (14.3959475 52.8581921, 14.3959523 52.8581267, 14.3959674 52.8575263, 14.3959651 52.8572518, 14.3959708 52.8569256, 14.3959707 52.8568227, 14.3960008 52.8567456, 14.3960378 52.8567038, 14.3960886 52.8566829, 14.3962019 52.8566444, 14.39639 52.8565974, 14.3967791 52.8565146, 14.3972763 52.8564252, 14.3975396 52.8563757)",,
166281139,False,Stefana Żeromskiego,residential,,True,10.477,,,"LINESTRING (14.3957915 52.8581897, 14.3959475 52.8581921)",,
166281139,False,Stefana Żeromskiego,residential,,False,112.934,,,"LINESTRING (14.3957915 52.8581897, 14.3957042 52.8581884, 14.3949687 52.8581845, 14.3948483 52.8581837, 14.3941095 52.8581789)",,
257142279,False,Odrzańska,secondary,,False,185.58800000000002,,50,"LINESTRING (14.3929428 52.8576428, 14.3931246 52.8572904, 14.3931652 52.8572117, 14.3933529 52.8568451, 14.3933927 52.8567616, 14.3936707 52.8562149, 14.3937557 52.8560476)",,125
257142279,False,Odrzańska,secondary,,True,73.455,,50,"LINESTRING (14.3929428 52.8576428, 14.3928217 52.8578751, 14.3927997 52.8579174, 14.3927121 52.858041, 14.3926263 52.8581358, 14.3924962 52.8582397)",,125
166281452,False,Dworcowa,residential,,False,92.725,,,"LINESTRING (14.3938526 52.8581616, 14.3935968 52.8581693, 14.3933527 52.8581909, 14.393068 52.8582271, 14.3929487 52.8582416, 14.3927654 52.8582661, 14.3926262 52.8582688, 14.3924962 52.8582397)",,
166281452,False,Dworcowa,residential,,True,17.355,,,"LINESTRING (14.3938526 52.8581616, 14.3940614 52.8581757, 14.3941095 52.8581789)",,
166281856,True,Dworcowa,residential,,False,84.297,,,"LINESTRING (14.3938526 52.8581616, 14.3936357 52.8580625, 14.3930652 52.8576972, 14.3929428 52.8576428)",,
257142279,False,Odrzańska,secondary,,False,56.669999999999995,,50,"LINESTRING (14.3941596 52.8552603, 14.3941997 52.8551583, 14.3942623 52.8549635, 14.3943126 52.854807, 14.3943138 52.8548033, 14.3943274 52.8547609)",,125
257142279,False,Odrzańska,secondary,,True,91.65899999999999,,50,"LINESTRING (14.3941596 52.8552603, 14.3941149 52.8553623, 14.3939544 52.8556686, 14.3937557 52.8560476)",,125
955305846,True,Ogrodowa,residential,3,False,34.78,,,"LINESTRING (14.399679 52.8581819, 14.399627 52.8584931)",,
286167378,False,Dojazdowa,residential,,True,90.789,,,"LINESTRING (14.399679 52.8581819, 14.3996129 52.8581821, 14.3983268 52.8581895)",,
173681689,True,Wąska,residential,,False,117.386,,,"LINESTRING (14.399627 52.8584931, 14.399501 52.8584903, 14.3992873 52.8584845, 14.3988893 52.8584451, 14.3985664 52.8583978, 14.398287 52.8583609, 14.3979091 52.858311)",,
464813077,True,Ogrodowa,residential,3,False,46.076,,,"LINESTRING (14.399627 52.8584931, 14.3996023 52.8587803, 14.3996691 52.8589005)",,
464813078,False,Pszczelarska,residential,,False,6.877,2,30,"LINESTRING (14.3979091 52.858311, 14.397913 52.8582492)",,
"[159741912, 560208618]",False,Pszczelarska,residential,,True,57.56700000000001,,30,"LINESTRING (14.3979091 52.858311, 14.3978946 52.8584212, 14.397851 52.85873, 14.3978198 52.8588254)",,
166281452,False,Dworcowa,residential,,True,92.725,,,"LINESTRING (14.3924962 52.8582397, 14.3926262 52.8582688, 14.3927654 52.8582661, 14.3929487 52.8582416, 14.393068 52.8582271, 14.3933527 52.8581909, 14.3935968 52.8581693, 14.3938526 52.8581616)",,
173790384,False,Dworcowa,secondary,,True,65.72,,50,"LINESTRING (14.3924962 52.8582397, 14.3923983 52.858284, 14.3922493 52.858341, 14.3920046 52.8584088, 14.3919309 52.8584254, 14.3916182 52.8584932)",,125
257142279,False,Odrzańska,secondary,,False,73.455,,50,"LINESTRING (14.3924962 52.8582397, 14.3926263 52.8581358, 14.3927121 52.858041, 14.3927997 52.8579174, 14.3928217 52.8578751, 14.3929428 52.8576428)",,125
166279857,False,Piaskowa,residential,,True,93.195,,,"LINESTRING (14.3916182 52.8584932, 14.391566 52.8584628, 14.3914966 52.8584485, 14.3913494 52.8584445, 14.3910359 52.8584529, 14.3905656 52.8584638, 14.390445 52.8584648, 14.3902552 52.8584624)",,
173790384,False,Dworcowa,secondary,,False,65.72,,50,"LINESTRING (14.3916182 52.8584932, 14.3919309 52.8584254, 14.3920046 52.8584088, 14.3922493 52.858341, 14.3923983 52.858284, 14.3924962 52.8582397)",,125
173790384,False,Dworcowa,secondary,,True,176.25,,50,"LINESTRING (14.3916182 52.8584932, 14.3912154 52.858585, 14.3909527 52.8586703, 14.3907645 52.8587512, 14.390596 52.8588326, 14.3894881 52.859397)",,125
257142279,False,Odrzańska,secondary,,False,98.30799999999999,,50,"LINESTRING (14.395423 52.8525794, 14.3955612 52.8524333, 14.3959326 52.8520368, 14.3960404 52.8519077, 14.3961217 52.8518029)",,125
257142279,False,Odrzańska,secondary,,True,254.80300000000003,,50,"LINESTRING (14.395423 52.8525794, 14.3952866 52.8527334, 14.3951879 52.8528668, 14.3950456 52.853086, 14.394861 52.8533635, 14.3947464 52.8535717, 14.3946862 52.8536858, 14.3946441 52.8537834, 14.3946104 52.8538617, 14.3945468 52.8540513, 14.394461 52.8543246, 14.3943746 52.8546002, 14.3943559 52.854664, 14.3943274 52.8547609)",,125
159742402,False,Świerkowa,living_street,,False,78.39,,20,"LINESTRING (14.3962908 52.8548711, 14.3961013 52.8548469, 14.3951328 52.8547856)",,
159742402,False,Świerkowa,living_street,,True,145.91199999999998,,20,"LINESTRING (14.3962908 52.8548711, 14.3965241 52.8549002, 14.3969105 52.8549523, 14.3970376 52.8549704, 14.3974032 52.855034, 14.3981962 52.8551667, 14.3982496 52.8551659, 14.3984012 52.8551637)",,
195847517,False,Brzozowa,residential,,True,117.803,,,"LINESTRING (14.3962908 52.8548711, 14.3963038 52.8546848, 14.3963125 52.8544549, 14.3963245 52.8541369, 14.3963491 52.8540288, 14.3963794 52.853975, 14.3965152 52.8538388)",,
195847517,False,Brzozowa,residential,,False,117.803,,,"LINESTRING (14.3965152 52.8538388, 14.3963794 52.853975, 14.3963491 52.8540288, 14.3963245 52.8541369, 14.3963125 52.8544549, 14.3963038 52.8546848, 14.3962908 52.8548711)",,
166281139,False,Stefana Żeromskiego,residential,,True,112.934,,,"LINESTRING (14.3941095 52.8581789, 14.3948483 52.8581837, 14.3949687 52.8581845, 14.3957042 52.8581884, 14.3957915 52.8581897)",,
166281452,False,Dworcowa,residential,,False,17.355,,,"LINESTRING (14.3941095 52.8581789, 14.3940614 52.8581757, 14.3938526 52.8581616)",,
247885431,False,Jeziorna,residential,,True,122.20400000000001,,,"LINESTRING (14.3941095 52.8581789, 14.3942456 52.8584156, 14.3944772 52.8588245, 14.3947046 52.8592175)",,
247885429,False,Akacjowa,residential,,True,405.01300000000003,,,"LINESTRING (14.3947046 52.8592175, 14.3952303 52.859308, 14.3956542 52.8594072, 14.3961473 52.8594886, 14.3966819 52.8595763, 14.397261 52.8596553, 14.3975091 52.8596667, 14.398065 52.8597077, 14.398495 52.8597521, 14.3988799 52.8597976, 14.3992587 52.8598538, 14.3995839 52.8598822, 14.3998525 52.8598906, 14.4002382 52.8598878, 14.40044 52.8598831, 14.4005989 52.859872)",,
247885431,False,Jeziorna,residential,,False,122.204,,,"LINESTRING (14.3947046 52.8592175, 14.3944772 52.8588245, 14.3942456 52.8584156, 14.3941095 52.8581789)",,
78208631,False,Lipowa,residential,8.0,False,58.211999999999996,,,"LINESTRING (14.3986843 52.8555714, 14.3989286 52.8559806, 14.3989384 52.856003, 14.3989661 52.8560662)",,
78208631,False,Lipowa,residential,8.0,True,49.161,,,"LINESTRING (14.3986843 52.8555714, 14.3986363 52.8554972, 14.3984012 52.8551637)",,
286167379,False,Rybacka,residential,,False,58.691,,,"LINESTRING (14.3986843 52.8555714, 14.398762 52.8555559, 14.3988928 52.8555299, 14.3995144 52.855406)",,
286167379,False,Rybacka,residential,,True,126.89,,,"LINESTRING (14.400906 52.8547595, 14.4007676 52.8549795, 14.4006984 52.8550918, 14.4001058 52.8552973, 14.3998552 52.8553469, 14.3995144 52.855406)",,
286167378,False,Dojazdowa,residential,,False,90.789,,,"LINESTRING (14.3983268 52.8581895, 14.3996129 52.8581821, 14.399679 52.8581819)",,
286357352,False,Żeglarska,residential,,False,79.476,,,"LINESTRING (14.4031585 52.8570178, 14.4032371 52.856973, 14.4039237 52.8567033, 14.4041387 52.8566188)",,
"[286357352, 543048620]",False,Żeglarska,residential,,True,396.84299999999996,,,"LINESTRING (14.4031585 52.8570178, 14.403028 52.8572465, 14.4027196 52.8573713, 14.4023216 52.85741, 14.4024042 52.8577088, 14.4024032 52.8578968, 14.4023647 52.8580793, 14.4022306 52.8583695, 14.402103 52.8586113, 14.4017793 52.8590273, 14.4013039 52.8595666, 14.401153 52.8597271, 14.4008205 52.8597083, 14.4005383 52.85968)",no,
462424604,False,Żeglarska,residential,,True,307.89799999999997,,,"LINESTRING (14.4031585 52.8570178, 14.4027596 52.8567293, 14.4025444 52.8566052, 14.4021113 52.856424, 14.4018795 52.856356, 14.4011125 52.8560979, 14.4003805 52.8558409, 14.399834 52.8556516, 14.3996546 52.8555609, 14.3995144 52.855406)",,
286167379,False,Rybacka,residential,,False,126.88999999999999,,,"LINESTRING (14.3995144 52.855406, 14.3998552 52.8553469, 14.4001058 52.8552973, 14.4006984 52.8550918, 14.4007676 52.8549795, 14.400906 52.8547595)",,
286167379,False,Rybacka,residential,,True,58.691,,,"LINESTRING (14.3995144 52.855406, 14.3988928 52.8555299, 14.398762 52.8555559, 14.3986843 52.8555714)",,
462424604,False,Żeglarska,residential,,False,307.898,,,"LINESTRING (14.3995144 52.855406, 14.3996546 52.8555609, 14.399834 52.8556516, 14.4003805 52.8558409, 14.4011125 52.8560979, 14.4018795 52.856356, 14.4021113 52.856424, 14.4025444 52.8566052, 14.4027596 52.8567293, 14.4031585 52.8570178)",,
286357352,False,Żeglarska,residential,,True,79.476,,,"LINESTRING (14.4041387 52.8566188, 14.4039237 52.8567033, 14.4032371 52.856973, 14.4031585 52.8570178)",,
166279585,False,Wierzbowa,residential,,False,131.909,,,"LINESTRING (14.3908708 52.8592997, 14.3906631 52.859408, 14.3903333 52.8595738, 14.3901103 52.8597348, 14.3900191 52.8597494, 14.3899205 52.8597443, 14.3898425 52.8596922, 14.389537 52.8594417, 14.3894881 52.859397)",,
