osmid,name,highway,access,width,oneway,reversed,length,geometry,ref,junction
306353747,Plac Tadeusza Kościuszki,living_street,,,False,True,52.445,"LINESTRING (22.658625 52.3951577, 22.6578522 52.395149)",,
306353747,Plac Tadeusza Kościuszki,living_street,,,False,False,90.022,"LINESTRING (22.658625 52.3951577, 22.6588242 52.395897, 22.6588401 52.395935, 22.6588486 52.3959555)",,
"[1135770715, 220528436]",Piastowska,living_street,destination,4,False,False,99.749,"LINESTRING (22.658625 52.3951577, 22.6593258 52.3949851, 22.6594383 52.3948464, 22.6598158 52.3946852)",,
220530319,Władysława Jagiełły,living_street,,,False,True,52.918,"LINESTRING (22.6562033 52.394803, 22.6560861 52.3952735)",,
220527582,Kościelna,living_street,,,False,False,44.312999999999995,"LINESTRING (22.6562033 52.394803, 22.6556931 52.3946902, 22.6555903 52.3946656)",,
220527582,Kościelna,living_street,,,False,True,99.74799999999999,"LINESTRING (22.6562033 52.394803, 22.6573119 52.3950718, 22.657576 52.3951231)",,
161735281,Aleksandra Jagiellończyka,residential,,,False,False,168.781,"LINESTRING (22.6571961 52.3987339, 22.6563438 52.3987814, 22.6558345 52.3988047, 22.6555942 52.3988125, 22.6553746 52.3988196, 22.6547145 52.3988049)",,
161735281,Aleksandra Jagiellończyka,residential,,,False,True,109.571,"LINESTRING (22.6571961 52.3987339, 22.6574611 52.3987175, 22.6586209 52.3986459, 22.6586741 52.3986441, 22.6588035 52.3986397)",,
237429287,Ciechanowiecka,residential,,,False,False,109.086,"LINESTRING (22.6571961 52.3987339, 22.6571644 52.3986596, 22.657138 52.3985759, 22.6569415 52.3977657)",,
237429287,Ciechanowiecka,residential,,,False,True,200.98999999999998,"LINESTRING (22.6571961 52.3987339, 22.6572709 52.3988526, 22.6573134 52.3989668, 22.6573598 52.3992107, 22.6574542 52.3998003, 22.6575305 52.4004089, 22.6575449 52.4005235)",,
220527582,Kościelna,living_street,,,False,False,18.961,"LINESTRING (22.6578522 52.395149, 22.657576 52.3951231)",,
306353747,Plac Tadeusza Kościuszki,living_street,,,False,False,52.445,"LINESTRING (22.6578522 52.395149, 22.658625 52.3951577)",,
306353747,Plac Tadeusza Kościuszki,living_street,,,False,True,54.624,"LINESTRING (22.6578522 52.395149, 22.6578016 52.3952441, 22.6576237 52.39562)",,
161733712,Farna,living_street,,,False,True,117.061,"LINESTRING (22.6560861 52.3952735, 22.6544715 52.3949026)",,
220530319,Władysława Jagiełły,living_street,,,False,False,52.918,"LINESTRING (22.6560861 52.3952735, 22.6562033 52.394803)",,
161733712,Farna,living_street,,,False,False,111.217,"LINESTRING (22.6560861 52.3952735, 22.6575502 52.3956034, 22.6576237 52.39562)",,
161735278,Adama Mickiewicza,residential,,,False,False,19.133,"LINESTRING (22.6542331 52.3956129, 22.6539758 52.3955425)",,
161735278,Adama Mickiewicza,residential,,,False,True,67.5,"LINESTRING (22.6542331 52.3956129, 22.6551262 52.3958803)",,
489836751,Jana z Drohiczyna,living_street,,,False,True,80.62100000000001,"LINESTRING (22.6542331 52.3956129, 22.6542974 52.3954194, 22.6544715 52.3949026)",,
161735288,Biskupa Zygmunta Łozińskiego,residential,,,False,False,185.378,"LINESTRING (22.651848 52.3972374, 22.6519123 52.3978067, 22.6519982 52.3986341, 22.6520259 52.398901)",,
"[161743142, 161743150]","['Samuela Różyckiego', 'Franciszka Ksawerego Dmochowskiego']",residential,,,False,False,275.527,"LINESTRING (22.651848 52.3972374, 22.651946 52.3972143, 22.6520008 52.3972014, 22.6522818 52.3971645, 22.6524653 52.3971538, 22.6531266 52.3971151, 22.653219 52.3967074, 22.6532465 52.3965005, 22.6533472 52.3963572, 22.6536202 52.3961414, 22.6539758 52.3955425)",,
161735282,Kotlarska,residential,,,False,False,148.02499999999998,"LINESTRING (22.6546407 52.3975039, 22.6545768 52.3976582, 22.6541417 52.3987095, 22.6541065 52.3987946)",,
161735282,Kotlarska,residential,,,False,True,73.362,"LINESTRING (22.6546407 52.3975039, 22.6547863 52.3969609, 22.6548153 52.3968528)",,
161735286,Wincentego Witosa,residential,,,False,False,75.552,"LINESTRING (22.6546407 52.3975039, 22.6547455 52.3975195, 22.6557224 52.3976652)",,
161735285,Słoneczna,residential,,,False,False,54.516999999999996,"LINESTRING (22.6557224 52.3976652, 22.6557014 52.3977741, 22.6556798 52.3981545)",,
161735286,Wincentego Witosa,residential,,,False,False,83.478,"LINESTRING (22.6557224 52.3976652, 22.6567895 52.3977574, 22.6569415 52.3977657)",,
161735286,Wincentego Witosa,residential,,,False,True,75.552,"LINESTRING (22.6557224 52.3976652, 22.6547455 52.3975195, 22.6546407 52.3975039)",,
161735286,Wincentego Witosa,residential,,,False,True,83.478,"LINESTRING (22.6569415 52.3977657, 22.6567895 52.3977574, 22.6557224 52.3976652)",,
237429287,Ciechanowiecka,residential,,,False,False,142.543,"LINESTRING (22.6569415 52.3977657, 22.6568921 52.3974932, 22.6569 52.3971277, 22.6569471 52.3968093, 22.6570144 52.39663, 22.6570651 52.3964949)",,
237429287,Ciechanowiecka,residential,,,False,True,109.086,"LINESTRING (22.6569415 52.3977657, 22.657138 52.3985759, 22.6571644 52.3986596, 22.6571961 52.3987339)",,
161735285,Słoneczna,residential,,,False,True,54.516999999999996,"LINESTRING (22.6556798 52.3981545, 22.6557014 52.3977741, 22.6557224 52.3976652)",,
31581007,Józefa Ignacego Kraszewskiego,residential,,,False,False,96.016,"LINESTRING (22.6588035 52.3986397, 22.6587905 52.3987768, 22.6587842 52.3988232, 22.658707 52.399393, 22.6586947 52.3995006)",,
31581007,Józefa Ignacego Kraszewskiego,residential,,,False,True,115.977,"LINESTRING (22.6588035 52.3986397, 22.6588165 52.3985084, 22.6588411 52.3982614, 22.6589255 52.3975994)",,
161735281,Aleksandra Jagiellończyka,residential,,,False,False,109.571,"LINESTRING (22.6588035 52.3986397, 22.6586741 52.3986441, 22.6586209 52.3986459, 22.6574611 52.3987175, 22.6571961 52.3987339)",,
161735281,Aleksandra Jagiellończyka,residential,,,False,True,41.267,"LINESTRING (22.6541065 52.3987946, 22.6547145 52.3988049)",,
161735281,Aleksandra Jagiellończyka,residential,,,False,False,141.79999999999998,"LINESTRING (22.6541065 52.3987946, 22.6537474 52.3987922, 22.6532501 52.3988167, 22.6521909 52.3988896, 22.6520259 52.398901)",,
161735282,Kotlarska,residential,,,False,True,148.025,"LINESTRING (22.6541065 52.3987946, 22.6541417 52.3987095, 22.6545768 52.3976582, 22.6546407 52.3975039)",,
161735281,Aleksandra Jagiellończyka,residential,,,False,False,41.267,"LINESTRING (22.6547145 52.3988049, 22.6541065 52.3987946)",,
161735281,Aleksandra Jagiellończyka,residential,,,False,True,168.781,"LINESTRING (22.6547145 52.3988049, 22.6553746 52.3988196, 22.6555942 52.3988125, 22.6558345 52.3988047, 22.6563438 52.3987814, 22.6571961 52.3987339)",,
161735283,Sokołowska,residential,,,False,False,201.714,"LINESTRING (22.6547145 52.3988049, 22.6548349 52.4005296, 22.6548904 52.4006106)",,
161735288,Biskupa Zygmunta Łozińskiego,residential,,,False,False,10.155,"LINESTRING (22.6520259 52.398901, 22.6520365 52.3989921)",,
161735281,Aleksandra Jagiellończyka,residential,,,False,True,141.8,"LINESTRING (22.6520259 52.398901, 22.6521909 52.3988896, 22.6532501 52.3988167, 22.6537474 52.3987922, 22.6541065 52.3987946)",,
161735288,Biskupa Zygmunta Łozińskiego,residential,,,False,True,185.378,"LINESTRING (22.6520259 52.398901, 22.6519982 52.3986341, 22.6519123 52.3978067, 22.651848 52.3972374)",,
31581007,Józefa Ignacego Kraszewskiego,residential,,,False,False,89.07499999999999,"LINESTRING (22.6586947 52.3995006, 22.658674 52.3996608, 22.658612 52.4001415, 22.6585917 52.4002992)",,
31581007,Józefa Ignacego Kraszewskiego,residential,,,False,True,96.016,"LINESTRING (22.6586947 52.3995006, 22.658707 52.399393, 22.6587842 52.3988232, 22.6587905 52.3987768, 22.6588035 52.3986397)",,
161735280,Henryka Sienkiewicza,residential,,,False,True,130.926,"LINESTRING (22.6586947 52.3995006, 22.6589006 52.3995428, 22.6600105 52.39977, 22.6604227 52.3998544, 22.6605037 52.3998971)",,
31581160,Warszawska,primary,,,False,False,137.384,"LINESTRING (22.6605037 52.3998971, 22.660368 52.3999113, 22.6602604 52.3999278, 22.6601258 52.3999546, 22.6588348 52.4002446, 22.6585917 52.4002992)",62,
161735280,Henryka Sienkiewicza,residential,,,False,False,130.92600000000002,"LINESTRING (22.6605037 52.3998971, 22.6604227 52.3998544, 22.6600105 52.39977, 22.6589006 52.3995428, 22.6586947 52.3995006)",,
161743151,Targowa,residential,,,False,False,108.01,"LINESTRING (22.6605037 52.3998971, 22.6605532 52.3998414, 22.660881 52.3989557)",,
404714121,Wielkiego Księcia Witolda,primary,,,False,True,281.53099999999995,"LINESTRING (22.6605037 52.3998971, 22.6605911 52.3999032, 22.6607272 52.3999228, 22.6618779 52.4001605, 22.6621646 52.4002314, 22.6623444 52.400306, 22.6637184 52.4008759, 22.6638855 52.4009407, 22.6640335 52.4009848, 22.6641861 52.4010048)",62,
161735279,Daniela Romanowicza,residential,,,False,True,180.407,"LINESTRING (22.6522413 52.4005659, 22.6547817 52.4006356, 22.6548904 52.4006106)",,
161735288,Biskupa Zygmunta Łozińskiego,residential,,,False,True,175.611,"LINESTRING (22.6522413 52.4005659, 22.6522124 52.4004254, 22.65216 52.4001703, 22.6520365 52.3989921)",,
161735279,Daniela Romanowicza,residential,,,False,False,180.407,"LINESTRING (22.6548904 52.4006106, 22.6547817 52.4006356, 22.6522413 52.4005659)",,
161735283,Sokołowska,residential,,,False,True,201.714,"LINESTRING (22.6548904 52.4006106, 22.6548349 52.4005296, 22.6547145 52.3988049)",,
161735284,Sokołowska,residential,,,False,True,53.994,"LINESTRING (22.6548904 52.4006106, 22.6549862 52.4006717, 22.6550271 52.400727, 22.6550363 52.401026, 22.6550376 52.4010673)",,
31581160,Warszawska,primary,,,False,True,172.405,"LINESTRING (22.6550376 52.4010673, 22.6568724 52.4006717, 22.6570016 52.4006438, 22.6574323 52.4005485)",62,
161735284,Sokołowska,residential,,,False,False,53.99400000000001,"LINESTRING (22.6550376 52.4010673, 22.6550363 52.401026, 22.6550271 52.400727, 22.6549862 52.4006717, 22.6548904 52.4006106)",,
173042248,Wielkiego Księcia Witolda,primary,,,False,True,77.17,"LINESTRING (22.6641861 52.4010048, 22.6643462 52.4010023, 22.664438 52.4009887, 22.6645257 52.4009758, 22.6652931 52.4008547)",62,
404714121,Wielkiego Księcia Witolda,primary,,,False,False,281.53100000000006,"LINESTRING (22.6641861 52.4010048, 22.6640335 52.4009848, 22.6638855 52.4009407, 22.6637184 52.4008759, 22.6623444 52.400306, 22.6621646 52.4002314, 22.6618779 52.4001605, 22.6607272 52.3999228, 22.6605911 52.3999032, 22.6605037 52.3998971)",62,
31581972,Aleja Jaćwieży,residential,,,False,True,84.496,"LINESTRING (22.6630462 52.3939876, 22.6622158 52.3943576, 22.6620405 52.3944357)",,
161735785,Józefa Piłsudskiego,residential,,,False,False,170.227,"LINESTRING (22.6630462 52.3939876, 22.6633533 52.3939946, 22.6635465 52.393999, 22.6652254 52.3942924, 22.6654526 52.3943716)",,
161735785,Józefa Piłsudskiego,residential,,,False,False,204.97700000000003,"LINESTRING (22.6654526 52.3943716, 22.6656954 52.3944563, 22.6660599 52.3947548, 22.666175 52.3951997, 22.6660311 52.395744, 22.6659592 52.3960395)",,
161735785,Józefa Piłsudskiego,residential,,,False,True,170.227,"LINESTRING (22.6654526 52.3943716, 22.6652254 52.3942924, 22.6635465 52.393999, 22.6633533 52.3939946, 22.6630462 52.3939876)",,
31581497,Zygmunta Szmita,residential,,,False,True,37.966,"LINESTRING (22.6620405 52.3944357, 22.6621535 52.3947701)",,
31581972,Aleja Jaćwieży,residential,,,False,False,84.496,"LINESTRING (22.6620405 52.3944357, 22.6622158 52.3943576, 22.6630462 52.3939876)",,
635913521,Zygmunta Szmita,residential,,,False,False,133.809,"LINESTRING (22.6620405 52.3944357, 22.6614042 52.393465, 22.6613081 52.3933184)",,
161735785,Józefa Piłsudskiego,residential,,,False,False,119.81,"LINESTRING (22.6649424 52.3973916, 22.6648897 52.3975701, 22.6650793 52.3984587)",,
161735785,Józefa Piłsudskiego,residential,,,False,True,167.081,"LINESTRING (22.6649424 52.3973916, 22.6650246 52.3972894, 22.6650719 52.3972306, 22.6658872 52.3963351, 22.6659592 52.3960395)",,
161762518,Stefana Batorego,residential,,,False,True,27.79,"LINESTRING (22.6649424 52.3973916, 22.6648126 52.3973325, 22.6647655 52.3973149, 22.6646016 52.3972534)",,
161743151,Targowa,residential,,,False,True,108.01,"LINESTRING (22.660881 52.3989557, 22.6605532 52.3998414, 22.6605037 52.3998971)",,
161735288,Biskupa Zygmunta Łozińskiego,residential,,,False,True,10.155,"LINESTRING (22.6520365 52.3989921, 22.6520259 52.398901)",,
161735288,Biskupa Zygmunta Łozińskiego,residential,,,False,False,175.611,"LINESTRING (22.6520365 52.3989921, 22.65216 52.4001703, 22.6522124 52.4004254, 22.6522413 52.4005659)",,
161735785,Józefa Piłsudskiego,residential,,,False,False,167.081,"LINESTRING (22.6659592 52.3960395, 22.6658872 52.3963351, 22.6650719 52.3972306, 22.6650246 52.3972894, 22.6649424 52.3973916)",,
161735785,Józefa Piłsudskiego,residential,,,False,True,204.977,"LINESTRING (22.6659592 52.3960395, 22.6660311 52.395744, 22.666175 52.3951997, 22.6660599 52.3947548, 22.6656954 52.3944563, 22.6654526 52.3943716)",,
161762517,Kramczewska,residential,,,False,True,227.689,"LINESTRING (22.6659592 52.3960395, 22.6658237 52.3960353, 22.6646439 52.3961026, 22.6645734 52.3961225, 22.6645672 52.396167, 22.664346 52.3970297, 22.6644059 52.3971205, 22.6646016 52.3972534)",,
161762516,Jana Krzysztofa Kluka,residential,,,False,True,69.542,"LINESTRING (22.6606921 52.3963869, 22.6611461 52.3969476)",,
31581497,Zygmunta Szmita,residential,,,False,False,235.20799999999997,"LINESTRING (22.6606921 52.3963869, 22.66119 52.3962699, 22.6615451 52.3961636, 22.66179 52.3960418, 22.6619682 52.3959026, 22.6621441 52.3957111, 22.6622484 52.3955095, 22.6622845 52.3953315, 22.6622648 52.3950996, 22.6621535 52.3947701)",,
31581497,Zygmunta Szmita,residential,,,False,True,118.959,"LINESTRING (22.6606921 52.3963869, 22.659927 52.3965252, 22.6592018 52.3966523, 22.6590093 52.3966871)",,
161762514,Hołdu Pruskiego,residential,,,False,False,64.834,"LINESTRING (22.6617322 52.3964871, 22.6611461 52.3969476)",,
161762514,Hołdu Pruskiego,residential,,,False,True,64.834,"LINESTRING (22.6611461 52.3969476, 22.6617322 52.3964871)",,
161762516,Jana Krzysztofa Kluka,residential,,,False,False,69.542,"LINESTRING (22.6611461 52.3969476, 22.6606921 52.3963869)",,
161762515,Hołdu Pruskiego,residential,,,False,True,178.752,"LINESTRING (22.6611461 52.3969476, 22.6610814 52.3970457, 22.6605538 52.3973617, 22.6602085 52.3974993, 22.6600698 52.3975299, 22.6598105 52.397587, 22.6593798 52.3976068, 22.6590185 52.3976009, 22.6589255 52.3975994)",,
161762518,Stefana Batorego,residential,,,False,False,242.035,"LINESTRING (22.6611461 52.3969476, 22.6612444 52.3969549, 22.6620789 52.3971715, 22.6623763 52.397192, 22.6626976 52.3971452, 22.6629566 52.3971393, 22.6636999 52.3972622, 22.6641364 52.3972681, 22.6646016 52.3972534)",,
161762517,Kramczewska,residential,,,False,False,227.689,"LINESTRING (22.6646016 52.3972534, 22.6644059 52.3971205, 22.664346 52.3970297, 22.6645672 52.396167, 22.6645734 52.3961225, 22.6646439 52.3961026, 22.6658237 52.3960353, 22.6659592 52.3960395)",,
161762518,Stefana Batorego,residential,,,False,False,27.79,"LINESTRING (22.6646016 52.3972534, 22.6647655 52.3973149, 22.6648126 52.3973325, 22.6649424 52.3973916)",,
161762518,Stefana Batorego,residential,,,False,True,242.035,"LINESTRING (22.6646016 52.3972534, 22.6641364 52.3972681, 22.6636999 52.3972622, 22.6629566 52.3971393, 22.6626976 52.3971452, 22.6623763 52.397192, 22.6620789 52.3971715, 22.6612444 52.3969549, 22.6611461 52.3969476)",,
31581007,Józefa Ignacego Kraszewskiego,residential,,,False,False,115.97699999999999,"LINESTRING (22.6589255 52.3975994, 22.6588411 52.3982614, 22.6588165 52.3985084, 22.6588035 52.3986397)",,
31581007,Józefa Ignacego Kraszewskiego,residential,,,False,True,90.09899999999999,"LINESTRING (22.6589255 52.3975994, 22.6589318 52.3975481, 22.6589562 52.3973489, 22.6589701 52.3972357, 22.659013 52.396885, 22.6590138 52.3968359, 22.6590011 52.3967918)",,
161762515,Hołdu Pruskiego,residential,,,False,False,178.752,"LINESTRING (22.6589255 52.3975994, 22.6590185 52.3976009, 22.6593798 52.3976068, 22.6598105 52.397587, 22.6600698 52.3975299, 22.6602085 52.3974993, 22.6605538 52.3973617, 22.6610814 52.3970457, 22.6611461 52.3969476)",,
161733712,Farna,living_street,,,False,True,111.217,"LINESTRING (22.6576237 52.39562, 22.6575502 52.3956034, 22.6560861 52.3952735)",,
306353747,Plac Tadeusza Kościuszki,living_street,,,False,False,54.624,"LINESTRING (22.6576237 52.39562, 22.6578016 52.3952441, 22.6578522 52.395149)",,
306353747,Plac Tadeusza Kościuszki,living_street,,,False,True,105.20800000000001,"LINESTRING (22.6576237 52.39562, 22.6573261 52.3961522, 22.6571779 52.3964173, 22.657152 52.3964351, 22.6570651 52.3964949)",,
635913521,Zygmunta Szmita,residential,,,False,True,133.809,"LINESTRING (22.6613081 52.3933184, 22.6614042 52.393465, 22.6620405 52.3944357)",,
161735278,Adama Mickiewicza,residential,,,False,False,148.248,"LINESTRING (22.6570651 52.3964949, 22.6569126 52.3964466, 22.6551262 52.3958803)",,
220527577,Plac Tadeusza Kościuszki,residential,,,False,True,132.328,"LINESTRING (22.6570651 52.3964949, 22.6573176 52.3965319, 22.6588323 52.3967536, 22.6589641 52.3967643)",,
237429287,Ciechanowiecka,residential,,,False,True,142.543,"LINESTRING (22.6570651 52.3964949, 22.6570144 52.39663, 22.6569471 52.3968093, 22.6569 52.3971277, 22.6568921 52.3974932, 22.6569415 52.3977657)",,
306353747,Plac Tadeusza Kościuszki,living_street,,,False,False,105.208,"LINESTRING (22.6570651 52.3964949, 22.657152 52.3964351, 22.6571779 52.3964173, 22.6573261 52.3961522, 22.6576237 52.39562)",,
1213039025,Plac Tadeusza Kościuszki,residential,,,False,False,6.629,"LINESTRING (22.6590093 52.3966871, 22.6589978 52.3967463)",,
31581497,Zygmunta Szmita,residential,,,False,False,118.959,"LINESTRING (22.6590093 52.3966871, 22.6592018 52.3966523, 22.659927 52.3965252, 22.6606921 52.3963869)",,
306353747,Plac Tadeusza Kościuszki,living_street,,,False,True,82.53900000000002,"LINESTRING (22.6590093 52.3966871, 22.6590318 52.396609, 22.6589719 52.3963933, 22.6588486 52.3959555)",,
31581007,Józefa Ignacego Kraszewskiego,residential,,,False,True,89.07499999999999,"LINESTRING (22.6585917 52.4002992, 22.658612 52.4001415, 22.658674 52.3996608, 22.6586947 52.3995006)",,
31581160,Warszawska,primary,,,False,False,75.274,"LINESTRING (22.6585917 52.4002992, 22.657749 52.4004818, 22.6575449 52.4005235)",62,
31581160,Warszawska,primary,,,False,True,137.384,"LINESTRING (22.6585917 52.4002992, 22.6588348 52.4002446, 22.6601258 52.3999546, 22.6602604 52.3999278, 22.660368 52.3999113, 22.6605037 52.3998971)",62,
31581160,Warszawska,primary,,,False,False,8.129,"LINESTRING (22.6575449 52.4005235, 22.6574323 52.4005485)",62,
31581160,Warszawska,primary,,,False,True,75.274,"LINESTRING (22.6575449 52.4005235, 22.657749 52.4004818, 22.6585917 52.4002992)",62,
237429287,Ciechanowiecka,residential,,,False,False,200.98999999999998,"LINESTRING (22.6575449 52.4005235, 22.6575305 52.4004089, 22.6574542 52.3998003, 22.6573598 52.3992107, 22.6573134 52.3989668, 22.6572709 52.3988526, 22.6571961 52.3987339)",,
161735785,Józefa Piłsudskiego,residential,,,False,True,87.46000000000001,"LINESTRING (22.6652931 52.4008547, 22.665257 52.4007508, 22.665205 52.4000712)",,
173042248,Wielkiego Księcia Witolda,primary,,,False,False,77.17,"LINESTRING (22.6652931 52.4008547, 22.6645257 52.4009758, 22.664438 52.4009887, 22.6643462 52.4010023, 22.6641861 52.4010048)",62,
161735282,Kotlarska,residential,,,False,False,73.362,"LINESTRING (22.6548153 52.3968528, 22.6547863 52.3969609, 22.6546407 52.3975039)",,
161735282,Kotlarska,residential,,,False,True,110.27499999999999,"LINESTRING (22.6548153 52.3968528, 22.6549887 52.396206, 22.6550868 52.3959736, 22.6551262 52.3958803)",,
237429290,Południowa,living_street,,,False,False,67.935,"LINESTRING (22.6548153 52.3968528, 22.6549423 52.396872, 22.6557871 52.3969999)",,
237429290,Południowa,living_street,,,False,True,67.935,"LINESTRING (22.6557871 52.3969999, 22.6549423 52.396872, 22.6548153 52.3968528)",,
237662276,Zamkowa,living_street,destination,4,False,False,259.613,"LINESTRING (22.6595961 52.3937537, 22.6595126 52.3941269, 22.6594078 52.3942136, 22.6593544 52.3942578, 22.6590488 52.394447, 22.6590106 52.3944706, 22.6587978 52.3945688, 22.658585 52.3946125, 22.6584759 52.394607, 22.6579903 52.3944925, 22.6577445 52.394498, 22.657676 52.394514, 22.6576411 52.394547, 22.6576139 52.3949726, 22.657576 52.3951231)",,
220527582,Kościelna,living_street,,,False,True,18.961,"LINESTRING (22.657576 52.3951231, 22.6578522 52.395149)",,
220527582,Kościelna,living_street,,,False,False,99.74799999999999,"LINESTRING (22.657576 52.3951231, 22.6573119 52.3950718, 22.6562033 52.394803)",,
237662276,Zamkowa,living_street,destination,4,False,True,259.61299999999994,"LINESTRING (22.657576 52.3951231, 22.6576139 52.3949726, 22.6576411 52.394547, 22.657676 52.394514, 22.6577445 52.394498, 22.6579903 52.3944925, 22.6584759 52.394607, 22.658585 52.3946125, 22.6587978 52.3945688, 22.6590106 52.3944706, 22.6590488 52.394447, 22.6593544 52.3942578, 22.6594078 52.3942136, 22.6595126 52.3941269, 22.6595961 52.3937537)",,
161735785,Józefa Piłsudskiego,residential,,,False,False,179.84,"LINESTRING (22.6650793 52.3984587, 22.6651153 52.3985941, 22.6651639 52.3987772, 22.6651921 52.3990068, 22.6651936 52.3993298, 22.665205 52.4000712)",,
161735785,Józefa Piłsudskiego,residential,,,False,True,119.81,"LINESTRING (22.6650793 52.3984587, 22.6648897 52.3975701, 22.6649424 52.3973916)",,
237662275,Podlaska,residential,,,False,False,82.335,"LINESTRING (22.665205 52.4000712, 22.6639943 52.4001222)",,
161735785,Józefa Piłsudskiego,residential,,,False,False,87.46000000000001,"LINESTRING (22.665205 52.4000712, 22.665257 52.4007508, 22.6652931 52.4008547)",,
161735785,Józefa Piłsudskiego,residential,,,False,True,179.83999999999997,"LINESTRING (22.665205 52.4000712, 22.6651936 52.3993298, 22.6651921 52.3990068, 22.6651639 52.3987772, 22.6651153 52.3985941, 22.6650793 52.3984587)",,
237662275,Podlaska,residential,,,False,True,82.335,"LINESTRING (22.6639943 52.4001222, 22.665205 52.4000712)",,
220527582,Kościelna,living_street,,,False,True,44.312999999999995,"LINESTRING (22.6555903 52.3946656, 22.6556931 52.3946902, 22.6562033 52.394803)",,
31581497,Zygmunta Szmita,residential,,,False,False,37.966,"LINESTRING (22.6621535 52.3947701, 22.6620405 52.3944357)",,
31581497,Zygmunta Szmita,residential,,,False,True,235.208,"LINESTRING (22.6621535 52.3947701, 22.6622648 52.3950996, 22.6622845 52.3953315, 22.6622484 52.3955095, 22.6621441 52.3957111, 22.6619682 52.3959026, 22.66179 52.3960418, 22.6615451 52.3961636, 22.66119 52.3962699, 22.6606921 52.3963869)",,
220528438,Ratuszowa,living_street,destination,4,False,True,273.147,"LINESTRING (22.6621535 52.3947701, 22.6621056 52.3947758, 22.6611743 52.3948873, 22.6610412 52.3949367, 22.6609414 52.3950092, 22.6608701 52.3950962, 22.660837 52.3951933, 22.6607675 52.3952682, 22.6606544 52.3953249, 22.6595025 52.3958272, 22.6593442 52.3958811, 22.6588486 52.3959555)",,
31581160,Warszawska,primary,,,False,True,8.129,"LINESTRING (22.6574323 52.4005485, 22.6575449 52.4005235)",62,
31581160,Warszawska,primary,,,False,False,172.405,"LINESTRING (22.6574323 52.4005485, 22.6570016 52.4006438, 22.6568724 52.4006717, 22.6550376 52.4010673)",62,
220527577,Plac Tadeusza Kościuszki,residential,,,False,False,132.328,"LINESTRING (22.6589641 52.3967643, 22.6588323 52.3967536, 22.6573176 52.3965319, 22.6570651 52.3964949)",,
1213039026,Plac Tadeusza Kościuszki,residential,,,False,False,4.527,"LINESTRING (22.6589641 52.3967643, 22.6589634 52.396771, 22.658966 52.3967776, 22.6589717 52.3967835, 22.65898 52.396788, 22.6589901 52.3967909, 22.6590011 52.3967918)",,mini_roundabout
1213039026,Plac Tadeusza Kościuszki,residential,,,False,True,3.234,"LINESTRING (22.6589641 52.3967643, 22.6589706 52.3967554, 22.6589826 52.3967491, 22.6589978 52.3967463)",,mini_roundabout
1213039025,Plac Tadeusza Kościuszki,residential,,,False,True,6.629,"LINESTRING (22.6589978 52.3967463, 22.6590093 52.3966871)",,
