osmid,name,highway,oneway,reversed,length,bridge,geometry,ref,maxspeed
"[174546778, 174546772, 174546773]",Zgierska,tertiary,False,True,226.15300000000002,yes,"LINESTRING (19.7184486 51.9654215, 19.7183695 51.9653876, 19.71813 51.9652931, 19.7178192 51.9651662, 19.7161963 51.964513, 19.7160897 51.9644705, 19.7160668 51.9644601, 19.7158076 51.9643545, 19.7156886 51.964306)",,
474054607,Generała Jarosława Dąbrowskiego,tertiary,False,False,15.511,,"LINESTRING (19.7048876 51.9588993, 19.7048355 51.9589638, 19.7048137 51.9590299)",,
718095832,Łódzka,primary,False,False,35.626,,"LINESTRING (19.7048876 51.9588993, 19.7046076 51.9588009, 19.7044423 51.9587342)",14,50
1184822927,Łódzka,primary,False,True,29.637999999999998,,"LINESTRING (19.7048876 51.9588993, 19.7050966 51.9589496, 19.7052938 51.9589907)",14,50
175084805,Generała Władysława Sikorskiego,tertiary,True,False,82.87,,"LINESTRING (19.7112004 51.959017, 19.7111401 51.9591132, 19.7107604 51.9595137, 19.7107282 51.9595544, 19.7107012 51.959619, 19.7106999 51.9596853)",,
"[174546778, 174546772, 174546773]",Zgierska,tertiary,False,False,226.15300000000002,yes,"LINESTRING (19.7156886 51.964306, 19.7158076 51.9643545, 19.7160668 51.9644601, 19.7160897 51.9644705, 19.7161963 51.964513, 19.7178192 51.9651662, 19.71813 51.9652931, 19.7183695 51.9653876, 19.7184486 51.9654215)",,
332465659,Piątkowska,residential,False,True,114.502,,"LINESTRING (19.7156886 51.964306, 19.7155756 51.9643801, 19.7150624 51.9647022, 19.7149333 51.9647793, 19.7147561 51.964861, 19.7145921 51.9649187, 19.7144244 51.9649649)",,
"[236557360, 1184822925]",Swoboda,tertiary,False,True,109.53399999999998,,"LINESTRING (19.7156886 51.964306, 19.7155087 51.9642162, 19.7154438 51.9641838, 19.7152706 51.9640715, 19.7151385 51.9639556, 19.7148587 51.9636912, 19.714774 51.9636111, 19.7147004 51.9635414)",,40
200144908,Osiedle Swoboda,living_street,False,True,112.25999999999999,,"LINESTRING (19.7140378 51.9612849, 19.7144426 51.9611279, 19.7146671 51.961349, 19.7146737 51.9614067, 19.7144022 51.961517, 19.7145809 51.9616789)",,
170045725,Osiedle Swoboda,living_street,False,True,31.674,,"LINESTRING (19.7133033 51.9622263, 19.7133866 51.9621894, 19.7133956 51.9621857, 19.7136854 51.962066)",,
236557360,Swoboda,tertiary,False,False,99.393,,"LINESTRING (19.7133033 51.9622263, 19.7136472 51.9625511, 19.7137018 51.962601, 19.7140955 51.9629751)",,40
"[236557360, 175084802]",Swoboda,tertiary,False,True,300.21099999999996,,"LINESTRING (19.7133033 51.9622263, 19.7125362 51.9615095, 19.7121764 51.9611592, 19.7118813 51.9608719, 19.7118528 51.9608447, 19.7117309 51.9607283, 19.7112211 51.9602534, 19.7110184 51.9600645, 19.7109591 51.9600106, 19.7109126 51.9599639)",,40
170045725,Osiedle Swoboda,living_street,False,False,31.674,,"LINESTRING (19.7136854 51.962066, 19.7133956 51.9621857, 19.7133866 51.9621894, 19.7133033 51.9622263)",,
170045725,Osiedle Swoboda,living_street,False,True,74.95,,"LINESTRING (19.7136854 51.962066, 19.7139488 51.9619522, 19.7140045 51.9619281, 19.7145809 51.9616789)",,
200144908,Osiedle Swoboda,living_street,False,False,208.779,,"LINESTRING (19.7136854 51.962066, 19.7140418 51.9624181, 19.7151881 51.9619446, 19.7150648 51.961809, 19.7150305 51.9617773, 19.7147498 51.9618736, 19.7145809 51.9616789)",,
170045725,Osiedle Swoboda,living_street,False,False,74.95,,"LINESTRING (19.7145809 51.9616789, 19.7140045 51.9619281, 19.7139488 51.9619522, 19.7136854 51.962066)",,
200144908,Osiedle Swoboda,living_street,False,True,208.779,,"LINESTRING (19.7145809 51.9616789, 19.7147498 51.9618736, 19.7150305 51.9617773, 19.7150648 51.961809, 19.7151881 51.9619446, 19.7140418 51.9624181, 19.7136854 51.962066)",,
