osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge,ref,maxspeed,junction
"[546370545, 111324067]",3,Stanisława Staszica,tertiary,False,False,214.885,"LINESTRING (19.3833383 51.3539638, 19.3833384 51.3539833, 19.3833619 51.3543011, 19.383379 51.3545457, 19.3834108 51.3548906, 19.3834471 51.3554681, 19.3834634 51.3557888, 19.3834494 51.3558942)",,,,
441627212,,Stanisława Staszica,tertiary,True,False,36.345,"LINESTRING (19.3833383 51.3539638, 19.3833114 51.3538766, 19.3832913 51.353798, 19.3832561 51.3537135, 19.3832284 51.3536445)",,,,
"[546523858, 1222596651, 174879900, 174879901]",3,Armii Krajowej,tertiary,False,True,111.453,"LINESTRING (19.3827665 51.3533615, 19.3827167 51.3533479, 19.3826256 51.3533228, 19.3824636 51.3532803, 19.3817097 51.353076, 19.3812945 51.3529621)",yes,,,
441627803,,Armii Krajowej,tertiary,True,False,44.211,"LINESTRING (19.3827665 51.3533615, 19.3829719 51.3533945, 19.3832548 51.353445, 19.3833801 51.3534674)",,,,
546523849,,Stanisława Staszica,tertiary,False,False,208.14600000000002,"LINESTRING (19.3836414 51.3589782, 19.3836353 51.3588633, 19.3836311 51.3588198, 19.3836006 51.3582682, 19.3835819 51.3579972, 19.3835263 51.3571077)",,,,
45427882,,Stefana Okrzei,tertiary,False,False,37.849000000000004,"LINESTRING (19.382242 51.3574656, 19.3819238 51.3576271, 19.3818185 51.3576799)",,,,
45427882,,Stefana Okrzei,tertiary,False,True,65.678,"LINESTRING (19.382242 51.3574656, 19.382727 51.3572218, 19.3828701 51.3571523, 19.3830016 51.3571189)",,,,
111323898,,Osiedle Słoneczne,living_street,False,True,76.17999999999999,"LINESTRING (19.382242 51.3574656, 19.3823036 51.3575022, 19.3823547 51.3581334)",,,,
45427882,,Stefana Okrzei,tertiary,False,False,49.218,"LINESTRING (19.3801582 51.3585248, 19.37961 51.3588054)",,,,
45427882,,Stefana Okrzei,tertiary,False,True,117.898,"LINESTRING (19.3801582 51.3585248, 19.3802677 51.3584684, 19.3814795 51.3578589)",,,,
45437967,,Polarna,residential,False,False,48.474,"LINESTRING (19.3801582 51.3585248, 19.3800531 51.3584426, 19.3797253 51.3581828)",,,,
111324026,,,living_street,False,False,108.143,"LINESTRING (19.3801582 51.3585248, 19.3802345 51.3585887, 19.3803281 51.3586529, 19.3803881 51.3586778, 19.380513 51.3587238, 19.3806144 51.3587549, 19.3814774 51.3590186)",,,,
45437967,,Polarna,residential,False,True,36.953,"LINESTRING (19.3834494 51.3558942, 19.3832896 51.3559013, 19.3830735 51.3559054, 19.3829178 51.3559083)",,,,
"[546370545, 111324067]",3,Stanisława Staszica,tertiary,False,True,214.885,"LINESTRING (19.3834494 51.3558942, 19.3834634 51.3557888, 19.3834471 51.3554681, 19.3834108 51.3548906, 19.383379 51.3545457, 19.3833619 51.3543011, 19.3833384 51.3539833, 19.3833383 51.3539638)",,,,
546523849,,Stanisława Staszica,tertiary,False,True,135.042,"LINESTRING (19.3834494 51.3558942, 19.3834576 51.3560683, 19.3835263 51.3571077)",,,,
45437967,,Polarna,residential,False,False,72.42,"LINESTRING (19.381137 51.3570456, 19.3812685 51.3569452, 19.3813945 51.3567455, 19.3815774 51.3564606)",,,,
45437967,,Polarna,residential,False,True,42.309,"LINESTRING (19.381137 51.3570456, 19.3808872 51.3571368, 19.3805966 51.3572204)",,,,
111323918,,Osiedle Słoneczne,residential,False,True,86.92800000000001,"LINESTRING (19.381137 51.3570456, 19.3812391 51.3571283, 19.3815242 51.3573591, 19.3816903 51.3574906, 19.3816959 51.3575028, 19.3816887 51.3575378, 19.3816949 51.3575633, 19.3817044 51.3576015, 19.3818185 51.3576799)",,,,
546309819,3,Wojska Polskiego,secondary,False,False,25.163,"LINESTRING (19.3712114 51.3512654, 19.3712936 51.351045)",,484,50,
111324169,,,living_street,False,False,69.057,"LINESTRING (19.3712114 51.3512654, 19.3710632 51.3512503, 19.370232 51.351158)",,,20,
546309822,2,Wojska Polskiego,secondary,False,True,217.75900000000001,"LINESTRING (19.3712114 51.3512654, 19.3710676 51.3517474, 19.3709713 51.35207, 19.3708245 51.3525621, 19.3706814 51.3530415, 19.3706369 51.3531906)",,484,50,
546309829,2,Wojska Polskiego,secondary,False,True,176.45499999999998,"LINESTRING (19.3702047 51.3544726, 19.3701703 51.3545915, 19.3701061 51.3548485, 19.3697712 51.3559049, 19.3697372 51.3560322)",,484,50,
"[554652042, 546309821, 554652038]","['2', '3']",Wojska Polskiego,secondary,False,False,145.7,"LINESTRING (19.3702047 51.3544726, 19.3703155 51.3541827, 19.3703496 51.3540704, 19.3704517 51.3537347, 19.370503 51.3535839, 19.3706369 51.3531906)",,484,50,
45427882,,Stefana Okrzei,tertiary,False,False,32.391999999999996,"LINESTRING (19.3835263 51.3571077, 19.383296 51.3571179, 19.3830604 51.3571184)",,,,
546523849,,Stanisława Staszica,tertiary,False,False,135.042,"LINESTRING (19.3835263 51.3571077, 19.3834576 51.3560683, 19.3834494 51.3558942)",,,,
546523849,,Stanisława Staszica,tertiary,False,True,208.146,"LINESTRING (19.3835263 51.3571077, 19.3835819 51.3579972, 19.3836006 51.3582682, 19.3836311 51.3588198, 19.3836353 51.3588633, 19.3836414 51.3589782)",,,,
45427882,,Stefana Okrzei,tertiary,False,False,30.826,"LINESTRING (19.3818185 51.3576799, 19.3814795 51.3578589)",,,,
45427882,,Stefana Okrzei,tertiary,False,True,37.849000000000004,"LINESTRING (19.3818185 51.3576799, 19.3819238 51.3576271, 19.382242 51.3574656)",,,,
111323918,,Osiedle Słoneczne,residential,False,False,86.92800000000001,"LINESTRING (19.3818185 51.3576799, 19.3817044 51.3576015, 19.3816949 51.3575633, 19.3816887 51.3575378, 19.3816959 51.3575028, 19.3816903 51.3574906, 19.3815242 51.3573591, 19.3812391 51.3571283, 19.381137 51.3570456)",,,,
45427882,,Stefana Okrzei,tertiary,False,True,49.218,"LINESTRING (19.37961 51.3588054, 19.3801582 51.3585248)",,,,
45483017,2,Kolejowa,residential,False,False,107.92599999999999,"LINESTRING (19.3706369 51.3531906, 19.3707312 51.3531996, 19.3708692 51.3532306, 19.3716352 51.353393, 19.3721069 51.3535024)",,,50,
"[554652042, 546309821, 554652038]","['2', '3']",Wojska Polskiego,secondary,False,True,145.7,"LINESTRING (19.3706369 51.3531906, 19.370503 51.3535839, 19.3704517 51.3537347, 19.3703496 51.3540704, 19.3703155 51.3541827, 19.3702047 51.3544726)",,484,50,
546309822,2,Wojska Polskiego,secondary,False,False,217.75900000000001,"LINESTRING (19.3706369 51.3531906, 19.3706814 51.3530415, 19.3708245 51.3525621, 19.3709713 51.35207, 19.3710676 51.3517474, 19.3712114 51.3512654)",,484,50,
45483017,2,Kolejowa,residential,False,False,77.628,"LINESTRING (19.3737796 51.3539784, 19.3745978 51.3542216, 19.374789 51.3542784)",,,50,
45483017,2,Kolejowa,residential,False,True,127.657,"LINESTRING (19.3737796 51.3539784, 19.3735494 51.3539074, 19.3733582 51.3538539, 19.3721069 51.3535024)",,,50,
