osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,bridge,junction
26325760,True,Tadeusza Kościuszki,residential,False,93.666,"LINESTRING (20.9546329 49.4179233, 20.9545848 49.4177239, 20.95461 49.4170836)",,,,,
176038183,False,Tadeusza Kościuszki,residential,False,109.961,"LINESTRING (20.9546329 49.4179233, 20.9545716 49.4179202, 20.9545268 49.4179179, 20.9544373 49.417878, 20.9544075 49.4176473, 20.954376 49.4176214, 20.95403 49.4176292, 20.9539583 49.417662, 20.9539531 49.4178122, 20.9539449 49.4179274, 20.9539268 49.4179622)",,,,,
175908275,False,Szkolna,residential,False,128.341,"LINESTRING (20.95461 49.4170836, 20.9545136 49.4170856, 20.9536423 49.4171074, 20.9536162 49.4171081, 20.9529944 49.4171237, 20.9528371 49.4171276)",,,,,
26325760,True,Tadeusza Kościuszki,residential,False,145.042,"LINESTRING (20.9555073 49.4189456, 20.9554207 49.4189682, 20.9553318 49.4189788, 20.9552515 49.4189665, 20.9551647 49.4189226, 20.9551207 49.4188772, 20.9550678 49.4188023, 20.9547037 49.4180912, 20.9546329 49.4179233)",,,,,
462437980,False,Zdrojowa,secondary,True,177.374,"LINESTRING (20.9555073 49.4189456, 20.9555817 49.4190747, 20.9556106 49.4191254, 20.9556463 49.4191765, 20.95582 49.4194251, 20.9559456 49.4195793, 20.9561635 49.419816, 20.9565927 49.420218, 20.9567103 49.4203282)",2,971,50,,
324215051,True,,residential,False,23.161,"LINESTRING (20.9637368 49.4215975, 20.9636423 49.4216743, 20.9635308 49.4217569)",,,,,
400684816,False,Kazimierza Pułaskiego,tertiary,True,28.378,"LINESTRING (20.9637368 49.4215975, 20.9636471 49.421595, 20.9635073 49.4215955, 20.9633449 49.4215885)",2,,,,
76744610,False,Podgórna,residential,False,214.79000000000002,"LINESTRING (20.9600124 49.4248515, 20.9592203 49.4244294, 20.9589924 49.4243225, 20.9583307 49.4239834, 20.9577735 49.4237381, 20.957695 49.4237101, 20.9576402 49.4236942)",,,50,,
176071553,False,Tadeusza Kościuszki,residential,False,82.011,"LINESTRING (20.9528371 49.4171276, 20.9530061 49.4163983)",,,,,
175908275,False,Szkolna,residential,True,128.341,"LINESTRING (20.9528371 49.4171276, 20.9529944 49.4171237, 20.9536162 49.4171081, 20.9536423 49.4171074, 20.9545136 49.4170856, 20.95461 49.4170836)",,,,,
76744610,False,Podgórna,residential,True,214.79,"LINESTRING (20.9576402 49.4236942, 20.957695 49.4237101, 20.9577735 49.4237381, 20.9583307 49.4239834, 20.9589924 49.4243225, 20.9592203 49.4244294, 20.9600124 49.4248515)",,,50,,
"[1073866368, 175908266, 252893315, 1073866367]",False,Jarosława Dąbrowskiego,residential,False,254.123,"LINESTRING (20.9576402 49.4236942, 20.9575734 49.4236776, 20.9575051 49.4236606, 20.9573967 49.423649, 20.9572142 49.4237182, 20.9567674 49.4239138, 20.9563567 49.4240989, 20.9562254 49.4242046, 20.9559798 49.424479, 20.9558509 49.424623, 20.9555923 49.4248863, 20.9553971 49.4249602, 20.9552677 49.4250092, 20.9551023 49.4250828)",,,,yes,
175940826,False,Marszałka Józefa Piłsudskiego,secondary,True,107.741,"LINESTRING (20.9576402 49.4236942, 20.9575035 49.4238346, 20.9573669 49.423986, 20.9571281 49.4242468, 20.9569396 49.4244414, 20.9568655 49.4245217)",2,981,50,,
252893287,False,Marszałka Józefa Piłsudskiego,secondary,False,210.16799999999998,"LINESTRING (20.9576402 49.4236942, 20.9577809 49.4235434, 20.9579213 49.4233928, 20.9590094 49.4222263, 20.9590757 49.4221553, 20.9591475 49.4220783)",2,981,50,,
175940836,False,Wysoka,residential,True,120.18799999999999,"LINESTRING (20.96296 49.42506, 20.96278 49.42477, 20.9627248 49.4246428, 20.96269 49.42446, 20.96274 49.42433, 20.96291 49.42424, 20.9630059 49.4242354, 20.9631757 49.4242575)",,,,,
"[1073866368, 175908266, 252893315, 1073866367]",False,Jarosława Dąbrowskiego,residential,True,254.123,"LINESTRING (20.9551023 49.4250828, 20.9552677 49.4250092, 20.9553971 49.4249602, 20.9555923 49.4248863, 20.9558509 49.424623, 20.9559798 49.424479, 20.9562254 49.4242046, 20.9563567 49.4240989, 20.9567674 49.4239138, 20.9572142 49.4237182, 20.9573967 49.423649, 20.9575051 49.4236606, 20.9575734 49.4236776, 20.9576402 49.4236942)",,,,yes,
"[175940833, 175940821]",False,"['Cicha', 'Kościelna']",residential,True,195.29899999999998,"LINESTRING (20.9591138 49.4233596, 20.959238 49.4232096, 20.9593903 49.42304, 20.9596625 49.4227425, 20.9599112 49.4224617, 20.9599849 49.4223752, 20.95924 49.4221087, 20.9592216 49.4221023, 20.9591475 49.4220783)",,,,,
400684816,False,Kazimierza Pułaskiego,tertiary,False,28.378,"LINESTRING (20.9633449 49.4215885, 20.9635073 49.4215955, 20.9636471 49.421595, 20.9637368 49.4215975)",2,,,,
"[400684816, 179196025, 626145131]",False,Kazimierza Pułaskiego,tertiary,True,265.809,"LINESTRING (20.9633449 49.4215885, 20.9631917 49.4215737, 20.9624777 49.421478, 20.9615995 49.4213513, 20.9606709 49.4212183, 20.9605308 49.4211981, 20.9602474 49.4211543, 20.9600693 49.421143, 20.96003 49.4211551, 20.9599808 49.4211832, 20.959866 49.4213037)",2,,,,
175908277,False,Profesora Henryka Świdzińskiego,residential,False,60.098,"LINESTRING (20.9635308 49.4217569, 20.9635398 49.4219246, 20.9635475 49.4220869, 20.96364 49.4222884)",,,,,
1098643304,True,Profesora Henryka Świdzińskiego,residential,False,23.066000000000003,"LINESTRING (20.9635308 49.4217569, 20.9634236 49.4216541, 20.9633449 49.4215885)",,,,,
"[175940836, 175908277]",False,"['Profesora Henryka Świdzińskiego', 'Wysoka']",residential,False,458.615,"LINESTRING (20.96364 49.4222884, 20.9637759 49.4225759, 20.9637966 49.4226196, 20.9639596 49.4229747, 20.9640591 49.4231866, 20.9641681 49.4234352, 20.9643088 49.4237715, 20.96453 49.4243, 20.9645982 49.4244931, 20.9648836 49.4249292, 20.9648341 49.4249471, 20.9646548 49.4249348, 20.9639 49.42474, 20.9636021 49.4245777, 20.9633436 49.424374, 20.9631757 49.4242575)",,,,,
175908277,False,Profesora Henryka Świdzińskiego,residential,True,60.098,"LINESTRING (20.96364 49.4222884, 20.9635475 49.4220869, 20.9635398 49.4219246, 20.9635308 49.4217569)",,,,,
175908301,False,,residential,False,92.32400000000001,"LINESTRING (20.9631757 49.4242575, 20.9630418 49.4241617, 20.9628814 49.4241237, 20.96276 49.42416, 20.96259 49.42424, 20.962434 49.4244867, 20.9624305 49.4245863)",,,,,
175940836,False,Wysoka,residential,False,120.18799999999999,"LINESTRING (20.9631757 49.4242575, 20.9630059 49.4242354, 20.96291 49.42424, 20.96274 49.42433, 20.96269 49.42446, 20.9627248 49.4246428, 20.96278 49.42477, 20.96296 49.42506)",,,,,
"[175940836, 175908277]",False,"['Profesora Henryka Świdzińskiego', 'Wysoka']",residential,True,458.615,"LINESTRING (20.9631757 49.4242575, 20.9633436 49.424374, 20.9636021 49.4245777, 20.9639 49.42474, 20.9646548 49.4249348, 20.9648341 49.4249471, 20.9648836 49.4249292, 20.9645982 49.4244931, 20.96453 49.4243, 20.9643088 49.4237715, 20.9641681 49.4234352, 20.9640591 49.4231866, 20.9639596 49.4229747, 20.9637966 49.4226196, 20.9637759 49.4225759, 20.96364 49.4222884)",,,,,
175908301,False,,residential,True,92.324,"LINESTRING (20.9624305 49.4245863, 20.962434 49.4244867, 20.96259 49.42424, 20.96276 49.42416, 20.9628814 49.4241237, 20.9630418 49.4241617, 20.9631757 49.4242575)",,,,,
252893287,False,Marszałka Józefa Piłsudskiego,secondary,False,23.358,"LINESTRING (20.9591475 49.4220783, 20.959315 49.4218987)",2,981,50,,
"[175940833, 175940821]",False,"['Cicha', 'Kościelna']",residential,False,195.299,"LINESTRING (20.9591475 49.4220783, 20.9592216 49.4221023, 20.95924 49.4221087, 20.9599849 49.4223752, 20.9599112 49.4224617, 20.9596625 49.4227425, 20.9593903 49.42304, 20.959238 49.4232096, 20.9591138 49.4233596)",,,,,
252893287,False,Marszałka Józefa Piłsudskiego,secondary,True,210.168,"LINESTRING (20.9591475 49.4220783, 20.9590757 49.4221553, 20.9590094 49.4222263, 20.9579213 49.4233928, 20.9577809 49.4235434, 20.9576402 49.4236942)",2,981,50,,
"[176038180, 176038175]",False,Piękna,residential,False,457.69800000000004,"LINESTRING (20.9567103 49.4203282, 20.9566781 49.4203753, 20.9566722 49.420384, 20.95667 49.42042, 20.9570017 49.4208295, 20.9571522 49.4210791, 20.9572318 49.4212826, 20.9572473 49.4214081, 20.9572575 49.4221387, 20.9571635 49.4223687, 20.9569824 49.4225276, 20.9566802 49.4227221, 20.9565089 49.422748, 20.9555915 49.4225852, 20.9547578 49.4224954, 20.9544116 49.4224699)",,,,,
462437980,False,Zdrojowa,secondary,False,177.37399999999997,"LINESTRING (20.9567103 49.4203282, 20.9565927 49.420218, 20.9561635 49.419816, 20.9559456 49.4195793, 20.95582 49.4194251, 20.9556463 49.4191765, 20.9556106 49.4191254, 20.9555817 49.4190747, 20.9555073 49.4189456)",2,971,50,,
"[626145132, 462437980, 462437982]",False,Zdrojowa,secondary,True,215.47499999999997,"LINESTRING (20.9567103 49.4203282, 20.956797 49.4204045, 20.9571551 49.4207199, 20.9574213 49.4209643, 20.9576307 49.4211433, 20.9577225 49.4212008, 20.9578161 49.4212502, 20.9579404 49.4212924, 20.958112 49.421328, 20.9583218 49.4213577, 20.9584985 49.4213843, 20.9589459 49.4214531)",2,971,50,yes,
"[176038180, 176038175]",False,Piękna,residential,True,457.69800000000004,"LINESTRING (20.9544116 49.4224699, 20.9547578 49.4224954, 20.9555915 49.4225852, 20.9565089 49.422748, 20.9566802 49.4227221, 20.9569824 49.4225276, 20.9571635 49.4223687, 20.9572575 49.4221387, 20.9572473 49.4214081, 20.9572318 49.4212826, 20.9571522 49.4210791, 20.9570017 49.4208295, 20.95667 49.42042, 20.9566722 49.420384, 20.9566781 49.4203753, 20.9567103 49.4203282)",,,,,
175940826,False,Marszałka Józefa Piłsudskiego,secondary,False,107.74099999999999,"LINESTRING (20.9568655 49.4245217, 20.9569396 49.4244414, 20.9571281 49.4242468, 20.9573669 49.423986, 20.9575035 49.4238346, 20.9576402 49.4236942)",2,981,50,,
175940826,False,Marszałka Józefa Piłsudskiego,secondary,True,53.162,"LINESTRING (20.9568655 49.4245217, 20.9568182 49.4245729, 20.9566765 49.4247265, 20.9564864 49.4249313)",2,981,50,,
176081712,False,,residential,False,94.087,"LINESTRING (20.9568655 49.4245217, 20.9569385 49.4245498, 20.9570292 49.4245831, 20.957692 49.4248396, 20.9579852 49.4249524)",,,,,
175940826,False,Marszałka Józefa Piłsudskiego,secondary,False,53.162,"LINESTRING (20.9564864 49.4249313, 20.9566765 49.4247265, 20.9568182 49.4245729, 20.9568655 49.4245217)",2,981,50,,
176081712,False,,residential,True,94.087,"LINESTRING (20.9579852 49.4249524, 20.957692 49.4248396, 20.9570292 49.4245831, 20.9569385 49.4245498, 20.9568655 49.4245217)",,,,,
176038183,False,Tadeusza Kościuszki,residential,True,109.96100000000001,"LINESTRING (20.9539268 49.4179622, 20.9539449 49.4179274, 20.9539531 49.4178122, 20.9539583 49.417662, 20.95403 49.4176292, 20.954376 49.4176214, 20.9544075 49.4176473, 20.9544373 49.417878, 20.9545268 49.4179179, 20.9545716 49.4179202, 20.9546329 49.4179233)",,,,,
"[400684816, 179196025, 626145131]",False,Kazimierza Pułaskiego,tertiary,False,265.80899999999997,"LINESTRING (20.959866 49.4213037, 20.9599808 49.4211832, 20.96003 49.4211551, 20.9600693 49.421143, 20.9602474 49.4211543, 20.9605308 49.4211981, 20.9606709 49.4212183, 20.9615995 49.4213513, 20.9624777 49.421478, 20.9631917 49.4215737, 20.9633449 49.4215885)",2,,,,
704219600,True,Kazimierza Pułaskiego,tertiary,False,29.929,"LINESTRING (20.959866 49.4213037, 20.959768 49.4214302, 20.9596934 49.421482, 20.959659 49.4215339)",1,,,,
594448636,True,Rondo imienia Kardynała Stefana Wyszyńskiego,secondary,False,17.113999999999997,"LINESTRING (20.959659 49.4215339, 20.9596597 49.4215723, 20.9596406 49.4216088, 20.959604 49.421639, 20.959554 49.4216596)",1,971;981,,,roundabout
594448636,True,Rondo imienia Kardynała Stefana Wyszyńskiego,secondary,False,13.303,"LINESTRING (20.9595449 49.4214467, 20.9595859 49.4214603, 20.95962 49.4214803, 20.959645 49.4215054, 20.959659 49.4215339)",1,971;981,,,roundabout
626145134,True,Kazimierza Pułaskiego,tertiary,False,28.15,"LINESTRING (20.9595449 49.4214467, 20.9596948 49.4213818, 20.959866 49.4213037)",1,,,,
594448636,True,Rondo imienia Kardynała Stefana Wyszyńskiego,secondary,False,11.232000000000001,"LINESTRING (20.959554 49.4216596, 20.9595038 49.4216678, 20.9594521 49.4216662, 20.9594034 49.4216548)",1,971;981,,,roundabout
626145135,True,Marszałka Józefa Piłsudskiego,secondary,False,31.933,"LINESTRING (20.959554 49.4216596, 20.9594614 49.4217802, 20.9593934 49.4218434, 20.959315 49.4218987)",,981,,,
594448636,True,Rondo imienia Kardynała Stefana Wyszyńskiego,secondary,False,11.943000000000001,"LINESTRING (20.9594034 49.4216548, 20.9593596 49.4216331, 20.9593284 49.4216036, 20.9593127 49.4215693)",1,971;981,,,roundabout
626145133,True,Zdrojowa,secondary,False,29.51,"LINESTRING (20.9593127 49.4215693, 20.9589459 49.4214531)",,971,,,
594448636,True,Rondo imienia Kardynała Stefana Wyszyńskiego,secondary,False,8.758,"LINESTRING (20.9593127 49.4215693, 20.9593152 49.4215299, 20.9593381 49.4214935)",1,971;981,,,roundabout
594448636,True,Rondo imienia Kardynała Stefana Wyszyńskiego,secondary,False,17.022,"LINESTRING (20.9593381 49.4214935, 20.9593774 49.421465, 20.959429 49.4214465, 20.959487 49.4214402, 20.9595449 49.4214467)",1,971;981,,,roundabout
252893287,False,Marszałka Józefa Piłsudskiego,secondary,True,23.358,"LINESTRING (20.959315 49.4218987, 20.9591475 49.4220783)",2,981,50,,
626145137,True,Marszałka Józefa Piłsudskiego,secondary,False,28.168,"LINESTRING (20.959315 49.4218987, 20.9593927 49.4217636, 20.9593921 49.4217601, 20.9594034 49.4216548)",,981,,,
626145136,True,Zdrojowa,secondary,False,28.722,"LINESTRING (20.9589459 49.4214531, 20.9593381 49.4214935)",,971,,,
"[626145132, 462437982, 462437980]",False,Zdrojowa,secondary,False,215.47500000000002,"LINESTRING (20.9589459 49.4214531, 20.9584985 49.4213843, 20.9583218 49.4213577, 20.958112 49.421328, 20.9579404 49.4212924, 20.9578161 49.4212502, 20.9577225 49.4212008, 20.9576307 49.4211433, 20.9574213 49.4209643, 20.9571551 49.4207199, 20.956797 49.4204045, 20.9567103 49.4203282)",2,971,50,yes,
176071553,False,Tadeusza Kościuszki,residential,True,82.011,"LINESTRING (20.9530061 49.4163983, 20.9528371 49.4171276)",,,,,
