osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,name,lanes,bridge,width
154892728,,tertiary,50,False,True,16.791,"LINESTRING (16.647544 50.2989504, 16.6474527 50.2989891, 16.6473373 50.2990227)",Strażacka,,,
352059708,,residential,50,False,False,27.902,"LINESTRING (16.647544 50.2989504, 16.6475238 50.299058, 16.6475008 50.2991998)",Adama Mickiewicza,,,
332457941,,tertiary,50,False,True,8.333,"LINESTRING (16.6502998 50.2955703, 16.6502406 50.295635)",Kolejowa,2,,
"[667514698, 122620875, 398326846]",,tertiary,50,False,"[False, True]",108.053,"LINESTRING (16.6502998 50.2955703, 16.6504103 50.2955093, 16.6507406 50.2953642, 16.6508818 50.2952775, 16.6509101 50.2952553, 16.6509311 50.2952312, 16.6510881 50.2948449, 16.6510905 50.294803)",Kolejowa,"['1', '2']",yes,
"[153335962, 170025676, 170025678]",,tertiary,50,False,False,47.812999999999995,"LINESTRING (16.6504898 50.296024, 16.6504706 50.2960093, 16.6503816 50.2959281, 16.6503334 50.2958706, 16.6502888 50.2958062, 16.6502483 50.2957263, 16.6502357 50.2956789, 16.6502406 50.295635)",Plac Szpitalny,2,yes,
153335962,,tertiary,50,False,True,22.794999999999995,"LINESTRING (16.6504898 50.296024, 16.6505558 50.2960717, 16.650573 50.29608, 16.6506196 50.2961026, 16.650673 50.2961201, 16.6507128 50.2961268, 16.6507528 50.2961265)",Plac Szpitalny,,,
332471285,,residential,,False,True,158.30599999999998,"LINESTRING (16.6504898 50.296024, 16.6504358 50.2960427, 16.6503358 50.2960774, 16.6499847 50.2961461, 16.6496852 50.2961892, 16.6495908 50.2962131, 16.6494813 50.2962524, 16.6493672 50.2963022, 16.6491 50.2964234, 16.6489215 50.2964909, 16.6486109 50.2966085, 16.6484988 50.2966313)",Nadbrzeżna,,,
"[354505794, 352042500, 171850820]",,residential,30,True,False,123.31000000000002,"LINESTRING (16.6522804 50.2963062, 16.6516465 50.2966736, 16.6515831 50.2967107, 16.6514319 50.2967935, 16.6510936 50.2969968, 16.6509932 50.29705)","['Plac Wolności', 'Kościelna']",,,
"[353701600, 167459966]",,residential,30,False,"[False, True]",35.866,"LINESTRING (16.6522804 50.2963062, 16.6522613 50.2961878, 16.6524949 50.2960494)","['Henryka Siemiradzkiego', 'Podmiejska']",,,
354505795,,residential,,False,True,20.33,"LINESTRING (16.6506371 50.2976817, 16.6505045 50.2977375, 16.6503872 50.2977693)",Plac Marii Skłodowskiej-Curie,,,
354505796,,residential,,False,False,30.701,"LINESTRING (16.6506371 50.2976817, 16.6505643 50.2975441, 16.6504576 50.2974324)",Plac Marii Skłodowskiej-Curie,,,
354505797,,residential,30,False,True,83.279,"LINESTRING (16.6506371 50.2976817, 16.6507802 50.2976777, 16.6508949 50.297694, 16.6509661 50.2977367, 16.6512555 50.2976483, 16.6516294 50.2974428)",Sienna,,,
167461493,,residential,30,False,False,24.334,"LINESTRING (16.6533514 50.2962664, 16.6535646 50.2960951)",Kupiecka,,,
167461493,,residential,30,False,True,44.370000000000005,"LINESTRING (16.6533514 50.2962664, 16.6531348 50.2963947, 16.652915 50.2965513)",Kupiecka,,,
167461495,,residential,30,False,False,48.219,"LINESTRING (16.6533514 50.2962664, 16.6535792 50.2964028, 16.6538062 50.2965867)",Krótka,,,
306771096,,residential,30,True,False,40.047,"LINESTRING (16.6526901 50.2965536, 16.6522804 50.2963062)",Plac Wolności,,,
353705877,,residential,30,False,True,15.977,"LINESTRING (16.6526901 50.2965536, 16.652915 50.2965513)",Rycerska,,,
153793092,,tertiary,50,True,False,207.17699999999996,"LINESTRING (16.6532169 50.2978255, 16.6533026 50.2978884, 16.6535272 50.2980499, 16.6538322 50.298324, 16.653915 50.298433, 16.6539787 50.2985714, 16.6540472 50.2987811, 16.6541435 50.2992338, 16.6541483 50.2992781, 16.6541608 50.2993946, 16.6541662 50.2994558, 16.6541084 50.2995135)",Stefana Okrzei,,,
167483390,,residential,30,True,False,35.31,"LINESTRING (16.6532169 50.2978255, 16.6530996 50.2977426, 16.6528716 50.2975972)",Stefana Okrzei,,,
396418431,,tertiary,50,False,True,78.609,"LINESTRING (16.6532169 50.2978255, 16.6530738 50.2978721, 16.6528993 50.2979268, 16.6526819 50.2979596, 16.6523133 50.2979863, 16.6521577 50.2980012)",Wojska Polskiego,,,
"[259535713, 153335745, 396416707, 396416708, 713611828]",,tertiary,50,False,True,478.31100000000004,"LINESTRING (16.6532169 50.2978255, 16.6533005 50.2977841, 16.6533959 50.2977114, 16.6535676 50.2975818, 16.6536534 50.29751, 16.6538473 50.2973477, 16.6540217 50.2971983, 16.6540323 50.2971891, 16.6540854 50.2971431, 16.6541458 50.2970776, 16.6541942 50.2970114, 16.6542202 50.2969505, 16.6542433 50.2968463, 16.6542623 50.2967031, 16.6542682 50.2966188, 16.6542698 50.2965869, 16.6542561 50.2964923, 16.6542001 50.2963294, 16.6540622 50.2961862, 16.6539356 50.296098, 16.6536498 50.2959531, 16.6532655 50.2958173, 16.6528621 50.2957047, 16.6526733 50.2956709, 16.6523163 50.2956514, 16.6520751 50.2956509, 16.6518662 50.2956664, 16.6517805 50.2956813, 16.6517156 50.2956981, 16.6516966 50.2957057, 16.651387 50.2958261, 16.6511732 50.2959247, 16.6510346 50.2960002, 16.6508404 50.2961071, 16.6508028 50.2961184, 16.6507528 50.2961265)",Międzyleśna,,,
153793087,,residential,50,True,False,179.073,"LINESTRING (16.6526217 50.299584, 16.6525039 50.2991707, 16.6524811 50.2990907, 16.6523451 50.2986008, 16.6521849 50.2981042, 16.6521664 50.2980341, 16.6521577 50.2980012)",Stefanii Sempołowskiej,,,
153793094,388,secondary,50,False,True,106.291,"LINESTRING (16.6526217 50.299584, 16.6528187 50.2995714, 16.6536991 50.2995149, 16.6540666 50.2995019, 16.6541084 50.2995135)",Henryka Sienkiewicza,,,
769124997,388,secondary,50,False,False,82.976,"LINESTRING (16.6526217 50.299584, 16.6521118 50.2996391, 16.6516887 50.2996933, 16.6514766 50.2997295)",Henryka Sienkiewicza,,,
332457934,,residential,,False,False,320.322,"LINESTRING (16.6510905 50.294803, 16.6512396 50.294888, 16.6514116 50.2949719, 16.6515713 50.2950268, 16.6517163 50.295064, 16.6521146 50.2951534, 16.6522736 50.2951814, 16.6524761 50.2951998, 16.6526388 50.2952073, 16.6527974 50.2952068, 16.6529728 50.2951917, 16.6531688 50.2951658, 16.6533865 50.2951329, 16.653583 50.2951021, 16.6538722 50.2950332, 16.6539827 50.2950273, 16.6541182 50.2950287, 16.6545438 50.2950568, 16.6553978 50.2950944)",Floriańska,,,
"[667514698, 122620875, 398326846]",,tertiary,50,False,"[False, True]",108.053,"LINESTRING (16.6510905 50.294803, 16.6510881 50.2948449, 16.6509311 50.2952312, 16.6509101 50.2952553, 16.6508818 50.2952775, 16.6507406 50.2953642, 16.6504103 50.2955093, 16.6502998 50.2955703)",Kolejowa,"['1', '2']",yes,
"[251395224, 155246019, 398326846]",,tertiary,50,False,True,293.17,"LINESTRING (16.6510905 50.294803, 16.6510755 50.294706, 16.6510461 50.294601, 16.6510195 50.2945058, 16.6509646 50.2943507, 16.6509202 50.294223, 16.6508808 50.2941231, 16.6508217 50.2939638, 16.6506612 50.293645, 16.6505497 50.2935086, 16.6503461 50.2933156, 16.6501628 50.2931511, 16.6500718 50.2930559, 16.6500228 50.2929738, 16.6500089 50.2929012, 16.6500148 50.2928222, 16.6500477 50.292752, 16.6500991 50.2926808, 16.6503542 50.2924992, 16.6504441 50.2924073)",Kolejowa,2,yes,
153335962,,tertiary,50,False,False,22.794999999999998,"LINESTRING (16.6507528 50.2961265, 16.6507128 50.2961268, 16.650673 50.2961201, 16.6506196 50.2961026, 16.650573 50.29608, 16.6505558 50.2960717, 16.6504898 50.296024)",Plac Szpitalny,,,
"[153335745, 259535713, 396416707, 396416708, 713611828]",,tertiary,50,False,False,478.31100000000004,"LINESTRING (16.6507528 50.2961265, 16.6508028 50.2961184, 16.6508404 50.2961071, 16.6510346 50.2960002, 16.6511732 50.2959247, 16.651387 50.2958261, 16.6516966 50.2957057, 16.6517156 50.2956981, 16.6517805 50.2956813, 16.6518662 50.2956664, 16.6520751 50.2956509, 16.6523163 50.2956514, 16.6526733 50.2956709, 16.6528621 50.2957047, 16.6532655 50.2958173, 16.6536498 50.2959531, 16.6539356 50.296098, 16.6540622 50.2961862, 16.6542001 50.2963294, 16.6542561 50.2964923, 16.6542698 50.2965869, 16.6542682 50.2966188, 16.6542623 50.2967031, 16.6542433 50.2968463, 16.6542202 50.2969505, 16.6541942 50.2970114, 16.6541458 50.2970776, 16.6540854 50.2971431, 16.6540323 50.2971891, 16.6540217 50.2971983, 16.6538473 50.2973477, 16.6536534 50.29751, 16.6535676 50.2975818, 16.6533959 50.2977114, 16.6533005 50.2977841, 16.6532169 50.2978255)",Międzyleśna,,,
167451901,,residential,50,False,False,176.329,"LINESTRING (16.6471765 50.3007703, 16.6472038 50.3007192, 16.6472223 50.3006554, 16.6472587 50.3005181, 16.6473152 50.3002389, 16.647368 50.2999361, 16.6473963 50.2997129, 16.647417 50.2995793, 16.6475008 50.2991998)",Adama Mickiewicza,,,
"[996667968, 769124997]",388,secondary,50,False,True,73.239,"LINESTRING (16.6471765 50.3007703, 16.6474117 50.3007166, 16.6479279 50.3006017, 16.6481484 50.3005503)",Henryka Sienkiewicza,3,,
167451901,,residential,50,False,True,176.32899999999998,"LINESTRING (16.6475008 50.2991998, 16.647417 50.2995793, 16.6473963 50.2997129, 16.647368 50.2999361, 16.6473152 50.3002389, 16.6472587 50.3005181, 16.6472223 50.3006554, 16.6472038 50.3007192, 16.6471765 50.3007703)",Adama Mickiewicza,,,
352059708,,residential,50,False,True,27.902,"LINESTRING (16.6475008 50.2991998, 16.6475238 50.299058, 16.647544 50.2989504)",Adama Mickiewicza,,,
352059710,,residential,50,True,False,22.862000000000002,"LINESTRING (16.6475008 50.2991998, 16.6473877 50.299078, 16.6473373 50.2990227)",Adama Mickiewicza,,,
154892728,,tertiary,50,False,False,16.791,"LINESTRING (16.6473373 50.2990227, 16.6474527 50.2989891, 16.647544 50.2989504)",Strażacka,,,
154892728,,tertiary,50,False,True,40.396,"LINESTRING (16.6476735 50.2986105, 16.6476852 50.2987157, 16.6476749 50.2987631, 16.6476513 50.2988354, 16.6476245 50.2988877, 16.647544 50.2989504)",Strażacka,,,
"[396418432, 396660748]",,tertiary,40,False,False,163.467,"LINESTRING (16.6476735 50.2986105, 16.6479142 50.2985314, 16.6482439 50.298392, 16.6483148 50.2983656, 16.6487184 50.2982261, 16.648853 50.2981954, 16.6489228 50.2981795, 16.6494255 50.2980954, 16.6496594 50.298067, 16.6497784 50.2980596)",Wojska Polskiego,,,
814895448,,tertiary,50,False,True,54.468,"LINESTRING (16.6476735 50.2986105, 16.6475059 50.2986497, 16.6473629 50.2986675, 16.6469206 50.2986788)",Wojska Polskiego,,,
353705877,,residential,30,False,False,15.977,"LINESTRING (16.652915 50.2965513, 16.6526901 50.2965536)",Rycerska,,,
167461493,,residential,30,False,False,44.370000000000005,"LINESTRING (16.652915 50.2965513, 16.6531348 50.2963947, 16.6533514 50.2962664)",Kupiecka,,,
"[353701600, 167459966]",,residential,30,False,"[False, True]",35.866,"LINESTRING (16.6524949 50.2960494, 16.6522613 50.2961878, 16.6522804 50.2963062)","['Podmiejska', 'Henryka Siemiradzkiego']",,,
167461493,,residential,30,False,True,24.334,"LINESTRING (16.6535646 50.2960951, 16.6533514 50.2962664)",Kupiecka,,,
167461495,,residential,30,False,False,38.878,"LINESTRING (16.6538062 50.2965867, 16.6534324 50.2968421)",Krótka,,,
458168216,,residential,30,False,False,17.715,"LINESTRING (16.6538062 50.2965867, 16.6539848 50.2964755)",Krótka,,,
167461495,,residential,30,False,True,48.219,"LINESTRING (16.6538062 50.2965867, 16.6535792 50.2964028, 16.6533514 50.2962664)",Krótka,,,
167483390,,residential,30,True,False,75.411,"LINESTRING (16.6528716 50.2975972, 16.6520825 50.2971435)",Stefana Okrzei,,,
"[167461491, 167461492, 167461494]",,residential,30,True,False,76.436,"LINESTRING (16.6528716 50.2975972, 16.6528892 50.2975847, 16.6531227 50.297419, 16.6531618 50.2973624, 16.6531119 50.2973032, 16.6530652 50.2972408, 16.6530397 50.2972067, 16.653047 50.2971541, 16.6531035 50.2970917, 16.6531827 50.2970213)",Mały Rynek,,,
167461495,,residential,30,False,True,38.878,"LINESTRING (16.6534324 50.2968421, 16.6538062 50.2965867)",Krótka,,,
311689049,,residential,30,True,False,48.952,"LINESTRING (16.6534324 50.2968421, 16.652915 50.2965513)",Rycerska,,,
"[167461496, 352042501]",,residential,30,True,False,83.959,"LINESTRING (16.6520825 50.2971435, 16.652078 50.2970871, 16.6520768 50.2970715, 16.6520931 50.2969987, 16.6526792 50.2966536, 16.6526901 50.2965536)",Plac Wolności,,,
167483392,,residential,30,False,False,46.298,"LINESTRING (16.6520825 50.2971435, 16.6520522 50.2971635, 16.6516294 50.2974428)",Sienna,,,
167463834,,residential,,False,True,100.219,"LINESTRING (16.6496252 50.2970385, 16.64931 50.2972117, 16.6492889 50.2972202, 16.6489751 50.2973464, 16.6485426 50.2975317, 16.6484824 50.297564)",Starobystrzycka,,,
353701601,,residential,,False,False,173.527,"LINESTRING (16.6496252 50.2970385, 16.6493838 50.2970892, 16.6492149 50.297127, 16.6492115 50.2971277, 16.6491794 50.2971349, 16.6489187 50.2971796, 16.6478182 50.297281, 16.6472306 50.2972441)",Przyjaciół,,,
353701601,,residential,,False,True,36.553,"LINESTRING (16.6496252 50.2970385, 16.6499089 50.2969347, 16.6500569 50.296861)",Przyjaciół,,,
332471285,,residential,,False,False,120.65199999999999,"LINESTRING (16.6472306 50.2972441, 16.6472824 50.2971506, 16.6473975 50.2969892, 16.6474679 50.2969284, 16.6475486 50.2968745, 16.6476365 50.2968349, 16.6476803 50.2968151, 16.6478199 50.2967696, 16.6484988 50.2966313)",Nadbrzeżna,,,
353701601,,residential,,False,True,173.527,"LINESTRING (16.6472306 50.2972441, 16.6478182 50.297281, 16.6489187 50.2971796, 16.6491794 50.2971349, 16.6492115 50.2971277, 16.6492149 50.297127, 16.6493838 50.2970892, 16.6496252 50.2970385)",Przyjaciół,,,
354505795,,residential,,False,False,20.33,"LINESTRING (16.6503872 50.2977693, 16.6505045 50.2977375, 16.6506371 50.2976817)",Plac Marii Skłodowskiej-Curie,,,
396415986,,residential,30,False,True,62.848,"LINESTRING (16.6516294 50.2974428, 16.6509932 50.29705)",Środkowa,,,
167483388,,residential,,False,False,29.556,"LINESTRING (16.6516294 50.2974428, 16.6517417 50.2974993, 16.6519196 50.2976317)",Środkowa,,,
167483392,,residential,30,False,True,46.298,"LINESTRING (16.6516294 50.2974428, 16.6520522 50.2971635, 16.6520825 50.2971435)",Sienna,,,
354505797,,residential,30,False,False,83.279,"LINESTRING (16.6516294 50.2974428, 16.6512555 50.2976483, 16.6509661 50.2977367, 16.6508949 50.297694, 16.6507802 50.2976777, 16.6506371 50.2976817)",Sienna,,,
167483389,,residential,50,False,True,80.566,"LINESTRING (16.6494355 50.2973756, 16.6494599 50.2975241, 16.649516 50.2976349, 16.6495891 50.2977357, 16.6496394 50.2977931, 16.6497242 50.2979183, 16.6497784 50.2980596)",Jana Pawła II,,,
230703293,,residential,,True,False,70.879,"LINESTRING (16.6494355 50.2973756, 16.6494115 50.2973811, 16.649325 50.297401, 16.6490659 50.2974528, 16.6484824 50.297564)",Starobystrzycka,,,
167483388,,residential,,False,True,29.556,"LINESTRING (16.6519196 50.2976317, 16.6517417 50.2974993, 16.6516294 50.2974428)",Środkowa,,,
396415986,,residential,30,False,False,62.848,"LINESTRING (16.6509932 50.29705, 16.6516294 50.2974428)",Środkowa,,,
"[354505794, 230703294]",,residential,30,True,False,123.72400000000002,"LINESTRING (16.6509932 50.29705, 16.6508256 50.2971331, 16.6505593 50.297261, 16.6504928 50.2972839, 16.6504383 50.2972962, 16.6503652 50.2973047, 16.6502959 50.2973052, 16.6502178 50.2972978, 16.6501565 50.2972859, 16.6499832 50.2972521, 16.649887 50.2972495, 16.6498028 50.2972548, 16.6496986 50.2972787, 16.6494355 50.2973756)",Kościelna,,,
353174286,,residential,,False,False,135.302,"LINESTRING (16.6511003 50.30091, 16.6513768 50.3002527, 16.6515119 50.2998609, 16.6515116 50.2998464, 16.6515106 50.2997936, 16.6514766 50.2997295)",Marii Konopnickiej,,,
353174286,,residential,,False,True,135.302,"LINESTRING (16.6514766 50.2997295, 16.6515106 50.2997936, 16.6515116 50.2998464, 16.6515119 50.2998609, 16.6513768 50.3002527, 16.6511003 50.30091)",Marii Konopnickiej,,,
769124997,388,secondary,50,False,False,110.901,"LINESTRING (16.6514766 50.2997295, 16.6512633 50.2997783, 16.6509882 50.2998412, 16.6502725 50.3000193, 16.6500173 50.3000839)",Henryka Sienkiewicza,,,
769124997,388,secondary,50,False,True,82.976,"LINESTRING (16.6514766 50.2997295, 16.6516887 50.2996933, 16.6521118 50.2996391, 16.6526217 50.299584)",Henryka Sienkiewicza,,,
543556732,,residential,,False,True,48.447,"LINESTRING (16.6461116 50.297932, 16.6460306 50.2979746, 16.6458056 50.2983141)",,,,
547146304,,residential,,True,False,225.04999999999998,"LINESTRING (16.6464593 50.292724, 16.6466292 50.2930872, 16.6469275 50.2936394, 16.6471168 50.2939052, 16.6473232 50.2941659, 16.6477584 50.2945529)",Władysława Broniewskiego,,,
48100610,,residential,,True,False,21.202,"LINESTRING (16.6509408 50.2962746, 16.6507528 50.2961265)",,,,
"[353701601, 230703295]",,residential,,False,False,91.45599999999999,"LINESTRING (16.6509408 50.2962746, 16.6508932 50.296326, 16.6508542 50.2963726, 16.6506147 50.29657, 16.650322 50.2967291, 16.6500569 50.296861)",Przyjaciół,,,
171887068,,residential,,False,False,60.146,"LINESTRING (16.6465231 50.2951333, 16.647018 50.2949023, 16.6472041 50.2948119)",Stanisława Moniuszki,,,
171887061,,residential,,True,False,63.587,"LINESTRING (16.6492415 50.2960005, 16.6489062 50.2959561, 16.6485978 50.295891, 16.648458 50.295776)",Senatorska,,,
971902093,,residential,,False,True,81.802,"LINESTRING (16.6492415 50.2960005, 16.6497235 50.2958203, 16.6500945 50.2956823, 16.6502406 50.295635)",Górna,,,5
171887061,,residential,,True,False,53.718,"LINESTRING (16.648458 50.295776, 16.64801 50.2953868)",Senatorska,,,
171887058,,residential,,False,True,105.967,"LINESTRING (16.648458 50.295776, 16.6490302 50.2957112, 16.649229 50.2956654, 16.6496599 50.2954489, 16.6497842 50.295394)",Senatorska,,,
171887068,,residential,,False,False,53.341,"LINESTRING (16.6477584 50.2945529, 16.6483602 50.294266)",Stanisława Moniuszki,,,
171887068,,residential,,False,True,48.783,"LINESTRING (16.6477584 50.2945529, 16.6472041 50.2948119)",Stanisława Moniuszki,,,
171887068,,residential,,False,True,53.341,"LINESTRING (16.6483602 50.294266, 16.6477584 50.2945529)",Stanisława Moniuszki,,,
171887058,,residential,,False,False,105.96700000000001,"LINESTRING (16.6497842 50.295394, 16.6496599 50.2954489, 16.649229 50.2956654, 16.6490302 50.2957112, 16.648458 50.295776)",Senatorska,,,
171887068,,residential,,False,False,48.783,"LINESTRING (16.6472041 50.2948119, 16.6477584 50.2945529)",Stanisława Moniuszki,,,
171887068,,residential,,False,True,60.146,"LINESTRING (16.6472041 50.2948119, 16.647018 50.2949023, 16.6465231 50.2951333)",Stanisława Moniuszki,,,
"[996667968, 769124997]",388,secondary,50,False,False,73.239,"LINESTRING (16.6481484 50.3005503, 16.6479279 50.3006017, 16.6474117 50.3007166, 16.6471765 50.3007703)",Henryka Sienkiewicza,3,,
769124997,388,secondary,50,False,True,142.515,"LINESTRING (16.6481484 50.3005503, 16.6498473 50.3001263, 16.6500173 50.3000839)",Henryka Sienkiewicza,,,
332457941,,tertiary,50,False,False,8.333,"LINESTRING (16.6502406 50.295635, 16.6502998 50.2955703)",Kolejowa,2,,
"[153335962, 170025676, 170025678]",,tertiary,50,False,True,47.812999999999995,"LINESTRING (16.6502406 50.295635, 16.6502357 50.2956789, 16.6502483 50.2957263, 16.6502888 50.2958062, 16.6503334 50.2958706, 16.6503816 50.2959281, 16.6504706 50.2960093, 16.6504898 50.296024)",Plac Szpitalny,2,yes,
971902093,,residential,,False,False,81.80199999999999,"LINESTRING (16.6502406 50.295635, 16.6500945 50.2956823, 16.6497235 50.2958203, 16.6492415 50.2960005)",Górna,,,5
167461494,,residential,30,True,False,26.677,"LINESTRING (16.6531827 50.2970213, 16.6534324 50.2968421)",Mały Rynek,,,
"[309049619, 352043029]",,residential,30,False,False,47.323,"LINESTRING (16.6531827 50.2970213, 16.6532993 50.2970871, 16.6534592 50.2971775, 16.6535174 50.2972103, 16.6536765 50.2971137)",Mały Rynek,,,
332457938,,residential,,False,True,103.78399999999999,"LINESTRING (16.6491786 50.2948266, 16.6490923 50.294868, 16.64801 50.2953868)",Jana Kochanowskiego,,,
332457934,,residential,,False,True,320.32199999999995,"LINESTRING (16.6553978 50.2950944, 16.6545438 50.2950568, 16.6541182 50.2950287, 16.6539827 50.2950273, 16.6538722 50.2950332, 16.653583 50.2951021, 16.6533865 50.2951329, 16.6531688 50.2951658, 16.6529728 50.2951917, 16.6527974 50.2952068, 16.6526388 50.2952073, 16.6524761 50.2951998, 16.6522736 50.2951814, 16.6521146 50.2951534, 16.6517163 50.295064, 16.6515713 50.2950268, 16.6514116 50.2949719, 16.6512396 50.294888, 16.6510905 50.294803)",Floriańska,,,
171887061,,residential,,True,False,85.81299999999999,"LINESTRING (16.64801 50.2953868, 16.6475708 50.2950757, 16.6472041 50.2948119)",Senatorska,,,
332457938,,residential,,False,False,103.78399999999999,"LINESTRING (16.64801 50.2953868, 16.6490923 50.294868, 16.6491786 50.2948266)",Jana Kochanowskiego,,,
311689048,,residential,,False,True,33.169,"LINESTRING (16.6458056 50.2983141, 16.6458825 50.2982958, 16.6461673 50.2982271, 16.6462417 50.2982075)",Starobystrzycka,,,
543556732,,residential,,False,False,48.447,"LINESTRING (16.6458056 50.2983141, 16.6460306 50.2979746, 16.6461116 50.297932)",,,,
"[309049619, 352043029]",,residential,30,False,True,47.323,"LINESTRING (16.6536765 50.2971137, 16.6535174 50.2972103, 16.6534592 50.2971775, 16.6532993 50.2970871, 16.6531827 50.2970213)",Mały Rynek,,,
354505796,,residential,,False,True,30.701,"LINESTRING (16.6504576 50.2974324, 16.6505643 50.2975441, 16.6506371 50.2976817)",Plac Marii Skłodowskiej-Curie,,,
396414216,,residential,,True,False,71.217,"LINESTRING (16.6462417 50.2982075, 16.6469206 50.2986788)",,,,
311689048,,residential,,False,False,33.169,"LINESTRING (16.6462417 50.2982075, 16.6461673 50.2982271, 16.6458825 50.2982958, 16.6458056 50.2983141)",Starobystrzycka,,,
