osmid,ref,name,highway,oneway,reversed,length,bridge,geometry,lanes,maxspeed
108177290,,Generała Grota-Roweckiego,residential,False,True,328.505,,"LINESTRING (22.5332208 51.01114, 22.5336755 51.0118018, 22.5344153 51.0116282, 22.5356478 51.0113388, 22.5357089 51.0113726, 22.5360709 51.0120943, 22.5361192 51.0121905)",2,
108177314,,Szarych Szeregów,residential,False,False,156.756,,"LINESTRING (22.5332208 51.01114, 22.5337848 51.0110175, 22.5344728 51.0109093, 22.5353766 51.0107591)",,
108177265,,Generała Władysława Sikorskiego,residential,False,True,72.58,,"LINESTRING (22.5380878 51.0110449, 22.5383586 51.011675)",,
108177300,,Stefana Batorego,residential,False,False,95.44600000000001,,"LINESTRING (22.534192 51.0164291, 22.5340225 51.0161628, 22.5337135 51.0156987, 22.5336461 51.0156451)",,
108177297,,,residential,True,False,54.249,,"LINESTRING (22.5330595 51.0134473, 22.5333802 51.0138915)",,
901538079,,Szkolna,residential,False,True,8.058,,"LINESTRING (22.5330595 51.0134473, 22.5331601 51.013412)",,
"[901538080, 108177304]",,"['Szkolna', 'Elizy Orzeszkowej']",residential,True,False,132.671,,"LINESTRING (22.5330595 51.0134473, 22.5327447 51.0135381, 22.5324066 51.0136705, 22.532013 51.0130724, 22.5319177 51.0130235)",,
108177284,,Juliusza Słowackiego,residential,False,True,60.996,,"LINESTRING (22.5276357 51.0131218, 22.5283953 51.0128525)",2,40
33013284,834,Partyzantów,secondary,False,True,55.652,,"LINESTRING (22.5338728 51.0131901, 22.5342014 51.0136459)",2,
291008306,834,Partyzantów,secondary,False,False,50.901,,"LINESTRING (22.5338728 51.0131901, 22.5335762 51.0127721)",2,50
901538079,,Szkolna,residential,False,False,55.641000000000005,,"LINESTRING (22.5338728 51.0131901, 22.5336975 51.0132399, 22.5331601 51.013412)",,
108177314,,Szarych Szeregów,residential,False,True,156.756,,"LINESTRING (22.5353766 51.0107591, 22.5344728 51.0109093, 22.5337848 51.0110175, 22.5332208 51.01114)",,
108177263,,Marii Konopnickiej,residential,True,False,69.479,,"LINESTRING (22.5319177 51.0130235, 22.5320113 51.0130077, 22.5323542 51.0129209, 22.5328804 51.0129342)",1,
108177304,,Elizy Orzeszkowej,residential,True,False,95.771,,"LINESTRING (22.5319177 51.0130235, 22.5316816 51.0129126, 22.5312179 51.0126501, 22.5310622 51.0123841)",,
108177279,,Kornela Makuszyńskiego,residential,False,False,77.358,,"LINESTRING (22.5283953 51.0128525, 22.5279035 51.0122294)",2,40
108177284,,Juliusza Słowackiego,residential,False,False,60.996,,"LINESTRING (22.5283953 51.0128525, 22.5276357 51.0131218)",2,40
108177284,,Juliusza Słowackiego,residential,False,True,112.09299999999999,,"LINESTRING (22.5283953 51.0128525, 22.5289681 51.0126625, 22.5296736 51.0124109, 22.5298096 51.0123815)",2,40
"[112592954, 196355486]",,Podwale,unclassified,False,True,301.125,,"LINESTRING (22.532516 51.0181506, 22.5322993 51.0180731, 22.5321217 51.0180198, 22.5320092 51.0179921, 22.531914 51.0179776, 22.5318057 51.0179719, 22.5310185 51.0179668, 22.5306936 51.0179655, 22.5303307 51.0179649, 22.5302199 51.0179576, 22.5301289 51.0179464, 22.5300561 51.0179313, 22.529974 51.017901, 22.5299362 51.0178824, 22.5298995 51.0178557, 22.5298723 51.0178304, 22.5298562 51.0177975, 22.5298381 51.0177225, 22.5298262 51.017602, 22.5297766 51.0173566, 22.5297216 51.0168752)",2,40
615456549,,Podwale,unclassified,True,False,36.966,,"LINESTRING (22.532516 51.0181506, 22.5327786 51.0182203, 22.5329169 51.0182519, 22.5330127 51.0182581)",1,40
291008306,834,Partyzantów,secondary,False,False,74.699,,"LINESTRING (22.5329716 51.0119176, 22.532538 51.0113037)",2,50
108177268,,Stefana Żeromskiego,residential,False,False,143.324,,"LINESTRING (22.5329716 51.0119176, 22.5321477 51.012131, 22.5314857 51.0122817, 22.5310622 51.0123841)",,
291008306,834,Partyzantów,secondary,False,True,104.005,,"LINESTRING (22.5329716 51.0119176, 22.5331424 51.0121609, 22.5335141 51.0126846, 22.5335762 51.0127721)",2,50
"[291008305, 195420245, 195420246]",836,Lubelska,secondary,False,False,51.105999999999995,yes,"LINESTRING (22.533202 51.0188245, 22.5331669 51.0187618, 22.5331165 51.0186503, 22.5330664 51.0185386, 22.5330359 51.0184342, 22.533023 51.0183798)",2,40
291008305,836,Lubelska,secondary,False,True,63.562999999999995,,"LINESTRING (22.533202 51.0188245, 22.5332423 51.0188903, 22.5332884 51.018948, 22.533354 51.0190158, 22.533456 51.0191027, 22.5337204 51.0192882)",2,40
108177276,,Marii Dąbrowskiej,residential,False,True,45.184,,"LINESTRING (22.530094 51.0134304, 22.5299776 51.0130307)",2,40
"[108177312, 108177291, 108177276]",,"['Kajetana Koźmiana', 'Marii Dąbrowskiej']",residential,False,False,327.884,,"LINESTRING (22.530094 51.0134304, 22.5302171 51.013749, 22.530238 51.0138366, 22.5301216 51.0138677, 22.5299307 51.0138862, 22.5293059 51.01392, 22.5291519 51.0139037, 22.5288508 51.013837, 22.5283746 51.0136989, 22.5283016 51.0136525, 22.5283213 51.0135997, 22.528533 51.013525, 22.5288513 51.0134137, 22.5297625 51.0130873, 22.5299776 51.0130307)",2,40
108177263,,Marii Konopnickiej,residential,True,False,135.9,,"LINESTRING (22.530094 51.0134304, 22.5306682 51.0133493, 22.5312711 51.0132142, 22.5319177 51.0130235)",1,
108177276,,Marii Dąbrowskiej,residential,False,False,30.621,,"LINESTRING (22.5298096 51.0123815, 22.52988 51.0126533)",2,40
"[108177306, 108177276]",,"['Marii Dąbrowskiej', 'Aleksandra Fredry']",residential,False,"[False, True]",192.274,,"LINESTRING (22.5298096 51.0123815, 22.5297348 51.0120435, 22.5296293 51.0118245, 22.5292424 51.0119052, 22.5279035 51.0122294)",2,40
108177284,,Juliusza Słowackiego,residential,False,False,112.09299999999999,,"LINESTRING (22.5298096 51.0123815, 22.5296736 51.0124109, 22.5289681 51.0126625, 22.5283953 51.0128525)",2,40
901538078,,Bolesława Prusa,residential,True,False,63.609,,"LINESTRING (22.5333802 51.0138915, 22.5342014 51.0136459)",1,40
108177272,,Bolesława Prusa,residential,False,False,64.45100000000001,,"LINESTRING (22.5333802 51.0138915, 22.533025 51.0140131, 22.5328352 51.0141257, 22.5327969 51.0141889, 22.5328623 51.0142728)",2,40
112176333,,,residential,True,False,24.189,,"LINESTRING (22.5358395 51.0146024, 22.5357869 51.014538, 22.5357277 51.0144654, 22.535678 51.0144535, 22.5356302 51.0144544)",,
112592973,,Marszałka Józefa Piłsudskiego,tertiary,False,False,435.46399999999994,,"LINESTRING (22.5358395 51.0146024, 22.5363709 51.0143757, 22.5364451 51.0143482, 22.536972 51.0141328, 22.537087 51.0140858, 22.5378029 51.0137963, 22.537912 51.0137517, 22.5383409 51.0135767, 22.5386558 51.0134482, 22.5392098 51.0132145, 22.5398512 51.0129439, 22.5400162 51.0128718, 22.5404081 51.0127007, 22.5410209 51.0124328)",2,50
"[33014833, 112592973]",,Marszałka Józefa Piłsudskiego,tertiary,False,True,58.522999999999996,,"LINESTRING (22.5358395 51.0146024, 22.5356203 51.0146888, 22.5354792 51.0147444, 22.5352856 51.0148246, 22.5351337 51.0148849)",2,50
108177274,834,Marszałka Józefa Piłsudskiego,secondary,False,False,14.055,,"LINESTRING (22.5329762 51.0159959, 22.5331291 51.0159139)",2,50
615456021,834,11 Listopada,secondary,False,True,10.142,,"LINESTRING (22.5329762 51.0159959, 22.5328647 51.0160542)",,
"[512342031, 291008303]",836,"['Rynek', 'Lubelska']",secondary,False,True,141.978,,"LINESTRING (22.5329762 51.0159959, 22.5330318 51.0160729, 22.5330667 51.0161264, 22.533311 51.0165317, 22.5333458 51.0165895, 22.5333564 51.016607, 22.5335177 51.0168736, 22.5335647 51.0169539, 22.5335959 51.0170151, 22.5336135 51.0170762, 22.5336155 51.0171256, 22.5335991 51.0171987)",2,50
615456021,834,11 Listopada,secondary,False,False,10.142,,"LINESTRING (22.5328647 51.0160542, 22.5329762 51.0159959)",,
112592987,834,11 Listopada,secondary,False,True,239.689,,"LINESTRING (22.5328647 51.0160542, 22.5327256 51.0161227, 22.5325879 51.016175, 22.5324758 51.0162229, 22.5323096 51.0162783, 22.5319881 51.0163728, 22.5316542 51.0164767, 22.5312403 51.016589, 22.5308397 51.0166843, 22.5304186 51.0167653, 22.5302152 51.0167988, 22.5300299 51.0168274, 22.5298046 51.0168623, 22.5297216 51.0168752)",,
"[108177315, 361113421]",,"['Księdza Antoniego Kwiatkowskiego', 'Piotra Ściegiennego']",residential,False,True,269.818,,"LINESTRING (22.5328647 51.0160542, 22.5328223 51.0160261, 22.5327627 51.0160223, 22.5326677 51.0160373, 22.5325405 51.0160674, 22.5319043 51.0162174, 22.5315782 51.0162951, 22.5313171 51.0159177, 22.5323191 51.0156585, 22.5330169 51.0155113)",2,
108177287,,Armii Krajowej,residential,False,True,289.381,,"LINESTRING (22.5410209 51.0124328, 22.5409246 51.0124062, 22.5408391 51.0123602, 22.5407396 51.0122442, 22.5406564 51.0121331, 22.5406031 51.0120056, 22.5403787 51.0113196, 22.5403482 51.0112773, 22.540301 51.011254, 22.5401589 51.011266, 22.5383586 51.011675)",,
112592973,,Marszałka Józefa Piłsudskiego,tertiary,False,True,435.464,,"LINESTRING (22.5410209 51.0124328, 22.5404081 51.0127007, 22.5400162 51.0128718, 22.5398512 51.0129439, 22.5392098 51.0132145, 22.5386558 51.0134482, 22.5383409 51.0135767, 22.537912 51.0137517, 22.5378029 51.0137963, 22.537087 51.0140858, 22.536972 51.0141328, 22.5364451 51.0143482, 22.5363709 51.0143757, 22.5358395 51.0146024)",2,50
195420245,836,Lubelska,secondary,False,True,126.088,,"LINESTRING (22.5335991 51.0171987, 22.5335665 51.0172702, 22.53351 51.0173578, 22.5334369 51.0174488, 22.5332517 51.0176545, 22.533203 51.0177211, 22.5331567 51.0177945, 22.5331161 51.0178745, 22.5330789 51.0179561, 22.533062 51.0180035, 22.5330464 51.0180525, 22.533031 51.0181052, 22.5330223 51.0181555, 22.5330127 51.0182581)",2,40
196011151,,Fryderyka Chopina,residential,False,False,87.60099999999998,,"LINESTRING (22.5335991 51.0171987, 22.5337812 51.0171753, 22.5340333 51.0171215, 22.5341336 51.017078, 22.5345439 51.0168696, 22.5345018 51.0168167, 22.5345485 51.0167961)",,
"[291008303, 512342031]",836,"['Rynek', 'Lubelska']",secondary,False,False,141.978,,"LINESTRING (22.5335991 51.0171987, 22.5336155 51.0171256, 22.5336135 51.0170762, 22.5335959 51.0170151, 22.5335647 51.0169539, 22.5335177 51.0168736, 22.5333564 51.016607, 22.5333458 51.0165895, 22.533311 51.0165317, 22.5330667 51.0161264, 22.5330318 51.0160729, 22.5329762 51.0159959)",2,50
108177276,,Marii Dąbrowskiej,residential,False,True,30.621,,"LINESTRING (22.52988 51.0126533, 22.5298096 51.0123815)",2,40
108177268,,Stefana Żeromskiego,residential,False,True,87.956,,"LINESTRING (22.52988 51.0126533, 22.5301322 51.012595, 22.5310622 51.0123841)",,
108177276,,Marii Dąbrowskiej,residential,False,False,42.55,,"LINESTRING (22.52988 51.0126533, 22.5299008 51.0127779, 22.5299776 51.0130307)",2,40
291008306,834,Partyzantów,secondary,False,True,50.901,,"LINESTRING (22.5335762 51.0127721, 22.5338728 51.0131901)",2,50
108177287,,Armii Krajowej,residential,False,False,189.29399999999998,,"LINESTRING (22.5335762 51.0127721, 22.5349224 51.0124642, 22.5361192 51.0121905)",,
291008306,834,Partyzantów,secondary,False,False,104.005,,"LINESTRING (22.5335762 51.0127721, 22.5335141 51.0126846, 22.5331424 51.0121609, 22.5329716 51.0119176)",2,50
195420245,836,Lubelska,secondary,False,False,13.552,,"LINESTRING (22.533023 51.0183798, 22.5330127 51.0182581)",2,40
"[291008305, 195420245, 195420246]",836,Lubelska,secondary,False,True,51.106,yes,"LINESTRING (22.533023 51.0183798, 22.5330359 51.0184342, 22.5330664 51.0185386, 22.5331165 51.0186503, 22.5331669 51.0187618, 22.533202 51.0188245)",2,40
615456548,,Podwale,unclassified,True,False,44.001000000000005,,"LINESTRING (22.533023 51.0183798, 22.5329517 51.0183628, 22.5327532 51.0182835, 22.532516 51.0181506)",1,40
108177286,,Batalionów Chłopskich,residential,False,True,58.807,,"LINESTRING (22.5328628 51.0149914, 22.5330169 51.0155113)",2,
196011151,,Fryderyka Chopina,residential,False,True,87.601,,"LINESTRING (22.5345485 51.0167961, 22.5345018 51.0168167, 22.5345439 51.0168696, 22.5341336 51.017078, 22.5340333 51.0171215, 22.5337812 51.0171753, 22.5335991 51.0171987)",,
108177259,,Tadeusza Kościuszki,residential,False,False,98.68100000000001,,"LINESTRING (22.5349401 51.0160446, 22.5345345 51.0153123, 22.534456 51.0152118)",,
108177263,,Marii Konopnickiej,residential,True,False,52.278,,"LINESTRING (22.5328804 51.0129342, 22.5330095 51.0129266, 22.5335762 51.0127721)",1,
901538077,,,residential,True,False,56.618,,"LINESTRING (22.5331601 51.013412, 22.5328804 51.0129342)",,
901538079,,Szkolna,residential,False,False,8.058,,"LINESTRING (22.5331601 51.013412, 22.5330595 51.0134473)",,
901538079,,Szkolna,residential,False,True,55.641000000000005,,"LINESTRING (22.5331601 51.013412, 22.5336975 51.0132399, 22.5338728 51.0131901)",,
