osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,width,junction,bridge,access
179231773,Świętokrzyska,residential,False,False,60.667,"LINESTRING (19.5634178 50.2773438, 19.5633018 50.2769209, 19.5632704 50.2768064)",,,,,,,
179231773,Świętokrzyska,residential,False,True,33.096000000000004,"LINESTRING (19.5634178 50.2773438, 19.5634773 50.2775324, 19.5635147 50.2776349)",,,,,,,
181094234,Szpitalna,residential,True,False,108.50500000000001,"LINESTRING (19.5634178 50.2773438, 19.563346 50.2773523, 19.5620292 50.2775078, 19.5619173 50.2775242)",,50,,2,,,
"[179264412, 222506071]",Króla Kazimierza Wielkiego,residential,False,False,100.68900000000001,"LINESTRING (19.5623455 50.2781464, 19.5625202 50.2780704, 19.5631321 50.2778004, 19.5633755 50.2776951, 19.5635147 50.2776349)",2,50,,,,,
203186195,Tadeusza Kościuszki,tertiary,False,False,75.584,"LINESTRING (19.5623455 50.2781464, 19.5622828 50.2780497, 19.5619173 50.2775242)",2,,,,,,
"[1158268084, 755480557, 755480558]",Tadeusza Kościuszki,tertiary,False,True,82.30000000000001,"LINESTRING (19.5623455 50.2781464, 19.5624147 50.2782563, 19.5624831 50.2783696, 19.5627098 50.278745, 19.5627649 50.2788363)","['2', '3']",,,,,,
179231773,Świętokrzyska,residential,False,False,33.096000000000004,"LINESTRING (19.5635147 50.2776349, 19.5634773 50.2775324, 19.5634178 50.2773438)",,,,,,,
"[1090147941, 1090147942, 222506071]",Króla Kazimierza Wielkiego,residential,False,False,164.37599999999998,"LINESTRING (19.5635147 50.2776349, 19.5637518 50.277552, 19.5637713 50.277548, 19.5638544 50.277526, 19.5640689 50.2774717, 19.5642364 50.2774368, 19.5646724 50.2773461, 19.5648195 50.2773094, 19.5648822 50.2772936, 19.5652825 50.2771933, 19.5654912 50.2771319, 19.5656565 50.2770832)",2,50,,,,,
"[179264412, 222506071]",Króla Kazimierza Wielkiego,residential,False,True,100.68900000000001,"LINESTRING (19.5635147 50.2776349, 19.5633755 50.2776951, 19.5631321 50.2778004, 19.5625202 50.2780704, 19.5623455 50.2781464)",2,50,,,,,
179264403,Szkolna,residential,False,False,149.267,"LINESTRING (19.560757 50.2801632, 19.5607825 50.2802084, 19.5609673 50.2805362, 19.5610723 50.2807366, 19.5614078 50.2814392)",,,,,,,
280496972,Górnicza,residential,True,False,17.157,"LINESTRING (19.560757 50.2801632, 19.5606425 50.2801836, 19.5605244 50.2802046)",1,40,,,,,
280496975,Henryka Sienkiewicza,residential,False,False,67.355,"LINESTRING (19.562705 50.2816379, 19.5636169 50.2814725)",,,,,,,
"[42954954, 42954916]","['Astrów', 'Kwiatowa']",residential,False,"[False, True]",311.57099999999997,"LINESTRING (19.562705 50.2816379, 19.5629611 50.2822443, 19.5634723 50.2834544, 19.5634892 50.2834945, 19.5635531 50.2834876, 19.5636129 50.2834812, 19.5638029 50.2834474, 19.5642075 50.2833753, 19.5642758 50.2833536, 19.5643276 50.2833228, 19.5643862 50.2832657, 19.5644628 50.28316, 19.5645463 50.2830462)",,,,,,,
"[282208524, 42954918, 280496975]","['Henryka Sienkiewicza', 'Cegielniana']",residential,False,True,171.075,"LINESTRING (19.562705 50.2816379, 19.5616548 50.2818496, 19.5616092 50.2818772, 19.5615957 50.2819576, 19.5618741 50.2826489)",,,,,,,
179264403,Szkolna,residential,False,True,149.267,"LINESTRING (19.5614078 50.2814392, 19.5610723 50.2807366, 19.5609673 50.2805362, 19.5607825 50.2802084, 19.560757 50.2801632)",,,,,,,
280496975,Henryka Sienkiewicza,residential,False,False,86.359,"LINESTRING (19.5636169 50.2814725, 19.5647809 50.2812491)",,,,,,,
280496975,Henryka Sienkiewicza,residential,False,True,67.355,"LINESTRING (19.5636169 50.2814725, 19.562705 50.2816379)",,,,,,,
334862197,Zielonkowa,residential,False,True,188.353,"LINESTRING (19.5636169 50.2814725, 19.563809 50.2819188, 19.5641527 50.2826334, 19.5642147 50.2827039, 19.5645463 50.2830462)",,,,,,,
280496975,Henryka Sienkiewicza,residential,False,False,21.943,"LINESTRING (19.5647809 50.2812491, 19.56508 50.2812)",,,,,,,
280496975,Henryka Sienkiewicza,residential,False,True,86.359,"LINESTRING (19.5647809 50.2812491, 19.5636169 50.2814725)",,,,,,,
42954919,Jesionowa,residential,False,True,154.46800000000002,"LINESTRING (19.5647809 50.2812491, 19.5652022 50.2824906, 19.5652886 50.2825958)",,,,,,,
280496975,Henryka Sienkiewicza,residential,False,True,21.943,"LINESTRING (19.56508 50.2812, 19.5647809 50.2812491)",,,,,,,
691903133,Rabsztyńska,tertiary,False,True,20.509,"LINESTRING (19.565303 50.281152, 19.5652145 50.2810967, 19.5651076 50.2810165)",4,50,,,,,
"[1087724675, 1183505006]",Rabsztyńska,tertiary,False,False,122.62299999999999,"LINESTRING (19.565303 50.281152, 19.5655963 50.2813733, 19.5659065 50.2816228, 19.565972 50.2816715, 19.5663124 50.2819321, 19.5664028 50.2820017)","['2', '4']",50,,,,,
"[282208524, 42954918, 280496975]","['Henryka Sienkiewicza', 'Cegielniana']",residential,False,False,171.075,"LINESTRING (19.5618741 50.2826489, 19.5615957 50.2819576, 19.5616092 50.2818772, 19.5616548 50.2818496, 19.562705 50.2816379)",,,,,,,
42954954,Astrów,residential,False,True,72.733,"LINESTRING (19.5652886 50.2825958, 19.5645463 50.2830462)",,,,,,,
42954919,Jesionowa,residential,False,False,154.46800000000002,"LINESTRING (19.5652886 50.2825958, 19.5652022 50.2824906, 19.5647809 50.2812491)",,,,,,,
42954954,Astrów,residential,False,False,103.111,"LINESTRING (19.5652886 50.2825958, 19.5663393 50.2820357, 19.5664028 50.2820017)",,,,,,,
42954954,Astrów,residential,False,False,72.733,"LINESTRING (19.5645463 50.2830462, 19.5652886 50.2825958)",,,,,,,
"[42954954, 42954916]","['Astrów', 'Kwiatowa']",residential,False,"[False, True]",311.571,"LINESTRING (19.5645463 50.2830462, 19.5644628 50.28316, 19.5643862 50.2832657, 19.5643276 50.2833228, 19.5642758 50.2833536, 19.5642075 50.2833753, 19.5638029 50.2834474, 19.5636129 50.2834812, 19.5635531 50.2834876, 19.5634892 50.2834945, 19.5634723 50.2834544, 19.5629611 50.2822443, 19.562705 50.2816379)",,,,,,,
334862197,Zielonkowa,residential,False,False,188.353,"LINESTRING (19.5645463 50.2830462, 19.5642147 50.2827039, 19.5641527 50.2826334, 19.563809 50.2819188, 19.5636169 50.2814725)",,,,,,,
"[179231762, 371740909]",Adama Mickiewicza,tertiary,True,False,30.305,"LINESTRING (19.5573387 50.2823486, 19.5573022 50.2824793, 19.5572816 50.2825532, 19.5572638 50.2826169)",2,,,,,,
"[206935592, 371740908]",Adama Mickiewicza,tertiary,False,False,70.08,"LINESTRING (19.5573387 50.2823486, 19.5574539 50.2820057, 19.5574969 50.2818777, 19.5575457 50.2817324)","['2', '3']",,,,,,
"[338846832, 371740906]",,primary,True,False,533.956,"LINESTRING (19.5575819 50.2828089, 19.5576129 50.2827995, 19.5615212 50.28166, 19.5621265 50.2814944, 19.5627969 50.2813259, 19.5630596 50.2812749, 19.5645273 50.2809963)","['2', '4']",50,94;791,,,,
26967346,Tadeusza Kościuszki,tertiary,False,True,20.398,"LINESTRING (19.564761 50.2808005, 19.5649758 50.2809222)",3,50,,,,,
"[1090147944, 580169401]",Tadeusza Kościuszki,tertiary,False,False,163.952,"LINESTRING (19.564761 50.2808005, 19.5642741 50.2804321, 19.563938 50.2801673, 19.5638776 50.280123, 19.5637463 50.2800265, 19.5633826 50.2797429, 19.5632936 50.2796631)",2,,,,,,
338846833,,primary,True,False,32.917,"LINESTRING (19.5645273 50.2809963, 19.5649758 50.2809222)",3,50,94;791,,,,
79577552,,tertiary_link,True,False,27.551000000000002,"LINESTRING (19.5645273 50.2809963, 19.5645998 50.2809187, 19.5646619 50.2808628, 19.564761 50.2808005)",1,50,,,,,
338846840,,primary,True,False,29.173,"LINESTRING (19.565502 50.2809436, 19.5651076 50.2810165)",3,50,94;791,,,,
79577548,,tertiary_link,True,False,27.173000000000002,"LINESTRING (19.565502 50.2809436, 19.5654173 50.2810223, 19.565303 50.281152)",1,50,,,,,
223400162,Rynek,living_street,True,False,64.393,"LINESTRING (19.5592615 50.2794656, 19.5590684 50.2788998)",1,,,,roundabout,,
247678107,Rynek,living_street,True,False,59.109,"LINESTRING (19.5590684 50.2788998, 19.5598613 50.2787391)",1,,,,roundabout,,
"[179264369, 755479162]",Basztowa,living_street,True,False,104.279,"LINESTRING (19.5590684 50.2788998, 19.5588859 50.278848, 19.558852 50.2788411, 19.5588183 50.278823, 19.5587856 50.278742, 19.5587027 50.27853, 19.5586669 50.2784383, 19.5585558 50.2781587, 19.5585306 50.2780863)",1,,,,,,
181094244,29 Listopada,residential,False,True,41.269,"LINESTRING (19.5617008 50.276159, 19.5617501 50.2765288)",,,,,,,
"[181094242, 179231773]",Świętokrzyska,residential,False,True,194.803,"LINESTRING (19.5617008 50.276159, 19.5619133 50.2761549, 19.562107 50.2761438, 19.5622623 50.2761122, 19.5624239 50.2760673, 19.5631208 50.2759894, 19.5632008 50.2764885, 19.5632188 50.2766009, 19.5632704 50.2768064)",,,,,,,
181094244,29 Listopada,residential,False,False,83.283,"LINESTRING (19.5617008 50.276159, 19.5616764 50.2759946, 19.5616179 50.2759544, 19.5615354 50.2759436, 19.5608134 50.2760569)",,,,,,,
247678103,Na Skarpie,residential,False,True,53.876,"LINESTRING (19.5652398 50.2759403, 19.5659724 50.2758156)",,,,,,,
227110201,Francesco Nullo,unclassified,False,False,68.307,"LINESTRING (19.5656689 50.2784954, 19.5659074 50.2784982, 19.5660889 50.2784736, 19.5662961 50.2784382, 19.5664647 50.278407, 19.5666053 50.2783792)",,,,,,,
227110201,Francesco Nullo,unclassified,False,True,217.15700000000004,"LINESTRING (19.5656689 50.2784954, 19.5652939 50.2784365, 19.5651989 50.2784216, 19.5648195 50.2783701, 19.5646965 50.278378, 19.5644811 50.2784319, 19.5641981 50.2784994, 19.5636022 50.2786415, 19.5632834 50.2787161, 19.5627649 50.2788363)",,,,,,,
42954188,Józefa Piłsudskiego,residential,False,True,48.508,"LINESTRING (19.56163 50.2746486, 19.5616835 50.2750835)",,,,,,,
42954872,Antoniego Kocjana,residential,False,True,274.559,"LINESTRING (19.5654545 50.2746518, 19.5653516 50.2746396, 19.5652515 50.2746188, 19.5651744 50.2746143, 19.5651042 50.2746147, 19.5649552 50.2746373, 19.562445 50.2750276, 19.5621906 50.2750627, 19.5620319 50.2750786, 19.5616835 50.2750835)",,,,,,,
"[42954184, 220591154, 220591155]",Żuradzka,tertiary,False,True,123.748,"LINESTRING (19.5579182 50.2747746, 19.5579538 50.2748068, 19.5579715 50.2748228, 19.5581339 50.2749722, 19.5582298 50.2750779, 19.5585958 50.2755283, 19.5587621 50.275746)",2,50,,,,yes,
42954188,Józefa Piłsudskiego,residential,False,False,48.508,"LINESTRING (19.5616835 50.2750835, 19.56163 50.2746486)",,,,,,,
"[1021274090, 1021274091, 42954188]",Józefa Piłsudskiego,residential,False,True,268.093,"LINESTRING (19.5616835 50.2750835, 19.5616969 50.2751753, 19.5617082 50.2752599, 19.5617123 50.275289, 19.561731 50.2754181, 19.561722 50.2755156, 19.5616103 50.2755906, 19.561463 50.2756227, 19.5613438 50.2756441, 19.5603273 50.2758019, 19.5602255 50.2758059, 19.5601126 50.2757959, 19.5597085 50.2756979, 19.5596297 50.2756829, 19.5595292 50.2756762, 19.5593839 50.2756849, 19.5587621 50.275746)",,,,,,,
42954872,Antoniego Kocjana,residential,False,False,274.5590000000001,"LINESTRING (19.5616835 50.2750835, 19.5620319 50.2750786, 19.5621906 50.2750627, 19.562445 50.2750276, 19.5649552 50.2746373, 19.5651042 50.2746147, 19.5651744 50.2746143, 19.5652515 50.2746188, 19.5653516 50.2746396, 19.5654545 50.2746518)",,,,,,,
"[42954184, 220591154, 220591155]",Żuradzka,tertiary,False,False,123.748,"LINESTRING (19.5587621 50.275746, 19.5585958 50.2755283, 19.5582298 50.2750779, 19.5581339 50.2749722, 19.5579715 50.2748228, 19.5579538 50.2748068, 19.5579182 50.2747746)",2,50,,,,yes,
"[42954184, 179264420]",Żuradzka,tertiary,False,True,75.02800000000002,"LINESTRING (19.5587621 50.275746, 19.5589324 50.276006, 19.5590123 50.2761411, 19.5590328 50.2761755, 19.5590683 50.2762373, 19.5591054 50.2763065, 19.5591446 50.2763747)",2,50,,,,,
182370913,,residential,False,True,141.14,"LINESTRING (19.5587621 50.275746, 19.5586865 50.2757446, 19.5580729 50.2757333, 19.5573445 50.2757195, 19.5570694 50.275402)",,,,,,,
"[1021274090, 1021274091, 42954188]",Józefa Piłsudskiego,residential,False,False,268.093,"LINESTRING (19.5587621 50.275746, 19.5593839 50.2756849, 19.5595292 50.2756762, 19.5596297 50.2756829, 19.5597085 50.2756979, 19.5601126 50.2757959, 19.5602255 50.2758059, 19.5603273 50.2758019, 19.5613438 50.2756441, 19.561463 50.2756227, 19.5616103 50.2755906, 19.561722 50.2755156, 19.561731 50.2754181, 19.5617123 50.275289, 19.5617082 50.2752599, 19.5616969 50.2751753, 19.5616835 50.2750835)",,,,,,,
371740907,Adama Mickiewicza,tertiary,False,True,12.104,"LINESTRING (19.5579912 50.280601, 19.5579414 50.2807051)",,,,,,,
371740907,Adama Mickiewicza,tertiary,False,False,92.86499999999998,"LINESTRING (19.5579912 50.280601, 19.5579763 50.2804356, 19.5578691 50.2801785, 19.5577507 50.2799145, 19.5576952 50.2797907)",,,,,,,
206933038,Adama Mickiewicza,residential,False,True,15.82,"LINESTRING (19.5569457 50.2781814, 19.5570396 50.2783104)",,,,,,,
179231760,Jana Kantego,residential,False,True,120.286,"LINESTRING (19.5569457 50.2781814, 19.5567161 50.2782124, 19.5559042 50.2783117, 19.5552854 50.278392)",,,,,,,
371744561,Adama Mickiewicza,residential,False,False,128.619,"LINESTRING (19.5569457 50.2781814, 19.5568262 50.2780533, 19.5565687 50.2778061, 19.5563352 50.277598, 19.5560445 50.2773279, 19.5559388 50.2772207)",,,,,,,
177585571,,residential,False,True,46.672,"LINESTRING (19.5662986 50.2761799, 19.5659724 50.2758156)",,,,,,,
481283489,,unclassified,False,False,53.221,"LINESTRING (19.5662986 50.2761799, 19.5666508 50.2766023)",2,,,,,,
179231770,Świętokrzyska,residential,False,False,226.228,"LINESTRING (19.5662986 50.2761799, 19.5656767 50.276302, 19.5646212 50.2765093, 19.5645547 50.2765262, 19.564421 50.276557, 19.5641966 50.2766048, 19.5632704 50.2768064)",,,,,,,
177585571,,residential,False,False,46.672,"LINESTRING (19.5659724 50.2758156, 19.5662986 50.2761799)",,,,,,,
247678103,Na Skarpie,residential,False,False,53.876,"LINESTRING (19.5659724 50.2758156, 19.5652398 50.2759403)",,,,,,,
179264371,Bóżnicza,living_street,False,True,134.152,"LINESTRING (19.5612763 50.2791697, 19.5614432 50.2796218, 19.5614387 50.2796377, 19.561426 50.2796523, 19.5614078 50.2796665, 19.5613772 50.2796766, 19.56121 50.2797049, 19.5603655 50.2798475)",,,,,,,
179231758,Budowlanych,residential,False,False,89.163,"LINESTRING (19.553512 50.2809485, 19.5532244 50.2807546, 19.553158 50.2806879, 19.5531184 50.2806218, 19.5530781 50.2805304, 19.5529715 50.2802486)",,,,,,,
179231767,Sławkowska,residential,False,False,177.91500000000002,"LINESTRING (19.553512 50.2809485, 19.5537717 50.2807892, 19.5539777 50.2806902, 19.5542468 50.2805878, 19.5544524 50.2805328, 19.5546298 50.2804853, 19.5556241 50.2802583, 19.5557197 50.2802359)",,,,,,,
179231758,Budowlanych,residential,False,True,89.163,"LINESTRING (19.5529715 50.2802486, 19.5530781 50.2805304, 19.5531184 50.2806218, 19.553158 50.2806879, 19.5532244 50.2807546, 19.553512 50.2809485)",,,,,,,
371740907,Adama Mickiewicza,tertiary,False,False,3.301,"LINESTRING (19.5576952 50.2797907, 19.5576822 50.2797622)",,,,,,,
179231767,Sławkowska,residential,False,True,148.84799999999998,"LINESTRING (19.5576952 50.2797907, 19.5575136 50.2798316, 19.5557197 50.2802359)",,,,,,,
371740907,Adama Mickiewicza,tertiary,False,True,92.865,"LINESTRING (19.5576952 50.2797907, 19.5577507 50.2799145, 19.5578691 50.2801785, 19.5579763 50.2804356, 19.5579912 50.280601)",,,,,,,
179264392,Generała Jana Henryka Dąbrowskiego,living_street,False,True,64.658,"LINESTRING (19.5608764 50.2766135, 19.5609235 50.2771942)",,,,2.5,,,
179264393,Generała Jana Henryka Dąbrowskiego,living_street,True,False,62.79900000000001,"LINESTRING (19.5608764 50.2766135, 19.5612417 50.2765798, 19.5615068 50.276554, 19.5617501 50.2765288)",1,,,2.5,,,
225735042,Generała Jana Henryka Dąbrowskiego,living_street,True,False,62.053,"LINESTRING (19.5608764 50.2766135, 19.5608735 50.2765881, 19.5608134 50.2760569)",1,,,2.5,,,
179264420,Żuradzka,tertiary,False,False,53.407,"LINESTRING (19.5594052 50.2768252, 19.5591446 50.2763747)",2,,,,,,
179264393,Generała Jana Henryka Dąbrowskiego,living_street,True,False,107.251,"LINESTRING (19.5594052 50.2768252, 19.5599686 50.2767612, 19.5603881 50.2767003, 19.5608764 50.2766135)",1,,,2.5,,,
179264420,Żuradzka,tertiary,False,True,122.045,"LINESTRING (19.5594052 50.2768252, 19.5594693 50.2769704, 19.5594916 50.2770453, 19.5595045 50.2771148, 19.5595129 50.2771972, 19.5595161 50.27727, 19.5595328 50.2775298, 19.5595397 50.2775907, 19.559555 50.2777256, 19.559566 50.2777831, 19.5595913 50.2779129)",2,,,,,,
179264392,Generała Jana Henryka Dąbrowskiego,living_street,False,False,64.658,"LINESTRING (19.5609235 50.2771942, 19.5608764 50.2766135)",,,,2.5,,,
222506076,Szpitalna,tertiary,False,True,2.948,"LINESTRING (19.5595913 50.2779129, 19.5595519 50.2779212)",,,,,,,
179264405,Szpitalna,residential,True,False,170.859,"LINESTRING (19.5595913 50.2779129, 19.5597879 50.2778753, 19.560493 50.2777604, 19.560662 50.2777322, 19.5611373 50.2776529, 19.561179 50.2776462, 19.5617786 50.2775495, 19.5619173 50.2775242)",2,50,,5,,,
179264420,Żuradzka,tertiary,False,False,122.04499999999999,"LINESTRING (19.5595913 50.2779129, 19.559566 50.2777831, 19.559555 50.2777256, 19.5595397 50.2775907, 19.5595328 50.2775298, 19.5595161 50.27727, 19.5595129 50.2771972, 19.5595045 50.2771148, 19.5594916 50.2770453, 19.5594693 50.2769704, 19.5594052 50.2768252)",2,,,,,,
247678104,Szpitalna,tertiary,False,False,10.713,"LINESTRING (19.5585306 50.2780863, 19.5586762 50.2780613)",,,,,,,
"[179264404, 206933039]",Szpitalna,tertiary,False,"[False, True]",108.97500000000001,"LINESTRING (19.5585306 50.2780863, 19.5576648 50.278238, 19.5572338 50.278281, 19.5570396 50.2783104)",3,,,,,,
179231760,Jana Kantego,residential,False,False,120.286,"LINESTRING (19.5552854 50.278392, 19.5559042 50.2783117, 19.5567161 50.2782124, 19.5569457 50.2781814)",,,,,,,
179264417,Sławkowska,living_street,True,False,136.139,"LINESTRING (19.5552854 50.278392, 19.5553064 50.2784564, 19.5553594 50.2786276, 19.5554329 50.2788651, 19.5554898 50.2789889, 19.5557961 50.2795697)",,,,2,,,destination
"[223400161, 222506075, 179231765]",Rynek,living_street,True,False,150.988,"LINESTRING (19.5598613 50.2787391, 19.5604551 50.2786291, 19.5607091 50.279184, 19.5601335 50.2792964)",1,,,,roundabout,,
179264415,,living_street,False,False,125.458,"LINESTRING (19.55749 50.2792932, 19.5573735 50.279317, 19.5566995 50.2794548, 19.5564666 50.2794384, 19.5558716 50.2795549, 19.5557961 50.2795697)",,,,2,,,destination
"[371744560, 223400154, 371744559]",Adama Mickiewicza,tertiary,False,False,113.874,"LINESTRING (19.55749 50.2792932, 19.5573469 50.2789876, 19.5571661 50.2785904, 19.5571059 50.2784525, 19.5570396 50.2783104)","['2', '3']",,,,,,
"[223400154, 1228755771, 1228755772]",Adama Mickiewicza,tertiary,False,True,53.90999999999999,"LINESTRING (19.55749 50.2792932, 19.5575187 50.2793629, 19.5575798 50.279511, 19.5576342 50.2796452, 19.557652 50.2796867, 19.5576822 50.2797622)",2,,,,,,
179264374,Floriańska,living_street,True,False,63.458,"LINESTRING (19.5601335 50.2792964, 19.5603655 50.2798475)",1,,,,,,
280496982,Rynek,living_street,True,False,64.756,"LINESTRING (19.5601335 50.2792964, 19.5592615 50.2794656)",1,,,,roundabout,,
179264415,,living_street,False,True,125.458,"LINESTRING (19.5557961 50.2795697, 19.5558716 50.2795549, 19.5564666 50.2794384, 19.5566995 50.2794548, 19.5573735 50.279317, 19.55749 50.2792932)",,,,2,,,destination
179264417,Sławkowska,living_street,True,False,90.671,"LINESTRING (19.5557961 50.2795697, 19.5558938 50.2797505, 19.5559312 50.2798198, 19.5559063 50.2798688, 19.5556384 50.2799394, 19.5556095 50.2799646, 19.5556034 50.2799986, 19.5556959 50.2801873, 19.5557197 50.2802359)",,,,2,,,destination
179264371,Bóżnicza,living_street,False,True,36.495,"LINESTRING (19.5603655 50.2798475, 19.559873 50.2799406)",,,,,,,
179264371,Bóżnicza,living_street,False,False,134.152,"LINESTRING (19.5603655 50.2798475, 19.56121 50.2797049, 19.5613772 50.2796766, 19.5614078 50.2796665, 19.561426 50.2796523, 19.5614387 50.2796377, 19.5614432 50.2796218, 19.5612763 50.2791697)",,,,,,,
179264374,Floriańska,living_street,True,False,41.282000000000004,"LINESTRING (19.5603655 50.2798475, 19.5605087 50.2801693, 19.5605244 50.2802046)",1,,,,,,
179264371,Bóżnicza,living_street,False,False,36.495,"LINESTRING (19.559873 50.2799406, 19.5603655 50.2798475)",,,,,,,
280496974,Górnicza,residential,True,False,86.06200000000001,"LINESTRING (19.5605244 50.2802046, 19.5594862 50.2803988, 19.559362 50.280422)",1,40,,,,,
179231767,Sławkowska,residential,False,False,148.84799999999998,"LINESTRING (19.5557197 50.2802359, 19.5575136 50.2798316, 19.5576952 50.2797907)",,,,,,,
179231767,Sławkowska,residential,False,True,177.915,"LINESTRING (19.5557197 50.2802359, 19.5556241 50.2802583, 19.5546298 50.2804853, 19.5544524 50.2805328, 19.5542468 50.2805878, 19.5539777 50.2806902, 19.5537717 50.2807892, 19.553512 50.2809485)",,,,,,,
179264401,Stanisława Staszica,residential,False,False,121.257,"LINESTRING (19.559362 50.280422, 19.5593794 50.2804684, 19.5594238 50.2805866, 19.5594955 50.2808285, 19.5595206 50.2811586, 19.5595293 50.2812891, 19.5595396 50.2815029)",,,,,,,
