osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,bridge,junction
141695723,Rolna,residential,False,True,167.194,,,"LINESTRING (15.7057206 51.8432131, 15.7046313 51.8445577)",,
141695303,Bolesława Chrobrego,tertiary,False,False,16.587,2,50,"LINESTRING (15.7113599 51.8433448, 15.7113827 51.8434933)",,
141696162,Nowosolska,residential,False,False,81.91999999999999,,,"LINESTRING (15.7113599 51.8433448, 15.7114769 51.8433448, 15.7121471 51.8433449, 15.7125429 51.8433987)",,
141696162,Nowosolska,residential,False,False,36.323,,,"LINESTRING (15.7125429 51.8433987, 15.713058 51.8434724)",,
141696162,Nowosolska,residential,False,True,81.92,,,"LINESTRING (15.7125429 51.8433987, 15.7121471 51.8433449, 15.7114769 51.8433448, 15.7113599 51.8433448)",,
618317993,Bolesława Chrobrego,residential,False,False,75.605,,,"LINESTRING (15.7125429 51.8433987, 15.712429 51.8436843, 15.7123402 51.8439072, 15.7122797 51.8440589)",,
141695303,Bolesława Chrobrego,tertiary,False,True,16.587,2,50,"LINESTRING (15.7113827 51.8434933, 15.7113599 51.8433448)",,
141695303,Bolesława Chrobrego,tertiary,False,False,48.178,2,50,"LINESTRING (15.7113827 51.8434933, 15.7113841 51.8436551, 15.7113459 51.8437643, 15.7112684 51.8439167)",,
141695769,Spółdzielcza,residential,False,True,165.138,,,"LINESTRING (15.706979 51.8436724, 15.7059084 51.8450021)",,
141696188,Bolesława Chrobrego,residential,False,False,71.25,,,"LINESTRING (15.7112684 51.8439167, 15.7122797 51.8440589)",,
"[210220866, 210220885, 141695303]",Bolesława Chrobrego,tertiary,False,False,196.655,2,50,"LINESTRING (15.7112684 51.8439167, 15.7111361 51.8441275, 15.7109732 51.8443527, 15.7108962 51.8444576, 15.7106717 51.844758, 15.7105824 51.8448885, 15.7104797 51.8450744, 15.710404 51.8452721, 15.7103921 51.8453399, 15.7103919 51.8454097, 15.7104008 51.8455801)",yes,
141695303,Bolesława Chrobrego,tertiary,False,True,48.178,2,50,"LINESTRING (15.7112684 51.8439167, 15.7113459 51.8437643, 15.7113841 51.8436551, 15.7113827 51.8434933)",,
141696188,Bolesława Chrobrego,residential,False,True,71.25,,,"LINESTRING (15.7122797 51.8440589, 15.7112684 51.8439167)",,
141696188,Bolesława Chrobrego,residential,False,False,72.32900000000001,,,"LINESTRING (15.7122797 51.8440589, 15.7122459 51.8442226, 15.7126221 51.8442869, 15.7130048 51.8443484)",,
618317993,Bolesława Chrobrego,residential,False,True,75.60499999999999,,,"LINESTRING (15.7122797 51.8440589, 15.7123402 51.8439072, 15.712429 51.8436843, 15.7125429 51.8433987)",,
258264336,Tadeusza Rejtana,residential,False,True,97.045,,,"LINESTRING (15.7034329 51.8440956, 15.7046313 51.8445577)",,
141696188,Bolesława Chrobrego,residential,False,True,72.32900000000001,,,"LINESTRING (15.7130048 51.8443484, 15.7126221 51.8442869, 15.7122459 51.8442226, 15.7122797 51.8440589)",,
141695723,Rolna,residential,False,False,167.194,,,"LINESTRING (15.7046313 51.8445577, 15.7057206 51.8432131)",,
258264336,Tadeusza Rejtana,residential,False,False,97.045,,,"LINESTRING (15.7046313 51.8445577, 15.7034329 51.8440956)",,
258264336,Tadeusza Rejtana,residential,False,True,100.691,,,"LINESTRING (15.7046313 51.8445577, 15.7059084 51.8450021)",,
141695769,Spółdzielcza,residential,False,False,165.138,,,"LINESTRING (15.7059084 51.8450021, 15.706979 51.8436724)",,
258264336,Tadeusza Rejtana,residential,False,False,100.691,,,"LINESTRING (15.7059084 51.8450021, 15.7046313 51.8445577)",,
258264336,Tadeusza Rejtana,residential,False,True,54.281,,,"LINESTRING (15.7059084 51.8450021, 15.7065982 51.8452402)",,
258264336,Tadeusza Rejtana,residential,False,False,54.281,,,"LINESTRING (15.7065982 51.8452402, 15.7059084 51.8450021)",,
"[141695844, 709295863]",Słowiańska,residential,False,"[False, True]",259.428,,,"LINESTRING (15.7065982 51.8452402, 15.7073921 51.8443092, 15.7093293 51.8447654)",,
258264336,Tadeusza Rejtana,residential,False,True,123.06099999999999,,,"LINESTRING (15.7065982 51.8452402, 15.7078503 51.8456849, 15.7080477 51.845752, 15.7081352 51.8458044)",,
210220885,Bolesława Chrobrego,tertiary,False,False,35.632,2,50,"LINESTRING (15.710405 51.845653, 15.7104449 51.8459725)",,
210220885,Bolesława Chrobrego,tertiary,False,True,8.111,2,50,"LINESTRING (15.710405 51.845653, 15.7104008 51.8455801)",,
