osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes
41679080,Kolejowa,residential,50,False,False,21.641,"LINESTRING (16.7343776 50.5052047, 16.7344023 50.5052681, 16.7344231 50.5053159, 16.7344437 50.5053445, 16.734492 50.5053817)",,
41679080,Kolejowa,residential,50,False,False,120.033,"LINESTRING (16.734492 50.5053817, 16.7346172 50.505394, 16.7346431 50.5053966, 16.7347417 50.5054068, 16.7350341 50.505437, 16.7352843 50.5054799, 16.73531 50.505485, 16.7354419 50.5055115, 16.7354874 50.5055206, 16.7358245 50.5055728, 16.7358502 50.5055768, 16.735879 50.5055813, 16.7360079 50.5055884, 16.7361511 50.5055964)",,
41679080,Kolejowa,residential,50,False,True,21.641,"LINESTRING (16.734492 50.5053817, 16.7344437 50.5053445, 16.7344231 50.5053159, 16.7344023 50.5052681, 16.7343776 50.5052047)",,
41679080,Kolejowa,residential,50,False,True,12.224,"LINESTRING (16.7362983 50.5055389, 16.7362502 50.5055557, 16.7361511 50.5055964)",,
"[41679081, 41679082, 250583110]","['Główna', 'Kolejowa']",residential,"['20', '50']",False,False,288.70699999999994,"LINESTRING (16.7362983 50.5055389, 16.7363892 50.5055177, 16.7374971 50.5052604, 16.7377245 50.5052186, 16.7377619 50.5052163, 16.7378986 50.5052078, 16.7380213 50.5052179, 16.7381289 50.5052355, 16.7383812 50.5052767, 16.738575 50.5053063, 16.7386506 50.5053178, 16.7387151 50.5053301, 16.7387684 50.5053448, 16.7389785 50.5054203, 16.7393535 50.5055647, 16.7394497 50.5056086, 16.7395683 50.5056699, 16.7396171 50.5056948, 16.7396668 50.5057185, 16.7397124 50.5057967, 16.7397584 50.505827, 16.7398108 50.5058562, 16.7398389 50.5058638, 16.7398684 50.5058714, 16.7399535 50.5058931)",yes,
"[1211022795, 42413151]",Skalna,residential,,False,False,104.613,"LINESTRING (16.7362983 50.5055389, 16.7363139 50.5054507, 16.7363749 50.5052103, 16.7364431 50.5050945, 16.7364785 50.5050109, 16.7364645 50.5048681, 16.7364533 50.5047847, 16.7364252 50.5046141)",,
80670582,Noworudzka,tertiary,,False,True,94.03,"LINESTRING (16.7394775 50.5066794, 16.7395028 50.5066142, 16.7395264 50.5065455, 16.7395559 50.5064773, 16.7395678 50.5064511, 16.739603 50.5063923, 16.7396435 50.5063213, 16.7397541 50.5061841, 16.7398949 50.5059882, 16.7399535 50.5058931)",,
337056161,Rynek,residential,,False,True,13.190999999999999,"LINESTRING (16.7394775 50.5066794, 16.7395615 50.5066891, 16.7396605 50.5067023)",,
"[41679081, 41679082, 250583110]","['Główna', 'Kolejowa']",residential,"['20', '50']",False,True,288.707,"LINESTRING (16.7399535 50.5058931, 16.7398684 50.5058714, 16.7398389 50.5058638, 16.7398108 50.5058562, 16.7397584 50.505827, 16.7397124 50.5057967, 16.7396668 50.5057185, 16.7396171 50.5056948, 16.7395683 50.5056699, 16.7394497 50.5056086, 16.7393535 50.5055647, 16.7389785 50.5054203, 16.7387684 50.5053448, 16.7387151 50.5053301, 16.7386506 50.5053178, 16.738575 50.5053063, 16.7383812 50.5052767, 16.7381289 50.5052355, 16.7380213 50.5052179, 16.7378986 50.5052078, 16.7377619 50.5052163, 16.7377245 50.5052186, 16.7374971 50.5052604, 16.7363892 50.5055177, 16.7362983 50.5055389)",yes,
80670582,Noworudzka,tertiary,,False,False,94.02999999999999,"LINESTRING (16.7399535 50.5058931, 16.7398949 50.5059882, 16.7397541 50.5061841, 16.7396435 50.5063213, 16.739603 50.5063923, 16.7395678 50.5064511, 16.7395559 50.5064773, 16.7395264 50.5065455, 16.7395028 50.5066142, 16.7394775 50.5066794)",,
"[250583112, 1073434355, 1073434356, 1078117055]",Główna,tertiary,"['50', '30']",False,False,156.78300000000002,"LINESTRING (16.7399535 50.5058931, 16.7400424 50.5059125, 16.7403467 50.5059717, 16.7403739 50.5059771, 16.7404018 50.5059827, 16.7405252 50.50601, 16.7411314 50.5061443, 16.7415782 50.5062512, 16.7416571 50.5062796, 16.7417379 50.5063106, 16.7418456 50.5063586, 16.7419865 50.5064304)",,2
"[167583497, 167493557]","['Leśna', 'Adama Mickiewicza']",residential,,False,"[False, True]",296.526,"LINESTRING (16.7437583 50.5089787, 16.7439523 50.508993, 16.7450756 50.5090574, 16.7460295 50.5091215, 16.7466102 50.5091399, 16.7468109 50.5091254, 16.7469874 50.5090637, 16.7469693 50.5089202, 16.746973 50.5086934, 16.7469661 50.5084753)",,
"[708986588, 708986589]",Lipowa,residential,,False,False,128.157,"LINESTRING (16.7437583 50.5089787, 16.7437742 50.5091248, 16.7437715 50.5094189, 16.7437585 50.509498, 16.7437418 50.5095589, 16.7436935 50.509662, 16.7435315 50.509819, 16.7433614 50.5099458, 16.7432579 50.5100322)",,
"[939815026, 708986588]",Lipowa,residential,,False,True,37.855000000000004,"LINESTRING (16.7437583 50.5089787, 16.7438042 50.508851, 16.7438833 50.5087417, 16.7439508 50.5086636)",,
167491503,Cmentarna,residential,,False,False,76.128,"LINESTRING (16.7447438 50.5079546, 16.7447113 50.507986, 16.7445081 50.5081674, 16.7443095 50.5083521, 16.7441856 50.5084515, 16.7441187 50.5085117)",,
167491503,Cmentarna,residential,,False,True,155.25700000000003,"LINESTRING (16.7447438 50.5079546, 16.7449086 50.5078201, 16.7449265 50.5078045, 16.7450274 50.5077169, 16.7451005 50.5076693, 16.7452342 50.5075836, 16.7454398 50.5074803, 16.745522 50.5074394, 16.7456236 50.5073835, 16.7457045 50.507329, 16.7457431 50.5072829, 16.7457765 50.5072365, 16.7458028 50.5071982, 16.7458175 50.507157, 16.7458163 50.5071134, 16.7458029 50.5070721, 16.7457371 50.5069707, 16.7456991 50.5069177, 16.7456519 50.5068477)",,
167492026,Jagiellońska,residential,,False,False,157.247,"LINESTRING (16.7447438 50.5079546, 16.7448486 50.5079289, 16.7451399 50.5079163, 16.7457324 50.5078907, 16.7462784 50.5078656, 16.7469552 50.5078396)",,
167491503,Cmentarna,residential,,False,True,76.12800000000001,"LINESTRING (16.7441187 50.5085117, 16.7441856 50.5084515, 16.7443095 50.5083521, 16.7445081 50.5081674, 16.7447113 50.507986, 16.7447438 50.5079546)",,
167491850,Tadeusza Kościuszki,residential,,False,False,202.99300000000002,"LINESTRING (16.7441187 50.5085117, 16.7441911 50.5085463, 16.7442255 50.5085536, 16.7442584 50.5085551, 16.744271 50.5085547, 16.7443972 50.5085511, 16.7447757 50.5085369, 16.7452524 50.5085199, 16.7457628 50.5085025, 16.7463836 50.508488, 16.7469661 50.5084753)",,
224757256,Lipowa,residential,,False,False,20.647,"LINESTRING (16.7441187 50.5085117, 16.7440424 50.5085815, 16.7439508 50.5086636)",,
220064126,Zielona,residential,,False,True,107.237,"LINESTRING (16.7432579 50.5100322, 16.7431499 50.5099675, 16.7430399 50.5098993, 16.7429774 50.5098552, 16.7429459 50.5098065, 16.7429353 50.5097338, 16.7429487 50.5096469, 16.7429899 50.5095595, 16.7430562 50.5094321, 16.7430809 50.5093249, 16.7430769 50.5091587)",,
708986589,Lipowa,residential,,False,False,82.908,"LINESTRING (16.7432579 50.5100322, 16.7430692 50.5102896, 16.7429393 50.5105002, 16.742797 50.5107175)",,
"[708986588, 708986589]",Lipowa,residential,,False,True,128.157,"LINESTRING (16.7432579 50.5100322, 16.7433614 50.5099458, 16.7435315 50.509819, 16.7436935 50.509662, 16.7437418 50.5095589, 16.7437585 50.509498, 16.7437715 50.5094189, 16.7437742 50.5091248, 16.7437583 50.5089787)",,
167491503,Cmentarna,residential,,False,False,155.25699999999998,"LINESTRING (16.7456519 50.5068477, 16.7456991 50.5069177, 16.7457371 50.5069707, 16.7458029 50.5070721, 16.7458163 50.5071134, 16.7458175 50.507157, 16.7458028 50.5071982, 16.7457765 50.5072365, 16.7457431 50.5072829, 16.7457045 50.507329, 16.7456236 50.5073835, 16.745522 50.5074394, 16.7454398 50.5074803, 16.7452342 50.5075836, 16.7451005 50.5076693, 16.7450274 50.5077169, 16.7449265 50.5078045, 16.7449086 50.5078201, 16.7447438 50.5079546)",,
1078117053,Główna,tertiary,50,False,False,58.964,"LINESTRING (16.7456519 50.5068477, 16.7457955 50.5068499, 16.7458251 50.5068498, 16.7458556 50.5068497, 16.7463525 50.506877, 16.7464833 50.5068842)",,2
"[337056160, 1078117053, 1078117055]",Główna,tertiary,"['50', '30']",False,True,272.998,"LINESTRING (16.7456519 50.5068477, 16.7455442 50.5068487, 16.7453152 50.5068279, 16.7447216 50.5067715, 16.7445633 50.5067541, 16.7443112 50.5067187, 16.7442498 50.5067123, 16.7441569 50.5067025, 16.7440735 50.5066997, 16.7439247 50.5066948, 16.7438495 50.5066975, 16.7437258 50.506702, 16.7436085 50.5067114, 16.7435038 50.5067163, 16.7434191 50.5067231, 16.7433399 50.5067398, 16.7432187 50.5067641, 16.7431518 50.5067807, 16.7430681 50.5067925, 16.7429751 50.5067914, 16.7428753 50.5067716, 16.7427899 50.5067479, 16.7427192 50.5067215, 16.7425862 50.5066781, 16.7424774 50.5066332, 16.7424213 50.5066101, 16.7421981 50.5065239, 16.742094 50.5064781, 16.7419865 50.5064304)",,2
220064126,Zielona,residential,,False,False,51.049,"LINESTRING (16.7430913 50.5086997, 16.7430769 50.5091587)",,
167491733,Spacerowa,residential,,False,False,52.521,"LINESTRING (16.7430913 50.5086997, 16.7426352 50.5086356, 16.7423634 50.5086066)",,
167491733,Spacerowa,residential,,False,True,60.931000000000004,"LINESTRING (16.7430913 50.5086997, 16.7433923 50.5086813, 16.7435611 50.5086754, 16.743647 50.5086724, 16.7437105 50.5086695, 16.7439508 50.5086636)",,
167491733,Spacerowa,residential,,False,False,60.931,"LINESTRING (16.7439508 50.5086636, 16.7437105 50.5086695, 16.743647 50.5086724, 16.7435611 50.5086754, 16.7433923 50.5086813, 16.7430913 50.5086997)",,
224757256,Lipowa,residential,,False,True,20.647,"LINESTRING (16.7439508 50.5086636, 16.7440424 50.5085815, 16.7441187 50.5085117)",,
"[939815026, 708986588]",Lipowa,residential,,False,False,37.855000000000004,"LINESTRING (16.7439508 50.5086636, 16.7438833 50.5087417, 16.7438042 50.508851, 16.7437583 50.5089787)",,
167491816,Kwiatowa,residential,,False,False,45.747,"LINESTRING (16.74243 50.5091621, 16.7430769 50.5091587)",,
167491816,Kwiatowa,residential,,False,True,45.747,"LINESTRING (16.7430769 50.5091587, 16.74243 50.5091621)",,
220064126,Zielona,residential,,False,True,51.049,"LINESTRING (16.7430769 50.5091587, 16.7430913 50.5086997)",,
220064126,Zielona,residential,,False,False,107.23700000000001,"LINESTRING (16.7430769 50.5091587, 16.7430809 50.5093249, 16.7430562 50.5094321, 16.7429899 50.5095595, 16.7429487 50.5096469, 16.7429353 50.5097338, 16.7429459 50.5098065, 16.7429774 50.5098552, 16.7430399 50.5098993, 16.7431499 50.5099675, 16.7432579 50.5100322)",,
167493557,Adama Mickiewicza,residential,,False,False,70.691,"LINESTRING (16.7469661 50.5084753, 16.7469552 50.5078396)",,
167491850,Tadeusza Kościuszki,residential,,False,True,202.99299999999997,"LINESTRING (16.7469661 50.5084753, 16.7463836 50.508488, 16.7457628 50.5085025, 16.7452524 50.5085199, 16.7447757 50.5085369, 16.7443972 50.5085511, 16.744271 50.5085547, 16.7442584 50.5085551, 16.7442255 50.5085536, 16.7441911 50.5085463, 16.7441187 50.5085117)",,
"[167583497, 167493557]","['Leśna', 'Adama Mickiewicza']",residential,,False,"[False, True]",296.526,"LINESTRING (16.7469661 50.5084753, 16.746973 50.5086934, 16.7469693 50.5089202, 16.7469874 50.5090637, 16.7468109 50.5091254, 16.7466102 50.5091399, 16.7460295 50.5091215, 16.7450756 50.5090574, 16.7439523 50.508993, 16.7437583 50.5089787)",,
"[167584114, 167492606]","['Jagiellońska', 'Tadeusza Kościuszki']",residential,,False,True,635.453,"LINESTRING (16.7469661 50.5084753, 16.7471144 50.5084932, 16.7475303 50.5084859, 16.7480139 50.5084818, 16.7492087 50.5084776, 16.7497712 50.5084732, 16.750145 50.5084858, 16.7507405 50.508479, 16.7509099 50.5084687, 16.750911 50.5083548, 16.7509053 50.5080121, 16.7509138 50.507795, 16.7508789 50.5077753, 16.7508199 50.5077617, 16.7502218 50.5077617, 16.7492147 50.5077673, 16.7486017 50.5077651, 16.7480855 50.5077639, 16.7478848 50.5077655, 16.7473089 50.5077702, 16.7470407 50.5077753, 16.7469512 50.5077753)",,
167493557,Adama Mickiewicza,residential,,False,False,7.155,"LINESTRING (16.7469552 50.5078396, 16.7469512 50.5077753)",,
167493557,Adama Mickiewicza,residential,,False,True,70.691,"LINESTRING (16.7469552 50.5078396, 16.7469661 50.5084753)",,
167492026,Jagiellońska,residential,,False,True,157.247,"LINESTRING (16.7469552 50.5078396, 16.7462784 50.5078656, 16.7457324 50.5078907, 16.7451399 50.5079163, 16.7448486 50.5079289, 16.7447438 50.5079546)",,
167493557,Adama Mickiewicza,residential,,False,True,113.86500000000001,"LINESTRING (16.7464833 50.5068842, 16.74664 50.5069713, 16.7467025 50.5069985, 16.7468984 50.5070838, 16.746911 50.5071545, 16.7469334 50.5075224, 16.7469471 50.5076881, 16.7469512 50.5077753)",,
1078117053,Główna,tertiary,50,False,True,58.964,"LINESTRING (16.7464833 50.5068842, 16.7463525 50.506877, 16.7458556 50.5068497, 16.7458251 50.5068498, 16.7457955 50.5068499, 16.7456519 50.5068477)",,2
167493557,Adama Mickiewicza,residential,,False,True,7.155,"LINESTRING (16.7469512 50.5077753, 16.7469552 50.5078396)",,
"[167584114, 167492606]","['Jagiellońska', 'Tadeusza Kościuszki']",residential,,False,False,635.453,"LINESTRING (16.7469512 50.5077753, 16.7470407 50.5077753, 16.7473089 50.5077702, 16.7478848 50.5077655, 16.7480855 50.5077639, 16.7486017 50.5077651, 16.7492147 50.5077673, 16.7502218 50.5077617, 16.7508199 50.5077617, 16.7508789 50.5077753, 16.7509138 50.507795, 16.7509053 50.5080121, 16.750911 50.5083548, 16.7509099 50.5084687, 16.7507405 50.508479, 16.750145 50.5084858, 16.7497712 50.5084732, 16.7492087 50.5084776, 16.7480139 50.5084818, 16.7475303 50.5084859, 16.7471144 50.5084932, 16.7469661 50.5084753)",,
167493557,Adama Mickiewicza,residential,,False,False,113.865,"LINESTRING (16.7469512 50.5077753, 16.7469471 50.5076881, 16.7469334 50.5075224, 16.746911 50.5071545, 16.7468984 50.5070838, 16.7467025 50.5069985, 16.74664 50.5069713, 16.7464833 50.5068842)",,
