osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,bridge,width
143645195,Adama,residential,False,False,63.451,,"LINESTRING (19.0913245 50.0940092, 19.0922097 50.0939533)",,,
17714921,Oświęcimska,living_street,False,False,50.308,20,"LINESTRING (19.0913245 50.0940092, 19.0912894 50.0935843, 19.0912872 50.0935574)",,,
"[211963728, 362324189]",Oświęcimska,residential,False,False,203.001,"['20', '50']","LINESTRING (19.0913245 50.0940092, 19.091338 50.0942117, 19.0913606 50.0944935, 19.0913585 50.094596, 19.0913569 50.0946711, 19.0913291 50.0948539, 19.0912797 50.0950303, 19.0911907 50.0952142, 19.0910893 50.0953822, 19.0909554 50.0955587, 19.0909235 50.0956007, 19.0908514 50.0956574, 19.0906857 50.0956906)",,,
143645222,Macieja,tertiary,False,True,234.77100000000002,50,"LINESTRING (19.0906857 50.0956906, 19.0906714 50.0954776, 19.0906278 50.0950009, 19.0905954 50.0944841, 19.0905893 50.094407, 19.0905465 50.0939693, 19.0905251 50.0935819)",2,,
"[211963728, 362324189]",Oświęcimska,residential,False,True,203.001,"['20', '50']","LINESTRING (19.0906857 50.0956906, 19.0908514 50.0956574, 19.0909235 50.0956007, 19.0909554 50.0955587, 19.0910893 50.0953822, 19.0911907 50.0952142, 19.0912797 50.0950303, 19.0913291 50.0948539, 19.0913569 50.0946711, 19.0913585 50.094596, 19.0913606 50.0944935, 19.091338 50.0942117, 19.0913245 50.0940092)",,,
815860256,Oświęcimska,tertiary,False,False,60.557,50,"LINESTRING (19.0906857 50.0956906, 19.0906875 50.0957693, 19.0906628 50.0958206, 19.0906105 50.0958749, 19.0904826 50.0959777, 19.0904503 50.0960033, 19.09027 50.0961463)",,,
143645236,Wylotowa,residential,False,True,19.771,,"LINESTRING (19.0964217 50.0939603, 19.096662 50.0940489)",,,
143645235,Wylotowa,residential,False,False,241.679,,"LINESTRING (19.0964217 50.0939603, 19.0962482 50.0939152, 19.094926 50.093572, 19.0946596 50.09354, 19.094319 50.093499, 19.0942287 50.093507, 19.0936843 50.0935556, 19.0931683 50.0935519)",,,
211963729,Księdza Pawła Macierzyńskiego,residential,False,True,157.849,,"LINESTRING (19.0964217 50.0939603, 19.0964413 50.0939223, 19.0964686 50.0938694, 19.0968043 50.0925964, 19.0967916 50.0925647)",,,
211963725,Krakowska,living_street,True,False,26.764,20,"LINESTRING (19.0922043 50.0929415, 19.0921561 50.0931802)",,,
143645226,Rynek,living_street,False,False,110.179,,"LINESTRING (19.0922043 50.0929415, 19.0916905 50.0929492, 19.0913532 50.0929542, 19.0913021 50.092961, 19.0912816 50.0929698, 19.0912726 50.0930036, 19.0912853 50.0933646)",,,
172932356,Rynek,living_street,True,False,37.152,20,"LINESTRING (19.0921561 50.0931802, 19.0921612 50.0932821, 19.0921746 50.0935141)",,,
172932357,Rynek,living_street,True,False,69.328,20,"LINESTRING (19.0921561 50.0931802, 19.0921074 50.0932218, 19.0920457 50.0932546, 19.091947 50.0932908, 19.091822 50.0933068, 19.0917715 50.093307, 19.0916931 50.0933074, 19.0914991 50.0933055, 19.0914074 50.0933089, 19.0913367 50.093326, 19.0912853 50.0933646)",,,
143645226,Rynek,living_street,False,True,110.179,,"LINESTRING (19.0912853 50.0933646, 19.0912726 50.0930036, 19.0912816 50.0929698, 19.0913021 50.092961, 19.0913532 50.0929542, 19.0916905 50.0929492, 19.0922043 50.0929415)",,,
172932357,Rynek,living_street,True,False,18.047,20,"LINESTRING (19.0912853 50.0933646, 19.0912855 50.0934368, 19.0912857 50.0935269)",,,
"[40524808, 291960505, 291960506]",,tertiary,False,False,175.341,50,"LINESTRING (19.0929251 50.0899778, 19.0929081 50.0900671, 19.0928839 50.0901862, 19.0928774 50.0902176, 19.0927197 50.0911889, 19.0926602 50.0914201, 19.0926287 50.0915427)",,yes,
"[143645200, 622691150]",Chemików,residential,False,False,228.25100000000003,50,"LINESTRING (19.0929251 50.0899778, 19.0926647 50.0899072, 19.0921643 50.0897535, 19.0918493 50.0896563, 19.0913546 50.0895038, 19.0910799 50.0894177, 19.090236 50.0891536, 19.090039 50.0890924)",,,
961907058,Krakowska,tertiary,False,True,59.614000000000004,50,"LINESTRING (19.0929251 50.0899778, 19.0929576 50.0897964, 19.0929709 50.0897374, 19.0929789 50.0896986, 19.0929919 50.0896584, 19.0930108 50.0896184, 19.0930252 50.0895868, 19.0930683 50.0895259, 19.0931311 50.0894661)",2,,
143645207,Jana Spyry,tertiary,False,False,60.161,50,"LINESTRING (19.0926287 50.0915427, 19.0925817 50.0915383, 19.0917951 50.0914608)",,,
273265558,Księdza Kudery,residential,False,True,33.393,,"LINESTRING (19.0926287 50.0915427, 19.0926763 50.0915488, 19.0930916 50.091587)",,,
"[40524808, 291960505, 291960506]",,tertiary,False,True,175.34099999999995,50,"LINESTRING (19.0926287 50.0915427, 19.0926602 50.0914201, 19.0927197 50.0911889, 19.0928774 50.0902176, 19.0928839 50.0901862, 19.0929081 50.0900671, 19.0929251 50.0899778)",,yes,
815860255,,residential,False,False,69.98599999999999,50,"LINESTRING (19.0926287 50.0915427, 19.0925134 50.0919304, 19.0924368 50.0921599)",,,
64745176,Krakowska,residential,False,False,15.389,50,"LINESTRING (19.0924368 50.0921599, 19.09239 50.092295)",,,
815860255,,residential,False,True,69.98599999999999,50,"LINESTRING (19.0924368 50.0921599, 19.0925134 50.0919304, 19.0926287 50.0915427)",,,
"[890957341, 143645237]",Zdrowia,residential,False,False,57.077000000000005,,"LINESTRING (19.0931311 50.0894661, 19.0930781 50.0894145, 19.0930388 50.0893763, 19.0929815 50.0893205, 19.0927214 50.0890731, 19.0926862 50.0890395)",,,
208756761,Krakowska,tertiary,False,True,17.761,50,"LINESTRING (19.0931311 50.0894661, 19.0932108 50.0893942, 19.0932849 50.0893408)",2,,
961907058,Krakowska,tertiary,False,False,59.614000000000004,50,"LINESTRING (19.0931311 50.0894661, 19.0930683 50.0895259, 19.0930252 50.0895868, 19.0930108 50.0896184, 19.0929919 50.0896584, 19.0929789 50.0896986, 19.0929709 50.0897374, 19.0929576 50.0897964, 19.0929251 50.0899778)",2,,
208756761,Krakowska,tertiary,False,False,17.761,50,"LINESTRING (19.0932849 50.0893408, 19.0932108 50.0893942, 19.0931311 50.0894661)",2,,
143645222,Macieja,tertiary,False,False,71.361,50,"LINESTRING (19.0904731 50.092941, 19.0905251 50.0935819)",2,,
726529221,Licealna,living_street,False,False,46.639,,"LINESTRING (19.0904731 50.092941, 19.0911263 50.0929232)",,,
"[316426266, 326636067, 326636068]",Licealna,residential,False,False,216.56900000000002,,"LINESTRING (19.0904731 50.092941, 19.0902903 50.0929474, 19.0900848 50.0929552, 19.0893058 50.0929797, 19.08917 50.092984, 19.0886647 50.0930073, 19.0883873 50.0930131, 19.0878708 50.093019, 19.0877766 50.0930213, 19.087632 50.0930248, 19.0874409 50.093031)",,yes,
"[1023244672, 1209749781]",Jerzego,tertiary,False,True,178.01700000000002,40,"LINESTRING (19.0904731 50.092941, 19.0904712 50.092834, 19.0904694 50.0927326, 19.0904797 50.0926853, 19.0905307 50.0926159, 19.0905495 50.0925918, 19.0905779 50.0925506, 19.0905931 50.0925206, 19.0906028 50.0924954, 19.0906114 50.0924611, 19.0906151 50.0924296, 19.09062 50.0923554, 19.0906227 50.0923046, 19.0906266 50.0922398, 19.0906296 50.0920822, 19.0906307 50.0920035, 19.0906305 50.0917405, 19.0906405 50.0916012, 19.0906661 50.0914498, 19.0906706 50.0914282, 19.0906736 50.0914111, 19.0906768 50.0913977, 19.0906798 50.0913802, 19.090685 50.0913697, 19.0906912 50.0913605)",2,,
143622791,Marcina,unclassified,False,True,16.331,50,"LINESTRING (19.0879861 50.0961488, 19.0881794 50.0962275)",,,
"[362324185, 362324186, 143622791]",Marcina,unclassified,False,False,126.03599999999999,"['20', '50']","LINESTRING (19.0879861 50.0961488, 19.0876724 50.0960201, 19.0873845 50.095902, 19.0873251 50.0958775, 19.0871937 50.0958236, 19.0865994 50.0955797, 19.0864977 50.095538)",,,
143622825,,residential,False,True,145.55,,"LINESTRING (19.0879861 50.0961488, 19.0879464 50.0961882, 19.0877574 50.0962517, 19.0875301 50.0963098, 19.0870447 50.0964188, 19.0861055 50.0966296)",,,
143622791,Marcina,unclassified,False,False,16.331,50,"LINESTRING (19.0881794 50.0962275, 19.0879861 50.0961488)",,,
143622791,Marcina,unclassified,False,True,55.388,50,"LINESTRING (19.0881794 50.0962275, 19.0888258 50.0965035)",,,
143622800,Sekretna,residential,False,False,245.18400000000003,,"LINESTRING (19.0881794 50.0962275, 19.0879935 50.0963636, 19.0879118 50.0964372, 19.0878424 50.0964969, 19.0876749 50.0965526, 19.0867072 50.0967528, 19.0862041 50.0968547, 19.0857039 50.096964, 19.0853944 50.0970203, 19.0851649 50.0970599, 19.0851693 50.0971095)",,,
143622791,Marcina,unclassified,False,False,55.388,50,"LINESTRING (19.0888258 50.0965035, 19.0881794 50.0962275)",,,
143622829,,residential,False,True,47.501,,"LINESTRING (19.0888258 50.0965035, 19.088632 50.0969122)",,,
143622791,Marcina,unclassified,False,True,55.622,50,"LINESTRING (19.0888258 50.0965035, 19.0893842 50.0967553, 19.0894637 50.0967912)",,,
143622825,,residential,False,False,145.55,,"LINESTRING (19.0861055 50.0966296, 19.0870447 50.0964188, 19.0875301 50.0963098, 19.0877574 50.0962517, 19.0879464 50.0961882, 19.0879861 50.0961488)",,,
143622791,Marcina,unclassified,False,False,55.622,50,"LINESTRING (19.0894637 50.0967912, 19.0893842 50.0967553, 19.0888258 50.0965035)",,,
326636069,Oświęcimska,tertiary,False,False,88.751,50,"LINESTRING (19.0894637 50.0967912, 19.0891306 50.0970712, 19.0887028 50.0974227)",2,,
"[815860256, 326636069, 326636070]",Oświęcimska,tertiary,False,True,91.926,50,"LINESTRING (19.0894637 50.0967912, 19.0895402 50.0967311, 19.0896248 50.0966638, 19.0899313 50.09642, 19.0900049 50.0963615, 19.0900481 50.0963271, 19.0902326 50.096176, 19.09027 50.0961463)",2,yes,
143622829,,residential,False,False,47.501,,"LINESTRING (19.088632 50.0969122, 19.0888258 50.0965035)",,,
143622787,Krótka,residential,False,False,170.833,,"LINESTRING (19.088632 50.0969122, 19.0879108 50.0970124, 19.0863362 50.0973435)",,,
143622829,,residential,False,True,60.344,,"LINESTRING (19.088632 50.0969122, 19.088583 50.0973431, 19.0886333 50.0973765, 19.0887028 50.0974227)",,,
143622780,Homera,residential,False,False,116.254,,"LINESTRING (19.0863362 50.0973435, 19.0862435 50.097173, 19.0861632 50.0971422, 19.0856806 50.0972265, 19.0852257 50.0972911, 19.0851693 50.0971095)",,,
143622787,Krótka,residential,False,True,170.833,,"LINESTRING (19.0863362 50.0973435, 19.0879108 50.0970124, 19.088632 50.0969122)",,,
326636069,Oświęcimska,tertiary,False,True,18.164,50,"LINESTRING (19.088548 50.0975524, 19.0887028 50.0974227)",2,,
"[143645237, 890957341]",Zdrowia,residential,False,True,57.077,,"LINESTRING (19.0926862 50.0890395, 19.0927214 50.0890731, 19.0929815 50.0893205, 19.0930388 50.0893763, 19.0930781 50.0894145, 19.0931311 50.0894661)",,,
"[291959121, 211963724, 291960141]",Kopcowa,residential,False,False,96.941,50,"LINESTRING (19.090039 50.0890924, 19.0900255 50.089159, 19.0900233 50.0891714, 19.0900068 50.0893125, 19.0899702 50.0896469, 19.089944 50.0899619)",1,yes,
"[143645200, 622691150]",Chemików,residential,False,True,228.25100000000003,50,"LINESTRING (19.090039 50.0890924, 19.090236 50.0891536, 19.0910799 50.0894177, 19.0913546 50.0895038, 19.0918493 50.0896563, 19.0921643 50.0897535, 19.0926647 50.0899072, 19.0929251 50.0899778)",,,
"[726977907, 143645211, 726977908]",Kadłubowa,living_street,True,False,208.219,,"LINESTRING (19.089944 50.0899619, 19.090116 50.0899752, 19.0902459 50.0899855, 19.0902951 50.089991, 19.0903275 50.089994, 19.090356 50.090002, 19.0903901 50.0900164, 19.0904183 50.09003, 19.0904938 50.0900749, 19.0907909 50.0902849, 19.0908545 50.0903275, 19.090906 50.0903746, 19.0909419 50.0904302, 19.0909494 50.0904464, 19.0909737 50.0904992, 19.0910921 50.0907583, 19.0912116 50.0910198, 19.0912677 50.0911425, 19.0913706 50.0913769, 19.0913785 50.09142)",,,
"[291959121, 211963724, 291960141]",Kopcowa,residential,False,True,96.941,50,"LINESTRING (19.089944 50.0899619, 19.0899702 50.0896469, 19.0900068 50.0893125, 19.0900233 50.0891714, 19.0900255 50.089159, 19.090039 50.0890924)",1,yes,
362324164,Andrzeja,residential,False,True,78.048,,"LINESTRING (19.0933992 50.0909251, 19.0931341 50.0912839, 19.093117 50.0913342, 19.0931025 50.0914482, 19.0930916 50.091587)",,,
