osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,bridge
173216672,1,79;747,primary,50,roundabout,True,False,6.238999999999999,"LINESTRING (21.6461669 51.155753, 21.646149 51.1557381, 21.6461382 51.1557206, 21.6461353 51.155702)",,
436269931,1,747,secondary,50,,True,False,22.131999999999998,"LINESTRING (21.6461669 51.155753, 21.645983 51.1557816, 21.6458559 51.1557904)",Turystyczna,
35760008,,79,primary,50,,False,False,32.143,"LINESTRING (21.6491075 51.1589743, 21.6491619 51.1591148, 21.6492163 51.1592552)",Rynek,
35760008,,79,primary,50,,False,True,68.10199999999999,"LINESTRING (21.6491075 51.1589743, 21.6490795 51.1588882, 21.6490632 51.1588183, 21.6490572 51.1587576, 21.6490582 51.1587285, 21.6490638 51.158692, 21.6490746 51.1586448, 21.6490984 51.158582, 21.6491548 51.1585079, 21.6492013 51.1584567, 21.6492472 51.1584236, 21.6492823 51.1584029)",Rynek,
210296536,2,,tertiary,50,,False,True,54.302,"LINESTRING (21.6491075 51.1589743, 21.6489226 51.1590297, 21.6484048 51.1591847)",Iłżecka,
35711689,2,,residential,50,,False,False,156.26,"LINESTRING (21.6507295 51.158096, 21.6507715 51.1582009, 21.6511779 51.1592952, 21.6512478 51.1594631)",Tadeusza Kościuszki,
35712994,2,79,primary,50,,False,False,55.635,"LINESTRING (21.6507295 51.158096, 21.6506249 51.1581156, 21.6500961 51.1582148, 21.6499652 51.1582394)",Solecka,
35712994,2,79,primary,50,,False,True,70.938,"LINESTRING (21.6507295 51.158096, 21.650927 51.1580589, 21.651704 51.1579131)",Solecka,
35760008,,79,primary,50,,False,False,68.102,"LINESTRING (21.6492823 51.1584029, 21.6492472 51.1584236, 21.6492013 51.1584567, 21.6491548 51.1585079, 21.6490984 51.158582, 21.6490746 51.1586448, 21.6490638 51.158692, 21.6490582 51.1587285, 21.6490572 51.1587576, 21.6490632 51.1588183, 21.6490795 51.1588882, 21.6491075 51.1589743)",Rynek,
35760008,,79,primary,50,,False,True,51.373,"LINESTRING (21.6492823 51.1584029, 21.6493803 51.1583578, 21.6495773 51.1583103, 21.6497924 51.1582711, 21.6499652 51.1582394)",Rynek,
210296539,,,residential,,,True,False,88.68900000000001,"LINESTRING (21.6492823 51.1584029, 21.6493059 51.1584173, 21.6493208 51.1584345, 21.649343 51.1584709, 21.649353 51.1584869, 21.6497401 51.1591066, 21.64976 51.15914)",Rynek,
"[548621330, 35761815]",2,79,primary,50,,True,False,156.202,"LINESTRING (21.6511745 51.1569713, 21.6512279 51.1569277, 21.6512918 51.1568953, 21.6515297 51.1567836, 21.6516754 51.1567194, 21.6517622 51.1566888, 21.6519485 51.1566389, 21.6521248 51.1566072, 21.6523279 51.1565755, 21.652839 51.1565056, 21.6530923 51.1564703, 21.6532088 51.1564619)",Jana Kilińskiego,
35711450,1,79,primary,50,,False,False,44.083999999999996,"LINESTRING (21.6492163 51.1592552, 21.6492452 51.1593266, 21.6492501 51.1593372, 21.649253 51.1593441, 21.6494131 51.1596317)",Zwoleńska,
35760008,,79,primary,50,,False,True,32.143,"LINESTRING (21.6492163 51.1592552, 21.6491619 51.1591148, 21.6491075 51.1589743)",Rynek,
210296538,,,residential,,,True,False,40.022,"LINESTRING (21.6492163 51.1592552, 21.6493898 51.1592184, 21.64976 51.15914)",Rynek,
