osmid,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,name,access
40830117,residential,False,False,211.33,"LINESTRING (22.3411839 50.317821, 22.3408375 50.3176351, 22.3407069 50.3175621, 22.3405083 50.317455, 22.3403762 50.3173837, 22.3402576 50.3173197, 22.3400783 50.3172216, 22.3399315 50.3171394, 22.3398531 50.3170955, 22.3398062 50.3170686, 22.3397002 50.3169943, 22.3396625 50.3169575, 22.3395784 50.3168755, 22.339516 50.3167748, 22.3394747 50.3166698, 22.339459 50.3165277, 22.3394808 50.316387)",2,,,Marii Konopnickiej,
40830449,residential,False,True,82.591,"LINESTRING (22.3411839 50.317821, 22.3414754 50.3179732, 22.3417579 50.3181364, 22.3418802 50.318205, 22.3419638 50.3182503, 22.3420676 50.3183037)",2,,30,Komisji Edukacji Narodowej,
40830090,residential,False,False,32.0,"LINESTRING (22.3423561 50.3180826, 22.3421408 50.3182476, 22.3420676 50.3183037)",2,,,Profesora Stanisława Tołpy,
40830090,residential,False,True,73.563,"LINESTRING (22.3423561 50.3180826, 22.3424617 50.3180015, 22.3425792 50.3179096, 22.3428331 50.3177057, 22.3430062 50.3175675)",2,,,Profesora Stanisława Tołpy,
40830100,residential,False,True,40.556,"LINESTRING (22.3423561 50.3180826, 22.3423019 50.3180529, 22.3422352 50.3180163, 22.341923 50.3178448)",,,,,
40830143,residential,False,True,74.61500000000001,"LINESTRING (22.3419258 50.316, 22.3419522 50.3160099, 22.3419805 50.3160152, 22.3420189 50.3160174, 22.3420617 50.3160129, 22.3428438 50.3158104, 22.3429028 50.3157932)",,,,Generała Władysława Sikorskiego,
40784310,tertiary,False,True,81.115,"LINESTRING (22.3429028 50.3157932, 22.3429905 50.3160202, 22.3430433 50.3161461, 22.3430952 50.316236, 22.3431474 50.3163107, 22.3431972 50.3163696, 22.3432995 50.3164712)",2,,,Azalii Pontyjskiej,
40830143,residential,False,False,74.615,"LINESTRING (22.3429028 50.3157932, 22.3428438 50.3158104, 22.3420617 50.3160129, 22.3420189 50.3160174, 22.3419805 50.3160152, 22.3419522 50.3160099, 22.3419258 50.316)",,,,Generała Władysława Sikorskiego,
40784310,tertiary,False,False,31.653,"LINESTRING (22.3452929 50.3188864, 22.3453449 50.3188333, 22.3453766 50.3187879, 22.3453938 50.3187499, 22.3454028 50.318715, 22.3454081 50.3186815, 22.3454061 50.3186441, 22.345398 50.3186183)",2,,,Azalii Pontyjskiej,
40830105,residential,False,False,157.60899999999998,"LINESTRING (22.3452929 50.3188864, 22.3453624 50.3189264, 22.3457042 50.3191148, 22.345951 50.3192508, 22.3460967 50.319332, 22.346287 50.3194408, 22.3465763 50.3196061, 22.3469576 50.319824)",,,,Janusza Korczaka,
151671272,tertiary,False,True,78.131,"LINESTRING (22.3452929 50.3188864, 22.3452477 50.3189186, 22.3451294 50.3190027, 22.3450149 50.3190864, 22.3448968 50.3191737, 22.3447718 50.3192699, 22.3446505 50.3193632, 22.3445781 50.3194205)",2,,,1 Maja,
40830090,residential,False,False,73.563,"LINESTRING (22.3430062 50.3175675, 22.3428331 50.3177057, 22.3425792 50.3179096, 22.3424617 50.3180015, 22.3423561 50.3180826)",2,,,Profesora Stanisława Tołpy,
40830090,residential,False,True,89.15899999999999,"LINESTRING (22.3430062 50.3175675, 22.3436352 50.3170779, 22.3437445 50.3169929, 22.3438233 50.3169629)",2,,,Profesora Stanisława Tołpy,
40830109,residential,False,True,39.233999999999995,"LINESTRING (22.3430062 50.3175675, 22.3429272 50.3175202, 22.3429103 50.3175113, 22.3425847 50.3173395)",,,,,
40830093,residential,False,False,72.97800000000001,"LINESTRING (22.3414686 50.3176026, 22.341532 50.3175527, 22.3416555 50.3174565, 22.3417727 50.3173651, 22.3418996 50.3172711, 22.3419665 50.3172211, 22.3421101 50.3171148, 22.3421298 50.3171002)",2,,,Bolesława Prusa,
40830093,residential,False,True,31.598,"LINESTRING (22.3414686 50.3176026, 22.341415 50.317644, 22.3412936 50.3177371, 22.3412697 50.3177562, 22.3411839 50.317821)",2,,,Bolesława Prusa,
40830100,residential,False,False,42.032,"LINESTRING (22.3414686 50.3176026, 22.3415345 50.3176371, 22.3415678 50.3176557, 22.3416832 50.3177144, 22.341923 50.3178448)",,,,,
45282861,residential,False,False,162.87200000000004,"LINESTRING (22.343856 50.3199748, 22.3439432 50.3200201, 22.3443045 50.3202128, 22.3445455 50.3203412, 22.3445564 50.3203477, 22.3445786 50.3203586, 22.3449008 50.3205277, 22.3453025 50.3207399, 22.3453295 50.3207537, 22.3455587 50.3208712, 22.3455835 50.320875, 22.3456268 50.320847)",,,,Adama Mickiewicza,
151671272,tertiary,False,False,80.17200000000001,"LINESTRING (22.343856 50.3199748, 22.3439486 50.319903, 22.3441372 50.3197581, 22.3442844 50.3196448, 22.3444033 50.3195534, 22.3445264 50.3194587, 22.3445781 50.3194205)",2,,,1 Maja,
151671272,tertiary,False,True,174.93,"LINESTRING (22.343856 50.3199748, 22.3437843 50.3200288, 22.3434857 50.320255, 22.3434449 50.320286, 22.3433469 50.3203602, 22.3432432 50.320436, 22.3431515 50.3205046, 22.342382 50.3210735, 22.3422566 50.3211714)",2,,,1 Maja,
190513514,primary,False,True,14.034,"LINESTRING (22.3492312 50.321771, 22.349169 50.3218908)",2,77,50,,
190513514,primary,False,False,72.175,"LINESTRING (22.3488286 50.3225024, 22.3488861 50.3223976, 22.3489137 50.3223473, 22.3490476 50.3221033, 22.349065 50.3220729, 22.349169 50.3218908)",2,77,50,,
190513514,primary,False,True,104.396,"LINESTRING (22.3488286 50.3225024, 22.3486701 50.3227419, 22.3484339 50.3230511, 22.3482856 50.3232467, 22.3481768 50.3233415)",2,77,50,,
"[306354521, 40830097, 40967422, 239021625]",residential,False,"[False, True]",270.84,"LINESTRING (22.349194 50.3200755, 22.3487325 50.3204339, 22.3483574 50.3208233, 22.3479838 50.3211738, 22.3479514 50.3212069, 22.3479465 50.3212393, 22.3479779 50.3212657, 22.3488445 50.3217412, 22.3489782 50.3218146, 22.3490598 50.3218447, 22.349169 50.3218908)",,,,Kolejowa,
45282861,residential,False,True,32.034,"LINESTRING (22.345964 50.3210384, 22.3456955 50.3208876, 22.3456268 50.320847)",,,,Adama Mickiewicza,
58187259,residential,False,True,63.526,"LINESTRING (22.3460994 50.3182684, 22.3458589 50.3183962, 22.3455824 50.3185486, 22.3455267 50.3185798, 22.3455044 50.3185889, 22.3454527 50.3186047, 22.345398 50.3186183)",,,,,
"[548608749, 58187317, 548608750]",residential,False,"[False, True]",634.9290000000002,"LINESTRING (22.3460994 50.3182684, 22.3461752 50.3183059, 22.3464976 50.3184874, 22.3466977 50.3185873, 22.3468094 50.3186291, 22.346866 50.3186427, 22.3469305 50.3186486, 22.3469916 50.3186491, 22.3470355 50.3186422, 22.3470834 50.3186217, 22.3472645 50.3185007, 22.3476613 50.3181852, 22.3479374 50.3179787, 22.3479774 50.317955, 22.3480214 50.3179349, 22.3480708 50.317922, 22.348135 50.3179117, 22.3481857 50.3179085, 22.3482471 50.3179069, 22.3483095 50.3179068, 22.3483461 50.3179084, 22.3483793 50.3179109, 22.3491162 50.3180149, 22.3491494 50.3180168, 22.3491778 50.3180175, 22.3492199 50.3180158, 22.3492526 50.3180124, 22.3492859 50.3180069, 22.349311 50.3180001, 22.3493285 50.3179955, 22.3493427 50.3179902, 22.3493576 50.3179828, 22.3493721 50.3179717, 22.3493835 50.3179607, 22.3493935 50.3179503, 22.3494018 50.3179379, 22.3494084 50.3179212, 22.3494368 50.3178212, 22.3494671 50.3177063, 22.3494728 50.3176631, 22.3494721 50.3176235, 22.3494683 50.3175989, 22.3494578 50.3175778, 22.3494339 50.317546, 22.3494114 50.3175254, 22.3493858 50.3175087, 22.349359 50.3174932, 22.3493282 50.3174794, 22.3486513 50.3173813, 22.3479626 50.3172936, 22.3478017 50.3172746, 22.3475351 50.3172432, 22.3474828 50.3172393, 22.3474207 50.3172393, 22.3473515 50.3172527, 22.3473096 50.3172648, 22.3472747 50.3172836, 22.3472452 50.3173095, 22.3472238 50.3173458, 22.3471856 50.3174667, 22.3471718 50.3174947, 22.3471447 50.317529, 22.3470968 50.3175706, 22.3470553 50.3176068, 22.3468649 50.317739, 22.3465565 50.3179355, 22.3464179 50.318037, 22.3461229 50.3182531, 22.3460994 50.3182684)",,,,Władysława Piłata,designated
"[58187317, 548608749, 548608750]",residential,False,"[False, True]",634.9290000000003,"LINESTRING (22.3460994 50.3182684, 22.3461229 50.3182531, 22.3464179 50.318037, 22.3465565 50.3179355, 22.3468649 50.317739, 22.3470553 50.3176068, 22.3470968 50.3175706, 22.3471447 50.317529, 22.3471718 50.3174947, 22.3471856 50.3174667, 22.3472238 50.3173458, 22.3472452 50.3173095, 22.3472747 50.3172836, 22.3473096 50.3172648, 22.3473515 50.3172527, 22.3474207 50.3172393, 22.3474828 50.3172393, 22.3475351 50.3172432, 22.3478017 50.3172746, 22.3479626 50.3172936, 22.3486513 50.3173813, 22.3493282 50.3174794, 22.349359 50.3174932, 22.3493858 50.3175087, 22.3494114 50.3175254, 22.3494339 50.317546, 22.3494578 50.3175778, 22.3494683 50.3175989, 22.3494721 50.3176235, 22.3494728 50.3176631, 22.3494671 50.3177063, 22.3494368 50.3178212, 22.3494084 50.3179212, 22.3494018 50.3179379, 22.3493935 50.3179503, 22.3493835 50.3179607, 22.3493721 50.3179717, 22.3493576 50.3179828, 22.3493427 50.3179902, 22.3493285 50.3179955, 22.349311 50.3180001, 22.3492859 50.3180069, 22.3492526 50.3180124, 22.3492199 50.3180158, 22.3491778 50.3180175, 22.3491494 50.3180168, 22.3491162 50.3180149, 22.3483793 50.3179109, 22.3483461 50.3179084, 22.3483095 50.3179068, 22.3482471 50.3179069, 22.3481857 50.3179085, 22.348135 50.3179117, 22.3480708 50.317922, 22.3480214 50.3179349, 22.3479774 50.317955, 22.3479374 50.3179787, 22.3476613 50.3181852, 22.3472645 50.3185007, 22.3470834 50.3186217, 22.3470355 50.3186422, 22.3469916 50.3186491, 22.3469305 50.3186486, 22.346866 50.3186427, 22.3468094 50.3186291, 22.3466977 50.3185873, 22.3464976 50.3184874, 22.3461752 50.3183059, 22.3460994 50.3182684)",,,,Władysława Piłata,designated
40784310,tertiary,False,False,215.621,"LINESTRING (22.345398 50.3186183, 22.3453811 50.3185851, 22.3453581 50.3185518, 22.3453011 50.3184778, 22.3449261 50.3180652, 22.3447964 50.31793, 22.3442556 50.3173816, 22.3439264 50.3170525, 22.3438233 50.3169629)",2,,,Azalii Pontyjskiej,
40784310,tertiary,False,True,31.653,"LINESTRING (22.345398 50.3186183, 22.3454061 50.3186441, 22.3454081 50.3186815, 22.3454028 50.318715, 22.3453938 50.3187499, 22.3453766 50.3187879, 22.3453449 50.3188333, 22.3452929 50.3188864)",2,,,Azalii Pontyjskiej,
58187259,residential,False,False,63.525999999999996,"LINESTRING (22.345398 50.3186183, 22.3454527 50.3186047, 22.3455044 50.3185889, 22.3455267 50.3185798, 22.3455824 50.3185486, 22.3458589 50.3183962, 22.3460994 50.3182684)",,,,,
123273794,residential,False,True,84.387,"LINESTRING (22.3488338 50.3227266, 22.3488072 50.3228632, 22.3487239 50.3232441, 22.3486727 50.3234785)",,,,,
382406096,tertiary,False,False,256.054,"LINESTRING (22.3449292 50.3225075, 22.3451613 50.3226007, 22.3452254 50.322623, 22.3453062 50.3226475, 22.3453795 50.3226692, 22.3454538 50.3226886, 22.3456321 50.322728, 22.3457017 50.3227421, 22.3457574 50.3227522, 22.3458089 50.3227608, 22.3458497 50.322766, 22.3459041 50.322773, 22.3462871 50.3228092, 22.3463533 50.3228149, 22.3468235 50.3228505, 22.347092 50.3228701, 22.3471623 50.3228752, 22.3472362 50.3228843, 22.3473066 50.3228949, 22.3473507 50.3229053, 22.3473711 50.3229101, 22.3474426 50.3229335, 22.3475331 50.3229751, 22.3476258 50.3230256, 22.3478827 50.3231732, 22.3480915 50.3232932, 22.3481181 50.3233083, 22.3481768 50.3233415)",2,,,Jana Pawła II,
382406097,tertiary,False,True,241.362,"LINESTRING (22.3449292 50.3225075, 22.3448727 50.3224852, 22.344789 50.3224501, 22.3444518 50.3223086, 22.344081 50.3221531, 22.3439379 50.3220757, 22.3438109 50.3220052, 22.3437437 50.3219706, 22.3435805 50.3218823, 22.3428595 50.3214911, 22.3424753 50.3212866, 22.3422566 50.3211714)",2,,,Jana Pawła II,
996698143,residential,False,False,94.906,"LINESTRING (22.3449292 50.3225075, 22.3449797 50.3224447, 22.3450242 50.3224057, 22.3457625 50.3218422)",2,,,Towarowa,
58187429,residential,True,False,158.883,"LINESTRING (22.3445781 50.3194205, 22.3446464 50.3194552, 22.3452736 50.319791, 22.3454933 50.3199101, 22.3460442 50.3202026, 22.3462675 50.3203193, 22.3462985 50.3203342)",,,,Jordana,
151671272,tertiary,False,False,78.131,"LINESTRING (22.3445781 50.3194205, 22.3446505 50.3193632, 22.3447718 50.3192699, 22.3448968 50.3191737, 22.3450149 50.3190864, 22.3451294 50.3190027, 22.3452477 50.3189186, 22.3452929 50.3188864)",2,,,1 Maja,
151671272,tertiary,False,True,80.172,"LINESTRING (22.3445781 50.3194205, 22.3445264 50.3194587, 22.3444033 50.3195534, 22.3442844 50.3196448, 22.3441372 50.3197581, 22.3439486 50.319903, 22.343856 50.3199748)",2,,,1 Maja,
58187304,residential,False,False,73.542,"LINESTRING (22.3462985 50.3203342, 22.3464866 50.3201896, 22.3466716 50.3200474, 22.3467194 50.3200103, 22.3469576 50.319824)",,,,Parkowa,
58187304,residential,False,True,74.346,"LINESTRING (22.3462985 50.3203342, 22.3461359 50.3204622, 22.3460849 50.3205024, 22.3456969 50.3207983, 22.3456268 50.320847)",,,,Parkowa,
"[40830449, 40946972]",residential,False,"[False, True]",420.75000000000006,"LINESTRING (22.3422566 50.3211714, 22.3421148 50.321094, 22.3419898 50.3210226, 22.3418582 50.3209552, 22.3415924 50.3208138, 22.3412745 50.3206426, 22.3412108 50.3205899, 22.3411752 50.320544, 22.3411441 50.3204751, 22.3411277 50.3204232, 22.3411223 50.3203655, 22.3411228 50.3203038, 22.3411286 50.3202542, 22.3411429 50.320181, 22.3411559 50.3201499, 22.3411948 50.3200897, 22.3412469 50.3200398, 22.3413004 50.3199971, 22.3413626 50.319947, 22.341506 50.3198368, 22.3416349 50.3197379, 22.3417119 50.3196769, 22.3417703 50.3196326, 22.3418892 50.3195449, 22.3420661 50.3194118, 22.342201 50.3193115, 22.3425336 50.3190541, 22.3427325 50.3188992, 22.342802 50.3188403, 22.3428199 50.3188241, 22.3428298 50.3188133, 22.3428364 50.318802, 22.3428415 50.318792, 22.3428441 50.3187797, 22.3428435 50.3187656, 22.3428391 50.318752, 22.3428308 50.3187377, 22.3428203 50.3187285, 22.342679 50.3186431, 22.3425697 50.3185824, 22.3420676 50.3183037)",2,,30,Komisji Edukacji Narodowej,
151671272,tertiary,False,False,174.93,"LINESTRING (22.3422566 50.3211714, 22.342382 50.3210735, 22.3431515 50.3205046, 22.3432432 50.320436, 22.3433469 50.3203602, 22.3434449 50.320286, 22.3434857 50.320255, 22.3437843 50.3200288, 22.343856 50.3199748)",2,,,1 Maja,
382406097,tertiary,False,False,241.36200000000002,"LINESTRING (22.3422566 50.3211714, 22.3424753 50.3212866, 22.3428595 50.3214911, 22.3435805 50.3218823, 22.3437437 50.3219706, 22.3438109 50.3220052, 22.3439379 50.3220757, 22.344081 50.3221531, 22.3444518 50.3223086, 22.344789 50.3224501, 22.3448727 50.3224852, 22.3449292 50.3225075)",2,,,Jana Pawła II,
40784310,tertiary,False,False,34.373000000000005,"LINESTRING (22.3438233 50.3169629, 22.3437294 50.3168815, 22.3435457 50.3167097)",2,,,Azalii Pontyjskiej,
40784310,tertiary,False,True,215.62099999999998,"LINESTRING (22.3438233 50.3169629, 22.3439264 50.3170525, 22.3442556 50.3173816, 22.3447964 50.31793, 22.3449261 50.3180652, 22.3453011 50.3184778, 22.3453581 50.3185518, 22.3453811 50.3185851, 22.345398 50.3186183)",2,,,Azalii Pontyjskiej,
40830090,residential,False,False,89.15899999999999,"LINESTRING (22.3438233 50.3169629, 22.3437445 50.3169929, 22.3436352 50.3170779, 22.3430062 50.3175675)",2,,,Profesora Stanisława Tołpy,
40784310,tertiary,False,False,31.77,"LINESTRING (22.3435457 50.3167097, 22.3433785 50.3165426, 22.3432995 50.3164712)",2,,,Azalii Pontyjskiej,
40784310,tertiary,False,True,34.373000000000005,"LINESTRING (22.3435457 50.3167097, 22.3437294 50.3168815, 22.3438233 50.3169629)",2,,,Azalii Pontyjskiej,
314746361,living_street,True,False,97.87599999999999,"LINESTRING (22.3435457 50.3167097, 22.3434986 50.3167346, 22.3434367 50.3167674, 22.343188 50.3169214, 22.3430758 50.3169946, 22.3426082 50.3173212, 22.3425847 50.3173395)",1,,,,
40830109,residential,False,False,39.233999999999995,"LINESTRING (22.3425847 50.3173395, 22.3429103 50.3175113, 22.3429272 50.3175202, 22.3430062 50.3175675)",,,,,
40830109,residential,False,True,41.857,"LINESTRING (22.3425847 50.3173395, 22.3425651 50.3173293, 22.3423429 50.3172131, 22.3422336 50.3171564, 22.3421923 50.3171364, 22.3421298 50.3171002)",,,,,
314746361,living_street,True,False,73.24399999999999,"LINESTRING (22.3425847 50.3173395, 22.3425696 50.3173501, 22.3422512 50.3175903, 22.3419446 50.3178284, 22.341923 50.3178448)",1,,,,
40830100,residential,False,False,40.556,"LINESTRING (22.341923 50.3178448, 22.3422352 50.3180163, 22.3423019 50.3180529, 22.3423561 50.3180826)",,,,,
40830100,residential,False,True,42.032000000000004,"LINESTRING (22.341923 50.3178448, 22.3416832 50.3177144, 22.3415678 50.3176557, 22.3415345 50.3176371, 22.3414686 50.3176026)",,,,,
45282861,residential,False,False,32.034,"LINESTRING (22.3456268 50.320847, 22.3456955 50.3208876, 22.345964 50.3210384)",,,,Adama Mickiewicza,
45282861,residential,False,True,162.872,"LINESTRING (22.3456268 50.320847, 22.3455835 50.320875, 22.3455587 50.3208712, 22.3453295 50.3207537, 22.3453025 50.3207399, 22.3449008 50.3205277, 22.3445786 50.3203586, 22.3445564 50.3203477, 22.3445455 50.3203412, 22.3443045 50.3202128, 22.3439432 50.3200201, 22.343856 50.3199748)",,,,Adama Mickiewicza,
58187304,residential,False,False,74.346,"LINESTRING (22.3456268 50.320847, 22.3456969 50.3207983, 22.3460849 50.3205024, 22.3461359 50.3204622, 22.3462985 50.3203342)",,,,Parkowa,
"[996698142, 996698143]",residential,False,False,223.671,"LINESTRING (22.3457625 50.3218422, 22.3468075 50.3210461, 22.3469096 50.3209637, 22.3473711 50.3205893, 22.34749 50.3204928, 22.3475526 50.3204419, 22.3477526 50.3202831)",2,,,Towarowa,
996698143,residential,False,True,94.90599999999999,"LINESTRING (22.3457625 50.3218422, 22.3450242 50.3224057, 22.3449797 50.3224447, 22.3449292 50.3225075)",2,,,Towarowa,
1112793983,residential,False,False,26.182,"LINESTRING (22.3457625 50.3218422, 22.3456808 50.3217983, 22.345483 50.3216886)",,,,,
1112793983,residential,False,True,26.182,"LINESTRING (22.345483 50.3216886, 22.3456808 50.3217983, 22.3457625 50.3218422)",,,,,
