osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge
105234369,2,515,Odrodzenia,secondary,50,False,False,63.32000000000001,"LINESTRING (19.3488891 53.9203957, 19.3488795 53.9204483, 19.3488512 53.9204999, 19.3487943 53.9205505, 19.3487182 53.9206052, 19.3484879 53.9207349, 19.3483108 53.9208331)",
257254196,,515,"Tadeusza Zawadzkiego ""Zośki""",secondary,40,False,True,78.515,"LINESTRING (19.3488891 53.9203957, 19.3488753 53.9203437, 19.3488525 53.9203013, 19.3485152 53.9199671, 19.3483244 53.9197777)",
105234336,,,Juliusza Słowackiego,tertiary,,False,False,95.49600000000001,"LINESTRING (19.3471999 53.9214802, 19.3470448 53.9214201, 19.3466129 53.9212355, 19.3463637 53.9210444, 19.3461331 53.9209055)",
"[310659144, 296798874, 296798875]",2,515,"['Odrodzenia', 'Plac Wolności']",secondary,50,False,False,51.176,"LINESTRING (19.3471999 53.9214802, 19.3471148 53.9216126, 19.3470552 53.9217059, 19.3469464 53.9219153)",yes
310659145,2,515,Odrodzenia,secondary,50,False,True,102.913,"LINESTRING (19.3471999 53.9214802, 19.3473165 53.9213687, 19.3474701 53.9212677, 19.3476886 53.9211465, 19.3479216 53.9210282, 19.3480888 53.9209468, 19.3481591 53.9209128, 19.3483108 53.9208331)",
105234367,,,1 Maja,residential,,False,False,34.19,"LINESTRING (19.3467924 53.9224208, 19.3466015 53.9224288, 19.3462915 53.9224967)",
296798874,2,515,Plac Wolności,secondary,50,False,False,59.638000000000005,"LINESTRING (19.3467924 53.9224208, 19.3468277 53.9227272, 19.3468968 53.9229528)",
296798874,2,515,Plac Wolności,secondary,50,False,True,29.240000000000002,"LINESTRING (19.3467924 53.9224208, 19.3468229 53.9222605, 19.3468453 53.9221597)",
105234374,,,Plac Wolności,residential,,False,True,54.025,"LINESTRING (19.3469369 53.9230514, 19.3465911 53.9231297, 19.3461649 53.9232228)",
296798874,2,515,Plac Wolności,secondary,50,False,False,124.76,"LINESTRING (19.3469369 53.9230514, 19.3470755 53.9233928, 19.3471003 53.923493, 19.3470907 53.9236607, 19.3470659 53.9237169, 19.3470315 53.9237732, 19.3469555 53.9238655, 19.3468325 53.9239477, 19.3467433 53.9240014, 19.3466225 53.924067)",
296798874,2,515,Plac Wolności,secondary,50,False,True,11.274,"LINESTRING (19.3469369 53.9230514, 19.3469332 53.9230421, 19.3468968 53.9229528)",
105234334,2,515,Elbląska,secondary,50,False,True,29.953,"LINESTRING (19.346271 53.9242394, 19.3466225 53.924067)",
105234334,2,515,Elbląska,secondary,50,False,False,150.463,"LINESTRING (19.346271 53.9242394, 19.3459019 53.924435, 19.3455101 53.9246736, 19.345319 53.9248278, 19.3451489 53.9250124, 19.3449057 53.9253074)",
