osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,width,bridge
132749669,False,,Grabowiny,tertiary,,False,39.182,"LINESTRING (18.9757842 51.6947736, 18.976337 51.6946914)",,,
128770320,False,,Grabowiny,tertiary,,False,22.490000000000002,"LINESTRING (18.9757842 51.6947736, 18.9758558 51.694799, 18.975914 51.6948306, 18.9759249 51.6948757, 18.9759132 51.6949328)",,,
132749669,False,,Grabowiny,tertiary,,True,140.45999999999998,"LINESTRING (18.9757842 51.6947736, 18.9756055 51.6948066, 18.9755306 51.6948239, 18.9754574 51.69484, 18.9750941 51.6949201, 18.9738616 51.695192)",,,
132749669,False,,Grabowiny,tertiary,,True,39.182,"LINESTRING (18.976337 51.6946914, 18.9757842 51.6947736)",,,
369221348,False,473,Szosa Uniejowska,secondary,,True,39.672,"LINESTRING (18.976337 51.6946914, 18.9761065 51.6948203, 18.9759132 51.6949328)",2,,
1103507979,False,473,Szosa Uniejowska,secondary,,False,17.023,"LINESTRING (18.976337 51.6946914, 18.9764157 51.6946493, 18.976514 51.6945849)",2,,
549988948,False,710,Sieradzka,secondary,,False,141.255,"LINESTRING (18.9737207 51.6908899, 18.9724352 51.6899006)",2,,
549988948,False,710,Sieradzka,secondary,,True,51.636,"LINESTRING (18.9737207 51.6908899, 18.9741927 51.6912505)",2,,
128770308,False,,Senatorska,residential,,True,161.404,"LINESTRING (18.9737207 51.6908899, 18.9756014 51.6901566, 18.9757027 51.690117)",,,
29462111,True,473;710,Warszawska,secondary,50,False,300.885,"LINESTRING (18.9806326 51.690937, 18.9796335 51.6910888, 18.9784771 51.6912616, 18.9766727 51.6915336, 18.976391 51.6915761)",,,
129026341,False,,Parkowa,residential,,False,121.185,"LINESTRING (18.9806326 51.690937, 18.9806724 51.6910342, 18.9807905 51.6913224, 18.981059 51.6919943)",,,
57932365,False,,Stodolniana,residential,,True,53.406,"LINESTRING (18.9823841 51.6946469, 18.9831382 51.6945365)",,,
57932365,False,,Stodolniana,residential,,False,406.764,"LINESTRING (18.9823841 51.6946469, 18.9821219 51.6946732, 18.9819864 51.6946814, 18.981857 51.6946835, 18.9817184 51.6946852, 18.9815808 51.6946782, 18.9813383 51.6946548, 18.9801242 51.6945288, 18.9798261 51.6945077, 18.9796804 51.6945033, 18.9795469 51.6944982, 18.9792789 51.6944957, 18.979004 51.6944978, 18.9774788 51.6945575, 18.9768401 51.6945825, 18.9767589 51.6945794, 18.9766854 51.6945803, 18.976514 51.6945849)",,,
875262321,False,,Parkowa,residential,,True,167.082,"LINESTRING (18.9823841 51.6946469, 18.9821029 51.693932, 18.9819293 51.693473, 18.981861 51.6933106, 18.9818035 51.6931882)",,,
634160146,False,,Koperkowa,residential,,False,61.045,"LINESTRING (18.9839379 51.6904361, 18.9841212 51.6909732)",,,
140031192,False,,Przatowska,residential,,True,144.827,"LINESTRING (18.9839379 51.6904361, 18.9834323 51.6904895, 18.9818939 51.690734)",,,
140534461,False,,Łanowa,residential,,True,244.459,"LINESTRING (18.9839379 51.6904361, 18.9834921 51.6891334, 18.9831793 51.6882886)",,,
140534461,False,,Łanowa,residential,,False,244.459,"LINESTRING (18.9831793 51.6882886, 18.9834921 51.6891334, 18.9839379 51.6904361)",,,
420060510,False,473,Łaska,secondary,50,False,183.007,"LINESTRING (18.9831793 51.6882886, 18.981767 51.6894404, 18.9815778 51.6896012)",2,,
"[875262321, 875262322, 129026341]",False,,Parkowa,residential,,False,143.26200000000003,"LINESTRING (18.981059 51.6919943, 18.9811284 51.6922104, 18.9811755 51.6923083, 18.9812352 51.6924014, 18.9812997 51.6924901, 18.9815609 51.6927715, 18.9817019 51.6929762, 18.9817665 51.6931109, 18.9817936 51.6931675, 18.9818035 51.6931882)",,,yes
129026341,False,,Parkowa,residential,,True,121.18499999999999,"LINESTRING (18.981059 51.6919943, 18.9807905 51.6913224, 18.9806724 51.6910342, 18.9806326 51.690937)",,,
140534466,False,,Wilamowska,residential,,True,309.48,"LINESTRING (18.981059 51.6919943, 18.9808841 51.692011, 18.9803175 51.6920651, 18.9776275 51.6922716, 18.9767176 51.6923377, 18.9766054 51.6923458)",,,
140534466,False,,Wilamowska,residential,,False,309.47999999999996,"LINESTRING (18.9766054 51.6923458, 18.9767176 51.6923377, 18.9776275 51.6922716, 18.9803175 51.6920651, 18.9808841 51.692011, 18.981059 51.6919943)",,,
140534466,False,,Wilamowska,residential,,True,140.4,"LINESTRING (18.9766054 51.6923458, 18.9765107 51.692354, 18.9762873 51.6923756, 18.9747586 51.6925193, 18.9745915 51.692535)",,,
369167054,False,473,Uniejowska,secondary,50,False,86.85300000000001,"LINESTRING (18.9766054 51.6923458, 18.9765857 51.6922752, 18.9764167 51.6916684, 18.976391 51.6915761)",2,,
"[369167056, 369167055]",False,473,Uniejowska,secondary,40,True,120.693,"LINESTRING (18.9766054 51.6923458, 18.9766193 51.6924252, 18.9766655 51.6927108, 18.9767025 51.6930055, 18.9767288 51.6933003, 18.9767397 51.6934278)",2,,yes
140534466,False,,Wilamowska,residential,,False,140.4,"LINESTRING (18.9745915 51.692535, 18.9747586 51.6925193, 18.9762873 51.6923756, 18.9765107 51.692354, 18.9766054 51.6923458)",,,
1097113230,False,,Prusinowska,residential,,False,71.87200000000001,"LINESTRING (18.9745915 51.692535, 18.9746633 51.6923916, 18.9746782 51.6923209, 18.9746823 51.6922535, 18.9746789 51.6921892, 18.9746702 51.6921283, 18.9746337 51.6919622, 18.9746178 51.6918986)",2,,
1097113230,False,,Prusinowska,residential,,True,18.545,"LINESTRING (18.9745915 51.692535, 18.9745674 51.6925782, 18.9745035 51.6926926)",2,,
142002593,False,,Aleja 3 Maja,residential,,True,350.046,"LINESTRING (18.9818035 51.6931882, 18.9767397 51.6934278)",,,
875262321,False,,Parkowa,residential,,False,167.082,"LINESTRING (18.9818035 51.6931882, 18.981861 51.6933106, 18.9819293 51.693473, 18.9821029 51.693932, 18.9823841 51.6946469)",,,
"[875262321, 875262322, 129026341]",False,,Parkowa,residential,,True,143.262,"LINESTRING (18.9818035 51.6931882, 18.9817936 51.6931675, 18.9817665 51.6931109, 18.9817019 51.6929762, 18.9815609 51.6927715, 18.9812997 51.6924901, 18.9812352 51.6924014, 18.9811755 51.6923083, 18.9811284 51.6922104, 18.981059 51.6919943)",,,yes
142002593,False,,Aleja 3 Maja,residential,,False,350.046,"LINESTRING (18.9767397 51.6934278, 18.9818035 51.6931882)",,,
128770315,False,473,Uniejowska,secondary,40,True,132.902,"LINESTRING (18.9767397 51.6934278, 18.976779 51.6941515, 18.9767683 51.6942264, 18.9767361 51.6942995, 18.9767052 51.6943743, 18.9766596 51.6944334, 18.9766016 51.6945127, 18.976514 51.6945849)",2,,
142002593,False,,Aleja 3 Maja,residential,,True,200.76200000000003,"LINESTRING (18.9767397 51.6934278, 18.9750861 51.6936557, 18.9749529 51.693674, 18.9744038 51.6937515, 18.974317 51.6937741, 18.9742035 51.69382, 18.9740399 51.6938477, 18.9739203 51.6938528)",,,
"[369167056, 369167055]",False,473,Uniejowska,secondary,40,False,120.69300000000001,"LINESTRING (18.9767397 51.6934278, 18.9767288 51.6933003, 18.9767025 51.6930055, 18.9766655 51.6927108, 18.9766193 51.6924252, 18.9766054 51.6923458)",2,,yes
132742919,False,,Prusinowska,residential,,True,7.257,"LINESTRING (18.9739409 51.6937888, 18.9739203 51.6938528)",2,,
132742919,False,,Prusinowska,residential,,False,31.655,"LINESTRING (18.9739409 51.6937888, 18.9739591 51.6937384, 18.9740677 51.6935153)",2,,
850364163,False,,Bobownia,residential,,True,340.303,"LINESTRING (18.9739409 51.6937888, 18.973703 51.6938472, 18.9735295 51.6939006, 18.9723363 51.6943378, 18.9721905 51.6944066, 18.9720533 51.694486, 18.9718069 51.694641, 18.9702725 51.6956905, 18.970224 51.6957409)",,,
132742919,False,,Prusinowska,residential,,False,151.468,"LINESTRING (18.9738616 51.695192, 18.9738135 51.6951163, 18.9737556 51.6949603, 18.9737274 51.6948354, 18.9737153 51.6947072, 18.9737151 51.6945761, 18.9737391 51.694415, 18.9739203 51.6938528)",2,,
132749669,False,,Grabowiny,tertiary,,False,140.45999999999998,"LINESTRING (18.9738616 51.695192, 18.9750941 51.6949201, 18.9754574 51.69484, 18.9755306 51.6948239, 18.9756055 51.6948066, 18.9757842 51.6947736)",,,
549988948,False,710,Sieradzka,secondary,,False,51.636,"LINESTRING (18.9741927 51.6912505, 18.9737207 51.6908899)",2,,
549988948,False,710,Sieradzka,secondary,,True,15.357000000000001,"LINESTRING (18.9741927 51.6912505, 18.9742501 51.6912934, 18.9743246 51.6913616)",2,,
850202980,False,,Parczewskiego,residential,,True,51.461,"LINESTRING (18.9741927 51.6912505, 18.9740285 51.6912852, 18.9734939 51.6914132)",,,
1105606024,False,,Kościelna,residential,,True,7.552,"LINESTRING (18.9746178 51.6918986, 18.9746154 51.6918307)",,,
1097113230,False,,Prusinowska,residential,,True,71.872,"LINESTRING (18.9746178 51.6918986, 18.9746337 51.6919622, 18.9746702 51.6921283, 18.9746789 51.6921892, 18.9746823 51.6922535, 18.9746782 51.6923209, 18.9746633 51.6923916, 18.9745915 51.692535)",2,,
1105606024,False,,Kościelna,residential,,False,57.995,"LINESTRING (18.9746178 51.6918986, 18.9744672 51.6919407, 18.9738516 51.6921141)",,,
142002599,True,,Rynek,residential,50,False,67.451,"LINESTRING (18.9753172 51.6911075, 18.9755947 51.6916892)",,,
420060505,True,473;710,Piotrkowska,secondary,50,False,55.318,"LINESTRING (18.9753172 51.6911075, 18.9755331 51.6910407, 18.9760545 51.690912)",,,
420060506,True,473;710,Rynek,secondary,50,False,69.312,"LINESTRING (18.9755947 51.6916892, 18.9747873 51.6918064, 18.9746154 51.6918307)",,,
858968551,False,,Glinianki,unclassified,,False,187.126,"LINESTRING (18.9837271 51.6961793, 18.9831382 51.6945365)",,,
"[142002592, 850202980, 850202981]",False,,Parczewskiego,residential,,False,77.581,"LINESTRING (18.9713704 51.6915615, 18.9718672 51.691618, 18.9719667 51.6916218, 18.9720808 51.6916221, 18.9724846 51.6915924)",,,yes
150299389,False,,Szpitalna,residential,,True,98.526,"LINESTRING (18.9745035 51.6926926, 18.974376 51.6927033, 18.9734979 51.6927768, 18.9730859 51.6928061)",,,
1097113230,False,,Prusinowska,residential,,False,18.545,"LINESTRING (18.9745035 51.6926926, 18.9745674 51.6925782, 18.9745915 51.692535)",2,,
1097113230,False,,Prusinowska,residential,,True,96.286,"LINESTRING (18.9745035 51.6926926, 18.9744174 51.6928551, 18.9740677 51.6935153)",2,,
549988948,False,710,Sieradzka,secondary,,True,141.255,"LINESTRING (18.9724352 51.6899006, 18.9737207 51.6908899)",2,,
150299408,True,,,residential,,False,231.00900000000001,"LINESTRING (18.9724352 51.6899006, 18.9726844 51.6896684, 18.9729971 51.6893942, 18.9735541 51.6890574, 18.9738002 51.6889516, 18.974579 51.6887284, 18.974815 51.6886725, 18.9749798 51.6886432)",,,
150299389,False,,Szpitalna,residential,,False,98.526,"LINESTRING (18.9730859 51.6928061, 18.9734979 51.6927768, 18.974376 51.6927033, 18.9745035 51.6926926)",,,
154337961,False,,Ogrodowa,unclassified,,False,52.272000000000006,"LINESTRING (18.9730859 51.6928061, 18.9729056 51.6924809, 18.972841 51.6923612)",,,
154337961,False,,Ogrodowa,unclassified,,True,114.27799999999999,"LINESTRING (18.9730859 51.6928061, 18.9732988 51.6931903, 18.9733582 51.6932903, 18.9733916 51.6933323, 18.9734356 51.6933693, 18.9734943 51.6933992, 18.9735751 51.6934253, 18.9736599 51.6934456, 18.9740677 51.6935153)",,,
158375402,False,,,residential,,True,21.11,"LINESTRING (18.980937 51.6900501, 18.9810252 51.6902319)",,,
420060504,True,473;710,Nowe Miasto,secondary,50,False,38.087,"LINESTRING (18.980937 51.6900501, 18.9811152 51.6899045, 18.9812868 51.6897853)",,,
29462111,True,473;710,Warszawska,secondary,50,False,44.404,"LINESTRING (18.9812568 51.6908383, 18.9806326 51.690937)",,,
158375402,False,,,residential,,False,69.29299999999999,"LINESTRING (18.9812568 51.6908383, 18.9812425 51.6908008, 18.9810252 51.6902319)",,,
132742919,False,,Prusinowska,residential,,True,31.655,"LINESTRING (18.9740677 51.6935153, 18.9739591 51.6937384, 18.9739409 51.6937888)",2,,
154337961,False,,Ogrodowa,unclassified,,False,114.27799999999999,"LINESTRING (18.9740677 51.6935153, 18.9736599 51.6934456, 18.9735751 51.6934253, 18.9734943 51.6933992, 18.9734356 51.6933693, 18.9733916 51.6933323, 18.9733582 51.6932903, 18.9732988 51.6931903, 18.9730859 51.6928061)",,,
1097113230,False,,Prusinowska,residential,,False,96.286,"LINESTRING (18.9740677 51.6935153, 18.9744174 51.6928551, 18.9745035 51.6926926)",2,,
1105606024,False,,Kościelna,residential,,False,3.077,"LINESTRING (18.972841 51.6923612, 18.9727975 51.6923674)",,,
154337961,False,,Ogrodowa,unclassified,,True,52.272000000000006,"LINESTRING (18.972841 51.6923612, 18.9729056 51.6924809, 18.9730859 51.6928061)",,,
1105606024,False,,Kościelna,residential,,True,74.917,"LINESTRING (18.972841 51.6923612, 18.9730294 51.6923235, 18.9733609 51.6922407, 18.9734942 51.6922063, 18.9738516 51.6921141)",,,
176614889,True,473;710,Warszawska,secondary,50,False,56.311,"LINESTRING (18.976391 51.6915761, 18.9757846 51.6916616, 18.9755947 51.6916892)",,,
369167054,False,473,Uniejowska,secondary,50,True,86.853,"LINESTRING (18.976391 51.6915761, 18.9764167 51.6916684, 18.9765857 51.6922752, 18.9766054 51.6923458)",2,,
173372499,False,,Krótka,residential,,True,81.744,"LINESTRING (18.9738516 51.6921141, 18.9734939 51.6914132)",,,
1105606024,False,,Kościelna,residential,,False,74.917,"LINESTRING (18.9738516 51.6921141, 18.9734942 51.6922063, 18.9733609 51.6922407, 18.9730294 51.6923235, 18.972841 51.6923612)",,,
1105606024,False,,Kościelna,residential,,True,57.995,"LINESTRING (18.9738516 51.6921141, 18.9744672 51.6919407, 18.9746178 51.6918986)",,,
173372499,False,,Krótka,residential,,False,81.744,"LINESTRING (18.9734939 51.6914132, 18.9738516 51.6921141)",,,
850202980,False,,Parczewskiego,residential,,False,51.461,"LINESTRING (18.9734939 51.6914132, 18.9740285 51.6912852, 18.9741927 51.6912505)",,,
850202980,False,,Parczewskiego,residential,,True,72.45400000000001,"LINESTRING (18.9734939 51.6914132, 18.9730635 51.6915056, 18.9729068 51.6915315, 18.9724846 51.6915924)",,,
179090628,False,,Ogrodowa,residential,,True,88.834,"LINESTRING (18.9724846 51.6915924, 18.9727975 51.6923674)",,,
850202980,False,,Parczewskiego,residential,,False,72.45400000000001,"LINESTRING (18.9724846 51.6915924, 18.9729068 51.6915315, 18.9730635 51.6915056, 18.9734939 51.6914132)",,,
"[142002592, 850202980, 850202981]",False,,Parczewskiego,residential,,True,77.581,"LINESTRING (18.9724846 51.6915924, 18.9720808 51.6916221, 18.9719667 51.6916218, 18.9718672 51.691618, 18.9713704 51.6915615)",,,yes
132749668,False,473;710,Nowe Miasto,secondary,50,True,104.517,"LINESTRING (18.9815734 51.6898153, 18.9818939 51.690734)",,,
466128561,False,473,Nowe Miasto,secondary,50,False,23.964,"LINESTRING (18.9815734 51.6898153, 18.9815604 51.6897456, 18.9815576 51.6896864, 18.9815778 51.6896012)",,,
158375402,False,,,residential,,False,21.11,"LINESTRING (18.9810252 51.6902319, 18.980937 51.6900501)",,,
158375402,False,,,residential,,True,69.29299999999999,"LINESTRING (18.9810252 51.6902319, 18.9812425 51.6908008, 18.9812568 51.6908383)",,,
305161723,True,,,residential,,False,41.066,"LINESTRING (18.9804431 51.6903105, 18.9810252 51.6902319)",,,
224028030,True,473;710,Piotrkowska,secondary,50,False,25.262,"LINESTRING (18.9804431 51.6903105, 18.9806117 51.6902571, 18.9807463 51.6901857)",,,
1001484238,True,473;710,Piotrkowska,secondary,50,False,20.004,"LINESTRING (18.9807463 51.6901857, 18.980937 51.6900501)",2,,
150299388,False,,Opłotki,residential,,False,451.69500000000005,"LINESTRING (18.9807463 51.6901857, 18.9806516 51.6901283, 18.9805356 51.6899962, 18.9801109 51.6892543, 18.979962 51.6890868, 18.9798131 51.6889842, 18.979609 51.6889192, 18.9793826 51.6888947, 18.9790409 51.6889158, 18.9787321 51.6889705, 18.9785845 51.6890199, 18.9778388 51.6892956, 18.9776732 51.6893466, 18.9772485 51.6894526, 18.9760454 51.6897213, 18.9758269 51.6897635, 18.9757635 51.6897758)",,,
179090628,False,,Ogrodowa,residential,,False,88.834,"LINESTRING (18.9727975 51.6923674, 18.9724846 51.6915924)",,,
1105606024,False,,Kościelna,residential,,True,3.077,"LINESTRING (18.9727975 51.6923674, 18.972841 51.6923612)",,,
132742919,False,,Prusinowska,residential,,False,7.257,"LINESTRING (18.9739203 51.6938528, 18.9739409 51.6937888)",2,,
132742919,False,,Prusinowska,residential,,True,151.46800000000002,"LINESTRING (18.9739203 51.6938528, 18.9737391 51.694415, 18.9737151 51.6945761, 18.9737153 51.6947072, 18.9737274 51.6948354, 18.9737556 51.6949603, 18.9738135 51.6951163, 18.9738616 51.695192)",2,,
142002593,False,,Aleja 3 Maja,residential,,False,200.762,"LINESTRING (18.9739203 51.6938528, 18.9740399 51.6938477, 18.9742035 51.69382, 18.974317 51.6937741, 18.9744038 51.6937515, 18.9749529 51.693674, 18.9750861 51.6936557, 18.9767397 51.6934278)",,,
850364163,False,,Bobownia,residential,,False,340.30300000000005,"LINESTRING (18.970224 51.6957409, 18.9702725 51.6956905, 18.9718069 51.694641, 18.9720533 51.694486, 18.9721905 51.6944066, 18.9723363 51.6943378, 18.9735295 51.6939006, 18.973703 51.6938472, 18.9739409 51.6937888)",,,
634160146,False,,Koperkowa,residential,,True,61.045,"LINESTRING (18.9841212 51.6909732, 18.9839379 51.6904361)",,,
