osmid,name,highway,oneway,reversed,length,ref,geometry,width
455777984,Henryka Sienkiewicza,residential,False,True,24.147,,"LINESTRING (20.9039024 54.0858754, 20.903637 54.085724)",
172949413,Ignacego Krasickiego,secondary,False,False,74.334,594,"LINESTRING (20.9039024 54.0858754, 20.9037429 54.085921, 20.9030023 54.0861458, 20.9028883 54.0861804)",
373298396,Tadeusza Kościuszki,secondary,False,True,150.601,594,"LINESTRING (20.9039024 54.0858754, 20.9039897 54.0859111, 20.9040926 54.0859813, 20.9042942 54.0861192, 20.9046035 54.0863174, 20.9046721 54.0863613, 20.904912 54.0864901, 20.9051984 54.0865744, 20.9054755 54.0866243, 20.9057081 54.0866588)",
175804899,Kolejowa,tertiary,False,False,12.607,,"LINESTRING (20.9071142 54.0865885, 20.9072304 54.0866791)",5
228433894,Plac Wolności,secondary,False,False,92.147,594,"LINESTRING (20.9071142 54.0865885, 20.9063571 54.0866433, 20.9059185 54.0866601, 20.9057081 54.0866588)",
370201177,Wojska Polskiego,secondary,False,True,296.922,594,"LINESTRING (20.9071142 54.0865885, 20.9074389 54.0865483, 20.9076346 54.0865076, 20.9078816 54.0864409, 20.9079504 54.0864195, 20.9082008 54.0863414, 20.9087568 54.0861555, 20.9090465 54.0860427, 20.9093004 54.0859099, 20.9095591 54.0857586, 20.9098551 54.0855855, 20.9102509 54.0853913, 20.9106901 54.0852176, 20.9108706 54.0851412)",
172949411,Krótka,residential,False,False,21.946,,"LINESTRING (20.9028883 54.0861804, 20.9027245 54.086008)",
172949413,Ignacego Krasickiego,secondary,False,False,94.273,594,"LINESTRING (20.9028883 54.0861804, 20.9021759 54.0863839, 20.9015608 54.0865125)",
172949413,Ignacego Krasickiego,secondary,False,True,74.334,594,"LINESTRING (20.9028883 54.0861804, 20.9030023 54.0861458, 20.9037429 54.085921, 20.9039024 54.0858754)",
172949413,Ignacego Krasickiego,secondary,False,True,94.273,594,"LINESTRING (20.9015608 54.0865125, 20.9021759 54.0863839, 20.9028883 54.0861804)",
370971451,Grunwaldzka,unclassified,False,False,270.399,,"LINESTRING (20.9015608 54.0865125, 20.9016083 54.086641, 20.9017303 54.0868125, 20.9019604 54.0870499, 20.9021944 54.0872759, 20.9026553 54.0875852, 20.902842 54.0877324, 20.9030751 54.0879527, 20.9033121 54.0881271, 20.9034242 54.0881972, 20.903867 54.088507)",4
370971452,Grunwaldzka,residential,False,True,36.525999999999996,,"LINESTRING (20.9015608 54.0865125, 20.9014953 54.0864336, 20.9012435 54.0862435)",4
176218003,Górnośląska,residential,False,False,102.292,,"LINESTRING (20.903867 54.088507, 20.9036954 54.088524, 20.9035145 54.0885292, 20.9033727 54.0885304, 20.9031001 54.0885693, 20.9028099 54.088636, 20.9025578 54.088693, 20.9024748 54.0887032, 20.902414 54.0887037, 20.9023516 54.088697)",
370971451,Grunwaldzka,unclassified,False,False,52.901999999999994,,"LINESTRING (20.903867 54.088507, 20.9040307 54.0886193, 20.9042466 54.0887561, 20.9043656 54.0888793)",4
370971451,Grunwaldzka,unclassified,False,True,270.399,,"LINESTRING (20.903867 54.088507, 20.9034242 54.0881972, 20.9033121 54.0881271, 20.9030751 54.0879527, 20.902842 54.0877324, 20.9026553 54.0875852, 20.9021944 54.0872759, 20.9019604 54.0870499, 20.9017303 54.0868125, 20.9016083 54.086641, 20.9015608 54.0865125)",4
176218031,,residential,False,True,54.663,,"LINESTRING (20.9114665 54.0826751, 20.910969 54.0830707)",
1212815005,Nowe Osiedle,residential,False,True,211.935,,"LINESTRING (20.9114665 54.0826751, 20.9124151 54.0836561, 20.9130591 54.0843364)",
176218031,,residential,False,False,25.011,,"LINESTRING (20.9106188 54.0829791, 20.910969 54.0830707)",
176217964,Słoneczna,residential,False,True,103.13600000000001,,"LINESTRING (20.9106188 54.0829791, 20.9106081 54.0831031, 20.9106264 54.083233, 20.9106727 54.0835618, 20.9106995 54.0837421, 20.9107236 54.0839036)",
176218022,Obwodowa,residential,False,False,16.603,,"LINESTRING (20.9027494 54.0830357, 20.9029697 54.0829609)",
176218022,Obwodowa,residential,False,True,48.274,,"LINESTRING (20.9027494 54.0830357, 20.9025249 54.0831101, 20.902423 54.0831488, 20.9023846 54.0831634, 20.9022444 54.0832866, 20.9022096 54.0833171)",
370971458,Obwodowa,residential,False,True,106.125,,"LINESTRING (20.9027494 54.0830357, 20.9028656 54.0832716, 20.9028884 54.08343, 20.9028576 54.0835107, 20.9028109 54.0835844, 20.9026809 54.0836962, 20.9024277 54.0839013)",
176218031,,residential,False,False,54.663,,"LINESTRING (20.910969 54.0830707, 20.9114665 54.0826751)",
176218031,,residential,False,True,25.011,,"LINESTRING (20.910969 54.0830707, 20.9106188 54.0829791)",
176218016,Nowe Osiedle,residential,False,True,73.648,,"LINESTRING (20.910969 54.0830707, 20.9109911 54.0831178, 20.9115041 54.0836524)",
176218022,Obwodowa,residential,False,False,48.274,,"LINESTRING (20.9022096 54.0833171, 20.9022444 54.0832866, 20.9023846 54.0831634, 20.902423 54.0831488, 20.9025249 54.0831101, 20.9027494 54.0830357)",
176218029,Spółdzielców,residential,False,False,74.09,,"LINESTRING (20.9150798 54.0834969, 20.9155856 54.0840935)",
370201177,Wojska Polskiego,secondary,False,False,161.557,594,"LINESTRING (20.9150798 54.0834969, 20.9140248 54.0839561, 20.9130591 54.0843364)",
176217998,,residential,False,True,58.069,,"LINESTRING (20.9115041 54.0836524, 20.9107236 54.0839036)",
176218016,Nowe Osiedle,residential,False,False,73.648,,"LINESTRING (20.9115041 54.0836524, 20.9109911 54.0831178, 20.910969 54.0830707)",
176218016,Nowe Osiedle,residential,False,True,119.715,,"LINESTRING (20.9115041 54.0836524, 20.9119637 54.0840949, 20.9124591 54.0845718)",
172949412,Andrzeja Struga,residential,False,False,54.211,,"LINESTRING (20.9024277 54.0839013, 20.9022609 54.0838281, 20.9020712 54.0837974, 20.9018877 54.0837741, 20.9016859 54.0838484)",
172949412,Andrzeja Struga,residential,False,True,24.916,,"LINESTRING (20.9024277 54.0839013, 20.9025676 54.083962, 20.9026064 54.0839997, 20.9026159 54.084047, 20.9026182 54.0840773)",
370971458,Obwodowa,residential,False,False,106.125,,"LINESTRING (20.9024277 54.0839013, 20.9026809 54.0836962, 20.9028109 54.0835844, 20.9028576 54.0835107, 20.9028884 54.08343, 20.9028656 54.0832716, 20.9027494 54.0830357)",
370971458,Obwodowa,residential,False,True,21.715,,"LINESTRING (20.9024277 54.0839013, 20.9023975 54.0840133, 20.9024355 54.0840921)",
176217998,,residential,False,False,58.069,,"LINESTRING (20.9107236 54.0839036, 20.9115041 54.0836524)",
176217964,Słoneczna,residential,False,False,103.136,,"LINESTRING (20.9107236 54.0839036, 20.9106995 54.0837421, 20.9106727 54.0835618, 20.9106264 54.083233, 20.9106081 54.0831031, 20.9106188 54.0829791)",
176217964,Słoneczna,residential,False,True,83.146,,"LINESTRING (20.9107236 54.0839036, 20.9106916 54.0841374, 20.910614 54.0844972, 20.9106089 54.0846477)",
176218029,Spółdzielców,residential,False,True,74.09,,"LINESTRING (20.9155856 54.0840935, 20.9150798 54.0834969)",
176218000,Bolesława Prusa,residential,False,False,158.792,,"LINESTRING (20.9155856 54.0840935, 20.9154915 54.0841214, 20.9134134 54.0847383)",
176218029,Spółdzielców,residential,False,False,101.06500000000001,,"LINESTRING (20.9155856 54.0840935, 20.9160484 54.0846393, 20.9161905 54.0848069, 20.9162756 54.0849073)",
370971458,Obwodowa,residential,False,True,28.45,,"LINESTRING (20.9024355 54.0840921, 20.9020829 54.0842427)",
176217961,Andrzeja Struga,residential,False,False,12.056999999999999,,"LINESTRING (20.9024355 54.0840921, 20.9025457 54.0840796, 20.9026182 54.0840773)",
370971458,Obwodowa,residential,False,False,21.715,,"LINESTRING (20.9024355 54.0840921, 20.9023975 54.0840133, 20.9024277 54.0839013)",
176217961,Andrzeja Struga,residential,False,True,6.124,,"LINESTRING (20.9026677 54.0841241, 20.9026182 54.0840773)",
"[176217961, 228433486]","['Mikołaja Reja', 'Andrzeja Struga']",residential,False,False,190.967,,"LINESTRING (20.9026677 54.0841241, 20.9031093 54.0844497, 20.903331 54.0846573, 20.9036523 54.0850009, 20.9037675 54.0852459, 20.9037713 54.0854033, 20.9037014 54.0854776, 20.9035899 54.0855607, 20.9035042 54.0855975)",
228274136,,residential,False,True,132.406,,"LINESTRING (20.9026677 54.0841241, 20.9034733 54.0838375, 20.9041508 54.0843367)",
176217967,Jana Wiktora,residential,False,True,62.806,,"LINESTRING (20.9020829 54.0842427, 20.9012799 54.0845544)",
370201175,Henryka Sienkiewicza,residential,False,False,44.842,,"LINESTRING (20.9020829 54.0842427, 20.9024558 54.0845815)",
370971458,Obwodowa,residential,False,False,28.45,,"LINESTRING (20.9020829 54.0842427, 20.9024355 54.0840921)",
228433485,Michała Kajki,residential,False,True,54.786,,"LINESTRING (20.9020829 54.0842427, 20.9016365 54.0838659, 20.9016859 54.0838484)",
176217983,Elizy Orzeszkowej,residential,False,True,50.311,,"LINESTRING (20.9130591 54.0843364, 20.9134134 54.0847383)",
370201177,Wojska Polskiego,secondary,False,False,47.082,594,"LINESTRING (20.9130591 54.0843364, 20.9124591 54.0845718)",
370201177,Wojska Polskiego,secondary,False,True,161.557,594,"LINESTRING (20.9130591 54.0843364, 20.9140248 54.0839561, 20.9150798 54.0834969)",
1212815005,Nowe Osiedle,residential,False,False,211.935,,"LINESTRING (20.9130591 54.0843364, 20.9124151 54.0836561, 20.9114665 54.0826751)",
176217967,Jana Wiktora,residential,False,False,62.806,,"LINESTRING (20.9012799 54.0845544, 20.9020829 54.0842427)",
370971454,Kościelna,residential,False,True,43.976,,"LINESTRING (20.9012799 54.0845544, 20.9015216 54.0847657, 20.9016556 54.0848828)",
370201177,Wojska Polskiego,secondary,False,True,47.082,594,"LINESTRING (20.9124591 54.0845718, 20.9130591 54.0843364)",
176218016,Nowe Osiedle,residential,False,False,119.715,,"LINESTRING (20.9124591 54.0845718, 20.9119637 54.0840949, 20.9115041 54.0836524)",
370201177,Wojska Polskiego,secondary,False,False,121.42699999999999,594,"LINESTRING (20.9124591 54.0845718, 20.9118014 54.0848036, 20.9108706 54.0851412)",
370201175,Henryka Sienkiewicza,residential,False,False,37.212,,"LINESTRING (20.9024558 54.0845815, 20.902742 54.084871)",
370201175,Henryka Sienkiewicza,residential,False,True,44.842,,"LINESTRING (20.9024558 54.0845815, 20.9020829 54.0842427)",
176218025,Plac Chopina,residential,False,False,62.032,,"LINESTRING (20.9024558 54.0845815, 20.9022061 54.0846808, 20.9020164 54.0847493, 20.9018955 54.0847929, 20.9016556 54.0848828)",
176217983,Elizy Orzeszkowej,residential,False,False,50.311,,"LINESTRING (20.9134134 54.0847383, 20.9130591 54.0843364)",
176217983,Elizy Orzeszkowej,residential,False,True,190.23999999999995,,"LINESTRING (20.9134134 54.0847383, 20.9139172 54.0852618, 20.9140297 54.0853547, 20.9143519 54.0855633, 20.9147226 54.0857813, 20.9149258 54.0859716, 20.9150174 54.0860707, 20.9150761 54.0861306)",
176218000,Bolesława Prusa,residential,False,True,158.792,,"LINESTRING (20.9134134 54.0847383, 20.9154915 54.0841214, 20.9155856 54.0840935)",
176218029,Spółdzielców,residential,False,True,101.065,,"LINESTRING (20.9162756 54.0849073, 20.9161905 54.0848069, 20.9160484 54.0846393, 20.9155856 54.0840935)",
370201170,Adama Asnyka,residential,False,False,88.293,,"LINESTRING (20.9162756 54.0849073, 20.9161035 54.0849554, 20.9160421 54.0849709, 20.915993 54.084987, 20.9159097 54.0850202, 20.9150646 54.0852606)",
