osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,name,geometry,bridge,access
239582529,2,381,secondary,50,False,False,18.169,,"LINESTRING (16.3710847 50.6872319, 16.3711895 50.6870826)",,
232765114,2,,tertiary,40,False,True,22.48,Kolejowa,"LINESTRING (16.3710847 50.6872319, 16.3710281 50.6872166, 16.3709141 50.6871859, 16.3708705 50.6871601, 16.3708402 50.6871173)",,
1203938646,2,381,secondary,50,False,True,47.757000000000005,Henryka Sienkiewicza,"LINESTRING (16.3710847 50.6872319, 16.3710063 50.6873588, 16.3709565 50.687513, 16.3709418 50.6876485)",,
34729378,,,residential,30,False,True,45.887,Bohaterów Getta,"LINESTRING (16.3713886 50.687432, 16.3713965 50.6873453, 16.3714078 50.6872226, 16.3713048 50.687122, 16.3712419 50.6871005, 16.3711895 50.6870826)",,
167562698,,,living_street,20,False,False,164.289,Górna,"LINESTRING (16.3713886 50.687432, 16.3714408 50.6874286, 16.3714512 50.6874279, 16.3716972 50.6874116, 16.3719239 50.6873915, 16.3722862 50.6873319, 16.3726783 50.6872415, 16.3731415 50.687139, 16.3736252 50.6870353)",,
1078871257,,,residential,30,False,True,248.51100000000002,Bohaterów Getta,"LINESTRING (16.3713886 50.687432, 16.3713715 50.6876514, 16.3713683 50.6883212, 16.3713686 50.6883529, 16.3713612 50.6885664, 16.3713367 50.6887773, 16.371296 50.6889616, 16.3712423 50.6891478, 16.3711937 50.6893118, 16.3711326 50.6895181, 16.3710879 50.6896517)",,
34727227,,,residential,,False,False,99.738,Leśna,"LINESTRING (16.3748073 50.6840922, 16.374843 50.6841203, 16.374874 50.6841448, 16.3752394 50.684433, 16.375514 50.6846266, 16.3757245 50.684775)",,
56719117,,,residential,,False,False,69.764,Dolna,"LINESTRING (16.3748073 50.6840922, 16.3747668 50.6840618, 16.3747372 50.6840395, 16.374617 50.6838497, 16.3745257 50.6836974, 16.3744255 50.6835172)",,
231684883,2,381,secondary,50,False,True,55.75,Grunwaldzka,"LINESTRING (16.3748073 50.6840922, 16.374576 50.6842111, 16.374484 50.6842584, 16.3741928 50.6844081)",,
244983250,2,381,secondary,50,False,False,336.09799999999996,Grunwaldzka,"LINESTRING (16.3748073 50.6840922, 16.3749658 50.6840019, 16.3751395 50.6838728, 16.3760128 50.6831065, 16.3764106 50.6827547, 16.3766493 50.6825591, 16.3768029 50.6824466, 16.3770935 50.6822415, 16.3772983 50.6821466, 16.3778319 50.6819695, 16.3779936 50.6818964)",,
34727227,,,residential,,False,True,105.172,Leśna,"LINESTRING (16.3767511 50.6854615, 16.3765307 50.6853088, 16.3763418 50.6851767, 16.3757245 50.684775)",,
34727227,,,residential,,False,False,105.172,Leśna,"LINESTRING (16.3757245 50.684775, 16.3763418 50.6851767, 16.3765307 50.6853088, 16.3767511 50.6854615)",,
34727227,,,residential,,False,True,99.73800000000001,Leśna,"LINESTRING (16.3757245 50.684775, 16.375514 50.6846266, 16.3752394 50.684433, 16.374874 50.6841448, 16.374843 50.6841203, 16.3748073 50.6840922)",,
34727228,,,residential,,False,False,178.81799999999998,Wysoka,"LINESTRING (16.3757245 50.684775, 16.3759487 50.6846465, 16.3766094 50.6840743, 16.3769914 50.6837467, 16.377065 50.6836417, 16.3771847 50.6834725)",,
239582529,2,381,secondary,50,False,True,18.169,,"LINESTRING (16.3711895 50.6870826, 16.3710847 50.6872319)",,
