osmid,oneway,lanes,name,highway,reversed,length,geometry,width,maxspeed,junction,access,tunnel
331397333,False,2,Jerzego Waszyngtona,tertiary,False,68.868,"LINESTRING (23.153073 53.1247097, 23.1528406 53.1246724, 23.1526296 53.1246238, 23.1523831 53.1245546, 23.1521241 53.1244719)",,,,,
"[678712657, 678712659, 678712662, 678712655]",False,3,Jerzego Waszyngtona,tertiary,True,73.714,"LINESTRING (23.153073 53.1247097, 23.1532234 53.1247322, 23.1533572 53.1247431, 23.1534672 53.1247498, 23.1536935 53.1247609, 23.1538892 53.1247623, 23.1541704 53.1247566)",,,,,
27655525,False,,Angielska,residential,False,38.532,"LINESTRING (23.1446033 53.1233538, 23.1443715 53.1235392, 23.144282 53.1236406)",6,,,,
27655525,False,,Angielska,residential,True,65.265,"LINESTRING (23.143885 53.1247066, 23.1440483 53.1241279)",6,,,,
28251184,False,,Kielecka,residential,False,259.387,"LINESTRING (23.143885 53.1247066, 23.141776 53.1266662)",3,,,,
27655525,False,,Angielska,residential,False,157.14499999999998,"LINESTRING (23.143885 53.1247066, 23.1438279 53.1251917, 23.1439113 53.1254807, 23.1441614 53.1259912, 23.1442443 53.1260797)",6,,,,
27655525,False,,Angielska,residential,False,56.385,"LINESTRING (23.144282 53.1236406, 23.1440483 53.1241279)",6,,,,
27711964,False,,Generała Józefa Bema,residential,True,30.67,"LINESTRING (23.144282 53.1236406, 23.14391 53.1234786)",,,,,
27655525,False,,Angielska,residential,True,38.532,"LINESTRING (23.144282 53.1236406, 23.1443715 53.1235392, 23.1446033 53.1233538)",6,,,,
27711964,False,,Generała Józefa Bema,residential,False,58.311,"LINESTRING (23.144282 53.1236406, 23.1445371 53.12377, 23.1449019 53.1240088)",,,,,
27711963,True,,Generała Józefa Bema,residential,False,136.111,"LINESTRING (23.1497616 53.1262667, 23.1496532 53.1262154, 23.1496051 53.1261959, 23.1494785 53.1261351, 23.1488431 53.1258339, 23.1488013 53.1258181, 23.1487295 53.125791, 23.1486189 53.1257492, 23.1485846 53.1257362, 23.1483644 53.1256527, 23.1481058 53.1255546)",,,,,
43783073,True,1,Cieszyńska,residential,False,173.50300000000001,"LINESTRING (23.1497616 53.1262667, 23.149698 53.126308, 23.1495037 53.1264787, 23.1493874 53.1265812, 23.1487772 53.1271191, 23.1485422 53.1273445, 23.1483727 53.127507, 23.14835 53.1275269, 23.1483216 53.1275642)",,,,,
258699586,False,,,tertiary,False,11.102,"LINESTRING (23.1476174 53.1310444, 23.1476711 53.1309499)",,,,,
184920905,True,3,Oskara Sosnowskiego,tertiary,False,95.51899999999999,"LINESTRING (23.1476174 53.1310444, 23.14751 53.1310233, 23.1473742 53.1309915, 23.1469872 53.1309008, 23.146632 53.1307879, 23.1463396 53.1306666)",,,,,
"[261468661, 254722941]",False,"['2', '3']",Krakowska,tertiary,True,98.643,"LINESTRING (23.1476174 53.1310444, 23.1476013 53.1310753, 23.1475887 53.1310993, 23.1475607 53.131149, 23.1474832 53.1312984, 23.1473663 53.1315253, 23.1473599 53.1315381, 23.1472464 53.1317668, 23.147184 53.1318925)",,,,,
242890135,True,2,Legionowa,secondary,False,69.388,"LINESTRING (23.1541963 53.1286768, 23.1532963 53.1283641)",,50,,,
43783071,False,,Piękna,residential,False,70.83,"LINESTRING (23.1541963 53.1286768, 23.1541814 53.1286918, 23.1541206 53.1287436, 23.1540315 53.1288193, 23.1540112 53.1288357, 23.1539621 53.1288781, 23.15392 53.1289141, 23.1535895 53.1291994)",,,,,
28251184,False,,Kielecka,residential,True,259.387,"LINESTRING (23.141776 53.1266662, 23.143885 53.1247066)",3,,,,
234030874,False,,Młynowa,residential,True,71.996,"LINESTRING (23.141776 53.1266662, 23.140727 53.1265145)",,50,,,
"[1033459674, 234030874]",False,,Młynowa,residential,False,190.531,"LINESTRING (23.141776 53.1266662, 23.1418963 53.1266842, 23.1422483 53.126733, 23.1425949 53.1267893, 23.142795 53.1268421, 23.1431164 53.126937, 23.1435101 53.1270532, 23.1442386 53.1272407, 23.1442915 53.1272533, 23.1444273 53.1272857)",,"['40', '50']",,,
247954112,True,2,Kardynała Stefana Wyszyńskiego,tertiary,False,42.582,"LINESTRING (23.1444273 53.1272857, 23.1444778 53.127147, 23.1445184 53.1270197, 23.1445473 53.1269097)",,,,,
"[1033459674, 234030874]",False,,Młynowa,residential,True,190.53099999999998,"LINESTRING (23.1444273 53.1272857, 23.1442915 53.1272533, 23.1442386 53.1272407, 23.1435101 53.1270532, 23.1431164 53.126937, 23.142795 53.1268421, 23.1425949 53.1267893, 23.1422483 53.126733, 23.1418963 53.1266842, 23.141776 53.1266662)",,"['40', '50']",,,
197430870,False,,,tertiary_link,False,8.646,"LINESTRING (23.1495947 53.1313529, 23.1496329 53.1312786)",,,,,
249486635,True,2,Konstantego Kalinowskiego,tertiary,False,136.303,"LINESTRING (23.1495947 53.1313529, 23.1476174 53.1310444)",,,,,
28804995,False,,Brukowa,residential,False,63.432,"LINESTRING (23.145792 53.1311988, 23.1456898 53.1311361, 23.145127 53.1307911)",,,,,
28804995,False,,Brukowa,residential,True,122.46599999999998,"LINESTRING (23.145792 53.1311988, 23.1460811 53.1313706, 23.1462334 53.1314586, 23.1467319 53.1317569, 23.1467986 53.1317947, 23.1468502 53.1318182, 23.1469169 53.1318387, 23.1470311 53.1318629, 23.1471074 53.1318777, 23.147184 53.1318925)",,,,,
35448021,False,,Stołeczna,residential,False,111.35,"LINESTRING (23.1419262 53.1317925, 23.1418926 53.1317746, 23.1416793 53.1316606, 23.1413404 53.1314794, 23.1413161 53.1314664, 23.1406807 53.1311259)",,,,,
"[258756500, 42996404]",False,,"['Sukienna', 'Sosnowa']",residential,"[False, True]",283.758,"LINESTRING (23.1419262 53.1317925, 23.1429299 53.1311219, 23.1431157 53.1309978, 23.1434523 53.1307742, 23.1437396 53.1305833, 23.1438397 53.1305168, 23.1438968 53.1305224, 23.1442477 53.130552, 23.1444167 53.1305729, 23.1444836 53.1305812, 23.1446754 53.1306167, 23.1449059 53.1306895, 23.145127 53.1307911)",,,,,
35448021,False,,Stołeczna,residential,True,111.35000000000001,"LINESTRING (23.1406807 53.1311259, 23.1413161 53.1314664, 23.1413404 53.1314794, 23.1416793 53.1316606, 23.1418926 53.1317746, 23.1419262 53.1317925)",,,,,
247954111,True,2,Kardynała Stefana Wyszyńskiego,tertiary,False,12.976,"LINESTRING (23.1437484 53.1283605, 23.143623 53.1284497)",,,,,
258699577,True,2,Oskara Sosnowskiego,tertiary,False,47.909,"LINESTRING (23.1437484 53.1283605, 23.1438562 53.1284626, 23.1441621 53.1287124)",,,,,
533223945,False,,,tertiary,False,12.998,"LINESTRING (23.1463396 53.1306666, 23.1464625 53.1305759)",,,,,
249634262,True,2,Oskara Sosnowskiego,tertiary,False,49.254000000000005,"LINESTRING (23.1463396 53.1306666, 23.1462528 53.1306208, 23.1461638 53.1305712, 23.1460551 53.1305048, 23.1459415 53.1304303, 23.1458343 53.1303452)",,,,,
197430866,False,,Kijowska,residential,True,86.767,"LINESTRING (23.1495875 53.1279752, 23.1488371 53.1286125)",,,,,
299438388,False,,Młynowa,residential,False,96.077,"LINESTRING (23.1495875 53.1279752, 23.1494168 53.1279187, 23.1484861 53.1276104, 23.1483667 53.1275738, 23.1483216 53.1275642)",,,,,
299438388,False,,Młynowa,residential,True,71.53200000000001,"LINESTRING (23.1495875 53.1279752, 23.1497799 53.1280502, 23.1500244 53.1281413, 23.1505011 53.1283117)",,,,,
"[1145077644, 224683228, 1145077645]",False,"['2', '3']",Świętej Anny,residential,"[False, True]",88.61500000000001,"LINESTRING (23.1495875 53.1279752, 23.1496949 53.12788, 23.1498311 53.127759, 23.1501339 53.1274918, 23.1503451 53.1273208)",,,,,
234030874,False,,Młynowa,residential,False,17.441,"LINESTRING (23.1404752 53.1264724, 23.140727 53.1265145)",,50,,,
42994569,False,,Toruńska,residential,False,212.172,"LINESTRING (23.1404752 53.1264724, 23.1420304 53.1250933, 23.1422479 53.1248884)",,,,,
234030874,False,,Młynowa,residential,True,54.354000000000006,"LINESTRING (23.1404752 53.1264724, 23.1403016 53.1264365, 23.1401074 53.1263963, 23.1399508 53.1263604, 23.1397099 53.1263051)",,50,,,
105466957,True,2,Jerzego Waszyngtona,tertiary,False,85.869,"LINESTRING (23.1511187 53.124095, 23.150935 53.1240803, 23.1507009 53.124031, 23.1504717 53.1239837, 23.1503448 53.1239625, 23.1502126 53.1239437, 23.1500308 53.1239275, 23.1498715 53.1239209)",,,,,
380718470,False,,Wesoła,residential,False,89.443,"LINESTRING (23.1511187 53.124095, 23.151033 53.1241752, 23.1510123 53.1241946, 23.1509628 53.1242411, 23.1508001 53.1243942, 23.1505964 53.1245844, 23.1503953 53.1247722)",,,,,
"[678712652, 331397333]",False,"['2', '3']",Jerzego Waszyngtona,tertiary,True,79.10499999999999,"LINESTRING (23.1511187 53.124095, 23.1512613 53.1241468, 23.1516786 53.1243064, 23.1519336 53.1244026, 23.1521241 53.1244719)",,,,,
27711964,False,,Generała Józefa Bema,residential,False,67.837,"LINESTRING (23.1430901 53.1231179, 23.14391 53.1234786)",,,,,
27655525,False,,Angielska,residential,False,65.265,"LINESTRING (23.1440483 53.1241279, 23.143885 53.1247066)",6,,,,
27655525,False,,Angielska,residential,True,56.385,"LINESTRING (23.1440483 53.1241279, 23.144282 53.1236406)",6,,,,
42994571,False,,Kurpiowska,living_street,True,164.405,"LINESTRING (23.1440483 53.1241279, 23.1439399 53.1241874, 23.1426656 53.1253486)",,,,,
42994568,True,,Mohylowska,living_street,False,420.181,"LINESTRING (23.1397099 53.1263051, 23.1405516 53.1254688, 23.1409701 53.1250696, 23.1413939 53.1247123, 23.1430266 53.1231776, 23.1430901 53.1231179)",3,20,,,
234030874,False,,Młynowa,residential,False,54.354000000000006,"LINESTRING (23.1397099 53.1263051, 23.1399508 53.1263604, 23.1401074 53.1263963, 23.1403016 53.1264365, 23.1404752 53.1264724)",,50,,,
42994569,False,,Toruńska,residential,True,212.172,"LINESTRING (23.1422479 53.1248884, 23.1420304 53.1250933, 23.1404752 53.1264724)",,,,,
42994571,False,,Kurpiowska,living_street,False,164.405,"LINESTRING (23.1426656 53.1253486, 23.1439399 53.1241874, 23.1440483 53.1241279)",,,,,
43783074,True,,Mławska,residential,False,75.787,"LINESTRING (23.1483216 53.1275642, 23.1482707 53.1276369, 23.1480009 53.1278857, 23.1477229 53.1281421)",,,,,
299438388,False,,Młynowa,residential,False,132.463,"LINESTRING (23.1483216 53.1275642, 23.1481635 53.1275341, 23.1476069 53.1274356, 23.1473224 53.1274047, 23.1467732 53.127371, 23.1466915 53.127367, 23.1463768 53.1273498)",,,,,
299438388,False,,Młynowa,residential,True,96.077,"LINESTRING (23.1483216 53.1275642, 23.1483667 53.1275738, 23.1484861 53.1276104, 23.1494168 53.1279187, 23.1495875 53.1279752)",,,,,
28804995,False,,Brukowa,residential,True,63.432,"LINESTRING (23.145127 53.1307911, 23.1456898 53.1311361, 23.145792 53.1311988)",,,,,
43783712,False,,Sosnowa,residential,False,68.48599999999999,"LINESTRING (23.145127 53.1307911, 23.1451799 53.1307616, 23.1452106 53.1307418, 23.1454922 53.1305596, 23.1456588 53.1304485, 23.145744 53.1303957, 23.1457738 53.1303773, 23.1458343 53.1303452)",,,,,
"[42996404, 258756500]",False,,"['Sukienna', 'Sosnowa']",residential,"[False, True]",283.75800000000004,"LINESTRING (23.145127 53.1307911, 23.1449059 53.1306895, 23.1446754 53.1306167, 23.1444836 53.1305812, 23.1444167 53.1305729, 23.1442477 53.130552, 23.1438968 53.1305224, 23.1438397 53.1305168, 23.1437396 53.1305833, 23.1434523 53.1307742, 23.1431157 53.1309978, 23.1429299 53.1311219, 23.1419262 53.1317925)",,,,,
43783712,False,,Sosnowa,residential,True,68.486,"LINESTRING (23.1458343 53.1303452, 23.1457738 53.1303773, 23.145744 53.1303957, 23.1456588 53.1304485, 23.1454922 53.1305596, 23.1452106 53.1307418, 23.1451799 53.1307616, 23.145127 53.1307911)",,,,,
249634262,True,2,Oskara Sosnowskiego,tertiary,False,139.029,"LINESTRING (23.1458343 53.1303452, 23.1452833 53.1298741, 23.1449258 53.1295684, 23.1446464 53.129318)",,,,,
247954112,True,2,Kardynała Stefana Wyszyńskiego,tertiary,False,15.228,"LINESTRING (23.1460092 53.1247978, 23.1461698 53.1247005)",,,,,
27711964,False,,Generała Józefa Bema,residential,True,62.733000000000004,"LINESTRING (23.1460092 53.1247978, 23.1459541 53.1247586, 23.1459065 53.1247287, 23.1458816 53.1247154, 23.1455617 53.1244881, 23.1454122 53.1243629)",,,,,
"[247954113, 270490217]",True,"['2', '4']",Kardynała Stefana Wyszyńskiego,tertiary,False,62.0,"LINESTRING (23.1445832 53.1273233, 23.1445462 53.1273904, 23.1445305 53.1274186, 23.1444594 53.1275358, 23.1442521 53.1278441)",,,,,
299438388,False,,Młynowa,residential,True,40.301,"LINESTRING (23.1445832 53.1273233, 23.1446439 53.1273213, 23.1446967 53.1273196, 23.1447536 53.1273178, 23.1448456 53.1273148, 23.1451868 53.1273114)",,,,,
235197742,True,3,Prezydenta Ryszarda Kaczorowskiego,secondary,False,13.076,"LINESTRING (23.14859 53.1241167, 23.1485173 53.1240075)",,,,,
691828361,True,2,Kardynała Stefana Wyszyńskiego,tertiary,False,53.013999999999996,"LINESTRING (23.14859 53.1241167, 23.1483541 53.1241816, 23.1478587 53.1243028)",,,,,
105464228,True,2,,tertiary_link,False,15.222,"LINESTRING (23.1485173 53.1240075, 23.148731 53.1239596)",,,,,
"[105468548, 543653127]",True,"['4', '3']",Prezydenta Ryszarda Kaczorowskiego,secondary,False,91.091,"LINESTRING (23.1523674 53.1280126, 23.1521629 53.1279235, 23.1518468 53.1277612, 23.1516311 53.1276386, 23.1513542 53.1274659)",,50,,,
"[967906778, 105468866]",True,,Rynek Sienny,residential,False,175.547,"LINESTRING (23.1523674 53.1280126, 23.1522998 53.1280148, 23.1522412 53.1280232, 23.1521743 53.1280567, 23.152151 53.1280837, 23.1521387 53.1281035, 23.1521423 53.1281318, 23.152167 53.1281655, 23.1528848 53.1288311, 23.153055 53.1290048, 23.1531318 53.1291021, 23.153179 53.1292089, 23.1532028 53.1292407, 23.1532325 53.1292769, 23.1532603 53.129319)",,,,,
137544059,False,,Angielska,residential,False,94.46900000000001,"LINESTRING (23.1448122 53.1289489, 23.1446483 53.1288735, 23.1445453 53.1287033, 23.1443998 53.1283872, 23.1443898 53.1283002, 23.1443489 53.1281731)",,,,,
1001093175,False,,Czarna,residential,False,21.476,"LINESTRING (23.1448122 53.1289489, 23.1447302 53.1290251, 23.144696 53.129048, 23.144603 53.129093)",,,,,
28804995,False,,Brukowa,residential,False,122.46599999999998,"LINESTRING (23.147184 53.1318925, 23.1471074 53.1318777, 23.1470311 53.1318629, 23.1469169 53.1318387, 23.1468502 53.1318182, 23.1467986 53.1317947, 23.1467319 53.1317569, 23.1462334 53.1314586, 23.1460811 53.1313706, 23.145792 53.1311988)",,,,,
"[254722941, 261468661]",False,"['2', '3']",Krakowska,tertiary,False,98.643,"LINESTRING (23.147184 53.1318925, 23.1472464 53.1317668, 23.1473599 53.1315381, 23.1473663 53.1315253, 23.1474832 53.1312984, 23.1475607 53.131149, 23.1475887 53.1310993, 23.1476013 53.1310753, 23.1476174 53.1310444)",,,,,
110517767,True,,Czarna,living_street,False,207.185,"LINESTRING (23.1463768 53.1273498, 23.1463572 53.1274442, 23.1463391 53.1274719, 23.1462765 53.127544, 23.146186 53.1276348, 23.1456339 53.1281525, 23.1454217 53.1283582, 23.1448122 53.1289489)",,20,,,
299438388,False,,Młynowa,residential,False,79.523,"LINESTRING (23.1463768 53.1273498, 23.146236 53.1273447, 23.1460167 53.1273345, 23.145347 53.1273139, 23.1453058 53.1273126, 23.1451868 53.1273114)",,,,,
299438388,False,,Młynowa,residential,True,132.463,"LINESTRING (23.1463768 53.1273498, 23.1466915 53.127367, 23.1467732 53.127371, 23.1473224 53.1274047, 23.1476069 53.1274356, 23.1481635 53.1275341, 23.1483216 53.1275642)",,,,,
247954112,True,2,Kardynała Stefana Wyszyńskiego,tertiary,False,62.063,"LINESTRING (23.1440812 53.1278034, 23.144204 53.1276269, 23.1443892 53.1273609, 23.1444273 53.1272857)",,,,,
116632828,True,,,tertiary_link,False,14.374,"LINESTRING (23.1442521 53.1278441, 23.1442195 53.1278531, 23.1441838 53.1278555, 23.1441487 53.1278508, 23.1441179 53.1278398, 23.1440946 53.1278234, 23.1440812 53.1278034)",,,,,
270490217,True,4,Kardynała Stefana Wyszyńskiego,tertiary,False,66.532,"LINESTRING (23.1442521 53.1278441, 23.1439008 53.1282041, 23.1438728 53.1282329, 23.1437484 53.1283605)",,,,,
116632829,False,,Krótka,living_street,False,109.03999999999999,"LINESTRING (23.1451868 53.1273114, 23.145215 53.127239, 23.1452317 53.1271899, 23.1453402 53.1269651, 23.1455434 53.1267789, 23.145749 53.1266163, 23.1459459 53.1264606)",,20,,,
299438388,False,,Młynowa,residential,False,40.300999999999995,"LINESTRING (23.1451868 53.1273114, 23.1448456 53.1273148, 23.1447536 53.1273178, 23.1446967 53.1273196, 23.1446439 53.1273213, 23.1445832 53.1273233)",,,,,
299438388,False,,Młynowa,residential,True,79.523,"LINESTRING (23.1451868 53.1273114, 23.1453058 53.1273126, 23.145347 53.1273139, 23.1460167 53.1273345, 23.146236 53.1273447, 23.1463768 53.1273498)",,,,,
137544057,True,,Grunwaldzka,residential,False,132.733,"LINESTRING (23.1428039 53.1290132, 23.1429616 53.1290384, 23.1430145 53.1290484, 23.1436967 53.1291662, 23.1438996 53.1292244, 23.1443131 53.1293632, 23.1444363 53.1293774, 23.14454 53.1293632, 23.1446464 53.129318)",,,,,
258699575,True,2,Kardynała Stefana Wyszyńskiego,tertiary,False,183.475,"LINESTRING (23.1428039 53.1290132, 23.1426057 53.1291388, 23.1421001 53.1294814, 23.1413015 53.1300294, 23.1411359 53.1301406, 23.1410647 53.1301879, 23.1409769 53.1302463)",,50,,,
137544059,False,,Angielska,residential,True,94.469,"LINESTRING (23.1443489 53.1281731, 23.1443898 53.1283002, 23.1443998 53.1283872, 23.1445453 53.1287033, 23.1446483 53.1288735, 23.1448122 53.1289489)",,,,,
543653126,True,3,Prezydenta Ryszarda Kaczorowskiego,secondary,False,16.903,"LINESTRING (23.1509433 53.1270945, 23.1508262 53.1269597)",,50,,,
247947450,True,1,Świętej Anny,residential,False,47.227000000000004,"LINESTRING (23.1509433 53.1270945, 23.1507449 53.1271693, 23.1505407 53.1272379, 23.1503451 53.1273208)",,,,,
181808432,True,,,secondary_link,False,17.311,"LINESTRING (23.1533738 53.1282702, 23.1534004 53.128291, 23.1534159 53.1283197, 23.1534082 53.128341, 23.153385 53.1283595, 23.1533388 53.1283669, 23.1532963 53.1283641)",,,,,
"[822340226, 242890135]",True,"['2', '3']",Legionowa,secondary,False,73.294,"LINESTRING (23.1532963 53.1283641, 23.1530246 53.1282672, 23.1525375 53.1280839, 23.1523674 53.1280126)",,50,,,
"[183608299, 307638767]",True,2,Konstantego Kalinowskiego,tertiary,False,86.75,"LINESTRING (23.1522263 53.1313482, 23.1520947 53.1313654, 23.1515053 53.131423, 23.1511871 53.1314315, 23.1509372 53.1314295)",,,,,
197430871,True,,,tertiary_link,False,16.81,"LINESTRING (23.1440211 53.1287766, 23.1440119 53.1287608, 23.1440114 53.128744, 23.1440195 53.1287279, 23.1440355 53.1287141, 23.1440578 53.1287039, 23.1440842 53.1286984, 23.1441122 53.128698, 23.144139 53.1287029, 23.1441621 53.1287124)",,,,,
270490224,True,3,Oskara Sosnowskiego,tertiary,False,45.019999999999996,"LINESTRING (23.1440211 53.1287766, 23.1437331 53.1285401, 23.143623 53.1284497)",,,,,
258699585,True,1,,tertiary,False,17.777,"LINESTRING (23.143623 53.1284497, 23.1435763 53.1282923)",,,,,
258699575,True,2,Kardynała Stefana Wyszyńskiego,tertiary,False,34.522,"LINESTRING (23.143623 53.1284497, 23.1434766 53.1285586, 23.1432938 53.1286892)",,50,,,
247947451,True,1,Świętej Anny,residential,False,53.093,"LINESTRING (23.1503451 53.1273208, 23.1504731 53.1271786, 23.1506691 53.12709, 23.1507217 53.1270724, 23.1507896 53.1270301, 23.1508262 53.1269597)",,,,,
"[224683228, 1145077644, 1145077645]",False,"['2', '3']",Świętej Anny,residential,"[False, True]",88.61500000000001,"LINESTRING (23.1503451 53.1273208, 23.1501339 53.1274918, 23.1498311 53.127759, 23.1496949 53.12788, 23.1495875 53.1279752)",,,,,
258699578,True,2,Oskara Sosnowskiego,tertiary,False,51.54,"LINESTRING (23.1441621 53.1287124, 23.144603 53.129093)",,,,,
