osmid,oneway,name,highway,reversed,length,maxspeed,geometry,lanes,access,junction
1165171430,False,Ostrowska,tertiary,True,18.018,,"LINESTRING (17.7254016 51.7170929, 17.7253408 51.7169353)",,,
229671887,False,Polna,residential,False,118.94099999999999,30,"LINESTRING (17.7254016 51.7170929, 17.7252459 51.7170755, 17.7248155 51.7170385, 17.7240424 51.7169759, 17.7236896 51.716957)",,,
"[283296284, 331139167]",False,Wałowa,tertiary,False,118.857,,"LINESTRING (17.7254016 51.7170929, 17.7254713 51.7173336, 17.7255941 51.7177083, 17.7256512 51.7178658, 17.7257692 51.7181367)",,,
1165171429,False,Kościelna,tertiary,True,25.942,,"LINESTRING (17.7254016 51.7170929, 17.7255861 51.7171688, 17.7257089 51.7172275)",,,
42338618,False,Pleszewska,tertiary,True,180.815,,"LINESTRING (17.728425 51.7167875, 17.7298084 51.7181694)",,,
283296283,False,Kościelna,tertiary,False,60.159000000000006,,"LINESTRING (17.728425 51.7167875, 17.7281337 51.7168708, 17.7276249 51.7170041)",,,
686113330,False,Koźmińska,tertiary,False,26.068,,"LINESTRING (17.7300407 51.7202149, 17.7298095 51.7204005)",2,,
1067659239,False,Koźmińska,tertiary,True,149.255,,"LINESTRING (17.7300407 51.7202149, 17.7302149 51.7201383, 17.7309365 51.7199966, 17.7310263 51.719979, 17.731343 51.7199168, 17.7315227 51.7198601, 17.7316452 51.719777, 17.731743 51.7196721, 17.731818 51.7195634)",2,,
42338618,False,Pleszewska,tertiary,False,213.083,,"LINESTRING (17.731818 51.7195634, 17.7316936 51.7195665, 17.7316021 51.7195483, 17.7315098 51.7195104, 17.7314073 51.7194581, 17.7312403 51.719358, 17.7304484 51.7187597, 17.7298084 51.7181694)",,,
1067659239,False,Koźmińska,tertiary,False,149.255,,"LINESTRING (17.731818 51.7195634, 17.731743 51.7196721, 17.7316452 51.719777, 17.7315227 51.7198601, 17.731343 51.7199168, 17.7310263 51.719979, 17.7309365 51.7199966, 17.7302149 51.7201383, 17.7300407 51.7202149)",2,,
172799253,False,Szkolna,residential,False,89.822,,"LINESTRING (17.7276249 51.7170041, 17.7278324 51.7172721, 17.7281227 51.7176505, 17.7281164 51.717742)",,,
283296283,False,Kościelna,tertiary,True,60.159000000000006,,"LINESTRING (17.7276249 51.7170041, 17.7281337 51.7168708, 17.728425 51.7167875)",,,
331139164,False,Kościelna,tertiary,False,119.867,,"LINESTRING (17.7276249 51.7170041, 17.7265306 51.7172901, 17.726313 51.7173375, 17.7261144 51.7173615, 17.7259952 51.7173586)",,,
"[229671889, 316556146]",False,"['Orpiszewska', 'Ostrowska']",residential,"[False, True]",116.374,,"LINESTRING (17.7259952 51.7173586, 17.7259892 51.7173943, 17.7259875 51.7174426, 17.7260045 51.7174867, 17.7260559 51.7175547, 17.7263476 51.7179571, 17.7257692 51.7181367)",,destination,
331139164,False,Kościelna,tertiary,False,24.836,,"LINESTRING (17.7259952 51.7173586, 17.7259418 51.7173481, 17.7258672 51.7173166, 17.7257646 51.7172541, 17.7257089 51.7172275)",,,
331139164,False,Kościelna,tertiary,True,119.86699999999999,,"LINESTRING (17.7259952 51.7173586, 17.7261144 51.7173615, 17.726313 51.7173375, 17.7265306 51.7172901, 17.7276249 51.7170041)",,,
316556149,False,Wałowa,tertiary,False,121.927,40,"LINESTRING (17.7265446 51.7198494, 17.7270616 51.7208981)",2,,
229671886,False,Krotoszyńska,tertiary,False,194.269,,"LINESTRING (17.7265446 51.7198494, 17.7264849 51.7198717, 17.7264209 51.7198955, 17.7262741 51.7199712, 17.7261551 51.7200396, 17.7259871 51.7201584, 17.725817 51.7202943, 17.7255482 51.7205536, 17.725306 51.7207856, 17.7251027 51.7209557, 17.7249463 51.7210574, 17.7248322 51.7211177, 17.7247267 51.7211628)",,,
384771653,False,Krotoszyńska,residential,True,66.856,,"LINESTRING (17.7265446 51.7198494, 17.7266951 51.7198133, 17.7274321 51.7196064)",,,
"[1244189124, 1244189125, 316556150]",False,Wałowa,tertiary,True,197.845,40,"LINESTRING (17.7265446 51.7198494, 17.7262813 51.7192318, 17.726135 51.7188926, 17.726041 51.7186895, 17.7259764 51.7185463, 17.7259201 51.7184199, 17.7258473 51.7182742, 17.7257692 51.7181367)",2,,
316556149,False,Wałowa,tertiary,True,121.927,40,"LINESTRING (17.7270616 51.7208981, 17.7265446 51.7198494)",2,,
331000449,False,Koźmińska,tertiary,True,52.488,,"LINESTRING (17.7270616 51.7208981, 17.7277947 51.7207694)",,,
173540679,False,Koźmińska,residential,False,165.16,,"LINESTRING (17.7270616 51.7208981, 17.7267746 51.7209629, 17.7257342 51.7211193, 17.725441 51.721158, 17.72517 51.7211843, 17.7250415 51.72119, 17.7249298 51.7211872, 17.7247267 51.7211628)",,,
283296282,False,Wałowa,tertiary,False,166.983,50,"LINESTRING (17.7270616 51.7208981, 17.7276585 51.7222111, 17.7277034 51.7223459)",2,,
283296282,False,Wałowa,tertiary,True,166.983,50,"LINESTRING (17.7277034 51.7223459, 17.7276585 51.7222111, 17.7270616 51.7208981)",2,,
42338618,False,Pleszewska,tertiary,False,180.815,,"LINESTRING (17.7298084 51.7181694, 17.728425 51.7167875)",,,
42338618,False,Pleszewska,tertiary,True,213.083,,"LINESTRING (17.7298084 51.7181694, 17.7304484 51.7187597, 17.7312403 51.719358, 17.7314073 51.7194581, 17.7315098 51.7195104, 17.7316021 51.7195483, 17.7316936 51.7195665, 17.731818 51.7195634)",,,
283296281,False,Tadeusza Kościuszki,residential,True,83.281,,"LINESTRING (17.7298084 51.7181694, 17.7288153 51.7183993, 17.7286677 51.7184108)",,,
229671890,True,Jarocińska,residential,False,37.25,,"LINESTRING (17.7280609 51.7221, 17.7279329 51.7221842, 17.7278152 51.7222979, 17.7277034 51.7223459)",,,
316556144,False,Krotoszyńska,tertiary,False,14.301,,"LINESTRING (17.7247267 51.7211628, 17.7245374 51.7212156)",,,
173540679,False,Koźmińska,residential,True,165.16,,"LINESTRING (17.7247267 51.7211628, 17.7249298 51.7211872, 17.7250415 51.72119, 17.72517 51.7211843, 17.725441 51.721158, 17.7257342 51.7211193, 17.7267746 51.7209629, 17.7270616 51.7208981)",,,
229671886,False,Krotoszyńska,tertiary,True,194.26899999999998,,"LINESTRING (17.7247267 51.7211628, 17.7248322 51.7211177, 17.7249463 51.7210574, 17.7251027 51.7209557, 17.725306 51.7207856, 17.7255482 51.7205536, 17.725817 51.7202943, 17.7259871 51.7201584, 17.7261551 51.7200396, 17.7262741 51.7199712, 17.7264209 51.7198955, 17.7264849 51.7198717, 17.7265446 51.7198494)",,,
229671888,False,3 Maja,residential,False,98.137,,"LINESTRING (17.7236458 51.7138868, 17.7239027 51.7146128, 17.7239286 51.7147512)",,,
229671895,False,Janusza Korczaka,residential,False,81.371,,"LINESTRING (17.7236458 51.7138868, 17.7234726 51.71393, 17.7225503 51.7141603)",,,
229671895,False,Janusza Korczaka,residential,True,46.144,,"LINESTRING (17.7218837 51.7142007, 17.7225503 51.7141603)",,,
172799253,False,Szkolna,residential,True,89.822,,"LINESTRING (17.7281164 51.717742, 17.7281227 51.7176505, 17.7278324 51.7172721, 17.7276249 51.7170041)",,,
889928666,True,Rynek,residential,False,84.196,,"LINESTRING (17.7281164 51.717742, 17.7281841 51.7177731, 17.7283369 51.717958, 17.7285412 51.7182192, 17.7286213 51.7183396, 17.7286677 51.7184108)",,,roundabout
283296277,True,Kaliska,residential,False,222.757,,"LINESTRING (17.7286677 51.7184108, 17.7287388 51.7184968, 17.7290827 51.7189125, 17.7299366 51.7201594, 17.7300407 51.7202149)",,,
283296278,True,Rynek,residential,False,97.251,,"LINESTRING (17.7286677 51.7184108, 17.7274013 51.7186674, 17.727322 51.7186665)",,,roundabout
283296281,False,Tadeusza Kościuszki,residential,False,83.281,,"LINESTRING (17.7286677 51.7184108, 17.7288153 51.7183993, 17.7298084 51.7181694)",,,
229671884,False,Ogrodowa,residential,False,76.456,,"LINESTRING (17.7230367 51.7156432, 17.7232882 51.7163129)",2,,
229671884,False,Ogrodowa,residential,True,87.601,,"LINESTRING (17.7230367 51.7156432, 17.7227762 51.7148721)",2,,
229671900,False,Jagiellonów,residential,False,72.175,,"LINESTRING (17.7230367 51.7156432, 17.7240613 51.7155078)",,,
229671900,False,Jagiellonów,residential,True,153.462,,"LINESTRING (17.7230367 51.7156432, 17.7222454 51.7157462, 17.7219463 51.7158341, 17.7217434 51.7159166, 17.721567 51.7160229, 17.7214502 51.7161173, 17.7213334 51.7162323, 17.7212743 51.7163428)",,,
229671887,False,Polna,residential,False,21.058,30,"LINESTRING (17.7232145 51.7169113, 17.7229163 51.7168697)",,,
229671884,False,Ogrodowa,residential,True,67.842,,"LINESTRING (17.7232145 51.7169113, 17.7233462 51.716543, 17.7232882 51.7163129)",2,,
229671887,False,Polna,residential,True,33.136,30,"LINESTRING (17.7232145 51.7169113, 17.7233869 51.7169236, 17.7236896 51.716957)",,,
316556141,True,Jarocińska,residential,False,131.71,,"LINESTRING (17.7277947 51.7207694, 17.7274321 51.7196064)",,,
