osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access,junction
"[172034610, 172034591]","['Plebiscytowa', 'Hajduki']",residential,50,False,True,279.353,"LINESTRING (18.9340294 50.2820015, 18.9339747 50.2820667, 18.9339091 50.2821037, 18.9337073 50.2821885, 18.9334474 50.2822966, 18.9332367 50.2823848, 18.9330751 50.282452, 18.9328166 50.2825606, 18.9325703 50.2826645, 18.9323927 50.2827399, 18.9322498 50.2827991, 18.9321544 50.2828391, 18.9319025 50.2829443, 18.931655 50.2830487, 18.9315195 50.2831061, 18.9314482 50.2831349, 18.9313807 50.2831514, 18.9313326 50.2831568, 18.9312881 50.2831488, 18.9312173 50.2831127, 18.931187 50.2830899, 18.9310471 50.2829246, 18.9309538 50.2828213)",,,
243089635,Katowicka,tertiary,50,False,False,194.22899999999998,"LINESTRING (18.93026 50.2860115, 18.9301081 50.2860512, 18.9299731 50.2860836, 18.9298506 50.2861083, 18.9297995 50.2861172, 18.92972 50.2861311, 18.9295628 50.2861538, 18.9294525 50.2861669, 18.9293256 50.2861795, 18.9291987 50.2861904, 18.9290468 50.286202, 18.9288195 50.286215, 18.9286287 50.2862219, 18.9283785 50.2862284, 18.9281448 50.2862309, 18.9278593 50.2862327, 18.9275695 50.2862344)",2,,
243089635,Katowicka,tertiary,50,False,True,33.533,"LINESTRING (18.93026 50.2860115, 18.9303816 50.2859748, 18.9305266 50.2859271, 18.9306789 50.2858728)",2,,
758571023,Żołnierska,tertiary,50,False,True,116.198,"LINESTRING (18.93026 50.2860115, 18.9302683 50.2860242, 18.9303001 50.2860672, 18.9303495 50.2861339, 18.9305078 50.2863563, 18.9309494 50.2869591)",2,,
245521000,Ogrodowa,residential,,False,False,83.83099999999999,"LINESTRING (18.935642 50.2835071, 18.9356348 50.2834978, 18.9356008 50.2834531, 18.9353298 50.2831126, 18.9351598 50.2828203)",,,
1137544664,Katowicka,tertiary,50,False,False,110.20400000000001,"LINESTRING (18.935642 50.2835071, 18.935588 50.283547, 18.9355165 50.2835861, 18.9354375 50.2836353, 18.9353657 50.2836855, 18.9352796 50.2837532, 18.9349694 50.2840016, 18.9346453 50.2842645)",2,,
1220577390,Armii Krajowej,tertiary,50,False,True,17.579,"LINESTRING (18.935642 50.2835071, 18.9356552 50.2835003, 18.9356659 50.2834951, 18.9356745 50.283491, 18.9356888 50.2834839, 18.9357689 50.2834481, 18.9358442 50.2834161)",2,,
"[241964116, 378655445]",Katowicka,tertiary,,False,False,218.75300000000001,"LINESTRING (18.9246505 50.2876054, 18.9246534 50.287511, 18.9246608 50.287291, 18.9246666 50.2872296, 18.9246725 50.2871829, 18.9246826 50.2871426, 18.9246974 50.2871002, 18.924723 50.287054, 18.9247479 50.2870171, 18.9247789 50.2869797, 18.924817 50.28694, 18.9248648 50.2868986, 18.9249196 50.2868591, 18.9249737 50.286826, 18.9250114 50.2868061, 18.9250733 50.2867777, 18.9254894 50.2866132, 18.9256196 50.2865617, 18.925931 50.2864383, 18.9261642 50.2863459, 18.9262366 50.2863202, 18.9263045 50.2862992, 18.9263819 50.286277, 18.9264339 50.2862655, 18.9264944 50.2862567)",3,,
241964116,Katowicka,tertiary,,False,True,36.297,"LINESTRING (18.9246505 50.2876054, 18.9246443 50.2877698, 18.9246401 50.2878074, 18.9246333 50.287844, 18.9246199 50.2878819, 18.9245937 50.2879275)",,,
1137544664,Katowicka,tertiary,50,False,True,110.204,"LINESTRING (18.9346453 50.2842645, 18.9349694 50.2840016, 18.9352796 50.2837532, 18.9353657 50.2836855, 18.9354375 50.2836353, 18.9355165 50.2835861, 18.935588 50.283547, 18.935642 50.2835071)",2,,
1174236428,Katowicka,tertiary,50,False,False,202.703,"LINESTRING (18.9346453 50.2842645, 18.9345987 50.2843003, 18.9345375 50.2843415, 18.9344648 50.2843847, 18.9344083 50.2844142, 18.9343426 50.284449, 18.9342425 50.2844978, 18.9340289 50.2845991, 18.9339747 50.284626, 18.9337612 50.2847322, 18.9335186 50.2848432, 18.9332661 50.2849441, 18.9331391 50.2849921, 18.9330175 50.285038, 18.9328533 50.2850978, 18.9327689 50.2851285, 18.9327377 50.2851399, 18.932522 50.2852185, 18.9323041 50.285293)",2,,
172031373,Żołnierska,tertiary,,True,False,53.114000000000004,"LINESTRING (18.9333989 50.2884987, 18.9333074 50.2884958, 18.9332323 50.2884782, 18.933133 50.2884719, 18.933056 50.2884767, 18.9329764 50.2884876, 18.9328968 50.288506, 18.9328543 50.2885194, 18.9327409 50.2885563, 18.932696 50.2885799)",,,
