osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,ref,tunnel,junction,bridge
388259398,False,Garbary,residential,False,48.094,"LINESTRING (18.2302816 53.0766203, 18.2305376 53.0766528, 18.2309119 53.0768117)",50,2,204,,,
"[46233654, 1118759414, 1118759415]",False,Garbary,residential,True,439.868,"LINESTRING (18.2302816 53.0766203, 18.2296033 53.0767669, 18.2291545 53.0768639, 18.2288778 53.0769237, 18.2281695 53.0770768, 18.2276904 53.0771803, 18.2275612 53.0772082, 18.2263771 53.0774641, 18.2250724 53.0777461, 18.2249861 53.0777648, 18.2244099 53.0778893, 18.2240865 53.0779612)","['40', '50']",2,204,,,
232747169,True,Toruńska,secondary,False,71.94500000000001,"LINESTRING (18.2276149 53.083137, 18.2277621 53.0831399, 18.2280939 53.0831677, 18.2281367 53.0831715, 18.2286825 53.0832195)",40,1,394,,,
977049948,True,Toruńska,secondary,False,71.68900000000001,"LINESTRING (18.2265455 53.0831868, 18.2266844 53.0831789, 18.2275096 53.0831348, 18.2276149 53.083137)",40,1,394,,,
160567534,False,Leśna,secondary,False,41.964,"LINESTRING (18.2211689 53.0756596, 18.2209231 53.0753123)",50,2,249,,,
84844144,False,Różana,residential,False,91.08,"LINESTRING (18.2211689 53.0756596, 18.2212293 53.0756457, 18.2224418 53.0753661)",,,,,,
160567534,False,Leśna,secondary,True,133.40099999999998,"LINESTRING (18.2211689 53.0756596, 18.2213432 53.0759089, 18.2216728 53.0763803, 18.2218483 53.0766407, 18.221925 53.0767698)",50,2,249,,,
84734785,True,Żwirki i Wigury,residential,False,79.654,"LINESTRING (18.2210174 53.0802971, 18.2211725 53.0802803, 18.22205 53.0801851, 18.2221906 53.0801687)",,,,,,
84734791,False,Adama Mickiewicza,residential,True,108.864,"LINESTRING (18.2210174 53.0802971, 18.2210395 53.0803832, 18.2212202 53.081085, 18.2212679 53.0812645)",,,,,,
84734791,False,Adama Mickiewicza,residential,False,108.864,"LINESTRING (18.2212679 53.0812645, 18.2212202 53.081085, 18.2210395 53.0803832, 18.2210174 53.0802971)",,,,,,
84734791,False,Adama Mickiewicza,residential,True,130.298,"LINESTRING (18.2212679 53.0812645, 18.2215635 53.0823736, 18.2215748 53.0824217)",,,,,,
462613197,False,Henryka Sienkiewicza,residential,True,39.984,"LINESTRING (18.2212679 53.0812645, 18.2212034 53.0812706, 18.2208072 53.0813082, 18.2206766 53.0812958)",,,,,,
84734791,False,Adama Mickiewicza,residential,False,130.298,"LINESTRING (18.2215748 53.0824217, 18.2215635 53.0823736, 18.2212679 53.0812645)",,,,,,
84734791,False,Adama Mickiewicza,residential,True,102.996,"LINESTRING (18.2215748 53.0824217, 18.2215971 53.0824859, 18.221868 53.0832646, 18.2218901 53.0833284)",,,,,,
84734800,True,Piastów,residential,False,169.533,"LINESTRING (18.2215748 53.0824217, 18.221471 53.0824302, 18.2192109 53.0826373, 18.2190652 53.0826501)",,,,,,
84734792,False,Bohaterów Września,residential,True,247.505,"LINESTRING (18.2237316 53.0821929, 18.2236723 53.0821154, 18.22302 53.0812612, 18.2225074 53.0805898, 18.2222266 53.0802221, 18.2221906 53.0801687)",,,,,,
84734800,True,Piastów,residential,False,146.968,"LINESTRING (18.2237316 53.0821929, 18.223542 53.0822509, 18.2235146 53.0822533, 18.2216911 53.0824114, 18.2215748 53.0824217)",,,,,,
46233721,False,"Generała Stefana Roweckiego ""Grota""",residential,True,121.00999999999999,"LINESTRING (18.227121 53.0803369, 18.2274385 53.0801025, 18.2275701 53.0800155, 18.2283183 53.0795206)",,,,,,
84734802,False,29 Listopada,residential,False,215.07199999999997,"LINESTRING (18.227121 53.0803369, 18.2269757 53.0800996, 18.2266281 53.0795321, 18.2260471 53.0786182, 18.2259909 53.0785258)",,,,,,
462613198,False,29 Listopada,residential,False,139.32600000000002,"LINESTRING (18.227121 53.0803369, 18.2271047 53.0804576, 18.2270602 53.0805603, 18.226966 53.0806767, 18.2267521 53.0809524, 18.2264577 53.0812582, 18.226436 53.0812766, 18.2262283 53.0814534)",,,,,,
84734785,True,Żwirki i Wigury,residential,False,114.35999999999999,"LINESTRING (18.2184934 53.0803872, 18.218655 53.0803713, 18.2193417 53.0803035, 18.2195234 53.0802974, 18.2201856 53.0803605)",,,,,,
84734802,False,29 Listopada,residential,True,215.072,"LINESTRING (18.2259909 53.0785258, 18.2260471 53.0786182, 18.2266281 53.0795321, 18.2269757 53.0800996, 18.227121 53.0803369)",,,,,,
221551628,False,Dworcowa,tertiary,False,287.406,"LINESTRING (18.2259909 53.0785258, 18.2260989 53.0785007, 18.2264464 53.0784089, 18.2267156 53.0783519, 18.2269817 53.0783051, 18.2277377 53.0781751, 18.2289701 53.0779632, 18.2299021 53.077803, 18.2300998 53.0777664)",50,2,,,,
221551628,False,Dworcowa,tertiary,True,81.923,"LINESTRING (18.2259909 53.0785258, 18.2258433 53.0785669, 18.2255522 53.0786402, 18.2253382 53.0787012, 18.2250168 53.0787897, 18.2248762 53.0788326)",50,2,,,,
160567534,False,Leśna,secondary,True,8.557,"LINESTRING (18.221925 53.0767698, 18.2219837 53.0768382)",50,2,249,,,
84844139,False,Ugory,residential,False,79.254,"LINESTRING (18.221925 53.0767698, 18.2218584 53.0767793, 18.2218141 53.0767856, 18.2208811 53.0769369, 18.2207783 53.0769526)",,,,,,
160567534,False,Leśna,secondary,False,133.401,"LINESTRING (18.221925 53.0767698, 18.2218483 53.0766407, 18.2216728 53.0763803, 18.2213432 53.0759089, 18.2211689 53.0756596)",50,2,249,,,
273322097,False,23 Stycznia,secondary,False,11.502,"LINESTRING (18.2256445 53.0815157, 18.225727 53.0816065)",50,2,249,,,
84734800,True,Piastów,residential,False,148.306,"LINESTRING (18.2256445 53.0815157, 18.2255199 53.0815592, 18.2240572 53.0820783, 18.2239538 53.0821144, 18.2237316 53.0821929)",,,,,,
273322097,False,23 Stycznia,secondary,True,230.18099999999998,"LINESTRING (18.2256445 53.0815157, 18.2255576 53.0814156, 18.224934 53.0806992, 18.2242959 53.0799596, 18.2242654 53.0799205, 18.2242441 53.0798833, 18.2242283 53.0798465, 18.2242187 53.0797869, 18.2242188 53.0797334, 18.2242311 53.0796894, 18.2242424 53.0796528)",50,2,249,,,
46233723,True,Juliusza Słowackiego,residential,False,131.004,"LINESTRING (18.2190652 53.0826501, 18.2190642 53.0825896, 18.2188304 53.0817067, 18.2187692 53.0814861)",,,,,,
"[387818211, 221551628]",False,Dworcowa,tertiary,False,101.733,"LINESTRING (18.2300998 53.0777664, 18.2302258 53.0777453, 18.2303397 53.0777262, 18.2307383 53.0776592, 18.231427 53.0775435, 18.2315682 53.0775239)",50,2,,,,
221551628,False,Dworcowa,tertiary,True,287.406,"LINESTRING (18.2300998 53.0777664, 18.2299021 53.077803, 18.2289701 53.0779632, 18.2277377 53.0781751, 18.2269817 53.0783051, 18.2267156 53.0783519, 18.2264464 53.0784089, 18.2260989 53.0785007, 18.2259909 53.0785258)",50,2,,,,
"[46233721, 387818084]",False,"Generała Stefana Roweckiego ""Grota""",residential,False,248.207,"LINESTRING (18.2300998 53.0777664, 18.230177 53.0779333, 18.2302822 53.0781563, 18.2302929 53.0781902, 18.2302929 53.0782176, 18.2302741 53.0782514, 18.2302125 53.0782933, 18.2298423 53.0785274, 18.229499 53.0787445, 18.2294027 53.0788066, 18.2291331 53.0789807, 18.2286501 53.0793011, 18.2283183 53.0795206)",,,,,,
160567534,False,Leśna,secondary,False,8.557,"LINESTRING (18.2219837 53.0768382, 18.221925 53.0767698)",50,2,249,,,
84844152,False,Powstańców,tertiary,False,95.505,"LINESTRING (18.2219837 53.0768382, 18.2221568 53.0768271, 18.2221737 53.0768258, 18.2224138 53.0768079, 18.2227328 53.076787, 18.2229504 53.0767703, 18.2231758 53.0767204, 18.2233753 53.0766704)",50,,204,,,
160567534,False,Leśna,secondary,True,112.23,"LINESTRING (18.2219837 53.0768382, 18.2220597 53.0769506, 18.2220798 53.0769786, 18.2223516 53.0773654, 18.2226341 53.0777688)",50,2,249,,,
160567534,False,Leśna,secondary,True,41.964,"LINESTRING (18.2209231 53.0753123, 18.2211689 53.0756596)",50,2,249,,,
84760514,False,Błonie,residential,True,243.22499999999997,"LINESTRING (18.219138 53.0783552, 18.2192741 53.0783461, 18.2193717 53.0783395, 18.2203695 53.0782039, 18.2212326 53.0780475, 18.2216138 53.0779918, 18.2219349 53.0779448, 18.2222707 53.0778648, 18.2224648 53.0778185, 18.2225134 53.0778069, 18.2226341 53.0777688)",,,,,,
892322201,False,Polna,residential,True,126.21300000000002,"LINESTRING (18.219138 53.0783552, 18.2191226 53.0778887, 18.2190998 53.0778056, 18.2190445 53.0777188, 18.2188496 53.077555, 18.2186126 53.0773509, 18.2185734 53.0773172)",,,,,,
84844139,False,Ugory,residential,True,152.767,"LINESTRING (18.2185734 53.0773172, 18.2187121 53.077294, 18.2202179 53.0770421, 18.2204682 53.0770002, 18.2207783 53.0769526)",,,,,,
892322201,False,Polna,residential,False,126.213,"LINESTRING (18.2185734 53.0773172, 18.2186126 53.0773509, 18.2188496 53.077555, 18.2190445 53.0777188, 18.2190998 53.0778056, 18.2191226 53.0778887, 18.219138 53.0783552)",,,,,,
84844147,False,Bukowa,residential,True,25.12,"LINESTRING (18.2235843 53.0751145, 18.2237018 53.0753291)",,,,,,
84844175,False,Wierzbowa,residential,False,31.131,"LINESTRING (18.2235843 53.0751145, 18.2239997 53.0752414)",,,,,,
84844144,False,Różana,residential,True,91.08,"LINESTRING (18.2224418 53.0753661, 18.2212293 53.0756457, 18.2211689 53.0756596)",,,,,,
132645658,False,Wiśniowa,residential,True,158.262,"LINESTRING (18.2224418 53.0753661, 18.2231216 53.0764185, 18.2231587 53.0764554, 18.2233124 53.076608, 18.2233753 53.0766704)",,,,,,
84844175,False,Wierzbowa,residential,True,57.759,"LINESTRING (18.2247622 53.0754863, 18.2239997 53.0752414)",,,,,,
84844152,False,Powstańców,tertiary,True,95.50500000000001,"LINESTRING (18.2233753 53.0766704, 18.2231758 53.0767204, 18.2229504 53.0767703, 18.2227328 53.076787, 18.2224138 53.0768079, 18.2221737 53.0768258, 18.2221568 53.0768271, 18.2219837 53.0768382)",50,,204,,,
132645658,False,Wiśniowa,residential,False,158.262,"LINESTRING (18.2233753 53.0766704, 18.2233124 53.076608, 18.2231587 53.0764554, 18.2231216 53.0764185, 18.2224418 53.0753661)",,,,,,
892322206,False,Wiśniowa,residential,True,151.232,"LINESTRING (18.2233753 53.0766704, 18.2234435 53.0767796, 18.2234523 53.0767985, 18.2234776 53.0768531, 18.223596 53.0770705, 18.2237261 53.0773258, 18.2238067 53.0774839, 18.224023 53.0778529, 18.2240865 53.0779612)",,,204,,,
892322207,False,Powstańców,tertiary,False,71.279,"LINESTRING (18.2233753 53.0766704, 18.2235131 53.076627, 18.2235593 53.076612, 18.2237107 53.076563, 18.2238717 53.0764848, 18.2239946 53.0764099, 18.2242085 53.0762794)",50,,,,,
256464361,False,Garbary,residential,True,20.681,"LINESTRING (18.2310889 53.0764575, 18.2307954 53.0765167)",,,,,,
84975271,False,Garbary,residential,False,183.82999999999998,"LINESTRING (18.2310889 53.0764575, 18.2310207 53.0763863, 18.230492 53.0758344, 18.2317678 53.0753001)",,,,,,
"[1118759414, 46233654, 1118759415]",False,Garbary,residential,False,439.86799999999994,"LINESTRING (18.2240865 53.0779612, 18.2244099 53.0778893, 18.2249861 53.0777648, 18.2250724 53.0777461, 18.2263771 53.0774641, 18.2275612 53.0772082, 18.2276904 53.0771803, 18.2281695 53.0770768, 18.2288778 53.0769237, 18.2291545 53.0768639, 18.2296033 53.0767669, 18.2302816 53.0766203)","['40', '50']",2,204,,,
892322206,False,Wiśniowa,residential,False,151.23199999999997,"LINESTRING (18.2240865 53.0779612, 18.224023 53.0778529, 18.2238067 53.0774839, 18.2237261 53.0773258, 18.223596 53.0770705, 18.2234776 53.0768531, 18.2234523 53.0767985, 18.2234435 53.0767796, 18.2233753 53.0766704)",,,204,,,
1110756449,False,Garbary,residential,True,47.325,"LINESTRING (18.2240865 53.0779612, 18.2240361 53.0779765, 18.223704 53.0780722, 18.2234483 53.078146)",50,2,,,,
1270407897,True,Wolności,secondary,False,52.144,"LINESTRING (18.2297148 53.0832678, 18.2289709 53.0834101)",40,2,394,,,
828746844,True,Wolności,secondary,False,30.357000000000003,"LINESTRING (18.2289931 53.0832464, 18.2291035 53.0832715, 18.2291332 53.0832924, 18.2291458 53.0833099, 18.2291413 53.0833373, 18.2291238 53.0833549, 18.2290969 53.0833688, 18.2289709 53.0834101)",,,249,,,
1270407896,True,Toruńska,secondary,False,48.312,"LINESTRING (18.2289931 53.0832464, 18.2291262 53.083245, 18.2293574 53.0832604, 18.2297148 53.0832678)",40,1,394,,,
84975271,False,Garbary,residential,True,183.82999999999998,"LINESTRING (18.2317678 53.0753001, 18.230492 53.0758344, 18.2310207 53.0763863, 18.2310889 53.0764575)",,,,,,
160567534,False,Leśna,secondary,False,40.789,"LINESTRING (18.2229111 53.0780952, 18.2227196 53.0778889, 18.2227017 53.0778638, 18.2226341 53.0777688)",50,2,249,,,
"[388263856, 388263850, 388263853]",True,Leśna,secondary,False,127.756,"LINESTRING (18.2229111 53.0780952, 18.2232079 53.0782979, 18.2234416 53.078469, 18.2237287 53.0786835, 18.2239015 53.0788212, 18.2239883 53.0788866, 18.2240237 53.0789165, 18.2240511 53.0789399, 18.2241259 53.0789812)",50,1,249,yes,,
388259399,False,Sportowa,tertiary,True,33.888,"LINESTRING (18.2320239 53.0776422, 18.2319391 53.0776422, 18.2317087 53.0775536, 18.2315682 53.0775239)",50,2,,,,
84760514,False,Błonie,residential,False,243.225,"LINESTRING (18.2226341 53.0777688, 18.2225134 53.0778069, 18.2224648 53.0778185, 18.2222707 53.0778648, 18.2219349 53.0779448, 18.2216138 53.0779918, 18.2212326 53.0780475, 18.2203695 53.0782039, 18.2193717 53.0783395, 18.2192741 53.0783461, 18.219138 53.0783552)",,,,,,
160567534,False,Leśna,secondary,False,112.23,"LINESTRING (18.2226341 53.0777688, 18.2223516 53.0773654, 18.2220798 53.0769786, 18.2220597 53.0769506, 18.2219837 53.0768382)",50,2,249,,,
160567534,False,Leśna,secondary,True,40.789,"LINESTRING (18.2226341 53.0777688, 18.2227017 53.0778638, 18.2227196 53.0778889, 18.2229111 53.0780952)",50,2,249,,,
462613198,False,29 Listopada,residential,True,139.326,"LINESTRING (18.2262283 53.0814534, 18.226436 53.0812766, 18.2264577 53.0812582, 18.2267521 53.0809524, 18.226966 53.0806767, 18.2270602 53.0805603, 18.2271047 53.0804576, 18.227121 53.0803369)",,,,,,
891947793,True,29 Listopada,residential,False,42.313,"LINESTRING (18.2262283 53.0814534, 18.2261041 53.081559, 18.2259835 53.0816528, 18.225839 53.0817532)",,,,,,
84975279,False,Garbary,residential,True,90.944,"LINESTRING (18.2315682 53.0775239, 18.2315346 53.0774538, 18.2314634 53.0773745, 18.231454 53.077366, 18.2314216 53.0773363, 18.2313753 53.0772902, 18.2312518 53.0771809, 18.2312239 53.0771564, 18.2311603 53.0770825, 18.2311444 53.0770639, 18.231051 53.0769368, 18.2309478 53.076844, 18.2309119 53.0768117)",50,2,204,,,
"[387818211, 221551628]",False,Dworcowa,tertiary,True,101.73299999999999,"LINESTRING (18.2315682 53.0775239, 18.231427 53.0775435, 18.2307383 53.0776592, 18.2303397 53.0777262, 18.2302258 53.0777453, 18.2300998 53.0777664)",50,2,,,,
388259399,False,Sportowa,tertiary,False,33.888,"LINESTRING (18.2315682 53.0775239, 18.2317087 53.0775536, 18.2319391 53.0776422, 18.2320239 53.0776422)",50,2,,,,
84734789,False,Długa,residential,True,226.38,"LINESTRING (18.2231945 53.079161, 18.223026 53.0791211, 18.2228895 53.0790959, 18.2226658 53.0790793, 18.2223903 53.0790958, 18.2198774 53.0793985)",,,,,,
388263843,True,Długa,residential,False,55.46999999999999,"LINESTRING (18.2231945 53.079161, 18.223415 53.0791905, 18.2234776 53.0791963, 18.2235554 53.0791979, 18.2236278 53.0791951, 18.2237123 53.0791899, 18.2237968 53.0791739, 18.2238097 53.0791711, 18.2238659 53.0791587, 18.2239482 53.0791386, 18.2239972 53.0791238)",,,,,,
221551628,False,Dworcowa,tertiary,False,81.923,"LINESTRING (18.2248762 53.0788326, 18.2250168 53.0787897, 18.2253382 53.0787012, 18.2255522 53.0786402, 18.2258433 53.0785669, 18.2259909 53.0785258)",50,2,,,,
388259401,True,Dworcowa,tertiary,False,41.415000000000006,"LINESTRING (18.2248762 53.0788326, 18.2246554 53.0789363, 18.2245177 53.0790006, 18.2244626 53.0790263, 18.2243911 53.0790644)",,1,,,,
273322097,False,23 Stycznia,secondary,False,22.255000000000003,"LINESTRING (18.2243402 53.0794616, 18.2243323 53.0794829, 18.2243051 53.0795406, 18.2242424 53.0796528)",50,2,249,,,
388263846,True,23 Stycznia,secondary,False,28.879000000000005,"LINESTRING (18.2243402 53.0794616, 18.2243276 53.0793878, 18.2243178 53.0793554, 18.2242963 53.0792987, 18.224272 53.0792662, 18.2242457 53.0792426, 18.2242181 53.0792171)",50,1,249,,,
256464361,False,Garbary,residential,False,20.681,"LINESTRING (18.2307954 53.0765167, 18.2310889 53.0764575)",,,,,,
256464361,False,Garbary,residential,True,36.204,"LINESTRING (18.2307954 53.0765167, 18.2302816 53.0766203)",,,,,,
388259400,False,Garbary,residential,False,33.713,"LINESTRING (18.2307954 53.0765167, 18.2309119 53.0768117)",,,,,,
388259400,False,Garbary,residential,True,33.713,"LINESTRING (18.2309119 53.0768117, 18.2307954 53.0765167)",,,,,,
84975279,False,Garbary,residential,False,90.944,"LINESTRING (18.2309119 53.0768117, 18.2309478 53.076844, 18.231051 53.0769368, 18.2311444 53.0770639, 18.2311603 53.0770825, 18.2312239 53.0771564, 18.2312518 53.0771809, 18.2313753 53.0772902, 18.2314216 53.0773363, 18.231454 53.077366, 18.2314634 53.0773745, 18.2315346 53.0774538, 18.2315682 53.0775239)",50,2,204,,,
388259398,False,Garbary,residential,True,48.094,"LINESTRING (18.2309119 53.0768117, 18.2305376 53.0766528, 18.2302816 53.0766203)",50,2,204,,,
388263861,True,Rondo Burmistrza Antoniego Nawrockiego,secondary,False,11.478000000000002,"LINESTRING (18.2241259 53.0789812, 18.224182 53.0789742, 18.2242391 53.0789769, 18.2242927 53.078989)",,1,,,roundabout,
388263861,True,Rondo Burmistrza Antoniego Nawrockiego,secondary,False,10.913,"LINESTRING (18.2242927 53.078989, 18.2243365 53.0790085, 18.2243701 53.0790343, 18.2243911 53.0790644)",,1,,,roundabout,
388263864,True,Dworcowa,tertiary,False,42.689,"LINESTRING (18.2242927 53.078989, 18.2243931 53.0789652, 18.2244562 53.0789479, 18.2245108 53.078933, 18.2247313 53.0788724, 18.2248762 53.0788326)",,1,,,,
"[239970650, 239970651, 388263859]",True,Leśna,secondary,False,128.525,"LINESTRING (18.2240167 53.0790375, 18.223976 53.0789993, 18.2239362 53.078957, 18.2239043 53.0789245, 18.2236255 53.078701, 18.2233378 53.0784868, 18.2231116 53.0783046, 18.2229689 53.0781746, 18.2229111 53.0780952)",50,1,249,yes,,
388263861,True,Rondo Burmistrza Antoniego Nawrockiego,secondary,False,9.799,"LINESTRING (18.2240167 53.0790375, 18.2240452 53.0790136, 18.2240823 53.0789945, 18.2241259 53.0789812)",,1,,,roundabout,
388263861,True,Rondo Burmistrza Antoniego Nawrockiego,secondary,False,11.145999999999999,"LINESTRING (18.2243911 53.0790644, 18.2243977 53.0790892, 18.2243957 53.0791142, 18.2243853 53.0791385, 18.2243668 53.0791609)",,1,,,roundabout,
388263861,True,Rondo Burmistrza Antoniego Nawrockiego,secondary,False,9.878,"LINESTRING (18.2239972 53.0791238, 18.2239919 53.0790944, 18.2239985 53.079065, 18.2240167 53.0790375)",,1,,,roundabout,
388263848,True,23 Stycznia,secondary,False,33.979,"LINESTRING (18.2243668 53.0791609, 18.2243769 53.0792312, 18.2243831 53.0792799, 18.2243845 53.0792913, 18.2243887 53.0793542, 18.2243777 53.0793987, 18.2243402 53.0794616)",50,1,249,,,
388263861,True,Rondo Burmistrza Antoniego Nawrockiego,secondary,False,12.111,"LINESTRING (18.2243668 53.0791609, 18.2243385 53.0791822, 18.2243031 53.0791992, 18.2242623 53.079211, 18.2242181 53.0792171)",,1,,,roundabout,
388263844,True,Długa,residential,False,60.631,"LINESTRING (18.2240688 53.0791916, 18.2239074 53.0792099, 18.2238453 53.0792196, 18.2237353 53.0792369, 18.2236013 53.0792396, 18.2234858 53.0792328, 18.2233855 53.0792139, 18.2231945 53.079161)",,,,,,
388263861,True,Rondo Burmistrza Antoniego Nawrockiego,secondary,False,9.077,"LINESTRING (18.2240688 53.0791916, 18.2240367 53.0791724, 18.2240124 53.0791494, 18.2239972 53.0791238)",,1,,,roundabout,
388263861,True,Rondo Burmistrza Antoniego Nawrockiego,secondary,False,10.609,"LINESTRING (18.2242181 53.0792171, 18.2241651 53.0792166, 18.2241142 53.0792079, 18.2240688 53.0791916)",,1,,,roundabout,
84844147,False,Bukowa,residential,False,25.12,"LINESTRING (18.2237018 53.0753291, 18.2235843 53.0751145)",,,,,,
457868119,False,Wierzbowa,residential,False,22.161,"LINESTRING (18.2237018 53.0753291, 18.2239997 53.0752414)",,,,,,
84844147,False,Bukowa,residential,True,111.829,"LINESTRING (18.2237018 53.0753291, 18.2241215 53.0762097, 18.2241342 53.0762363, 18.2242085 53.0762794)",,,,,,
84844175,False,Wierzbowa,residential,False,57.759,"LINESTRING (18.2239997 53.0752414, 18.2247622 53.0754863)",,,,,,
84844175,False,Wierzbowa,residential,True,31.131,"LINESTRING (18.2239997 53.0752414, 18.2235843 53.0751145)",,,,,,
457868119,False,Wierzbowa,residential,True,22.161,"LINESTRING (18.2239997 53.0752414, 18.2237018 53.0753291)",,,,,,
46233723,True,Juliusza Słowackiego,residential,False,47.38,"LINESTRING (18.2187692 53.0814861, 18.2186724 53.0810886, 18.2186664 53.0810645)",,,,,,
84734793,False,Henryka Sienkiewicza,residential,False,24.645,"LINESTRING (18.2187692 53.0814861, 18.2188414 53.0814809, 18.2191324 53.0814475)",,,,,,
84734793,False,Henryka Sienkiewicza,residential,True,24.645,"LINESTRING (18.2191324 53.0814475, 18.2188414 53.0814809, 18.2187692 53.0814861)",,,,,,
462613197,False,Henryka Sienkiewicza,residential,False,39.984,"LINESTRING (18.2206766 53.0812958, 18.2208072 53.0813082, 18.2212034 53.0812706, 18.2212679 53.0812645)",,,,,,
175163001,True,Plac Jana Pawła II,secondary,False,42.163,"LINESTRING (18.2259154 53.0832099, 18.2265455 53.0831868)",40,1,394,,,
1108627701,False,23 Stycznia,secondary,True,163.164,"LINESTRING (18.2259154 53.0832099, 18.2258509 53.0831281, 18.2258275 53.082997, 18.2258197 53.0829187, 18.225818 53.0828255, 18.2258205 53.0827298, 18.2258512 53.0819524, 18.2258554 53.0818465, 18.2258546 53.0818076, 18.225839 53.0817532)",40,2,249,,,
232747169,True,Toruńska,secondary,False,20.96,"LINESTRING (18.2286825 53.0832195, 18.2288768 53.0832369, 18.2289931 53.0832464)",40,1,394,,,
"[751730821, 878365790, 878365791]",False,Toruńska,unclassified,False,102.476,"LINESTRING (18.2286825 53.0832195, 18.2286897 53.0831775, 18.2287373 53.0828397, 18.2287763 53.0825331, 18.2287675 53.0824938, 18.2287248 53.0823023)",,,,,,yes
"[751730821, 878365790, 878365791]",False,Toruńska,unclassified,True,102.476,"LINESTRING (18.2287248 53.0823023, 18.2287675 53.0824938, 18.2287763 53.0825331, 18.2287373 53.0828397, 18.2286897 53.0831775, 18.2286825 53.0832195)",,,,,,yes
273322097,False,23 Stycznia,secondary,True,17.98,"LINESTRING (18.225839 53.0817532, 18.2258171 53.0817145, 18.2257737 53.0816598, 18.225727 53.0816065)",50,2,249,,,
