osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,width
"[822355849, 206846831]",Dworcowa,residential,False,False,166.964,"LINESTRING (14.2859569 53.7233018, 14.2859915 53.7233402, 14.2864417 53.7238387, 14.2865905 53.7240164, 14.2870366 53.7246271, 14.287055 53.7246542)",,,,
"[866623475, 363171333]",Tadeusza Kościuszki,secondary,False,False,228.27700000000002,"LINESTRING (14.2859569 53.7233018, 14.2858659 53.723325, 14.2855525 53.7234213, 14.2852305 53.7235262, 14.2850059 53.7236253, 14.2845789 53.7238242, 14.2843825 53.7239147, 14.2841736 53.7239988, 14.2838754 53.7240942, 14.2834456 53.724231, 14.2832993 53.7242815, 14.2830158 53.7243794)",2,114,,
"[116412977, 1216502359]",Stefana Żeromskiego,residential,False,False,55.757000000000005,"LINESTRING (14.281264 53.7238679, 14.281281 53.723683, 14.2813099 53.7233672)",,,,
116412977,Stefana Żeromskiego,residential,False,True,112.729,"LINESTRING (14.281264 53.7238679, 14.2813881 53.7239259, 14.281627 53.7240966, 14.2818546 53.7242574, 14.2823372 53.7245983, 14.2823825 53.7246334)",,,,
363219648,Welletów,residential,False,True,55.111,"LINESTRING (14.281264 53.7238679, 14.2805342 53.7240802, 14.2805123 53.7240866)",,,,
363219648,Welletów,residential,False,False,4.741,"LINESTRING (14.2804568 53.7241138, 14.2805123 53.7240866)",,,,
"[116412979, 116412981]","['Welletów', 'Władysława Stanisława Reymonta']",residential,False,True,191.837,"LINESTRING (14.2804568 53.7241138, 14.2803796 53.7241505, 14.2800843 53.7242911, 14.279198 53.724821, 14.2794046 53.7252003, 14.2795842 53.7254424, 14.2796073 53.7254735)",,,20,
206849897,Jana Kilińskiego,residential,False,True,114.62,"LINESTRING (14.2804568 53.7241138, 14.280501 53.7241783, 14.2808637 53.7245855, 14.2811559 53.7250054, 14.281186 53.7250487)",,,20,
116412976,Rybacka,residential,False,False,139.421,"LINESTRING (14.2830158 53.7243794, 14.2829888 53.7243523, 14.2823863 53.7237458, 14.2823904 53.7236888, 14.2824092 53.7236012, 14.282146 53.7232617)",,,,
866623475,Tadeusza Kościuszki,secondary,False,False,47.625,"LINESTRING (14.2830158 53.7243794, 14.2824988 53.7245804, 14.2824154 53.7246184)",2,114,,
"[866623475, 363171333]",Tadeusza Kościuszki,secondary,False,True,228.27700000000002,"LINESTRING (14.2830158 53.7243794, 14.2832993 53.7242815, 14.2834456 53.724231, 14.2838754 53.7240942, 14.2841736 53.7239988, 14.2843825 53.7239147, 14.2845789 53.7238242, 14.2850059 53.7236253, 14.2852305 53.7235262, 14.2855525 53.7234213, 14.2858659 53.723325, 14.2859569 53.7233018)",2,114,,
363171334,Tadeusza Kościuszki,secondary,False,False,2.733,"LINESTRING (14.2824154 53.7246184, 14.2823825 53.7246334)",2,114,,
866623475,Tadeusza Kościuszki,secondary,False,True,47.625,"LINESTRING (14.2824154 53.7246184, 14.2824988 53.7245804, 14.2830158 53.7243794)",2,114,,
866623476,Stefana Żeromskiego,residential,False,True,51.238,"LINESTRING (14.2824154 53.7246184, 14.2824518 53.7246422, 14.2829381 53.72496)",,,,
363171334,Tadeusza Kościuszki,secondary,False,True,2.733,"LINESTRING (14.2823825 53.7246334, 14.2824154 53.7246184)",2,114,,
116412977,Stefana Żeromskiego,residential,False,False,112.72900000000001,"LINESTRING (14.2823825 53.7246334, 14.2823372 53.7245983, 14.2818546 53.7242574, 14.281627 53.7240966, 14.2813881 53.7239259, 14.281264 53.7238679)",,,,
363171334,Tadeusza Kościuszki,secondary,False,False,91.403,"LINESTRING (14.2823825 53.7246334, 14.2823101 53.7246664, 14.2818528 53.7248414, 14.2812817 53.7250211, 14.281186 53.7250487)",2,114,,
363219647,Warszawska,residential,True,False,110.857,"LINESTRING (14.2829381 53.72496, 14.2827903 53.7250288, 14.2825738 53.7250925, 14.2817624 53.7252719, 14.2813973 53.7253513)",,,20,
866623476,Stefana Żeromskiego,residential,False,False,51.238,"LINESTRING (14.2829381 53.72496, 14.2824518 53.7246422, 14.2824154 53.7246184)",,,,
746179749,plac Zwycięstwa,secondary,False,False,52.913,"LINESTRING (14.281186 53.7250487, 14.2804516 53.7252427)",2,114,20,
116412972,plac Zwycięstwa,residential,False,True,36.407000000000004,"LINESTRING (14.281186 53.7250487, 14.2812243 53.7251061, 14.2813973 53.7253513)",,,20,
206849897,Jana Kilińskiego,residential,False,False,114.62,"LINESTRING (14.281186 53.7250487, 14.2811559 53.7250054, 14.2808637 53.7245855, 14.280501 53.7241783, 14.2804568 53.7241138)",,,20,
363171334,Tadeusza Kościuszki,secondary,False,True,91.40299999999999,"LINESTRING (14.281186 53.7250487, 14.2812817 53.7250211, 14.2818528 53.7248414, 14.2823101 53.7246664, 14.2823825 53.7246334)",2,114,,
229938646,Aleja Żeglarzy,residential,False,True,5.572,"LINESTRING (14.2813973 53.7253513, 14.2814301 53.7253975)",,,20,
746179750,plac Zwycięstwa,residential,False,True,51.614,"LINESTRING (14.2813973 53.7253513, 14.280664 53.7255163)",,,20,
116412972,plac Zwycięstwa,residential,False,False,36.407000000000004,"LINESTRING (14.2813973 53.7253513, 14.2812243 53.7251061, 14.281186 53.7250487)",,,20,
