osmid,name,highway,oneway,reversed,length,lanes,geometry,bridge,maxspeed
204260245,Józefa Mireckiego,residential,False,False,76.214,,"LINESTRING (15.0057596 51.7528415, 15.0057607 51.7528964, 15.0057518 51.7529349, 15.0057348 51.7529693, 15.0057244 51.7529903, 15.0056992 51.7530226, 15.0056603 51.7530594, 15.005496 51.7531725, 15.0051783 51.7534013)",,
61291130,Graniczna,tertiary,False,False,18.386,2,"LINESTRING (15.006981 51.7526936, 15.0068366 51.7527247, 15.0067272 51.752745)",,
61291130,Graniczna,tertiary,False,True,224.079,2,"LINESTRING (15.006981 51.7526936, 15.0071708 51.7526386, 15.0073153 51.7525868, 15.0085511 51.7521442, 15.0086524 51.7521024, 15.0087397 51.7520582, 15.008833 51.7520088, 15.0091011 51.7518472, 15.009227 51.7517713, 15.0096269 51.7515432)",,
175175253,Marii Konopnickiej,residential,False,False,88.233,,"LINESTRING (15.006981 51.7526936, 15.0075295 51.753223, 15.0075751 51.753267, 15.0076093 51.7532979, 15.0076666 51.7533287, 15.0077063 51.7533418)",,
1020241622,Łąkowa,residential,False,False,236.124,,"LINESTRING (15.006981 51.7526936, 15.0069294 51.7525502, 15.0068701 51.7524271, 15.0059605 51.7507693, 15.0059204 51.7506752)",,
327866628,Boczna,residential,False,True,74.024,,"LINESTRING (15.014283 51.751286, 15.0142078 51.751261, 15.0133355 51.7509712)",,
327866709,Tadeusza Kościuszki,tertiary,True,False,177.764,,"LINESTRING (15.014283 51.751286, 15.0143337 51.7512531, 15.0143669 51.7512257, 15.0143927 51.7511996, 15.0146372 51.750862, 15.0147375 51.7507065, 15.0147888 51.7506072, 15.0148346 51.7504973, 15.0148664 51.7503996, 15.0148907 51.7502997, 15.0149089 51.7501626, 15.0149102 51.7500292, 15.0149037 51.749954, 15.0148757 51.7497686)",,
"[845526536, 327866699, 327866701, 845526535]",Strażacka,residential,False,False,203.068,,"LINESTRING (15.0162118 51.7517803, 15.0164683 51.7517899, 15.016728 51.7517996, 15.0172633 51.7518197, 15.0173767 51.7518239, 15.0174066 51.751521, 15.0174855 51.7507222)",,
327866731,Powstańców Warszawskich,tertiary,False,False,119.732,2,"LINESTRING (15.0162118 51.7517803, 15.0162583 51.7517202, 15.0162772 51.7516558, 15.0163059 51.7514401, 15.0163135 51.7513895, 15.016404 51.750831, 15.016453 51.7507189)",,
327866731,Powstańców Warszawskich,tertiary,False,True,17.906,2,"LINESTRING (15.0162118 51.7517803, 15.0161359 51.7517952, 15.0160597 51.751798, 15.0159559 51.7517927)",,
257361945,Żarska,tertiary,False,False,56.945,2,"LINESTRING (15.0156704 51.7484572, 15.0162762 51.7481085)",,50
327866731,Powstańców Warszawskich,tertiary,False,True,49.473,2,"LINESTRING (15.0156704 51.7484572, 15.0157132 51.7485651, 15.0157274 51.7485956, 15.0157533 51.748651, 15.0157989 51.7487372, 15.0158803 51.7488824)",,
328040689,Henryka Sienkiewicza,tertiary,False,False,47.79600000000001,2,"LINESTRING (15.0156704 51.7484572, 15.0155254 51.7480809, 15.0155114 51.7480388)",,50
204261974,Stefana Okrzei,residential,False,False,38.167,,"LINESTRING (15.0164745 51.7506826, 15.0170278 51.7507046)",,
327866731,Powstańców Warszawskich,tertiary,False,True,4.299,2,"LINESTRING (15.0164745 51.7506826, 15.016453 51.7507189)",,
327866731,Powstańców Warszawskich,tertiary,False,False,53.284,2,"LINESTRING (15.0164745 51.7506826, 15.0166752 51.7503349, 15.0166876 51.7503024, 15.0166947 51.7502755, 15.0167001 51.7502263)",,
204261972,Powstańców Warszawskich,unclassified,False,True,57.771,,"LINESTRING (15.0167001 51.7502263, 15.0170278 51.7507046)",,
327866731,Powstańców Warszawskich,tertiary,False,False,159.737,2,"LINESTRING (15.0167001 51.7502263, 15.0162392 51.7494761, 15.0158803 51.7488824)",,
327866731,Powstańców Warszawskich,tertiary,False,True,53.284000000000006,2,"LINESTRING (15.0167001 51.7502263, 15.0166947 51.7502755, 15.0166876 51.7503024, 15.0166752 51.7503349, 15.0164745 51.7506826)",,
327866652,I Armii,tertiary,False,False,10.661,,"LINESTRING (15.0137694 51.7478826, 15.013923 51.7478948)",,
204262356,Kościelna,residential,False,False,49.181,2,"LINESTRING (15.0137694 51.7478826, 15.0137402 51.747951, 15.0136103 51.7482556, 15.0135874 51.7483103)",,
327866652,I Armii,tertiary,False,True,202.75199999999998,,"LINESTRING (15.0137694 51.7478826, 15.0132095 51.7478439, 15.0130818 51.7478409, 15.0129373 51.7478435, 15.0128133 51.7478522, 15.0126709 51.7478696, 15.0125402 51.7478931, 15.0124505 51.7479136, 15.0123456 51.7479419, 15.0122552 51.747971, 15.0121392 51.7480159, 15.0120461 51.7480588, 15.0119416 51.748116, 15.0118724 51.7481601, 15.011811 51.7482046, 15.0116813 51.7483215, 15.0114854 51.7485217, 15.0113828 51.7486266)",,
175175253,Marii Konopnickiej,residential,False,False,120.509,,"LINESTRING (15.0077063 51.7533418, 15.0078109 51.7533552, 15.0089137 51.7534526, 15.0094383 51.7534989)",,
175175253,Marii Konopnickiej,residential,False,True,88.233,,"LINESTRING (15.0077063 51.7533418, 15.0076666 51.7533287, 15.0076093 51.7532979, 15.0075751 51.753267, 15.0075295 51.753223, 15.006981 51.7526936)",,
"[327866637, 178358661]","['Cicha', 'Józefa Rogali']",residential,False,"[False, True]",269.449,,"LINESTRING (15.0077063 51.7533418, 15.0076772 51.7533934, 15.0076382 51.7534532, 15.0070022 51.7542157, 15.0069708 51.754235, 15.0069434 51.7542448, 15.0069071 51.7542515, 15.0068631 51.7542519, 15.0068273 51.7542461, 15.0063742 51.7539972, 15.0054596 51.7535415, 15.0051783 51.7534013)",,
"[175175252, 845670287]",Konstytucji 3 Maja,residential,False,False,163.094,2,"LINESTRING (15.013669 51.7514851, 15.0138567 51.7515652, 15.013944 51.7515943, 15.0140515 51.7516202, 15.0141727 51.7516431, 15.0142746 51.7516574, 15.0143654 51.7516636, 15.0144851 51.7516717, 15.0146328 51.7516837, 15.0154824 51.7517568, 15.0155607 51.7517636, 15.0158156 51.7517824, 15.0159559 51.7517927)",,
257361944,Jana Pawła II,tertiary,True,False,47.852,,"LINESTRING (15.013669 51.7514851, 15.0137883 51.7514488, 15.0140546 51.751374, 15.0140982 51.7513594, 15.0141513 51.7513417, 15.014218 51.7513178, 15.014283 51.751286)",,
1020224859,Jana Pawła II,tertiary,False,True,72.725,,"LINESTRING (15.013669 51.7514851, 15.013575 51.7515048, 15.0134953 51.751523, 15.0133463 51.7515432, 15.0128049 51.751619, 15.0126895 51.751634, 15.0126447 51.7516423)",,
"[204261435, 327866669, 327866671]",Kolejowa,tertiary,False,False,42.61399999999999,2,"LINESTRING (15.0159559 51.7517927, 15.0159428 51.7518602, 15.0159347 51.7519016, 15.0159304 51.7519235, 15.015928 51.751936, 15.0159319 51.7520399, 15.0159542 51.7520973, 15.0160302 51.7521569)",yes,
327866731,Powstańców Warszawskich,tertiary,False,False,17.906,2,"LINESTRING (15.0159559 51.7517927, 15.0160597 51.751798, 15.0161359 51.7517952, 15.0162118 51.7517803)",,
"[175175252, 845670287]",Konstytucji 3 Maja,residential,False,True,163.094,2,"LINESTRING (15.0159559 51.7517927, 15.0158156 51.7517824, 15.0155607 51.7517636, 15.0154824 51.7517568, 15.0146328 51.7516837, 15.0144851 51.7516717, 15.0143654 51.7516636, 15.0142746 51.7516574, 15.0141727 51.7516431, 15.0140515 51.7516202, 15.013944 51.7515943, 15.0138567 51.7515652, 15.013669 51.7514851)",,
320241914,Plac Armii Krajowej,tertiary,False,False,55.765,2,"LINESTRING (15.009744 51.7511663, 15.0097597 51.7511033, 15.0097756 51.7510175, 15.0098082 51.7508727, 15.0098493 51.75072, 15.0098627 51.7506703)",,
320241914,Plac Armii Krajowej,tertiary,False,True,26.275,2,"LINESTRING (15.009744 51.7511663, 15.0097297 51.751276, 15.0097598 51.7513338, 15.0098147 51.7513898)",,
872693321,Plac Wolności,residential,False,True,60.804,,"LINESTRING (15.009744 51.7511663, 15.0102987 51.7511768, 15.0106268 51.7511842)",,
175175253,Marii Konopnickiej,residential,False,False,8.739,,"LINESTRING (15.0094383 51.7534989, 15.0095643 51.7535085)",,
167572617,Wąska,residential,False,False,219.10000000000005,,"LINESTRING (15.0094383 51.7534989, 15.0094907 51.7532786, 15.0095805 51.7529012, 15.0096004 51.752838, 15.0096232 51.752709, 15.0096486 51.7525559, 15.009651 51.7525363, 15.0096707 51.7523782, 15.0096669 51.7519652, 15.009668 51.7518312, 15.0096687 51.7516693, 15.0096664 51.7516012, 15.0096269 51.7515432)",,
175175253,Marii Konopnickiej,residential,False,True,120.509,,"LINESTRING (15.0094383 51.7534989, 15.0089137 51.7534526, 15.0078109 51.7533552, 15.0077063 51.7533418)",,
872693321,Plac Wolności,residential,False,True,25.645,,"LINESTRING (15.0106268 51.7511842, 15.0108897 51.7513476)",,
872693321,Plac Wolności,residential,False,False,60.804,,"LINESTRING (15.0106268 51.7511842, 15.0102987 51.7511768, 15.009744 51.7511663)",,
257361945,Żarska,tertiary,False,True,56.945,2,"LINESTRING (15.0162762 51.7481085, 15.0156704 51.7484572)",,50
327866652,I Armii,tertiary,False,True,40.845,,"LINESTRING (15.0162762 51.7481085, 15.0156897 51.748053)",,
257361945,Żarska,tertiary,False,False,240.65800000000002,2,"LINESTRING (15.0162762 51.7481085, 15.0164912 51.7479959, 15.016618 51.7479415, 15.0167415 51.7478955, 15.016842 51.7478607, 15.0169458 51.7478329, 15.0171129 51.7477928, 15.0194817 51.7472822)",,50
178358662,Tokarska,residential,False,True,85.628,,"LINESTRING (15.0113828 51.7486266, 15.0125385 51.7489113)",,
327866652,I Armii,tertiary,False,True,3.663,,"LINESTRING (15.0113828 51.7486266, 15.0113553 51.7486548)",,
327866652,I Armii,tertiary,False,False,202.75199999999998,,"LINESTRING (15.0113828 51.7486266, 15.0114854 51.7485217, 15.0116813 51.7483215, 15.011811 51.7482046, 15.0118724 51.7481601, 15.0119416 51.748116, 15.0120461 51.7480588, 15.0121392 51.7480159, 15.0122552 51.747971, 15.0123456 51.7479419, 15.0124505 51.7479136, 15.0125402 51.7478931, 15.0126709 51.7478696, 15.0128133 51.7478522, 15.0129373 51.7478435, 15.0130818 51.7478409, 15.0132095 51.7478439, 15.0137694 51.7478826)",,
178358662,Tokarska,residential,False,False,63.571,,"LINESTRING (15.0133921 51.7491294, 15.0125385 51.7489113)",,
204262356,Kościelna,residential,False,False,37.881,2,"LINESTRING (15.0133921 51.7491294, 15.0133763 51.7491831, 15.0133622 51.7492262, 15.0133334 51.7492709, 15.0132009 51.7494467)",,
204262356,Kościelna,residential,False,True,92.117,2,"LINESTRING (15.0133921 51.7491294, 15.0135205 51.7485209, 15.0135385 51.748449, 15.0135721 51.7483467, 15.0135874 51.7483103)",,
327866646,Energetyczna,residential,False,False,87.427,,"LINESTRING (15.0132009 51.7494467, 15.0143311 51.7498053)",,
204262356,Kościelna,residential,False,False,141.415,2,"LINESTRING (15.0132009 51.7494467, 15.0123806 51.7504533, 15.0123446 51.7505024, 15.0123221 51.7505374, 15.0122999 51.7505883)",,
204262356,Kościelna,residential,False,True,37.881,2,"LINESTRING (15.0132009 51.7494467, 15.0133334 51.7492709, 15.0133622 51.7492262, 15.0133763 51.7491831, 15.0133921 51.7491294)",,
204262356,Kościelna,residential,False,False,9.787,2,"LINESTRING (15.0122999 51.7505883, 15.0123756 51.7506628)",,
204262355,Podmokła,residential,False,False,83.035,,"LINESTRING (15.0122999 51.7505883, 15.012254 51.7505948, 15.0121935 51.7506, 15.012136 51.7506014, 15.0110955 51.7506038)",,
204262356,Kościelna,residential,False,True,141.41500000000002,2,"LINESTRING (15.0122999 51.7505883, 15.0123221 51.7505374, 15.0123446 51.7505024, 15.0123806 51.7504533, 15.0132009 51.7494467)",,
328040701,Podmokła,residential,False,False,273.098,,"LINESTRING (15.0059204 51.7506752, 15.0062199 51.7506703, 15.0077752 51.7506678, 15.0085042 51.7506675, 15.0089245 51.7506535, 15.0090954 51.7506449, 15.0098821 51.7505945)",,
"[1020241622, 1020242847]","['Łąkowa', 'Słoneczna']",residential,False,"[False, True]",578.481,,"LINESTRING (15.0059204 51.7506752, 15.0059182 51.750618, 15.005933 51.750559, 15.005955 51.7505169, 15.0060267 51.7504386, 15.0065258 51.7497558, 15.0066918 51.7495348, 15.0069487 51.7491856, 15.0078423 51.7480047, 15.0098454 51.7483919, 15.0113553 51.7486548)",,
1020241622,Łąkowa,residential,False,True,236.12399999999997,,"LINESTRING (15.0059204 51.7506752, 15.0059605 51.7507693, 15.0068701 51.7524271, 15.0069294 51.7525502, 15.006981 51.7526936)",,
327866652,I Armii,tertiary,False,False,3.663,,"LINESTRING (15.0113553 51.7486548, 15.0113828 51.7486266)",,
327866652,I Armii,tertiary,False,True,240.80599999999998,,"LINESTRING (15.0113553 51.7486548, 15.0110596 51.748936, 15.0103276 51.7496806, 15.0102664 51.7497506, 15.010217 51.749816, 15.0101666 51.7498953, 15.0101265 51.7499729, 15.0099344 51.7504353, 15.0098821 51.7505945)",,
"[1020241622, 1020242847]","['Słoneczna', 'Łąkowa']",residential,False,"[False, True]",578.481,,"LINESTRING (15.0113553 51.7486548, 15.0098454 51.7483919, 15.0078423 51.7480047, 15.0069487 51.7491856, 15.0066918 51.7495348, 15.0065258 51.7497558, 15.0060267 51.7504386, 15.005955 51.7505169, 15.005933 51.750559, 15.0059182 51.750618, 15.0059204 51.7506752)",,
327866652,I Armii,tertiary,False,True,8.534,,"LINESTRING (15.0098821 51.7505945, 15.0098627 51.7506703)",,
327866652,I Armii,tertiary,False,False,240.806,,"LINESTRING (15.0098821 51.7505945, 15.0099344 51.7504353, 15.0101265 51.7499729, 15.0101666 51.7498953, 15.010217 51.749816, 15.0102664 51.7497506, 15.0103276 51.7496806, 15.0110596 51.748936, 15.0113553 51.7486548)",,
328040701,Podmokła,residential,False,True,273.098,,"LINESTRING (15.0098821 51.7505945, 15.0090954 51.7506449, 15.0089245 51.7506535, 15.0085042 51.7506675, 15.0077752 51.7506678, 15.0062199 51.7506703, 15.0059204 51.7506752)",,
204261972,Powstańców Warszawskich,unclassified,False,False,57.771,,"LINESTRING (15.0170278 51.7507046, 15.0167001 51.7502263)",,
204261974,Stefana Okrzei,residential,False,False,31.568,,"LINESTRING (15.0170278 51.7507046, 15.0174855 51.7507222)",,
204261974,Stefana Okrzei,residential,False,True,38.167,,"LINESTRING (15.0170278 51.7507046, 15.0164745 51.7506826)",,
204261975,Polna,residential,False,False,85.947,,"LINESTRING (15.0158803 51.7488824, 15.0170298 51.7485808)",,
327866731,Powstańców Warszawskich,tertiary,False,False,49.473,2,"LINESTRING (15.0158803 51.7488824, 15.0157989 51.7487372, 15.0157533 51.748651, 15.0157274 51.7485956, 15.0157132 51.7485651, 15.0156704 51.7484572)",,
327866731,Powstańców Warszawskich,tertiary,False,True,159.737,2,"LINESTRING (15.0158803 51.7488824, 15.0162392 51.7494761, 15.0167001 51.7502263)",,
204261973,Ludwika Waryńskiego,residential,False,False,258.54,,"LINESTRING (15.0170298 51.7485808, 15.0183985 51.750746)",,
204261975,Polna,residential,False,False,125.284,,"LINESTRING (15.0170298 51.7485808, 15.0187059 51.7481419)",,
204261975,Polna,residential,False,True,85.947,,"LINESTRING (15.0170298 51.7485808, 15.0158803 51.7488824)",,
204261975,Polna,residential,False,True,125.284,,"LINESTRING (15.0187059 51.7481419, 15.0170298 51.7485808)",,
204262255,Cmentarna,residential,False,False,236.135,,"LINESTRING (15.011206 51.7538708, 15.0110742 51.7540343, 15.0110521 51.7540673, 15.0110144 51.7541237, 15.0108774 51.7543284, 15.0107449 51.7545263, 15.0107017 51.7545817, 15.0106807 51.7546157, 15.0106568 51.7546655, 15.0103628 51.7552864, 15.0101347 51.7558813)",,
204262258,Obrońców,residential,False,False,77.467,,"LINESTRING (15.011206 51.7538708, 15.011213 51.7539237, 15.0112501 51.7542031, 15.0112666 51.754346, 15.0112698 51.7543659, 15.0112838 51.7544514, 15.0113088 51.7545644)",,
204262258,Obrońców,residential,False,True,14.759,,"LINESTRING (15.011206 51.7538708, 15.0112141 51.7538182, 15.0111977 51.7537809, 15.0111718 51.7537429)",,
204262258,Obrońców,residential,False,True,77.467,,"LINESTRING (15.0113088 51.7545644, 15.0112838 51.7544514, 15.0112698 51.7543659, 15.0112666 51.754346, 15.0112501 51.7542031, 15.011213 51.7539237, 15.011206 51.7538708)",,
204262357,Geodetów,residential,False,True,212.806,,"LINESTRING (15.0110955 51.7506038, 15.0125385 51.7489113)",,
204262355,Podmokła,residential,False,False,53.54,,"LINESTRING (15.0110955 51.7506038, 15.0106298 51.7506052, 15.0105478 51.7506082, 15.0104378 51.7506155, 15.0103201 51.7506274)",,
204262355,Podmokła,residential,False,True,83.035,,"LINESTRING (15.0110955 51.7506038, 15.012136 51.7506014, 15.0121935 51.7506, 15.012254 51.7505948, 15.0122999 51.7505883)",,
204262355,Podmokła,residential,False,False,31.846,,"LINESTRING (15.0103201 51.7506274, 15.0098627 51.7506703)",,
204262355,Podmokła,residential,False,True,53.54,,"LINESTRING (15.0103201 51.7506274, 15.0104378 51.7506155, 15.0105478 51.7506082, 15.0106298 51.7506052, 15.0110955 51.7506038)",,
328040691,Mała,residential,True,False,65.414,,"LINESTRING (15.0103201 51.7506274, 15.0105868 51.7511116, 15.0106035 51.7511418, 15.0106268 51.7511842)",,
204262356,Kościelna,residential,False,True,9.787,2,"LINESTRING (15.0123756 51.7506628, 15.0122999 51.7505883)",,
327866628,Boczna,residential,False,False,74.469,,"LINESTRING (15.0123756 51.7506628, 15.0125021 51.750698, 15.0126403 51.7507402, 15.0133355 51.7509712)",,
"[175175256, 1020224860, 872693319]","['Plac Wolności', 'Kościelna']",residential,False,"[False, True]",129.9,2,"LINESTRING (15.0123756 51.7506628, 15.0123712 51.7507089, 15.0123634 51.7507652, 15.0123452 51.7508561, 15.0123204 51.7509569, 15.0122394 51.7513006, 15.0122351 51.7513186, 15.0122173 51.7513942, 15.0125032 51.7514237, 15.0125438 51.7514339, 15.0125745 51.7514502, 15.0125917 51.7514663, 15.0126053 51.751498, 15.0126219 51.7515636, 15.0126233 51.7515689, 15.0126447 51.7516423)",,
204262355,Podmokła,residential,False,True,31.846,,"LINESTRING (15.0098627 51.7506703, 15.0103201 51.7506274)",,
327866652,I Armii,tertiary,False,False,8.534,,"LINESTRING (15.0098627 51.7506703, 15.0098821 51.7505945)",,
320241914,Plac Armii Krajowej,tertiary,False,True,55.765,2,"LINESTRING (15.0098627 51.7506703, 15.0098493 51.75072, 15.0098082 51.7508727, 15.0097756 51.7510175, 15.0097597 51.7511033, 15.009744 51.7511663)",,
178358662,Tokarska,residential,False,False,85.628,,"LINESTRING (15.0125385 51.7489113, 15.0113828 51.7486266)",,
178358662,Tokarska,residential,False,True,63.571,,"LINESTRING (15.0125385 51.7489113, 15.0133921 51.7491294)",,
204262357,Geodetów,residential,False,False,212.806,,"LINESTRING (15.0125385 51.7489113, 15.0110955 51.7506038)",,
327866657,Jaskółcza,residential,False,True,58.423,,"LINESTRING (15.0164204 51.7477858, 15.0157909 51.748016, 15.0156897 51.748053)",,
327866652,I Armii,tertiary,False,True,10.661,,"LINESTRING (15.013923 51.7478948, 15.0137694 51.7478826)",,
327866652,I Armii,tertiary,False,False,110.517,,"LINESTRING (15.013923 51.7478948, 15.014063 51.7479075, 15.0155114 51.7480388)",,
327866652,I Armii,tertiary,False,False,40.845,,"LINESTRING (15.0156897 51.748053, 15.0162762 51.7481085)",,
327866652,I Armii,tertiary,False,True,12.376,,"LINESTRING (15.0156897 51.748053, 15.0155114 51.7480388)",,
327866657,Jaskółcza,residential,False,False,58.423,,"LINESTRING (15.0156897 51.748053, 15.0157909 51.748016, 15.0164204 51.7477858)",,
327866646,Energetyczna,residential,False,True,37.712,,"LINESTRING (15.0148757 51.7497686, 15.0143311 51.7498053)",,
327866709,Tadeusza Kościuszki,tertiary,True,False,95.522,,"LINESTRING (15.0148757 51.7497686, 15.0148331 51.7494872, 15.0148306 51.7494246, 15.0148317 51.7493684, 15.0148368 51.7493272, 15.0148481 51.7492761, 15.0148755 51.7492028, 15.0149061 51.7491329, 15.0149326 51.7490866, 15.0149691 51.7490339, 15.0150146 51.7489795, 15.0150566 51.7489376)",,
327866646,Energetyczna,residential,False,False,37.712,,"LINESTRING (15.0143311 51.7498053, 15.0148757 51.7497686)",,
327866646,Energetyczna,residential,False,True,87.427,,"LINESTRING (15.0143311 51.7498053, 15.0132009 51.7494467)",,
328040738,Żwirowa,residential,False,True,146.644,,"LINESTRING (15.0143311 51.7498053, 15.0133355 51.7509712)",,
204261974,Stefana Okrzei,residential,False,True,31.568,,"LINESTRING (15.0174855 51.7507222, 15.0170278 51.7507046)",,
204261974,Stefana Okrzei,residential,False,False,62.992,,"LINESTRING (15.0174855 51.7507222, 15.0182666 51.750753, 15.0183985 51.750746)",,
"[845526536, 327866699, 327866701, 845526535]",Strażacka,residential,False,True,203.06799999999998,,"LINESTRING (15.0174855 51.7507222, 15.0174066 51.751521, 15.0173767 51.7518239, 15.0172633 51.7518197, 15.016728 51.7517996, 15.0164683 51.7517899, 15.0162118 51.7517803)",,
327866681,Kwiatowa,residential,False,True,140.391,,"LINESTRING (15.0061041 51.7515428, 15.0067272 51.752745)",,
"[204261435, 327866669, 327866671]",Kolejowa,tertiary,False,True,42.614,2,"LINESTRING (15.0160302 51.7521569, 15.0159542 51.7520973, 15.0159319 51.7520399, 15.015928 51.751936, 15.0159304 51.7519235, 15.0159347 51.7519016, 15.0159428 51.7518602, 15.0159559 51.7517927)",yes,
328040693,Młynarska,residential,False,True,170.26299999999998,,"LINESTRING (15.0160302 51.7521569, 15.0158677 51.7523212, 15.0158616 51.7523289, 15.01583 51.7523682, 15.0157817 51.7524141, 15.0157376 51.7524439, 15.0156941 51.7524667, 15.0156397 51.7524849, 15.0155075 51.7525123, 15.0154514 51.7525239, 15.0149821 51.7525869, 15.0146278 51.7526276, 15.0144372 51.7526425, 15.0138649 51.7526669)",,
327866681,Kwiatowa,residential,False,False,140.391,,"LINESTRING (15.0067272 51.752745, 15.0061041 51.7515428)",,
61291130,Graniczna,tertiary,False,False,47.864999999999995,2,"LINESTRING (15.0067272 51.752745, 15.006606 51.7527643, 15.0062155 51.7528053, 15.0060439 51.7528236)",,
61291130,Graniczna,tertiary,False,True,18.386,2,"LINESTRING (15.0067272 51.752745, 15.0068366 51.7527247, 15.006981 51.7526936)",,
204260245,Józefa Mireckiego,residential,False,True,76.214,,"LINESTRING (15.0051783 51.7534013, 15.005496 51.7531725, 15.0056603 51.7530594, 15.0056992 51.7530226, 15.0057244 51.7529903, 15.0057348 51.7529693, 15.0057518 51.7529349, 15.0057607 51.7528964, 15.0057596 51.7528415)",,
"[327866637, 178358661]","['Cicha', 'Józefa Rogali']",residential,False,"[False, True]",269.449,,"LINESTRING (15.0051783 51.7534013, 15.0054596 51.7535415, 15.0063742 51.7539972, 15.0068273 51.7542461, 15.0068631 51.7542519, 15.0069071 51.7542515, 15.0069434 51.7542448, 15.0069708 51.754235, 15.0070022 51.7542157, 15.0076382 51.7534532, 15.0076772 51.7533934, 15.0077063 51.7533418)",,
