osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width
282278198,2,Krotoszyńska,tertiary,50,False,False,362.09499999999997,"LINESTRING (17.232368 51.8203765, 17.2325265 51.8203184, 17.2327663 51.8202232, 17.2329888 51.8201268, 17.2333832 51.8199505, 17.2335562 51.8198675, 17.2340088 51.8196511, 17.2346583 51.8193193, 17.2353108 51.8189775, 17.2364673 51.8183384)",,
282278198,2,Krotoszyńska,tertiary,50,False,True,45.565,"LINESTRING (17.232368 51.8203765, 17.2323064 51.8203997, 17.2321278 51.8204557, 17.2317566 51.8205307)",,
"[333990704, 333990700]",3,Błonie,residential,50,False,True,332.558,"LINESTRING (17.232368 51.8203765, 17.2324391 51.8205104, 17.2325009 51.8206269, 17.2326682 51.8209147, 17.233067 51.821601, 17.2333938 51.8221508, 17.2335431 51.8223314, 17.2337961 51.822582, 17.2340811 51.8228265, 17.2342987 51.8229777, 17.2344111 51.8230558)",,
282278197,2,Krobska,tertiary,50,False,False,65.865,"LINESTRING (17.226491 51.8187065, 17.2267181 51.818928, 17.227004 51.8192068)",,
188875823,2,,tertiary,50,False,False,93.00399999999999,"LINESTRING (17.2285024 51.8212501, 17.2286298 51.8213874, 17.2290734 51.8217763, 17.2292056 51.8218668, 17.2293058 51.821918)",,
282278197,2,Krobska,tertiary,50,False,True,60.251,"LINESTRING (17.2285024 51.8212501, 17.2284138 51.8211619, 17.2282651 51.8210007, 17.228086 51.8207738)",,
282278198,2,Krotoszyńska,tertiary,50,False,False,170.00400000000002,"LINESTRING (17.2285024 51.8212501, 17.2286427 51.8212141, 17.2297005 51.8209423, 17.2308193 51.8207184)",,
585667776,,,tertiary,,True,False,7.095,"LINESTRING (17.2353802 51.8266591, 17.2353287 51.8266611, 17.2352785 51.8266536)",roundabout,
585667747,,"Armii ""Poznań""",tertiary,50,True,False,19.365,"LINESTRING (17.2349761 51.8267042, 17.2351751 51.8265809)",,
282281235,,Krótka,residential,,False,False,180.032,"LINESTRING (17.2352241 51.8250873, 17.2377805 51.8247339)",,
333990693,2,Borecka,tertiary,50,False,False,14.39,"LINESTRING (17.2352241 51.8250873, 17.2351507 51.8249661)",,
333990693,2,Borecka,tertiary,50,False,True,105.62,"LINESTRING (17.2352241 51.8250873, 17.2353931 51.825761, 17.2354448 51.8260272)",,
282278197,2,Krobska,tertiary,50,False,True,25.623,"LINESTRING (17.2272016 51.8194022, 17.227004 51.8192068)",,
282275001,,Wałowa,residential,,False,False,397.25,"LINESTRING (17.2272016 51.8194022, 17.2277064 51.8192857, 17.2280487 51.8192137, 17.2283458 51.8191652, 17.2286571 51.8191388, 17.2290303 51.8191358, 17.2295508 51.8191461, 17.2298337 51.8191652, 17.2301284 51.8192049, 17.2304112 51.8192857, 17.2306893 51.8194135, 17.2309151 51.8195575, 17.2311124 51.8197147, 17.2313158 51.8199281, 17.2316105 51.8202784, 17.2317566 51.8205307)",,
282278197,2,Krobska,tertiary,50,False,False,164.185,"LINESTRING (17.2272016 51.8194022, 17.2277128 51.8201949, 17.227872 51.820434, 17.228086 51.8207738)",,
317459421,2,Koźmińska,tertiary,50,False,True,19.841,"LINESTRING (17.2378744 51.8242161, 17.2381545 51.8241729)",,
469403346,,,tertiary,,False,False,57.937,"LINESTRING (17.2378744 51.8242161, 17.2377805 51.8247339)",,
188879387,2,Koźmińska,tertiary,50,False,False,194.225,"LINESTRING (17.2378744 51.8242161, 17.2375653 51.8242478, 17.2353778 51.824472, 17.2351274 51.8244868, 17.2350838 51.8244894)",,
282281236,,Zielona,tertiary,,False,False,667.792,"LINESTRING (17.2378744 51.8242161, 17.2378387 51.824034, 17.2377294 51.8234757, 17.2376913 51.823342, 17.2376414 51.823198, 17.2374988 51.8228998, 17.2372944 51.8224444, 17.2372509 51.8223224, 17.2370567 51.8217774, 17.2368737 51.8212382, 17.2367905 51.8208754, 17.2367668 51.8206227, 17.2367763 51.820414, 17.2368024 51.8200835, 17.2368167 51.819869, 17.2368191 51.8196883, 17.2368262 51.8195384, 17.2368309 51.8192181, 17.2367523 51.8186715, 17.2366674 51.8184846, 17.2364673 51.8183384)",,6
317412129,,Borecka,tertiary,,True,False,61.251,"LINESTRING (17.2351507 51.8249661, 17.2346714 51.8245017)",,
333990693,2,Borecka,tertiary,50,False,True,14.39,"LINESTRING (17.2351507 51.8249661, 17.2352241 51.8250873)",,
198413708,2,Błonie,tertiary,50,False,False,54.525000000000006,"LINESTRING (17.2351507 51.8249661, 17.2350648 51.8247814, 17.2350334 51.8246959, 17.2350294 51.824642, 17.2350396 51.824593, 17.2350838 51.8244894)",,
282278197,2,Krobska,tertiary,50,False,False,25.623,"LINESTRING (17.227004 51.8192068, 17.2272016 51.8194022)",,
"[282278194, 282278195]",,"['Henryka Sienkiewicza', 'Glinki']",residential,,False,True,302.829,"LINESTRING (17.227004 51.8192068, 17.2256413 51.8195533, 17.2255085 51.8196305, 17.2254532 51.81975, 17.2262136 51.8207563, 17.2264618 51.8211952)",,
282278197,2,Krobska,tertiary,50,False,True,65.865,"LINESTRING (17.227004 51.8192068, 17.2267181 51.818928, 17.226491 51.8187065)",,
188880304,2,Gostyńska,tertiary,50,False,True,359.22099999999995,"LINESTRING (17.2304947 51.822509, 17.230425 51.8225308, 17.2303856 51.8225431, 17.2301627 51.8226232, 17.2298888 51.8227386, 17.2297783 51.8227881, 17.2295915 51.8228718, 17.2292285 51.8230495, 17.2289892 51.8231726, 17.228884 51.8232268, 17.2286694 51.8233333, 17.2281932 51.8235698, 17.2276771 51.82383, 17.2274397 51.8239549, 17.2271283 51.8241343, 17.2269355 51.824277, 17.2268704 51.8243347, 17.2268188 51.8243947, 17.2267758 51.82446, 17.2267352 51.8245458, 17.2267069 51.8246455)",,
282275015,,Rynek,tertiary,,False,False,34.409,"LINESTRING (17.2304947 51.822509, 17.2305482 51.8225774, 17.2307126 51.8227876)",,
282275015,,Rynek,tertiary,,False,True,45.405,"LINESTRING (17.2304947 51.822509, 17.2304482 51.8224472, 17.2302779 51.8222217, 17.230192 51.8221474)",,
188875823,2,,tertiary,50,False,True,8.809,"LINESTRING (17.2294229 51.8219502, 17.2293058 51.821918)",,
282275015,,Rynek,tertiary,,False,False,57.228,"LINESTRING (17.2294229 51.8219502, 17.230192 51.8221474)",,
282275018,,,residential,,True,False,61.13,"LINESTRING (17.2294229 51.8219502, 17.2295642 51.8219136, 17.2302648 51.8217738)",,
282275005,2,,tertiary,50,False,True,46.479,"LINESTRING (17.2346714 51.8245017, 17.2342805 51.8241606)",,
333990716,2,Koźmińska,tertiary,50,False,True,28.376,"LINESTRING (17.2346714 51.8245017, 17.2350838 51.8244894)",,
282275005,2,,tertiary,50,False,False,46.479,"LINESTRING (17.2342805 51.8241606, 17.2346714 51.8245017)",,
282275003,,Borecka,residential,,False,False,105.53200000000001,"LINESTRING (17.2342805 51.8241606, 17.2339609 51.8237713, 17.2335637 51.8233214)",,
291722489,,Koźmińska,tertiary,,False,True,64.236,"LINESTRING (17.2342805 51.8241606, 17.2336823 51.8243375, 17.2334242 51.8243896)",,
188880304,2,Gostyńska,tertiary,50,False,True,18.627,"LINESTRING (17.2267069 51.8246455, 17.2267107 51.824813)",,
188880304,2,Gostyńska,tertiary,50,False,False,359.221,"LINESTRING (17.2267069 51.8246455, 17.2267352 51.8245458, 17.2267758 51.82446, 17.2268188 51.8243947, 17.2268704 51.8243347, 17.2269355 51.824277, 17.2271283 51.8241343, 17.2274397 51.8239549, 17.2276771 51.82383, 17.2281932 51.8235698, 17.2286694 51.8233333, 17.228884 51.8232268, 17.2289892 51.8231726, 17.2292285 51.8230495, 17.2295915 51.8228718, 17.2297783 51.8227881, 17.2298888 51.8227386, 17.2301627 51.8226232, 17.2303856 51.8225431, 17.230425 51.8225308, 17.2304947 51.822509)",,
282275010,,Glinki,residential,,False,False,148.261,"LINESTRING (17.2267069 51.8246455, 17.2264704 51.8243983, 17.2262106 51.8241024, 17.2261056 51.8240262, 17.225974 51.8239484, 17.2256631 51.8238105, 17.2253368 51.8236459)",,
282275002,,Szpitalna,residential,,False,False,47.193,"LINESTRING (17.2315567 51.8237973, 17.2321768 51.823615)",,
282275008,2,Kotkowiaka,tertiary,50,False,False,50.386,"LINESTRING (17.2315567 51.8237973, 17.2319116 51.8241938)",,
282275008,2,Kotkowiaka,tertiary,50,False,True,126.401,"LINESTRING (17.2315567 51.8237973, 17.231078 51.823249, 17.2307653 51.8228541, 17.2307126 51.8227876)",,
282275007,,Plac Powstańców Wielkopolskich,residential,,False,False,90.29,"LINESTRING (17.2319116 51.8241938, 17.2331577 51.8239366)",,
282275008,2,Kotkowiaka,tertiary,50,False,True,50.386,"LINESTRING (17.2319116 51.8241938, 17.2315567 51.8237973)",,
282275004,2,Plac Powstańców Wielkopolskich,tertiary,50,False,False,26.244999999999997,"LINESTRING (17.2319116 51.8241938, 17.2320233 51.8243167, 17.2320986 51.8243996)",,
333990716,2,Koźmińska,tertiary,50,False,False,28.376,"LINESTRING (17.2350838 51.8244894, 17.2346714 51.8245017)",,
188879387,2,Koźmińska,tertiary,50,False,True,194.225,"LINESTRING (17.2350838 51.8244894, 17.2351274 51.8244868, 17.2353778 51.824472, 17.2375653 51.8242478, 17.2378744 51.8242161)",,
198413708,2,Błonie,tertiary,50,False,True,54.525,"LINESTRING (17.2350838 51.8244894, 17.2350396 51.824593, 17.2350294 51.824642, 17.2350334 51.8246959, 17.2350648 51.8247814, 17.2351507 51.8249661)",,
"[333990700, 333990709]",3,Błonie,residential,50,False,False,175.61,"LINESTRING (17.2350838 51.8244894, 17.2351374 51.8243773, 17.2351407 51.8243632, 17.2352188 51.8240309, 17.2352125 51.8239619, 17.2351858 51.8238736, 17.2350805 51.8237152, 17.2349199 51.8234992, 17.2347175 51.8232995, 17.2345902 51.8231898, 17.2344111 51.8230558)",,
282275015,,Rynek,tertiary,,False,True,57.228,"LINESTRING (17.230192 51.8221474, 17.2294229 51.8219502)",,
282275015,,Rynek,tertiary,,False,False,45.405,"LINESTRING (17.230192 51.8221474, 17.2302779 51.8222217, 17.2304482 51.8224472, 17.2304947 51.822509)",,
282275016,,Rynek,residential,,False,False,21.905,"LINESTRING (17.230192 51.8221474, 17.2303716 51.8220979, 17.230485 51.82207)",,
282275017,,,residential,,True,False,102.912,"LINESTRING (17.230192 51.8221474, 17.2294313 51.8223289, 17.2293916 51.8222719, 17.2293367 51.8221044, 17.2292987 51.82196, 17.2293058 51.821918)",,
282275001,,Wałowa,residential,,False,True,397.25,"LINESTRING (17.2317566 51.8205307, 17.2316105 51.8202784, 17.2313158 51.8199281, 17.2311124 51.8197147, 17.2309151 51.8195575, 17.2306893 51.8194135, 17.2304112 51.8192857, 17.2301284 51.8192049, 17.2298337 51.8191652, 17.2295508 51.8191461, 17.2290303 51.8191358, 17.2286571 51.8191388, 17.2283458 51.8191652, 17.2280487 51.8192137, 17.2277064 51.8192857, 17.2272016 51.8194022)",,
282278198,2,Krotoszyńska,tertiary,50,False,False,45.565,"LINESTRING (17.2317566 51.8205307, 17.2321278 51.8204557, 17.2323064 51.8203997, 17.232368 51.8203765)",,
282278198,2,Krotoszyńska,tertiary,50,False,True,67.72200000000001,"LINESTRING (17.2317566 51.8205307, 17.2309284 51.8206985, 17.2308193 51.8207184)",,
282275002,,Szpitalna,residential,,False,False,52.094,"LINESTRING (17.2321768 51.823615, 17.2328922 51.8234602)",,
282275002,,Szpitalna,residential,,False,True,47.193,"LINESTRING (17.2321768 51.823615, 17.2315567 51.8237973)",,
282275013,,Rynek,residential,,False,False,129.442,"LINESTRING (17.2321768 51.823615, 17.2318606 51.8232453, 17.2311865 51.8226266)",,
282275002,,Szpitalna,residential,,False,False,65.301,"LINESTRING (17.2335637 51.8233214, 17.2344111 51.8230558)",,
282275002,,Szpitalna,residential,,False,True,48.663,"LINESTRING (17.2335637 51.8233214, 17.2328922 51.8234602)",,
282275003,,Borecka,residential,,False,True,105.53200000000001,"LINESTRING (17.2335637 51.8233214, 17.2339609 51.8237713, 17.2342805 51.8241606)",,
282275002,,Szpitalna,residential,,False,True,65.301,"LINESTRING (17.2344111 51.8230558, 17.2335637 51.8233214)",,
