osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,access,bridge,junction
1085184714,Mostowa,unclassified,False,False,84.631,"LINESTRING (22.9804138 53.844047, 22.980575 53.8441683, 22.9812099 53.8446459)",2,50,,,
209235416,3 Maja,tertiary,False,True,21.235,"LINESTRING (22.9801408 53.8441496, 22.9804138 53.844047)",,50,,,
173727828,Rynek Zygmunta Augusta,tertiary,True,False,180.043,"LINESTRING (22.9801408 53.8441496, 22.9798765 53.8442603, 22.979179 53.8445379, 22.9780308 53.8449948, 22.9778702 53.845059)",2,50,,,
209235417,Rynek Zygmunta Augusta,tertiary,True,False,153.615,"LINESTRING (22.9786596 53.84308, 22.978847 53.8432009, 22.9794036 53.8436107, 22.9794644 53.8436553, 22.9800022 53.8440495, 22.9801408 53.8441496)",,,,,
220587529,Rynek Zygmunta Augusta,tertiary,False,False,177.442,"LINESTRING (22.9786596 53.84308, 22.9786279 53.8431344, 22.9785657 53.8431758, 22.9784347 53.8432303, 22.9766425 53.8439754, 22.9765096 53.8440287)",,,,,
1154044463,Wojska Polskiego,tertiary,False,True,10.132,"LINESTRING (22.9786596 53.84308, 22.978643 53.8430275, 22.9786219 53.8429919)",2,,,,
819030428,3 Maja,tertiary,False,False,28.205,"LINESTRING (22.9815818 53.8435787, 22.9812225 53.843718)",2,50,,,
"[458295648, 1163964671]",3 Maja,tertiary,False,True,88.404,"LINESTRING (22.9815818 53.8435787, 22.9819488 53.8434352, 22.9827055 53.8431399)",2,50,,,
819030428,3 Maja,tertiary,False,True,28.205,"LINESTRING (22.9812225 53.843718, 22.9815818 53.8435787)",2,50,,,
819030429,3 Maja,tertiary,False,False,64.444,"LINESTRING (22.9812225 53.843718, 22.9804138 53.844047)",2,50,,,
178967595,Kościelna,residential,True,False,160.934,"LINESTRING (22.9812225 53.843718, 22.9802751 53.842946, 22.9798589 53.8426061, 22.9797846 53.8425454)",,,,,
51663564,Wierzbna,residential,True,False,129.52,"LINESTRING (22.9797701 53.8465772, 22.9809919 53.8474922)",,,,,
71003334,Wierzbna,residential,True,False,96.362,"LINESTRING (22.9797701 53.8465772, 22.9788699 53.8458924)",,,,,
173727830,Nowomiejska,unclassified,False,False,241.875,"LINESTRING (22.9797701 53.8465772, 22.9796521 53.8466214, 22.9766578 53.8477436)",,,,,
71003348,Wierzbna,residential,False,False,40.193,"LINESTRING (22.9785811 53.8456587, 22.9782292 53.8453628)",,,,,
173727832,Młyńska,residential,True,False,95.12100000000001,"LINESTRING (22.9785811 53.8456587, 22.9787113 53.8456079, 22.9788619 53.8455491, 22.9797905 53.8451868)",,,,,
71003348,Wierzbna,residential,False,True,41.18,"LINESTRING (22.9778702 53.845059, 22.9779335 53.8451126, 22.9782292 53.8453628)",,,,,
162312470,Rynek Zygmunta Augusta,tertiary,False,False,34.351,"LINESTRING (22.9778702 53.845059, 22.9777598 53.8449727, 22.9775548 53.8448124)",,,,,
51663368,Nadrzeczna,residential,False,True,203.866,"LINESTRING (22.9809919 53.8474922, 22.9836582 53.8465503)",,40,yes,,
244945407,Księdza Ignacego Skorupki,residential,False,True,157.952,"LINESTRING (22.9839098 53.8409118, 22.9837888 53.8409603, 22.9819256 53.8417163)",2,,,,
1154044464,Hoża,residential,False,True,36.164,"LINESTRING (22.9839098 53.8409118, 22.9838285 53.8408247, 22.9836228 53.8406343)",,,,,
1154044465,Hoża,residential,False,False,163.564,"LINESTRING (22.9839098 53.8409118, 22.9840158 53.8409997, 22.9845928 53.8415231, 22.9848711 53.8417684, 22.9852013 53.8420544, 22.9852971 53.8421338)",,,,,
71003365,Hoża,residential,False,False,51.469,"LINESTRING (22.986044 53.8427473, 22.9861823 53.8428498, 22.9865131 53.8431182)",,,,,
71003365,Hoża,residential,False,True,84.00399999999999,"LINESTRING (22.986044 53.8427473, 22.9859264 53.842658, 22.9853918 53.8422122, 22.9852971 53.8421338)",,,,,
291759614,Młyńska,residential,False,True,180.547,"LINESTRING (22.986044 53.8427473, 22.9859143 53.8427984, 22.9853965 53.8429924, 22.984726 53.8432435, 22.9839725 53.8435258, 22.9837254 53.8436219)",,,,,
71003365,Hoża,residential,False,False,84.004,"LINESTRING (22.9852971 53.8421338, 22.9853918 53.8422122, 22.9859264 53.842658, 22.986044 53.8427473)",,,,,
217424674,3 Maja,tertiary,False,False,203.52900000000002,"LINESTRING (22.9852971 53.8421338, 22.9851333 53.8421973, 22.982982 53.8430305, 22.9827055 53.8431399)",2,50,,,
1154044465,Hoża,residential,False,True,163.564,"LINESTRING (22.9852971 53.8421338, 22.9852013 53.8420544, 22.9848711 53.8417684, 22.9845928 53.8415231, 22.9840158 53.8409997, 22.9839098 53.8409118)",,,,,
71003358,Mariana Jonkajtysa,tertiary,False,True,86.495,"LINESTRING (22.9775109 53.842085, 22.9773863 53.8421419, 22.9765757 53.8425121, 22.9764683 53.8425611)",,,,,
209235616,Wojska Polskiego,tertiary,False,True,192.76899999999998,"LINESTRING (22.9775109 53.842085, 22.976903 53.8415732, 22.9763381 53.8410644, 22.9760896 53.840829, 22.9758856 53.8406412)",2,,,,
996125206,Wojska Polskiego,tertiary,False,False,56.42100000000001,"LINESTRING (22.9775109 53.842085, 22.9776351 53.8421813, 22.978011 53.8424977)",2,,,,
220574685,Młyńska,residential,False,False,87.94399999999999,"LINESTRING (22.9812099 53.8446459, 22.9822135 53.844236, 22.982311 53.8441948)",,,,,
1085184714,Mostowa,unclassified,False,True,84.631,"LINESTRING (22.9812099 53.8446459, 22.980575 53.8441683, 22.9804138 53.844047)",2,50,,,
1154254594,Mostowa,unclassified,False,False,126.87899999999999,"LINESTRING (22.9812099 53.8446459, 22.9816155 53.8449529, 22.982117 53.8453326, 22.9823908 53.8455495)",2,50,,,
173727834,Mostowa,unclassified,False,False,82.878,"LINESTRING (22.9829136 53.8459482, 22.9833304 53.8462796, 22.9834139 53.8463486, 22.9836582 53.8465503)",2,50,,,
1163964672,Henryka Sienkiewicza,residential,False,False,80.591,"LINESTRING (22.9829136 53.8459482, 22.9829694 53.8459204, 22.9837656 53.8455245, 22.9838528 53.845481)",,,,,
1163964674,Mostowa,unclassified,False,True,56.06,"LINESTRING (22.9829136 53.8459482, 22.9826303 53.8457394, 22.9823908 53.8455495)",2,50,,,
51663368,Nadrzeczna,residential,False,False,203.866,"LINESTRING (22.9836582 53.8465503, 22.9809919 53.8474922)",,40,yes,,
173727834,Mostowa,unclassified,False,False,38.226,"LINESTRING (22.9836582 53.8465503, 22.9840206 53.8468195)",2,50,,,
173727834,Mostowa,unclassified,False,True,82.87800000000001,"LINESTRING (22.9836582 53.8465503, 22.9834139 53.8463486, 22.9833304 53.8462796, 22.9829136 53.8459482)",2,50,,,
1163962494,Hoża,residential,False,False,30.012,"LINESTRING (22.9822568 53.8393602, 22.9824318 53.8395159, 22.9825391 53.8395697)",,,,,
173727825,Polna,tertiary,False,True,50.573,"LINESTRING (22.9759761 53.8437004, 22.9765096 53.8440287)",,,,,
178967593,Polna,tertiary,False,False,36.982,"LINESTRING (22.9759761 53.8437004, 22.9756189 53.8434431)",,,,,
178967603,Zygmuntowska,unclassified,False,True,78.493,"LINESTRING (22.9759761 53.8437004, 22.9758114 53.8437684, 22.9750852 53.8440572, 22.974986 53.8440967)",,,,,
178967609,Jana Kilińskiego,residential,True,False,83.568,"LINESTRING (22.982311 53.8441948, 22.982211 53.8441177, 22.9815818 53.8435787)",,,,,
220574685,Młyńska,residential,False,True,87.94399999999999,"LINESTRING (22.982311 53.8441948, 22.9822135 53.844236, 22.9812099 53.8446459)",,,,,
291759614,Młyńska,residential,False,False,112.55400000000002,"LINESTRING (22.982311 53.8441948, 22.9824077 53.8441566, 22.9836762 53.8436411, 22.9837254 53.8436219)",,,,,
291759615,Jana Kilińskiego,residential,True,False,83.878,"LINESTRING (22.982311 53.8441948, 22.9823589 53.8442369, 22.9826282 53.8444719, 22.9830269 53.8448198)",,,,,
173727823,Henryka Sienkiewicza,residential,False,False,299.698,"LINESTRING (22.9838528 53.845481, 22.9839579 53.8454293, 22.9869282 53.8439934, 22.9871815 53.8438638, 22.9872163 53.8438382, 22.9872541 53.8438105, 22.9873016 53.843763, 22.98732 53.8437376)",,,,,
1163964672,Henryka Sienkiewicza,residential,False,True,80.591,"LINESTRING (22.9838528 53.845481, 22.9837656 53.8455245, 22.9829694 53.8459204, 22.9829136 53.8459482)",,,,,
1163964673,Jana Kilińskiego,residential,True,False,87.06700000000001,"LINESTRING (22.9838528 53.845481, 22.9846354 53.8460851, 22.9846588 53.8461031)",,,,,
225005329,Jana Kilińskiego,living_street,False,False,117.844,"LINESTRING (22.9846588 53.8461031, 22.9849849 53.8463966, 22.9840865 53.8467906, 22.9840206 53.8468195)",,,,,
819030427,Rybacka,residential,True,False,384.624,"LINESTRING (22.9846588 53.8461031, 22.9851446 53.8458947, 22.9854087 53.8457815, 22.9861157 53.8454783, 22.9864092 53.8453415, 22.9867299 53.8451919, 22.9872886 53.8449114, 22.9875541 53.8447782, 22.9877177 53.8446967, 22.9877713 53.8446696, 22.9878273 53.8446412, 22.9879133 53.8445976, 22.9880418 53.8444935, 22.9880901 53.8443728, 22.9880809 53.8442582, 22.9879924 53.8441305, 22.9879172 53.844069, 22.9878462 53.844011, 22.9876535 53.8438607, 22.9875855 53.8438077, 22.987539 53.8437836, 22.9874915 53.843766, 22.9874288 53.8437501)",,,,,
244945407,Księdza Ignacego Skorupki,residential,False,False,53.237,"LINESTRING (22.9812584 53.8419888, 22.9819256 53.8417163)",2,,,,
198268625,Księdza Piotra Ściegiennego,residential,True,False,159.364,"LINESTRING (22.9812584 53.8419888, 22.9815538 53.8422292, 22.9827055 53.8431399)",,,,,
217424674,3 Maja,tertiary,False,True,203.52900000000002,"LINESTRING (22.9827055 53.8431399, 22.982982 53.8430305, 22.9851333 53.8421973, 22.9852971 53.8421338)",2,50,,,
"[458295648, 1163964671]",3 Maja,tertiary,False,False,88.404,"LINESTRING (22.9827055 53.8431399, 22.9819488 53.8434352, 22.9815818 53.8435787)",2,50,,,
71003348,Wierzbna,residential,False,True,40.193,"LINESTRING (22.9782292 53.8453628, 22.9785811 53.8456587)",,,,,
71003348,Wierzbna,residential,False,False,41.18,"LINESTRING (22.9782292 53.8453628, 22.9779335 53.8451126, 22.9778702 53.845059)",,,,,
198268626,Łazienna,residential,False,False,51.032,"LINESTRING (22.9782292 53.8453628, 22.9781589 53.8453925, 22.9775966 53.8456299)",,,,,
198268626,Łazienna,residential,False,True,156.336,"LINESTRING (22.9752328 53.846507, 22.9772578 53.8457657)",,,,,
303526772,Kwaśna,residential,False,False,93.474,"LINESTRING (22.9752328 53.846507, 22.9760299 53.8472038)",,,,,
303526772,Kwaśna,residential,False,True,72.435,"LINESTRING (22.9752328 53.846507, 22.9746195 53.8459653)",,,,,
1154044464,Hoża,residential,False,False,138.684,"LINESTRING (22.9825391 53.8395697, 22.9825577 53.8396379, 22.9826102 53.8396922, 22.983092 53.8401332, 22.9832145 53.840252, 22.9836228 53.8406343)",,,,,
1163962494,Hoża,residential,False,True,30.012,"LINESTRING (22.9825391 53.8395697, 22.9824318 53.8395159, 22.9822568 53.8393602)",,,,,
1154044463,Wojska Polskiego,tertiary,False,False,10.132,"LINESTRING (22.9786219 53.8429919, 22.978643 53.8430275, 22.9786596 53.84308)",2,,,,
1174243174,Księdza Ignacego Skorupki,residential,True,False,91.01400000000001,"LINESTRING (22.9786219 53.8429919, 22.9796778 53.8425859, 22.9797846 53.8425454)",2,,,,
"[1222795232, 996125206]",Wojska Polskiego,tertiary,False,True,68.02,"LINESTRING (22.9786219 53.8429919, 22.9785533 53.8429322, 22.9783057 53.8427339, 22.978011 53.8424977)",2,,,,
303526771,Rajgrodzka,tertiary,False,False,73.263,"LINESTRING (22.9742655 53.8435523, 22.9744094 53.8434872, 22.9749691 53.8432533, 22.97516 53.8431585)",,,,,
217424637,,residential,False,False,130.702,"LINESTRING (22.9837254 53.8436219, 22.9844223 53.8442134, 22.9850545 53.8439527)",,,,,
291759614,Młyńska,residential,False,False,180.547,"LINESTRING (22.9837254 53.8436219, 22.9839725 53.8435258, 22.984726 53.8432435, 22.9853965 53.8429924, 22.9859143 53.8427984, 22.986044 53.8427473)",,,,,
291759614,Młyńska,residential,False,True,112.55400000000002,"LINESTRING (22.9837254 53.8436219, 22.9836762 53.8436411, 22.9824077 53.8441566, 22.982311 53.8441948)",,,,,
217424637,,residential,False,True,130.702,"LINESTRING (22.9850545 53.8439527, 22.9844223 53.8442134, 22.9837254 53.8436219)",,,,,
217424570,Szkolna,residential,True,False,76.803,"LINESTRING (22.974986 53.8440967, 22.9742655 53.8435523)",,,,,
178967603,Zygmuntowska,unclassified,False,False,78.49300000000001,"LINESTRING (22.974986 53.8440967, 22.9750852 53.8440572, 22.9758114 53.8437684, 22.9759761 53.8437004)",,,,,
178967603,Zygmuntowska,unclassified,False,True,141.339,"LINESTRING (22.974986 53.8440967, 22.9748453 53.8441529, 22.9733259 53.8447593, 22.9732015 53.8448089)",,,,,
435064694,Rynek Zygmunta Augusta,tertiary,False,True,82.986,"LINESTRING (22.9767719 53.8442262, 22.9775548 53.8448124)",,,,,
217424665,Mikołaja Kopernika,residential,True,False,83.032,"LINESTRING (22.9767719 53.8442262, 22.975896 53.8445965, 22.9757393 53.8446579)",,,,,
420522120,Rynek Zygmunta Augusta,tertiary,False,False,27.9,"LINESTRING (22.9767719 53.8442262, 22.9766421 53.8441295, 22.9765096 53.8440287)",,,,,
217424570,Szkolna,residential,True,False,79.602,"LINESTRING (22.9757393 53.8446579, 22.9756572 53.8445984, 22.974986 53.8440967)",,,,,
291346453,Mikołaja Kopernika,residential,False,False,144.793,"LINESTRING (22.9757393 53.8446579, 22.9756092 53.8447117, 22.9739397 53.8454118)",,,,,
303526772,Kwaśna,residential,False,False,82.701,"LINESTRING (22.9732015 53.8448089, 22.9739397 53.8454118)",,,,,
178967603,Zygmuntowska,unclassified,False,False,141.339,"LINESTRING (22.9732015 53.8448089, 22.9733259 53.8447593, 22.9748453 53.8441529, 22.974986 53.8440967)",,,,,
435064694,Rynek Zygmunta Augusta,tertiary,False,False,82.986,"LINESTRING (22.9775548 53.8448124, 22.9767719 53.8442262)",,,,,
162312470,Rynek Zygmunta Augusta,tertiary,False,True,34.351,"LINESTRING (22.9775548 53.8448124, 22.9777598 53.8449727, 22.9778702 53.845059)",,,,,
246116475,,residential,False,False,16.598,"LINESTRING (22.9830269 53.8448198, 22.9828253 53.84491)",,,,,
291759615,Jana Kilińskiego,residential,True,False,91.32900000000001,"LINESTRING (22.9830269 53.8448198, 22.9837666 53.845412, 22.9838528 53.845481)",,,,,
225005361,Tadeusza Kościuszki,residential,True,False,81.609,"LINESTRING (22.9765445 53.8452406, 22.9766661 53.84519, 22.9774401 53.8448611, 22.9775548 53.8448124)",,,,,
291346418,Tadeusza Kościuszki,residential,False,False,149.838,"LINESTRING (22.9765445 53.8452406, 22.9764154 53.8452982, 22.9746195 53.8459653)",,,,,
291346452,Szkolna,residential,True,False,83.59799999999998,"LINESTRING (22.9765445 53.8452406, 22.9764596 53.8451809, 22.9758456 53.8447357, 22.9757393 53.8446579)",,,,,
303526772,Kwaśna,residential,False,False,76.005,"LINESTRING (22.9739397 53.8454118, 22.9746195 53.8459653)",,,,,
303526772,Kwaśna,residential,False,True,82.701,"LINESTRING (22.9739397 53.8454118, 22.9732015 53.8448089)",,,,,
291346453,Mikołaja Kopernika,residential,False,True,144.793,"LINESTRING (22.9739397 53.8454118, 22.9756092 53.8447117, 22.9757393 53.8446579)",,,,,
198268626,Łazienna,residential,False,False,156.336,"LINESTRING (22.9772578 53.8457657, 22.9752328 53.846507)",,,,,
198268626,Łazienna,residential,False,True,26.87,"LINESTRING (22.9772578 53.8457657, 22.9775966 53.8456299)",,,,,
291346417,Szkolna,residential,True,False,74.843,"LINESTRING (22.9772578 53.8457657, 22.9766764 53.845329, 22.9765445 53.8452406)",,,,,
303526772,Kwaśna,residential,False,False,72.435,"LINESTRING (22.9746195 53.8459653, 22.9752328 53.846507)",,,,,
303526772,Kwaśna,residential,False,True,76.005,"LINESTRING (22.9746195 53.8459653, 22.9739397 53.8454118)",,,,,
291346418,Tadeusza Kościuszki,residential,False,True,149.838,"LINESTRING (22.9746195 53.8459653, 22.9764154 53.8452982, 22.9765445 53.8452406)",,,,,
303526772,Kwaśna,residential,False,True,72.796,"LINESTRING (22.9766578 53.8477436, 22.9760299 53.8472038)",,,,,
173727830,Nowomiejska,unclassified,False,True,241.875,"LINESTRING (22.9766578 53.8477436, 22.9796521 53.8466214, 22.9797701 53.8465772)",,,,,
220589483,,living_street,False,False,121.168,"LINESTRING (22.9836228 53.8406343, 22.983769 53.8405866, 22.9841447 53.8404639, 22.9842974 53.8404266, 22.9849091 53.8402769, 22.9851146 53.8402565, 22.9852821 53.8402445, 22.9853179 53.8402277)",,,,,
1154044464,Hoża,residential,False,False,36.164,"LINESTRING (22.9836228 53.8406343, 22.9838285 53.8408247, 22.9839098 53.8409118)",,,,,
1154044464,Hoża,residential,False,True,138.68400000000003,"LINESTRING (22.9836228 53.8406343, 22.9832145 53.840252, 22.983092 53.8401332, 22.9826102 53.8396922, 22.9825577 53.8396379, 22.9825391 53.8395697)",,,,,
220589480,Śródmieście,living_street,False,False,90.40700000000001,"LINESTRING (22.9849643 53.8395485, 22.9851372 53.8395995, 22.9853098 53.839636, 22.9852417 53.8397978, 22.9851827 53.8398965, 22.9851407 53.8399745, 22.9851988 53.8400409, 22.9853013 53.840127, 22.9853493 53.8401772)",,,,,
71007000,Polna,residential,False,False,48.212,"LINESTRING (22.973644 53.8420477, 22.9733422 53.8418287, 22.9731804 53.8417113)",,,,,
71007000,Polna,residential,False,True,158.584,"LINESTRING (22.973644 53.8420477, 22.9750065 53.8430501, 22.97516 53.8431585)",,,,,
221082505,Łanowa,residential,False,False,40.999,"LINESTRING (22.973644 53.8420477, 22.9737597 53.8420107, 22.9741935 53.8418721)",,,,,
222694903,Nowomiejska,unclassified,True,False,116.303,"LINESTRING (22.9823908 53.8455495, 22.9809054 53.8461205)",,,,,
1154254594,Mostowa,unclassified,False,True,126.87899999999999,"LINESTRING (22.9823908 53.8455495, 22.982117 53.8453326, 22.9816155 53.8449529, 22.9812099 53.8446459)",2,50,,,
1163964674,Mostowa,unclassified,False,False,56.06,"LINESTRING (22.9823908 53.8455495, 22.9826303 53.8457394, 22.9829136 53.8459482)",2,50,,,
996125205,Wojska Polskiego,tertiary,False,False,172.34699999999998,"LINESTRING (22.9744571 53.8393405, 22.9745396 53.839419, 22.9753129 53.8401175, 22.975789 53.8405523, 22.9758856 53.8406412)",2,,,,
1080097060,Żytnia,residential,False,False,15.318,"LINESTRING (22.9735356 53.8412593, 22.9734063 53.8411446)",,,,,
225005403,Żytnia,residential,False,False,102.173,"LINESTRING (22.9735356 53.8412593, 22.9736111 53.8412223, 22.9742147 53.840966, 22.9738471 53.8406038)",,,,,
225005403,Żytnia,residential,False,True,80.678,"LINESTRING (22.9735356 53.8412593, 22.9735801 53.8413083, 22.9741935 53.8418721)",,,,,
221082505,Łanowa,residential,False,False,54.281,"LINESTRING (22.9741935 53.8418721, 22.974921 53.8416396)",,,,,
221082505,Łanowa,residential,False,True,40.999,"LINESTRING (22.9741935 53.8418721, 22.9737597 53.8420107, 22.973644 53.8420477)",,,,,
225005403,Żytnia,residential,False,False,80.678,"LINESTRING (22.9741935 53.8418721, 22.9735801 53.8413083, 22.9735356 53.8412593)",,,,,
198268626,Łazienna,residential,False,False,26.87,"LINESTRING (22.9775966 53.8456299, 22.9772578 53.8457657)",,,,,
198268626,Łazienna,residential,False,True,51.032,"LINESTRING (22.9775966 53.8456299, 22.9781589 53.8453925, 22.9782292 53.8453628)",,,,,
225005383,,residential,False,False,70.46000000000001,"LINESTRING (22.9775966 53.8456299, 22.9779409 53.8459296, 22.9782047 53.8461522)",,,,,
225005364,Władysława Raginisa,residential,False,True,52.333,"LINESTRING (22.9788699 53.8458924, 22.9782047 53.8461522)",,,,,
71003334,Wierzbna,residential,True,False,32.159,"LINESTRING (22.9788699 53.8458924, 22.9786963 53.8457519, 22.9785811 53.8456587)",,,,,
225005364,Władysława Raginisa,residential,False,False,52.333,"LINESTRING (22.9782047 53.8461522, 22.9788699 53.8458924)",,,,,
225005364,Władysława Raginisa,residential,False,True,200.558,"LINESTRING (22.9782047 53.8461522, 22.9783491 53.846277, 22.978047 53.8463977, 22.9761388 53.8471603, 22.9760299 53.8472038)",,,,,
225005383,,residential,False,True,70.46000000000001,"LINESTRING (22.9782047 53.8461522, 22.9779409 53.8459296, 22.9775966 53.8456299)",,,,,
173727834,Mostowa,unclassified,False,True,38.226,"LINESTRING (22.9840206 53.8468195, 22.9836582 53.8465503)",2,50,,,
"[173727834, 41336330, 439600693, 439600694]",Mostowa,unclassified,False,"[False, True]",254.00799999999998,"LINESTRING (22.9840206 53.8468195, 22.9840666 53.8468544, 22.9847608 53.8473693, 22.984818 53.8474109, 22.9848803 53.8474541, 22.9849444 53.8474926, 22.9849949 53.8475175, 22.9850466 53.8475408, 22.9851016 53.8475608, 22.985773 53.8478107, 22.9866573 53.8481236, 22.9867589 53.8481562, 22.9868501 53.8481824, 22.9869289 53.8482035, 22.9870031 53.8482203)",2,50,,yes,
225005329,Jana Kilińskiego,living_street,False,True,117.844,"LINESTRING (22.9840206 53.8468195, 22.9840865 53.8467906, 22.9849849 53.8463966, 22.9846588 53.8461031)",,,,,
303526772,Kwaśna,residential,False,False,72.796,"LINESTRING (22.9760299 53.8472038, 22.9766578 53.8477436)",,,,,
303526772,Kwaśna,residential,False,True,93.474,"LINESTRING (22.9760299 53.8472038, 22.9752328 53.846507)",,,,,
225005364,Władysława Raginisa,residential,False,False,200.558,"LINESTRING (22.9760299 53.8472038, 22.9761388 53.8471603, 22.978047 53.8463977, 22.9783491 53.846277, 22.9782047 53.8461522)",,,,,
"[1222795232, 996125206]",Wojska Polskiego,tertiary,False,False,68.02,"LINESTRING (22.978011 53.8424977, 22.9783057 53.8427339, 22.9785533 53.8429322, 22.9786219 53.8429919)",2,,,,
996125206,Wojska Polskiego,tertiary,False,True,56.42100000000001,"LINESTRING (22.978011 53.8424977, 22.9776351 53.8421813, 22.9775109 53.842085)",2,,,,
178967593,Polna,tertiary,False,True,36.982,"LINESTRING (22.9756189 53.8434431, 22.9759761 53.8437004)",,,,,
244872665,Żabia,residential,True,False,188.89,"LINESTRING (22.9756189 53.8434431, 22.978011 53.8424977)",,,,,
178967593,Polna,tertiary,False,False,43.718,"LINESTRING (22.9756189 53.8434431, 22.9752858 53.8432474, 22.97516 53.8431585)",,,,,
222694903,Nowomiejska,unclassified,True,False,90.14200000000001,"LINESTRING (22.9809054 53.8461205, 22.9798782 53.8465337, 22.9797701 53.8465772)",,,,,
173727832,Młyńska,residential,True,False,110.851,"LINESTRING (22.9797905 53.8451868, 22.9804613 53.8449312, 22.9808671 53.8447766, 22.9810987 53.8446884, 22.9812099 53.8446459)",,,,,
245187743,Targowa,residential,True,False,126.997,"LINESTRING (22.9797905 53.8451868, 22.9800596 53.845412, 22.9800901 53.8454376, 22.9809054 53.8461205)",,,,,
244945407,Księdza Ignacego Skorupki,residential,False,True,53.237,"LINESTRING (22.9819256 53.8417163, 22.9812584 53.8419888)",2,,,,
244945407,Księdza Ignacego Skorupki,residential,False,False,157.952,"LINESTRING (22.9819256 53.8417163, 22.9837888 53.8409603, 22.9839098 53.8409118)",2,,,,
245948712,,residential,False,False,233.779,"LINESTRING (22.9819256 53.8417163, 22.9815519 53.841357, 22.9813592 53.8414171, 22.9811764 53.8414741, 22.9810892 53.8413959, 22.9809306 53.8412536, 22.9802483 53.8406416, 22.9803371 53.8406074, 22.9804376 53.8405686, 22.9808679 53.8404081)",,,,,
245948712,,residential,False,True,233.779,"LINESTRING (22.9808679 53.8404081, 22.9804376 53.8405686, 22.9803371 53.8406074, 22.9802483 53.8406416, 22.9809306 53.8412536, 22.9810892 53.8413959, 22.9811764 53.8414741, 22.9813592 53.8414171, 22.9815519 53.841357, 22.9819256 53.8417163)",,,,,
