osmid,oneway,name,highway,reversed,length,lanes,geometry
69753875,True,Rynek,tertiary,False,25.924,,"LINESTRING (21.6809278 52.3217579, 21.6805511 52.3217945)"
181279877,False,Rynek,tertiary,False,162.488,2,"LINESTRING (21.6809278 52.3217579, 21.6810698 52.3217445, 21.6814183 52.3217117, 21.6819045 52.3216752, 21.6822825 52.3216468, 21.6826401 52.321633, 21.6829144 52.3216315, 21.6830444 52.3216369, 21.6831658 52.3216527, 21.6832945 52.3216809)"
52707336,False,Jana Kilińskiego,tertiary,False,170.475,,"LINESTRING (21.6788061 52.3208978, 21.6787346 52.3206481, 21.6786635 52.3202713, 21.6784947 52.3193769)"
61299031,False,Tadeusza Kościuszki,tertiary,True,522.011,,"LINESTRING (21.6788061 52.3208978, 21.6785107 52.3209353, 21.6783576 52.3209527, 21.678032 52.3209898, 21.677657 52.3210325, 21.6761168 52.3212079, 21.674908 52.3213455, 21.6748733 52.3213494, 21.6734834 52.3215077, 21.6714259 52.3217462, 21.6712581 52.3217657)"
181279872,True,Rynek,tertiary,False,34.046,,"LINESTRING (21.6788061 52.3208978, 21.6790578 52.3209586, 21.6792825 52.3209894)"
181279877,False,Rynek,tertiary,True,162.488,2,"LINESTRING (21.6832945 52.3216809, 21.6831658 52.3216527, 21.6830444 52.3216369, 21.6829144 52.3216315, 21.6826401 52.321633, 21.6822825 52.3216468, 21.6819045 52.3216752, 21.6814183 52.3217117, 21.6810698 52.3217445, 21.6809278 52.3217579)"
61299031,False,Tadeusza Kościuszki,tertiary,False,522.011,,"LINESTRING (21.6712581 52.3217657, 21.6714259 52.3217462, 21.6734834 52.3215077, 21.6748733 52.3213494, 21.674908 52.3213455, 21.6761168 52.3212079, 21.677657 52.3210325, 21.678032 52.3209898, 21.6783576 52.3209527, 21.6785107 52.3209353, 21.6788061 52.3208978)"
52707336,False,Jana Kilińskiego,tertiary,True,156.338,,"LINESTRING (21.6782309 52.3179802, 21.6782574 52.3181193, 21.6782645 52.3181571, 21.6783533 52.3186275, 21.6784947 52.3193769)"
62863329,False,Armii Krajowej,residential,False,94.487,2,"LINESTRING (21.6782309 52.3179802, 21.6783924 52.3179736, 21.6796206 52.3179792)"
1213385254,False,Jana Zycha,residential,True,198.703,,"LINESTRING (21.6782309 52.3179802, 21.6775596 52.3180016, 21.676655 52.3180041, 21.6753542 52.3182168)"
52707336,False,Jana Kilińskiego,tertiary,False,156.338,,"LINESTRING (21.6784947 52.3193769, 21.6783533 52.3186275, 21.6782645 52.3181571, 21.6782574 52.3181193, 21.6782309 52.3179802)"
52707336,False,Jana Kilińskiego,tertiary,True,170.47500000000002,,"LINESTRING (21.6784947 52.3193769, 21.6786635 52.3202713, 21.6787346 52.3206481, 21.6788061 52.3208978)"
181279872,True,Rynek,tertiary,False,146.53199999999998,,"LINESTRING (21.6792825 52.3209894, 21.6794604 52.3210133, 21.6795339 52.3210161, 21.6796804 52.3210217, 21.680124 52.3210388, 21.6803334 52.3210547, 21.6804274 52.3210618, 21.6805326 52.3210993, 21.6805656 52.3211111, 21.6806498 52.3211746, 21.680705 52.3212478, 21.680721 52.3213119, 21.6807342 52.3213648, 21.6807408 52.3214487, 21.6807526 52.3215992)"
181279874,True,Rynek,tertiary,False,21.927,,"LINESTRING (21.6790257 52.3211086, 21.6791408 52.3210512, 21.6792825 52.3209894)"
463946221,True,Rynek,tertiary,False,27.917,,"LINESTRING (21.6790257 52.3211086, 21.6789528 52.3210166, 21.6788061 52.3208978)"
181279872,True,Rynek,tertiary,False,21.678,,"LINESTRING (21.6807526 52.3215992, 21.6808011 52.3216756, 21.6809278 52.3217579)"
181279875,True,Rynek,tertiary,False,25.718,,"LINESTRING (21.6807526 52.3215992, 21.6806615 52.3217001, 21.6805511 52.3217945)"
69753875,True,Rynek,tertiary,False,90.37899999999999,,"LINESTRING (21.6805511 52.3217945, 21.6804277 52.3218105, 21.6800245 52.321863, 21.6798364 52.3218859, 21.6796705 52.3219061, 21.6794216 52.3219209, 21.6792514 52.3218844)"
69753875,True,Rynek,tertiary,False,90.91199999999999,,"LINESTRING (21.6792514 52.3218844, 21.67912 52.3218001, 21.6790562 52.3217054, 21.6790049 52.3212281, 21.6790034 52.3212143, 21.6790257 52.3211086)"
62863329,False,Armii Krajowej,residential,True,154.964,2,"LINESTRING (21.6818926 52.3178965, 21.680961 52.3179655, 21.6806204 52.3179812, 21.680347 52.3179836, 21.6803274 52.3179838, 21.6796206 52.3179792)"
1213385254,False,Jana Zycha,residential,False,198.703,,"LINESTRING (21.6753542 52.3182168, 21.676655 52.3180041, 21.6775596 52.3180016, 21.6782309 52.3179802)"
62863329,False,Armii Krajowej,residential,False,154.964,2,"LINESTRING (21.6796206 52.3179792, 21.6803274 52.3179838, 21.680347 52.3179836, 21.6806204 52.3179812, 21.680961 52.3179655, 21.6818926 52.3178965)"
62863329,False,Armii Krajowej,residential,True,94.487,2,"LINESTRING (21.6796206 52.3179792, 21.6783924 52.3179736, 21.6782309 52.3179802)"
275582477,False,Wincentego Witosa,residential,True,173.996,,"LINESTRING (21.6796206 52.3179792, 21.6796272 52.3180121, 21.6798943 52.319338, 21.6799092 52.3193589, 21.6799431 52.3193755, 21.680164 52.319432)"
275582477,False,Wincentego Witosa,residential,False,173.996,,"LINESTRING (21.680164 52.319432, 21.6799431 52.3193755, 21.6799092 52.3193589, 21.6798943 52.319338, 21.6796272 52.3180121, 21.6796206 52.3179792)"
