osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,bridge,junction
32054488,True,Polska,residential,False,55.80800000000001,"LINESTRING (21.615187 51.8979571, 21.6146935 51.8977969, 21.6144652 51.8977258)",,,,,
32055014,False,Wolna,residential,False,69.298,"LINESTRING (21.615187 51.8979571, 21.6155558 51.8974549, 21.6156007 51.8973886)",,,,,
684874634,False,Stanisława Staszica,primary,True,62.564,"LINESTRING (21.6156007 51.8973886, 21.6164094 51.8976485)",2,76,50,,
32055014,False,Wolna,residential,True,69.298,"LINESTRING (21.6156007 51.8973886, 21.6155558 51.8974549, 21.615187 51.8979571)",,,,,
"[684874634, 32054748]",False,Stanisława Staszica,primary,"[False, True]",50.873,"LINESTRING (21.6156007 51.8973886, 21.615342 51.8973061, 21.6151922 51.8972586, 21.6150883 51.8972256, 21.6149414 51.8971793)",2,76,50,,
32055024,False,Aleja Franciszka Żwirki i Stanisława Wigury,residential,False,127.17399999999999,"LINESTRING (21.616731 51.8977458, 21.6166619 51.897846, 21.6160279 51.898804)",,,,,
173277167,False,Stanisława Staszica,primary,True,182.22899999999998,"LINESTRING (21.616731 51.8977458, 21.6169136 51.8977996, 21.6176459 51.8980355, 21.6179336 51.8981364, 21.6181884 51.8982639, 21.6188474 51.8987018)",2,76,50,,
684874634,False,Stanisława Staszica,primary,False,24.577,"LINESTRING (21.616731 51.8977458, 21.6166421 51.8977186, 21.6164094 51.8976485)",2,76,50,,
32054953,True,Szkolna,residential,False,89.63600000000001,"LINESTRING (21.6151512 51.9000171, 21.6150715 51.8999942, 21.6145488 51.8998357, 21.614031 51.8996754, 21.61398 51.89966)",,,,,
32055024,False,Aleja Franciszka Żwirki i Stanisława Wigury,residential,True,83.58,"LINESTRING (21.6151512 51.9000171, 21.6154959 51.8995471, 21.6155337 51.8994955, 21.6155465 51.8994781, 21.6156516 51.8993318)",,,,,
32055024,False,Aleja Franciszka Żwirki i Stanisława Wigury,residential,True,64.117,"LINESTRING (21.6156516 51.8993318, 21.6160279 51.898804)",,,,,
32055037,True,Kuśnierska,residential,False,238.86399999999998,"LINESTRING (21.6156516 51.8993318, 21.6159313 51.8994299, 21.616029 51.8994587, 21.6165065 51.8995995, 21.6166228 51.8996338, 21.6167498 51.8996712, 21.6168323 51.899555, 21.616884 51.8994822, 21.6169768 51.8993517, 21.6170434 51.8992579, 21.6170525 51.8992451, 21.617162 51.8990909, 21.6160279 51.898804)",,,,,
32055024,False,Aleja Franciszka Żwirki i Stanisława Wigury,residential,False,83.58,"LINESTRING (21.6156516 51.8993318, 21.6155465 51.8994781, 21.6155337 51.8994955, 21.6154959 51.8995471, 21.6151512 51.9000171)",,,,,
250667038,False,Tadeusza Kościuszki,secondary,False,68.996,"LINESTRING (21.6144652 51.8977258, 21.6148741 51.8972558, 21.6149414 51.8971793)",,,,,
32054812,True,Wolna,residential,False,83.892,"LINESTRING (21.61398 51.89966, 21.6140108 51.8996178, 21.6144818 51.898972)",,,,,
32054483,False,Sportowa,residential,False,207.886,"LINESTRING (21.6188474 51.8987018, 21.6189364 51.8986605, 21.6191068 51.8985813, 21.6196405 51.8983471, 21.6200008 51.898189, 21.621163 51.8976927, 21.6213231 51.8976243)",,,,,
173277167,False,Stanisława Staszica,primary,False,182.22899999999998,"LINESTRING (21.6188474 51.8987018, 21.6181884 51.8982639, 21.6179336 51.8981364, 21.6176459 51.8980355, 21.6169136 51.8977996, 21.616731 51.8977458)",2,76,50,,
32054812,True,Wolna,residential,False,122.791,"LINESTRING (21.6144818 51.898972, 21.6146003 51.8988031, 21.6147179 51.8986349, 21.614756 51.8985771, 21.6149536 51.8982951, 21.6151414 51.8980275, 21.615187 51.8979571)",,,,,
32055037,True,Kuśnierska,residential,False,89.682,"LINESTRING (21.6144818 51.898972, 21.614518 51.8989826, 21.614943 51.8991127, 21.6156516 51.8993318)",,,,,
32054479,False,Sportowa,residential,True,60.846,"LINESTRING (21.6221289 51.8973972, 21.621998 51.89743, 21.6216047 51.8975327, 21.6214956 51.8975655, 21.6213721 51.8976076, 21.6213231 51.8976243)",,,,,
165377988,False,Kościelna,residential,False,22.277,"LINESTRING (21.6167953 51.8971932, 21.6170837 51.8972852)",,,,,
32054956,False,Kościelna,residential,True,57.134,"LINESTRING (21.6167953 51.8971932, 21.6164505 51.8976, 21.6164094 51.8976485)",,,,,
32054966,False,Senatorska,residential,False,31.163,"LINESTRING (21.6167953 51.8971932, 21.6166057 51.8971311, 21.6165318 51.897083, 21.6164281 51.8970325)",,,,,
