osmid,name,highway,oneway,reversed,length,geometry,junction,lanes
476309897,Generała Józefa Bema,residential,False,False,27.805,"LINESTRING (19.2829245 51.957697, 19.2828773 51.9575515, 19.2828449 51.9574518)",,
476309898,Generała Józefa Bema,residential,False,True,154.01,"LINESTRING (19.2829245 51.957697, 19.2829789 51.9578721, 19.2833527 51.958971, 19.283361 51.9589953, 19.2833781 51.9590535)",,
22725523,Generała Józefa Bema,residential,False,False,160.522,"LINESTRING (19.2828449 51.9574518, 19.2827894 51.9572976, 19.2825738 51.9566987, 19.2823524 51.9560405)",,
22725565,Majora Henryka Sucharskiego,residential,False,False,159.534,"LINESTRING (19.2828449 51.9574518, 19.2829722 51.9574281, 19.2836715 51.957266, 19.2838582 51.9572231, 19.2839518 51.9572114, 19.2840469 51.9572043, 19.2849204 51.9571449, 19.285098 51.9571328)",,
476309897,Generała Józefa Bema,residential,False,True,27.805,"LINESTRING (19.2828449 51.9574518, 19.2828773 51.9575515, 19.2829245 51.957697)",,
476309898,Generała Józefa Bema,residential,False,False,154.01000000000002,"LINESTRING (19.2833781 51.9590535, 19.283361 51.9589953, 19.2833527 51.958971, 19.2829789 51.9578721, 19.2829245 51.957697)",,
938439330,Konstytucji 3 Maja,tertiary,False,False,358.37100000000004,"LINESTRING (19.2833781 51.9590535, 19.2835001 51.9590373, 19.2849228 51.9588565, 19.2869508 51.9585774, 19.2877814 51.958448, 19.2883165 51.9583651, 19.2884773 51.9583393)",,
938439330,Konstytucji 3 Maja,tertiary,False,True,90.79499999999999,"LINESTRING (19.2833781 51.9590535, 19.2824964 51.9591662, 19.2823826 51.959179, 19.2822343 51.9591853, 19.2820755 51.959172)",,
22725523,Generała Józefa Bema,residential,False,True,160.522,"LINESTRING (19.2823524 51.9560405, 19.2825738 51.9566987, 19.2827894 51.9572976, 19.2828449 51.9574518)",,
22725561,Lotnicza,residential,False,True,267.758,"LINESTRING (19.2823524 51.9560405, 19.2824828 51.9559808, 19.2827121 51.9558759, 19.2832225 51.9556422, 19.2835178 51.9555043, 19.2838781 51.9553361, 19.2845589 51.9550291, 19.2847135 51.954998, 19.2853449 51.9548669, 19.2856579 51.9548055)",,
22725561,Lotnicza,residential,False,False,267.75800000000004,"LINESTRING (19.2856579 51.9548055, 19.2853449 51.9548669, 19.2847135 51.954998, 19.2845589 51.9550291, 19.2838781 51.9553361, 19.2835178 51.9555043, 19.2832225 51.9556422, 19.2827121 51.9558759, 19.2824828 51.9559808, 19.2823524 51.9560405)",,
22725561,Lotnicza,residential,False,True,56.316,"LINESTRING (19.2856579 51.9548055, 19.2859686 51.954739, 19.2863334 51.9546609, 19.2864342 51.9546393)",,
22725565,Majora Henryka Sucharskiego,residential,False,False,176.306,"LINESTRING (19.285098 51.9571328, 19.2868762 51.9567653, 19.2873667 51.9566612, 19.2873932 51.9566557, 19.2875359 51.956626)",,
22725565,Majora Henryka Sucharskiego,residential,False,True,159.53399999999996,"LINESTRING (19.285098 51.9571328, 19.2849204 51.9571449, 19.2840469 51.9572043, 19.2839518 51.9572114, 19.2838582 51.9572231, 19.2836715 51.957266, 19.2829722 51.9574281, 19.2828449 51.9574518)",,
22725601,Obrońców Westerplatte,residential,False,False,234.252,"LINESTRING (19.285098 51.9571328, 19.285106 51.9572203, 19.2851234 51.9574099, 19.2851589 51.9577974, 19.2852162 51.958315, 19.285223 51.9583638, 19.2852373 51.9583946, 19.2852629 51.9584072, 19.2853161 51.9584075, 19.2865611 51.9582267)",,
22725571,Nowe Miasto,tertiary,False,False,81.228,"LINESTRING (19.2880985 51.9576471, 19.2881918 51.9578173, 19.288327 51.9580641, 19.2884021 51.9582035, 19.2884773 51.9583393)",,
22725571,Nowe Miasto,tertiary,False,True,119.91,"LINESTRING (19.2880985 51.9576471, 19.2880356 51.9575299, 19.2878435 51.9571918, 19.2875882 51.9567222, 19.2875359 51.956626)",,
22725650,Nowy Rynek,residential,True,False,99.11000000000001,"LINESTRING (19.2880985 51.9576471, 19.2881883 51.9576256, 19.2883071 51.9575972, 19.2886874 51.9575062, 19.2887535 51.9574928, 19.2888174 51.9574851, 19.2888787 51.9574932, 19.2889238 51.9575284, 19.2890562 51.9577726, 19.2890778 51.9578124, 19.2890921 51.9578474)",,
